"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","secondary school degree","6.57","7","1495","3","5","9","10","10","6.44","6.7","0","10","7","7"
"2002","college entrance qualification","6.46","7","1093","3","5","8","9","10","6.31","6.61","0","10","7","7"
"2002","lower secondary degree","6.23","7","1195","2","5","8","10","10","6.08","6.38","0","10","7","7"
"2002","no degree/no degree yet","6.11","6","63","3","5","8","9","10","5.43","6.79","0","10","5","8"
"2002","Other degree","6.7","7","314","4","5","8","10","10","6.43","6.97","0","10","7","8"
"2002","secondary school degree","6.47","7","1419","3","5","8","10","10","6.34","6.6","0","10","7","7"
"2003","college entrance qualification","6.08","6","2524","3","5","8","9","10","5.99","6.17","0","10","6","7"
"2003","lower secondary degree","6.28","7","2669","3","5","8","10","10","6.18","6.38","0","10","7","7"
"2003","no degree/no degree yet","5.98","6","291","2","5","8","9","10","5.7","6.26","0","10","6","7"
"2003","Other degree","6.64","7","525","3","5","9","10","10","6.42","6.86","0","10","6","7"
"2003","secondary school degree","6.28","7","3152","3","5","8","9","10","6.19","6.37","0","10","7","7"
"2004","college entrance qualification","6.34","7","1061","3","5","8","9","10","6.19","6.49","0","10","7","7"
"2004","lower secondary degree","6.15","7","1098","2","5","8","10","10","5.99","6.31","0","10","7","7"
"2004","no degree/no degree yet","5.97","7","84","0","5","8","10","10","5.34","6.6","0","10","6","7"
"2004","Other degree","6.39","7","261","3","5","8","10","10","6.08","6.7","0","10","6","7"
"2004","secondary school degree","6.37","7","1369","3","5","8","9","10","6.24","6.5","0","10","7","7"
"2005","college entrance qualification","6.12","7","1013","2","5","8","9","10","5.95","6.29","0","10","7","7"
"2005","lower secondary degree","6.17","7","1049","0","5","8","10","10","6","6.34","0","10","7","7"
"2005","no degree/no degree yet","5.79","5.86","71","2","3","9","10","10","5.1","6.48","0","10","5","7"
"2005","Other degree","6.15","7","245","1","4","8","10","10","5.79","6.51","0","10","6","7"
"2005","secondary school degree","6.15","7","1303","2","5","8","9","10","6","6.3","0","10","7","7"
"2006","college entrance qualification","6.31","7","1051","2","5","8","9","10","6.15","6.47","0","10","7","7"
"2006","lower secondary degree","5.86","7","953","0","4","8","10","10","5.68","6.04","0","10","7","7"
"2006","no degree/no degree yet","4.86","5","49","0","4","7","8","10","4.12","5.6","0","10","5","7"
"2006","Other degree","6.35","7","231","2","5","8","10","10","6","6.7","0","10","6","7"
"2006","secondary school degree","6.2","7","1271","2","5","8","9","10","6.06","6.34","0","10","7","7"
"2007","college entrance qualification","6.31","7","1039","2","5","8","9","10","6.15","6.47","0","10","7","7"
"2007","lower secondary degree","5.83","7","876","0","4","8","10","10","5.64","6.02","0","10","6","7"
"2007","no degree/no degree yet","4.67","5","44","0","0","8","9","10","3.65","5.69","0","10","5","8"
"2007","Other degree","6.32","7","211","2","5","8","10","10","5.97","6.67","0","10","6","7"
"2007","secondary school degree","6.4","7","1217","3","5","8","9","10","6.26","6.54","0","10","7","7"
"2008","college entrance qualification","6.91","8","884","3","5","9","10","10","6.75","7.07","0","10","7","8"
"2008","lower secondary degree","6.23","7","702","1","5","8","10","10","6.03","6.43","0","10","7","7"
"2008","no degree/no degree yet","5.97","6","37","4","5","7","9","10","5.12","6.82","0","10","6","7"
"2008","Other degree","6.72","7","160","3","5","8","10","10","6.34","7.1","0","10","7","8"
"2008","secondary school degree","6.67","7","1041","3","5","8","10","10","6.52","6.82","0","10","7","8"
"2009","college entrance qualification","7.2","8","848","4","6","9","10","10","7.04","7.36","0","10","8","8"
"2009","lower secondary degree","5.95","7","650","0","4","8","10","10","5.73","6.17","0","10","7","7"
"2009","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Other degree","6.23","7","138","0","5","9","10","10","5.75","6.71","0","10","7","8"
"2009","secondary school degree","6.75","7","962","3","5","9","10","10","6.59","6.91","0","10","7","8"
"2010","college entrance qualification","6.96","8","2197","3","6","9","10","10","6.85","7.07","0","10","8","8"
"2010","lower secondary degree","6.26","7","1439","0","5","9","10","10","6.11","6.41","0","10","8","8"
"2010","no degree/no degree yet","6.22","7","180","0","4","9","10","10","5.77","6.67","0","10","7","8"
"2010","Other degree","6.66","8","732","0","5","9","10","10","6.46","6.86","0","10","8","8"
"2010","secondary school degree","7.01","8","2233","4","5","9","10","10","6.91","7.11","0","10","8","8"
"2011","college entrance qualification","7","8","2388","3","6","9","10","10","6.91","7.09","0","10","8","8"
"2011","lower secondary degree","6.52","7","1460","0","5","9","10","10","6.39","6.65","0","10","8","8"
"2011","no degree/no degree yet","7.53","8","153","4","7","9","10","10","7.16","7.9","0","10","8","9"
"2011","Other degree","7.1","8","679","3","6","9","10","10","6.93","7.27","0","10","8","8"
"2011","secondary school degree","7.14","8","2368","4","6","9","10","10","7.04","7.24","0","10","8","8"
"2012","college entrance qualification","7.51","8","2240","5","7","9","10","10","7.42","7.6","0","10","8","8"
"2012","lower secondary degree","6.74","8","1373","2","5","9","10","10","6.61","6.87","0","10","8","8"
"2012","no degree/no degree yet","6.97","7.26","162","3","6","9","10","10","6.55","7.39","0","10","7","8"
"2012","Other degree","7.41","8","660","5","6","9","10","10","7.24","7.58","0","10","8","8"
"2012","secondary school degree","7.14","8","2186","4","6","9","10","10","7.05","7.23","0","10","8","8"
"2013","college entrance qualification","7.43","8","2067","4","6","9","10","10","7.34","7.52","0","10","8","8"
"2013","lower secondary degree","6.8","8","1199","3","5","9","10","10","6.66","6.94","0","10","8","8"
"2013","no degree/no degree yet","7.11","8","143","1","7","9","10","10","6.65","7.57","0","10","8","9"
"2013","Other degree","7.23","8","598","4","6","9","10","10","7.06","7.4","0","10","8","8"
"2013","secondary school degree","7.08","8","1975","4","6","9","10","10","6.98","7.18","0","10","8","8"
"2014","college entrance qualification","7.33","8","1939","4","6","9","10","10","7.24","7.42","0","10","8","8"
"2014","lower secondary degree","6.67","8","1168","2","5","9","10","10","6.53","6.81","0","10","8","8"
"2014","no degree/no degree yet","6.57","7","197","1","6","8","10","10","6.23","6.91","0","10","7","8"
"2014","Other degree","7.13","8","1081","4","6","9","10","10","6.99","7.27","0","10","8","8"
"2014","secondary school degree","7.19","8","1811","4","6","9","10","10","7.09","7.29","0","10","8","8"
"2015","college entrance qualification","7.63","8","1627","5","7","9","10","10","7.53","7.73","0","10","8","8"
"2015","lower secondary degree","6.95","8","980","3","5","9","10","10","6.79","7.11","0","10","8","8"
"2015","no degree/no degree yet","6.75","7","173","4","5","8","10","10","6.37","7.13","0","10","7","8"
"2015","Other degree","7.33","8","829","4","6","9","10","10","7.19","7.47","0","10","8","8"
"2015","secondary school degree","7.18","8","1525","4","6","9","10","10","7.07","7.29","0","10","8","8"
"2016","college entrance qualification","7.69","8","1460","5","7","9","10","10","7.59","7.79","0","10","8","8"
"2016","lower secondary degree","6.94","8","819","4","5","9","10","10","6.77","7.11","0","10","8","8"
"2016","no degree/no degree yet","6.68","7","165","3","5","8","10","10","6.31","7.05","0","10","8","8"
"2016","Other degree","7.5","8","951","5","6","9","10","10","7.37","7.63","0","10","8","8"
"2016","secondary school degree","7.19","8","1293","5","6","9","9","10","7.07","7.31","0","10","8","8"
"2017","college entrance qualification","7.67","8","1439","5","7","9","10","10","7.56","7.78","0","10","8","8"
"2017","lower secondary degree","7.05","8","740","4","6","9","10","10","6.87","7.23","0","10","7","8"
"2017","no degree/no degree yet","7.57","8","156","5","6","10","10","10","7.2","7.94","0","10","8","8"
"2017","Other degree","7.42","8","810","4","6","9","10","10","7.27","7.57","0","10","8","8"
"2017","secondary school degree","6.97","8","1188","4","6","9","10","10","6.84","7.1","0","10","8","8"
"2018","college entrance qualification","7.37","8","1326","5","6","9","10","10","7.26","7.48","0","10","8","8"
"2018","lower secondary degree","6.92","8","660","2","6","9","10","10","6.72","7.12","0","10","8","8"
"2018","no degree/no degree yet","6.91","7","172","2","5","9","10","10","6.52","7.3","0","10","7","8"
"2018","Other degree","7.18","8","729","4","6","9","10","10","7.02","7.34","0","10","8","8"
"2018","secondary school degree","6.91","7","1150","4","6","9","10","10","6.78","7.04","0","10","8","8"
"2019","college entrance qualification","7.51","8","1467","5","7","9","10","10","7.4","7.62","0","10","8","8"
"2019","lower secondary degree","6.88","7.46","594","3","5","9","10","10","6.67","7.09","0","10","8","8"
"2019","no degree/no degree yet","7.06","8","127","2","6","9","10","10","6.58","7.54","0","10","7","8"
"2019","Other degree","7.21","8","597","4","6","9","10","10","7.04","7.38","0","10","8","8"
"2019","secondary school degree","7.22","8","1064","4","6","9","10","10","7.09","7.35","0","10","8","8"
