"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","Urban Area","East Germany","7.03","8","280","4","5","9","10","10","6.76","7.3","0","10","7","8"
"1998","Urban Area","West Germany","6.47","7","2128","3","5","8","10","10","6.37","6.57","0","10","7","7"
"1999","Rural Area","East Germany","6.7","7","604","3","5","9","10","10","6.51","6.89","0","10","7","7"
"1999","Rural Area","West Germany","6.3","7","669","3","5","8","10","10","6.11","6.49","0","10","7","7"
"1999","Urban Area","East Germany","6.73","7","267","3","5","8","10","10","6.45","7.01","0","10","7","8"
"1999","Urban Area","West Germany","6.59","7","2076","3","5","8","10","10","6.49","6.69","0","10","7","7"
"2000","Rural Area","East Germany","6.7","7","795","3","5","9","10","10","6.52","6.88","0","10","7","8"
"2000","Rural Area","West Germany","6.49","7","1199","2","5","8","10","10","6.34","6.64","0","10","7","7"
"2000","Urban Area","East Germany","6.81","7","374","3","5","9","10","10","6.56","7.06","0","10","7","8"
"2000","Urban Area","West Germany","6.47","7","3576","2","5","8","10","10","6.38","6.56","0","10","7","7"
"2001","Rural Area","East Germany","6.49","7","614","2","5","9","10","10","6.26","6.72","0","10","7","7"
"2001","Rural Area","West Germany","6.5","7","890","2","5","9","10","10","6.32","6.68","0","10","7","7"
"2001","Urban Area","East Germany","6.45","7","251","3","5","8","9","10","6.12","6.78","0","10","7","8"
"2001","Urban Area","West Germany","6.4","7","2644","2","5","8","10","10","6.3","6.5","0","10","7","7"
"2002","Rural Area","East Germany","6.72","7","521","3","5","9","9","10","6.51","6.93","0","10","7","8"
"2002","Rural Area","West Germany","6.25","7","774","2","5","8","10","10","6.06","6.44","0","10","7","7"
"2002","Urban Area","East Germany","6.7","7","249","3","5","8","10","10","6.39","7.01","0","10","7","8"
"2002","Urban Area","West Germany","6.39","7","2565","3","5","8","9","10","6.29","6.49","0","10","7","7"
"2003","Rural Area","East Germany","6.22","7","1512","3","5","8","9","10","6.1","6.34","0","10","6","7"
"2003","Rural Area","West Germany","6.31","7","1744","3","5","8","10","10","6.19","6.43","0","10","7","7"
"2003","Urban Area","East Germany","5.89","6","829","2","5","8","9","10","5.72","6.06","0","10","6","6"
"2003","Urban Area","West Germany","6.27","7","5180","3","5","8","10","10","6.2","6.34","0","10","7","7"
"2004","Rural Area","East Germany","6.57","7","569","3","5","8","9","10","6.36","6.78","0","10","7","7"
"2004","Rural Area","West Germany","6.15","7","687","2","5","8","9","10","5.95","6.35","0","10","7","7"
"2004","Urban Area","East Germany","5.99","7","317","0","5","8","10","10","5.67","6.31","0","10","6","7"
"2004","Urban Area","West Germany","6.29","7","2341","3","5","8","9","10","6.19","6.39","0","10","7","7"
"2005","Rural Area","East Germany","6.52","7","581","3","5","9","10","10","6.3","6.74","0","10","7","8"
"2005","Rural Area","West Germany","5.8","6","658","0","4","8","9","10","5.59","6.01","0","10","6","7"
"2005","Urban Area","East Germany","5.82","7","328","0","4","8","10","10","5.45","6.19","0","10","6","7"
"2005","Urban Area","West Germany","6.18","7","2165","2","5","8","9","10","6.07","6.29","0","10","7","7"
"2006","Rural Area","East Germany","6.93","8","576","4","6","9","10","10","6.74","7.12","0","10","7","8"
"2006","Rural Area","West Germany","5.71","6","657","0","4","8","9","10","5.5","5.92","0","10","6","7"
"2006","Urban Area","East Germany","6.39","7","297","1","5","9","10","10","6.07","6.71","0","10","7","8"
"2006","Urban Area","West Germany","6.05","7","2072","1","4","8","9","10","5.93","6.17","0","10","7","7"
"2007","Rural Area","East Germany","6.84","8","551","2","5","9","10","10","6.63","7.05","0","10","7","8"
"2007","Rural Area","West Germany","5.9","7","634","1","4","8","9","10","5.69","6.11","0","10","7","7"
"2007","Urban Area","East Germany","5.62","7","302","0","2","8","9","10","5.25","5.99","0","10","7","8"
"2007","Urban Area","West Germany","6.2","7","1946","2","5","8","9","10","6.08","6.32","0","10","7","7"
"2008","Rural Area","East Germany","7.31","8","464","4","7","9","10","10","7.1","7.52","0","10","8","8"
"2008","Rural Area","West Germany","6.26","7","534","2","5","8","9","10","6.03","6.49","0","10","7","7"
"2008","Urban Area","East Germany","7.05","8","268","2","6","9","10","10","6.75","7.35","0","10","8","8"
"2008","Urban Area","West Germany","6.56","7","1604","3","5","8","10","10","6.44","6.68","0","10","7","7"
"2009","Rural Area","East Germany","7","8","487","3","5","9","10","10","6.77","7.23","0","10","8","8"
"2009","Rural Area","West Germany","6.52","7","522","3","5","9","9","10","6.29","6.75","0","10","7","8"
"2009","Urban Area","East Germany","7.33","8","238","5","6","9","10","10","7.02","7.64","0","10","8","8"
"2009","Urban Area","West Germany","6.5","7","1438","2","5","9","10","10","6.37","6.63","0","10","7","8"
"2010","Rural Area","East Germany","7.16","8","956","4","6","9","10","10","7.01","7.31","0","10","8","8"
"2010","Rural Area","West Germany","6.77","7","1396","3","5","9","10","10","6.64","6.9","0","10","8","8"
"2010","Urban Area","East Germany","6.96","8","573","3","5","9","10","10","6.76","7.16","0","10","8","8"
"2010","Urban Area","West Germany","6.57","7","3956","2","5","9","10","10","6.49","6.65","0","10","8","8"
"2011","Rural Area","East Germany","7.25","8","1028","4","6","9","10","10","7.11","7.39","0","10","8","8"
"2011","Rural Area","West Germany","6.99","8","1591","3","5","9","10","10","6.87","7.11","0","10","8","8"
"2011","Urban Area","East Germany","6.5","8","621","0","5","9","10","10","6.29","6.71","0","10","8","8"
"2011","Urban Area","West Germany","6.93","8","4021","3","5","9","10","10","6.85","7.01","0","10","8","8"
"2012","Rural Area","East Germany","7.52","8","935","5","6","9","10","10","7.39","7.65","0","10","8","8"
"2012","Rural Area","West Germany","7.18","8","1543","4","5","9","10","10","7.07","7.29","0","10","8","8"
"2012","Urban Area","East Germany","7.27","8","540","4","6","9","10","10","7.08","7.46","0","10","8","8"
"2012","Urban Area","West Germany","7.05","8","3707","3","6","9","10","10","6.97","7.13","0","10","8","8"
"2013","Rural Area","East Germany","7.38","8","866","5","7","9","10","10","7.24","7.52","0","10","8","8"
"2013","Rural Area","West Germany","7.17","8","1356","4","6","9","10","10","7.06","7.28","0","10","8","8"
"2013","Urban Area","East Germany","6.69","8","506","0","5","9","10","10","6.48","6.9","0","10","8","8"
"2013","Urban Area","West Germany","7.1","8","3385","4","6","9","10","10","7.02","7.18","0","10","8","8"
"2014","Rural Area","East Germany","7.12","8","792","3","6","9","10","10","6.97","7.27","0","10","8","8"
"2014","Rural Area","West Germany","7.17","8","1363","4","6","9","10","10","7.06","7.28","0","10","8","8"
"2014","Urban Area","East Germany","7.18","8","485","3","6","9","10","10","6.98","7.38","0","10","8","8"
"2014","Urban Area","West Germany","7.06","8","3722","3","6","9","10","10","6.99","7.13","0","10","8","8"
"2015","Rural Area","East Germany","7.5","8","663","4","7","9","10","10","7.35","7.65","0","10","8","8"
"2015","Rural Area","West Germany","6.98","8","1159","3","5","9","10","10","6.85","7.11","0","10","8","8"
"2015","Urban Area","East Germany","7.02","8","425","4","6","9","10","10","6.82","7.22","0","10","8","8"
"2015","Urban Area","West Germany","7.38","8","3031","4","6","9","10","10","7.3","7.46","0","10","8","8"
"2016","Rural Area","East Germany","7.45","8","601","5","6","9","10","10","7.28","7.62","0","10","8","8"
"2016","Rural Area","West Germany","7.35","8","1095","4","6","9","10","10","7.22","7.48","0","10","8","8"
"2016","Urban Area","East Germany","7.21","8","391","4","6","9","10","10","7","7.42","0","10","8","8"
"2016","Urban Area","West Germany","7.31","8","2758","4","6","9","10","10","7.23","7.39","0","10","8","8"
"2017","Rural Area","East Germany","7.45","8","608","5","6","9","10","10","7.27","7.63","0","10","8","8"
"2017","Rural Area","West Germany","7.43","8","984","5","6","9","10","10","7.3","7.56","0","10","8","8"
"2017","Urban Area","East Germany","7.27","8","348","5","7","9","10","10","7.05","7.49","0","10","8","8"
"2017","Urban Area","West Germany","7.2","8","2530","4","6","9","10","10","7.11","7.29","0","10","8","8"
"2018","Rural Area","East Germany","7.32","8","584","5","6","9","9","10","7.15","7.49","0","10","8","8"
"2018","Rural Area","West Germany","6.91","8","913","3","5","9","10","10","6.76","7.06","0","10","8","8"
"2018","Urban Area","East Germany","6.98","7.25","327","4","6","9","10","10","6.73","7.23","0","10","8","8"
"2018","Urban Area","West Germany","7.14","8","2415","4","6","9","10","10","7.05","7.23","0","10","8","8"
"2019","Rural Area","East Germany","7.66","8","588","5","7","9","10","10","7.49","7.83","0","10","8","8"
"2019","Rural Area","West Germany","7.24","8","833","4","6","9","10","10","7.09","7.39","0","10","8","8"
"2019","Urban Area","East Germany","7.46","8","233","5","6","9","10","10","7.2","7.72","0","10","8","8"
"2019","Urban Area","West Germany","7.23","8","2209","4","6","9","10","10","7.13","7.33","0","10","8","8"
