"plh0186","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2007","secondary school degree","West Germany","1907","0.471437410070298","0.455669361163915","0.48720545897668"
"Often","2007","secondary school degree","East Germany","1008","0.443064056529482","0.422339616359399","0.463788496699566"
"Often","2007","college entrance qualification","West Germany","2194","0.493199193190046","0.478193041903135","0.508205344476957"
"Often","2007","college entrance qualification","East Germany","606","0.469099321328271","0.440577091652494","0.497621551004048"
"Often","2007","Other degree","West Germany","360","0.346781659114136","0.317472685259092","0.37609063296918"
"Often","2007","Other degree","East Germany","21","","",""
"Often","2007","no degree/no degree yet","West Germany","211","0.3922469433987","0.347531379502687","0.436962507294712"
"Often","2007","no degree/no degree yet","East Germany","50","0.429078976348196","0.333027368085665","0.525130584610727"
"Very often","2007","lower secondary degree","West Germany","385","0.0714750573508737","0.0647102480981054","0.078239866603642"
"Very often","2007","lower secondary degree","East Germany","71","0.0592721379194214","0.046749955072489","0.0717943207663539"
"Very often","2007","secondary school degree","West Germany","364","0.1021904637081","0.0926225991640231","0.111758328252177"
"Very often","2007","secondary school degree","East Germany","155","0.0573705743664198","0.047668557623293","0.0670725911095466"
"Very often","2007","college entrance qualification","West Germany","409","0.094841043034509","0.0860467672564249","0.103635318812593"
"Very often","2007","college entrance qualification","East Germany","96","0.0893685490537101","0.0730640257255632","0.105673072381857"
"Very often","2007","Other degree","West Germany","61","0.0673176913969633","0.0518873745228217","0.0827480082711049"
"Very often","2007","Other degree","East Germany","6","","",""
"Very often","2007","no degree/no degree yet","West Germany","53","0.0932939374181771","0.0666575499891037","0.11993032484725"
"Very often","2007","no degree/no degree yet","East Germany","16","","",""
"Very rare","2008","lower secondary degree","West Germany","178","0.0366900477222792","0.0315738522512761","0.0418062431932824"
"Very rare","2008","lower secondary degree","East Germany","48","0.0383206524845471","0.0278122748660643","0.0488290301030298"
"Very rare","2008","secondary school degree","West Germany","72","0.0301989034353085","0.0246432359228845","0.0357545709477325"
"Very rare","2008","secondary school degree","East Germany","41","0.0346888710840006","0.0268716790518938","0.0425060631161073"
"Very rare","2008","college entrance qualification","West Germany","68","0.0210432143306959","0.0166063835588592","0.0254800451025325"
"Very rare","2008","college entrance qualification","East Germany","20","","",""
"Very rare","2008","Other degree","West Germany","37","0.0418260630900487","0.0286959631288572","0.0549561630512401"
"Very rare","2008","Other degree","East Germany","2","","",""
"Very rare","2008","no degree/no degree yet","West Germany","10","","",""
"Very rare","2008","no degree/no degree yet","East Germany","2","","",""
"Rarely","2008","lower secondary degree","West Germany","592","0.129414082906773","0.120279545568826","0.13854862024472"
"Rarely","2008","lower secondary degree","East Germany","158","0.140835083235204","0.121793731601042","0.159876434869367"
"Rarely","2008","secondary school degree","West Germany","277","0.0831403506197365","0.0741772828414867","0.0921034183979863"
"Rarely","2008","secondary school degree","East Germany","200","0.104035132209741","0.0909927313865635","0.117077533032919"
"Rarely","2008","college entrance qualification","West Germany","252","0.0735639974193111","0.0654939620766288","0.0816340327619933"
"Rarely","2008","college entrance qualification","East Germany","91","0.0882243017213565","0.0716065919802977","0.104842011462415"
"Rarely","2008","Other degree","West Germany","120","0.152184755090989","0.128625663141025","0.175743847040952"
"Rarely","2008","Other degree","East Germany","7","","",""
"Rarely","2008","no degree/no degree yet","West Germany","36","0.0893661765251055","0.062861252555225","0.115871100494986"
"Rarely","2008","no degree/no degree yet","East Germany","4","","",""
"Sometimes","2008","lower secondary degree","West Germany","1937","0.369649231572456","0.356512842157615","0.382785620987297"
"Sometimes","2008","lower secondary degree","East Germany","516","0.416581240438537","0.389594891745717","0.443567589131358"
"Sometimes","2008","secondary school degree","West Germany","1195","0.337223340927756","0.321875696081577","0.352570985773934"
"Sometimes","2008","secondary school degree","East Germany","751","0.361186030636934","0.340666155407231","0.381705905866638"
"Sometimes","2008","college entrance qualification","West Germany","1304","0.342038279120752","0.327373594254017","0.356702963987486"
"Sometimes","2008","college entrance qualification","East Germany","364","0.335051550809557","0.307395965608228","0.362707136010886"
"Sometimes","2008","Other degree","West Germany","322","0.360757313799949","0.329260775973969","0.392253851625929"
"Sometimes","2008","Other degree","East Germany","22","","",""
"Sometimes","2008","no degree/no degree yet","West Germany","147","0.394693783686625","0.349280197766569","0.44010736960668"
"Sometimes","2008","no degree/no degree yet","East Germany","23","","",""
"Often","2008","lower secondary degree","West Germany","2125","0.398167974790668","0.38484624019366","0.411489709387676"
"Often","2008","lower secondary degree","East Germany","493","0.354734331946788","0.328544966912942","0.380923696980635"
"Often","2008","secondary school degree","West Germany","1743","0.453077744662783","0.436917479307608","0.469238010017957"
"Often","2008","secondary school degree","East Germany","978","0.447660996301405","0.426418794735589","0.468903197867222"
"Often","2008","college entrance qualification","West Germany","2049","0.477272141229165","0.461831834264427","0.492712448193903"
"Often","2008","college entrance qualification","East Germany","549","0.471158087012489","0.441911222957854","0.500404951067125"
"Often","2008","Other degree","West Germany","352","0.363483078341877","0.331935252317145","0.395030904366608"
"Often","2008","Other degree","East Germany","18","","",""
"Often","2008","no degree/no degree yet","West Germany","193","0.377631418119707","0.332588556321616","0.422674279917797"
"Often","2008","no degree/no degree yet","East Germany","56","0.567668919672686","0.471528991647783","0.663808847697589"
"Very often","2008","lower secondary degree","West Germany","355","0.0660786630078237","0.0593182109165628","0.0728391150990846"
"Very often","2008","lower secondary degree","East Germany","67","0.0495286918949226","0.0376518216155734","0.0614055621742718"
"Very often","2008","secondary school degree","West Germany","358","0.0963596603544167","0.0867801180418464","0.105939202666987"
"Very often","2008","secondary school degree","East Germany","135","0.0524289697679187","0.042907289583526","0.0619506499523113"
"Very often","2008","college entrance qualification","West Germany","347","0.0860823679000765","0.0774118369070565","0.0947528988930966"
"Very often","2008","college entrance qualification","East Germany","95","0.0816366821410417","0.0655937781337145","0.097679586148369"
"Very often","2008","Other degree","West Germany","62","0.0817487896771372","0.0637789673952455","0.0997186119590288"
"Very often","2008","Other degree","East Germany","5","","",""
"Very often","2008","no degree/no degree yet","West Germany","59","0.115811885441902","0.0860803739852216","0.145543396898582"
"Very often","2008","no degree/no degree yet","East Germany","17","","",""
"Very rare","2009","lower secondary degree","West Germany","186","0.0448289496543224","0.0389293697216513","0.0507285295869936"
"Very rare","2009","lower secondary degree","East Germany","51","0.05077112105534","0.0383399074282246","0.0632023346824554"
"Very rare","2009","secondary school degree","West Germany","88","0.0292379300840672","0.0235733709499654","0.034902489218169"
"Very rare","2009","secondary school degree","East Germany","43","0.0305120007853781","0.022994930379344","0.0380290711914122"
"Very rare","2009","college entrance qualification","West Germany","66","0.0202254892453025","0.0157561717969305","0.0246948066936744"
"Very rare","2009","college entrance qualification","East Germany","17","","",""
"Very rare","2009","Other degree","West Germany","34","0.0317908835842848","0.0193340836767896","0.04424768349178"
"Very rare","2009","Other degree","East Germany","2","","",""
"Very rare","2009","no degree/no degree yet","West Germany","7","","",""
"Very rare","2009","no degree/no degree yet","East Germany","1","","",""
"Rarely","2009","lower secondary degree","West Germany","624","0.135405365139446","0.125650406399529","0.145160323879364"
"Rarely","2009","lower secondary degree","East Germany","168","0.15696355347399","0.136364736995347","0.177562369952632"
"Rarely","2009","secondary school degree","West Germany","279","0.0971611765857309","0.087202814813986","0.107119538357476"
"Rarely","2009","secondary school degree","East Germany","189","0.125549991112518","0.111068346277432","0.140031635947603"
"Rarely","2009","college entrance qualification","West Germany","296","0.0860519270383361","0.0771482442797344","0.0949556097969379"
"Rarely","2009","college entrance qualification","East Germany","78","0.0635412767984302","0.0490065541482422","0.0780759994486182"
"Rarely","2009","Other degree","West Germany","115","0.156844178992919","0.131024030874258","0.18266432711158"
"Rarely","2009","Other degree","East Germany","6","","",""
"Rarely","2009","no degree/no degree yet","West Germany","37","0.125379029458021","0.0934419307855234","0.157316128130519"
"Rarely","2009","no degree/no degree yet","East Germany","3","","",""
"Sometimes","2009","lower secondary degree","West Germany","1840","0.383265081948194","0.369403904343183","0.397126259553205"
"Sometimes","2009","lower secondary degree","East Germany","513","0.424143767703741","0.396158255326142","0.452129280081339"
"Sometimes","2009","secondary school degree","West Germany","1130","0.345672301519163","0.329681643080849","0.361662959957478"
"Sometimes","2009","secondary school degree","East Germany","731","0.340913717207212","0.320196308666627","0.361631125747797"
"Sometimes","2009","college entrance qualification","West Germany","1131","0.303681518434887","0.289081891481818","0.318281145387955"
"Sometimes","2009","college entrance qualification","East Germany","337","0.318649258885151","0.290885626628152","0.346412891142149"
"Sometimes","2009","Other degree","West Germany","281","0.378613549568211","0.34417462581114","0.413052473325281"
"Sometimes","2009","Other degree","East Germany","18","","",""
"Sometimes","2009","no degree/no degree yet","West Germany","126","0.337607036838048","0.291999494985296","0.3832145786908"
"Sometimes","2009","no degree/no degree yet","East Germany","13","","",""
"Often","2009","lower secondary degree","West Germany","1808","0.376430156478862","0.362617220830088","0.390243092127637"
"Often","2009","lower secondary degree","East Germany","419","0.327068188087324","0.300502298443346","0.353634077731302"
"Often","2009","secondary school degree","West Germany","1622","0.45164365350443","0.434910962283482","0.468376344725379"
"Often","2009","secondary school degree","East Germany","938","0.462087684654547","0.440297545863361","0.483877823445733"
"Often","2009","college entrance qualification","West Germany","1961","0.497534267271059","0.48166001272416","0.513408521817958"
"Often","2009","college entrance qualification","East Germany","552","0.467059005009218","0.437331401515546","0.49678660850289"
"Often","2009","Other degree","West Germany","279","0.366157331672172","0.331951889552824","0.40036277379152"
"Often","2009","Other degree","East Germany","17","","",""
"Often","2009","no degree/no degree yet","West Germany","180","0.400708205538237","0.353446830957831","0.447969580118642"
"Often","2009","no degree/no degree yet","East Germany","45","0.59108920067152","0.479824280182013","0.702354121161028"
"Very often","2009","lower secondary degree","West Germany","268","0.060070446779175","0.0532959145091989","0.0668449790491511"
"Very often","2009","lower secondary degree","East Germany","47","0.0410533696796058","0.0298178980951507","0.0522888412640608"
"Very often","2009","secondary school degree","West Germany","279","0.0762849383066081","0.0673595973416641","0.0852102792715521"
"Very often","2009","secondary school degree","East Germany","110","0.040936606240345","0.0322765316846115","0.0495966807960785"
"Very often","2009","college entrance qualification","West Germany","357","0.0925067980104157","0.0833078718834852","0.101705724137346"
"Very often","2009","college entrance qualification","East Germany","98","0.132700970876954","0.112486799614399","0.152915142139509"
"Very often","2009","Other degree","West Germany","53","0.0665940561824136","0.0488920038431183","0.084296108521709"
"Very often","2009","Other degree","East Germany","3","","",""
"Very often","2009","no degree/no degree yet","West Germany","63","0.104222799191418","0.0747545431881723","0.133691055194664"
"Very often","2009","no degree/no degree yet","East Germany","13","","",""
"Very rare","2010","lower secondary degree","West Germany","149","0.0382940461141952","0.0325614902788529","0.0440266019495374"
"Very rare","2010","lower secondary degree","East Germany","37","0.0293038077574883","0.0191411114328469","0.0394665040821296"
"Very rare","2010","secondary school degree","West Germany","68","0.0223440004219412","0.0172134680172372","0.0274745328266453"
"Very rare","2010","secondary school degree","East Germany","35","0.0268590051794936","0.019507807833051","0.0342102025259363"
"Very rare","2010","college entrance qualification","West Germany","60","0.0189917330320479","0.0145605676766316","0.0234228983874642"
"Very rare","2010","college entrance qualification","East Germany","17","","",""
"Very rare","2010","Other degree","West Germany","27","","",""
"Very rare","2010","Other degree","East Germany","1","","",""
"Very rare","2010","no degree/no degree yet","West Germany","11","","",""
"Very rare","2010","no degree/no degree yet","East Germany","2","","",""
"Rarely","2010","lower secondary degree","West Germany","509","0.12538619922727","0.115493961489925","0.135278436964616"
"Rarely","2010","lower secondary degree","East Germany","129","0.148592895331958","0.12716039127457","0.170025399389346"
"Rarely","2010","secondary school degree","West Germany","256","0.0954253205818393","0.0852266641441064","0.105623977019572"
"Rarely","2010","secondary school degree","East Germany","156","0.097682681106467","0.0841833059011987","0.111182056311735"
"Rarely","2010","college entrance qualification","West Germany","258","0.0802498298757624","0.071430078895112","0.0890695808564129"
"Rarely","2010","college entrance qualification","East Germany","66","0.0707012239055172","0.0549785513958029","0.0864238964152315"
"Rarely","2010","Other degree","West Germany","90","0.154231082503804","0.127144790701481","0.181317374306126"
"Rarely","2010","Other degree","East Germany","5","","",""
"Rarely","2010","no degree/no degree yet","West Germany","31","0.111765071590854","0.0797471162185283","0.14378302696318"
"Rarely","2010","no degree/no degree yet","East Germany","2","","",""
"Sometimes","2010","lower secondary degree","West Germany","1668","0.390759690838113","0.376184618909228","0.405334762766998"
"Sometimes","2010","lower secondary degree","East Germany","420","0.40909421663885","0.37946801001655","0.43872042326115"
"Sometimes","2010","secondary school degree","West Germany","1042","0.341475607689369","0.325014664689621","0.357936550689116"
"Sometimes","2010","secondary school degree","East Germany","653","0.356949497261962","0.335164818281179","0.378734176242744"
"Sometimes","2010","college entrance qualification","West Germany","1136","0.344847539187512","0.32941689423403","0.360278184140994"
"Sometimes","2010","college entrance qualification","East Germany","315","0.333435512882758","0.304517913797784","0.362353111967732"
"Sometimes","2010","Other degree","West Germany","253","0.353462056955938","0.317610654607827","0.389313459304048"
"Sometimes","2010","Other degree","East Germany","14","","",""
"Sometimes","2010","no degree/no degree yet","West Germany","110","0.331501466686292","0.283663845263706","0.379339088108877"
"Sometimes","2010","no degree/no degree yet","East Germany","12","","",""
"Often","2010","lower secondary degree","West Germany","1692","0.381916090276229","0.367402688769634","0.396429491782824"
"Often","2010","lower secondary degree","East Germany","416","0.369513390944873","0.340429113326591","0.398597668563155"
"Often","2010","secondary school degree","West Germany","1556","0.455653452074582","0.438365481938817","0.472941422210348"
"Often","2010","secondary school degree","East Germany","906","0.462987679592979","0.440315040330322","0.485660318855635"
"Often","2010","college entrance qualification","West Germany","1868","0.468846752428394","0.452646391088555","0.485047113768234"
"Often","2010","college entrance qualification","East Germany","526","0.481669862256867","0.451021082564638","0.512318641949095"
"Often","2010","Other degree","West Germany","269","0.37007356762394","0.333863720712206","0.406283414535674"
"Often","2010","Other degree","East Germany","15","","",""
"Often","2010","no degree/no degree yet","West Germany","170","0.410860578211189","0.360864849861452","0.460856306560926"
"Often","2010","no degree/no degree yet","East Germany","23","","",""
"Very often","2010","lower secondary degree","West Germany","287","0.0636439735441927","0.0563517384505349","0.0709362086378504"
"Very often","2010","lower secondary degree","East Germany","56","0.043495689326831","0.0312051247792375","0.0557862538744244"
"Very often","2010","secondary school degree","West Germany","266","0.0851016192322687","0.0754156234435084","0.0947876150210291"
"Very often","2010","secondary school degree","East Germany","108","0.0555211368590988","0.0451087443067997","0.0659335294113979"
"Very often","2010","college entrance qualification","West Germany","323","0.0870641454762834","0.0779116583322106","0.0962166326203562"
"Very often","2010","college entrance qualification","East Germany","97","0.0961336999503598","0.0780525875510993","0.11421481234962"
"Very often","2010","Other degree","West Germany","44","0.0850584281736368","0.0641369148116362","0.105979941535637"
"Very often","2010","Other degree","East Germany","3","","",""
"Very often","2010","no degree/no degree yet","West Germany","50","0.119923574274914","0.0869102622214861","0.152936886328343"
"Very often","2010","no degree/no degree yet","East Germany","6","","",""
"Very rare","2011","lower secondary degree","West Germany","164","0.0339616104962484","0.0291363539512795","0.0387868670412173"
"Very rare","2011","lower secondary degree","East Germany","62","0.0510449408108806","0.0389021758544073","0.0631877057673538"
"Very rare","2011","secondary school degree","West Germany","80","0.026498877871662","0.0214831141418641","0.03151464160146"
"Very rare","2011","secondary school degree","East Germany","57","0.0314434236436521","0.0241873200503813","0.0386995272369229"
"Very rare","2011","college entrance qualification","West Germany","58","0.018541430169482","0.0145859509296438","0.0224969094093202"
"Very rare","2011","college entrance qualification","East Germany","19","","",""
"Very rare","2011","Other degree","West Germany","40","0.0406668006545296","0.0287986782302926","0.0525349230787666"
"Very rare","2011","Other degree","East Germany","3","","",""
"Very rare","2011","no degree/no degree yet","West Germany","13","","",""
"Very rare","2011","no degree/no degree yet","East Germany","3","","",""
"Rarely","2011","lower secondary degree","West Germany","629","0.124301217867354","0.115512123201481","0.133090312533227"
"Rarely","2011","lower secondary degree","East Germany","175","0.150915547913737","0.13116583212717","0.170665263700304"
"Rarely","2011","secondary school degree","West Germany","321","0.0916651375441961","0.0826539881604479","0.100676286927944"
"Rarely","2011","secondary school degree","East Germany","208","0.118495560461566","0.105057414456453","0.13193370646668"
"Rarely","2011","college entrance qualification","West Germany","290","0.0656822913213369","0.0584185069022752","0.0729460757403987"
"Rarely","2011","college entrance qualification","East Germany","80","0.0782531346810176","0.0629875349732715","0.0935187343887637"
"Rarely","2011","Other degree","West Germany","111","0.109238832469165","0.0904955159212002","0.127982149017129"
"Rarely","2011","Other degree","East Germany","7","","",""
"Rarely","2011","no degree/no degree yet","West Germany","38","0.106848459022064","0.0796619176872727","0.134035000356856"
"Rarely","2011","no degree/no degree yet","East Germany","7","","",""
"Sometimes","2011","lower secondary degree","West Germany","1903","0.359663073056335","0.34687864579482","0.37244750031785"
"Sometimes","2011","lower secondary degree","East Germany","517","0.408485691904596","0.381365705643342","0.43560567816585"
"Sometimes","2011","secondary school degree","West Germany","1192","0.316107816449629","0.301587819067481","0.330627813831776"
"Sometimes","2011","secondary school degree","East Germany","740","0.369534223706252","0.349464834514393","0.38960361289811"
"Sometimes","2011","college entrance qualification","West Germany","1348","0.314013140328985","0.300404231072879","0.327622049585091"
"Sometimes","2011","college entrance qualification","East Germany","334","0.285868550126061","0.260186515156795","0.311550585095327"
"Sometimes","2011","Other degree","West Germany","396","0.368307381586457","0.339324911948714","0.3972898512242"
"Sometimes","2011","Other degree","East Germany","25","","",""
"Sometimes","2011","no degree/no degree yet","West Germany","145","0.328047616818997","0.286729078877009","0.369366154760986"
"Sometimes","2011","no degree/no degree yet","East Germany","18","","",""
"Often","2011","lower secondary degree","West Germany","2283","0.410486331867895","0.397381683646918","0.423590980088873"
"Often","2011","lower secondary degree","East Germany","417","0.318967267698232","0.293252922746148","0.344681612650317"
"Often","2011","secondary school degree","West Germany","1945","0.465240388050855","0.449663772361575","0.480817003740136"
"Often","2011","secondary school degree","East Germany","1049","0.422473963560322","0.401935789867269","0.443012137253375"
"Often","2011","college entrance qualification","West Germany","2315","0.50391869407128","0.489258214587053","0.518579173555507"
"Often","2011","college entrance qualification","East Germany","618","0.507084530550088","0.478667181045557","0.535501880054619"
"Often","2011","Other degree","West Germany","423","0.400044270448654","0.370607449450005","0.429481091447303"
"Often","2011","Other degree","East Germany","34","0.357640963622072","0.248435396564025","0.466846530680119"
"Often","2011","no degree/no degree yet","West Germany","225","0.399237942477081","0.356138226803875","0.442337658150287"
"Often","2011","no degree/no degree yet","East Germany","34","0.546773557742151","0.429314931457864","0.664232184026437"
"Very often","2011","lower secondary degree","West Germany","434","0.0715877667121674","0.0647199465921401","0.0784555868321947"
"Very often","2011","lower secondary degree","East Germany","91","0.0705865516725546","0.0564551945214709","0.0847179088236382"
"Very often","2011","secondary school degree","West Germany","401","0.100487780083658","0.0910988682572977","0.109876691910018"
"Very often","2011","secondary school degree","East Germany","168","0.0580528286282079","0.0483298119732639","0.0677758452831519"
"Very often","2011","college entrance qualification","West Germany","457","0.0978444441089162","0.0891327963339698","0.106556091883863"
"Very often","2011","college entrance qualification","East Germany","138","0.111087131486112","0.0932256023380083","0.128948660634216"
"Very often","2011","Other degree","West Germany","94","0.0817427148411953","0.0652806617857311","0.0982047678966596"
"Very often","2011","Other degree","East Germany","5","","",""
"Very often","2011","no degree/no degree yet","West Germany","75","0.136664666514802","0.106435572345647","0.166893760683957"
"Very often","2011","no degree/no degree yet","East Germany","7","","",""
"Very rare","2012","lower secondary degree","West Germany","132","0.0258349436735637","0.02153955487123","0.0301303324758975"
"Very rare","2012","lower secondary degree","East Germany","54","0.0442364016936322","0.03292328102679","0.0555495223604743"
"Very rare","2012","secondary school degree","West Germany","74","0.0237844965492395","0.0190107702835758","0.0285582228149031"
"Very rare","2012","secondary school degree","East Germany","47","0.030645325648141","0.0233700879452421","0.0379205633510399"
"Very rare","2012","college entrance qualification","West Germany","51","0.014105209694148","0.0106586031636291","0.0175518162246669"
"Very rare","2012","college entrance qualification","East Germany","12","","",""
"Very rare","2012","Other degree","West Germany","34","0.0311192008467847","0.0208156929519876","0.0414227087415818"
"Very rare","2012","Other degree","East Germany","4","","",""
"Very rare","2012","no degree/no degree yet","West Germany","8","","",""
"Very rare","2012","no degree/no degree yet","East Germany","1","","",""
"Rarely","2012","lower secondary degree","West Germany","518","0.109767451579242","0.101303542826964","0.118231360331521"
"Rarely","2012","lower secondary degree","East Germany","138","0.117014989013807","0.0993295968814648","0.134700381146149"
"Rarely","2012","secondary school degree","West Germany","268","0.0783815620673571","0.0699614045724042","0.08680171956231"
"Rarely","2012","secondary school degree","East Germany","165","0.0883642704859118","0.0763838315481359","0.100344709423688"
"Rarely","2012","college entrance qualification","West Germany","250","0.0529330988237771","0.0463891388198227","0.0594770588277316"
"Rarely","2012","college entrance qualification","East Germany","69","0.0688957849366508","0.0544507493938755","0.0833408204794261"
"Rarely","2012","Other degree","West Germany","119","0.11050249184342","0.0918990149419619","0.129105968744878"
"Rarely","2012","Other degree","East Germany","5","","",""
"Rarely","2012","no degree/no degree yet","West Germany","47","0.149968795279236","0.118061246731103","0.181876343827369"
"Rarely","2012","no degree/no degree yet","East Germany","8","","",""
"Sometimes","2012","lower secondary degree","West Germany","1791","0.350781406177714","0.337860403850106","0.363702408505321"
"Sometimes","2012","lower secondary degree","East Germany","499","0.404053315676552","0.377054773071081","0.431051858282022"
"Sometimes","2012","secondary school degree","West Germany","1144","0.308026937935478","0.293563330572726","0.322490545298231"
"Sometimes","2012","secondary school degree","East Germany","723","0.335595553132622","0.315663681717611","0.355527424547632"
"Sometimes","2012","college entrance qualification","West Germany","1324","0.309106607914882","0.295599999424362","0.322613216405403"
"Sometimes","2012","college entrance qualification","East Germany","368","0.318894585958829","0.292314652983848","0.34547451893381"
"Sometimes","2012","Other degree","West Germany","391","0.346850109579017","0.318606964110106","0.375093255047929"
"Sometimes","2012","Other degree","East Germany","36","0.539822441821505","0.433237308368656","0.646407575274355"
"Sometimes","2012","no degree/no degree yet","West Germany","118","0.275789448561886","0.235850484119507","0.315728413004264"
"Sometimes","2012","no degree/no degree yet","East Germany","17","","",""
"Often","2012","lower secondary degree","West Germany","2346","0.437715203869984","0.42428271671981","0.451147691020157"
"Often","2012","lower secondary degree","East Germany","500","0.383102688929818","0.356355304560553","0.409850073299084"
"Often","2012","secondary school degree","West Germany","2032","0.489504436037907","0.473843706743459","0.505165165332354"
"Often","2012","secondary school degree","East Germany","1075","0.487214931361186","0.466116425887006","0.508313436835366"
"Often","2012","college entrance qualification","West Germany","2419","0.515799567990761","0.501193284667235","0.530405851314287"
"Often","2012","college entrance qualification","East Germany","625","0.513294460194345","0.484788243936317","0.541800676452373"
"Often","2012","Other degree","West Germany","453","0.42591884174616","0.396577106861559","0.455260576630761"
"Often","2012","Other degree","East Germany","30","0.265402990855207","0.170978221597577","0.359827760112838"
"Often","2012","no degree/no degree yet","West Germany","225","0.408146827412519","0.364223952824965","0.452069702000073"
"Often","2012","no degree/no degree yet","East Germany","32","0.474273284636994","0.357298184580818","0.59124838469317"
"Very often","2012","lower secondary degree","West Germany","453","0.0759009946994968","0.0687302306474449","0.0830717587515488"
"Very often","2012","lower secondary degree","East Germany","78","0.0515926046861904","0.0394221032232987","0.0637631061490821"
"Very often","2012","secondary school degree","West Germany","396","0.100302567410019","0.0908914336566089","0.109713701163428"
"Very often","2012","secondary school degree","East Germany","146","0.0581799193721397","0.0482990708092676","0.0680607679350117"
"Very often","2012","college entrance qualification","West Germany","453","0.108055515576432","0.0989819281253417","0.117129103027522"
"Very often","2012","college entrance qualification","East Germany","107","0.0879830791838679","0.0718274391234617","0.104138719244274"
"Very often","2012","Other degree","West Germany","94","0.0856093559846185","0.0690072868667053","0.102211425102532"
"Very often","2012","Other degree","East Germany","9","","",""
"Very often","2012","no degree/no degree yet","West Germany","83","0.148359290089914","0.116593392404696","0.180125187775132"
"Very often","2012","no degree/no degree yet","East Germany","12","","",""
"Very rare","2013","lower secondary degree","West Germany","164","0.0335815266613079","0.028971824389967","0.0381912289326488"
"Very rare","2013","lower secondary degree","East Germany","46","0.0324327009220845","0.0227583394753649","0.0421070623688041"
"Very rare","2013","secondary school degree","West Germany","79","0.0210085061589857","0.0171288177261342","0.0248881945918371"
"Very rare","2013","secondary school degree","East Germany","63","0.0252851865447941","0.0193371051797131","0.0312332679098751"
"Very rare","2013","college entrance qualification","West Germany","60","0.0155187696063896","0.0123961557508598","0.0186413834619194"
"Very rare","2013","college entrance qualification","East Germany","21","","",""
"Very rare","2013","Other degree","West Germany","45","0.0323251392950568","0.0233538859953392","0.0412963925947745"
"Very rare","2013","Other degree","East Germany","2","","",""
"Very rare","2013","no degree/no degree yet","West Germany","21","","",""
"Very rare","2013","no degree/no degree yet","East Germany","4","","",""
"Rarely","2013","lower secondary degree","West Germany","555","0.104316835794104","0.0964952564533249","0.112138415134884"
"Rarely","2013","lower secondary degree","East Germany","150","0.126922215803132","0.108742568599917","0.145101863006347"
