"plh0186","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Female","4864","0.418735608773849","0.409417294061753","0.428053923485945","4"
"Often","2007","Male","4425","0.432217711539294","0.422402770714498","0.442032652364091","4"
"Rarely","2007","Female","1071","0.113412692440913","0.107423446423027","0.119401938458798","2"
"Rarely","2007","Male","862","0.101019551729205","0.0950488781721379","0.106990225286273","2"
"Sometimes","2007","Female","3569","0.341153329028577","0.332198700955906","0.350107957101248","3"
"Sometimes","2007","Male","3548","0.365078096176468","0.355539191062574","0.374617001290363","3"
"Very often","2007","Female","978","0.0954962777041029","0.0899451787557616","0.101047376652444","5"
"Very often","2007","Male","708","0.0716923361224956","0.0665810779332204","0.0768035943117708","5"
"Very rare","2007","Female","286","0.0312020920525585","0.0279181988810535","0.0344859852240634","1"
"Very rare","2007","Male","243","0.0299923044325362","0.0266129169349063","0.0333716919301661","1"
"Often","2008","Female","4586","0.425851858551139","0.416226582303047","0.435477134799231","4"
"Often","2008","Male","4223","0.432672293094288","0.422557118168124","0.442787468020452","4"
"Rarely","2008","Male","791","0.100247542843068","0.0941159226344965","0.10637916305164","2"
"Rarely","2008","Female","980","0.108607280257323","0.10255058171724","0.114663978797405","2"
"Sometimes","2008","Female","3390","0.345374368071731","0.336118577864252","0.35463015827921","3"
"Sometimes","2008","Male","3337","0.36804374173388","0.358197509243789","0.377889974223971","3"
"Very often","2008","Female","893","0.0868793005683172","0.081396604147662","0.0923619969889725","5"
"Very often","2008","Male","664","0.0690257851916875","0.0638502965235867","0.0742012738597883","5"
"Very rare","2008","Female","289","0.0332871925514903","0.0297953128948344","0.0367790722081462","1"
"Very rare","2008","Male","201","0.0300106371370756","0.0265272804154738","0.0334939938586775","1"
"Often","2009","Female","4181","0.419265767536001","0.4093017839182","0.429229751153803","4"
"Often","2009","Male","3885","0.435916663254462","0.425441270077466","0.446392056431457","4"
"Rarely","2009","Female","973","0.116958463499559","0.11046904201236","0.123447884986757","2"
"Rarely","2009","Male","859","0.111213298816311","0.104571677694231","0.117854919938391","2"
"Sometimes","2009","Female","3208","0.34509310770473","0.335493410992397","0.354692804417062","3"
"Sometimes","2009","Male","3059","0.357054540935234","0.346932891091838","0.36717619077863","3"
"Very often","2009","Female","786","0.0835715507672643","0.0779832715032194","0.0891598300313093","5"
"Very often","2009","Male","576","0.0651465581709294","0.0599332371839367","0.0703598791579222","5"
"Very rare","2009","Female","273","0.0351111104924461","0.0313943846725391","0.0388278363123531","1"
"Very rare","2009","Male","229","0.0306689388230636","0.0270265827376961","0.0343112949084311","1"
"Often","2010","Female","3940","0.421916228122284","0.41156358617629","0.432268870068278","4"
"Often","2010","Male","3726","0.434252884494909","0.423355330873524","0.445150438116295","4"
"Rarely","2010","Female","855","0.110664170786134","0.104087908870579","0.11724043270169","2"
"Rarely","2010","Male","681","0.101836492417251","0.095187192786941","0.108485792047561","2"
"Sometimes","2010","Female","2950","0.353067615097177","0.343049152572273","0.363086077622081","3"
"Sometimes","2010","Male","2802","0.367475282480092","0.356875442685924","0.378075122274259","3"
