"plh0186","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Sometimes","2009","Not Employed","West Germany","1779","0.365686641445196","0.352292728009762","0.37908055488063"
"Sometimes","2009","Not Employed","East Germany","754","0.402537903603502","0.380208920205451","0.424866887001553"
"Very often","2009","Employed","West Germany","728","0.0852709883738392","0.0793407087888463","0.091201267958832"
"Very often","2009","Employed","East Germany","192","0.0701808946045414","0.0605256924175122","0.0798360967915705"
"Very often","2009","Not Employed","West Germany","347","0.0616123039154482","0.0549253876041596","0.0682992202267367"
"Very often","2009","Not Employed","East Germany","95","0.0609591838391932","0.0500655646854302","0.0718528029929563"
"Very rare","2009","Employed","West Germany","169","0.0229729218169427","0.0197917310662681","0.0261541125676174"
"Very rare","2009","Employed","East Germany","46","0.0207047374968595","0.0153227289756745","0.0260867460180445"
"Very rare","2009","Not Employed","West Germany","218","0.0501774089640241","0.0441061833192095","0.0562486346088386"
"Very rare","2009","Not Employed","East Germany","69","0.0485110331766933","0.0387289236347158","0.0582931427186708"
"Often","2010","Employed","West Germany","3865","0.458110250085589","0.447116393632629","0.469104106538549"
"Often","2010","Employed","East Germany","1225","0.480661594197454","0.460930061722578","0.500393126672331"
"Often","2010","Not Employed","West Germany","1868","0.370647177274627","0.356792063129892","0.384502291419363"
"Often","2010","Not Employed","East Germany","708","0.391391877644315","0.367969830852399","0.414813924436231"
"Rarely","2010","Employed","West Germany","603","0.0839156169855664","0.0777977683850867","0.0900334655860462"
"Rarely","2010","Employed","East Germany","191","0.0866538169829815","0.0755434745917253","0.0977641593742377"
"Rarely","2010","Not Employed","West Germany","566","0.142114162773611","0.132097660432895","0.152130665114328"
"Rarely","2010","Not Employed","East Germany","176","0.13392169337059","0.117577852912856","0.150265533828325"
"Sometimes","2010","Employed","West Germany","2590","0.348683052288961","0.338167763648006","0.359198340929917"
"Sometimes","2010","Employed","East Germany","818","0.338616061644079","0.319926613228404","0.357305510059754"
"Sometimes","2010","Not Employed","West Germany","1716","0.377816134148319","0.363907570258006","0.391724698038632"
"Sometimes","2010","Not Employed","East Germany","628","0.39361273782192","0.370167228319637","0.417058247324203"
"Very often","2010","Employed","West Germany","701","0.0916274716031047","0.08526165039864","0.0979932928075693"
"Very often","2010","Employed","East Germany","192","0.0763362116355783","0.0658495285004016","0.086822894770755"
"Very often","2010","Not Employed","West Germany","324","0.0626702244181115","0.0557174282288896","0.0696230206073335"
"Very often","2010","Not Employed","East Germany","96","0.0448783556094813","0.0349426691255912","0.0548140420933714"
"Very rare","2010","Employed","West Germany","131","0.0176636090367785","0.0147570481322947","0.0205701699412622"
"Very rare","2010","Employed","East Germany","37","0.0177323155399065","0.0125202059486195","0.0229444251311936"
"Very rare","2010","Not Employed","West Germany","194","0.0467523013853304","0.0406962849235828","0.052808317847078"
"Very rare","2010","Not Employed","East Germany","60","0.0361953355536934","0.0272319746500394","0.0451586964573474"
"Often","2011","Employed","West Germany","4914","0.490383430708233","0.480467719504509","0.500299141911957"
"Often","2011","Employed","East Germany","1432","0.459226335410582","0.441110985182414","0.47734168563875"
"Often","2011","Not Employed","West Germany","2513","0.381631451616918","0.369412667678661","0.393850235555174"
"Often","2011","Not Employed","East Germany","756","0.344079038712317","0.323274289768214","0.364883787656419"
"Rarely","2011","Employed","West Germany","728","0.0768912794961923","0.0716068370000385","0.0821757219923461"
"Rarely","2011","Employed","East Germany","236","0.104224163813218","0.0931168394039425","0.115331488222493"
"Rarely","2011","Not Employed","West Germany","699","0.133943385885928","0.125376637972119","0.142510133799736"
"Rarely","2011","Not Employed","East Germany","248","0.135632137391179","0.120637422071961","0.150626852710397"
"Sometimes","2011","Employed","West Germany","3009","0.317542496814122","0.308308856783834","0.32677613684441"
"Sometimes","2011","Employed","East Germany","894","0.330986719859229","0.313880729260962","0.348092710457497"
"Sometimes","2011","Not Employed","West Germany","2089","0.36006649258959","0.347992775672239","0.372140209506941"
"Sometimes","2011","Not Employed","East Germany","773","0.403559930356214","0.382074451288943","0.425045409423484"
"Very often","2011","Employed","West Germany","965","0.0956655202898592","0.0898313853569233","0.101499655222795"
"Very often","2011","Employed","East Germany","289","0.0881294638940408","0.0778243515463917","0.0984345762416898"
"Very often","2011","Not Employed","West Germany","553","0.0817002765564095","0.0748108004283461","0.0885897526844729"
"Very often","2011","Not Employed","East Germany","137","0.0611935584534673","0.0506969619961739","0.0716901549107608"
"Very rare","2011","Employed","West Germany","148","0.0195172726915938","0.0167734013461403","0.0222611440370474"
"Very rare","2011","Employed","East Germany","56","0.0174333170229301","0.012675621928811","0.0221910121170492"
"Very rare","2011","Not Employed","West Germany","218","0.042658393351155","0.03757541893435","0.0477413677679599"
"Very rare","2011","Not Employed","East Germany","89","0.0555353350868234","0.045505699082551","0.0655649710910958"
"Often","2012","Employed","West Germany","5068","0.504265882789585","0.494308847277513","0.514222918301656"
"Often","2012","Employed","East Germany","1429","0.507120129776273","0.48858884742794","0.525651412124607"
"Often","2012","Not Employed","West Germany","2636","0.413487920080644","0.401000136151238","0.425975704010051"
"Often","2012","Not Employed","East Germany","885","0.398606394249134","0.377494146865292","0.419718641632976"
"Rarely","2012","Employed","West Germany","650","0.0735867173517192","0.0683870212702058","0.0787864134332326"
"Rarely","2012","Employed","East Germany","183","0.0745659410737179","0.064829000967488","0.0843028811799478"
"Rarely","2012","Not Employed","West Germany","581","0.111224557287069","0.103251739330739","0.119197375243398"
"Rarely","2012","Not Employed","East Germany","208","0.112667719570987","0.0990336399762444","0.126301799165729"
"Sometimes","2012","Employed","West Germany","2888","0.307850106810839","0.298657353813859","0.317042859807818"
"Sometimes","2012","Employed","East Germany","915","0.326039881484193","0.308664595168175","0.34341516780021"
"Sometimes","2012","Not Employed","West Germany","1988","0.350997917279919","0.338894979604263","0.363100854955574"
"Sometimes","2012","Not Employed","East Germany","758","0.383955582717554","0.362984085416862","0.404927080018246"
"Very often","2012","Employed","West Germany","965","0.101476379828693","0.095462938328164","0.107489821329221"
"Very often","2012","Employed","East Germany","230","0.0752512405432491","0.0654732814037137","0.0850291996827846"
"Very often","2012","Not Employed","West Germany","582","0.087657584648404","0.0804864287379985","0.0948287405588095"
"Very often","2012","Not Employed","East Germany","135","0.0590872987173228","0.0489200214797522","0.0692545759548934"
"Very rare","2012","Employed","West Germany","115","0.0128209132191646","0.0105804732484424","0.0150613531898869"
"Very rare","2012","Employed","East Germany","39","0.0170228071225672","0.0122280477431785","0.0218175665019558"
"Very rare","2012","Not Employed","West Germany","187","0.0366320207039645","0.0318683468102381","0.0413956945976908"
"Very rare","2012","Not Employed","East Germany","80","0.0456830047450019","0.0366796037719038","0.0546864057181001"
"Often","2013","Employed","West Germany","7178","0.511536854983125","0.503037440888868","0.520036269077383"
"Often","2013","Employed","East Germany","1840","0.497423544049383","0.48105431110663","0.513792776992136"
"Often","2013","Not Employed","West Germany","3115","0.430371467402335","0.4184917767563","0.442251158048369"
"Often","2013","Not Employed","East Germany","880","0.367959179879056","0.347668779856722","0.388249579901391"
"Rarely","2013","Employed","West Germany","849","0.0686046078823231","0.0643064901312203","0.0729027256334259"
"Rarely","2013","Employed","East Germany","285","0.0850107310931497","0.0758799282282747","0.0941415339580247"
"Rarely","2013","Not Employed","West Germany","631","0.111469512420586","0.103918559780376","0.119020465060795"
"Rarely","2013","Not Employed","East Germany","243","0.126974256414252","0.112965822413522","0.140982690414983"
"Sometimes","2013","Employed","West Germany","3795","0.311174230068204","0.303302120530906","0.319046339605503"
"Sometimes","2013","Employed","East Germany","1063","0.312250262688181","0.29707868611715","0.327421839259211"
"Sometimes","2013","Not Employed","West Germany","2084","0.341064580307746","0.329690212570756","0.352438948044736"
"Sometimes","2013","Not Employed","East Germany","834","0.404928770999939","0.384275349023004","0.425582192976875"
"Very often","2013","Employed","West Germany","1299","0.0916788644948393","0.0867721708151296","0.0965855581745491"
"Very often","2013","Employed","East Germany","329","0.0864068782883616","0.0772084281460517","0.0956053284306716"
"Very often","2013","Not Employed","West Germany","630","0.0795604169882988","0.0730675919903909","0.0860532419862067"
"Very often","2013","Not Employed","East Germany","140","0.0621419928757843","0.0519846676605307","0.0722993180910378"
"Very rare","2013","Employed","West Germany","166","0.0170054425715079","0.0148070555590504","0.0192038295839653"
"Very rare","2013","Employed","East Germany","67","0.0189085838809251","0.014449472393973","0.0233676953678772"
"Very rare","2013","Not Employed","West Germany","213","0.0375340228810354","0.0329737295466641","0.0420943162154067"
"Very rare","2013","Not Employed","East Germany","73","0.0379957998309678","0.0299517546038037","0.0460398450581318"
"Often","2014","Employed","West Germany","7668","0.517304032248153","0.509120784453556","0.52548728004275"
"Often","2014","Employed","East Germany","1786","0.514309971526669","0.497646967854991","0.530972975198348"
"Often","2014","Not Employed","West Germany","3373","0.442470082024921","0.431000772243277","0.453939391806566"
"Often","2014","Not Employed","East Germany","956","0.404646534084368","0.383904409359384","0.425388658809352"
"Rarely","2014","Employed","West Germany","894","0.0687171499787127","0.0645743944364762","0.0728599055209492"
"Rarely","2014","Employed","East Germany","204","0.0728443676904482","0.0641800267473785","0.081508708633518"
"Rarely","2014","Not Employed","West Germany","680","0.104414133117333","0.0973526732008072","0.11147559303386"
"Rarely","2014","Not Employed","East Germany","210","0.105785281799098","0.0927877342056121","0.118782829392585"
"Sometimes","2014","Employed","West Germany","4012","0.289115716247216","0.281691489258809","0.296539943235623"
"Sometimes","2014","Employed","East Germany","1025","0.297355287119165","0.282115919421249","0.312594654817082"
"Sometimes","2014","Not Employed","West Germany","2174","0.331308788239501","0.320439764814593","0.342177811664408"
"Sometimes","2014","Not Employed","East Germany","765","0.405031257434266","0.384285980772106","0.425776534096427"
"Very often","2014","Employed","West Germany","1559","0.110869659970195","0.105727980402703","0.116011339537687"
"Very often","2014","Employed","East Germany","394","0.100690804683885","0.0906582705288495","0.11072333883892"
"Very often","2014","Not Employed","West Germany","793","0.0903948718433355","0.0837733230187301","0.0970164206679409"
"Very often","2014","Not Employed","East Germany","160","0.0548554017516384","0.0452329284636968","0.06447787503958"
"Very rare","2014","Employed","West Germany","191","0.0139934415557234","0.0120698267733666","0.0159170563380801"
"Very rare","2014","Employed","East Germany","47","0.0147995689798323","0.0107738073674893","0.0188253305921753"
"Very rare","2014","Not Employed","West Germany","184","0.0314121247749094","0.027384218003028","0.0354400315467907"
"Very rare","2014","Not Employed","East Germany","60","0.0296815249306286","0.0225097254089214","0.0368533244523358"
"Often","2015","Employed","West Germany","7213","0.519868861950556","0.511408530834061","0.528329193067052"
"Often","2015","Employed","East Germany","1706","0.501397764720585","0.484189268372167","0.518606261069003"
"Often","2015","Not Employed","West Germany","2964","0.424670556527268","0.41259451913392","0.436746593920616"
"Often","2015","Not Employed","East Germany","873","0.388844781923096","0.367664595225165","0.410024968621027"
"Rarely","2015","Employed","West Germany","791","0.0609544411486151","0.0569030280297717","0.0650058542674584"
"Rarely","2015","Employed","East Germany","216","0.0774300543880019","0.0682312994275348","0.0866288093484691"
"Rarely","2015","Not Employed","West Germany","629","0.11488869838666","0.10709797704202","0.1226794197313"
"Rarely","2015","Not Employed","East Germany","221","0.129440351624588","0.114855567919949","0.144025135329227"
"Sometimes","2015","Employed","West Germany","3745","0.294632211103967","0.286912368500274","0.30235205370766"
"Sometimes","2015","Employed","East Germany","966","0.323304463455375","0.307206270713754","0.339402656196997"
"Sometimes","2015","Not Employed","West Germany","2005","0.334340236225326","0.322814715684538","0.345865756766113"
"Sometimes","2015","Not Employed","East Germany","746","0.396175697410454","0.374925396018366","0.417425998802542"
"Very often","2015","Employed","West Germany","1470","0.108981261693099","0.10370434964098","0.114258173745218"
"Very often","2015","Employed","East Germany","311","0.0845427602603721","0.0749679128836412","0.094117607637103"
"Very often","2015","Not Employed","West Germany","651","0.0893148292831184","0.082347184659429","0.0962824739068079"
"Very often","2015","Not Employed","East Germany","138","0.051712089884866","0.0420908280028685","0.0613333517668635"
"Very rare","2015","Employed","West Germany","177","0.0155632241037626","0.013467161634428","0.0176592865730971"
"Very rare","2015","Employed","East Germany","44","0.0133249571756658","0.00937861626926469","0.017271298082067"
"Very rare","2015","Not Employed","West Germany","187","0.0367856795776272","0.032186917615777","0.0413844415394774"
"Very rare","2015","Not Employed","East Germany","57","0.0338270791569955","0.0259724521825344","0.0416817061314566"
"Often","2016","Employed","West Germany","7031","0.533894875855166","0.525315346080197","0.542474405630135"
"Often","2016","Employed","East Germany","1644","0.509873796445446","0.492446855858627","0.527300737032265"
"Often","2016","Not Employed","West Germany","2930","0.441756127621274","0.429398062655401","0.454114192587146"
"Often","2016","Not Employed","East Germany","819","0.404664826130239","0.38257751111797","0.426752141142508"
"Rarely","2016","Employed","West Germany","789","0.063776350103216","0.0595737960782794","0.0679789041281526"
"Rarely","2016","Employed","East Germany","217","0.0875537060630135","0.0777005181388963","0.0974068939871306"
"Rarely","2016","Not Employed","West Germany","565","0.106535847634023","0.0988581032423094","0.114213592025736"
"Rarely","2016","Not Employed","East Germany","232","0.135799181377503","0.120383229774148","0.151215132980859"
"Sometimes","2016","Employed","West Germany","3626","0.288413065210128","0.28062167207047","0.296204458349785"
"Sometimes","2016","Employed","East Germany","899","0.285790052445846","0.270040350313945","0.301539754577747"
"Sometimes","2016","Not Employed","West Germany","1913","0.33034245151338","0.318637873019679","0.34204703000708"
"Sometimes","2016","Not Employed","East Germany","675","0.364599504164133","0.342940113374652","0.386258894953615"
"Very often","2016","Employed","West Germany","1351","0.100469967097101","0.0952996207684352","0.105640313425767"
"Very often","2016","Employed","East Germany","353","0.102334676781028","0.0917688258635581","0.112900527698498"
"Very often","2016","Not Employed","West Germany","601","0.0864375805724959","0.0794445147740463","0.0934306463709455"
"Very often","2016","Not Employed","East Germany","114","0.0519382858935011","0.0419526313780832","0.061923940408919"
"Very rare","2016","Employed","West Germany","190","0.0134457417343888","0.0114649147621234","0.0154265687066543"
"Very rare","2016","Employed","East Germany","48","0.0144477682646669","0.0102879337927203","0.0186076027366135"
"Very rare","2016","Not Employed","West Germany","194","0.0349279926588285","0.0303590692969208","0.0394969160207362"
"Very rare","2016","Not Employed","East Germany","57","0.0429982024346234","0.0338697753192034","0.0521266295500433"
"Often","2017","Employed","West Germany","8110","0.553416675955684","0.545316000878846","0.561517351032522"
"Often","2017","Employed","East Germany","1950","0.530137752447397","0.513832151486191","0.546443353408603"
"Often","2017","Not Employed","West Germany","3122","0.446295481469294","0.434172324525841","0.458418638412748"
"Often","2017","Not Employed","East Germany","922","0.421343744382013","0.399842827913697","0.442844660850328"
"Rarely","2017","Employed","West Germany","752","0.0517768875220997","0.0481663897661519","0.0553873852780475"
"Rarely","2017","Employed","East Germany","237","0.0721549039103062","0.0637015737321454","0.080608234088467"
"Rarely","2017","Not Employed","West Germany","561","0.103209904200011","0.0957904571830164","0.110629351217006"
"Rarely","2017","Not Employed","East Germany","222","0.106974479433855","0.0935158636064718","0.120433095261239"
"Sometimes","2017","Employed","West Germany","3755","0.269576925370023","0.26234635693302","0.276807493807026"
"Sometimes","2017","Employed","East Germany","968","0.285878092032205","0.271116480116894","0.300639703947517"
"Sometimes","2017","Not Employed","West Germany","2031","0.34094579638293","0.329385507521782","0.352506085244079"
"Sometimes","2017","Not Employed","East Germany","716","0.376485291439551","0.355388047289072","0.39758253559003"
"Very often","2017","Employed","West Germany","1675","0.112345077654816","0.107199395599695","0.117490759709937"
"Very often","2017","Employed","East Germany","400","0.0983116697095154","0.0885844678541286","0.108038871564902"
"Very often","2017","Not Employed","West Germany","582","0.0784535340511786","0.0718961544758167","0.0850109136265405"
"Very often","2017","Not Employed","East Germany","124","0.0577321623658448","0.0475761208736587","0.067888203858031"
"Very rare","2017","Employed","West Germany","176","0.0128844334973774","0.0110467932019168","0.014722073792838"
"Very rare","2017","Employed","East Germany","44","0.0135175819005762","0.00974488993544483","0.0172902738657076"
"Very rare","2017","Not Employed","West Germany","163","0.0310952838965853","0.0268622353736004","0.0353283324195702"
"Very rare","2017","Not Employed","East Germany","42","0.0374643223787358","0.0291954606543035","0.0457331841031681"
"Often","2018","Employed","West Germany","7659","0.541824664692173","0.533557740211286","0.55009158917306"
"Often","2018","Employed","East Germany","1918","0.538659759922328","0.522186934012033","0.555132585832623"
"Often","2018","Not Employed","West Germany","2963","0.452750517152712","0.440375389657169","0.465125644648254"
"Often","2018","Not Employed","East Germany","848","0.420685759814763","0.39901218998293","0.442359329646596"
"Rarely","2018","Employed","West Germany","766","0.0597423071557527","0.0558098574712037","0.0636747568403018"
"Rarely","2018","Employed","East Germany","202","0.0690897083294125","0.0607093851151462","0.0774700315436789"
"Rarely","2018","Not Employed","West Germany","572","0.104897045153914","0.0972789630793711","0.112515127228457"
"Rarely","2018","Not Employed","East Germany","231","0.129174924856795","0.114450138122451","0.143899711591138"
"Sometimes","2018","Employed","West Germany","3756","0.279166802291666","0.271723802487928","0.286609802095404"
"Sometimes","2018","Employed","East Germany","1011","0.290046966686258","0.275051874260382","0.305042059112134"
"Sometimes","2018","Not Employed","West Germany","1902","0.335593852638432","0.323854305500021","0.347333399776844"
"Sometimes","2018","Not Employed","East Germany","728","0.376512487294141","0.355240992304147","0.397783982284134"
"Very often","2018","Employed","West Germany","1609","0.108132126964905","0.102979527731879","0.11328472619793"
"Very often","2018","Employed","East Germany","340","0.0894088093734977","0.0799801042976623","0.0988375144493331"
"Very often","2018","Not Employed","West Germany","604","0.0789224841775288","0.0722193797025497","0.0856255886525078"
"Very often","2018","Not Employed","East Germany","137","0.049641206224954","0.0401053563906648","0.0591770560592432"
"Very rare","2018","Employed","West Germany","164","0.0111340988955039","0.00939311413470099","0.0128750836563069"
"Very rare","2018","Employed","East Germany","47","0.012794755688504","0.00908094382550705","0.016508567551501"
"Very rare","2018","Not Employed","West Germany","174","0.0278361008774133","0.0237463065310773","0.0319258952237493"
"Very rare","2018","Not Employed","East Germany","49","0.0239856218093475","0.0172682708352598","0.0307029727834351"
"Often","2019","Employed","West Germany","7794","0.539809322960365","0.531574990148007","0.548043655772722"
"Often","2019","Employed","East Germany","2025","0.540479364833219","0.52422250886201","0.556736220804428"
"Often","2019","Not Employed","West Germany","2957","0.448264374158076","0.435794556242214","0.460734192073938"
"Often","2019","Not Employed","East Germany","845","0.389243586775972","0.367674453592324","0.41081271995962"
"Rarely","2019","Employed","West Germany","732","0.0603985683241954","0.0564628457774602","0.0643342908709306"
"Rarely","2019","Employed","East Germany","181","0.0613451091347044","0.053517350327932","0.0691728679414769"
"Rarely","2019","Not Employed","West Germany","535","0.0972914002235427","0.0898605500856209","0.104722250361464"
"Rarely","2019","Not Employed","East Germany","231","0.126222961267597","0.111531755633651","0.140914166901544"
"Sometimes","2019","Employed","West Germany","3672","0.270676891975442","0.263336404614045","0.278017379336838"
"Sometimes","2019","Employed","East Germany","982","0.289754048661237","0.274955687239362","0.304552410083111"
"Sometimes","2019","Not Employed","West Germany","1828","0.337640386080583","0.325782654854447","0.349498117306718"
"Sometimes","2019","Not Employed","East Germany","692","0.385532196059447","0.364001015972658","0.407063376146236"
"Very often","2019","Employed","West Germany","1703","0.116179431514255","0.110885406446692","0.121473456581819"
"Very often","2019","Employed","East Germany","384","0.0943225043912079","0.0847882016042333","0.103856807178183"
"Very often","2019","Not Employed","West Germany","614","0.0819898618548076","0.0751107669362701","0.0888689567733451"
"Very often","2019","Not Employed","East Germany","152","0.0666990731147056","0.055661878784471","0.0777362674449402"
"Very rare","2019","Employed","West Germany","173","0.0129357852257427","0.0110689395444513","0.0148026309070342"
"Very rare","2019","Employed","East Germany","38","0.014098972979632","0.0102530118668914","0.0179449340923726"
"Very rare","2019","Not Employed","West Germany","176","0.0348139776829913","0.0302176622964066","0.0394102930695761"
"Very rare","2019","Not Employed","East Germany","43","0.0323021827822787","0.0244809762005391","0.0401233893640183"
