"plh0186","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Often","2007","college entrance qualification","Female","1376","0.510103912027155","0.490951320673138","0.529256503381171"
"Often","2007","college entrance qualification","Male","1424","0.470955697218701","0.452542521386046","0.489368873051356"
"Often","2007","lower secondary degree","Female","1341","0.362213340080026","0.346369030549534","0.378057649610518"
"Often","2007","lower secondary degree","Male","1370","0.389653065991675","0.373265729594242","0.406040402389109"
"Often","2007","no degree/no degree yet","Female","142","0.372955874394384","0.319467297315324","0.426444451473444"
"Often","2007","no degree/no degree yet","Male","119","0.423517468294814","0.361771404482629","0.485263532106999"
"Often","2007","Other degree","Female","207","0.339371140171908","0.300568051033119","0.378174229310696"
"Often","2007","Other degree","Male","174","0.351964482596425","0.31006133535832","0.39386762983453"
"Often","2007","secondary school degree","Female","1705","0.455566481262071","0.439036573643024","0.472096388881119"
"Often","2007","secondary school degree","Male","1210","0.472103921096125","0.452803154839949","0.491404687352301"
"Rarely","2007","college entrance qualification","Female","174","0.0708053900536348","0.0609781236251995","0.08063265648207"
"Rarely","2007","college entrance qualification","Male","182","0.0806938162458071","0.0706466666157514","0.0907409658758627"
"Rarely","2007","lower secondary degree","Female","479","0.143677844190048","0.132114941418081","0.155240746962016"
"Rarely","2007","lower secondary degree","Male","379","0.12145177488427","0.110475229631504","0.132428320137037"
"Rarely","2007","no degree/no degree yet","Female","28","","",""
"Rarely","2007","no degree/no degree yet","Male","22","","",""
"Rarely","2007","Other degree","Female","89","0.176717205551229","0.145459002070469","0.20797540903199"
"Rarely","2007","Other degree","Male","53","0.141030856292894","0.110492639686753","0.171569072899036"
"Rarely","2007","secondary school degree","Female","284","0.0906338033691716","0.0811050382228494","0.100162568515494"
"Rarely","2007","secondary school degree","Male","213","0.0834440129934369","0.0727520211279768","0.094136004858897"
"Sometimes","2007","college entrance qualification","Female","731","0.287770622125237","0.270425418635827","0.305115825614646"
"Sometimes","2007","college entrance qualification","Male","955","0.343062722207214","0.325550495536146","0.360574948878283"
"Sometimes","2007","lower secondary degree","Female","1338","0.380259107870424","0.364256223363963","0.396261992376885"
"Sometimes","2007","lower secondary degree","Male","1317","0.388043191590228","0.371668189812175","0.404418193368281"
"Sometimes","2007","no degree/no degree yet","Female","97","0.347204484032559","0.294546465752202","0.399862502312916"
"Sometimes","2007","no degree/no degree yet","Male","74","0.362819648199806","0.302735885239627","0.422903411159984"
"Sometimes","2007","Other degree","Female","216","0.361228343259146","0.321863021546968","0.400593664971324"
"Sometimes","2007","Other degree","Male","224","0.414060650761613","0.370843500056059","0.457277801467166"
"Sometimes","2007","secondary school degree","Female","1105","0.323823330936028","0.308292085740906","0.339354576131149"
"Sometimes","2007","secondary school degree","Male","904","0.349989781032034","0.331549424926445","0.368430137137623"
"Very often","2007","college entrance qualification","Female","290","0.10819562760039","0.0962945610553503","0.12009669414543"
"Very often","2007","college entrance qualification","Male","215","0.0814421613713201","0.0713526403121129","0.0915316824305274"
"Very often","2007","lower secondary degree","Female","233","0.0742453075944514","0.0656028780367339","0.0828877371521689"
"Very often","2007","lower secondary degree","Male","223","0.0646850833404412","0.0564197202270783","0.0729504464538042"
"Very often","2007","no degree/no degree yet","Female","40","0.0995617410751547","0.0664443224311343","0.132679159719175"
"Very often","2007","no degree/no degree yet","Male","29","","",""
"Very often","2007","Other degree","Female","39","0.0798685057090669","0.057652662371177","0.102084349046957"
"Very often","2007","Other degree","Male","28","","",""
"Very often","2007","secondary school degree","Female","333","0.107431448442578","0.0971534482047172","0.117709448680439"
"Very often","2007","secondary school degree","Male","186","0.0655230620408857","0.0559563452897089","0.0750897787920626"
"Very rare","2007","college entrance qualification","Female","46","0.0231244481935838","0.0173660520409948","0.0288828443461728"
"Very rare","2007","college entrance qualification","Male","47","0.0238456029569577","0.018217577365091","0.0294736285488245"
"Very rare","2007","lower secondary degree","Female","144","0.0396044002650506","0.0331753002304598","0.0460335002996413"
"Very rare","2007","lower secondary degree","Male","113","0.0361668841933853","0.0298929868813489","0.0424407815054217"
"Very rare","2007","no degree/no degree yet","Female","7","","",""
"Very rare","2007","no degree/no degree yet","Male","2","","",""
"Very rare","2007","Other degree","Female","21","","",""
"Very rare","2007","Other degree","Male","20","","",""
"Very rare","2007","secondary school degree","Female","60","0.0225449359901514","0.0176177946447517","0.0274720773355511"
"Very rare","2007","secondary school degree","Male","57","0.0289392228375187","0.0224581311172838","0.0354203145577537"
"Often","2008","college entrance qualification","Female","1269","0.491409974897653","0.471734367254771","0.511085582540535"
"Often","2008","college entrance qualification","Male","1329","0.463201417601614","0.444248348657396","0.482154486545831"
"Often","2008","lower secondary degree","Female","1283","0.378594875640863","0.362056119163052","0.395133632118674"
"Often","2008","lower secondary degree","Male","1335","0.406183387436766","0.389073447537754","0.423293327335779"
"Often","2008","no degree/no degree yet","Female","127","0.390808264231073","0.335034071015553","0.446582457446592"
"Often","2008","no degree/no degree yet","Male","122","0.421218375052481","0.360377023647148","0.482059726457814"
"Often","2008","Other degree","Female","196","0.359576716172324","0.31784698639679","0.401306445947858"
"Often","2008","Other degree","Male","174","0.366185691012612","0.321119844248502","0.411251537776723"
"Often","2008","secondary school degree","Female","1576","0.446236780549064","0.429276389697939","0.463197171400188"
"Often","2008","secondary school degree","Male","1145","0.457999908571618","0.438271256018651","0.477728561124585"
"Rarely","2008","college entrance qualification","Female","164","0.074938117919619","0.0645757493724312","0.0853004864668067"
"Rarely","2008","college entrance qualification","Male","179","0.0768010738482156","0.0666801486773069","0.0869219990191242"
"Rarely","2008","lower secondary degree","Female","436","0.139826644842112","0.128001239585353","0.151652050098872"
"Rarely","2008","lower secondary degree","Male","314","0.12164525608492","0.110257352070002","0.133033160099839"
"Rarely","2008","no degree/no degree yet","Female","23","","",""
"Rarely","2008","no degree/no degree yet","Male","17","","",""
"Rarely","2008","Other degree","Female","71","0.144633544532642","0.114047250651449","0.175219838413834"
"Rarely","2008","Other degree","Male","56","0.157664391749792","0.123574531504472","0.191754251995112"
"Rarely","2008","secondary school degree","Female","268","0.0910302363606561","0.0812159511507943","0.100844521570518"
"Rarely","2008","secondary school degree","Male","209","0.0871299798734824","0.0759625475836638","0.098297412163301"
"Sometimes","2008","college entrance qualification","Female","738","0.313231016749937","0.294976936011769","0.331485097488105"
"Sometimes","2008","college entrance qualification","Male","930","0.364839296288479","0.346542226791373","0.383136365785585"
"Sometimes","2008","lower secondary degree","Female","1244","0.374187007323935","0.357686598251037","0.390687416396832"
"Sometimes","2008","lower secondary degree","Male","1209","0.378847394828951","0.361947167675946","0.395747621981956"
"Sometimes","2008","no degree/no degree yet","Female","95","0.39895191866658","0.342977536012655","0.454926301320506"
"Sometimes","2008","no degree/no degree yet","Male","75","0.340887393223309","0.282479289076684","0.399295497369935"
"Sometimes","2008","Other degree","Female","176","0.360550243482889","0.318795834130928","0.402304652834849"
"Sometimes","2008","Other degree","Male","168","0.366012394553231","0.320951053664845","0.411073735441617"
"Sometimes","2008","secondary school degree","Female","1081","0.332540676585802","0.316466604521362","0.348614748650241"
"Sometimes","2008","secondary school degree","Male","865","0.358853515449207","0.339860134276851","0.377846896621563"
"Very often","2008","college entrance qualification","Female","262","0.0987922189414872","0.0870487585576498","0.110535679325324"
"Very often","2008","college entrance qualification","Male","180","0.0737500451741509","0.0638158161597587","0.0836842741885432"
"Very often","2008","lower secondary degree","Female","205","0.0690256157453996","0.0603818680392893","0.0776693634515098"
"Very often","2008","lower secondary degree","Male","217","0.0579464750855638","0.0498066975664341","0.0660862526046935"
"Very often","2008","no degree/no degree yet","Female","39","0.0911426233993554","0.0582435961896667","0.124041650609044"
"Very often","2008","no degree/no degree yet","Male","37","0.159689185703746","0.11455084815231","0.204827523255182"
"Very often","2008","Other degree","Female","39","0.0889182026002527","0.0641673446624933","0.113669060538012"
"Very often","2008","Other degree","Male","28","","",""
"Very often","2008","secondary school degree","Female","311","0.0974102704643101","0.0872935747098758","0.107526966218745"
"Very often","2008","secondary school degree","Male","182","0.0660629835791164","0.0562273365436652","0.0758986306145675"
"Very rare","2008","college entrance qualification","Female","47","0.021628671491304","0.0159034929960011","0.027353849986607"
"Very rare","2008","college entrance qualification","Male","41","0.0214081670875413","0.0159066880984426","0.0269096460766401"
"Very rare","2008","lower secondary degree","Female","136","0.0383658564476903","0.0318163969937141","0.0449153159016664"
"Very rare","2008","lower secondary degree","Male","90","0.0353774865637984","0.0289416735432581","0.0418132995843388"
"Very rare","2008","no degree/no degree yet","Female","10","","",""
"Very rare","2008","no degree/no degree yet","Male","2","","",""
"Very rare","2008","Other degree","Female","26","","",""
"Very rare","2008","Other degree","Male","13","","",""
"Very rare","2008","secondary school degree","Female","64","0.0327820360401685","0.0267066866395174","0.0388573854408196"
"Very rare","2008","secondary school degree","Male","49","0.0299536125265759","0.0232038902471391","0.0367033348060128"
"Often","2009","college entrance qualification","Female","1204","0.49795510993332","0.477833759680083","0.518076460186557"
"Often","2009","college entrance qualification","Male","1309","0.487782683280207","0.468270674364298","0.507294692196117"
"Often","2009","lower secondary degree","Female","1081","0.350130898929475","0.333101291736467","0.367160506122482"
"Often","2009","lower secondary degree","Male","1146","0.389461465169349","0.371744457088003","0.407178473250695"
"Often","2009","no degree/no degree yet","Female","115","0.434325757147884","0.371485184299739","0.49716632999603"
"Often","2009","no degree/no degree yet","Male","110","0.415779152679329","0.354562680592849","0.47699562476581"
"Often","2009","Other degree","Female","166","0.399423053073495","0.353449746730644","0.445396359416347"
"Often","2009","Other degree","Male","130","0.325322589895898","0.277714383925673","0.372930795866123"
"Often","2009","secondary school degree","Female","1493","0.444248050436828","0.426801778834712","0.461694322038945"
"Often","2009","secondary school degree","Male","1067","0.468015641917474","0.447592353089093","0.488438930745856"
"Rarely","2009","college entrance qualification","Female","161","0.0654441375848859","0.0554917161884327","0.0753965589813391"
"Rarely","2009","college entrance qualification","Male","213","0.0969757391519348","0.0854241182848314","0.108527360019038"
"Rarely","2009","lower secondary degree","Female","435","0.142983289188785","0.130486059443701","0.155480518933869"
"Rarely","2009","lower secondary degree","Male","357","0.133778228132744","0.121409960794459","0.146146495471029"
"Rarely","2009","no degree/no degree yet","Female","22","","",""
"Rarely","2009","no degree/no degree yet","Male","18","","",""
"Rarely","2009","Other degree","Female","67","0.160676649963374","0.126206284872895","0.195147015053853"
"Rarely","2009","Other degree","Male","54","0.158984923539107","0.121826568253217","0.196143278824998"
"Rarely","2009","secondary school degree","Female","271","0.114400760126325","0.10322486187642","0.125576658376229"
"Rarely","2009","secondary school degree","Male","197","0.0946057083119889","0.0826266243067716","0.106584792317206"
"Sometimes","2009","college entrance qualification","Female","697","0.298741543879605","0.280322053303923","0.317161034455286"
"Sometimes","2009","college entrance qualification","Male","771","0.31257252812138","0.29447786454754","0.330667191695221"
"Sometimes","2009","lower secondary degree","Female","1202","0.393841820820326","0.376398451854542","0.411285189786111"
"Sometimes","2009","lower secondary degree","Male","1151","0.38412381268022","0.366451885298995","0.401795740061446"
"Sometimes","2009","no degree/no degree yet","Female","67","0.291304288272058","0.233700309464976","0.34890826707914"
"Sometimes","2009","no degree/no degree yet","Male","72","0.341444711473062","0.282546143793998","0.400343279152125"
"Sometimes","2009","Other degree","Female","151","0.319488239513111","0.275720904628937","0.363255574397286"
"Sometimes","2009","Other degree","Male","148","0.440389409311078","0.389942098916707","0.490836719705448"
"Sometimes","2009","secondary school degree","Female","1026","0.334009143595184","0.317449054164876","0.350569233025493"
"Sometimes","2009","secondary school degree","Male","835","0.357156674648664","0.337544397647948","0.376768951649381"
"Very often","2009","college entrance qualification","Female","273","0.117981223395423","0.104999387598368","0.130963059192477"
"Very often","2009","college entrance qualification","Male","182","0.082812679745452","0.0720544922643727","0.0935708672265313"
"Very often","2009","lower secondary degree","Female","153","0.0613588228294376","0.0527911124415502","0.0699265332173249"
"Very often","2009","lower secondary degree","Male","162","0.0532140619063737","0.0450587476399297","0.0613693761728178"
"Very often","2009","no degree/no degree yet","Female","32","0.0987384529285621","0.0609187841799642","0.13655812167716"
"Very often","2009","no degree/no degree yet","Male","44","0.132561929214493","0.0904430249027114","0.174680833526276"
"Very often","2009","Other degree","Female","34","0.090177089732899","0.0632907681818062","0.117063411283992"
"Very often","2009","Other degree","Male","22","","",""
"Very often","2009","secondary school degree","Female","258","0.0782425572049961","0.0688132624652076","0.0876718519447846"
"Very often","2009","secondary school degree","Male","131","0.0499492773513921","0.0410329898291429","0.0588655648736413"
"Very rare","2009","college entrance qualification","Female","37","0.0198779852067667","0.0142608225203366","0.0254951478931969"
"Very rare","2009","college entrance qualification","Male","46","0.0198563697010258","0.0144106353236344","0.0253021040784172"
"Very rare","2009","lower secondary degree","Female","143","0.0516851682319766","0.0437813725370419","0.0595889639269114"
"Very rare","2009","lower secondary degree","Male","94","0.0394224321113129","0.0323521047285061","0.0464927594941196"
"Very rare","2009","no degree/no degree yet","Female","3","","",""
"Very rare","2009","no degree/no degree yet","Male","5","","",""
"Very rare","2009","Other degree","Female","18","","",""
"Very rare","2009","Other degree","Male","18","","",""
"Very rare","2009","secondary school degree","Female","68","0.0290994886366669","0.0231977576433668","0.035001219629967"
