"plh0186","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2008","higher vocational","Female","275","0.44220719006673","0.402030107627576","0.482384272505883","4"
"Often","2008","higher education","Male","1135","0.450223620419326","0.429882247803415","0.470564993035237","4"
"Often","2008","higher education","Female","962","0.483630349021491","0.461165983331556","0.506094714711427","4"
"Often","2008","inadequately","Female","29","","","","4"
"Often","2008","general elemantary","Female","484","0.345169955803136","0.320203705241289","0.370136206364982","4"
"Often","2008","general elemantary","Male","282","0.413372705271034","0.375010967918027","0.451734442624041","4"
"Often","2008","inadequately","Male","27","","","","4"
"Rarely","2008","in school","Male","5","","","","2"
"Rarely","2008","in school","Female","8","","","","2"
"Rarely","2008","inadequately","Male","14","","","","2"
"Rarely","2008","general elemantary","Male","68","0.150968459081183","0.123078282797899","0.178858635364466","2"
"Rarely","2008","middle vocational","Male","429","0.105626770362266","0.0967504591536537","0.114503081570878","2"
"Rarely","2008","middle vocational","Female","504","0.109802100708197","0.10125174484039","0.118352456576003","2"
"Rarely","2008","vocational + Abi","Female","47","0.070030717271003","0.0505316546773788","0.0895297798646272","2"
"Rarely","2008","higher vocational","Male","69","0.0894307861107194","0.0700170532009545","0.108844519020484","2"
"Rarely","2008","vocational + Abi","Male","33","0.0965423138237503","0.0689470523854631","0.124137575262037","2"
"Rarely","2008","inadequately","Female","16","","","","2"
"Rarely","2008","higher vocational","Female","45","0.0902589462205112","0.0670778982040479","0.113439994236974","2"
"Rarely","2008","higher education","Male","162","0.0775215362685236","0.0665879563911538","0.0884551161458933","2"
"Rarely","2008","general elemantary","Female","211","0.155318595267111","0.136297709971952","0.174339480562271","2"
"Rarely","2008","higher education","Female","134","0.0837157052156355","0.0712655253974148","0.0961658850338562","2"
"Sometimes","2008","middle vocational","Male","1706","0.368975520306419","0.355040487200289","0.382910553412548","3"
"Sometimes","2008","middle vocational","Female","1736","0.350121499069312","0.337075989186746","0.363167008951877","3"
"Sometimes","2008","vocational + Abi","Male","142","0.309027300393365","0.265850483573998","0.352204117212732","3"
"Sometimes","2008","vocational + Abi","Female","193","0.309278214341662","0.273963037457333","0.34459339122599","3"
"Sometimes","2008","higher vocational","Male","319","0.397908109294028","0.364609060421688","0.431207158166368","3"
"Sometimes","2008","higher vocational","Female","194","0.324634765083554","0.286755991936916","0.362513538230192","3"
"Sometimes","2008","in school","Male","45","0.276569430507944","0.209329981450083","0.343808879565806","3"
"Sometimes","2008","in school","Female","43","0.275324583169123","0.210430267545075","0.340218898793171","3"
"Sometimes","2008","inadequately","Male","24","","","","3"
"Sometimes","2008","inadequately","Female","53","0.473168969126291","0.381112848172762","0.56522509007982","3"
"Sometimes","2008","general elemantary","Male","219","0.334140692851745","0.297395362372481","0.370886023331009","3"
"Sometimes","2008","general elemantary","Female","526","0.372641489682875","0.347250710220077","0.398032269145673","3"
"Sometimes","2008","higher education","Male","822","0.384654071639197","0.364762554357149","0.404545588921244","3"
"Sometimes","2008","higher education","Female","614","0.33500787541047","0.313790444732534","0.356225306088406","3"
"Very often","2008","middle vocational","Male","350","0.0714894883546158","0.064049013882083","0.0789299628271486","5"
"Very often","2008","vocational + Abi","Female","63","0.0783135354801443","0.0577856051814515","0.098841465778837","5"
"Very often","2008","higher vocational","Male","48","0.0439293710815393","0.0299871640956011","0.0578715780674775","5"
"Very often","2008","higher education","Male","137","0.0595694695697734","0.0498923010227414","0.0692466381168054","5"
"Very often","2008","higher education","Female","163","0.0820268439232131","0.0696915351725561","0.09436215267387","5"
"Very often","2008","middle vocational","Female","431","0.0856612945954199","0.0780074180564746","0.0933151711343651","5"
"Very often","2008","vocational + Abi","Male","38","0.0731601035459451","0.048829030165426","0.0974911769264642","5"
"Very often","2008","higher vocational","Female","54","0.107614036086516","0.0825448712596598","0.132683200913372","5"
"Very often","2008","in school","Male","26","","","","5"
"Very often","2008","in school","Female","32","0.151574806734361","0.0994754109535203","0.203674202515202","5"
"Very often","2008","inadequately","Male","7","","","","5"
"Very often","2008","inadequately","Female","6","","","","5"
"Very often","2008","general elemantary","Male","46","0.0716369257060258","0.0515472172180439","0.0917266341940078","5"
"Very often","2008","general elemantary","Female","117","0.0885804772007481","0.0736593819032837","0.103501572498212","5"
"Very rare","2008","in school","Male","1","","","","1"
"Very rare","2008","in school","Female","2","","","","1"
"Very rare","2008","inadequately","Male","1","","","","1"
"Very rare","2008","inadequately","Female","9","","","","1"
"Very rare","2008","general elemantary","Male","18","","","","1"
"Very rare","2008","general elemantary","Female","55","0.0382894820461294","0.0282124077276737","0.0483665563645852","1"
"Very rare","2008","middle vocational","Male","111","0.0317640479906307","0.0266994538494648","0.0368286421317965","1"
"Very rare","2008","middle vocational","Female","154","0.037561231275572","0.0323613665213167","0.0427610960298274","1"
"Very rare","2008","vocational + Abi","Male","5","","","","1"
"Very rare","2008","vocational + Abi","Female","19","","","","1"
"Very rare","2008","higher vocational","Male","18","","","","1"
"Very rare","2008","higher vocational","Female","19","","","","1"
"Very rare","2008","higher education","Male","42","0.0280313021031802","0.0212825907386133","0.034780013467747","1"
"Very rare","2008","higher education","Female","28","","","","1"
"Often","2009","in school","Female","85","0.61870986294064","0.539102840978241","0.698316884903039","4"
"Often","2009","middle vocational","Female","2125","0.415524895278051","0.401557197221257","0.429492593334845","4"
"Often","2009","higher vocational","Female","264","0.463365308644437","0.421576926448514","0.50515369084036","4"
"Often","2009","higher education","Male","1093","0.46155032650147","0.44065708665931","0.482443566343631","4"
"Often","2009","in school","Male","87","0.534917580456014","0.459718395060817","0.610116765851212","4"
"Often","2009","inadequately","Male","18","","","","4"
"Often","2009","inadequately","Female","28","","","","4"
"Often","2009","general elemantary","Male","211","0.397653693285832","0.357082496099014","0.43822489047265","4"
"Often","2009","middle vocational","Male","1850","0.425100253511817","0.410282888368544","0.43991761865509","4"
"Often","2009","general elemantary","Female","394","0.320619433826565","0.294642449657956","0.346596417995174","4"
"Often","2009","vocational + Abi","Male","193","0.461055898858522","0.411646637079049","0.510465160637994","4"
"Often","2009","vocational + Abi","Female","292","0.484747950270512","0.44502292738011","0.524472973160913","4"
"Often","2009","higher vocational","Male","349","0.452308586858363","0.417401954142206","0.487215219574521","4"
"Often","2009","higher education","Female","911","0.475526624797499","0.452763662575557","0.498289587019441","4"
"Rarely","2009","in school","Male","8","","","","2"
"Rarely","2009","inadequately","Male","10","","","","2"
"Rarely","2009","vocational + Abi","Female","47","0.0717031359140743","0.0511958201788373","0.0922104516493114","2"
"Rarely","2009","higher vocational","Male","80","0.0968931143146322","0.0761469120171874","0.117639316612077","2"
"Rarely","2009","in school","Female","3","","","","2"
"Rarely","2009","inadequately","Female","17","","","","2"
"Rarely","2009","general elemantary","Male","79","0.139846264329181","0.111095085109033","0.168597443549329","2"
"Rarely","2009","middle vocational","Male","443","0.119245133667887","0.109531603332196","0.128958664003577","2"
"Rarely","2009","middle vocational","Female","492","0.120162446890691","0.11094673404361","0.129378159737773","2"
"Rarely","2009","vocational + Abi","Male","29","","","","2"
"Rarely","2009","general elemantary","Female","216","0.182370828964423","0.160878022731239","0.203863635197607","2"
"Rarely","2009","higher vocational","Female","47","0.0916160469167556","0.0674405767490903","0.115791517084421","2"
"Rarely","2009","higher education","Male","194","0.106111365117103","0.0932037395632714","0.119018990670935","2"
"Rarely","2009","higher education","Female","139","0.0742635866199195","0.0623123933731224","0.0862147798667166","2"
"Sometimes","2009","middle vocational","Male","1587","0.357966022344903","0.343596936085597","0.372335108604209","3"
"Sometimes","2009","middle vocational","Female","1651","0.352671790294039","0.339129536984513","0.366214043603566","3"
"Sometimes","2009","vocational + Abi","Male","136","0.392664855901435","0.344260445420559","0.441069266382311","3"
"Sometimes","2009","vocational + Abi","Female","197","0.33267567542478","0.295223650580076","0.370127700269485","3"
"Sometimes","2009","in school","Male","37","0.233535963419017","0.169749648249569","0.297322278588465","3"
"Sometimes","2009","in school","Female","26","","","","3"
"Sometimes","2009","inadequately","Male","31","0.516998208952873","0.399090436256695","0.63490598164905","3"
"Sometimes","2009","inadequately","Female","47","0.4734104501587","0.37505792107166","0.571762979245741","3"
"Sometimes","2009","general elemantary","Male","212","0.379383567730854","0.339158843033253","0.419608292428456","3"
"Sometimes","2009","general elemantary","Female","488","0.378630759290374","0.351633475608629","0.405628042972119","3"
"Sometimes","2009","higher vocational","Female","175","0.307757900823937","0.269077760832671","0.346438040815203","3"
"Sometimes","2009","higher education","Male","720","0.339451756874262","0.319606121818927","0.359297391929597","3"
"Sometimes","2009","higher education","Female","586","0.31586076237269","0.294672286180862","0.337049238564518","3"
"Sometimes","2009","higher vocational","Male","288","0.376316318564297","0.342339611153212","0.410293025975382","3"
"Very often","2009","in school","Male","37","0.177159651002215","0.119596449971862","0.234722852032567","5"
"Very often","2009","higher vocational","Female","36","0.0840555864988648","0.0608029459383522","0.107308227059377","5"
"Very often","2009","vocational + Abi","Female","58","0.0877533165711166","0.0652635878123902","0.110243045329843","5"
"Very often","2009","middle vocational","Male","268","0.0635684320284085","0.0562555592975224","0.0708813047592947","5"
"Very often","2009","middle vocational","Female","372","0.0773314157485458","0.0697605742755724","0.0849022572215192","5"
"Very often","2009","vocational + Abi","Male","25","","","","5"
"Very often","2009","higher vocational","Male","38","0.0414526093597463","0.0274726694206427","0.0554325492988499","5"
"Very often","2009","higher education","Male","139","0.0681613923406599","0.0575989761462501","0.0787238085350697","5"
"Very often","2009","higher education","Female","185","0.111392391422054","0.0970519535263745","0.125732829317734","5"
"Very often","2009","in school","Female","28","","","","5"
"Very often","2009","inadequately","Male","5","","","","5"
"Very often","2009","inadequately","Female","5","","","","5"
"Very often","2009","general elemantary","Male","39","0.0505408994622587","0.0323814866599655","0.0687003122645519","5"
"Very often","2009","general elemantary","Female","83","0.0696745505764111","0.0555038348083707","0.0838452663444516","5"
"Very rare","2009","in school","Male","","","","","1"
"Very rare","2009","in school","Female","1","","","","1"
"Very rare","2009","inadequately","Male","5","","","","1"
"Very rare","2009","inadequately","Female","2","","","","1"
"Very rare","2009","general elemantary","Male","18","","","","1"
"Very rare","2009","general elemantary","Female","59","0.0487044273422269","0.0367238097310198","0.060685044953434","1"
"Very rare","2009","middle vocational","Male","128","0.0341201584469846","0.0286789380988819","0.0395613787950874","1"
"Very rare","2009","middle vocational","Female","142","0.034309451788673","0.0291504083468128","0.0394684952305331","1"
"Very rare","2009","vocational + Abi","Male","8","","","","1"
"Very rare","2009","vocational + Abi","Female","14","","","","1"
"Very rare","2009","higher vocational","Male","26","","","","1"
"Very rare","2009","higher vocational","Female","25","","","","1"
"Very rare","2009","higher education","Male","41","0.0247251591665047","0.018217021096007","0.0312332972370024","1"
"Very rare","2009","higher education","Female","28","","","","1"
"Often","2010","middle vocational","Male","1757","0.422561330050059","0.407080223823055","0.438042436277064","4"
"Often","2010","middle vocational","Female","1973","0.422515512913445","0.407928491339075","0.437102534487816","4"
"Often","2010","vocational + Abi","Male","180","0.391052363495593","0.3410586979522","0.441046029038985","4"
"Often","2010","in school","Male","89","0.627484827817075","0.551125635122503","0.703844020511648","4"
"Often","2010","in school","Female","65","0.478775339665794","0.387473919087164","0.570076760244424","4"
"Often","2010","inadequately","Male","19","","","","4"
"Often","2010","inadequately","Female","17","","","","4"
"Often","2010","general elemantary","Male","221","0.403544760301205","0.360498779899785","0.446590740702626","4"
"Often","2010","general elemantary","Female","401","0.338354086995111","0.310803448606329","0.365904725383894","4"
"Often","2010","vocational + Abi","Female","291","0.492140000642054","0.45141837137037","0.532861629913738","4"
"Often","2010","higher vocational","Male","342","0.453045641453245","0.417228356635854","0.488862926270636","4"
"Often","2010","higher vocational","Female","243","0.479240398039469","0.436010445199724","0.522470350879214","4"
"Often","2010","higher education","Male","1047","0.467305135978659","0.445796276383863","0.488813995573456","4"
"Often","2010","higher education","Female","878","0.45422878729073","0.431026712936659","0.477430861644801","4"
"Rarely","2010","in school","Male","7","","","","2"
"Rarely","2010","in school","Female","5","","","","2"
"Rarely","2010","inadequately","Female","14","","","","2"
"Rarely","2010","general elemantary","Male","46","0.137411133854215","0.107203917655043","0.167618350053387","2"
"Rarely","2010","middle vocational","Male","363","0.104592385052472","0.0950013692174445","0.114183400887499","2"
"Rarely","2010","middle vocational","Female","450","0.11406330088811","0.104675811727291","0.123450790048929","2"
"Rarely","2010","vocational + Abi","Male","24","","","","2"
"Rarely","2010","vocational + Abi","Female","51","0.0772368880904666","0.0554915429366181","0.098982233244315","2"
"Rarely","2010","higher vocational","Male","66","0.0950222859451712","0.0739225112648042","0.116122060625538","2"
"Rarely","2010","inadequately","Male","8","","","","2"
"Rarely","2010","higher vocational","Female","43","0.0810168836572384","0.0574049833075653","0.104628784006912","2"
"Rarely","2010","higher education","Male","158","0.0968860896608051","0.0841340447803398","0.10963813454127","2"
"Rarely","2010","general elemantary","Female","153","0.160236054623845","0.138876515879658","0.181595593368031","2"
"Rarely","2010","higher education","Female","126","0.0755836448436267","0.0632658802402522","0.0879014094470011","2"
"Sometimes","2010","middle vocational","Male","1435","0.379354304646182","0.364147128897995","0.394561480394369","3"
"Sometimes","2010","middle vocational","Female","1494","0.349454511522443","0.335374296237392","0.363534726807494","3"
"Sometimes","2010","vocational + Abi","Male","125","0.416605878633141","0.366098913942942","0.46711284332334","3"
"Sometimes","2010","vocational + Abi","Female","166","0.31785290294491","0.279924817744684","0.355780988145136","3"
"Sometimes","2010","higher vocational","Male","277","0.366832512384243","0.332155685396963","0.401509339371524","3"
"Sometimes","2010","higher vocational","Female","174","0.347971299424231","0.306752581690828","0.389190017157635","3"
"Sometimes","2010","in school","Male","34","0.239191934081531","0.171816969487602","0.30656689867546","3"
"Sometimes","2010","in school","Female","24","","","","3"
"Sometimes","2010","inadequately","Male","20","","","","3"
"Sometimes","2010","inadequately","Female","36","0.496484093256971","0.388265861924973","0.604702324588968","3"
"Sometimes","2010","general elemantary","Male","184","0.359454340751898","0.317353115925546","0.401555565578251","3"
"Sometimes","2010","general elemantary","Female","448","0.390191136542084","0.361787842994067","0.4185944300901","3"
"Sometimes","2010","higher education","Male","681","0.34633751839008","0.325825688681524","0.366849348098635","3"
"Sometimes","2010","higher education","Female","572","0.354638012434354","0.332344499553528","0.376931525315181","3"
"Very often","2010","in school","Male","21","","","","5"
"Very often","2010","middle vocational","Male","254","0.0623139852253544","0.0547382346776155","0.0698897357730933","5"
"Very often","2010","middle vocational","Female","365","0.0847072962867668","0.0764845754739792","0.0929300170995545","5"
"Very often","2010","vocational + Abi","Male","32","0.0992812841133635","0.0686450178992056","0.129917550327522","5"
"Very often","2010","vocational + Abi","Female","58","0.0917994050751086","0.0682803627581513","0.115318447392066","5"
"Very often","2010","higher vocational","Male","46","0.0674453528980302","0.0494002526379043","0.0854904531581561","5"
"Very often","2010","higher education","Male","143","0.0666426192344938","0.0558909012448476","0.07739433722414","5"
"Very often","2010","higher education","Female","162","0.0980091864216121","0.084153800598345","0.111864572244879","5"
"Very often","2010","higher vocational","Female","44","0.0755467728893793","0.052678159178057","0.0984153866007016","5"
"Very often","2010","in school","Female","21","","","","5"
"Very often","2010","inadequately","Male","4","","","","5"
"Very often","2010","inadequately","Female","10","","","","5"
"Very often","2010","general elemantary","Male","33","0.0584205518212536","0.0378422690373296","0.0789988346051776","5"
"Very often","2010","general elemantary","Female","79","0.0659521092232923","0.0514999727905337","0.0804042456560509","5"
"Very rare","2010","in school","Male","3","","","","1"
"Very rare","2010","in school","Female","","","","","1"
"Very rare","2010","inadequately","Male","7","","","","1"
"Very rare","2010","inadequately","Female","5","","","","1"
"Very rare","2010","general elemantary","Male","15","","","","1"
"Very rare","2010","general elemantary","Female","52","0.0452666126156679","0.0331616573298914","0.0573715679014443","1"
"Very rare","2010","middle vocational","Male","102","0.0311779950259325","0.0257310841160838","0.0366249059357812","1"
"Very rare","2010","middle vocational","Female","123","0.0292593783892351","0.0242824741554331","0.0342362826230371","1"
"Very rare","2010","vocational + Abi","Male","5","","","","1"
"Very rare","2010","vocational + Abi","Female","13","","","","1"
"Very rare","2010","higher vocational","Male","11","","","","1"
"Very rare","2010","higher vocational","Female","9","","","","1"
"Very rare","2010","higher education","Male","38","0.0228286367359622","0.016389862361015","0.0292674111109095","1"
"Very rare","2010","higher education","Female","31","0.0175403690096763","0.0114230533008698","0.0236576847184829","1"
"Often","2011","middle vocational","Female","2567","0.43093711464912","0.417947347753461","0.443926881544779","4"
"Often","2011","middle vocational","Male","2174","0.436148051279655","0.422258681190228","0.450037421369081","4"
"Often","2011","in school","Male","93","0.602781389020553","0.527197390225742","0.678365387815365","4"
"Often","2011","in school","Female","79","0.471669947868553","0.392048260350049","0.551291635387057","4"
"Often","2011","inadequately","Male","31","0.342838401922616","0.244225461830827","0.441451342014404","4"
"Often","2011","general elemantary","Male","279","0.403498534276959","0.366154772396397","0.44084229615752","4"
"Often","2011","general elemantary","Female","552","0.330795162726181","0.307016726848723","0.354573598603639","4"
"Often","2011","vocational + Abi","Male","214","0.420096282907385","0.374694539461436","0.465498026353335","4"
"Often","2011","higher vocational","Female","264","0.445164390301008","0.40359206753055","0.486736713071466","4"
"Often","2011","higher education","Male","1236","0.485976663107196","0.466266113238659","0.505687212975733","4"
"Often","2011","higher education","Female","1120","0.527262489567795","0.506020320012028","0.548504659123561","4"
"Often","2011","inadequately","Female","43","0.268273824374569","0.195142745504045","0.341404903245092","4"
"Often","2011","vocational + Abi","Female","396","0.532450255542743","0.496765596265229","0.568134914820256","4"
"Often","2011","higher vocational","Male","409","0.459697135542257","0.42711925856593","0.492275012518585","4"
"Rarely","2011","in school","Male","4","","","","2"
"Rarely","2011","inadequately","Male","13","","","","2"
"Rarely","2011","higher education","Male","191","0.0738241611888379","0.063512097215386","0.0841362251622898","2"
"Rarely","2011","higher education","Female","123","0.0599210695681499","0.049822791178108","0.0700193479581918","2"
"Rarely","2011","in school","Female","6","","","","2"
"Rarely","2011","higher vocational","Female","40","0.0785283026221343","0.056026566663203","0.101030038581066","2"
"Rarely","2011","inadequately","Female","18","","","","2"
"Rarely","2011","general elemantary","Male","63","0.0899902967848638","0.0682075732017141","0.111773020368014","2"
"Rarely","2011","middle vocational","Male","476","0.110694981620809","0.101907339197567","0.119482624044051","2"
"Rarely","2011","middle vocational","Female","568","0.111180922372361","0.102935059708062","0.11942678503666","2"
"Rarely","2011","vocational + Abi","Male","46","0.125649251333857","0.09516026677609","0.156138235891624","2"
"Rarely","2011","vocational + Abi","Female","51","0.0676761683379873","0.0497110783754448","0.0856412583005298","2"
"Rarely","2011","higher vocational","Male","79","0.0898596770139402","0.0711655646093604","0.10855378941852","2"
"Rarely","2011","general elemantary","Female","203","0.148208247060558","0.130251524457567","0.166164969663549","2"
"Sometimes","2011","inadequately","Female","59","0.41602428418954","0.334667219797407","0.497381348581672","3"
"Sometimes","2011","in school","Female","36","0.257149592480988","0.187438286242573","0.326860898719402","3"
"Sometimes","2011","middle vocational","Female","1741","0.327854995568117","0.315541349473595","0.340168641662639","3"
"Sometimes","2011","middle vocational","Male","1693","0.34653641941173","0.333208321487281","0.359864517336178","3"
"Sometimes","2011","in school","Male","40","0.245476105703469","0.178998363002158","0.31195384840478","3"
"Sometimes","2011","vocational + Abi","Male","150","0.349761140283687","0.305893688961772","0.393628591605603","3"
"Sometimes","2011","inadequately","Male","29","","","","3"
"Sometimes","2011","vocational + Abi","Female","195","0.272972503447492","0.2411112401121","0.304833766782884","3"
"Sometimes","2011","general elemantary","Male","232","0.387805301768163","0.350716484866768","0.424894118669557","3"
"Sometimes","2011","general elemantary","Female","556","0.398497234023568","0.373754046708248","0.423240421338887","3"
"Sometimes","2011","higher vocational","Female","186","0.335612558674945","0.296113046870487","0.375112070479403","3"
"Sometimes","2011","higher education","Male","826","0.348709760188115","0.329915771940217","0.367503748436013","3"
"Sometimes","2011","higher education","Female","611","0.290788891280407","0.271466891546039","0.310110891014776","3"
"Sometimes","2011","higher vocational","Male","331","0.360997407462551","0.329601604362129","0.392393210562973","3"
"Very often","2011","in school","Male","23","","","","5"
"Very often","2011","higher vocational","Female","46","0.113824165605536","0.0872573740725484","0.140390957138523","5"
"Very often","2011","middle vocational","Male","426","0.0760705369525323","0.0686452936599557","0.0834957802451089","5"
"Very often","2011","middle vocational","Female","557","0.100039478119623","0.0921688079111149","0.107910148328132","5"
"Very often","2011","vocational + Abi","Male","39","0.089931897714413","0.0636162544857905","0.116247540943035","5"
"Very often","2011","higher vocational","Male","72","0.0777178209402369","0.0602169177950751","0.0952187240853987","5"
"Very often","2011","vocational + Abi","Female","93","0.0964057718618294","0.0752968348180667","0.117514708905592","5"
"Very often","2011","higher education","Male","173","0.0638887364105571","0.0542443300856761","0.0735331427354381","5"
"Very often","2011","higher education","Female","233","0.103281081033608","0.0903327451966691","0.116229416870548","5"
"Very often","2011","in school","Female","30","0.249630076924694","0.180598819916071","0.318661333933318","5"
"Very often","2011","inadequately","Male","11","","","","5"
"Very often","2011","inadequately","Female","13","","","","5"
"Very often","2011","general elemantary","Male","64","0.082279677545882","0.0613629956397197","0.103196359452044","5"
"Very often","2011","general elemantary","Female","130","0.0754814958282972","0.0621308515065018","0.0888321401500926","5"
"Very rare","2011","in school","Male","1","","","","1"
"Very rare","2011","in school","Female","","","","","1"
"Very rare","2011","inadequately","Male","5","","","","1"
"Very rare","2011","inadequately","Female","8","","","","1"
