"plh0186","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","lower secondary degree","1-pers.-HH","91","0.0723733218647053","0.0581566276493624","0.0865900160800482"
"Very rare","2007","lower secondary degree","(Married) couple without C. ","91","0.0272047354411376","0.0214426661678296","0.0329668047144457"
"Very rare","2007","lower secondary degree","Single parent ","24","","",""
"Very rare","2007","lower secondary degree","Couple + C. LE 16 ","13","","",""
"Very rare","2007","lower secondary degree","Couple + C. GT 16 ","22","","",""
"Very rare","2007","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Very rare","2007","secondary school degree","1-pers.-HH","51","0.0701268650470582","0.0528785725674741","0.0873751575266423"
"Very rare","2007","secondary school degree","(Married) couple without C. ","30","0.01458273764822","0.00923048201452201","0.019934993281918"
"Very rare","2007","secondary school degree","Single parent ","9","","",""
"Very rare","2007","secondary school degree","Couple + C. LE 16 ","8","","",""
"Very rare","2007","secondary school degree","Couple + C. GT 16 ","15","","",""
"Very rare","2007","secondary school degree","Couple + C. LE and GT 16","4","","",""
"Very rare","2007","college entrance qualification","1-pers.-HH","38","0.0442864073220001","0.0304964113241665","0.0580764033198338"
"Very rare","2007","college entrance qualification","(Married) couple without C. ","25","","",""
"Very rare","2007","college entrance qualification","Single parent ","6","","",""
"Very rare","2007","college entrance qualification","Couple + C. LE 16 ","13","","",""
"Very rare","2007","college entrance qualification","Couple + C. GT 16 ","7","","",""
"Very rare","2007","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Very rare","2007","Other degree","1-pers.-HH","7","","",""
"Very rare","2007","Other degree","(Married) couple without C. ","9","","",""
"Very rare","2007","Other degree","Single parent ","7","","",""
"Very rare","2007","Other degree","Couple + C. LE 16 ","8","","",""
"Very rare","2007","Other degree","Couple + C. GT 16 ","4","","",""
"Very rare","2007","Other degree","Couple + C. LE and GT 16","3","","",""
"Very rare","2007","no degree/no degree yet","1-pers.-HH","","","",""
"Very rare","2007","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very rare","2007","no degree/no degree yet","Single parent ","2","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Very rare","2007","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2007","lower secondary degree","1-pers.-HH","288","0.215986812832731","0.193408158458735","0.238565467206727"
"Rarely","2007","lower secondary degree","(Married) couple without C. ","295","0.0975537458193061","0.0870443403991074","0.108063151239505"
"Rarely","2007","lower secondary degree","Single parent ","63","0.19373986646943","0.15063821398894","0.236841518949921"
"Rarely","2007","lower secondary degree","Couple + C. LE 16 ","54","0.0567544655348587","0.0409085061601803","0.072600424909537"
"Rarely","2007","lower secondary degree","Couple + C. GT 16 ","104","0.137561824976423","0.115647508201254","0.159476141751592"
"Rarely","2007","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Rarely","2007","secondary school degree","1-pers.-HH","128","0.142401037732701","0.118796758381027","0.166005317084375"
"Rarely","2007","secondary school degree","(Married) couple without C. ","139","0.071218716231217","0.0597355663933664","0.0827018660690676"
"Rarely","2007","secondary school degree","Single parent ","52","0.138372384628745","0.103331247374167","0.173413521883324"
"Rarely","2007","secondary school degree","Couple + C. LE 16 ","56","0.0483956099668819","0.0365790521021587","0.060212167831605"
"Rarely","2007","secondary school degree","Couple + C. GT 16 ","80","0.0624955667699894","0.0482366822707886","0.0767544512691903"
"Rarely","2007","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Rarely","2007","college entrance qualification","1-pers.-HH","94","0.121168486540449","0.0992952683008846","0.143041704780014"
"Rarely","2007","college entrance qualification","(Married) couple without C. ","106","0.0636628913137832","0.0525313217491681","0.0747944608783983"
"Rarely","2007","college entrance qualification","Single parent ","17","","",""
"Rarely","2007","college entrance qualification","Couple + C. LE 16 ","53","0.0417491178949411","0.0305301339939251","0.052968101795957"
"Rarely","2007","college entrance qualification","Couple + C. GT 16 ","62","0.0812366354432984","0.0634668180251151","0.0990064528614816"
"Rarely","2007","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Rarely","2007","Other degree","1-pers.-HH","21","","",""
"Rarely","2007","Other degree","(Married) couple without C. ","51","0.156991647987933","0.120122211253703","0.193861084722163"
"Rarely","2007","Other degree","Single parent ","21","","",""
"Rarely","2007","Other degree","Couple + C. LE 16 ","13","","",""
"Rarely","2007","Other degree","Couple + C. GT 16 ","16","","",""
"Rarely","2007","Other degree","Couple + C. LE and GT 16","10","","",""
"Rarely","2007","no degree/no degree yet","1-pers.-HH","8","","",""
"Rarely","2007","no degree/no degree yet","(Married) couple without C. ","17","","",""
"Rarely","2007","no degree/no degree yet","Single parent ","9","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Rarely","2007","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Sometimes","2007","lower secondary degree","1-pers.-HH","518","0.402723384924247","0.37581337030241","0.429633399546083"
"Sometimes","2007","lower secondary degree","(Married) couple without C. ","1161","0.377244708738348","0.36007686350657","0.394412553970126"
"Sometimes","2007","lower secondary degree","Single parent ","118","0.347372964128259","0.295447861018538","0.39929806723798"
"Sometimes","2007","lower secondary degree","Couple + C. LE 16 ","251","0.334949983101798","0.30262611881714","0.367273847386455"
"Sometimes","2007","lower secondary degree","Couple + C. GT 16 ","391","0.407901941523364","0.376634691274859","0.439169191771868"
"Sometimes","2007","lower secondary degree","Couple + C. LE and GT 16","136","0.40650616801996","0.352689751424203","0.460322584615717"
"Sometimes","2007","secondary school degree","1-pers.-HH","315","0.377283951617965","0.344544512079253","0.410023391156678"
"Sometimes","2007","secondary school degree","(Married) couple without C. ","639","0.331583447854761","0.310563712046872","0.35260318366265"
"Sometimes","2007","secondary school degree","Single parent ","120","0.318509807231294","0.271228999760255","0.365790614702334"
"Sometimes","2007","secondary school degree","Couple + C. LE 16 ","348","0.27353540740644","0.248989799922103","0.298081014890777"
"Sometimes","2007","secondary school degree","Couple + C. GT 16 ","387","0.364931853360599","0.336572891270132","0.393290815451066"
"Sometimes","2007","secondary school degree","Couple + C. LE and GT 16","157","0.342166068131783","0.29758196160071","0.386750174662856"
"Sometimes","2007","college entrance qualification","1-pers.-HH","280","0.35875557932307","0.326605935539959","0.390905223106181"
"Sometimes","2007","college entrance qualification","(Married) couple without C. ","536","0.309578999770231","0.288500492580475","0.330657506959987"
"Sometimes","2007","college entrance qualification","Single parent ","86","0.396378562431008","0.333025479067699","0.459731645794317"
"Sometimes","2007","college entrance qualification","Couple + C. LE 16 ","349","0.255166103368095","0.230713141748979","0.279619064987212"
"Sometimes","2007","college entrance qualification","Couple + C. GT 16 ","300","0.316828918320667","0.286567985503449","0.347089851137885"
"Sometimes","2007","college entrance qualification","Couple + C. LE and GT 16","102","0.371382154077675","0.315187786300453","0.427576521854897"
"Sometimes","2007","Other degree","1-pers.-HH","41","0.408282555560864","0.309444569611308","0.507120541510421"
"Sometimes","2007","Other degree","(Married) couple without C. ","163","0.423777084703909","0.373695704740813","0.473858464667004"
