"plh0186","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","direct migration background","Female","438","0.364863113006923","0.336955440144813","0.392770785869032","4"
"Often","2007","direct migration background","Male","380","0.360774343480117","0.330753958758989","0.390794728201246","4"
"Often","2007","indirect migration background","Female","189","0.427651319264441","0.379994706463817","0.475307932065065","4"
"Often","2007","indirect migration background","Male","162","0.461218210988595","0.410493356057748","0.511943065919443","4"
"Often","2007","no migration background","Female","4237","0.426826733336129","0.416725754309559","0.436927712362699","4"
"Often","2007","no migration background","Male","3883","0.441490704213243","0.430891853455694","0.452089554970791","4"
"Rarely","2007","direct migration background","Male","102","0.121963567570023","0.101506533894225","0.142420601245821","2"
"Rarely","2007","direct migration background","Female","148","0.154707317777967","0.133742844338761","0.175671791217173","2"
"Rarely","2007","indirect migration background","Female","28","","","","2"
"Rarely","2007","indirect migration background","Male","26","","","","2"
"Rarely","2007","no migration background","Female","895","0.108305442621545","0.101959035938957","0.114651849304133","2"
"Rarely","2007","no migration background","Male","734","0.099423230630615","0.0930363750276467","0.105810086233583","2"
"Sometimes","2007","indirect migration background","Female","131","0.30560446519576","0.261230194543441","0.349978735848079","3"
"Sometimes","2007","no migration background","Male","3020","0.361054653987776","0.350802830468916","0.371306477506636","3"
"Sometimes","2007","direct migration background","Male","402","0.405912236318036","0.375214050716856","0.436610421919215","3"
"Sometimes","2007","no migration background","Female","3020","0.341302341746346","0.33161939833793","0.350985285154762","3"
"Sometimes","2007","direct migration background","Female","418","0.351640664759424","0.323959624550813","0.379321704968036","3"
"Sometimes","2007","indirect migration background","Male","126","0.324768210878205","0.277116957031188","0.372419464725222","3"
"Very often","2007","direct migration background","Male","59","0.0730954532863492","0.0568237123885934","0.0893671941841051","5"
"Very often","2007","direct migration background","Female","91","0.0851332079153148","0.068954143394734","0.101312272435896","5"
"Very often","2007","indirect migration background","Female","57","0.164098610185348","0.128422467225091","0.199774753145606","5"
"Very often","2007","indirect migration background","Male","49","0.121203271300991","0.0879937570844129","0.15441278551757","5"
"Very often","2007","no migration background","Female","830","0.0936421847619814","0.0876926869295367","0.0995916825944262","5"
"Very often","2007","no migration background","Male","600","0.0688164868496806","0.0634133411349715","0.0742196325643896","5"
"Very rare","2007","direct migration background","Female","48","0.0436556965403713","0.0318102189780027","0.0555011741027399","1"
"Very rare","2007","indirect migration background","Male","8","","","","1"
"Very rare","2007","indirect migration background","Female","9","","","","1"
"Very rare","2007","no migration background","Female","229","0.0299232975339987","0.0264439127280832","0.0334026823399142","1"
"Very rare","2007","direct migration background","Male","40","0.0382543993454747","0.0262637658131824","0.0502450328777671","1"
"Very rare","2007","no migration background","Male","195","0.0292149243186859","0.0256203561806284","0.0328094924567434","1"
"Often","2008","direct migration background","Female","408","0.383861964943905","0.35406055409373","0.413663375794079","4"
"Often","2008","indirect migration background","Female","184","0.428969552465749","0.380406664035098","0.4775324408964","4"
"Often","2008","indirect migration background","Male","190","0.444356288721307","0.39386220588003","0.494850371562585","4"
"Often","2008","direct migration background","Male","364","0.360557233816194","0.328850749969454","0.392263717662935","4"
"Often","2008","no migration background","Female","3994","0.432251836594652","0.421851778318578","0.442651894870727","4"
"Often","2008","no migration background","Male","3669","0.442880543631449","0.431970482180695","0.453790605082203","4"
"Rarely","2008","direct migration background","Female","129","0.137626813405696","0.116515783366161","0.158737843445232","2"
"Rarely","2008","direct migration background","Male","104","0.158789325166561","0.134655665949824","0.182922984383298","2"
"Rarely","2008","indirect migration background","Female","35","0.124710543062754","0.0922923296427369","0.157128756482772","2"
"Rarely","2008","indirect migration background","Male","22","","","","2"
"Rarely","2008","no migration background","Female","816","0.103218506137624","0.0968312904249911","0.109605721850257","2"
"Rarely","2008","no migration background","Male","665","0.09315158858648","0.0867678923350976","0.0995352848378624","2"
"Sometimes","2008","direct migration background","Male","325","0.369398238420518","0.337528012899908","0.401268463941128","3"
"Sometimes","2008","no migration background","Female","2919","0.346787400776185","0.336795493113607","0.356779308438763","3"
"Sometimes","2008","direct migration background","Female","358","0.372071002420868","0.342451452438158","0.401690552403579","3"
"Sometimes","2008","indirect migration background","Female","113","0.239746239909808","0.197855615502517","0.2816368643171","3"
"Sometimes","2008","indirect migration background","Male","107","0.308999518993625","0.262043129363258","0.355955908623993","3"
"Sometimes","2008","no migration background","Male","2905","0.371390311536195","0.360777864071119","0.382002759001271","3"
"Very often","2008","direct migration background","Female","82","0.0724667813506034","0.0565796862035609","0.0883538764976458","5"
"Very often","2008","direct migration background","Male","62","0.0704994889304731","0.0535959383453398","0.0874030395156063","5"
"Very often","2008","indirect migration background","Female","59","0.174816114582238","0.13754883049023","0.212083398674246","5"
"Very often","2008","indirect migration background","Male","48","0.147876086138877","0.111803525549007","0.183948646728747","5"
"Very often","2008","no migration background","Female","752","0.0844814483868031","0.0786429155074593","0.0903199812661468","5"
"Very often","2008","no migration background","Male","554","0.0640599731586035","0.0586818948719899","0.0694380514452171","5"
"Very rare","2008","indirect migration background","Female","8","","","","1"
"Very rare","2008","direct migration background","Male","26","","","","1"
