"plh0186","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","no migration background","East Germany","2180","0.417511777783315","0.403688341590616","0.431335213976014","4"
"Often","2007","no migration background","West Germany","5940","0.438596460768275","0.429984639273508","0.447208282263042","4"
"Often","2007","direct migration background","West Germany","781","0.36352412681878","0.342609802807499","0.384438450830062","4"
"Often","2007","direct migration background","East Germany","37","0.348538638843401","0.25221032445534","0.444866953231461","4"
"Often","2007","indirect migration background","West Germany","332","0.443576103077942","0.407877717124594","0.47927448903129","4"
"Often","2007","indirect migration background","East Germany","19","","","","4"
"Rarely","2007","no migration background","East Germany","501","0.122227796630174","0.113046289501403","0.131409303758946","2"
"Rarely","2007","no migration background","West Germany","1128","0.0988384866196518","0.0936589698198267","0.104018003419477","2"
"Rarely","2007","direct migration background","West Germany","239","0.140189609960268","0.125094179655633","0.155285040264903","2"
"Rarely","2007","direct migration background","East Germany","11","","","","2"
"Rarely","2007","indirect migration background","West Germany","52","0.0791729503714785","0.0597712822229853","0.0985746185199716","2"
"Rarely","2007","indirect migration background","East Germany","2","","","","2"
"Sometimes","2007","direct migration background","West Germany","786","0.375691756689809","0.354634508938557","0.396749004441061","3"
"Sometimes","2007","indirect migration background","East Germany","15","","","","3"
"Sometimes","2007","no migration background","East Germany","1735","0.360846218173916","0.347384458504707","0.374307977843125","3"
"Sometimes","2007","indirect migration background","West Germany","242","0.311412510251948","0.278138188253572","0.344686832250323","3"
"Sometimes","2007","no migration background","West Germany","4305","0.348095430210457","0.339828085266626","0.356362775154288","3"
"Sometimes","2007","direct migration background","East Germany","34","0.418387670470661","0.318665802425617","0.518109538515704","3"
"Very often","2007","no migration background","West Germany","1076","0.0850780066685521","0.0802359979012011","0.0899200154359031","5"
"Very often","2007","direct migration background","East Germany","5","","","","5"
"Very often","2007","direct migration background","West Germany","145","0.0812103450842029","0.0693335308011941","0.0930871593672117","5"
"Very often","2007","indirect migration background","West Germany","102","0.146220389854759","0.120831805749165","0.171608973960353","5"
"Very often","2007","no migration background","East Germany","354","0.0691715497699504","0.0620588144201812","0.0762842851197195","5"
"Very often","2007","indirect migration background","East Germany","4","","","","5"
"Very rare","2007","no migration background","West Germany","305","0.0293916157330644","0.0264603267588051","0.0323229047073237","1"
"Very rare","2007","no migration background","East Germany","119","0.0302426576426442","0.0254422337661392","0.0350430815191492","1"
"Very rare","2007","direct migration background","West Germany","81","0.0393841614469397","0.030927052755135","0.0478412701387444","1"
"Very rare","2007","direct migration background","East Germany","7","","","","1"
"Very rare","2007","indirect migration background","West Germany","16","","","","1"
"Very rare","2007","indirect migration background","East Germany","1","","","","1"
"Often","2008","no migration background","West Germany","5553","0.438706608323498","0.429834023010849","0.447579193636146","4"
"Often","2008","no migration background","East Germany","2110","0.432736890280581","0.418516234836248","0.446957545724914","4"
"Often","2008","direct migration background","West Germany","743","0.376033089669966","0.353815777586262","0.398250401753671","4"
"Often","2008","direct migration background","East Germany","29","","","","4"
"Often","2008","indirect migration background","West Germany","356","0.43721803678054","0.401184945543078","0.473251128018002","4"
"Often","2008","indirect migration background","East Germany","18","","","","4"
"Rarely","2008","no migration background","West Germany","1026","0.095398079934844","0.090145572199006","0.100650587670682","2"
"Rarely","2008","no migration background","East Germany","455","0.108889590128295","0.0999488324698252","0.117830347786765","2"
"Rarely","2008","direct migration background","West Germany","220","0.146561269789176","0.130339677270853","0.162782862307499","2"
"Rarely","2008","direct migration background","East Germany","13","","","","2"
"Rarely","2008","indirect migration background","West Germany","56","0.100727746998602","0.0788651092840087","0.122590384713196","2"
"Rarely","2008","indirect migration background","East Germany","1","","","","2"
"Sometimes","2008","no migration background","East Germany","1669","0.365727213365544","0.351903266336818","0.37955116039427","3"
"Sometimes","2008","indirect migration background","West Germany","204","0.269187234120775","0.236968186855297","0.301406281386254","3"
"Sometimes","2008","no migration background","West Germany","4155","0.356768111476652","0.348202765119321","0.365333457833983","3"
"Sometimes","2008","direct migration background","West Germany","655","0.368455949067964","0.346330488737002","0.390581409398925","3"
"Sometimes","2008","direct migration background","East Germany","28","","","","3"
"Sometimes","2008","indirect migration background","East Germany","16","","","","3"
"Very often","2008","direct migration background","West Germany","138","0.0715299009328283","0.0597096831797975","0.0833501186858591","5"
"Very often","2008","no migration background","East Germany","316","0.0600524316147448","0.0532332462443192","0.0668716169851704","5"
"Very often","2008","no migration background","West Germany","990","0.0786215158358612","0.0738091584671589","0.0834338732045635","5"
"Very often","2008","direct migration background","East Germany","6","","","","5"
"Very often","2008","indirect migration background","West Germany","99","0.161932214945365","0.135172061280132","0.188692368610598","5"
"Very often","2008","indirect migration background","East Germany","8","","","","5"
"Very rare","2008","no migration background","West Germany","292","0.0305056844291452","0.0274307833325652","0.0335805855257251","1"
"Very rare","2008","direct migration background","West Germany","70","0.0374197905400658","0.0287148292399423","0.0461247518401893","1"
"Very rare","2008","direct migration background","East Germany","2","","","","1"
"Very rare","2008","no migration background","East Germany","113","0.0325938746108352","0.0274971895863405","0.0376905596353299","1"
"Very rare","2008","indirect migration background","West Germany","13","","","","1"
"Very rare","2008","indirect migration background","East Germany","","","","","1"
"Often","2009","no migration background","East Germany","1979","0.429188031441355","0.414606178205867","0.443769884676842","4"
"Often","2009","no migration background","West Germany","5120","0.434602342004165","0.425432976947799","0.443771707060532","4"
"Often","2009","direct migration background","West Germany","616","0.372956272088156","0.34915641379794","0.396756130378372","4"
"Often","2009","direct migration background","East Germany","30","0.305927367901825","0.201640629620267","0.410214106183383","4"
"Often","2009","indirect migration background","West Germany","295","0.459034242014538","0.421413654600871","0.496654829428205","4"
"Often","2009","indirect migration background","East Germany","26","","","","4"
"Rarely","2009","no migration background","West Germany","1113","0.108307395423754","0.102558917496757","0.114055873350752","2"
"Rarely","2009","no migration background","East Germany","439","0.116994250938053","0.107525200881072","0.126463300995035","2"
"Rarely","2009","direct migration background","West Germany","212","0.144953675515441","0.127627371208674","0.162279979822208","2"
"Rarely","2009","direct migration background","East Germany","13","","","","2"
"Rarely","2009","indirect migration background","West Germany","55","0.0973129391168829","0.0749374753132907","0.119688402920475","2"
"Rarely","2009","indirect migration background","East Germany","","","","","2"
