"plh0186","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Mecklenburg-Western Pomerania","Full Time","99","0.471038054471849","0.40203151099907","0.540044597944628","4"
"Often","2007","Mecklenburg-Western Pomerania","Part Time","58","0.523673610175488","0.428144417495057","0.619202802855919","4"
"Often","2007","Bremen","Part Time","18","","","","4"
"Often","2007","Schleswig-Holstein","Part Time","70","0.470429769356688","0.390016741839288","0.550842796874089","4"
"Often","2007","North Rhine-Westphalia","Part Time","469","0.426360367592954","0.39555414265929","0.457166592526618","4"
"Often","2007","North Rhine-Westphalia","Not Working","613","0.361748587583987","0.338507265517206","0.384989909650768","4"
"Often","2007","Hamburg","Part Time","29","","","","4"
"Often","2007","Hamburg","Not Working","41","0.224355044195792","0.151516337856168","0.297193750535415","4"
"Often","2007","Lower Saxony","Full Time","334","0.506657159658038","0.468686994741037","0.544627324575039","4"
"Often","2007","Schleswig-Holstein","Full Time","108","0.520998275743305","0.453593053533759","0.588403497952851","4"
"Often","2007","Bremen","Full Time","24","","","","4"
"Often","2007","Lower Saxony","Not Working","332","0.418586339723994","0.382222182616031","0.454950496831956","4"
"Often","2007","North Rhine-Westphalia","Full Time","741","0.441214782917173","0.416677232140827","0.465752333693518","4"
"Often","2007","Lower Saxony","Part Time","237","0.481153475122752","0.435494049417128","0.526812900828377","4"
"Often","2007","Mecklenburg-Western Pomerania","Not Working","88","0.428542390026113","0.360800070275356","0.496284709776871","4"
"Often","2007","Saxony","Full Time","309","0.499440998321088","0.459599089558368","0.539282907083808","4"
"Often","2007","Bremen","Not Working","28","","","","4"
"Often","2007","Schleswig-Holstein","Not Working","98","0.362366844302787","0.303598804919853","0.421134883685722","4"
"Often","2007","Hamburg","Full Time","58","0.570342146182835","0.475656847902817","0.665027444462852","4"
"Often","2007","Hesse","Full Time","272","0.445896635650777","0.404691184037117","0.487102087264437","4"
"Often","2007","Hesse","Part Time","180","0.469864605343649","0.418380371276933","0.521348839410366","4"
"Often","2007","Hesse","Not Working","202","0.396354921543941","0.352366918555229","0.440342924532653","4"
"Often","2007","Rhineland-Palatinate,Saarland","Full Time","202","0.432826671794763","0.385996174390258","0.479657169199268","4"
"Often","2007","Rhineland-Palatinate,Saarland","Part Time","124","0.425726890428771","0.367914661626472","0.483539119231069","4"
"Often","2007","Rhineland-Palatinate,Saarland","Not Working","156","0.262197666599531","0.222177994663756","0.302217338535306","4"
"Often","2007","Baden-Württemberg","Full Time","471","0.460064237899735","0.429064804831659","0.491063670967811","4"
"Often","2007","Baden-Württemberg","Part Time","289","0.461758544879057","0.420651154297402","0.502865935460711","4"
"Often","2007","Baden-Württemberg","Not Working","410","0.425855488870027","0.394177915905324","0.45753306183473","4"
"Often","2007","Bavaria","Full Time","603","0.485022266309751","0.456602864339918","0.513441668279584","4"
"Often","2007","Bavaria","Part Time","363","0.457931160270111","0.421538888879239","0.494323431660983","4"
"Often","2007","Bavaria","Not Working","412","0.371583821717707","0.342369298017539","0.400798345417875","4"
"Often","2007","Berlin","Full Time","135","0.470102081347563","0.413339510076994","0.526864652618131","4"
"Often","2007","Berlin","Part Time","96","0.519171856767907","0.446979754262032","0.591363959273782","4"
"Often","2007","Berlin","Not Working","102","0.343129500478554","0.287018158954538","0.39924084200257","4"
"Often","2007","Brandenburg","Full Time","139","0.419211770514735","0.364547751421175","0.473875789608295","4"
"Often","2007","Brandenburg","Part Time","71","0.368864575242794","0.295685889003181","0.442043261482407","4"
"Often","2007","Brandenburg","Not Working","137","0.30543146593292","0.259423591755391","0.351439340110449","4"
"Often","2007","Saxony","Part Time","159","0.488302670516643","0.431549375135833","0.545055965897453","4"
"Often","2007","Saxony","Not Working","254","0.363228478379247","0.325094751856882","0.401362204901613","4"
