"plh0186","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","2465","0.497557884067373","0.483292353574545","0.511823414560202","4"
"Often","2007","35-65 y.","5200","0.425396656620985","0.416342445600556","0.434450867641413","4"
"Often","2007","66 and older","1624","0.352086155303192","0.337943056721763","0.366229253884621","4"
"Rarely","2007","35-65 y.","1087","0.109177809463455","0.103466545889451","0.114889073037459","2"
"Rarely","2007","16-34 y.","256","0.0627982937730929","0.0558765812218572","0.0697200063243287","2"
"Rarely","2007","66 and older","590","0.148358422358726","0.137832843350882","0.15888400136657","2"
"Sometimes","2007","16-34 y.","1223","0.269480041827209","0.256820952973274","0.282139130681144","3"
"Sometimes","2007","35-65 y.","4153","0.368045131500223","0.359213049913162","0.376877213087284","3"
"Sometimes","2007","66 and older","1741","0.402079080756435","0.387560001442034","0.416598160070836","3"
"Very often","2007","66 and older","234","0.0512987878146445","0.0447662829227043","0.0578312927065846","5"
"Very often","2007","16-34 y.","723","0.157606759303178","0.147210718900085","0.168002799706271","5"
"Very often","2007","35-65 y.","729","0.0655957773054003","0.0610618470076296","0.0701297076031711","5"
"Very rare","2007","16-34 y.","52","0.0125570210291466","0.00937998290591699","0.0157340591523762","1"
"Very rare","2007","35-65 y.","285","0.0317846251099371","0.0285719705122195","0.0349972797076548","1"
"Very rare","2007","66 and older","192","0.0461775537670024","0.0399629893367529","0.0523921181972518","1"
"Often","2008","35-65 y.","4836","0.419219342895912","0.409853314281843","0.42858537150998","4"
"Often","2008","66 and older","1708","0.380536239800343","0.366074847542929","0.394997632057757","4"
"Often","2008","16-34 y.","2265","0.499925379098141","0.485087382748638","0.514763375447644","4"
"Rarely","2008","16-34 y.","244","0.0628531819529251","0.0556508569935232","0.0700555069123271","2"
"Rarely","2008","35-65 y.","1020","0.110835420607479","0.104876616400258","0.1167942248147","2"
"Rarely","2008","66 and older","507","0.132244484585403","0.122154474081317","0.14233449508949","2"
"Sometimes","2008","35-65 y.","3833","0.374357870845811","0.365171684968565","0.383544056723057","3"
"Sometimes","2008","66 and older","1700","0.38922593632247","0.374703304670598","0.403748567974342","3"
"Sometimes","2008","16-34 y.","1194","0.283395366500721","0.270021978682261","0.29676875431918","3"
"Very often","2008","16-34 y.","615","0.137081934171176","0.126875356312469","0.147288512029884","5"
"Very often","2008","35-65 y.","703","0.0623710853484437","0.0577808400071664","0.0669613306897209","5"
"Very often","2008","66 and older","239","0.0547188773958338","0.0479447521059607","0.0614930026857069","5"
"Very rare","2008","35-65 y.","270","0.0332162803023545","0.0298147925268299","0.0366177680778792","1"
"Very rare","2008","66 and older","176","0.0432744618959503","0.0372138892071958","0.0493350345847048","1"
"Very rare","2008","16-34 y.","44","0.0167441382770373","0.0129363750675942","0.0205519014864805","1"
"Often","2009","16-34 y.","2092","0.506010034778219","0.490504644970402","0.521515424586037","4"
"Often","2009","35-65 y.","4441","0.423475105338018","0.413724703348872","0.433225507327163","4"
"Often","2009","66 and older","1533","0.355446857567207","0.340919160741217","0.369974554393196","4"
"Rarely","2009","16-34 y.","227","0.0674410619128205","0.0596634833766507","0.0752186404489902","2"
"Rarely","2009","35-65 y.","1033","0.117032275018825","0.110688835776487","0.123375714261163","2"
"Rarely","2009","66 and older","572","0.155687962477647","0.144683747362186","0.166692177593108","2"
"Sometimes","2009","66 and older","1679","0.396559197200493","0.381711762868709","0.411406631532276","3"
"Sometimes","2009","16-34 y.","1062","0.270988368284338","0.257204008039305","0.284772728529371","3"
"Sometimes","2009","35-65 y.","3526","0.367379766488176","0.357866521035713","0.376893011940639","3"
"Very often","2009","16-34 y.","578","0.145420814477672","0.134487961635035","0.156353667320309","5"
"Very often","2009","35-65 y.","604","0.0588577678934599","0.0542133737231447","0.0635021620637751","5"
"Very often","2009","66 and older","180","0.0366748772124633","0.0309699403675065","0.04237981405742","5"
"Very rare","2009","66 and older","206","0.0556311055421906","0.0486743018942741","0.0625879091901072","1"
"Very rare","2009","35-65 y.","261","0.0332550852615215","0.0297168677533466","0.0367933027696963","1"
"Very rare","2009","16-34 y.","35","0.0101397205469503","0.00703270087881034","0.0132467402150903","1"
"Often","2010","16-34 y.","1871","0.493474072262857","0.477096874716156","0.509851269809559","4"
"Often","2010","35-65 y.","4194","0.425989545639471","0.415813480480256","0.436165610798686","4"
"Often","2010","66 and older","1601","0.377872773098777","0.362918085735903","0.392827460461651","4"
"Rarely","2010","16-34 y.","211","0.0628692829092675","0.0549182066694634","0.0708203591490716","2"
"Rarely","2010","35-65 y.","844","0.108920294946263","0.102509185541714","0.115331404350812","2"
"Rarely","2010","66 and older","481","0.137092132391108","0.12648364623636","0.147700618545855","2"
"Sometimes","2010","35-65 y.","3231","0.371801823621031","0.36185636989621","0.381747277345851","3"
"Sometimes","2010","66 and older","1587","0.388642738823534","0.373608281726422","0.403677195920646","3"
"Sometimes","2010","16-34 y.","934","0.298368724563176","0.283380931214942","0.313356517911411","3"
