"plh0186","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","general elemantary","West Germany","752","0.389748180908304","0.367726309032801","0.411770052783807"
"Sometimes","2007","general elemantary","East Germany","119","0.384170546463244","0.331850115817448","0.43649097710904"
"Sometimes","2007","middle vocational","West Germany","2653","0.355461702581577","0.344773351120961","0.366150054042193"
"Sometimes","2007","middle vocational","East Germany","952","0.361486402965485","0.343149580331233","0.379823225599738"
"Sometimes","2007","vocational + Abi","West Germany","292","0.282639816201494","0.254801025546637","0.31047860685635"
"Sometimes","2007","vocational + Abi","East Germany","56","0.348455986822844","0.276189706728937","0.42072226691675"
"Sometimes","2007","higher vocational","West Germany","386","0.339067450954684","0.311490484022763","0.366644417886606"
"Sometimes","2007","higher vocational","East Germany","153","0.374224596229993","0.327094753753413","0.421354438706573"
"Sometimes","2007","higher education","West Germany","1022","0.334749827641061","0.318116427804026","0.351383227478097"
"Sometimes","2007","higher education","East Germany","450","0.364350574055663","0.338210238540222","0.390490909571105"
"Often","2007","in school","West Germany","157","0.563207353826056","0.502919026541532","0.62349568111058"
"Often","2007","in school","East Germany","41","0.460114464553027","0.35157457613518","0.568654352970875"
"Often","2007","inadequately","West Germany","57","0.300180148498434","0.235684362617863","0.364675934379006"
"Often","2007","inadequately","East Germany","7","","",""
"Often","2007","general elemantary","West Germany","642","0.345576359366917","0.324102547491259","0.367050171242574"
"Often","2007","general elemantary","East Germany","132","0.361742048969461","0.310055603882363","0.41342849405656"
"Often","2007","middle vocational","West Germany","3485","0.422335554133155","0.411306034576684","0.433365073689627"
"Often","2007","middle vocational","East Germany","1124","0.402932155597867","0.384211509599224","0.42165280159651"
"Often","2007","vocational + Abi","West Germany","503","0.505294983259984","0.474384150130581","0.536205816389387"
"Often","2007","vocational + Abi","East Germany","82","0.44656346802513","0.371164506730525","0.521962429319735"
"Often","2007","higher vocational","West Germany","547","0.471717744174578","0.442637436579759","0.500798051769397"
"Often","2007","higher vocational","East Germany","185","0.475417855703867","0.426781046459594","0.52405466494814"
"Often","2007","higher education","West Germany","1553","0.470423893670775","0.452831002118298","0.488016785223252"
"Often","2007","higher education","East Germany","630","0.442329569159211","0.415351901893171","0.46930723642525"
"Very often","2007","in school","West Germany","38","0.115100286042998","0.0763078863480576","0.153892685737938"
"Very often","2007","in school","East Germany","16","","",""
"Very often","2007","inadequately","West Germany","13","","",""
"Very often","2007","inadequately","East Germany","3","","",""
"Very often","2007","general elemantary","West Germany","143","0.0715026292261314","0.0598678274991123","0.0831374309531504"
"Very often","2007","general elemantary","East Germany","28","","",""
"Very often","2007","middle vocational","West Germany","641","0.0909501429971146","0.0845293968698922","0.0973708891243369"
"Very often","2007","middle vocational","East Germany","187","0.0638818984662628","0.0545483399456038","0.0732154569869217"
"Very often","2007","vocational + Abi","West Germany","102","0.0951572569082544","0.0770157828936369","0.113298730922872"
"Very often","2007","vocational + Abi","East Germany","13","","",""
"Very often","2007","higher vocational","West Germany","83","0.0704238378267574","0.0555190015076034","0.0853286741459115"
"Very often","2007","higher vocational","East Germany","25","","",""
"Very often","2007","higher education","West Germany","272","0.0891928162395382","0.0791465077337278","0.0992391247453487"
"Very often","2007","higher education","East Germany","80","0.0660777778868853","0.0525842451063946","0.0795713106673761"
"Very rare","2008","in school","West Germany","2","","",""
"Very rare","2008","in school","East Germany","1","","",""
"Very rare","2008","inadequately","West Germany","9","","",""
"Very rare","2008","inadequately","East Germany","1","","",""
"Very rare","2008","general elemantary","West Germany","66","0.0382724283233818","0.0292082863670005","0.047336570279763"
"Very rare","2008","general elemantary","East Germany","7","","",""
"Very rare","2008","middle vocational","West Germany","196","0.0328337161266844","0.0287261029717912","0.0369413292815775"
"Very rare","2008","middle vocational","East Germany","69","0.0424396206782824","0.0345563379170347","0.0503229034395301"
"Very rare","2008","vocational + Abi","West Germany","19","","",""
"Very rare","2008","vocational + Abi","East Germany","5","","",""
"Very rare","2008","higher vocational","West Germany","27","","",""
"Very rare","2008","higher vocational","East Germany","10","","",""
"Very rare","2008","higher education","West Germany","50","0.0255482122218145","0.0198592927755692","0.0312371316680598"
"Very rare","2008","higher education","East Germany","20","","",""
"Rarely","2008","in school","West Germany","9","","",""
"Rarely","2008","in school","East Germany","4","","",""
"Rarely","2008","inadequately","West Germany","29","","",""
"Rarely","2008","inadequately","East Germany","1","","",""
"Rarely","2008","general elemantary","West Germany","237","0.150379344732999","0.133491886771226","0.167266802694772"
"Rarely","2008","general elemantary","East Germany","42","0.183102959285171","0.13969898330946","0.226506935260882"
"Rarely","2008","middle vocational","West Germany","666","0.10549810458726","0.0984171484615209","0.112579060712999"
"Rarely","2008","middle vocational","East Germany","267","0.116956996254142","0.104389686964177","0.129524305544107"
"Rarely","2008","vocational + Abi","West Germany","63","0.0780896372451672","0.0608637664313275","0.0953155080590068"
"Rarely","2008","vocational + Abi","East Germany","17","","",""
"Rarely","2008","higher vocational","West Germany","86","0.0930450423773596","0.0753983951097386","0.110691689644981"
"Rarely","2008","higher vocational","East Germany","28","","",""
"Rarely","2008","higher education","West Germany","191","0.077335533058363","0.0677043244873341","0.086966741629392"
"Rarely","2008","higher education","East Germany","105","0.0902162587661547","0.0742960267381028","0.106136490794207"
"Sometimes","2008","in school","West Germany","71","0.283236579709212","0.229492727009059","0.336980432409364"
"Sometimes","2008","in school","East Germany","17","","",""
"Sometimes","2008","inadequately","West Germany","67","0.441287194604479","0.365978550110599","0.516595839098359"
"Sometimes","2008","inadequately","East Germany","10","","",""
"Sometimes","2008","general elemantary","West Germany","632","0.363407070995458","0.34068304655485","0.386131095436066"
"Sometimes","2008","general elemantary","East Germany","113","0.337079353389502","0.284028176827322","0.390130529951683"
"Sometimes","2008","middle vocational","West Germany","2542","0.358200645729363","0.347148623176149","0.369252668282577"
"Sometimes","2008","middle vocational","East Germany","900","0.363804927469254","0.344991509136882","0.382618345801626"
"Sometimes","2008","vocational + Abi","West Germany","294","0.318015513267335","0.288116866263938","0.347914160270731"
"Sometimes","2008","vocational + Abi","East Germany","41","0.233651660001932","0.169280461830343","0.298022858173521"
"Sometimes","2008","higher vocational","West Germany","369","0.350022705932754","0.321047940554558","0.378997471310951"
"Sometimes","2008","higher vocational","East Germany","144","0.434195469028038","0.384096357664065","0.484294580392012"
"Sometimes","2008","higher education","West Germany","970","0.351815288645916","0.334597550674417","0.369033026617416"
"Sometimes","2008","higher education","East Germany","466","0.402486571936234","0.375235258834555","0.429737885037914"
"Often","2008","in school","West Germany","145","0.519647561873184","0.460053819983571","0.579241303762797"
"Often","2008","in school","East Germany","45","0.527552039458573","0.419495561643009","0.635608517274138"
"Often","2008","inadequately","West Germany","50","0.27879887274287","0.210790315665963","0.346807429819778"
"Often","2008","inadequately","East Germany","6","","",""
"Often","2008","general elemantary","West Germany","646","0.364520363263346","0.34178146742025","0.387259259106441"
"Often","2008","general elemantary","East Germany","120","0.383743128953548","0.32916742266666","0.438318835240436"
"Often","2008","middle vocational","West Germany","3202","0.418169135377768","0.406799322750096","0.429538948005441"
"Often","2008","middle vocational","East Germany","1119","0.424547729088215","0.405218871391498","0.443876586784932"
"Often","2008","vocational + Abi","West Germany","475","0.51391417511983","0.481826229608283","0.546002120631376"
"Often","2008","vocational + Abi","East Germany","83","0.506752467638962","0.430698050266417","0.582806885011507"
"Often","2008","higher vocational","West Germany","485","0.446463596808527","0.416264855151891","0.476662338465164"
"Often","2008","higher vocational","East Germany","166","0.405948032817542","0.356311480508215","0.45558458512687"
"Often","2008","higher education","West Germany","1522","0.474095013792992","0.456091565882069","0.492098461703915"
"Often","2008","higher education","East Germany","575","0.432043745484978","0.404516725047867","0.459570765922089"
"Very often","2008","in school","West Germany","43","0.160696686409532","0.116891136294867","0.204502236524196"
"Very often","2008","in school","East Germany","15","","",""
"Very often","2008","inadequately","West Germany","12","","",""
"Very often","2008","inadequately","East Germany","1","","",""
"Very often","2008","general elemantary","West Germany","140","0.0834207926848156","0.0703566831660484","0.0964849022035827"
"Very often","2008","general elemantary","East Germany","23","","",""
"Very often","2008","middle vocational","West Germany","624","0.0852983981789244","0.0788598329483287","0.0917369634095201"
"Very often","2008","middle vocational","East Germany","157","0.0522507265101068","0.0435484842318555","0.0609529687883582"
"Very often","2008","vocational + Abi","West Germany","81","0.0747280312497026","0.0578463145510342","0.091609747948371"
"Very often","2008","vocational + Abi","East Germany","20","","",""
"Very often","2008","higher vocational","West Germany","74","0.0748914110844253","0.0589019034921425","0.0908809186767082"
"Very often","2008","higher vocational","East Germany","28","","",""
"Very often","2008","higher education","West Germany","222","0.0712059522809145","0.0619336579369296","0.0804782466248995"
"Very often","2008","higher education","East Germany","78","0.0627125534005857","0.0492399494560511","0.0761851573451203"
"Very rare","2009","in school","West Germany","1","","",""
"Very rare","2009","in school","East Germany","","","",""
"Very rare","2009","inadequately","West Germany","6","","",""
"Very rare","2009","inadequately","East Germany","1","","",""
"Very rare","2009","general elemantary","West Germany","68","0.0450418426381418","0.0346666983063291","0.0554169869699546"
"Very rare","2009","general elemantary","East Germany","9","","",""
"Very rare","2009","middle vocational","West Germany","202","0.0328337863338623","0.0285543219486669","0.0371132507190578"
"Very rare","2009","middle vocational","East Germany","68","0.0397802190558315","0.0319561444434073","0.0476042936682557"
"Very rare","2009","vocational + Abi","West Germany","19","","",""
"Very rare","2009","vocational + Abi","East Germany","3","","",""
"Very rare","2009","higher vocational","West Germany","35","0.0400004342541713","0.0275785632132699","0.0524223052950726"
"Very rare","2009","higher vocational","East Germany","16","","",""
"Very rare","2009","higher education","West Germany","52","0.0264420491807033","0.0205317887977346","0.0323523095636721"
"Very rare","2009","higher education","East Germany","17","","",""
"Rarely","2009","in school","West Germany","10","","",""
"Rarely","2009","in school","East Germany","1","","",""
"Rarely","2009","inadequately","West Germany","26","","",""
"Rarely","2009","inadequately","East Germany","1","","",""
"Rarely","2009","general elemantary","West Germany","244","0.162170161754076","0.143730315843206","0.180610007664946"
"Rarely","2009","general elemantary","East Germany","51","0.22370023193921","0.173431946441566","0.273968517436855"
"Rarely","2009","middle vocational","West Germany","693","0.116927809679314","0.109211042712224","0.124644576646404"
"Rarely","2009","middle vocational","East Germany","242","0.130924999961104","0.117421262252895","0.144428737669313"
"Rarely","2009","vocational + Abi","West Germany","67","0.0760715005110797","0.0582279884779465","0.093915012544213"
"Rarely","2009","vocational + Abi","East Germany","9","","",""
"Rarely","2009","higher vocational","West Germany","89","0.0958245320664223","0.07716572567965","0.114483338453195"
"Rarely","2009","higher vocational","East Germany","38","0.091025326351372","0.0617950019766044","0.12025565072614"
"Rarely","2009","higher education","West Germany","229","0.0936920071929752","0.0829578652738282","0.104426149112122"
"Rarely","2009","higher education","East Germany","104","0.0868898814853285","0.0709860872668842","0.102793675703773"
"Sometimes","2009","in school","West Germany","54","0.214284179349043","0.164118195686067","0.26445016301202"
"Sometimes","2009","in school","East Germany","9","","",""
"Sometimes","2009","inadequately","West Germany","73","0.520136611515634","0.440714063243551","0.599559159787717"
"Sometimes","2009","inadequately","East Germany","5","","",""
"Sometimes","2009","general elemantary","West Germany","599","0.379808840086216","0.355529369020551","0.40408831115188"
"Sometimes","2009","general elemantary","East Germany","101","0.37115563259178","0.312878826339788","0.429432438843773"
"Sometimes","2009","middle vocational","West Germany","2330","0.355262904238578","0.343769607109493","0.366756201367664"
"Sometimes","2009","middle vocational","East Germany","908","0.355206887363976","0.336048234964603","0.374365539763349"
"Sometimes","2009","vocational + Abi","West Germany","287","0.356326764553532","0.324093290697356","0.388560238409708"
"Sometimes","2009","vocational + Abi","East Germany","46","0.37364687397204","0.296485505987243","0.450808241956837"
"Sometimes","2009","higher vocational","West Germany","335","0.344588317124256","0.31446335505944","0.374713279189073"
"Sometimes","2009","higher vocational","East Germany","128","0.361434251499098","0.312614666389816","0.41025383660838"
"Sometimes","2009","higher education","West Germany","868","0.318207255204516","0.301049542846766","0.335364967562266"
"Sometimes","2009","higher education","East Germany","438","0.367707321007406","0.340482515704688","0.394932126310125"
"Often","2009","in school","West Germany","137","0.563741427999439","0.503110601042959","0.624372254955919"
"Often","2009","in school","East Germany","35","0.624356064830013","0.49636751911813","0.752344610541895"
"Often","2009","inadequately","West Germany","39","0.229756917273858","0.162880269122815","0.296633565424902"
"Often","2009","inadequately","East Germany","7","","",""
"Often","2009","general elemantary","West Germany","518","0.347394717779292","0.323575318813118","0.371214116745466"
"Often","2009","general elemantary","East Germany","87","0.326450545023325","0.269886615677886","0.383014474368765"
"Often","2009","middle vocational","West Germany","2942","0.421540332226834","0.409681703211413","0.433398961242255"
"Often","2009","middle vocational","East Germany","1033","0.414765610972921","0.395042275420398","0.434488946525445"
"Often","2009","vocational + Abi","West Germany","406","0.470538120919873","0.436943873216072","0.504132368623673"
"Often","2009","vocational + Abi","East Germany","79","0.505864552521548","0.426120234865139","0.585608870177958"
"Often","2009","higher vocational","West Germany","438","0.458713595900787","0.427126950097463","0.490300241704111"
"Often","2009","higher vocational","East Germany","175","0.450280297504924","0.399722430322976","0.500838164686872"
"Often","2009","higher education","West Germany","1432","0.472968771227457","0.454577465479246","0.491360076975668"
"Often","2009","higher education","East Germany","572","0.448930073814686","0.420846829849258","0.477013317780113"
"Very often","2009","in school","West Germany","55","0.17181647701245","0.125697758923489","0.217935195101411"
"Very often","2009","in school","East Germany","10","","",""
"Very often","2009","inadequately","West Germany","8","","",""
"Very often","2009","inadequately","East Germany","2","","",""
"Very often","2009","general elemantary","West Germany","106","0.0655844377422751","0.0532003411034855","0.0779685343810646"
"Very often","2009","general elemantary","East Germany","16","","",""
"Very often","2009","middle vocational","West Germany","494","0.0734351675214119","0.0671709284284869","0.0796994066143369"
"Very often","2009","middle vocational","East Germany","146","0.0593222826461667","0.0498654995243137","0.0687790657680197"
"Very often","2009","vocational + Abi","West Germany","69","0.0769100678451951","0.0589766210251571","0.0948435146652332"
"Very often","2009","vocational + Abi","East Germany","14","","",""
"Very often","2009","higher vocational","West Germany","59","0.0608731206543634","0.0457167902735578","0.076029451035169"
"Very often","2009","higher vocational","East Germany","15","","",""
"Very often","2009","higher education","West Germany","250","0.0886899171943484","0.0782174654291887","0.0991623689595081"
"Very often","2009","higher education","East Germany","74","0.0813050530588827","0.0658738779277817","0.0967362281899837"
"Very rare","2010","in school","West Germany","2","","",""
"Very rare","2010","in school","East Germany","1","","",""
"Very rare","2010","inadequately","West Germany","11","","",""
"Very rare","2010","inadequately","East Germany","1","","",""
"Very rare","2010","general elemantary","West Germany","62","0.047254036006733","0.0361828895249556","0.0583251824885103"
"Very rare","2010","general elemantary","East Germany","5","","",""
"Very rare","2010","middle vocational","West Germany","165","0.0300285954177312","0.0257548704535883","0.0343023203818741"
"Very rare","2010","middle vocational","East Germany","60","0.0309111257835072","0.0236623402848052","0.0381599112822093"
"Very rare","2010","vocational + Abi","West Germany","15","","",""
"Very rare","2010","vocational + Abi","East Germany","3","","",""
"Very rare","2010","higher vocational","West Germany","16","","",""
"Very rare","2010","higher vocational","East Germany","4","","",""
"Very rare","2010","higher education","West Germany","47","0.0209419837135888","0.0155548681515108","0.0263290992756669"
"Very rare","2010","higher education","East Germany","22","","",""
"Rarely","2010","in school","West Germany","11","","",""
"Rarely","2010","in school","East Germany","1","","",""
"Rarely","2010","inadequately","West Germany","22","","",""
"Rarely","2010","inadequately","East Germany","","","",""
"Rarely","2010","general elemantary","West Germany","177","0.155716236378896","0.136797342023999","0.174635130733794"
"Rarely","2010","general elemantary","East Germany","22","","",""
"Rarely","2010","middle vocational","West Germany","606","0.108482807941606","0.100695185015464","0.116270430867748"
"Rarely","2010","middle vocational","East Germany","207","0.113088469240667","0.0998244437763939","0.126352494704941"
"Rarely","2010","vocational + Abi","West Germany","67","0.0771036677064009","0.0586072050482065","0.0956001303645953"
"Rarely","2010","vocational + Abi","East Germany","8","","",""
"Rarely","2010","higher vocational","West Germany","75","0.0893736028021851","0.0707973230556431","0.107949882548727"
"Rarely","2010","higher vocational","East Germany","34","0.0894388674130087","0.0594987790836465","0.119378955742371"
"Rarely","2010","higher education","West Germany","195","0.0840851143357814","0.0736443982165442","0.0945258304550187"
"Rarely","2010","higher education","East Germany","89","0.0996954648525116","0.0821653773933809","0.117225552311642"
"Sometimes","2010","in school","West Germany","54","0.228147649887549","0.175167316735342","0.281127983039756"
"Sometimes","2010","in school","East Germany","4","","",""
"Sometimes","2010","inadequately","West Germany","48","0.391358097295106","0.306808568328199","0.475907626262014"
"Sometimes","2010","inadequately","East Germany","8","","",""
"Sometimes","2010","general elemantary","West Germany","554","0.378985809225982","0.353672622628298","0.404298995823665"
"Sometimes","2010","general elemantary","East Germany","78","0.39081096556335","0.32648128968023","0.455140641446469"
"Sometimes","2010","middle vocational","West Germany","2136","0.363595903948773","0.351550106146765","0.375641701750781"
"Sometimes","2010","middle vocational","East Germany","793","0.366525294781202","0.346344296356622","0.386706293205782"
"Sometimes","2010","vocational + Abi","West Germany","246","0.358995256450325","0.325733155438248","0.392257357462402"
"Sometimes","2010","vocational + Abi","East Germany","45","0.393961063567732","0.314702065607095","0.473220061528368"
"Sometimes","2010","higher vocational","West Germany","332","0.367682798624102","0.336285799077903","0.3990797981703"
"Sometimes","2010","higher vocational","East Germany","119","0.330039754002727","0.280706129763298","0.379373378242156"
"Sometimes","2010","higher education","West Germany","875","0.348628220526316","0.330699928880149","0.366556512172482"
"Sometimes","2010","higher education","East Germany","378","0.354715338988314","0.32672118688609","0.382709491090539"
"Often","2010","in school","West Germany","137","0.562902036953745","0.500277378377368","0.625526695530122"
"Often","2010","in school","East Germany","17","","",""
"Often","2010","inadequately","West Germany","34","0.228289494066721","0.155576291113777","0.301002697019665"
"Often","2010","inadequately","East Germany","2","","",""
"Often","2010","general elemantary","West Germany","517","0.351035274882368","0.326131194482654","0.375939355282082"
"Often","2010","general elemantary","East Germany","105","0.431408279225737","0.366110793707741","0.496705764743732"
"Often","2010","middle vocational","West Germany","2741","0.420515641173629","0.408154130991196","0.432877151356063"
"Often","2010","middle vocational","East Germany","989","0.4306790513822","0.409940353273729","0.451417749490671"
"Often","2010","vocational + Abi","West Germany","400","0.461508722059441","0.426942334527447","0.496075109591435"
"Often","2010","vocational + Abi","East Germany","71","0.322559367006173","0.246734420379681","0.398384313632665"
"Often","2010","higher vocational","West Germany","415","0.454528087067955","0.422105284533864","0.486950889602046"
"Often","2010","higher vocational","East Germany","170","0.494925461717161","0.442470930062356","0.547379993371966"
"Often","2010","higher education","West Germany","1373","0.459637702698697","0.44088803773662","0.478387367660774"
"Often","2010","higher education","East Germany","552","0.468361141482819","0.439163320003782","0.497558962961855"
"Very often","2010","in school","West Germany","37","0.162765420552315","0.116159164085421","0.20937167701921"
"Very often","2010","in school","East Germany","5","","",""
"Very often","2010","inadequately","West Germany","13","","",""
"Very often","2010","inadequately","East Germany","1","","",""
"Very often","2010","general elemantary","West Germany","101","0.0670086435060208","0.05396230005057","0.0800549869614717"
"Very often","2010","general elemantary","East Germany","11","","",""
"Very often","2010","middle vocational","West Germany","478","0.0773770515182604","0.0706862551964738","0.084067847840047"
"Very often","2010","middle vocational","East Germany","141","0.0587960588124231","0.0489436593931097","0.0686484582317365"
"Very often","2010","vocational + Abi","West Germany","71","0.0855263855828341","0.0661349326551814","0.104917838510487"
"Very often","2010","vocational + Abi","East Germany","19","","",""
"Very often","2010","higher vocational","West Germany","68","0.0707187664081818","0.0540261307709266","0.087411402045437"
"Very often","2010","higher vocational","East Germany","22","","",""
"Very often","2010","higher education","West Germany","224","0.0867069787256172","0.0761199213738029","0.0972940360774315"
"Very often","2010","higher education","East Germany","81","0.0582364917462988","0.0445333486169172","0.0719396348756804"
"Very rare","2011","in school","West Germany","1","","",""
"Very rare","2011","in school","East Germany","","","",""
"Very rare","2011","inadequately","West Germany","10","","",""
"Very rare","2011","inadequately","East Germany","3","","",""
"Very rare","2011","general elemantary","West Germany","69","0.0422205878828761","0.0331063119092816","0.0513348638564707"
"Very rare","2011","general elemantary","East Germany","19","","",""
"Very rare","2011","middle vocational","West Germany","197","0.0296599130416668","0.0259070718565894","0.0334127542267441"
"Very rare","2011","middle vocational","East Germany","81","0.0327006474859844","0.025903466383989","0.0394978285879797"
"Very rare","2011","vocational + Abi","West Germany","18","","",""
"Very rare","2011","vocational + Abi","East Germany","3","","",""
"Very rare","2011","higher vocational","West Germany","13","","",""
"Very rare","2011","higher vocational","East Germany","8","","",""
"Very rare","2011","higher education","West Germany","48","0.021756225285151","0.0167802882453659","0.0267321623249361"
"Very rare","2011","higher education","East Germany","31","0.0305644621357603","0.02117109963119","0.0399578246403307"
"Rarely","2011","in school","West Germany","9","","",""
"Rarely","2011","in school","East Germany","1","","",""
"Rarely","2011","inadequately","West Germany","28","","",""
"Rarely","2011","inadequately","East Germany","3","","",""
"Rarely","2011","general elemantary","West Germany","230","0.127788798122001","0.112657210029615","0.142920386214388"
"Rarely","2011","general elemantary","East Germany","36","0.136450802548836","0.0974115534177477","0.175490051679925"
"Rarely","2011","middle vocational","West Germany","745","0.104560754878821","0.0977918925681241","0.111329617189519"
"Rarely","2011","middle vocational","East Germany","299","0.136799935021967","0.123666785326437","0.149933084717498"
"Rarely","2011","vocational + Abi","West Germany","84","0.0925518895402716","0.0748276988267025","0.110276080253841"
"Rarely","2011","vocational + Abi","East Germany","13","","",""
"Rarely","2011","higher vocational","West Germany","91","0.0856308689551727","0.0686653988078511","0.102596339102494"
"Rarely","2011","higher vocational","East Germany","28","","",""
"Rarely","2011","higher education","West Germany","214","0.0649282037904944","0.0565239583005375","0.0733324492804514"
"Rarely","2011","higher education","East Germany","100","0.0774434082478503","0.0628572146701529","0.0920296018255477"
"Sometimes","2011","in school","West Germany","64","0.240678177124079","0.190335129369416","0.291021224878742"
"Sometimes","2011","in school","East Germany","12","","",""
"Sometimes","2011","inadequately","West Germany","78","0.404510959975316","0.336828764302503","0.472193155648129"
"Sometimes","2011","inadequately","East Germany","10","","",""
"Sometimes","2011","general elemantary","West Germany","681","0.397403755559513","0.375224013990482","0.419583497128543"
"Sometimes","2011","general elemantary","East Germany","107","0.375144527522604","0.320081642444724","0.430207412600484"
"Sometimes","2011","middle vocational","West Germany","2534","0.330184825125065","0.319781568571072","0.340588081679058"
"Sometimes","2011","middle vocational","East Germany","900","0.364454538655324","0.346061003400119","0.38284807391053"
"Sometimes","2011","vocational + Abi","West Germany","308","0.317756953069282","0.289280889119902","0.346233017018662"
"Sometimes","2011","vocational + Abi","East Germany","37","0.219757612965338","0.158926631390543","0.280588594540133"
"Sometimes","2011","higher vocational","West Germany","350","0.333432983559554","0.304849435604583","0.362016531514524"
"Sometimes","2011","higher vocational","East Germany","167","0.413152460218028","0.365078114346389","0.461226806089667"
"Sometimes","2011","higher education","West Germany","1020","0.314301617766978","0.298467297412697","0.33013593812126"
"Sometimes","2011","higher education","East Germany","417","0.354025888767416","0.32792962680631","0.380122150728523"
"Often","2011","in school","West Germany","154","0.548522449624826","0.489918958319362","0.60712594093029"
"Often","2011","in school","East Germany","18","","",""
"Often","2011","inadequately","West Germany","64","0.283340938191954","0.221199204075028","0.34548267230888"
"Often","2011","inadequately","East Germany","10","","",""
"Often","2011","general elemantary","West Germany","719","0.354034851827622","0.332360064757399","0.375709638897846"
"Often","2011","general elemantary","East Germany","112","0.363510495971929","0.30880588081888","0.418215111124979"
"Often","2011","middle vocational","West Germany","3610","0.443799987441662","0.432809362122269","0.454790612761054"
"Often","2011","middle vocational","East Germany","1131","0.391674488072679","0.373019246632716","0.410329729512642"
"Often","2011","vocational + Abi","West Germany","513","0.476878004458774","0.446331043806863","0.507424965110685"
"Often","2011","vocational + Abi","East Germany","97","0.53150795324421","0.458201183141453","0.604814723346967"
"Often","2011","higher vocational","West Germany","499","0.465002845944885","0.434762031239655","0.495243660650115"
"Often","2011","higher vocational","East Germany","174","0.418064329097347","0.369907862459623","0.466220795735072"
"Often","2011","higher education","West Germany","1727","0.517028998067062","0.499984762207091","0.534073233927033"
"Often","2011","higher education","East Germany","629","0.458171674054259","0.430982362787769","0.485360985320749"
"Very often","2011","in school","West Germany","49","0.194587471394856","0.147967196040363","0.24120774674935"
"Very often","2011","in school","East Germany","4","","",""
"Very often","2011","inadequately","West Germany","22","","",""
"Very often","2011","inadequately","East Germany","2","","",""
"Very often","2011","general elemantary","West Germany","171","0.0785520066079873","0.0663581426955624","0.0907458705204122"
"Very often","2011","general elemantary","East Germany","23","","",""
"Very often","2011","middle vocational","West Germany","764","0.0917945195127847","0.0854072727003303","0.098181766325239"
"Very often","2011","middle vocational","East Germany","219","0.074370390764045","0.0643429785704181","0.0843978029576719"
"Very often","2011","vocational + Abi","West Germany","104","0.089241390040462","0.071805357326879","0.106677422754045"
"Very often","2011","vocational + Abi","East Germany","28","","",""
"Very often","2011","higher vocational","West Germany","92","0.103578350540394","0.0851035137923761","0.122053187288411"
"Very often","2011","higher vocational","East Germany","26","","",""
"Very often","2011","higher education","West Germany","293","0.0819849550903146","0.0726276338879547","0.0913422762926745"
"Very often","2011","higher education","East Germany","113","0.0797945667947141","0.0650074911998552","0.0945816423895731"
"Very rare","2012","in school","West Germany","2","","",""
"Very rare","2012","in school","East Germany","","","",""
"Very rare","2012","inadequately","West Germany","5","","",""
"Very rare","2012","inadequately","East Germany","3","","",""
