"plh0186","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Not Employed","(0) in school","","","",""
"Very rare","2007","Not Employed","(1a) inadequately completed","7","","",""
"Very rare","2007","Not Employed","(1b) general elementary school","64","0.0593819425529613","0.0455899378248759","0.0731739472810466"
"Very rare","2007","Not Employed","(1c) basic vocational qualification","133","0.0438607355120329","0.0363764183745739","0.0513450526494919"
"Very rare","2007","Not Employed","(2b) intermediate general qualification","1","","",""
"Very rare","2007","Not Employed","(2a) intermediate vocational","50","0.0437627330981252","0.0324897753465035","0.055035690849747"
"Very rare","2007","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Very rare","2007","Not Employed","(2c_voc) vocational maturity certificate","18","","",""
"Very rare","2007","Not Employed","(3a) lower tertiary education","11","","",""
"Very rare","2007","Not Employed","(3b) higher tertiary education","21","","",""
"Very rare","2007","Employed","(0) in school","","","",""
"Very rare","2007","Employed","(1a) inadequately completed","2","","",""
"Very rare","2007","Employed","(1b) general elementary school","21","","",""
"Very rare","2007","Employed","(1c) basic vocational qualification","63","0.0261705463839774","0.0202071615965009","0.032133931171454"
"Very rare","2007","Employed","(2b) intermediate general qualification","5","","",""
"Very rare","2007","Employed","(2a) intermediate vocational","51","0.0182982048299433","0.0139291451691186","0.022667264490768"
"Very rare","2007","Employed","(2c_gen) general maturity certificate","4","","",""
"Very rare","2007","Employed","(2c_voc) vocational maturity certificate","20","","",""
"Very rare","2007","Employed","(3a) lower tertiary education","15","","",""
"Very rare","2007","Employed","(3b) higher tertiary education","27","","",""
"Rarely","2007","Not Employed","(0) in school","10","","",""
"Rarely","2007","Not Employed","(1a) inadequately completed","24","","",""
"Rarely","2007","Not Employed","(1b) general elementary school","230","0.208535997823232","0.184827739981769","0.232244255664695"
"Rarely","2007","Not Employed","(1c) basic vocational qualification","392","0.15178041933375","0.138667008390664","0.164893830276835"
"Rarely","2007","Not Employed","(2b) intermediate general qualification","17","","",""
"Rarely","2007","Not Employed","(2a) intermediate vocational","143","0.127631616262112","0.109243725226228","0.146019507297996"
"Rarely","2007","Not Employed","(2c_gen) general maturity certificate","18","","",""
