"plh0186","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Sometimes","2008","Employed","Male","2177","0.367255668090286","0.355218595710412","0.379292740470161"
"Sometimes","2008","Not Employed","Female","1608","0.3715596416763","0.357276749433006","0.385842533919594"
"Sometimes","2008","Not Employed","Male","1160","0.369713028511204","0.352595383079402","0.386830673943005"
"Very often","2008","Employed","Female","560","0.0972191713314609","0.0895557723133514","0.10488257034957"
"Very often","2008","Employed","Male","464","0.0712195863442891","0.0647974616426484","0.0776417110459297"
"Very often","2008","Not Employed","Female","333","0.074766585785647","0.0669925007450591","0.0825406708262349"
"Very often","2008","Not Employed","Male","200","0.0643789056952307","0.0556759999249901","0.0730818114654714"
"Very rare","2008","Employed","Female","104","0.0213213633836926","0.017584718228251","0.0250580085391341"
"Very rare","2008","Employed","Male","97","0.0238105695256029","0.0200036435789258","0.0276174954722801"
"Very rare","2008","Not Employed","Female","185","0.0473046478145022","0.0410298637030268","0.0535794319259776"
"Very rare","2008","Not Employed","Male","104","0.0431435352697216","0.0359387051359195","0.0503483654035238"
"Often","2009","Employed","Female","2643","0.465129202208866","0.451897893848511","0.478360510569221"
"Often","2009","Employed","Male","2764","0.461355107216369","0.448470146221909","0.474240068210829"
"Often","2009","Not Employed","Female","1538","0.360269730518036","0.345321038550909","0.375218422485162"
"Often","2009","Not Employed","Male","1121","0.381989718956335","0.364176571380388","0.399802866532282"
"Rarely","2009","Employed","Female","457","0.094906317967503","0.0871315779958297","0.102681057939176"
"Rarely","2009","Employed","Male","476","0.0940861437488192","0.08654008027011","0.101632207227528"
"Rarely","2009","Not Employed","Female","516","0.145325052339109","0.134351137478573","0.156298967199644"
"Rarely","2009","Not Employed","Male","383","0.147521146053079","0.134519871633527","0.160522420472631"
"Sometimes","2009","Employed","Female","1755","0.321261436213971","0.308874266017839","0.333648606410102"
"Sometimes","2009","Employed","Male","1979","0.351095186132812","0.33875797196016","0.363432400305463"
"Sometimes","2009","Not Employed","Female","1453","0.375748774544716","0.360668149444863","0.390829399644569"
"Sometimes","2009","Not Employed","Male","1080","0.369687774122148","0.351990255072774","0.387385293171523"
"Very often","2009","Employed","Female","510","0.0998458125781306","0.0918931066276616","0.1077985185286"
"Very often","2009","Employed","Male","410","0.0676597670352569","0.0611679446290894","0.0741515894414244"
"Very often","2009","Not Employed","Female","276","0.0626372932463817","0.0550922595788008","0.0701823269139626"
"Very often","2009","Not Employed","Male","166","0.0598188079893893","0.0511243675724425","0.0685132484063362"
"Very rare","2009","Employed","Female","94","0.0188572310315298","0.0152489811291463","0.0224654809339133"
"Very rare","2009","Employed","Male","121","0.0258037958667435","0.0217057276448278","0.0299018640886591"
"Very rare","2009","Not Employed","Female","179","0.0560191493517579","0.0488586929871812","0.0631796057163345"
"Very rare","2009","Not Employed","Male","108","0.040982552879048","0.0337143048889319","0.0482508008691642"
"Often","2010","Employed","Female","2506","0.476619555586285","0.462895918837039","0.490343192335531"
"Often","2010","Employed","Male","2584","0.44948939429239","0.436052729809626","0.462926058775153"
"Often","2010","Not Employed","Female","1434","0.352056701519686","0.336570723854526","0.367542679184845"
"Often","2010","Not Employed","Male","1142","0.404739693842455","0.386163357517646","0.423316030167265"
"Rarely","2010","Employed","Female","406","0.0810362117553143","0.0735379032600459","0.0885345202505827"
"Rarely","2010","Employed","Male","388","0.0873411880105283","0.0797149092400941","0.0949674667809625"
"Rarely","2010","Not Employed","Female","449","0.148500903724479","0.136971138514058","0.160030668934901"
"Rarely","2010","Not Employed","Male","293","0.129913964765394","0.117189845771504","0.142638083759284"
"Sometimes","2010","Employed","Female","1589","0.323524462350818","0.310669993091481","0.336378931610155"
"Sometimes","2010","Employed","Male","1819","0.367270443356325","0.354249245023295","0.380291641689354"
"Sometimes","2010","Not Employed","Female","1361","0.390796045174252","0.374975543298996","0.406616547049507"
"Sometimes","2010","Not Employed","Male","983","0.367872056819698","0.349621774004466","0.386122339634931"
"Very often","2010","Employed","Female","501","0.103485108436283","0.0951157489350117","0.111854467937555"
"Very often","2010","Employed","Male","392","0.0761808069644787","0.0690149987915567","0.0833466151374008"
"Very often","2010","Not Employed","Female","257","0.0630965562514454","0.0552131471319303","0.0709799653709606"
"Very often","2010","Not Employed","Male","163","0.0539628139173652","0.04541175099583","0.0625138768389005"
"Very rare","2010","Employed","Female","86","0.0153346618712992","0.0119582457363781","0.0187110780062202"
"Very rare","2010","Employed","Male","82","0.0197181673762785","0.0159627548144344","0.0234735799381226"
"Very rare","2010","Not Employed","Female","153","0.045549793330138","0.0387892178944585","0.0523103687658175"
"Very rare","2010","Not Employed","Male","101","0.0435114706550865","0.0357907032612837","0.0512322380488893"
"Often","2011","Employed","Female","3163","0.489887316347341","0.477521619535222","0.502253013159459"
"Often","2011","Employed","Male","3183","0.480544046359412","0.468296849366756","0.492791243352067"
"Often","2011","Not Employed","Female","1935","0.371976121589128","0.358124200292502","0.385828042885755"
"Often","2011","Not Employed","Male","1334","0.377648979765625","0.361348579662434","0.393949379868817"
"Rarely","2011","Employed","Female","465","0.0763707597846739","0.0698009948984127","0.0829405246709352"
"Rarely","2011","Employed","Male","499","0.0863505404387131","0.079465316506447","0.0932357643709792"
"Rarely","2011","Not Employed","Female","557","0.139268968258844","0.129346372116744","0.149191564400944"
"Rarely","2011","Not Employed","Male","390","0.127253764048103","0.11604866462012","0.138458863476087"
"Sometimes","2011","Employed","Female","1811","0.298189208903148","0.28687319642742","0.309505221378876"
"Sometimes","2011","Employed","Male","2092","0.338731198411611","0.327129746217242","0.35033265060598"
"Sometimes","2011","Not Employed","Female","1613","0.366899851945854","0.353087285447927","0.38071241844378"
"Sometimes","2011","Not Employed","Male","1249","0.370786806316248","0.354546379074287","0.387027233558208"
"Very often","2011","Employed","Female","730","0.116453642215006","0.108518976334052","0.12438830809596"
"Very often","2011","Employed","Male","524","0.0751816740972762","0.0687179925965366","0.0816453555980159"
"Very often","2011","Not Employed","Female","391","0.0775422394331329","0.069877333662238","0.0852071452040277"
"Very often","2011","Not Employed","Male","299","0.0779603829179811","0.0689457473070336","0.0869750185289286"
"Very rare","2011","Employed","Female","109","0.0190990727498314","0.0157133129094911","0.0224848325901717"
"Very rare","2011","Employed","Male","95","0.019192540692988","0.0158293317132911","0.0225557496726848"
"Very rare","2011","Not Employed","Female","181","0.044312818773041","0.0384150604138786","0.0502105771322034"
"Very rare","2011","Not Employed","Male","126","0.0463500669520427","0.0392810979382859","0.0534190359657996"
"Often","2012","Employed","Female","3266","0.504649787470228","0.492295862533134","0.517003712407322"
"Often","2012","Employed","Male","3231","0.504834840661503","0.492379590174569","0.517290091148437"
"Often","2012","Not Employed","Female","1962","0.402550450172962","0.388322705902055","0.41677819444387"
"Often","2012","Not Employed","Male","1559","0.421430921808206","0.405015614570101","0.43784622904631"
"Rarely","2012","Employed","Female","430","0.072801078399038","0.0663814616830494","0.0792206951150266"
"Rarely","2012","Employed","Male","403","0.0745874722633663","0.0680425664901276","0.081132378036605"
"Rarely","2012","Not Employed","Female","472","0.116231375630388","0.106933017876444","0.125529733384332"
"Rarely","2012","Not Employed","Male","317","0.105078176411137","0.0948838855602031","0.11527246726207"
"Sometimes","2012","Employed","Female","1834","0.293723339946764","0.282469249781126","0.304977430112402"
"Sometimes","2012","Employed","Male","1969","0.326029717977303","0.31435216801006","0.337707267944546"
"Sometimes","2012","Not Employed","Female","1543","0.357358666479445","0.343455562841238","0.371261770117651"
"Sometimes","2012","Not Employed","Male","1203","0.357741602704868","0.341806758310148","0.373676447099588"
"Very often","2012","Employed","Female","677","0.116049869717085","0.108135980896182","0.123963758537987"
"Very often","2012","Employed","Male","518","0.0803536596351334","0.0735816741195146","0.0871256451507522"
"Very often","2012","Not Employed","Female","433","0.0850535314049174","0.0769603497050699","0.0931467131047648"
"Very often","2012","Not Employed","Male","284","0.0778472158084008","0.0689402211799566","0.0867542104368451"
"Very rare","2012","Employed","Female","85","0.0127759244668854","0.0100009577993779","0.015550891134393"
"Very rare","2012","Employed","Male","69","0.0141943094626946","0.0112474762117992","0.0171411427135901"
"Very rare","2012","Not Employed","Female","154","0.0388059763122877","0.033202853893092","0.0444090987314834"
"Very rare","2012","Not Employed","Male","113","0.0379020832673889","0.0315539010389247","0.044250265495853"
"Often","2013","Employed","Female","4688","0.509733355131952","0.499271438963388","0.520195271300516"
"Often","2013","Employed","Male","4330","0.508199521345342","0.497312296780716","0.519086745909967"
"Often","2013","Not Employed","Female","2408","0.41652438747378","0.403280928532554","0.429767846415006"
"Often","2013","Not Employed","Male","1587","0.419653809368433","0.403350870007123","0.435956748729742"
"Rarely","2013","Employed","Female","631","0.0712159815427462","0.0658336600560681","0.0765983030294243"
"Rarely","2013","Employed","Male","503","0.0720106174994407","0.0663810458259942","0.0776401891728872"
"Rarely","2013","Not Employed","Female","546","0.119648788627366","0.110930083414826","0.128367493839907"
"Rarely","2013","Not Employed","Male","328","0.107631866100555","0.0973937695462675","0.117869962654842"
"Sometimes","2013","Employed","Female","2402","0.292315240428749","0.282796725698223","0.301833755159274"
"Sometimes","2013","Employed","Male","2456","0.328898342900151","0.318667048537321","0.33912963726298"
"Sometimes","2013","Not Employed","Female","1716","0.345467725011855","0.332693365595407","0.358242084428302"
"Sometimes","2013","Not Employed","Male","1202","0.365426120886966","0.349518045191466","0.381334196582467"
"Very often","2013","Employed","Female","925","0.107311630643398","0.100834288006643","0.113788973280153"
"Very often","2013","Employed","Male","703","0.0754363720880522","0.0696850938212419","0.0811876503548625"
"Very often","2013","Not Employed","Female","459","0.0722987369594159","0.0653414600850409","0.079256013833791"
"Very often","2013","Not Employed","Male","311","0.0812285921073562","0.0722038467227147","0.0902533374919976"
"Very rare","2013","Employed","Female","125","0.019423792253155","0.0165355659188242","0.0223120185874857"
"Very rare","2013","Employed","Male","108","0.0154551461670147","0.0127688128822366","0.0181414794517928"
"Very rare","2013","Not Employed","Female","194","0.046060361927583","0.0404292523499337","0.0516914715052323"
"Very rare","2013","Not Employed","Male","92","0.0260596115366899","0.020796689748523","0.0313225333248568"
"Often","2014","Employed","Female","4787","0.509117568978679","0.498862040102498","0.519373097854861"
"Often","2014","Employed","Male","4667","0.523716874001683","0.513193119293903","0.534240628709463"
"Often","2014","Not Employed","Female","2568","0.43175621299851","0.418731936173165","0.444780489823855"
"Often","2014","Not Employed","Male","1761","0.440117299505646","0.424332241274475","0.455902357736818"
"Rarely","2014","Employed","Female","620","0.0763510325115499","0.0709032318623224","0.0817988331607774"
"Rarely","2014","Employed","Male","478","0.0631747148062425","0.0580485710338025","0.0683008585786824"
"Rarely","2014","Not Employed","Female","547","0.110732271641647","0.102481010290654","0.11898353299264"
"Rarely","2014","Not Employed","Male","343","0.0964655613392847","0.0870775858414609","0.105853536837108"
"Sometimes","2014","Employed","Female","2463","0.272546986656184","0.2634125148161","0.281681458496268"
"Sometimes","2014","Employed","Male","2574","0.306780463584364","0.29706330966234","0.316497617506387"
"Sometimes","2014","Not Employed","Female","1700","0.343680401308781","0.331192138131588","0.356168664485973"
"Sometimes","2014","Not Employed","Male","1239","0.347425622593665","0.332284454694981","0.36256679049235"
"Very often","2014","Employed","Female","1123","0.127652859664175","0.120807122507383","0.134498596820968"
"Very often","2014","Employed","Male","830","0.0923757284059498","0.0862744362099312","0.0984770206019683"
"Very often","2014","Not Employed","Female","599","0.0841785619042108","0.0768777169379607","0.0914794068704609"
"Very often","2014","Not Employed","Male","354","0.0829672561810694","0.0741960518238928","0.091738460538246"
"Very rare","2014","Employed","Female","135","0.0143315521894114","0.0118933354005002","0.0167697689783226"
"Very rare","2014","Employed","Male","103","0.0139522192017608","0.0114807200767833","0.0164237183267384"
"Very rare","2014","Not Employed","Female","142","0.0296525521468512","0.025192277049397","0.0341128272443054"
"Very rare","2014","Not Employed","Male","102","0.0330242603803342","0.0273417821151374","0.0387067386455309"
"Often","2015","Employed","Female","4563","0.523486666219358","0.512914920895637","0.53405841154308"
"Often","2015","Employed","Male","4356","0.510513292199002","0.499603414459819","0.521423169938184"
"Often","2015","Not Employed","Female","2257","0.420181334688891","0.406559831821822","0.433802837555961"
"Often","2015","Not Employed","Male","1580","0.414594291380993","0.398100094492807","0.431088488269178"
"Rarely","2015","Employed","Female","566","0.069387204757971","0.0640084646871835","0.0747659448287585"
"Rarely","2015","Employed","Male","441","0.0587006620032216","0.0535704976186424","0.0638308263878009"
"Rarely","2015","Not Employed","Female","535","0.121269498457895","0.112260755543209","0.130278241372582"
"Rarely","2015","Not Employed","Male","315","0.112843672552079","0.102250410348785","0.123436934755372"
"Sometimes","2015","Employed","Female","2290","0.27254779909844","0.263122830277386","0.281972767919495"
"Sometimes","2015","Employed","Male","2421","0.324124510101828","0.313909584908419","0.334339435295237"
"Sometimes","2015","Not Employed","Female","1615","0.340759283928903","0.32767932405249","0.353839243805316"
"Sometimes","2015","Not Employed","Male","1136","0.353522290412939","0.337516533473299","0.369528047352579"
"Very often","2015","Employed","Female","1031","0.117533388968134","0.110716501543229","0.124350276393039"
"Very often","2015","Employed","Male","750","0.0931803650879161","0.0868362863193865","0.0995244438564457"
"Very often","2015","Not Employed","Female","487","0.0783491392285925","0.0709332901409447","0.0857649883162404"
"Very often","2015","Not Employed","Male","302","0.0871612809139262","0.0777174138041231","0.0966051480237292"
"Very rare","2015","Employed","Female","124","0.0170449409560963","0.0143051278858913","0.0197847540263012"
"Very rare","2015","Employed","Male","97","0.013481170608033","0.0109642912610192","0.0159980499550468"
"Very rare","2015","Not Employed","Female","150","0.0394407436957177","0.0340692486381028","0.0448122387533326"
"Very rare","2015","Not Employed","Male","94","0.0318784647400636","0.025996740242996","0.0377601892371313"
"Often","2016","Employed","Female","4473","0.530457068237518","0.519765334468412","0.541148802006625"
"Often","2016","Employed","Male","4202","0.528942700406695","0.517849539698834","0.540035861114555"
"Often","2016","Not Employed","Female","2195","0.428669131864873","0.414647063824007","0.442691199905739"
"Often","2016","Not Employed","Male","1554","0.443773536782802","0.426860840551404","0.4606862330142"
"Rarely","2016","Employed","Female","540","0.0667333931397748","0.0613870130698668","0.0720797732096829"
"Rarely","2016","Employed","Male","466","0.0690843667980205","0.0634485200629249","0.0747202135331161"
"Rarely","2016","Not Employed","Female","490","0.116162128213434","0.107083385607707","0.12524087081916"
"Rarely","2016","Not Employed","Male","307","0.10588648156227","0.0954122320781795","0.116360731046361"
"Sometimes","2016","Employed","Female","2218","0.268661490701018","0.2591653466673","0.278157634734735"
"Sometimes","2016","Employed","Male","2307","0.305519095984636","0.295282313954365","0.315755878014907"
"Sometimes","2016","Not Employed","Female","1481","0.32791284913048","0.314611394619798","0.341214303641162"
"Sometimes","2016","Not Employed","Male","1107","0.348054848969371","0.331839149057488","0.364270548881255"
"Very often","2016","Employed","Female","1006","0.120209539164984","0.113242560949869","0.1271765173801"
"Very often","2016","Employed","Male","698","0.0831196968138183","0.0769845859021116","0.089254807725525"
"Very often","2016","Not Employed","Female","463","0.0901220281405529","0.0820084172945519","0.0982356389865539"
"Very often","2016","Not Employed","Male","252","0.0669309393795074","0.0584239345500673","0.0754379442089474"
"Very rare","2016","Employed","Female","133","0.0139385087567049","0.0114269374233851","0.0164500800900247"
"Very rare","2016","Employed","Male","105","0.0133341399968303","0.0107850704914871","0.0158832095021736"
"Very rare","2016","Not Employed","Female","156","0.0371338626506606","0.031776202768267","0.0424915225330543"
"Very rare","2016","Not Employed","Male","95","0.0353541933060489","0.0290676670879879","0.0416407195241099"
"Often","2017","Employed","Female","5179","0.55018454196548","0.54008802067079","0.56028106326017"
"Often","2017","Employed","Male","4881","0.54887113499506","0.53843948433442","0.559302785655701"
"Often","2017","Not Employed","Female","2337","0.436079497099198","0.422277471982458","0.449881522215938"
"Often","2017","Not Employed","Male","1707","0.449390007664423","0.43297123509591","0.465808780232937"
"Rarely","2017","Employed","Female","541","0.0587766010847272","0.0540029686334514","0.063550233536003"
"Rarely","2017","Employed","Male","448","0.0519983890915933","0.0473439536244704","0.0566528245587162"
"Rarely","2017","Not Employed","Female","489","0.110634137100672","0.101903702947698","0.119364571253646"
"Rarely","2017","Not Employed","Male","294","0.0947665093602455","0.0850989981222286","0.104434020598262"
"Sometimes","2017","Employed","Female","2290","0.250873461325975","0.242075028193898","0.259671894458051"
"Sometimes","2017","Employed","Male","2433","0.29165157362915","0.282123103877329","0.301180043380971"
"Sometimes","2017","Not Employed","Female","1564","0.341106388803873","0.327911564492568","0.354301213115178"
"Sometimes","2017","Not Employed","Male","1183","0.356049737048812","0.340244957803852","0.371854516293773"
"Very often","2017","Employed","Female","1204","0.127523724046296","0.120753973091313","0.134293475001278"
"Very often","2017","Employed","Male","871","0.0941728947091475","0.0880500513789126","0.100295738039382"
"Very often","2017","Not Employed","Female","436","0.0771524078593898","0.0697257952459404","0.0845790204728393"
"Very often","2017","Not Employed","Male","270","0.0712843667689173","0.0627916730265067","0.0797770605113278"
"Very rare","2017","Employed","Female","112","0.0126416715775221","0.0103742094910272","0.014909133664017"
"Very rare","2017","Employed","Male","108","0.0133060075750492","0.0109039541855755","0.0157080609645228"
"Very rare","2017","Not Employed","Female","133","0.0350275691368669","0.0299105918499784","0.0401445464237555"
"Very rare","2017","Not Employed","Male","72","0.0285093791576015","0.0230162460472805","0.0340025122679225"
"Often","2018","Employed","Female","4988","0.546014331806959","0.535778735902027","0.556249927711891"
"Often","2018","Employed","Male","4589","0.53697694076805","0.526302933697779","0.547650947838321"
"Often","2018","Not Employed","Female","2197","0.433765058597765","0.419708240713145","0.447821876482385"
"Often","2018","Not Employed","Male","1614","0.465096765437666","0.448411986345377","0.481781544529954"
"Rarely","2018","Employed","Female","541","0.0649085870109047","0.0598437187778399","0.0699734552439695"
"Rarely","2018","Employed","Male","427","0.0580467726662047","0.0530412196402682","0.0630523256921412"
"Rarely","2018","Not Employed","Female","475","0.113681553071471","0.104678261887549","0.122684844255392"
"Rarely","2018","Not Employed","Male","328","0.103162787590254","0.0929879020188119","0.113337673161695"
"Sometimes","2018","Employed","Female","2348","0.260327873132609","0.25130655494058","0.269349191324639"
"Sometimes","2018","Employed","Male","2419","0.299881743263438","0.290073096995755","0.309690389531121"
"Sometimes","2018","Not Employed","Female","1498","0.346007480773748","0.332515039464653","0.359499922082842"
"Sometimes","2018","Not Employed","Male","1132","0.33865256099602","0.32282174833797","0.354483373654071"
"Very often","2018","Employed","Female","1104","0.117422658251378","0.110804420263448","0.124040896239309"
"Very often","2018","Employed","Male","845","0.0935994421382341","0.0873643184927073","0.0998345657837609"
"Very often","2018","Not Employed","Female","466","0.0782623446523453","0.0706443354072777","0.0858803538974129"
"Very often","2018","Not Employed","Male","275","0.0674836331735873","0.059092151531721","0.0758751148154536"
"Very rare","2018","Employed","Female","108","0.0113265497981489","0.00915101870564842","0.0135020808906493"
"Very rare","2018","Employed","Male","103","0.0114951011640736","0.00921321397712904","0.0137769883510182"
"Very rare","2018","Not Employed","Female","139","0.0282835629046713","0.0235813938815119","0.0329857319278307"
"Very rare","2018","Not Employed","Male","84","0.0256042528024733","0.0203205919607254","0.0308879136442212"
"Often","2019","Employed","Female","4872","0.538037103730023","0.527686973874477","0.548387233585569"
"Often","2019","Employed","Male","4981","0.542130115164113","0.531734788344652","0.552525441983574"
"Often","2019","Not Employed","Female","2164","0.438262310308899","0.423892560861298","0.4526320597565"
"Often","2019","Not Employed","Male","1646","0.435778489026793","0.419374395113144","0.452182582940442"
"Rarely","2019","Employed","Female","482","0.0604523173001784","0.0555046324683032","0.0654000021320536"
"Rarely","2019","Employed","Male","435","0.0607188299347455","0.0557360139803851","0.0657016458891058"
"Rarely","2019","Not Employed","Female","475","0.10932742522856","0.100290119968185","0.118364730488935"
"Rarely","2019","Not Employed","Male","293","0.0941096725582281","0.0844502875830768","0.103769057533379"
"Sometimes","2019","Employed","Female","2284","0.262440981727686","0.253307205795433","0.271574757659939"
"Sometimes","2019","Employed","Male","2380","0.283850866732773","0.274443627491736","0.29325810597381"
"Sometimes","2019","Not Employed","Female","1378","0.337114714402605","0.323424085584537","0.350805343220674"
"Sometimes","2019","Not Employed","Male","1144","0.358706246281147","0.342839330837419","0.374573161724874"
"Very often","2019","Employed","Female","1174","0.128218350741343","0.121277461848824","0.135159239633863"
"Very often","2019","Employed","Male","917","0.0980418644796604","0.0918372569971341","0.104246471962187"
"Very often","2019","Not Employed","Female","439","0.0814798820506069","0.0735569691007753","0.0894027950004385"
"Very often","2019","Not Employed","Male","330","0.0765825718397588","0.0677850867437142","0.0853800569358035"
"Very rare","2019","Employed","Female","101","0.0108512465007694","0.00870041317796118","0.0130020798235777"
"Very rare","2019","Employed","Male","111","0.0152583236887082","0.0127007396528838","0.0178159077245325"
"Very rare","2019","Not Employed","Female","124","0.0338156680093291","0.0285808169129807","0.0390505191056775"
"Very rare","2019","Not Employed","Male","97","0.0348230202940733","0.0287580143855606","0.0408880262025859"
