"plh0186","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2010","higher education","1253","0.349977322393036","0.334883716778422","0.365070928007651","3"
"Very often","2010","higher education","305","0.080397000142149","0.0717924354615784","0.0890015648227196","5"
"Very often","2010","vocational + Abi","90","0.0952114067892618","0.0764981129855885","0.113924700592935","5"
"Very often","2010","higher vocational","90","0.0707043694509057","0.0565227344857801","0.0848860044160313","5"
"Very often","2010","middle vocational","619","0.0736795875253819","0.0680646482887644","0.0792945267619994","5"
"Very often","2010","in school","42","0.166337405763938","0.121837194715493","0.210837616812383","5"
"Very often","2010","inadequately","14","","","","5"
"Very often","2010","general elemantary","112","0.0635109967029348","0.051678842553807","0.0753431508520626","5"
"Very rare","2010","vocational + Abi","18","","","","1"
"Very rare","2010","in school","3","","","","1"
"Very rare","2010","inadequately","12","","","","1"
"Very rare","2010","higher vocational","20","","","","1"
"Very rare","2010","general elemantary","67","0.043938572171148","0.033994737790884","0.053882406551412","1"
"Very rare","2010","middle vocational","225","0.0302042116671824","0.0265257625743336","0.0338826607600311","1"
"Very rare","2010","higher education","69","0.0205097075329327","0.0160244375108995","0.024994977554966","1"
"Often","2011","middle vocational","4741","0.433479603319943","0.423991933582976","0.442967273056909","4"
"Often","2011","higher education","2356","0.504452170048335","0.489991116377379","0.51891322371929","4"
"Often","2011","vocational + Abi","610","0.483004894396428","0.454790317034437","0.511219471758419","4"
"Often","2011","higher vocational","673","0.454311740589554","0.428666126949143","0.479957354229965","4"
"Often","2011","inadequately","74","0.300038298813209","0.240812672895227","0.35926392473119","4"
"Often","2011","general elemantary","831","0.355090331907446","0.334942073919943","0.37523858989495","4"
"Often","2011","in school","172","0.537758163478895","0.48243602938811","0.593080297569679","4"
"Rarely","2011","middle vocational","1044","0.110943825101158","0.104930930119965","0.116956720082351","2"
"Rarely","2011","inadequately","31","0.191411612772214","0.140568507888602","0.242254717655826","2"
"Rarely","2011","vocational + Abi","97","0.0931892851264716","0.0767759861972038","0.109602584055739","2"
"Rarely","2011","higher vocational","119","0.0856606130763426","0.0712458299280584","0.100075396224627","2"
"Rarely","2011","in school","10","","","","2"
"Rarely","2011","higher education","314","0.0676024941480569","0.0603409486554223","0.0748640396406916","2"
"Rarely","2011","general elemantary","266","0.128753647897345","0.114652031614808","0.142855264179882","2"
"Sometimes","2011","in school","76","0.251265438479639","0.203137073052049","0.299393803907229","3"
"Sometimes","2011","inadequately","88","0.390594744250866","0.327542511746853","0.453646976754878","3"
"Sometimes","2011","middle vocational","3434","0.336969922853721","0.327920317635788","0.346019528071655","3"
"Sometimes","2011","vocational + Abi","345","0.306766073814794","0.280728642589832","0.332803505039756","3"
"Sometimes","2011","higher vocational","517","0.351590551822649","0.326997802936626","0.376183300708672","3"
"Sometimes","2011","higher education","1437","0.322790031620675","0.309267161415281","0.336312901826069","3"
"Sometimes","2011","general elemantary","788","0.394924328153057","0.374342666938136","0.415505989367978","3"
"Very often","2011","higher education","406","0.0815169056614617","0.0736027137419663","0.0894310975809572","5"
"Very often","2011","vocational + Abi","132","0.093556713321873","0.077114421033323","0.109999005610423","5"
"Very often","2011","higher vocational","118","0.0910977380235662","0.0762767826720578","0.105918693375075","5"
"Very often","2011","middle vocational","983","0.088344697374864","0.0829112805330921","0.0937781142166359","5"
"Very often","2011","in school","53","0.19216354575148","0.148444767240228","0.235882324262732","5"
"Very often","2011","inadequately","24","","","","5"
"Very often","2011","general elemantary","194","0.0777532333203935","0.0664786257385907","0.0890278409021963","5"
"Very rare","2011","in school","1","","","","1"
"Very rare","2011","inadequately","13","","","","1"
"Very rare","2011","general elemantary","88","0.043478458721758","0.0348922175473088","0.0520646998962072","1"
"Very rare","2011","middle vocational","278","0.0302619513503141","0.0269821832913957","0.0335417194092325","1"
"Very rare","2011","vocational + Abi","21","","","","1"
"Very rare","2011","higher vocational","21","","","","1"
"Very rare","2011","higher education","79","0.0236383985214713","0.019244383655064","0.0280324133878786","1"
"Often","2012","middle vocational","4950","0.462428629581199","0.452800814486618","0.472056444675781","4"
"Often","2012","higher education","2445","0.50975411774932","0.495387244181574","0.524120991317066","4"
"Often","2012","vocational + Abi","616","0.47628619138314","0.448133757426011","0.504438625340269","4"
"Often","2012","higher vocational","762","0.493443651360613","0.467647935194525","0.519239367526701","4"
"Often","2012","inadequately","82","0.275583911299884","0.217965261846833","0.333202560752935","4"
"Often","2012","general elemantary","858","0.409378488390893","0.388422408541264","0.430334568240522","4"
"Often","2012","in school","159","0.572350224639448","0.514709434408044","0.629991014870852","4"
"Rarely","2012","higher education","285","0.061398688333788","0.0544995469289201","0.0682978297386558","2"
"Rarely","2012","middle vocational","844","0.0952600761396086","0.0895910996234723","0.100929052655745","2"
"Rarely","2012","vocational + Abi","83","0.075682816333034","0.0607739680087601","0.0905916646573079","2"
"Rarely","2012","higher vocational","109","0.0813889317613758","0.0672809971989183","0.0954968663238334","2"
"Rarely","2012","in school","6","","","","2"
"Rarely","2012","inadequately","43","0.22543040625946","0.17154408075721","0.279316731761711","2"
"Rarely","2012","general elemantary","233","0.108906324168814","0.0956298994928674","0.122182748844761","2"
"Sometimes","2012","in school","55","0.199138979002195","0.152611278472441","0.245666679531949","3"
"Sometimes","2012","inadequately","69","0.34660903435397","0.285240097048113","0.407977971659827","3"
"Sometimes","2012","middle vocational","3328","0.330283260983833","0.321201372244487","0.339365149723178","3"
"Sometimes","2012","vocational + Abi","371","0.312694183104435","0.28656235146284","0.33882601474603","3"
"Sometimes","2012","higher vocational","448","0.324721404476613","0.300560573016263","0.348882235936963","3"
"Sometimes","2012","higher education","1446","0.322249039924458","0.308818118508556","0.33567996134036","3"
"Sometimes","2012","general elemantary","752","0.364210775385637","0.343702653872965","0.38471889689831","3"
"Very often","2012","higher education","411","0.0906632970303177","0.082411414522421","0.0989151795382143","5"
"Very often","2012","middle vocational","958","0.0880467994138414","0.0825749973238559","0.0935186015038269","5"
"Very often","2012","vocational + Abi","117","0.11399408368593","0.0960800078858033","0.131908159486057","5"
"Very often","2012","higher vocational","100","0.0786517568987791","0.0647624349245065","0.0925410788730516","5"
"Very often","2012","in school","61","0.195903159296585","0.149661887406814","0.242144431186356","5"
"Very often","2012","inadequately","29","","","","5"
"Very often","2012","general elemantary","195","0.0801513777399318","0.0685794268405214","0.0917233286393421","5"
"Very rare","2012","in school","2","","","","1"
"Very rare","2012","inadequately","8","","","","1"
"Very rare","2012","general elemantary","77","0.0373530343147238","0.0292715827999931","0.0454344858294545","1"
"Very rare","2012","middle vocational","222","0.0239812338815179","0.0210269504108997","0.026935517352136","1"
"Very rare","2012","vocational + Abi","22","","","","1"
"Very rare","2012","higher vocational","24","","","","1"
"Very rare","2012","higher education","64","0.0159348569621167","0.0123360302913789","0.0195336836328545","1"
"Often","2013","inadequately","117","0.331753528098496","0.281182464628617","0.382324591568374","4"
"Often","2013","general elemantary","1122","0.38988293720392","0.371186063285247","0.408579811122593","4"
"Often","2013","middle vocational","6216","0.469247271249952","0.460504583639843","0.477989958860061","4"
"Often","2013","in school","265","0.566413744992303","0.521027944781942","0.611799545202664","4"
"Often","2013","vocational + Abi","962","0.497481861769978","0.474306376834024","0.520657346705933","4"
"Often","2013","higher education","3191","0.509151588120454","0.496344332567311","0.521958843673597","4"
"Often","2013","higher vocational","867","0.496143203193885","0.472241914471833","0.520044491915937","4"
"Rarely","2013","inadequately","36","0.13333136177145","0.0968207868038517","0.169841936739049","2"
"Rarely","2013","in school","20","","","","2"
"Rarely","2013","general elemantary","270","0.112559450915269","0.100443544317361","0.124675357513176","2"
"Rarely","2013","higher education","348","0.0668460029873727","0.0604475761072018","0.0732444298675436","2"
"Rarely","2013","middle vocational","1063","0.0956773448024549","0.0905242963309386","0.100830393273971","2"
"Rarely","2013","vocational + Abi","117","0.067749751408149","0.0561008641854943","0.0793986386308038","2"
"Rarely","2013","higher vocational","135","0.0821228836538701","0.068998207355417","0.0952475599523232","2"
"Sometimes","2013","in school","87","0.184893057410258","0.14933950913915","0.220446605681366","3"
"Sometimes","2013","inadequately","124","0.370787965267138","0.318909478535994","0.422666451998282","3"
"Sometimes","2013","vocational + Abi","521","0.314991974457578","0.293461088134338","0.336522860780817","3"
"Sometimes","2013","middle vocational","3829","0.326280616757322","0.318067024806956","0.334494208707688","3"
"Sometimes","2013","general elemantary","879","0.367072992318895","0.348595274547839","0.385550710089951","3"
"Sometimes","2013","higher vocational","511","0.334873473975956","0.312312557264178","0.357434390687734","3"
"Sometimes","2013","higher education","1717","0.324083819105987","0.312093412115423","0.336074226096551","3"
"Very often","2013","in school","80","0.157810361687722","0.124422542219571","0.191198181155873","5"
"Very often","2013","inadequately","39","0.107942391069955","0.074613685842924","0.141271096296986","5"
"Very often","2013","higher education","526","0.0845392622048616","0.0774122431957305","0.0916662812139927","5"
"Very often","2013","general elemantary","249","0.0885322149862843","0.0776424971686967","0.0994219328038718","5"
"Very often","2013","middle vocational","1141","0.0824587617497437","0.0776400697774501","0.0872774537220373","5"
"Very often","2013","vocational + Abi","158","0.0907469841501949","0.077432547081738","0.104061421218652","5"
"Very often","2013","higher vocational","145","0.0752407363402814","0.0626310263581757","0.0878504463223872","5"
"Very rare","2013","inadequately","17","","","","1"
"Very rare","2013","general elemantary","94","0.0419524045756325","0.0342669905057841","0.0496378186454808","1"
"Very rare","2013","middle vocational","268","0.026336005440528","0.0235307173258418","0.0291412935552141","1"
"Very rare","2013","vocational + Abi","30","0.0290294282141003","0.0212475109635803","0.0368113454646203","1"
"Very rare","2013","in school","6","","","","1"
"Very rare","2013","higher vocational","23","","","","1"
"Very rare","2013","higher education","71","0.0153793275813247","0.0122267776227546","0.0185318775398948","1"
"Often","2014","vocational + Abi","1130","0.528595265329234","0.506991777861046","0.550198752797422","4"
"Often","2014","higher vocational","845","0.495327738580061","0.47076778161356","0.519887695546561","4"
"Often","2014","higher education","3359","0.522706231031023","0.510304253609089","0.535108208452957","4"
"Often","2014","inadequately","185","0.336467498251842","0.295216403118315","0.377718593385368","4"
"Often","2014","general elemantary","1366","0.412231807869238","0.394943098393541","0.429520517344934","4"
"Often","2014","middle vocational","6327","0.481691446057834","0.472955827540585","0.490427064575083","4"
"Often","2014","in school","254","0.562966304677206","0.517086286364421","0.60884632298999","4"
"Rarely","2014","higher education","372","0.0676553677737082","0.0614193322226017","0.0738914033248148","2"
"Rarely","2014","vocational + Abi","127","0.0601160304908719","0.0498288222771447","0.0704032387045991","2"
"Rarely","2014","higher vocational","109","0.0793002270737843","0.0660271140420149","0.0925733401055537","2"
"Rarely","2014","inadequately","62","0.156380117653814","0.124670062758374","0.188090172549254","2"
"Rarely","2014","general elemantary","291","0.107681350435088","0.0967940798041284","0.118568621066048","2"
"Rarely","2014","in school","17","","","","2"
"Rarely","2014","middle vocational","967","0.0856891138082416","0.0807955554028593","0.0905826722136238","2"
"Sometimes","2014","vocational + Abi","530","0.27309015576214","0.253807868054794","0.292372443469487","3"
"Sometimes","2014","in school","94","0.23696989467079","0.197638228450702","0.276301560890878","3"
"Sometimes","2014","inadequately","166","0.342151726827197","0.300732206946442","0.383571246707952","3"
"Sometimes","2014","general elemantary","1026","0.353690790759907","0.336898078943764","0.37048350257605","3"
"Sometimes","2014","middle vocational","3763","0.318919484519743","0.310771414362208","0.327067554677277","3"
"Sometimes","2014","higher vocational","469","0.327188429077779","0.304141012403416","0.350235845752142","3"
"Sometimes","2014","higher education","1765","0.285030159570549","0.273821375972962","0.296238943168135","3"
"Very often","2014","in school","82","0.161122086194878","0.127116376816175","0.195127795573581","5"
"Very often","2014","inadequately","63","0.0929468478987252","0.0675975156111542","0.118296180186296","5"
"Very often","2014","general elemantary","352","0.0998102447860132","0.0892823052925666","0.11033818427946","5"
"Very often","2014","middle vocational","1294","0.0927937932237536","0.0877212299207599","0.0978663565267472","5"
"Very often","2014","vocational + Abi","221","0.112726626431094","0.0990396587961908","0.126413594065996","5"
"Very often","2014","higher vocational","151","0.0857998104808463","0.0720422833770509","0.0995573375846417","5"
"Very often","2014","higher education","647","0.109154178825403","0.101411510203075","0.11689684744773","5"
"Very rare","2014","vocational + Abi","43","0.0254719219866599","0.0186533520857932","0.0322904918875266","1"
"Very rare","2014","higher vocational","18","","","","1"
"Very rare","2014","higher education","88","0.0154540627993178","0.0123913339884068","0.0185167916102288","1"
"Very rare","2014","inadequately","28","","","","1"
"Very rare","2014","general elemantary","79","0.0265858061497543","0.0209356227987356","0.0322359895007729","1"
"Very rare","2014","middle vocational","217","0.0209061623904286","0.0184048707979912","0.023407453982866","1"
"Very rare","2014","in school","2","","","","1"
"Often","2015","vocational + Abi","1061","0.497722513360342","0.475570246367411","0.519874780353274","4"
"Often","2015","in school","212","0.612669049776865","0.561779239622452","0.663558859931278","4"
"Often","2015","higher education","3187","0.533437124853493","0.520689027399585","0.546185222307401","4"
"Often","2015","inadequately","157","0.348731014893585","0.302657359974137","0.394804669813033","4"
"Often","2015","general elemantary","1167","0.418391576719084","0.39969797403424","0.437085179403929","4"
"Often","2015","higher vocational","798","0.472410295438489","0.447370175460111","0.497450415416866","4"
"Often","2015","middle vocational","5862","0.470008146141744","0.460958333113418","0.47905795917007","4"
"Rarely","2015","higher education","321","0.0607077493025079","0.054605764769121","0.0668097338358947","2"
"Rarely","2015","vocational + Abi","114","0.0651785419171507","0.0542422691172274","0.0761148147170741","2"
"Rarely","2015","higher vocational","113","0.085512970638155","0.071486986470302","0.099538954806008","2"
"Rarely","2015","inadequately","47","0.11767519250935","0.0865233395803265","0.148827045438373","2"
"Rarely","2015","general elemantary","272","0.103974701282505","0.0924079825646737","0.115541420000336","2"
"Rarely","2015","in school","15","","","","2"
"Rarely","2015","middle vocational","937","0.0924601131350141","0.0872076575591389","0.0977125687108894","2"
"Sometimes","2015","vocational + Abi","541","0.30999727011217","0.289506559618594","0.330487980605745","3"
"Sometimes","2015","in school","67","0.171136554820926","0.131791546177729","0.210481563464123","3"
"Sometimes","2015","inadequately","139","0.387443614269819","0.340345396916978","0.43454183162266","3"
"Sometimes","2015","general elemantary","874","0.356100366559844","0.33795434188333","0.374246391236359","3"
"Sometimes","2015","middle vocational","3515","0.320986150998776","0.312520998612943","0.329451303384609","3"
"Sometimes","2015","higher vocational","478","0.344637286166898","0.32080034262197","0.368474229711826","3"
"Sometimes","2015","higher education","1683","0.28763974682224","0.276072687695946","0.299206805948534","3"
"Very often","2015","in school","58","0.179450866700072","0.139364025567528","0.219537707832616","5"
"Very often","2015","inadequately","48","0.0936277828352513","0.0654645281875319","0.121791037482971","5"
"Very often","2015","general elemantary","292","0.0927549733763325","0.0817619513420733","0.103747995410592","5"
"Very often","2015","middle vocational","1136","0.0910316542228104","0.0858158303954534","0.0962474780501673","5"
"Very often","2015","vocational + Abi","208","0.106453288103128","0.0927888792245102","0.120117696981745","5"
"Very often","2015","higher vocational","121","0.0814184742847874","0.067701797481751","0.0951351510878239","5"
"Very often","2015","higher education","606","0.100303148845049","0.0926268115242651","0.107979486165832","5"
"Very rare","2015","vocational + Abi","33","0.0206483865072098","0.0143480309364832","0.0269487420779364","1"
"Very rare","2015","higher vocational","17","","","","1"
"Very rare","2015","higher education","86","0.0179122301767103","0.0145230188520838","0.0213014415013368","1"
"Very rare","2015","middle vocational","234","0.025513935501656","0.0226548386980888","0.0283730323052232","1"
"Very rare","2015","inadequately","20","","","","1"
"Very rare","2015","general elemantary","70","0.0287783820622343","0.0224429161999295","0.0351138479245392","1"
"Very rare","2015","in school","","","","","1"
"Often","2016","vocational + Abi","1063","0.519192328610785","0.497414862680399","0.540969794541171","4"
"Often","2016","higher vocational","738","0.48026610754071","0.454188363174063","0.506343851907357","4"
"Often","2016","higher education","3200","0.523886072536736","0.51113262943288","0.536639515640591","4"
"Often","2016","inadequately","155","0.351595730984259","0.304863056718912","0.398328405249606","4"
"Often","2016","general elemantary","1179","0.434430339146532","0.415285020447569","0.453575657845495","4"
"Often","2016","middle vocational","5576","0.494215896854767","0.484879124217611","0.503552669491923","4"
"Often","2016","in school","203","0.615725245424418","0.563480768967773","0.667969721881063","4"
"Rarely","2016","vocational + Abi","132","0.0720259083366571","0.0607573122307404","0.0832945044425739","2"
"Rarely","2016","higher vocational","110","0.0965824153522345","0.0811642806508814","0.112000550053587","2"
"Rarely","2016","higher education","353","0.0697671481486579","0.0632617347250498","0.0762725615722661","2"
"Rarely","2016","inadequately","59","0.133759603649138","0.100443238930447","0.167075968367828","2"
"Rarely","2016","general elemantary","265","0.105797125732459","0.0939171804699311","0.117677070994988","2"
"Rarely","2016","in school","12","","","","2"
"Rarely","2016","middle vocational","843","0.0860260887254007","0.0807896282632223","0.0912625491875791","2"
"Sometimes","2016","in school","57","0.156789580662472","0.117736746631085","0.195842414693859","3"
"Sometimes","2016","inadequately","137","0.392332653550925","0.344542757881094","0.440122549220757","3"
"Sometimes","2016","vocational + Abi","563","0.278363004575587","0.258827588388842","0.297898420762333","3"
"Sometimes","2016","higher education","1687","0.297020679626369","0.285352094519723","0.308689264733015","3"
"Sometimes","2016","higher vocational","447","0.349032563867638","0.324152520075319","0.373912607659957","3"
"Sometimes","2016","general elemantary","803","0.342414074554598","0.324086224093115","0.36074192501608","3"
"Sometimes","2016","middle vocational","3275","0.304280002654596","0.295687695586125","0.312872309723067","3"
"Very often","2016","in school","54","0.139964275603177","0.102699988229957","0.177228562976397","5"
"Very often","2016","middle vocational","1067","0.0907132275346056","0.0853498102584167","0.0960766448107945","5"
"Very often","2016","vocational + Abi","231","0.113543108560675","0.0997148746967177","0.127371342424632","5"
