"plh0186","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Saxony","no degree/no degree yet","1","","",""
"Very rare","2007","Saxony-Anhalt","lower secondary degree","16","","",""
"Very rare","2007","Saxony-Anhalt","secondary school degree","7","","",""
"Very rare","2007","Saxony-Anhalt","college entrance qualification","2","","",""
"Very rare","2007","Saxony-Anhalt","Other degree","","","",""
"Very rare","2007","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very rare","2007","Thuringia","lower secondary degree","14","","",""
"Very rare","2007","Thuringia","secondary school degree","8","","",""
"Very rare","2007","Thuringia","college entrance qualification","3","","",""
"Very rare","2007","Thuringia","Other degree","","","",""
"Very rare","2007","Thuringia","no degree/no degree yet","","","",""
"Rarely","2007","Schleswig-Holstein","lower secondary degree","25","","",""
"Rarely","2007","Schleswig-Holstein","secondary school degree","13","","",""
"Rarely","2007","Schleswig-Holstein","college entrance qualification","9","","",""
"Rarely","2007","Schleswig-Holstein","Other degree","2","","",""
"Rarely","2007","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","2007","Hamburg","lower secondary degree","10","","",""
"Rarely","2007","Hamburg","secondary school degree","7","","",""
"Rarely","2007","Hamburg","college entrance qualification","6","","",""
"Rarely","2007","Hamburg","Other degree","1","","",""
"Rarely","2007","Hamburg","no degree/no degree yet","","","",""
"Rarely","2007","Lower Saxony","lower secondary degree","73","0.130810032842118","0.105220458977508","0.156399606706727"
"Rarely","2007","Lower Saxony","secondary school degree","36","0.0633282374661222","0.0430839213739385","0.0835725535583058"
"Rarely","2007","Lower Saxony","college entrance qualification","27","","",""
"Rarely","2007","Lower Saxony","Other degree","8","","",""
"Rarely","2007","Lower Saxony","no degree/no degree yet","4","","",""
"Rarely","2007","Bremen","lower secondary degree","3","","",""
"Rarely","2007","Bremen","secondary school degree","2","","",""
"Rarely","2007","Bremen","college entrance qualification","3","","",""
"Rarely","2007","Bremen","Other degree","1","","",""
"Rarely","2007","Bremen","no degree/no degree yet","","","",""
"Rarely","2007","North Rhine-Westphalia","lower secondary degree","178","0.126594559111232","0.109665241377368","0.143523876845096"
"Rarely","2007","North Rhine-Westphalia","secondary school degree","76","0.0748389163338022","0.0578451086483474","0.091832724019257"
"Rarely","2007","North Rhine-Westphalia","college entrance qualification","98","0.0980363805967977","0.08179036138444","0.114282399809155"
"Rarely","2007","North Rhine-Westphalia","Other degree","47","0.18220655049535","0.137312093003814","0.227101007986886"
"Rarely","2007","North Rhine-Westphalia","no degree/no degree yet","13","","",""
"Rarely","2007","Hesse","lower secondary degree","48","0.14184712429345","0.108637974155054","0.175056274431845"
"Rarely","2007","Hesse","secondary school degree","26","","",""
"Rarely","2007","Hesse","college entrance qualification","27","","",""
"Rarely","2007","Hesse","Other degree","11","","",""
"Rarely","2007","Hesse","no degree/no degree yet","3","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","lower secondary degree","79","0.161035996405112","0.129860698755031","0.192211294055193"
"Rarely","2007","Rhineland-Palatinate,Saarland","secondary school degree","17","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","college entrance qualification","17","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Other degree","8","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Rarely","2007","Baden-Württemberg","lower secondary degree","94","0.115442388729236","0.0935970946038501","0.137287682854622"
"Rarely","2007","Baden-Württemberg","secondary school degree","36","0.0628788524791322","0.0436154345735751","0.0821422703846892"
"Rarely","2007","Baden-Württemberg","college entrance qualification","25","","",""
"Rarely","2007","Baden-Württemberg","Other degree","37","0.1617949486256","0.115008807274087","0.208581089977112"
"Rarely","2007","Baden-Württemberg","no degree/no degree yet","9","","",""
"Rarely","2007","Bavaria","lower secondary degree","140","0.124715306763402","0.106190783733622","0.143239829793181"
"Rarely","2007","Bavaria","secondary school degree","61","0.09356427985527","0.0724386237240896","0.11468993598645"
"Rarely","2007","Bavaria","college entrance qualification","41","0.0573676512102804","0.0404171069781863","0.0743181954423744"
"Rarely","2007","Bavaria","Other degree","15","","",""
"Rarely","2007","Bavaria","no degree/no degree yet","7","","",""
"Rarely","2007","Berlin","lower secondary degree","21","","",""
"Rarely","2007","Berlin","secondary school degree","37","0.158771621640336","0.113915533284879","0.203627709995792"
"Rarely","2007","Berlin","college entrance qualification","27","","",""
"Rarely","2007","Berlin","Other degree","7","","",""
"Rarely","2007","Berlin","no degree/no degree yet","2","","",""
"Rarely","2007","Brandenburg","lower secondary degree","38","0.188311796159236","0.138537251227399","0.238086341091072"
"Rarely","2007","Brandenburg","secondary school degree","31","0.092725641764067","0.0630105695074105","0.122440714020724"
"Rarely","2007","Brandenburg","college entrance qualification","20","","",""
"Rarely","2007","Brandenburg","Other degree","3","","",""
"Rarely","2007","Brandenburg","no degree/no degree yet","2","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","secondary school degree","20","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","college entrance qualification","3","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Rarely","2007","Saxony","lower secondary degree","61","0.173289790755484","0.135482037900892","0.211097543610077"
"Rarely","2007","Saxony","secondary school degree","53","0.0882551248163303","0.0673159209766676","0.109194328655993"
"Rarely","2007","Saxony","college entrance qualification","29","","",""
"Rarely","2007","Saxony","Other degree","1","","",""
"Rarely","2007","Saxony","no degree/no degree yet","2","","",""
"Rarely","2007","Saxony-Anhalt","lower secondary degree","32","0.149321797336597","0.105662939978748","0.192980654694447"
"Rarely","2007","Saxony-Anhalt","secondary school degree","40","0.132992105752568","0.0975188364081045","0.168465375097031"
"Rarely","2007","Saxony-Anhalt","college entrance qualification","11","","",""
"Rarely","2007","Saxony-Anhalt","Other degree","1","","",""
"Rarely","2007","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Rarely","2007","Thuringia","lower secondary degree","40","0.155853788338741","0.114877524008152","0.196830052669329"
"Rarely","2007","Thuringia","secondary school degree","42","0.105369081248798","0.0755040053627305","0.135234157134865"
"Rarely","2007","Thuringia","college entrance qualification","13","","",""
"Rarely","2007","Thuringia","Other degree","","","",""
"Rarely","2007","Thuringia","no degree/no degree yet","1","","",""
"Sometimes","2007","Schleswig-Holstein","lower secondary degree","92","0.415114885786484","0.351846090027091","0.478383681545878"
"Sometimes","2007","Schleswig-Holstein","secondary school degree","53","0.300013925758908","0.23152832424668","0.368499527271136"
"Sometimes","2007","Schleswig-Holstein","college entrance qualification","48","0.367585843712251","0.292406292678601","0.442765394745901"
"Sometimes","2007","Schleswig-Holstein","Other degree","11","","",""
"Sometimes","2007","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Sometimes","2007","Hamburg","lower secondary degree","37","0.478642665156609","0.364826046501918","0.5924592838113"
"Sometimes","2007","Hamburg","secondary school degree","31","0.391706459940276","0.285404186982012","0.49800873289854"
"Sometimes","2007","Hamburg","college entrance qualification","30","0.198118026018427","0.12329210631994","0.272943945716915"
"Sometimes","2007","Hamburg","Other degree","10","","",""
"Sometimes","2007","Hamburg","no degree/no degree yet","4","","",""
"Sometimes","2007","Lower Saxony","lower secondary degree","221","0.332737191498079","0.296978278641438","0.368496104354721"
"Sometimes","2007","Lower Saxony","secondary school degree","174","0.324635853020669","0.285715395491683","0.363556310549656"
"Sometimes","2007","Lower Saxony","college entrance qualification","129","0.323018282110839","0.278870236985188","0.367166327236491"
"Sometimes","2007","Lower Saxony","Other degree","23","","",""
"Sometimes","2007","Lower Saxony","no degree/no degree yet","10","","",""
"Sometimes","2007","Bremen","lower secondary degree","16","","",""
"Sometimes","2007","Bremen","secondary school degree","9","","",""
"Sometimes","2007","Bremen","college entrance qualification","13","","",""
"Sometimes","2007","Bremen","Other degree","3","","",""
"Sometimes","2007","Bremen","no degree/no degree yet","1","","",""
"Sometimes","2007","North Rhine-Westphalia","lower secondary degree","588","0.387834534144406","0.363027111773192","0.41264195651562"
"Sometimes","2007","North Rhine-Westphalia","secondary school degree","299","0.327641722022113","0.297329466450551","0.357953977593674"
"Sometimes","2007","North Rhine-Westphalia","college entrance qualification","427","0.332496775735523","0.306758513546675","0.358235037924372"
"Sometimes","2007","North Rhine-Westphalia","Other degree","122","0.400877474668602","0.343880399263299","0.457874550073904"
"Sometimes","2007","North Rhine-Westphalia","no degree/no degree yet","49","0.381113649327906","0.298263398187604","0.463963900468208"
"Sometimes","2007","Hesse","lower secondary degree","152","0.344101402981919","0.298881801004995","0.389321004958844"
"Sometimes","2007","Hesse","secondary school degree","116","0.316404242114664","0.268887680149797","0.363920804079532"
"Sometimes","2007","Hesse","college entrance qualification","118","0.288008051178649","0.245502592995027","0.330513509362271"
"Sometimes","2007","Hesse","Other degree","42","0.428126612773796","0.327562581951169","0.528690643596424"
"Sometimes","2007","Hesse","no degree/no degree yet","15","","",""
"Sometimes","2007","Rhineland-Palatinate,Saarland","lower secondary degree","212","0.440336778700066","0.398231812124807","0.482441745275324"
"Sometimes","2007","Rhineland-Palatinate,Saarland","secondary school degree","95","0.427237367319133","0.366161481563582","0.488313253074685"
"Sometimes","2007","Rhineland-Palatinate,Saarland","college entrance qualification","83","0.323788756110283","0.266692147422287","0.380885364798279"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Other degree","34","0.449353348206151","0.335245069709982","0.563461626702321"
"Sometimes","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","10","","",""
"Sometimes","2007","Baden-Württemberg","lower secondary degree","326","0.385504087710611","0.352231530911698","0.418776644509524"
"Sometimes","2007","Baden-Württemberg","secondary school degree","190","0.332929096452435","0.295531383096162","0.370326809808707"
"Sometimes","2007","Baden-Württemberg","college entrance qualification","196","0.29579649300638","0.260519772302377","0.331073213710384"
"Sometimes","2007","Baden-Württemberg","Other degree","86","0.369323580472485","0.308008623503424","0.430638537441546"
"Sometimes","2007","Baden-Württemberg","no degree/no degree yet","33","0.40481830990426","0.310023549436456","0.499613070372064"
"Sometimes","2007","Bavaria","lower secondary degree","444","0.369164657826048","0.342107600938825","0.396221714713271"
"Sometimes","2007","Bavaria","secondary school degree","210","0.273811680890941","0.241464437517303","0.306158924264579"
"Sometimes","2007","Bavaria","college entrance qualification","221","0.32957063637554","0.295307295151868","0.363833977599213"
"Sometimes","2007","Bavaria","Other degree","72","0.384575992605499","0.309660975071384","0.459491010139614"
"Sometimes","2007","Bavaria","no degree/no degree yet","11","","",""
"Sometimes","2007","Berlin","lower secondary degree","43","0.335462783442201","0.253985777220513","0.416939789663889"
"Sometimes","2007","Berlin","secondary school degree","79","0.321059626129468","0.263755398115345","0.378363854143592"
"Sometimes","2007","Berlin","college entrance qualification","91","0.28718699637783","0.235556384055959","0.3388176086997"
"Sometimes","2007","Berlin","Other degree","16","","",""
"Sometimes","2007","Berlin","no degree/no degree yet","6","","",""
"Sometimes","2007","Brandenburg","lower secondary degree","103","0.416759397582673","0.353991079191132","0.479527715974215"
"Sometimes","2007","Brandenburg","secondary school degree","152","0.44574915501336","0.394827091462938","0.496671218563781"
"Sometimes","2007","Brandenburg","college entrance qualification","70","0.362466996367695","0.297757841002054","0.427176151733336"
"Sometimes","2007","Brandenburg","Other degree","4","","",""
"Sometimes","2007","Brandenburg","no degree/no degree yet","3","","",""
"Sometimes","2007","Mecklenburg-Western Pomerania","lower secondary degree","47","0.349126743096191","0.267496288417542","0.43075719777484"
"Sometimes","2007","Mecklenburg-Western Pomerania","secondary school degree","85","0.362125978670359","0.301065963064302","0.423185994276416"
"Sometimes","2007","Mecklenburg-Western Pomerania","college entrance qualification","26","","",""
"Sometimes","2007","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Sometimes","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Sometimes","2007","Saxony","lower secondary degree","144","0.412548015326004","0.363373378061724","0.461722652590284"
"Sometimes","2007","Saxony","secondary school degree","232","0.327589145846056","0.292944538620963","0.362233753071149"
"Sometimes","2007","Saxony","college entrance qualification","104","0.324966433492583","0.276584994962199","0.373347872022967"
"Sometimes","2007","Saxony","Other degree","7","","",""
"Sometimes","2007","Saxony","no degree/no degree yet","6","","",""
"Sometimes","2007","Saxony-Anhalt","lower secondary degree","95","0.360004831427496","0.30120573927482","0.418803923580172"
"Sometimes","2007","Saxony-Anhalt","secondary school degree","128","0.354717138457052","0.304737522958077","0.404696753956027"
"Sometimes","2007","Saxony-Anhalt","college entrance qualification","82","0.367975626285033","0.302750506747815","0.433200745822252"
"Sometimes","2007","Saxony-Anhalt","Other degree","5","","",""
"Sometimes","2007","Saxony-Anhalt","no degree/no degree yet","6","","",""
"Sometimes","2007","Thuringia","lower secondary degree","135","0.450030569762068","0.393828135527531","0.506233003996605"
"Sometimes","2007","Thuringia","secondary school degree","156","0.374702031330899","0.327618220420385","0.421785842241413"
"Sometimes","2007","Thuringia","college entrance qualification","48","0.360695343151678","0.288510198357692","0.432880487945664"
"Sometimes","2007","Thuringia","Other degree","3","","",""
"Sometimes","2007","Thuringia","no degree/no degree yet","3","","",""
"Often","2007","Schleswig-Holstein","lower secondary degree","93","0.39233780904914","0.329643038203125","0.455032579895155"
"Often","2007","Schleswig-Holstein","secondary school degree","88","0.519801661971905","0.445137357168527","0.594465966775284"
"Often","2007","Schleswig-Holstein","college entrance qualification","78","0.49099360050918","0.413043068307179","0.568944132711181"
"Often","2007","Schleswig-Holstein","Other degree","5","","",""
"Often","2007","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Often","2007","Hamburg","lower secondary degree","21","","",""
"Often","2007","Hamburg","secondary school degree","35","0.386611058807491","0.280561054912371","0.492661062702611"
"Often","2007","Hamburg","college entrance qualification","61","0.609489516560669","0.517902415959135","0.701076617162204"
"Often","2007","Hamburg","Other degree","5","","",""
"Often","2007","Hamburg","no degree/no degree yet","3","","",""
"Often","2007","Lower Saxony","lower secondary degree","303","0.432805793748052","0.395204949174977","0.470406638321126"
"Often","2007","Lower Saxony","secondary school degree","282","0.476798720914283","0.4352829951432","0.518314446685365"
"Often","2007","Lower Saxony","college entrance qualification","224","0.489583034432465","0.442389208489056","0.536776860375874"
"Often","2007","Lower Saxony","Other degree","44","0.482496696050682","0.377495994676545","0.587497397424819"
"Often","2007","Lower Saxony","no degree/no degree yet","32","0.62775290894796","0.493762685275869","0.761743132620051"
"Often","2007","Bremen","lower secondary degree","17","","",""
"Often","2007","Bremen","secondary school degree","21","","",""
"Often","2007","Bremen","college entrance qualification","25","","",""
"Often","2007","Bremen","Other degree","2","","",""
"Often","2007","Bremen","no degree/no degree yet","2","","",""
"Often","2007","North Rhine-Westphalia","lower secondary degree","551","0.366044998152733","0.341519352800141","0.390570643505326"
"Often","2007","North Rhine-Westphalia","secondary school degree","442","0.44545210998507","0.413353345614849","0.47755087435529"
"Often","2007","North Rhine-Westphalia","college entrance qualification","637","0.451739739448313","0.424550544405473","0.478928934491154"
"Often","2007","North Rhine-Westphalia","Other degree","93","0.337577926402653","0.28258037687469","0.392575475930617"
"Often","2007","North Rhine-Westphalia","no degree/no degree yet","54","0.399911123837457","0.316341075021594","0.483481172653319"
"Often","2007","Hesse","lower secondary degree","171","0.406322811707051","0.359573421955036","0.453072201459066"
"Often","2007","Hesse","secondary school degree","188","0.495246777329386","0.444163992999222","0.546329561659549"
"Often","2007","Hesse","college entrance qualification","231","0.494352994343348","0.447423362115112","0.541282626571584"
"Often","2007","Hesse","Other degree","27","","",""
"Often","2007","Hesse","no degree/no degree yet","21","","",""
"Often","2007","Rhineland-Palatinate,Saarland","lower secondary degree","188","0.302967099468769","0.263990689395253","0.341943509542286"
"Often","2007","Rhineland-Palatinate,Saarland","secondary school degree","116","0.383941440195463","0.323894440332164","0.443988440058762"
"Often","2007","Rhineland-Palatinate,Saarland","college entrance qualification","126","0.514238921241856","0.453252651933528","0.575225190550184"
"Often","2007","Rhineland-Palatinate,Saarland","Other degree","24","","",""
"Often","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Often","2007","Baden-Württemberg","lower secondary degree","340","0.404080029490497","0.370534098769644","0.43762596021135"
"Often","2007","Baden-Württemberg","secondary school degree","314","0.488181448102483","0.448514222971744","0.527848673233221"
"Often","2007","Baden-Württemberg","college entrance qualification","350","0.527598451590017","0.489010651766404","0.566186251413631"
"Often","2007","Baden-Württemberg","Other degree","91","0.376206695979157","0.314661632017932","0.437751759940381"
"Often","2007","Baden-Württemberg","no degree/no degree yet","46","0.375123303582946","0.281622861285845","0.468623745880046"
"Often","2007","Bavaria","lower secondary degree","501","0.383785310582496","0.356519231780513","0.41105138938448"
"Often","2007","Bavaria","secondary school degree","371","0.516648114784357","0.480397465144456","0.552898764424258"
"Often","2007","Bavaria","college entrance qualification","382","0.50408419723849","0.46763949069608","0.540528903780901"
"Often","2007","Bavaria","Other degree","62","0.376621984059519","0.302008184111717","0.45123578400732"
"Often","2007","Bavaria","no degree/no degree yet","31","0.406501369898394","0.28221791056306","0.530784829233728"
"Often","2007","Berlin","lower secondary degree","50","0.3981175849614","0.313645202389611","0.482589967533188"
"Often","2007","Berlin","secondary school degree","112","0.43587516743664","0.37501310388079","0.49673723099249"
"Often","2007","Berlin","college entrance qualification","143","0.476677498660184","0.419682845754876","0.533672151565492"
"Often","2007","Berlin","Other degree","10","","",""
"Often","2007","Berlin","no degree/no degree yet","9","","",""
"Often","2007","Brandenburg","lower secondary degree","74","0.280837436658156","0.223621771120598","0.338053102195713"
"Often","2007","Brandenburg","secondary school degree","151","0.376122076657803","0.326494648435234","0.425749504880371"
"Often","2007","Brandenburg","college entrance qualification","101","0.428012803340249","0.361408591321124","0.494617015359374"
"Often","2007","Brandenburg","Other degree","3","","",""
"Often","2007","Brandenburg","no degree/no degree yet","8","","",""
"Often","2007","Mecklenburg-Western Pomerania","lower secondary degree","54","0.398779001397298","0.314930432568164","0.482627570226431"
"Often","2007","Mecklenburg-Western Pomerania","secondary school degree","113","0.456504563090505","0.393222573483345","0.519786552697666"
"Often","2007","Mecklenburg-Western Pomerania","college entrance qualification","61","0.601305196555286","0.506285033517958","0.696325359592614"
"Often","2007","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Often","2007","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Often","2007","Saxony","lower secondary degree","146","0.331995000119642","0.284954345753615","0.379035654485669"
"Often","2007","Saxony","secondary school degree","354","0.493223616382917","0.456318749076534","0.530128483689299"
"Often","2007","Saxony","college entrance qualification","193","0.472206482112776","0.420636754330871","0.523776209894681"
"Often","2007","Saxony","Other degree","3","","",""
"Often","2007","Saxony","no degree/no degree yet","14","","",""
"Often","2007","Saxony-Anhalt","lower secondary degree","96","0.35825704174007","0.29952081657169","0.416993266908451"
"Often","2007","Saxony-Anhalt","secondary school degree","149","0.426458136296944","0.374793006689011","0.478123265904877"
"Often","2007","Saxony-Anhalt","college entrance qualification","94","0.407347567015805","0.3408935799145","0.47380155411711"
"Often","2007","Saxony-Anhalt","Other degree","6","","",""
"Often","2007","Saxony-Anhalt","no degree/no degree yet","11","","",""
"Often","2007","Thuringia","lower secondary degree","106","0.334318470818877","0.281024475139493","0.38761246649826"
"Often","2007","Thuringia","secondary school degree","179","0.432768898954938","0.384574883453702","0.480962914456174"
"Often","2007","Thuringia","college entrance qualification","94","0.502198310115125","0.427037848784441","0.577358771445809"
"Often","2007","Thuringia","Other degree","3","","",""
"Often","2007","Thuringia","no degree/no degree yet","4","","",""
"Very often","2007","Schleswig-Holstein","lower secondary degree","15","","",""
"Very often","2007","Schleswig-Holstein","secondary school degree","15","","",""
"Very often","2007","Schleswig-Holstein","college entrance qualification","20","","",""
"Very often","2007","Schleswig-Holstein","Other degree","1","","",""
"Very often","2007","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Very often","2007","Hamburg","lower secondary degree","4","","",""
"Very often","2007","Hamburg","secondary school degree","7","","",""
"Very often","2007","Hamburg","college entrance qualification","11","","",""
"Very often","2007","Hamburg","Other degree","","","",""
"Very often","2007","Hamburg","no degree/no degree yet","1","","",""
"Very often","2007","Lower Saxony","lower secondary degree","53","0.0756858484916774","0.0556133091770541","0.0957583878063007"
"Very often","2007","Lower Saxony","secondary school degree","54","0.118267589327147","0.0914257686921174","0.145109409962176"
"Very often","2007","Lower Saxony","college entrance qualification","47","0.10648827410511","0.0773669928876027","0.135609555322618"
"Very often","2007","Lower Saxony","Other degree","9","","",""
"Very often","2007","Lower Saxony","no degree/no degree yet","4","","",""
"Very often","2007","Bremen","lower secondary degree","4","","",""
"Very often","2007","Bremen","secondary school degree","11","","",""
"Very often","2007","Bremen","college entrance qualification","5","","",""
"Very often","2007","Bremen","Other degree","3","","",""
"Very often","2007","Bremen","no degree/no degree yet","","","",""
"Very often","2007","North Rhine-Westphalia","lower secondary degree","106","0.0733154550936934","0.0600449419473819","0.0865859682400049"
"Very often","2007","North Rhine-Westphalia","secondary school degree","87","0.122987507494646","0.101776970405467","0.144198044583826"
"Very often","2007","North Rhine-Westphalia","college entrance qualification","107","0.0921192784371802","0.0763195916206094","0.107918965253751"
"Very often","2007","North Rhine-Westphalia","Other degree","13","","",""
"Very often","2007","North Rhine-Westphalia","no degree/no degree yet","15","","",""
"Very often","2007","Hesse","lower secondary degree","33","0.0623350335147846","0.0393229942503864","0.0853470727791828"
"Very often","2007","Hesse","secondary school degree","30","0.101275257284313","0.0704512422058444","0.132099272362782"
"Very often","2007","Hesse","college entrance qualification","54","0.11911089823631","0.0887061637830692","0.149515632689551"
"Very often","2007","Hesse","Other degree","9","","",""
"Very often","2007","Hesse","no degree/no degree yet","3","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","lower secondary degree","27","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","secondary school degree","17","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","college entrance qualification","24","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","no degree/no degree yet","4","","",""
"Very often","2007","Baden-Württemberg","lower secondary degree","46","0.0749589444859674","0.0569576217748975","0.0929602671970373"
"Very often","2007","Baden-Württemberg","secondary school degree","57","0.0858172473764668","0.0635899338557037","0.10804456089723"
"Very often","2007","Baden-Württemberg","college entrance qualification","61","0.102638224265322","0.0791807659867785","0.126095682543865"
"Very often","2007","Baden-Württemberg","Other degree","13","","",""
"Very often","2007","Baden-Württemberg","no degree/no degree yet","11","","",""
"Very often","2007","Bavaria","lower secondary degree","95","0.080659998955949","0.0653920860969871","0.095927911814911"
"Very often","2007","Bavaria","secondary school degree","77","0.090156463397796","0.0693801517257526","0.110932775069839"
"Very often","2007","Bavaria","college entrance qualification","64","0.0879068889824861","0.0672668750799815","0.108546902884991"
"Very often","2007","Bavaria","Other degree","11","","",""
"Very often","2007","Bavaria","no degree/no degree yet","11","","",""
"Very often","2007","Berlin","lower secondary degree","5","","",""
"Very often","2007","Berlin","secondary school degree","19","","",""
"Very often","2007","Berlin","college entrance qualification","25","","",""
"Very often","2007","Berlin","Other degree","1","","",""
"Very often","2007","Berlin","no degree/no degree yet","1","","",""
"Very often","2007","Brandenburg","lower secondary degree","13","","",""
"Very often","2007","Brandenburg","secondary school degree","25","","",""
"Very often","2007","Brandenburg","college entrance qualification","20","","",""
"Very often","2007","Brandenburg","Other degree","1","","",""
"Very often","2007","Brandenburg","no degree/no degree yet","5","","",""
"Very often","2007","Mecklenburg-Western Pomerania","lower secondary degree","8","","",""
