"plh0186","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Very rare","2010","(2a) intermediate vocational","Male","41","0.0269419072702614","0.0192967045566071","0.0345871099839158"
"Very rare","2010","(2a) intermediate vocational","Female","49","0.0230352776264575","0.01696742238984","0.0291031328630751"
"Very rare","2010","(2c_gen) general maturity certificate","Male","4","","",""
"Very rare","2010","(2c_gen) general maturity certificate","Female","4","","",""
"Very rare","2010","(2c_voc) vocational maturity certificate","Male","7","","",""
"Very rare","2010","(2c_voc) vocational maturity certificate","Female","17","","",""
"Very rare","2010","(3a) lower tertiary education","Male","16","","",""
"Very rare","2010","(3a) lower tertiary education","Female","15","","",""
"Very rare","2010","(3b) higher tertiary education","Male","22","","",""
"Very rare","2010","(3b) higher tertiary education","Female","16","","",""
"Rarely","2010","(0) in school","Male","7","","",""
"Rarely","2010","(0) in school","Female","5","","",""
"Rarely","2010","(1a) inadequately completed","Male","8","","",""
"Rarely","2010","(1a) inadequately completed","Female","13","","",""
"Rarely","2010","(1b) general elementary school","Male","44","0.17661771798626","0.136836449095337","0.216398986877183"
"Rarely","2010","(1b) general elementary school","Female","139","0.174857998363851","0.150096839061377","0.199619157666324"
"Rarely","2010","(1c) basic vocational qualification","Male","241","0.115739798479982","0.102805420139245","0.128674176820719"
"Rarely","2010","(1c) basic vocational qualification","Female","255","0.124003923030202","0.109602583290374","0.138405262770029"
"Rarely","2010","(2b) intermediate general qualification","Male","4","","",""
"Rarely","2010","(2b) intermediate general qualification","Female","16","","",""
"Rarely","2010","(2a) intermediate vocational","Male","145","0.0879181297745647","0.0745472007216819","0.101289058827447"
"Rarely","2010","(2a) intermediate vocational","Female","196","0.10404228499385","0.0916928314053102","0.116391738582389"
"Rarely","2010","(2c_gen) general maturity certificate","Male","21","","",""
"Rarely","2010","(2c_gen) general maturity certificate","Female","25","","",""
"Rarely","2010","(2c_voc) vocational maturity certificate","Male","40","0.103486318391321","0.0780766801850477","0.128895956597593"
"Rarely","2010","(2c_voc) vocational maturity certificate","Female","62","0.0747079532484511","0.0554363474346905","0.0939795590622117"
"Rarely","2010","(3a) lower tertiary education","Male","59","0.112850139908085","0.0910197813585037","0.134680498457666"
"Rarely","2010","(3a) lower tertiary education","Female","60","0.0959271908317764","0.0740487666450551","0.117805615018498"
"Rarely","2010","(3b) higher tertiary education","Male","99","0.0849963813834867","0.0695980223157588","0.100394740451215"
"Rarely","2010","(3b) higher tertiary education","Female","66","0.0625443960467339","0.0480560841591479","0.0770327079343199"
"Sometimes","2010","(0) in school","Male","34","0.239191934081531","0.171816969487602","0.30656689867546"
"Sometimes","2010","(0) in school","Female","25","","",""
"Sometimes","2010","(1a) inadequately completed","Male","19","","",""
"Sometimes","2010","(1a) inadequately completed","Female","43","0.580908125195181","0.474113471735755","0.687702778654606"
"Sometimes","2010","(1b) general elementary school","Male","136","0.364142970986989","0.31394612359292","0.414339818381058"
"Sometimes","2010","(1b) general elementary school","Female","378","0.410384182617026","0.378318259618435","0.442450105615616"
"Sometimes","2010","(1c) basic vocational qualification","Male","929","0.41354367088279","0.393632688506986","0.433454653258594"
"Sometimes","2010","(1c) basic vocational qualification","Female","766","0.376694589139528","0.355521742962651","0.397867435316405"
"Sometimes","2010","(2b) intermediate general qualification","Male","54","0.345240041268378","0.271570199688571","0.418909882848185"
"Sometimes","2010","(2b) intermediate general qualification","Female","72","0.284031168880032","0.227448524992938","0.340613812767127"
"Sometimes","2010","(2a) intermediate vocational","Male","608","0.352135954246371","0.329583044766605","0.374688863726137"
"Sometimes","2010","(2a) intermediate vocational","Female","761","0.345555220810867","0.326320128364858","0.364790313256876"
"Sometimes","2010","(2c_gen) general maturity certificate","Male","92","0.321464830393443","0.269050374012989","0.373879286773896"
"Sometimes","2010","(2c_gen) general maturity certificate","Female","79","0.239370179595005","0.194279106962013","0.284461252227997"
"Sometimes","2010","(2c_voc) vocational maturity certificate","Male","182","0.380527807529719","0.340025230222821","0.421030384836616"
"Sometimes","2010","(2c_voc) vocational maturity certificate","Female","204","0.300839969172602","0.267223574470969","0.334456363874236"
"Sometimes","2010","(3a) lower tertiary education","Male","262","0.312164841891549","0.280194630850475","0.344135052932624"
"Sometimes","2010","(3a) lower tertiary education","Female","220","0.345781760091764","0.310446699882894","0.381116820300635"
"Sometimes","2010","(3b) higher tertiary education","Male","419","0.371788650673501","0.345103861764466","0.398473439582536"
"Sometimes","2010","(3b) higher tertiary education","Female","352","0.360314450444246","0.331588636710618","0.389040264177873"
"Often","2010","(0) in school","Male","89","0.627484827817075","0.551125635122503","0.703844020511648"
"Often","2010","(0) in school","Female","65","0.475609364520652","0.384728644598399","0.566490084442905"
"Often","2010","(1a) inadequately completed","Male","22","","",""
"Often","2010","(1a) inadequately completed","Female","16","","",""
"Often","2010","(1b) general elementary school","Male","140","0.354380798311261","0.304482693762649","0.404278902859872"
"Often","2010","(1b) general elementary school","Female","282","0.295895193573031","0.266140773807832","0.325649613338229"
"Often","2010","(1c) basic vocational qualification","Male","974","0.383892410727473","0.36422952739449","0.403555294060457"
"Often","2010","(1c) basic vocational qualification","Female","781","0.396484479753207","0.375110203399375","0.417858756107038"
"Often","2010","(2b) intermediate general qualification","Male","86","0.522229693936094","0.444831922141594","0.599627465730594"
"Often","2010","(2b) intermediate general qualification","Female","124","0.522466068348215","0.45979251168944","0.58513962500699"
"Often","2010","(2a) intermediate vocational","Male","831","0.465638868539115","0.442085800030566","0.489191937047664"
"Often","2010","(2a) intermediate vocational","Female","1148","0.442896180073817","0.42280441552205","0.462987944625584"
"Often","2010","(2c_gen) general maturity certificate","Male","152","0.489790435970597","0.433688529572609","0.545892342368585"
"Often","2010","(2c_gen) general maturity certificate","Female","182","0.48253867237425","0.429733814086975","0.535343530661524"
"Often","2010","(2c_voc) vocational maturity certificate","Male","284","0.42515046835282","0.38390967853714","0.466391258168501"
"Often","2010","(2c_voc) vocational maturity certificate","Female","364","0.514215206406252","0.477580772423793","0.55084964038871"
"Often","2010","(3a) lower tertiary education","Male","408","0.462403288807595","0.428003950999986","0.496802626615204"
"Often","2010","(3a) lower tertiary education","Female","343","0.463741467039121","0.426693144845708","0.500789789232534"
"Often","2010","(3b) higher tertiary education","Male","639","0.470955934615671","0.443394686618331","0.498517182613011"
"Often","2010","(3b) higher tertiary education","Female","535","0.44813161042507","0.418376005818719","0.477887215031421"
"Very often","2010","(0) in school","Male","21","","",""
"Very often","2010","(0) in school","Female","21","","",""
"Very often","2010","(1a) inadequately completed","Male","8","","",""
"Very often","2010","(1a) inadequately completed","Female","6","","",""
"Very often","2010","(1b) general elementary school","Male","19","","",""
"Very often","2010","(1b) general elementary school","Female","54","0.0633642752598532","0.0474835083675646","0.0792450421521417"
"Very often","2010","(1c) basic vocational qualification","Male","142","0.056333773723185","0.0470118018466913","0.0656557455996788"
"Very often","2010","(1c) basic vocational qualification","Female","140","0.0701556998834492","0.0589955327082181","0.0813158670586804"
"Very often","2010","(2b) intermediate general qualification","Male","14","","",""
"Very often","2010","(2b) intermediate general qualification","Female","29","","",""
"Very often","2010","(2a) intermediate vocational","Male","98","0.0673651401696877","0.0555298507291734","0.079200429610202"
"Very often","2010","(2a) intermediate vocational","Female","194","0.0844710364950083","0.0732226818554044","0.0957193911346122"
"Very often","2010","(2c_gen) general maturity certificate","Male","36","0.0810017560335486","0.0503819292807104","0.111621582786387"
"Very often","2010","(2c_gen) general maturity certificate","Female","54","0.175054619482433","0.134896972733212","0.215212266231654"
"Very often","2010","(2c_voc) vocational maturity certificate","Male","39","0.0791941567689433","0.0566668561332493","0.101721457404637"
"Very often","2010","(2c_voc) vocational maturity certificate","Female","68","0.090127146030267","0.0691371076060852","0.111117184454449"
"Very often","2010","(3a) lower tertiary education","Male","62","0.0814518255143923","0.0625800525143159","0.100323598514469"
"Very often","2010","(3a) lower tertiary education","Female","58","0.0723668523328245","0.0531181506309474","0.0916155540347016"
"Very often","2010","(3b) higher tertiary education","Male","81","0.0556130158594587","0.0429590680615043","0.0682669636574131"
"Very often","2010","(3b) higher tertiary education","Female","104","0.114444707255173","0.0953965078916637","0.133492906618683"
"Very rare","2011","(0) in school","Male","1","","",""
"Very rare","2011","(0) in school","Female","","","",""
"Very rare","2011","(1a) inadequately completed","Male","7","","",""
"Very rare","2011","(1a) inadequately completed","Female","8","","",""
"Very rare","2011","(1b) general elementary school","Male","22","","",""
"Very rare","2011","(1b) general elementary school","Female","58","0.0538326225938217","0.041015251323126","0.0666499938645175"
"Very rare","2011","(1c) basic vocational qualification","Male","88","0.0351756545661983","0.0285039988667923","0.0418473102656043"
"Very rare","2011","(1c) basic vocational qualification","Female","76","0.0290662430795168","0.0225279750906691","0.0356045110683646"
"Very rare","2011","(2b) intermediate general qualification","Male","4","","",""
"Very rare","2011","(2b) intermediate general qualification","Female","5","","",""
"Very rare","2011","(2a) intermediate vocational","Male","35","0.0209383904324668","0.0148219507316174","0.0270548301333161"
"Very rare","2011","(2a) intermediate vocational","Female","75","0.0333552621599785","0.0267836164420674","0.0399269078778896"
"Very rare","2011","(2c_gen) general maturity certificate","Male","8","","",""
"Very rare","2011","(2c_gen) general maturity certificate","Female","6","","",""
"Very rare","2011","(2c_voc) vocational maturity certificate","Male","6","","",""
"Very rare","2011","(2c_voc) vocational maturity certificate","Female","21","","",""
"Very rare","2011","(3a) lower tertiary education","Male","21","","",""
"Very rare","2011","(3a) lower tertiary education","Female","18","","",""
"Very rare","2011","(3b) higher tertiary education","Male","23","","",""
"Very rare","2011","(3b) higher tertiary education","Female","17","","",""
"Rarely","2011","(0) in school","Male","4","","",""
"Rarely","2011","(0) in school","Female","6","","",""
"Rarely","2011","(1a) inadequately completed","Male","14","","",""
"Rarely","2011","(1a) inadequately completed","Female","21","","",""
"Rarely","2011","(1b) general elementary school","Male","55","0.114761603850292","0.0862774069831227","0.143245800717462"
"Rarely","2011","(1b) general elementary school","Female","170","0.158921005032771","0.138157471897444","0.179684538168097"
"Rarely","2011","(1c) basic vocational qualification","Male","328","0.123834834973614","0.111905868686814","0.135763801260414"
"Rarely","2011","(1c) basic vocational qualification","Female","304","0.121705771771215","0.108981027352093","0.134430516190337"
"Rarely","2011","(2b) intermediate general qualification","Male","10","","",""
"Rarely","2011","(2b) intermediate general qualification","Female","36","0.109095317205689","0.0757605729271786","0.142430061484199"
"Rarely","2011","(2a) intermediate vocational","Male","182","0.098630582638778","0.0858932277405059","0.11136793753705"
"Rarely","2011","(2a) intermediate vocational","Female","255","0.110825252660465","0.0993365380147143","0.122313967306217"
"Rarely","2011","(2c_gen) general maturity certificate","Male","17","","",""
"Rarely","2011","(2c_gen) general maturity certificate","Female","27","","",""
"Rarely","2011","(2c_voc) vocational maturity certificate","Male","65","0.123810174575137","0.0989263099644387","0.148694039185835"
"Rarely","2011","(2c_voc) vocational maturity certificate","Female","62","0.0607478258472691","0.0451680684753659","0.0763275832191722"
"Rarely","2011","(3a) lower tertiary education","Male","72","0.0754915108474163","0.0586656376453908","0.0923173840494418"
"Rarely","2011","(3a) lower tertiary education","Female","51","0.0559807641469238","0.0401201077494345","0.0718414205444131"
"Rarely","2011","(3b) higher tertiary education","Male","119","0.072694382070586","0.0596549099713093","0.0857338541698628"
"Rarely","2011","(3b) higher tertiary education","Female","72","0.0623025530687209","0.0492387536606608","0.0753663524767809"
"Sometimes","2011","(0) in school","Male","40","0.24457576056169","0.178385704623512","0.310765816499869"
"Sometimes","2011","(0) in school","Female","36","0.257149592480988","0.187438286242573","0.326860898719402"
"Sometimes","2011","(1a) inadequately completed","Male","33","0.319874254274024","0.231497010527346","0.408251498020701"
"Sometimes","2011","(1a) inadequately completed","Female","54","0.423858671035469","0.342291840755628","0.505425501315311"
"Sometimes","2011","(1b) general elementary school","Male","182","0.415141394880918","0.371106292033045","0.45917649772879"
"Sometimes","2011","(1b) general elementary school","Female","478","0.423450971046919","0.395389405318412","0.451512536775425"
"Sometimes","2011","(1c) basic vocational qualification","Male","1064","0.356932422221866","0.339582013426951","0.374282831016781"
"Sometimes","2011","(1c) basic vocational qualification","Female","896","0.362490854675309","0.34378122449744","0.381200484853178"
"Sometimes","2011","(2b) intermediate general qualification","Male","57","0.326491196424058","0.261663970399371","0.391318422448746"
"Sometimes","2011","(2b) intermediate general qualification","Female","91","0.295441370378192","0.246657901787448","0.344224838968935"
"Sometimes","2011","(2a) intermediate vocational","Male","722","0.351341371900097","0.330947730101504","0.37173501369869"
"Sometimes","2011","(2a) intermediate vocational","Female","850","0.316418645501857","0.299397661824692","0.333439629179021"
"Sometimes","2011","(2c_gen) general maturity certificate","Male","119","0.281898332798438","0.238187396668262","0.325609268928614"
"Sometimes","2011","(2c_gen) general maturity certificate","Female","103","0.215403792030373","0.178355576434776","0.25245200762597"
"Sometimes","2011","(2c_voc) vocational maturity certificate","Male","227","0.359798117532683","0.323538061096348","0.396058173969018"
"Sometimes","2011","(2c_voc) vocational maturity certificate","Female","243","0.279419034472908","0.250152344798652","0.308685724147164"
"Sometimes","2011","(3a) lower tertiary education","Male","317","0.332150936725225","0.302153786165604","0.362148087284845"
"Sometimes","2011","(3a) lower tertiary education","Female","238","0.289127998777169","0.257849053276322","0.320406944278016"
"Sometimes","2011","(3b) higher tertiary education","Male","509","0.359929850032462","0.335824088324361","0.384035611740564"
"Sometimes","2011","(3b) higher tertiary education","Female","373","0.291792719072887","0.2672228617932","0.316362576352574"
"Often","2011","(0) in school","Male","93","0.600570537200153","0.525149475225064","0.675991599175243"
"Often","2011","(0) in school","Female","79","0.471669947868553","0.392048260350049","0.551291635387057"
"Often","2011","(1a) inadequately completed","Male","38","0.359225912674775","0.268319922641554","0.450131902707996"
"Often","2011","(1a) inadequately completed","Female","45","0.259497402983755","0.187142438346552","0.331852367620958"
"Often","2011","(1b) general elementary school","Male","182","0.354165640856951","0.311425166388578","0.396906115325324"
"Often","2011","(1b) general elementary school","Female","405","0.309206785376979","0.28295911583518","0.335454454918779"
"Often","2011","(1c) basic vocational qualification","Male","1209","0.413772294026632","0.395936096275573","0.43160849177769"
"Often","2011","(1c) basic vocational qualification","Female","1055","0.404986598149591","0.385881152775292","0.424092043523891"
"Often","2011","(2b) intermediate general qualification","Male","105","0.517695494815719","0.448616196986253","0.586774792645184"
"Often","2011","(2b) intermediate general qualification","Female","154","0.421969094769449","0.369161753290282","0.474776436248617"
"Often","2011","(2a) intermediate vocational","Male","999","0.456689373175942","0.435410109611293","0.477968636740592"
"Often","2011","(2a) intermediate vocational","Female","1407","0.442231403402395","0.424054900229211","0.460407906575579"
"Often","2011","(2c_gen) general maturity certificate","Male","207","0.52808006348175","0.479580823298186","0.576579303665315"
"Often","2011","(2c_gen) general maturity certificate","Female","249","0.511100504612485","0.466051990571162","0.556149018653808"
"Often","2011","(2c_voc) vocational maturity certificate","Male","321","0.421655820923384","0.384346890966619","0.45896475088015"
"Often","2011","(2c_voc) vocational maturity certificate","Female","472","0.5330880869037","0.500547814666689","0.565628359140711"
"Often","2011","(3a) lower tertiary education","Male","471","0.486584991683823","0.454751319758369","0.518418663609277"
"Often","2011","(3a) lower tertiary education","Female","420","0.532907186835802","0.498484980397617","0.567329393273988"
"Often","2011","(3b) higher tertiary education","Male","765","0.485564465869879","0.460463694520184","0.510665237219573"
"Often","2011","(3b) higher tertiary education","Female","700","0.523850887681031","0.496857303958074","0.550844471403989"
"Very often","2011","(0) in school","Male","24","","",""
"Very often","2011","(0) in school","Female","30","0.249630076924694","0.180598819916071","0.318661333933318"
"Very often","2011","(1a) inadequately completed","Male","15","","",""
"Very often","2011","(1a) inadequately completed","Female","13","","",""
"Very often","2011","(1b) general elementary school","Male","40","0.0764564571156621","0.0527093163991295","0.100203597832195"
"Very often","2011","(1b) general elementary school","Female","80","0.0545886159495097","0.041686716121377","0.0674905157776424"
"Very often","2011","(1c) basic vocational qualification","Male","240","0.0702847942116901","0.0610272869583427","0.0795423014650376"
"Very often","2011","(1c) basic vocational qualification","Female","205","0.0817505323243677","0.0710870487655399","0.0924140158831956"
"Very often","2011","(2b) intermediate general qualification","Male","25","","",""
"Very often","2011","(2b) intermediate general qualification","Female","50","0.158588240884758","0.119529500651802","0.197646981117714"
"Very often","2011","(2a) intermediate vocational","Male","167","0.0724002818527159","0.061329648353688","0.0834709153517437"
"Very often","2011","(2a) intermediate vocational","Female","281","0.0971694362753044","0.0863295060788138","0.108009366471795"
"Very often","2011","(2c_gen) general maturity certificate","Male","56","0.118515900532223","0.0871146865639965","0.149917114500449"
"Very often","2011","(2c_gen) general maturity certificate","Female","88","0.204145327657363","0.167820452693116","0.240470202621611"
"Very often","2011","(2c_voc) vocational maturity certificate","Male","54","0.0812920574106984","0.0606452288328469","0.10193888598855"
"Very often","2011","(2c_voc) vocational maturity certificate","Female","105","0.0985845895268229","0.0791412338249662","0.11802794522868"
"Very often","2011","(3a) lower tertiary education","Male","66","0.0689485937384055","0.052811599715927","0.0850855877608839"
"Very often","2011","(3a) lower tertiary education","Female","80","0.0954116349937072","0.0751423937613231","0.115680876226091"
"Very often","2011","(3b) higher tertiary education","Male","107","0.0604602287061741","0.0484903261049661","0.0724301313073822"
"Very often","2011","(3b) higher tertiary education","Female","153","0.1080373001332","0.0912590979845011","0.124815502281898"
"Very rare","2012","(0) in school","Male","1","","",""
"Very rare","2012","(0) in school","Female","1","","",""
"Very rare","2012","(1a) inadequately completed","Male","5","","",""
"Very rare","2012","(1a) inadequately completed","Female","2","","",""
"Very rare","2012","(1b) general elementary school","Male","21","","",""
"Very rare","2012","(1b) general elementary school","Female","46","0.037612159630037","0.0264994978991169","0.0487248213609571"
"Very rare","2012","(1c) basic vocational qualification","Male","63","0.0218628007492175","0.0164977492775616","0.0272278522208735"
"Very rare","2012","(1c) basic vocational qualification","Female","75","0.030326182252634","0.0235879712267097","0.0370643932785583"
"Very rare","2012","(2b) intermediate general qualification","Male","2","","",""
"Very rare","2012","(2b) intermediate general qualification","Female","10","","",""
"Very rare","2012","(2a) intermediate vocational","Male","42","0.0259117509428181","0.01906939639604","0.0327541054895962"
"Very rare","2012","(2a) intermediate vocational","Female","54","0.0243869777015267","0.0187210354692231","0.0300529199338303"
"Very rare","2012","(2c_gen) general maturity certificate","Male","1","","",""
"Very rare","2012","(2c_gen) general maturity certificate","Female","5","","",""
"Very rare","2012","(2c_voc) vocational maturity certificate","Male","16","","",""
"Very rare","2012","(2c_voc) vocational maturity certificate","Female","10","","",""
"Very rare","2012","(3a) lower tertiary education","Male","16","","",""
"Very rare","2012","(3a) lower tertiary education","Female","12","","",""
"Very rare","2012","(3b) higher tertiary education","Male","14","","",""
"Very rare","2012","(3b) higher tertiary education","Female","22","","",""
"Rarely","2012","(0) in school","Male","2","","",""
"Rarely","2012","(0) in school","Female","4","","",""
"Rarely","2012","(1a) inadequately completed","Male","14","","",""
"Rarely","2012","(1a) inadequately completed","Female","35","0.27627617506627","0.202729664709057","0.349822685423483"
"Rarely","2012","(1b) general elementary school","Male","58","0.108646453755346","0.0813147820417659","0.135978125468925"
"Rarely","2012","(1b) general elementary school","Female","135","0.120660505489136","0.101634844424678","0.139686166553595"
"Rarely","2012","(1c) basic vocational qualification","Male","248","0.105699414114058","0.0944196724234711","0.116979155804644"
"Rarely","2012","(1c) basic vocational qualification","Female","264","0.113841264246017","0.101360863820845","0.126321664671189"
"Rarely","2012","(2b) intermediate general qualification","Male","17","","",""
"Rarely","2012","(2b) intermediate general qualification","Female","27","","",""
"Rarely","2012","(2a) intermediate vocational","Male","155","0.0794584346675177","0.0678104780168694","0.0911063913181659"
"Rarely","2012","(2a) intermediate vocational","Female","192","0.0834470296996612","0.0732883192179798","0.0936057401813425"
"Rarely","2012","(2c_gen) general maturity certificate","Male","18","","",""
"Rarely","2012","(2c_gen) general maturity certificate","Female","24","","",""
"Rarely","2012","(2c_voc) vocational maturity certificate","Male","45","0.0870663630936981","0.0657502379743306","0.108382488213066"
"Rarely","2012","(2c_voc) vocational maturity certificate","Female","66","0.0800944001557663","0.0625449690264815","0.0976438312850512"
"Rarely","2012","(3a) lower tertiary education","Male","64","0.0700548898413176","0.0538837733008182","0.0862260063818171"
"Rarely","2012","(3a) lower tertiary education","Female","58","0.0744867989429288","0.0565048357466323","0.0924687621392253"
"Rarely","2012","(3b) higher tertiary education","Male","83","0.0534881878032108","0.0421355852887028","0.0648407903177188"
"Rarely","2012","(3b) higher tertiary education","Female","80","0.0560768919851857","0.0438762405999054","0.0682775433704659"
"Sometimes","2012","(0) in school","Male","26","","",""
"Sometimes","2012","(0) in school","Female","31","0.207136077482911","0.142283138250279","0.271989016715542"
"Sometimes","2012","(1a) inadequately completed","Male","33","0.282720208141169","0.200771555011197","0.364668861271142"
"Sometimes","2012","(1a) inadequately completed","Female","45","0.353031694096941","0.274426314365832","0.431637073828051"
"Sometimes","2012","(1b) general elementary school","Male","183","0.396798622484014","0.353830175235066","0.439767069732962"
"Sometimes","2012","(1b) general elementary school","Female","438","0.400264922629117","0.371647376786645","0.428882468471588"
"Sometimes","2012","(1c) basic vocational qualification","Male","1018","0.358072871822413","0.340483526262535","0.375662217382291"
"Sometimes","2012","(1c) basic vocational qualification","Female","831","0.340237997899718","0.321621072442967","0.358854923356469"
"Sometimes","2012","(2b) intermediate general qualification","Male","48","0.213638658429649","0.157802707513149","0.269474609346149"
"Sometimes","2012","(2b) intermediate general qualification","Female","97","0.269919356646265","0.221582543041038","0.318256170251491"
"Sometimes","2012","(2a) intermediate vocational","Male","663","0.323757397599202","0.303605351152679","0.343909444045726"
"Sometimes","2012","(2a) intermediate vocational","Female","861","0.325366953108077","0.308157190357943","0.342576715858211"
"Sometimes","2012","(2c_gen) general maturity certificate","Male","109","0.280671297577771","0.236190992878241","0.3251516022773"
"Sometimes","2012","(2c_gen) general maturity certificate","Female","107","0.245891608662214","0.206411464321928","0.285371753002501"
"Sometimes","2012","(2c_voc) vocational maturity certificate","Male","226","0.356000440054909","0.319798528151363","0.392202351958456"
"Sometimes","2012","(2c_voc) vocational maturity certificate","Female","264","0.276738690161423","0.24781372179743","0.305663658525417"
"Sometimes","2012","(3a) lower tertiary education","Male","306","0.321241893551954","0.291657291938552","0.350826495165356"
"Sometimes","2012","(3a) lower tertiary education","Female","250","0.290610331833445","0.259514362824795","0.321706300842094"
"Sometimes","2012","(3b) higher tertiary education","Male","496","0.359361332791887","0.335152395931034","0.383570269652741"
"Sometimes","2012","(3b) higher tertiary education","Female","394","0.300067838141203","0.275764807137096","0.32437086914531"
"Often","2012","(0) in school","Male","83","0.592547601510307","0.510268816674098","0.674826386346517"
"Often","2012","(0) in school","Female","78","0.557202741032502","0.477712915187316","0.636692566877689"
"Often","2012","(1a) inadequately completed","Male","46","0.336541205235157","0.250551750120926","0.422530660349389"
"Often","2012","(1a) inadequately completed","Female","45","0.249215669576453","0.178069881978238","0.320361457174669"
"Often","2012","(1b) general elementary school","Male","194","0.385792157137214","0.343039038913732","0.428545275360696"
"Often","2012","(1b) general elementary school","Female","412","0.372270226645748","0.344034796289382","0.400505657002114"
"Often","2012","(1c) basic vocational qualification","Male","1305","0.444977735095636","0.426745267520315","0.463210202670957"
"Often","2012","(1c) basic vocational qualification","Female","1104","0.436509790449823","0.417021978291774","0.455997602607872"
"Often","2012","(2b) intermediate general qualification","Male","118","0.593157015958882","0.526236208934708","0.660077822983055"
"Often","2012","(2b) intermediate general qualification","Female","150","0.46995419365536","0.41560913622954","0.52429925108118"
"Often","2012","(2a) intermediate vocational","Male","1048","0.499476721730941","0.477942568052373","0.52101087540951"
"Often","2012","(2a) intermediate vocational","Female","1460","0.465518919699513","0.447196231386202","0.483841608012824"
"Often","2012","(2c_gen) general maturity certificate","Male","212","0.557038216594992","0.507864766197591","0.606211666992392"
"Often","2012","(2c_gen) general maturity certificate","Female","253","0.535739830775447","0.490015466948906","0.581464194601989"
"Often","2012","(2c_voc) vocational maturity certificate","Male","333","0.437973366442945","0.400461752207963","0.475484980677927"
"Often","2012","(2c_voc) vocational maturity certificate","Female","490","0.517657600947579","0.485351142435881","0.549964059459277"
"Often","2012","(3a) lower tertiary education","Male","506","0.511566563735526","0.479896722162053","0.543236405309"
"Often","2012","(3a) lower tertiary education","Female","423","0.526434213953645","0.492238761629527","0.560629666277763"
"Often","2012","(3b) higher tertiary education","Male","811","0.506263069802877","0.481037591976427","0.531488547629328"
"Often","2012","(3b) higher tertiary education","Female","705","0.50256235287689","0.476047633029461","0.529077072724319"
"Very often","2012","(0) in school","Male","25","","",""
"Very often","2012","(0) in school","Female","36","0.191159604992719","0.128233342147446","0.254085867837992"
"Very often","2012","(1a) inadequately completed","Male","18","","",""
"Very often","2012","(1a) inadequately completed","Female","15","","",""
"Very often","2012","(1b) general elementary school","Male","42","0.0654770627393607","0.0437514018328015","0.08720272364592"
"Very often","2012","(1b) general elementary school","Female","95","0.0691921856059625","0.0543691404836597","0.0840152307282654"
"Very often","2012","(1c) basic vocational qualification","Male","220","0.0693871782186751","0.0600644025140625","0.0787099539232876"
"Very often","2012","(1c) basic vocational qualification","Female","214","0.0790847651518087","0.0684805349638617","0.0896889953397556"
"Very often","2012","(2b) intermediate general qualification","Male","22","","",""
"Very often","2012","(2b) intermediate general qualification","Female","40","0.157155326940963","0.11752625404667","0.196784399835257"
"Very often","2012","(2a) intermediate vocational","Male","163","0.0713956950595208","0.0603062605390434","0.0824851295799982"
"Very often","2012","(2a) intermediate vocational","Female","280","0.101280119791222","0.0901978521345807","0.112362387447864"
"Very often","2012","(2c_gen) general maturity certificate","Male","52","0.12794839177297","0.0948814853077931","0.161015298238146"
"Very often","2012","(2c_gen) general maturity certificate","Female","68","0.16940641975396","0.135015071011574","0.203797768496346"
"Very often","2012","(2c_voc) vocational maturity certificate","Male","52","0.0833340569574686","0.062437233908452","0.104230880006485"
"Very often","2012","(2c_voc) vocational maturity certificate","Female","89","0.117661808556381","0.0968300643597818","0.13849355275298"
"Very often","2012","(3a) lower tertiary education","Male","65","0.0723206017222609","0.0559100911381181","0.0887311123064038"
"Very often","2012","(3a) lower tertiary education","Female","76","0.0942786365068869","0.0742657334120218","0.114291539601752"
"Very often","2012","(3b) higher tertiary education","Male","105","0.071757836963723","0.0587361039626225","0.0847795699648236"
"Very often","2012","(3b) higher tertiary education","Female","165","0.123437844110128","0.105994157977296","0.140881530242961"
"Very rare","2013","(0) in school","Male","","","",""
"Very rare","2013","(0) in school","Female","6","","",""
"Very rare","2013","(1a) inadequately completed","Male","5","","",""
"Very rare","2013","(1a) inadequately completed","Female","14","","",""
"Very rare","2013","(1b) general elementary school","Male","24","","",""
"Very rare","2013","(1b) general elementary school","Female","60","0.0513937248325329","0.0394370481080442","0.0633504015570215"
"Very rare","2013","(1c) basic vocational qualification","Male","64","0.0197561734508177","0.0148668725020972","0.0246454743995383"
"Very rare","2013","(1c) basic vocational qualification","Female","85","0.0386966160025524","0.0314854340083878","0.045907797996717"
"Very rare","2013","(2b) intermediate general qualification","Male","4","","",""
"Very rare","2013","(2b) intermediate general qualification","Female","8","","",""
"Very rare","2013","(2a) intermediate vocational","Male","42","0.017942595059667","0.0127863926606608","0.0230987974586731"
"Very rare","2013","(2a) intermediate vocational","Female","74","0.0219104876477341","0.0173567483825016","0.0264642269129666"
"Very rare","2013","(2c_gen) general maturity certificate","Male","9","","",""
"Very rare","2013","(2c_gen) general maturity certificate","Female","6","","",""
"Very rare","2013","(2c_voc) vocational maturity certificate","Male","12","","",""
"Very rare","2013","(2c_voc) vocational maturity certificate","Female","22","","",""
"Very rare","2013","(3a) lower tertiary education","Male","10","","",""
"Very rare","2013","(3a) lower tertiary education","Female","18","","",""
"Very rare","2013","(3b) higher tertiary education","Male","23","","",""
"Very rare","2013","(3b) higher tertiary education","Female","20","","",""
"Rarely","2013","(0) in school","Male","8","","",""
