"plh0186","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Often","2008","Not Employed","lower secondary degree","1305","0.364831326341884","0.349009456363107","0.38065319632066"
"Often","2008","Not Employed","no degree/no degree yet","189","0.411712112259044","0.363840632794622","0.459583591723467"
"Often","2008","Not Employed","Other degree","136","0.282243859668615","0.238940184918339","0.325547534418892"
"Often","2008","Not Employed","secondary school degree","659","0.391220423363266","0.366987536157481","0.415453310569051"
"Rarely","2008","Employed","college entrance qualification","241","0.0698375107980001","0.0617263977149819","0.0779486238810184"
"Rarely","2008","Employed","lower secondary degree","292","0.116469144779214","0.104819997062387","0.128118292496041"
"Rarely","2008","Employed","no degree/no degree yet","13","","",""
"Rarely","2008","Employed","Other degree","51","0.121764501105074","0.0939764482970284","0.14955255391312"
"Rarely","2008","Employed","secondary school degree","315","0.078172562931016","0.070046326674769","0.086298799187263"
"Rarely","2008","Not Employed","college entrance qualification","102","0.0927694685032526","0.0772710664155537","0.108267870590951"
"Rarely","2008","Not Employed","lower secondary degree","458","0.143913218019398","0.132376654731345","0.155449781307451"
"Rarely","2008","Not Employed","no degree/no degree yet","27","","",""
"Rarely","2008","Not Employed","Other degree","76","0.18869694814742","0.151052751311435","0.226341144983406"
"Rarely","2008","Not Employed","secondary school degree","162","0.117686303897178","0.101685609281766","0.13368699851259"
"Sometimes","2008","Employed","college entrance qualification","1214","0.347044777471234","0.331895527692796","0.362194027249671"
"Sometimes","2008","Employed","lower secondary degree","1008","0.35821524373917","0.340803407294416","0.375627080183923"
"Sometimes","2008","Employed","no degree/no degree yet","44","0.390793100133665","0.31025629727525","0.471329902992081"
"Sometimes","2008","Employed","Other degree","195","0.330383601440916","0.290415404490519","0.370351798391313"
"Sometimes","2008","Employed","secondary school degree","1397","0.342239745772862","0.327877032520599","0.356602459025126"
"Sometimes","2008","Not Employed","college entrance qualification","454","0.32397059706362","0.298969379931836","0.348971814195405"
"Sometimes","2008","Not Employed","lower secondary degree","1445","0.392469468348843","0.376420238102376","0.40851869859531"
"Sometimes","2008","Not Employed","no degree/no degree yet","126","0.362435679419538","0.315676966416897","0.409194392422179"
"Sometimes","2008","Not Employed","Other degree","149","0.405819944527075","0.358575606166326","0.453064282887824"
"Sometimes","2008","Not Employed","secondary school degree","549","0.349478985116194","0.325803136047797","0.37315483418459"
"Very often","2008","Employed","college entrance qualification","332","0.0813337641878201","0.0726347310906458","0.0900327972849943"
"Very often","2008","Employed","lower secondary degree","236","0.0793512314850115","0.0695359745521352","0.0891664884178877"
"Very often","2008","Employed","no degree/no degree yet","20","","",""
"Very often","2008","Employed","Other degree","40","0.0971582848893163","0.0719909050779203","0.122325664700712"
"Very often","2008","Employed","secondary school degree","356","0.0806791336216974","0.0724348746450433","0.0889233925983514"
"Very often","2008","Not Employed","college entrance qualification","110","0.0964807616603355","0.0807077499817531","0.112253773338918"
"Very often","2008","Not Employed","lower secondary degree","186","0.0498971739200231","0.0427408416923217","0.0570535061477246"
"Very often","2008","Not Employed","no degree/no degree yet","56","0.128950108464095","0.0963501200573723","0.161550096870817"
"Very often","2008","Not Employed","Other degree","27","","",""
"Very often","2008","Not Employed","secondary school degree","137","0.0904515432753513","0.0762090745137357","0.104694012036967"
"Very rare","2008","Employed","college entrance qualification","53","0.0188613206970067","0.0145321180236511","0.0231905233703623"
"Very rare","2008","Employed","lower secondary degree","64","0.0233356279957465","0.0178533599247797","0.0288178960667134"
"Very rare","2008","Employed","no degree/no degree yet","4","","",""
"Very rare","2008","Employed","Other degree","12","","",""
"Very rare","2008","Employed","secondary school degree","62","0.0238297489770467","0.0192127479416803","0.028446750012413"
"Very rare","2008","Not Employed","college entrance qualification","35","0.0288207266548708","0.0198829864472025","0.0377584668625391"
"Very rare","2008","Not Employed","lower secondary degree","162","0.0488888133698524","0.0418014025406582","0.0559762241990466"
"Very rare","2008","Not Employed","no degree/no degree yet","8","","",""
"Very rare","2008","Not Employed","Other degree","27","","",""
"Very rare","2008","Not Employed","secondary school degree","51","0.0511627443480108","0.0402222449992724","0.0621032436967493"
"Often","2009","Employed","college entrance qualification","1901","0.500343123147508","0.484093385915605","0.516592860379411"
"Often","2009","Employed","lower secondary degree","1139","0.418141459701197","0.399396798519447","0.436886120882948"
"Often","2009","Employed","no degree/no degree yet","56","0.400773501644214","0.316855052792938","0.48469195049549"
"Often","2009","Employed","Other degree","194","0.404295070672641","0.359593537835924","0.448996603509357"
"Often","2009","Employed","secondary school degree","1953","0.479615347150168","0.464102296806639","0.495128397493697"
"Often","2009","Not Employed","college entrance qualification","612","0.468946304816568","0.441347895725329","0.496544713907807"
"Often","2009","Not Employed","lower secondary degree","1088","0.326164968444254","0.310081916457782","0.342248020430726"
"Often","2009","Not Employed","no degree/no degree yet","169","0.435417014533122","0.383985350742895","0.48684867832335"
"Often","2009","Not Employed","Other degree","102","0.307722109810475","0.259018839404848","0.356425380216103"
"Often","2009","Not Employed","secondary school degree","607","0.387154862792419","0.361864306028347","0.412445419556492"
"Rarely","2009","Employed","college entrance qualification","257","0.0772648100586648","0.0685870856624579","0.0859425344548716"
"Rarely","2009","Employed","lower secondary degree","281","0.112190100974357","0.100196639796324","0.124183562152391"
"Rarely","2009","Employed","no degree/no degree yet","10","","",""
"Rarely","2009","Employed","Other degree","55","0.123904896691989","0.0938941046826993","0.153915688701279"
"Rarely","2009","Employed","secondary school degree","312","0.0931033735547542","0.0840803928595968","0.102126354249912"
"Rarely","2009","Not Employed","college entrance qualification","117","0.0975836838315258","0.0811722946213193","0.113995073041732"
"Rarely","2009","Not Employed","lower secondary degree","511","0.161793856326975","0.149160188642122","0.174427524011828"
"Rarely","2009","Not Employed","no degree/no degree yet","30","0.114331254964095","0.0813222732061264","0.147340236722064"
"Rarely","2009","Not Employed","Other degree","66","0.211671710458124","0.16856712141077","0.254776299505478"
"Rarely","2009","Not Employed","secondary school degree","156","0.139755700244263","0.121753054899095","0.157758345589432"
"Sometimes","2009","Employed","college entrance qualification","1080","0.304370664211292","0.289416340383926","0.319324988038658"
"Sometimes","2009","Employed","lower secondary degree","998","0.366969198169048","0.348653035145016","0.38528536119308"
"Sometimes","2009","Employed","no degree/no degree yet","44","0.344624710472396","0.263242275171353","0.426007145773439"
"Sometimes","2009","Employed","Other degree","167","0.372344019461772","0.328309767562073","0.416378271361471"
"Sometimes","2009","Employed","secondary school degree","1348","0.33708899423392","0.322410269463169","0.351767719004671"
"Sometimes","2009","Not Employed","college entrance qualification","388","0.311504289418656","0.285892736834227","0.337115842003085"
"Sometimes","2009","Not Employed","lower secondary degree","1355","0.408698484212223","0.391833768464056","0.425563199960389"
"Sometimes","2009","Not Employed","no degree/no degree yet","95","0.304512060792122","0.256774411046407","0.352249710537836"
"Sometimes","2009","Not Employed","Other degree","132","0.381584769837562","0.330325295518207","0.432844244156917"
"Sometimes","2009","Not Employed","secondary school degree","513","0.363734071715183","0.338756398191685","0.388711745238681"
"Very often","2009","Employed","college entrance qualification","350","0.101539141514319","0.0917229558291806","0.111355327199458"
"Very often","2009","Employed","lower secondary degree","170","0.0688238728915466","0.0592034814508132","0.07844426433228"
"Very often","2009","Employed","no degree/no degree yet","19","","",""
"Very often","2009","Employed","Other degree","33","0.0726228663027005","0.0489842266639682","0.0962615059414329"
"Very often","2009","Employed","secondary school degree","296","0.0714396630036022","0.063441998362827","0.0794373276443773"
"Very often","2009","Not Employed","college entrance qualification","105","0.0919273562222111","0.0759488582204773","0.107905854223945"
"Very often","2009","Not Employed","lower secondary degree","145","0.0471981369644738","0.0399230742261829","0.0544731997027647"
"Very often","2009","Not Employed","no degree/no degree yet","57","0.124181549217394","0.0899718256527553","0.158391272782033"
"Very often","2009","Not Employed","Other degree","23","","",""
"Very often","2009","Not Employed","secondary school degree","93","0.0501757152048071","0.0388410400161589","0.0615103903934552"
"Very rare","2009","Employed","college entrance qualification","49","0.0164822610682157","0.0123443997260174","0.0206201224104141"
"Very rare","2009","Employed","lower secondary degree","72","0.0338753682638504","0.0270004765392773","0.0407502599884236"
"Very rare","2009","Employed","no degree/no degree yet","2","","",""
"Very rare","2009","Employed","Other degree","14","","",""
"Very rare","2009","Employed","secondary school degree","75","0.018752622057556","0.0145404249922699","0.0229648191228422"
"Very rare","2009","Not Employed","college entrance qualification","34","0.0300383657110397","0.0205984373205957","0.0394782941014838"
"Very rare","2009","Not Employed","lower secondary degree","165","0.0561445540520745","0.0482472369381433","0.0640418711660058"
"Very rare","2009","Not Employed","no degree/no degree yet","6","","",""
"Very rare","2009","Not Employed","Other degree","22","","",""
"Very rare","2009","Not Employed","secondary school degree","56","0.0591796500433271","0.0469284055644086","0.0714308945222456"
"Often","2010","Employed","college entrance qualification","1786","0.46144508956565","0.444827294046829","0.47806288508447"
"Often","2010","Employed","lower secondary degree","1039","0.427826346128696","0.407932325502287","0.447720366755104"
"Often","2010","Employed","no degree/no degree yet","51","0.368353904435788","0.277800582113901","0.458907226757675"
"Often","2010","Employed","Other degree","180","0.452385434306132","0.403486616770345","0.50128425184192"
"Often","2010","Employed","secondary school degree","1867","0.488454682859178","0.47231323544073","0.504596130277626"
"Often","2010","Not Employed","college entrance qualification","608","0.498623198803107","0.470439155435301","0.526807242170914"
"Often","2010","Not Employed","lower secondary degree","1069","0.341649497832693","0.324641646199402","0.358657349465984"
"Often","2010","Not Employed","no degree/no degree yet","142","0.436915107960907","0.381521685146373","0.492308530775441"
"Often","2010","Not Employed","Other degree","104","0.262737327868148","0.214739803013044","0.310734852723252"
"Often","2010","Not Employed","secondary school degree","595","0.376341262683939","0.350612200202436","0.402070325165441"
"Rarely","2010","Employed","college entrance qualification","233","0.0764780886858413","0.0676189700805997","0.085337207291083"
"Rarely","2010","Employed","lower secondary degree","225","0.103114003350789","0.090886090952612","0.115341915748965"
"Rarely","2010","Employed","no degree/no degree yet","10","","",""
"Rarely","2010","Employed","Other degree","40","0.0885506778299302","0.060640104154043","0.116461251505817"
"Rarely","2010","Employed","secondary school degree","273","0.0811684540953463","0.0723498495840277","0.0899870586066649"
"Rarely","2010","Not Employed","college entrance qualification","91","0.0851088767496136","0.069379660729748","0.100838092769479"
"Rarely","2010","Not Employed","lower secondary degree","413","0.149343603421895","0.136561542630317","0.162125664213473"
"Rarely","2010","Not Employed","no degree/no degree yet","23","","",""
"Rarely","2010","Not Employed","Other degree","55","0.239323383982742","0.192792700670692","0.285854067294792"
"Rarely","2010","Not Employed","secondary school degree","139","0.135885671803016","0.117687323479616","0.154084020126417"
"Sometimes","2010","Employed","college entrance qualification","1073","0.352828492520212","0.336899440881495","0.36875754415893"
"Sometimes","2010","Employed","lower secondary degree","879","0.373963680876311","0.354508317334338","0.393419044418285"
"Sometimes","2010","Employed","no degree/no degree yet","26","","",""
"Sometimes","2010","Employed","Other degree","142","0.333775326108092","0.287447275548252","0.380103376667931"
"Sometimes","2010","Employed","secondary school degree","1203","0.332135704049142","0.316927071203772","0.347344336894512"
"Sometimes","2010","Not Employed","college entrance qualification","378","0.314289239453519","0.288121260672882","0.340457218234156"
"Sometimes","2010","Not Employed","lower secondary degree","1209","0.409041097892862","0.391409462679588","0.426672733106136"
"Sometimes","2010","Not Employed","no degree/no degree yet","96","0.331713589072412","0.279131761157555","0.384295416987269"
"Sometimes","2010","Not Employed","Other degree","125","0.379827693545239","0.326898371954549","0.432757015135929"
"Sometimes","2010","Not Employed","secondary school degree","492","0.383371540320115","0.357550052961839","0.409193027678392"
"Very often","2010","Employed","college entrance qualification","317","0.0933653636655822","0.0836667993294562","0.103063928001708"
"Very often","2010","Employed","lower secondary degree","180","0.0711788552141543","0.0608401436537723","0.0815175667745363"
"Very often","2010","Employed","no degree/no degree yet","20","","",""
"Very often","2010","Employed","Other degree","31","0.11748386829068","0.0858496577890511","0.149118078792309"
"Very often","2010","Employed","secondary school degree","287","0.0821473174786019","0.0732804245527403","0.0910142104044636"
"Very often","2010","Not Employed","college entrance qualification","103","0.0745323691472967","0.0597280642641233","0.0893366740304701"
"Very often","2010","Not Employed","lower secondary degree","163","0.0523747859813047","0.0443854641833204","0.060364107779289"
"Very often","2010","Not Employed","no degree/no degree yet","36","0.0964687656522522","0.0634973435872949","0.129440187717209"
"Very often","2010","Not Employed","Other degree","16","","",""
"Very often","2010","Not Employed","secondary school degree","87","0.0604431519578798","0.0477872057520418","0.0730990981637178"
"Very rare","2010","Employed","college entrance qualification","48","0.0158829655627145","0.011715350749525","0.020050580375904"
"Very rare","2010","Employed","lower secondary degree","53","0.0239171144300502","0.0177735189448758","0.0300607099152245"
"Very rare","2010","Employed","no degree/no degree yet","2","","",""
"Very rare","2010","Employed","Other degree","5","","",""
"Very rare","2010","Employed","secondary school degree","54","0.016093841517732","0.0120303909593048","0.0201572920761592"
"Very rare","2010","Not Employed","college entrance qualification","29","","",""
"Very rare","2010","Not Employed","lower secondary degree","133","0.0475910148712458","0.039956091109793","0.0552259386326985"
"Very rare","2010","Not Employed","no degree/no degree yet","11","","",""
"Very rare","2010","Not Employed","Other degree","23","","",""
"Very rare","2010","Not Employed","secondary school degree","49","0.0439583732350497","0.0330711094768958","0.0548456369932035"
"Often","2011","Employed","college entrance qualification","2184","0.510844160952823","0.495628133610039","0.526060188295608"
"Often","2011","Employed","lower secondary degree","1333","0.465359221984252","0.44721139670519","0.483507047263314"
"Often","2011","Employed","no degree/no degree yet","79","0.430236379691915","0.355368700054986","0.505104059328844"
"Often","2011","Employed","Other degree","274","0.450885256108962","0.411750118935547","0.490020393282376"
"Often","2011","Employed","secondary school degree","2291","0.488108281526889","0.473436714748324","0.502779848305455"
"Often","2011","Not Employed","college entrance qualification","749","0.485541999476203","0.460341785825385","0.51074221312702"
"Often","2011","Not Employed","lower secondary degree","1367","0.343661314071144","0.328507079226284","0.358815548916003"
"Often","2011","Not Employed","no degree/no degree yet","180","0.4042934225625","0.35601896825347","0.452567876871531"
"Often","2011","Not Employed","Other degree","183","0.326876772877688","0.286443198172134","0.367310347583242"
"Often","2011","Not Employed","secondary school degree","703","0.354946910228206","0.332214381788923","0.377679438667489"
"Rarely","2011","Employed","college entrance qualification","255","0.0651430041800476","0.057631274951139","0.0726547334089562"
"Rarely","2011","Employed","lower secondary degree","277","0.0968853200949809","0.0861231506123128","0.107647489577649"
"Rarely","2011","Employed","no degree/no degree yet","16","","",""
"Rarely","2011","Employed","Other degree","52","0.0727855148643752","0.052353326957768","0.0932177027709823"
"Rarely","2011","Employed","secondary school degree","339","0.0869884468891454","0.0787166801335013","0.0952602136447894"
"Rarely","2011","Not Employed","college entrance qualification","115","0.0751365963199519","0.0618448998485691","0.0884282927913347"
"Rarely","2011","Not Employed","lower secondary degree","527","0.152790592462278","0.141310420837244","0.164270764087312"
"Rarely","2011","Not Employed","no degree/no degree yet","29","","",""
"Rarely","2011","Not Employed","Other degree","66","0.158155257085392","0.126702361167965","0.189608153002819"
"Rarely","2011","Not Employed","secondary school degree","190","0.134539494720505","0.118328232290467","0.150750757150543"
"Sometimes","2011","Employed","college entrance qualification","1222","0.304796799420406","0.290784980223459","0.318808618617352"
"Sometimes","2011","Employed","lower secondary degree","988","0.344660822623954","0.327369492080228","0.361952153167679"
"Sometimes","2011","Employed","no degree/no degree yet","43","0.292741762825971","0.223936002369286","0.361547523282656"
"Sometimes","2011","Employed","Other degree","215","0.339687612136395","0.302438419157988","0.376936805114802"
"Sometimes","2011","Employed","secondary school degree","1334","0.315967613554824","0.30232212868874","0.329613098420908"
"Sometimes","2011","Not Employed","college entrance qualification","460","0.323488200420222","0.299900653951566","0.347075746888877"
"Sometimes","2011","Not Employed","lower secondary degree","1432","0.384033284113808","0.368514140779917","0.3995524274477"
"Sometimes","2011","Not Employed","no degree/no degree yet","120","0.330387815949362","0.284120263834207","0.376655368064517"
"Sometimes","2011","Not Employed","Other degree","206","0.40755023498555","0.365193823457243","0.449906646513857"
"Sometimes","2011","Not Employed","secondary school degree","598","0.376515865624014","0.353497596837771","0.399534134410256"
"Very often","2011","Employed","college entrance qualification","435","0.101149713914956","0.0919714730223663","0.110327954807545"
"Very often","2011","Employed","lower secondary degree","251","0.0759920328386007","0.0663510507483664","0.085633014928835"
"Very often","2011","Employed","no degree/no degree yet","27","","",""
"Very often","2011","Employed","Other degree","62","0.104934824062857","0.0808308061993016","0.129038841926413"
"Very often","2011","Employed","secondary school degree","420","0.0893878410781976","0.081013795865134","0.0977618862912612"
"Very often","2011","Not Employed","college entrance qualification","160","0.0964176693426333","0.0815350957627151","0.111300242922552"
"Very often","2011","Not Employed","lower secondary degree","274","0.0678502453559619","0.0598256481092304","0.0758748426026933"
"Very often","2011","Not Employed","no degree/no degree yet","55","0.128549372736957","0.095625629054175","0.16147311641974"
"Very often","2011","Not Employed","Other degree","37","0.0550204827759288","0.035365339433488","0.0746756261183697"
"Very often","2011","Not Employed","secondary school degree","149","0.0830234533648814","0.0699151095430736","0.0961317971866893"
"Very rare","2011","Employed","college entrance qualification","50","0.0180663215317673","0.0140120821528604","0.0221205609106741"
"Very rare","2011","Employed","lower secondary degree","53","0.0171026024582131","0.0123853993069607","0.0218198056094655"
"Very rare","2011","Employed","no degree/no degree yet","3","","",""
"Very rare","2011","Employed","Other degree","18","","",""
"Very rare","2011","Employed","secondary school degree","75","0.0195478169509435","0.0154843971221281","0.0236112367797588"
"Very rare","2011","Not Employed","college entrance qualification","27","","",""
"Very rare","2011","Not Employed","lower secondary degree","173","0.051664563996808","0.0446016801802127","0.0587274478134034"
"Very rare","2011","Not Employed","no degree/no degree yet","13","","",""
"Very rare","2011","Not Employed","Other degree","25","","",""
"Very rare","2011","Not Employed","secondary school degree","62","0.0509742760623941","0.0405250809485468","0.0614234711762413"
"Often","2012","Employed","college entrance qualification","2252","0.52420758900352","0.50902960683905","0.53938557116799"
"Often","2012","Employed","lower secondary degree","1359","0.483785259498912","0.465208617582121","0.502361901415703"
"Often","2012","Employed","no degree/no degree yet","89","0.389998351618297","0.320090786202165","0.459905917034428"
"Often","2012","Employed","Other degree","315","0.47468921395053","0.436592373057454","0.512786054843606"
"Often","2012","Employed","secondary school degree","2281","0.516356007496809","0.501450585095626","0.531261429897993"
"Often","2012","Not Employed","college entrance qualification","792","0.489642285255235","0.464503400661103","0.514781169849368"
"Often","2012","Not Employed","lower secondary degree","1487","0.387951307380121","0.372311424499655","0.403591190260587"
"Often","2012","Not Employed","no degree/no degree yet","168","0.427009330462993","0.376194573050567","0.477824087875419"
"Often","2012","Not Employed","Other degree","168","0.339727505956649","0.298822973337271","0.380632038576028"
"Often","2012","Not Employed","secondary school degree","826","0.417892269754306","0.394797433243464","0.440987106265148"
"Rarely","2012","Employed","college entrance qualification","224","0.0517099373171222","0.0449799966365019","0.0584398779977425"
"Rarely","2012","Employed","lower secondary degree","232","0.0947435749527029","0.0838571223781664","0.105630027527239"
"Rarely","2012","Employed","no degree/no degree yet","23","","",""
"Rarely","2012","Employed","Other degree","53","0.0778992696947645","0.0574521565897389","0.09834638279979"
"Rarely","2012","Employed","secondary school degree","277","0.0718776268151627","0.0641738044950757","0.0795814491352497"
"Rarely","2012","Not Employed","college entrance qualification","95","0.0663075554382338","0.0537948092625937","0.078820301613874"
"Rarely","2012","Not Employed","lower secondary degree","424","0.123250515152961","0.112699748194111","0.133801282111811"
"Rarely","2012","Not Employed","no degree/no degree yet","32","0.1230828107365","0.0893326851329243","0.156832936340077"
"Rarely","2012","Not Employed","Other degree","71","0.147887908144902","0.117228824268536","0.178546992021268"
"Rarely","2012","Not Employed","secondary school degree","156","0.105517758550535","0.0911321022478236","0.119903414853246"
"Sometimes","2012","Employed","college entrance qualification","1239","0.308748218519438","0.294707995936584","0.322788441102292"
"Sometimes","2012","Employed","lower secondary degree","907","0.332842369345038","0.315325389739677","0.350359348950399"
"Sometimes","2012","Employed","no degree/no degree yet","44","0.235230370582817","0.174439368753034","0.296021372412601"
"Sometimes","2012","Employed","Other degree","220","0.331159263649243","0.295254180604794","0.367064346693692"
"Sometimes","2012","Employed","secondary school degree","1305","0.303386179468417","0.289674182400688","0.317098176536147"
"Sometimes","2012","Not Employed","college entrance qualification","453","0.31616077258183","0.292777774120218","0.339543771043443"
"Sometimes","2012","Not Employed","lower secondary degree","1383","0.378478233394855","0.36291139113365","0.394045075656061"
"Sometimes","2012","Not Employed","no degree/no degree yet","91","0.283624858263965","0.237318588357632","0.329931128170298"
"Sometimes","2012","Not Employed","Other degree","207","0.390505514573926","0.348370519024374","0.432640510123477"
"Sometimes","2012","Not Employed","secondary school degree","562","0.348620745130502","0.32630688969866","0.370934600562344"
"Very often","2012","Employed","college entrance qualification","410","0.104023449125297","0.094745166925558","0.113301731325036"
"Very often","2012","Employed","lower secondary degree","235","0.0751151908403442","0.0653172817906729","0.0849130998900156"
"Very often","2012","Employed","no degree/no degree yet","30","0.176891240810087","0.122201097228069","0.231581384392106"
"Very often","2012","Employed","Other degree","64","0.105107692133521","0.0817096908238043","0.128505693443237"
"Very often","2012","Employed","secondary school degree","394","0.0911155817156458","0.0825322197545335","0.0996989436767582"
"Very often","2012","Not Employed","college entrance qualification","150","0.107548221175953","0.0919683737724906","0.123128068579415"
"Very often","2012","Not Employed","lower secondary degree","296","0.0701891995548184","0.0619897568131","0.0783886422965367"
"Very often","2012","Not Employed","no degree/no degree yet","65","0.140528305622641","0.104826096186981","0.176230515058301"
"Very often","2012","Not Employed","Other degree","39","0.0639027669674777","0.0427793199884225","0.0850262139465329"
"Very often","2012","Not Employed","secondary school degree","148","0.0802492315545729","0.0675277831464813","0.0929706799626644"
"Very rare","2012","Employed","college entrance qualification","34","0.0113108060346232","0.00809692126148505","0.0145246908077614"
"Very rare","2012","Employed","lower secondary degree","47","0.0135136053630028","0.00922163357016588","0.0178055771558398"
"Very rare","2012","Employed","no degree/no degree yet","1","","",""
"Very rare","2012","Employed","Other degree","8","","",""
"Very rare","2012","Employed","secondary school degree","61","0.0172646045039649","0.0133794938896523","0.0211497151182774"
"Very rare","2012","Not Employed","college entrance qualification","29","","",""
"Very rare","2012","Not Employed","lower secondary degree","139","0.0401307445172441","0.033831382774365","0.0464301062601233"
"Very rare","2012","Not Employed","no degree/no degree yet","8","","",""
"Very rare","2012","Not Employed","Other degree","30","0.0579763043570449","0.0377926103168397","0.0781599983972502"
"Very rare","2012","Not Employed","secondary school degree","60","0.0477199950100845","0.0377380868980436","0.0577019031221255"
"Often","2013","Employed","college entrance qualification","3217","0.522776905694442","0.509881271524796","0.535672539864087"
"Often","2013","Employed","lower secondary degree","1711","0.470573827189948","0.45398560323293","0.487162051146966"
