"plh0186","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2007","Bremen","Male","4","","",""
"Rarely","2007","Bremen","Female","5","","",""
"Rarely","2007","North Rhine-Westphalia","Male","192","0.115442215707861","0.101440863584909","0.129443567830813"
"Rarely","2007","North Rhine-Westphalia","Female","230","0.109928648000352","0.0968696411181915","0.122987654882513"
"Rarely","2007","Hesse","Male","50","0.0919177683307484","0.0700903242800138","0.113745212381483"
"Rarely","2007","Hesse","Female","68","0.131371243213414","0.106730900235199","0.156011586191628"
"Rarely","2007","Rhineland-Palatinate,Saarland","Male","46","0.098300548163549","0.0731897750657668","0.123411321261331"
"Rarely","2007","Rhineland-Palatinate,Saarland","Female","79","0.139829628390353","0.112855149109186","0.166804107671519"
"Rarely","2007","Baden-Württemberg","Male","92","0.0881237891628599","0.0720244987505821","0.104223079575138"
"Rarely","2007","Baden-Württemberg","Female","112","0.0945153005950164","0.0786310217946292","0.110399579395404"
"Rarely","2007","Bavaria","Male","120","0.0963039057767368","0.0808396986319944","0.111768112921479"
"Rarely","2007","Bavaria","Female","147","0.114747800905703","0.0989370559810655","0.13055854583034"
"Rarely","2007","Berlin","Male","39","0.124235236887129","0.0893786387461221","0.159091835028136"
"Rarely","2007","Berlin","Female","55","0.151365109761648","0.116757403606236","0.185972815917061"
"Rarely","2007","Brandenburg","Male","43","0.102562332511405","0.0732315755281104","0.131893089494699"
"Rarely","2007","Brandenburg","Female","52","0.138940668681194","0.107124242476868","0.17075709488552"
"Rarely","2007","Mecklenburg-Western Pomerania","Male","17","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Female","24","","",""
"Rarely","2007","Saxony","Male","66","0.0910822648448979","0.0704628426333327","0.111701687056463"
"Rarely","2007","Saxony","Female","83","0.143958521280915","0.11909859714594","0.168818445415889"
"Rarely","2007","Saxony-Anhalt","Male","41","0.109784698601691","0.0799929261824605","0.139576471020922"
"Rarely","2007","Saxony-Anhalt","Female","47","0.13279826976523","0.101443897503526","0.164152642026933"
"Rarely","2007","Thuringia","Male","48","0.121785336547977","0.0912623771701639","0.15230829592579"
"Rarely","2007","Thuringia","Female","49","0.114221626344993","0.0855867292755337","0.142856523414452"
"Sometimes","2007","Schleswig-Holstein","Male","113","0.373059328253388","0.317589242191818","0.428529414314958"
"Sometimes","2007","Schleswig-Holstein","Female","103","0.379334151791636","0.326499909592524","0.432168393990748"
"Sometimes","2007","Hamburg","Male","45","0.323730051112358","0.245092462169995","0.402367640054721"
"Sometimes","2007","Hamburg","Female","71","0.464104864752394","0.386587768390184","0.541621961114605"
"Sometimes","2007","Lower Saxony","Male","273","0.310100748252889","0.279627363172548","0.34057413333323"
"Sometimes","2007","Lower Saxony","Female","297","0.325875251303111","0.296039309758824","0.355711192847399"
"Sometimes","2007","Bremen","Male","18","","",""
"Sometimes","2007","Bremen","Female","26","","",""
"Sometimes","2007","North Rhine-Westphalia","Male","752","0.372393967763503","0.351211847961397","0.393576087565609"
"Sometimes","2007","North Rhine-Westphalia","Female","762","0.342886324500661","0.323069337209223","0.362703311792099"
"Sometimes","2007","Hesse","Male","223","0.345795627545322","0.309861506295375","0.381729748795268"
"Sometimes","2007","Hesse","Female","228","0.313067297933867","0.279240924378417","0.346893671489316"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Male","214","0.43927795684112","0.397418389882919","0.481137523799322"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Female","228","0.387785300411494","0.349887956219034","0.425682644603953"
"Sometimes","2007","Baden-Württemberg","Male","438","0.369401199694486","0.341990638252705","0.396811761136266"
"Sometimes","2007","Baden-Württemberg","Female","422","0.330997339013065","0.305446682892877","0.356547995133253"
"Sometimes","2007","Bavaria","Male","469","0.335640390542315","0.310887083736102","0.360393697348529"
"Sometimes","2007","Bavaria","Female","507","0.333949939785372","0.310553985710912","0.357345893859832"
"Sometimes","2007","Berlin","Male","125","0.359310085880432","0.308607802597533","0.410012369163332"
"Sometimes","2007","Berlin","Female","118","0.289319594529173","0.245534571988531","0.333104617069814"
"Sometimes","2007","Brandenburg","Male","172","0.428892233959524","0.381044617934712","0.476739849984337"
"Sometimes","2007","Brandenburg","Female","167","0.397579881249228","0.352562306112156","0.4425974563863"
"Sometimes","2007","Mecklenburg-Western Pomerania","Male","82","0.329507891977991","0.269666227666652","0.38934955628933"
"Sometimes","2007","Mecklenburg-Western Pomerania","Female","88","0.351296229940761","0.294772245901933","0.40782021397959"
"Sometimes","2007","Saxony","Male","266","0.374374431610638","0.339692152659287","0.409056710561989"
"Sometimes","2007","Saxony","Female","235","0.332919006040216","0.299546233804574","0.366291778275858"
"Sometimes","2007","Saxony-Anhalt","Male","169","0.397147226413834","0.350517882384578","0.44377657044309"
"Sometimes","2007","Saxony-Anhalt","Female","153","0.318349451231032","0.27530920162912","0.361389700832944"
"Sometimes","2007","Thuringia","Male","189","0.464067424091931","0.41752227604953","0.510612572134331"
"Sometimes","2007","Thuringia","Female","164","0.334674910930793","0.292194623285018","0.377155198576568"
"Often","2007","Schleswig-Holstein","Male","128","0.457477731677321","0.400336390540712","0.51461907281393"
"Often","2007","Schleswig-Holstein","Female","148","0.428570627376934","0.374685605012946","0.482455649740922"
"Often","2007","Hamburg","Male","68","0.485736401813611","0.401737839173574","0.569734964453648"
"Often","2007","Hamburg","Female","60","0.315601431396742","0.243362126694984","0.387840736098499"
"Often","2007","Lower Saxony","Male","458","0.490968409336979","0.458032049561598","0.523904769112361"
"Often","2007","Lower Saxony","Female","445","0.439269769011033","0.407677081941001","0.470862456081064"
"Often","2007","Bremen","Male","32","0.524579476953782","0.404097874863576","0.645061079043987"
"Often","2007","Bremen","Female","38","0.396879061319966","0.290984791185393","0.50277333145454"
"Often","2007","North Rhine-Westphalia","Male","869","0.406133789865587","0.384615714893659","0.427651864837515"
"Often","2007","North Rhine-Westphalia","Female","954","0.406171519503922","0.385668041285172","0.426674997722672"
"Often","2007","Hesse","Male","327","0.459218748094466","0.421569077789583","0.496868418399349"
"Often","2007","Hesse","Female","327","0.409879204310503","0.374005362055538","0.445753046565468"
"Often","2007","Rhineland-Palatinate,Saarland","Male","232","0.380760766245519","0.339805803099861","0.421715729391177"
"Often","2007","Rhineland-Palatinate,Saarland","Female","250","0.351610845842565","0.31447355399238","0.388748137692751"
"Often","2007","Baden-Württemberg","Male","541","0.431709789600769","0.403579561992642","0.459840017208896"
"Often","2007","Baden-Württemberg","Female","629","0.460751421825095","0.433686689914943","0.487816153735248"
"Often","2007","Bavaria","Male","660","0.45302076646277","0.426926867301157","0.479114665624383"
"Often","2007","Bavaria","Female","718","0.422131560312163","0.397630490991549","0.446632629632778"
"Often","2007","Berlin","Male","147","0.430286870553778","0.377965871139522","0.482607869968034"
"Often","2007","Berlin","Female","186","0.433722022694896","0.38586782313862","0.481576222251172"
"Often","2007","Brandenburg","Male","157","0.358131271588653","0.311778958511454","0.404483584665853"
"Often","2007","Brandenburg","Female","190","0.355241459874737","0.311218368182614","0.399264551566859"
"Often","2007","Mecklenburg-Western Pomerania","Male","116","0.485394080506876","0.421764575512431","0.549023585501321"
"Often","2007","Mecklenburg-Western Pomerania","Female","129","0.444579756261214","0.385741674738003","0.503417837784425"
"Often","2007","Saxony","Male","352","0.442490530503993","0.406896644367079","0.478084416640908"
"Often","2007","Saxony","Female","370","0.428303541725924","0.393261267016031","0.463345816435816"
"Often","2007","Saxony-Anhalt","Male","168","0.375130545776898","0.328992014083402","0.421269077470394"
"Often","2007","Saxony-Anhalt","Female","195","0.40908312016615","0.363656459584274","0.454509780748026"
"Often","2007","Thuringia","Male","170","0.337123492810142","0.293003074741019","0.381243910879265"
"Often","2007","Thuringia","Female","225","0.479667064010709","0.434692234260613","0.524641893760805"
"Very often","2007","Schleswig-Holstein","Male","20","","",""
"Very often","2007","Schleswig-Holstein","Female","36","0.103261769399758","0.0701274381349236","0.136396100664592"
"Very often","2007","Hamburg","Male","12","","",""
"Very often","2007","Hamburg","Female","11","","",""
"Very often","2007","Lower Saxony","Male","72","0.076464471671542","0.0589566100484285","0.0939723332946555"
"Very often","2007","Lower Saxony","Female","103","0.118774794099923","0.0981803762117438","0.139369211988103"
"Very often","2007","Bremen","Male","11","","",""
"Very often","2007","Bremen","Female","12","","",""
"Very often","2007","North Rhine-Westphalia","Male","141","0.0715164527915694","0.0602259148223627","0.0828069907607761"
"Very often","2007","North Rhine-Westphalia","Female","196","0.104386313171995","0.0916212068525361","0.117151419491454"
"Very often","2007","Hesse","Male","54","0.0744270670015405","0.0545975866078654","0.0942565473952156"
"Very often","2007","Hesse","Female","78","0.114085850738004","0.0908963603930794","0.137275341082929"
"Very often","2007","Rhineland-Palatinate,Saarland","Male","33","0.0541270004346745","0.0350427720351161","0.0732112288342329"
"Very often","2007","Rhineland-Palatinate,Saarland","Female","45","0.0650707929161803","0.0458865952114916","0.0842549906208691"
"Very often","2007","Baden-Württemberg","Male","95","0.0863474036190931","0.0703956880117422","0.102299119226444"
"Very often","2007","Baden-Württemberg","Female","107","0.0896059157260506","0.0740978034021719","0.105114028049929"
"Very often","2007","Bavaria","Male","108","0.074191219598194","0.0604529698192192","0.0879294693771688"
"Very often","2007","Bavaria","Female","158","0.106229603829298","0.090944006903753","0.121515200754843"
"Very often","2007","Berlin","Male","21","","",""
"Very often","2007","Berlin","Female","34","0.0625099540152299","0.0391346426060805","0.0858852654243793"
"Very often","2007","Brandenburg","Male","29","","",""
"Very often","2007","Brandenburg","Female","37","0.0892915409710071","0.063060531223421","0.115522550718593"
"Very often","2007","Mecklenburg-Western Pomerania","Male","17","","",""
"Very often","2007","Mecklenburg-Western Pomerania","Female","29","","",""
"Very often","2007","Saxony","Male","44","0.0587576766330066","0.0419045562466007","0.0756107970194124"
"Very often","2007","Saxony","Female","63","0.073514424610299","0.0550328351662879","0.0919960140543102"
"Very often","2007","Saxony-Anhalt","Male","32","0.0828722328296472","0.0565999779557929","0.109144487703502"
"Very often","2007","Saxony-Anhalt","Female","43","0.0905528161512221","0.0640384312824162","0.117067201020028"
"Very often","2007","Thuringia","Male","19","","",""
"Very often","2007","Thuringia","Female","26","","",""
"Very rare","2008","Schleswig-Holstein","Male","8","","",""
"Very rare","2008","Schleswig-Holstein","Female","15","","",""
"Very rare","2008","Hamburg","Male","3","","",""
"Very rare","2008","Hamburg","Female","3","","",""
"Very rare","2008","Lower Saxony","Male","20","","",""
"Very rare","2008","Lower Saxony","Female","32","0.033957756562827","0.0221509776760298","0.0457645354496242"
"Very rare","2008","Bremen","Male","","","",""
"Very rare","2008","Bremen","Female","1","","",""
"Very rare","2008","North Rhine-Westphalia","Male","33","0.0318277605030858","0.0238566098507162","0.0397989111554554"
"Very rare","2008","North Rhine-Westphalia","Female","60","0.0348988863712776","0.0269910069527496","0.0428067657898057"
"Very rare","2008","Hesse","Male","16","","",""
"Very rare","2008","Hesse","Female","17","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","Male","22","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","Female","27","","",""
"Very rare","2008","Baden-Württemberg","Male","15","","",""
"Very rare","2008","Baden-Württemberg","Female","38","0.0385958170982839","0.0278263237322648","0.049365310464303"
"Very rare","2008","Bavaria","Male","27","","",""
"Very rare","2008","Bavaria","Female","30","0.0214750747993231","0.0139904611116601","0.0289596884869861"
"Very rare","2008","Berlin","Male","7","","",""
"Very rare","2008","Berlin","Female","12","","",""
"Very rare","2008","Brandenburg","Male","8","","",""
"Very rare","2008","Brandenburg","Female","14","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","Male","6","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","Female","4","","",""
"Very rare","2008","Saxony","Male","15","","",""
"Very rare","2008","Saxony","Female","12","","",""
"Very rare","2008","Saxony-Anhalt","Male","10","","",""
"Very rare","2008","Saxony-Anhalt","Female","8","","",""
"Very rare","2008","Thuringia","Male","11","","",""
"Very rare","2008","Thuringia","Female","16","","",""
"Rarely","2008","Schleswig-Holstein","Male","17","","",""
"Rarely","2008","Schleswig-Holstein","Female","18","","",""
"Rarely","2008","Hamburg","Male","9","","",""
"Rarely","2008","Hamburg","Female","7","","",""
"Rarely","2008","Lower Saxony","Male","51","0.0867990741661706","0.0677824789072721","0.105815669425069"
"Rarely","2008","Lower Saxony","Female","63","0.0812138906079485","0.063407075710044","0.099020705505853"
"Rarely","2008","Bremen","Male","5","","",""
"Rarely","2008","Bremen","Female","2","","",""
"Rarely","2008","North Rhine-Westphalia","Male","180","0.115160901108178","0.100665629975248","0.129656172241108"
"Rarely","2008","North Rhine-Westphalia","Female","208","0.108532369725107","0.095129423422323","0.121935316027892"
"Rarely","2008","Hesse","Male","44","0.0753140382109786","0.0546907520618935","0.0959373243600638"
"Rarely","2008","Hesse","Female","58","0.123548480598309","0.0989239088285166","0.148173052368101"
"Rarely","2008","Rhineland-Palatinate,Saarland","Male","52","0.137653689897167","0.107302181805494","0.16800519798884"
"Rarely","2008","Rhineland-Palatinate,Saarland","Female","77","0.144654110777455","0.116555417629991","0.172752803924919"
"Rarely","2008","Baden-Württemberg","Male","86","0.0804492895032289","0.0646467855152163","0.0962517934912415"
"Rarely","2008","Baden-Württemberg","Female","110","0.0872274588537262","0.071452071085219","0.103002846622233"
"Rarely","2008","Bavaria","Male","97","0.0885324452807083","0.0731731162110711","0.103891774350346"
"Rarely","2008","Bavaria","Female","150","0.114054283151911","0.0976417560339699","0.130466810269852"
"Rarely","2008","Berlin","Male","46","0.176684725244776","0.135534358489453","0.217835092000099"
"Rarely","2008","Berlin","Female","59","0.17479228651274","0.137243614056314","0.212340958969166"
"Rarely","2008","Brandenburg","Male","48","0.13232124333409","0.0988211447778302","0.16582134189035"
"Rarely","2008","Brandenburg","Female","51","0.152668662711894","0.118752414685949","0.186584910737839"
"Rarely","2008","Mecklenburg-Western Pomerania","Male","24","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","Female","21","","",""
"Rarely","2008","Saxony","Male","61","0.0879909999326585","0.067065277996775","0.108916721868542"
"Rarely","2008","Saxony","Female","67","0.11951754257582","0.0960014271171982","0.143033658034442"
"Rarely","2008","Saxony-Anhalt","Male","37","0.0796099544545107","0.0529493407520995","0.106270568156922"
"Rarely","2008","Saxony-Anhalt","Female","40","0.120501581863194","0.0893302768396241","0.151672886886764"
"Rarely","2008","Thuringia","Male","34","0.0988526067417508","0.0705102950445908","0.127194918438911"
"Rarely","2008","Thuringia","Female","49","0.108702342221374","0.0800703875251638","0.137334296917585"
"Sometimes","2008","Schleswig-Holstein","Male","105","0.419868850402408","0.359529386132853","0.480208314671964"
"Sometimes","2008","Schleswig-Holstein","Female","100","0.374477260042529","0.319153880465223","0.429800639619836"
"Sometimes","2008","Hamburg","Male","52","0.373133905042988","0.290314483978493","0.455953326107483"
"Sometimes","2008","Hamburg","Female","57","0.455232539882687","0.375538711612654","0.53492636815272"
"Sometimes","2008","Lower Saxony","Male","262","0.327562904693925","0.295862468812374","0.359263340575476"
"Sometimes","2008","Lower Saxony","Female","287","0.33452796604568","0.303770893613224","0.365285038478136"
"Sometimes","2008","Bremen","Male","19","","",""
"Sometimes","2008","Bremen","Female","26","","",""
"Sometimes","2008","North Rhine-Westphalia","Male","702","0.401727830782398","0.379466197531523","0.423989464033273"
"Sometimes","2008","North Rhine-Westphalia","Female","706","0.344605320064949","0.324127661830377","0.365082978299521"
"Sometimes","2008","Hesse","Male","215","0.344007332081529","0.306883216982547","0.381131447180511"
"Sometimes","2008","Hesse","Female","233","0.348543145894118","0.312885133186679","0.384201158601557"
"Sometimes","2008","Rhineland-Palatinate,Saarland","Male","185","0.359954758343006","0.31767088262556","0.402238634060452"
"Sometimes","2008","Rhineland-Palatinate,Saarland","Female","196","0.344050199694399","0.306101573822924","0.381998825565874"
"Sometimes","2008","Baden-Württemberg","Male","413","0.369651615304239","0.341606089525561","0.397697141082916"
"Sometimes","2008","Baden-Württemberg","Female","362","0.322290238294192","0.296161550719142","0.348418925869241"
"Sometimes","2008","Bavaria","Male","487","0.355330119220272","0.329451856990098","0.381208381450446"
"Sometimes","2008","Bavaria","Female","476","0.32834395589469","0.304097175593134","0.352590736196245"
"Sometimes","2008","Berlin","Male","113","0.337200285880193","0.286193701254882","0.388206870505505"
"Sometimes","2008","Berlin","Female","134","0.333708153206392","0.287088667940814","0.380327638471971"
"Sometimes","2008","Brandenburg","Male","149","0.363208280030952","0.315660703078707","0.410755856983196"
"Sometimes","2008","Brandenburg","Female","169","0.409073454421864","0.362710231666509","0.455436677177219"
"Sometimes","2008","Mecklenburg-Western Pomerania","Male","73","0.354784425726698","0.293612964565642","0.415955886887754"
"Sometimes","2008","Mecklenburg-Western Pomerania","Female","78","0.38452472135038","0.325277818984406","0.443771623716355"
"Sometimes","2008","Saxony","Male","246","0.363279215547033","0.327752377977806","0.39880605311626"
"Sometimes","2008","Saxony","Female","238","0.337177988011124","0.3029077223315","0.371448253690748"
"Sometimes","2008","Saxony-Anhalt","Male","146","0.371178583408197","0.323595167556359","0.418761999260035"
"Sometimes","2008","Saxony-Anhalt","Female","151","0.324723120499123","0.279885905867416","0.369560335130829"
"Sometimes","2008","Thuringia","Male","170","0.409938622675434","0.363234920885636","0.456642324465232"
"Sometimes","2008","Thuringia","Female","177","0.408393384904265","0.3631790627105","0.45360770709803"
"Often","2008","Schleswig-Holstein","Male","113","0.426409255642541","0.365945390182017","0.486873121103064"
"Often","2008","Schleswig-Holstein","Female","137","0.441238455270456","0.384480811459971","0.497996099080941"
"Often","2008","Hamburg","Male","60","0.446365231666143","0.361237845071539","0.531492618260748"
"Often","2008","Hamburg","Female","72","0.408025938516612","0.32937612693763","0.486675750095594"
"Often","2008","Lower Saxony","Male","434","0.480110551004388","0.446364871914714","0.513856230094063"
"Often","2008","Lower Saxony","Female","412","0.447945773287295","0.415529172925695","0.480362373648895"
"Often","2008","Bremen","Male","29","","",""
"Often","2008","Bremen","Female","27","","",""
"Often","2008","North Rhine-Westphalia","Male","831","0.391933337745805","0.36976549850385","0.414101176987761"
"Often","2008","North Rhine-Westphalia","Female","944","0.439204413715488","0.417819697712169","0.460589129718807"
"Often","2008","Hesse","Male","298","0.461812289605011","0.422851979992926","0.500772599217095"
"Often","2008","Hesse","Female","309","0.398940465354921","0.362296807155641","0.4355841235542"
"Often","2008","Rhineland-Palatinate,Saarland","Male","199","0.356117065265039","0.313933299982839","0.398300830547239"
"Often","2008","Rhineland-Palatinate,Saarland","Female","264","0.402880182267421","0.363699811591954","0.442060552942887"
"Often","2008","Baden-Württemberg","Male","535","0.439541533408873","0.410704629080537","0.468378437737209"
"Often","2008","Baden-Württemberg","Female","603","0.46031133813841","0.432445658950973","0.488177017325847"
"Often","2008","Bavaria","Male","593","0.442492776016827","0.415637553791922","0.469347998241732"
"Often","2008","Bavaria","Female","630","0.417608387739722","0.392145464380432","0.443071311099011"
"Often","2008","Berlin","Male","148","0.434086820481392","0.380611385569406","0.487562255393378"
"Often","2008","Berlin","Female","162","0.408875580050455","0.360269919128096","0.457481240972814"
"Often","2008","Brandenburg","Male","167","0.413331962581805","0.364646699087942","0.462017226075668"
"Often","2008","Brandenburg","Female","169","0.330602515893841","0.286241515381561","0.374963516406122"
"Often","2008","Mecklenburg-Western Pomerania","Male","112","0.439545944574619","0.376087955348263","0.503003933800975"
"Often","2008","Mecklenburg-Western Pomerania","Female","134","0.429760641141334","0.369471357542821","0.490049924739847"
"Often","2008","Saxony","Male","332","0.468629049341733","0.431767357113593","0.505490741569874"
"Often","2008","Saxony","Female","345","0.433732484473334","0.397806291211069","0.4696586777356"
"Often","2008","Saxony-Anhalt","Male","180","0.482964557729805","0.433747200972436","0.532181914487175"
"Often","2008","Saxony-Anhalt","Female","193","0.473211974737861","0.425405481313661","0.521018468162062"
"Often","2008","Thuringia","Male","192","0.414944806846565","0.368156548676234","0.461733065016897"
"Often","2008","Thuringia","Female","185","0.375625256773773","0.331078076324517","0.42017243722303"
"Very often","2008","Schleswig-Holstein","Male","14","","",""
"Very often","2008","Schleswig-Holstein","Female","24","","",""
"Very often","2008","Hamburg","Male","7","","",""
"Very often","2008","Hamburg","Female","11","","",""
"Very often","2008","Lower Saxony","Male","75","0.0789956327051713","0.0607766371037499","0.0972146283065927"
"Very often","2008","Lower Saxony","Female","110","0.102354613496249","0.082595384761437","0.122113842231062"
"Very often","2008","Bremen","Male","10","","",""
"Very often","2008","Bremen","Female","19","","",""
"Very often","2008","North Rhine-Westphalia","Male","117","0.0593501698605326","0.0486209872411417","0.0700793524799235"
"Very often","2008","North Rhine-Westphalia","Female","151","0.0727590101231784","0.0615670140887049","0.0839510061576519"
"Very often","2008","Hesse","Male","56","0.0872105460060834","0.0651613591483079","0.109259732863859"
"Very often","2008","Hesse","Female","69","0.100191991763585","0.0777233166132394","0.12266066691393"
"Very often","2008","Rhineland-Palatinate,Saarland","Male","37","0.0916976366435363","0.066273876362598","0.117121396924475"
"Very often","2008","Rhineland-Palatinate,Saarland","Female","38","0.0484960921121175","0.0313364389486969","0.0656557452755381"
"Very often","2008","Baden-Württemberg","Male","89","0.0909806248109016","0.0742721046310275","0.107689144990776"
"Very often","2008","Baden-Württemberg","Female","116","0.0915751476153882","0.075449934363707","0.107700360867069"
"Very often","2008","Bavaria","Male","110","0.0817836555475709","0.0669667955521109","0.0966005155430309"
"Very often","2008","Bavaria","Female","155","0.118518298414354","0.101829869425714","0.135206727402995"
"Very often","2008","Berlin","Male","16","","",""
"Very often","2008","Berlin","Female","26","","",""
"Very often","2008","Brandenburg","Male","21","","",""
"Very often","2008","Brandenburg","Female","29","","",""
"Very often","2008","Mecklenburg-Western Pomerania","Male","20","","",""
"Very often","2008","Mecklenburg-Western Pomerania","Female","22","","",""
"Very often","2008","Saxony","Male","50","0.0553121096504988","0.0384265271450943","0.0721976921559033"
"Very often","2008","Saxony","Female","69","0.0874592522205881","0.0669797962529389","0.107938708188237"
"Very often","2008","Saxony-Anhalt","Male","23","","",""
"Very often","2008","Saxony-Anhalt","Female","27","","",""
"Very often","2008","Thuringia","Male","19","","",""
"Very often","2008","Thuringia","Female","27","","",""
"Very rare","2009","Schleswig-Holstein","Male","9","","",""
"Very rare","2009","Schleswig-Holstein","Female","7","","",""
"Very rare","2009","Hamburg","Male","6","","",""
"Very rare","2009","Hamburg","Female","8","","",""
"Very rare","2009","Lower Saxony","Male","15","","",""
"Very rare","2009","Lower Saxony","Female","24","","",""
"Very rare","2009","Bremen","Male","1","","",""
"Very rare","2009","Bremen","Female","2","","",""
"Very rare","2009","North Rhine-Westphalia","Male","58","0.0386704646438522","0.0296136695232086","0.0477272597644958"
"Very rare","2009","North Rhine-Westphalia","Female","71","0.0384741079555412","0.0298051459814583","0.0471430699296242"
"Very rare","2009","Hesse","Male","18","","",""
"Very rare","2009","Hesse","Female","30","0.0529551794047408","0.0355233506626865","0.0703870081467952"
"Very rare","2009","Rhineland-Palatinate,Saarland","Male","17","","",""
"Very rare","2009","Rhineland-Palatinate,Saarland","Female","26","","",""
"Very rare","2009","Baden-Württemberg","Male","15","","",""
"Very rare","2009","Baden-Württemberg","Female","23","","",""
"Very rare","2009","Bavaria","Male","22","","",""
"Very rare","2009","Bavaria","Female","23","","",""
"Very rare","2009","Berlin","Male","14","","",""
"Very rare","2009","Berlin","Female","7","","",""
"Very rare","2009","Brandenburg","Male","16","","",""
"Very rare","2009","Brandenburg","Female","15","","",""
"Very rare","2009","Mecklenburg-Western Pomerania","Male","8","","",""
"Very rare","2009","Mecklenburg-Western Pomerania","Female","4","","",""
"Very rare","2009","Saxony","Male","14","","",""
"Very rare","2009","Saxony","Female","14","","",""
"Very rare","2009","Saxony-Anhalt","Male","7","","",""
"Very rare","2009","Saxony-Anhalt","Female","4","","",""
"Very rare","2009","Thuringia","Male","9","","",""
"Very rare","2009","Thuringia","Female","15","","",""
"Rarely","2009","Schleswig-Holstein","Male","22","","",""
"Rarely","2009","Schleswig-Holstein","Female","27","","",""
"Rarely","2009","Hamburg","Male","14","","",""
"Rarely","2009","Hamburg","Female","13","","",""
"Rarely","2009","Lower Saxony","Male","72","0.112238280439945","0.090240515420366","0.134236045459524"
"Rarely","2009","Lower Saxony","Female","87","0.122004728948512","0.0998978992385287","0.144111558658495"
"Rarely","2009","Bremen","Male","1","","",""
"Rarely","2009","Bremen","Female","2","","",""
"Rarely","2009","North Rhine-Westphalia","Male","210","0.139353923678083","0.123086431645865","0.155621415710302"
"Rarely","2009","North Rhine-Westphalia","Female","207","0.110372855746748","0.0962495136376208","0.124496197855875"
"Rarely","2009","Hesse","Male","50","0.0776167811044822","0.055916009408039","0.0993175528009253"
"Rarely","2009","Hesse","Female","58","0.118783796890436","0.0935998786514707","0.143967715129401"
"Rarely","2009","Rhineland-Palatinate,Saarland","Male","52","0.0989649329876952","0.0717354987760246","0.126194367199366"
"Rarely","2009","Rhineland-Palatinate,Saarland","Female","77","0.128729623076819","0.101041363601385","0.156417882552253"
"Rarely","2009","Baden-Württemberg","Male","84","0.098016189221631","0.0796879480301294","0.116344430413133"
"Rarely","2009","Baden-Württemberg","Female","99","0.109672649528788","0.0911981249970458","0.12814717406053"
"Rarely","2009","Bavaria","Male","125","0.121563222335158","0.103367521208171","0.139758923462144"
"Rarely","2009","Bavaria","Female","130","0.105317473810114","0.0890511378934025","0.121583809726825"
"Rarely","2009","Berlin","Male","40","0.106308764185655","0.0723777575436137","0.140239770827696"
