"plh0186","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","Female","1305","0.486568715609554","0.466885396084035","0.506252035135073","4"
"Often","2007","16-34 y.","Male","1160","0.508153073932001","0.487459164398612","0.528846983465391","4"
"Often","2007","35-65 y.","Female","2738","0.431580776802923","0.419003120716537","0.444158432889309","4"
"Often","2007","35-65 y.","Male","2462","0.41923329828324","0.406189203030028","0.432277393536452","4"
"Often","2007","66 and older","Female","821","0.334935387228203","0.31578797432516","0.354082800131247","4"
"Often","2007","66 and older","Male","803","0.37524701187171","0.354272012234781","0.396222011508638","4"
"Rarely","2007","16-34 y.","Male","134","0.0691939460812114","0.0586889973808083","0.0796988947816145","2"
"Rarely","2007","16-34 y.","Female","122","0.0561648212719352","0.0470977848866757","0.0652318576571947","2"
"Rarely","2007","35-65 y.","Female","588","0.111567056912512","0.103572128005364","0.11956198581966","2"
"Rarely","2007","35-65 y.","Male","499","0.106796583395261","0.0986319048637913","0.114961261926731","2"
"Rarely","2007","66 and older","Female","361","0.166395014336154","0.151285588141545","0.181504440530763","2"
"Rarely","2007","66 and older","Male","229","0.124001325466763","0.109723763362757","0.138278887570769","2"
"Sometimes","2007","35-65 y.","Female","2057","0.349598097837914","0.337489057586702","0.361707138089127","3"
"Sometimes","2007","66 and older","Male","816","0.402528835134579","0.381284353291014","0.423773316978143","3"
"Sometimes","2007","16-34 y.","Male","636","0.286788421864431","0.268067799341896","0.305509044386966","3"
"Sometimes","2007","66 and older","Female","925","0.401746034653091","0.381856883077816","0.421635186228367","3"
"Sometimes","2007","16-34 y.","Female","587","0.251528055464417","0.234441045707535","0.2686150652213","3"
"Sometimes","2007","35-65 y.","Male","2096","0.386430233242149","0.373558034187828","0.39930243229647","3"
"Very often","2007","16-34 y.","Male","286","0.121683122550486","0.10815083948111","0.135215405619863","5"
"Very often","2007","16-34 y.","Female","437","0.194866204479406","0.179267541349183","0.21046486760963","5"
"Very often","2007","35-65 y.","Female","427","0.0773320796999024","0.0705488449599978","0.084115314439807","5"
"Very often","2007","35-65 y.","Male","302","0.0538988770044155","0.0479292958610649","0.0598684581477661","5"
"Very often","2007","66 and older","Female","114","0.0456743056487155","0.0372043341183303","0.0541442771791007","5"
"Very often","2007","66 and older","Male","120","0.0588942391756385","0.0486955397270301","0.0690929386242469","5"
"Very rare","2007","16-34 y.","Female","26","","","","1"
"Very rare","2007","35-65 y.","Male","138","0.0336410080749348","0.0288746247203596","0.0384073914295101","1"
"Very rare","2007","35-65 y.","Female","147","0.0299219887467478","0.0255955271921553","0.0342484503013402","1"
"Very rare","2007","66 and older","Female","113","0.0512492581338358","0.0423034923999539","0.0601950238677176","1"
"Very rare","2007","16-34 y.","Male","26","","","","1"
"Very rare","2007","66 and older","Male","79","0.0393285883513102","0.0309082259718411","0.0477489507307794","1"
"Often","2008","16-34 y.","Female","1204","0.514530771739122","0.494033947770291","0.535027595707952","4"
"Often","2008","35-65 y.","Female","2543","0.425022145742781","0.412030506948083","0.43801378453748","4"
"Often","2008","35-65 y.","Male","2293","0.413435862250003","0.399920589045558","0.426951135454448","4"
"Often","2008","16-34 y.","Male","1061","0.485785134471355","0.46429595942292","0.50727430951979","4"
"Often","2008","66 and older","Female","839","0.351028404439711","0.331488395466838","0.370568413412585","4"
"Often","2008","66 and older","Male","869","0.419935718403407","0.398508022660212","0.441363414146603","4"
"Rarely","2008","16-34 y.","Female","121","0.0545996296716446","0.045282057319151","0.0639172020241381","2"
"Rarely","2008","16-34 y.","Male","123","0.0708438776614271","0.0598127266976048","0.0818750286252495","2"
"Rarely","2008","35-65 y.","Female","542","0.112480066455078","0.10417659993529","0.120783532974866","2"
