"plh0186","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Often","2007","66 and older","direct migration background","111","0.260399118364243","0.216390789796825","0.304407446931661"
"Often","2007","66 and older","indirect migration background","4","","",""
"Very often","2007","16-34 y.","no migration background","562","0.161019744301911","0.149155858470373","0.172883630133449"
"Very often","2007","16-34 y.","direct migration background","70","0.13598225838446","0.104135110798197","0.167829405970723"
"Very often","2007","16-34 y.","indirect migration background","91","0.158852152231796","0.129281441625703","0.188422862837889"
"Very often","2007","35-65 y.","no migration background","652","0.0653633147804326","0.0605111837278288","0.0702154458330364"
"Very often","2007","35-65 y.","direct migration background","62","0.0633834101327998","0.0501335211609079","0.0766332991046917"
"Very often","2007","35-65 y.","indirect migration background","15","","",""
"Very often","2007","66 and older","no migration background","216","0.0504458303250439","0.0436531210684884","0.0572385395815994"
"Very often","2007","66 and older","direct migration background","18","","",""
"Very often","2007","66 and older","indirect migration background","","","",""
"Very rare","2008","16-34 y.","no migration background","30","0.0119417842732381","0.00830394354680924","0.0155796249996669"
"Very rare","2008","16-34 y.","direct migration background","5","","",""
"Very rare","2008","16-34 y.","indirect migration background","9","","",""
"Very rare","2008","35-65 y.","no migration background","220","0.0329574470637132","0.0293299020171984","0.0365849921102281"
"Very rare","2008","35-65 y.","direct migration background","46","0.0370359422520221","0.0262009301457937","0.0478709543582504"
"Very rare","2008","35-65 y.","indirect migration background","4","","",""
"Very rare","2008","66 and older","no migration background","155","0.0422154582004595","0.035944712217231","0.048486204183688"
"Very rare","2008","66 and older","direct migration background","21","","",""
"Very rare","2008","66 and older","indirect migration background","","","",""
"Rarely","2008","16-34 y.","no migration background","191","0.0568907477453576","0.0491332862819863","0.0646482092087288"
"Rarely","2008","16-34 y.","direct migration background","15","","",""
"Rarely","2008","16-34 y.","indirect migration background","38","0.083036723614427","0.0603640345715385","0.105709412657316"
"Rarely","2008","35-65 y.","no migration background","853","0.10229509889898","0.0961375559240025","0.108452641873958"
"Rarely","2008","35-65 y.","direct migration background","149","0.15739000680654","0.136496345863319","0.17828366774976"
"Rarely","2008","35-65 y.","indirect migration background","18","","",""
"Rarely","2008","66 and older","no migration background","437","0.123682034482532","0.113415267361978","0.133948801603087"
"Rarely","2008","66 and older","direct migration background","69","0.208206376387497","0.166778953190322","0.249633799584672"
"Rarely","2008","66 and older","indirect migration background","1","","",""
"Sometimes","2008","16-34 y.","no migration background","950","0.292896476924122","0.277655374643654","0.308137579204589"
"Sometimes","2008","16-34 y.","direct migration background","101","0.308431910510272","0.261245025745818","0.355618795274726"
"Sometimes","2008","16-34 y.","indirect migration background","143","0.217596721021012","0.183694085389408","0.251499356652616"
"Sometimes","2008","35-65 y.","no migration background","3329","0.371238948861325","0.361421857719978","0.381056040002672"
"Sometimes","2008","35-65 y.","direct migration background","435","0.381081878930776","0.353218202953399","0.408945554908154"
"Sometimes","2008","35-65 y.","indirect migration background","69","0.459213506562974","0.388540811676905","0.529886201449043"
"Sometimes","2008","66 and older","no migration background","1545","0.385988773091592","0.370806911222663","0.401170634960521"
"Sometimes","2008","66 and older","direct migration background","147","0.414525448824861","0.364260584086978","0.464790313562744"
"Sometimes","2008","66 and older","indirect migration background","8","","",""
"Often","2008","16-34 y.","no migration background","1789","0.509799976095666","0.493058090397793","0.526541861793539"
"Often","2008","16-34 y.","direct migration background","183","0.47095125544326","0.419952449812907","0.521950061073612"
"Often","2008","16-34 y.","indirect migration background","293","0.475479146955499","0.434445598534244","0.516512695376754"
"Often","2008","35-65 y.","no migration background","4284","0.430488522533703","0.420427427085252","0.440549617982155"
"Often","2008","35-65 y.","direct migration background","472","0.365733144277116","0.338099966465443","0.393366322088789"
"Often","2008","35-65 y.","indirect migration background","80","0.328773369845594","0.262151884207928","0.395394855483261"
"Often","2008","66 and older","no migration background","1590","0.393141171940073","0.377908796192606","0.408373547687541"
"Often","2008","66 and older","direct migration background","117","0.273405510638013","0.227929266459415","0.318881754816611"
"Often","2008","66 and older","indirect migration background","1","","",""
"Very often","2008","16-34 y.","no migration background","465","0.128471014961617","0.117264739378671","0.139677290544562"
"Very often","2008","16-34 y.","direct migration background","64","0.123176310624002","0.0895991541126386","0.156753467135365"
"Very often","2008","16-34 y.","indirect migration background","86","0.189696647357627","0.157482576960325","0.221910717754929"
"Very often","2008","35-65 y.","no migration background","618","0.0630199826422779","0.0580823639983053","0.0679576012862505"
"Very often","2008","35-65 y.","direct migration background","65","0.0587590277335458","0.0452662807848758","0.0722517746822159"
"Very often","2008","35-65 y.","indirect migration background","20","","",""
"Very often","2008","66 and older","no migration background","223","0.0549725622853426","0.0478646060985419","0.0620805184721432"
"Very often","2008","66 and older","direct migration background","15","","",""
"Very often","2008","66 and older","indirect migration background","1","","",""
"Very rare","2009","16-34 y.","no migration background","28","","",""
"Very rare","2009","16-34 y.","direct migration background","2","","",""
"Very rare","2009","16-34 y.","indirect migration background","5","","",""
"Very rare","2009","35-65 y.","no migration background","216","0.0328422454125925","0.0290857709418268","0.0365987198833583"
"Very rare","2009","35-65 y.","direct migration background","43","0.0385354032912784","0.0267631534089665","0.0503076531735904"
"Very rare","2009","35-65 y.","indirect migration background","2","","",""
"Very rare","2009","66 and older","no migration background","190","0.0576269473470464","0.0502418434772418","0.0650120512168509"
"Very rare","2009","66 and older","direct migration background","16","","",""
"Very rare","2009","66 and older","indirect migration background","","","",""
"Rarely","2009","16-34 y.","no migration background","172","0.0594591935980388","0.0512412229601615","0.0676771642359161"
"Rarely","2009","16-34 y.","direct migration background","22","","",""
"Rarely","2009","16-34 y.","indirect migration background","33","0.084539373186953","0.0605823662805646","0.108496380093341"
"Rarely","2009","35-65 y.","no migration background","874","0.11146785497565","0.104834599020807","0.118101110930494"
"Rarely","2009","35-65 y.","direct migration background","137","0.147440055044135","0.125756370836809","0.169123739251462"
"Rarely","2009","35-65 y.","indirect migration background","22","","",""
"Rarely","2009","66 and older","no migration background","506","0.149898086620038","0.138585395932626","0.161210777307449"
"Rarely","2009","66 and older","direct migration background","66","0.213243312295945","0.169641336104464","0.256845288487425"
"Rarely","2009","66 and older","indirect migration background","","","",""
"Sometimes","2009","16-34 y.","no migration background","808","0.256795744657532","0.241614259417621","0.271977229897442"
"Sometimes","2009","16-34 y.","direct migration background","90","0.348183123254918","0.293820082353489","0.402546164156347"
"Sometimes","2009","16-34 y.","indirect migration background","164","0.285585171115111","0.24668726104149","0.324483081188732"
"Sometimes","2009","35-65 y.","no migration background","3052","0.363323472609556","0.353186191046429","0.373460754172683"
"Sometimes","2009","35-65 y.","direct migration background","408","0.398006651767495","0.368069954840106","0.427943348694883"
"Sometimes","2009","35-65 y.","indirect migration background","66","0.319904362162912","0.253754874772127","0.386053849553696"
"Sometimes","2009","66 and older","no migration background","1545","0.397181632583775","0.381674903915342","0.412688361252209"
"Sometimes","2009","66 and older","direct migration background","131","0.389899651193472","0.337980772789213","0.44181852959773"
"Sometimes","2009","66 and older","indirect migration background","3","","",""
"Often","2009","16-34 y.","no migration background","1718","0.530264566706","0.512920967814304","0.547608165597696"
"Often","2009","16-34 y.","direct migration background","137","0.404501093959013","0.348494724980464","0.460507462937563"
"Often","2009","16-34 y.","indirect migration background","237","0.461212314226942","0.418284132987591","0.504140495466293"
"Often","2009","35-65 y.","no migration background","3963","0.431184259384226","0.420745891143494","0.441622627624958"
"Often","2009","35-65 y.","direct migration background","397","0.370151431317305","0.340620940918871","0.39968192171574"
"Often","2009","35-65 y.","indirect migration background","81","0.481372944826591","0.410513159784277","0.552232729868905"
"Often","2009","66 and older","no migration background","1418","0.357358997075832","0.342172103574484","0.372545890577181"
"Often","2009","66 and older","direct migration background","112","0.334988903690994","0.284745633497152","0.385232173884835"
"Often","2009","66 and older","indirect migration background","3","","",""
"Very often","2009","16-34 y.","no migration background","455","0.143933266742169","0.131734928880602","0.156131604603736"
"Very often","2009","16-34 y.","direct migration background","44","0.130928365603827","0.0924353670017784","0.169421364205877"
"Very often","2009","16-34 y.","indirect migration background","79","0.161692134342303","0.129987012349815","0.19339725633479"
"Very often","2009","35-65 y.","no migration background","542","0.0611821676179753","0.0561306897286492","0.0662336455073014"
"Very often","2009","35-65 y.","direct migration background","42","0.0458664585797863","0.033072202019691","0.0586607151398816"
"Very often","2009","35-65 y.","indirect migration background","20","","",""
"Very often","2009","66 and older","no migration background","166","0.0379343363733083","0.0318802170816477","0.043988455664969"
"Very often","2009","66 and older","direct migration background","14","","",""
"Very often","2009","66 and older","indirect migration background","","","",""
"Very rare","2010","16-34 y.","no migration background","31","0.0131357322566835","0.00898686318034963","0.0172846013330174"
"Very rare","2010","16-34 y.","direct migration background","3","","",""
"Very rare","2010","16-34 y.","indirect migration background","8","","",""
"Very rare","2010","35-65 y.","no migration background","179","0.0255557903427308","0.0220869231369631","0.0290246575484985"
"Very rare","2010","35-65 y.","direct migration background","26","","",""
"Very rare","2010","35-65 y.","indirect migration background","5","","",""
"Very rare","2010","66 and older","no migration background","149","0.0423375886309264","0.0358643578490436","0.0488108194128093"
"Very rare","2010","66 and older","direct migration background","20","","",""
"Very rare","2010","66 and older","indirect migration background","1","","",""
"Rarely","2010","16-34 y.","no migration background","168","0.0606488644983435","0.0519512692464818","0.0693464597502053"
"Rarely","2010","16-34 y.","direct migration background","20","","",""
"Rarely","2010","16-34 y.","indirect migration background","23","","",""
"Rarely","2010","35-65 y.","no migration background","717","0.103109803929898","0.0964250696966664","0.109794538163129"
"Rarely","2010","35-65 y.","direct migration background","109","0.141090665908055","0.118559367161495","0.163621964654615"
"Rarely","2010","35-65 y.","indirect migration background","18","","",""
"Rarely","2010","66 and older","no migration background","427","0.128495520991796","0.11773754385423","0.139253498129362"
"Rarely","2010","66 and older","direct migration background","53","0.220139799764835","0.174383544292556","0.265896055237114"
"Rarely","2010","66 and older","indirect migration background","1","","",""
"Sometimes","2010","16-34 y.","no migration background","748","0.298304379515089","0.281632749183431","0.314976009846747"
"Sometimes","2010","16-34 y.","direct migration background","61","0.237578568699964","0.183733783504073","0.291423353895855"
"Sometimes","2010","16-34 y.","indirect migration background","125","0.342307165115817","0.298321224898051","0.386293105333583"
"Sometimes","2010","35-65 y.","no migration background","2812","0.370447798661592","0.359832214218871","0.381063383104313"
"Sometimes","2010","35-65 y.","direct migration background","357","0.376787779951929","0.345423898183813","0.408151661720045"
"Sometimes","2010","35-65 y.","indirect migration background","62","0.396194784653444","0.329077278012774","0.463312291294113"
"Sometimes","2010","66 and older","no migration background","1452","0.388031393638121","0.37236569332833","0.403697093947912"
"Sometimes","2010","66 and older","direct migration background","133","0.395365544719432","0.341372394195115","0.449358695243749"
"Sometimes","2010","66 and older","indirect migration background","2","","",""
"Often","2010","16-34 y.","no migration background","1527","0.499037573536165","0.480817795829588","0.517257351242742"
"Often","2010","16-34 y.","direct migration background","119","0.526527802397397","0.463359331317613","0.589696273477182"
"Often","2010","16-34 y.","indirect migration background","225","0.439078618021515","0.39307240654221","0.485084829500821"
"Often","2010","35-65 y.","no migration background","3739","0.437571655245247","0.426666729380522","0.448476581109973"
"Often","2010","35-65 y.","direct migration background","361","0.368374719873069","0.337154347088765","0.399595092657373"
"Often","2010","35-65 y.","indirect migration background","94","0.352971317576138","0.287392364085621","0.418550271066654"
"Often","2010","66 and older","no migration background","1501","0.388532877284377","0.372863481399889","0.404202273168866"
"Often","2010","66 and older","direct migration background","98","0.274130786221354","0.224870048837096","0.323391523605612"
"Often","2010","66 and older","indirect migration background","2","","",""
"Very often","2010","16-34 y.","no migration background","419","0.128873450193719","0.116663996640594","0.141082903746845"
"Very often","2010","16-34 y.","direct migration background","37","0.132836499412047","0.0898975241054149","0.17577547471868"
"Very often","2010","16-34 y.","indirect migration background","66","0.143873714304467","0.111338477428428","0.176408951180507"
"Very often","2010","35-65 y.","no migration background","503","0.0633149518205317","0.0579617395965902","0.0686681640444732"
"Very often","2010","35-65 y.","direct migration background","64","0.0853720093608532","0.067285972197603","0.103458046524103"
"Very often","2010","35-65 y.","indirect migration background","25","","",""
"Very often","2010","66 and older","no migration background","188","0.0526026194547793","0.045425972439283","0.0597792664702756"
"Very often","2010","66 and older","direct migration background","11","","",""
"Very often","2010","66 and older","indirect migration background","","","",""
"Very rare","2011","16-34 y.","no migration background","30","0.012334791230811","0.00862692468253189","0.0160426577790902"
"Very rare","2011","16-34 y.","direct migration background","6","","",""
"Very rare","2011","16-34 y.","indirect migration background","6","","",""
"Very rare","2011","35-65 y.","no migration background","217","0.026350780268484","0.0231832263308923","0.0295183342060757"
"Very rare","2011","35-65 y.","direct migration background","36","0.0292544393863735","0.0198252489681312","0.0386836298046158"
"Very rare","2011","35-65 y.","indirect migration background","7","","",""
"Very rare","2011","66 and older","no migration background","185","0.0462240487027486","0.0402288632064493","0.0522192341990479"
"Very rare","2011","66 and older","direct migration background","23","","",""
"Very rare","2011","66 and older","indirect migration background","1","","",""
"Rarely","2011","16-34 y.","no migration background","173","0.05432119808159","0.0467072517311416","0.0619351444320383"
"Rarely","2011","16-34 y.","direct migration background","22","","",""
"Rarely","2011","16-34 y.","indirect migration background","36","0.0698017930643485","0.0478795266869651","0.0917240594417319"
"Rarely","2011","35-65 y.","no migration background","902","0.105164161741186","0.0990977541578514","0.111230569324521"
"Rarely","2011","35-65 y.","direct migration background","137","0.106484847710058","0.0892256470671195","0.123744048352996"
"Rarely","2011","35-65 y.","indirect migration background","25","","",""
"Rarely","2011","66 and older","no migration background","553","0.126449960926166","0.116960343731461","0.135939578120872"
"Rarely","2011","66 and older","direct migration background","63","0.19353894769603","0.155665413203945","0.231412482188115"
"Rarely","2011","66 and older","indirect migration background","","","",""
"Sometimes","2011","16-34 y.","no migration background","781","0.253002970970866","0.238398845244884","0.267607096696848"
"Sometimes","2011","16-34 y.","direct migration background","99","0.26600008906612","0.220793269570467","0.311206908561772"
"Sometimes","2011","16-34 y.","indirect migration background","125","0.276594888252595","0.23811114810148","0.31507862840371"
"Sometimes","2011","35-65 y.","no migration background","3278","0.339829721005541","0.330463062588719","0.349196379422364"
"Sometimes","2011","35-65 y.","direct migration background","446","0.375963345307335","0.348861203562721","0.40306548705195"
"Sometimes","2011","35-65 y.","indirect migration background","85","0.374625308259825","0.316890873735421","0.432359742784228"
"Sometimes","2011","66 and older","no migration background","1791","0.395059027527977","0.381100714120029","0.409017340935926"
"Sometimes","2011","66 and older","direct migration background","156","0.377193126099235","0.330728918663926","0.423657333534545"
"Sometimes","2011","66 and older","indirect migration background","4","","",""
"Often","2011","16-34 y.","no migration background","1866","0.535637917116489","0.518883962029668","0.55239187220331"
"Often","2011","16-34 y.","direct migration background","183","0.509252575513787","0.458106691378154","0.560398459649419"
"Often","2011","16-34 y.","indirect migration background","278","0.497185515259684","0.454169761642965","0.540201268876403"
"Often","2011","35-65 y.","no migration background","4679","0.456057442331295","0.446207984795254","0.465906899867335"
"Often","2011","35-65 y.","direct migration background","510","0.407456418390123","0.379963139316544","0.434949697463702"
"Often","2011","35-65 y.","indirect migration background","124","0.399180908940693","0.340766101115524","0.457595716765862"
"Often","2011","66 and older","no migration background","1820","0.36062707896534","0.34691662810128","0.3743375298294"
"Often","2011","66 and older","direct migration background","154","0.340787862182156","0.295350343493676","0.386225380870636"
"Often","2011","66 and older","indirect migration background","1","","",""
"Very often","2011","16-34 y.","no migration background","554","0.144703122600244","0.132884939614462","0.156521305586026"
"Very often","2011","16-34 y.","direct migration background","57","0.137196032692902","0.101996094403063","0.172395970982742"
"Very often","2011","16-34 y.","indirect migration background","74","0.139791966317258","0.109958256163887","0.169625676470628"
"Very often","2011","35-65 y.","no migration background","747","0.0725978946534939","0.0674666576924253","0.0777291316145624"
"Very often","2011","35-65 y.","direct migration background","98","0.0808409492061104","0.0655885962857861","0.0960933021264347"
"Very often","2011","35-65 y.","indirect migration background","29","","",""
"Very often","2011","66 and older","no migration background","363","0.071639883877768","0.0642764375798199","0.0790033301757161"
"Very often","2011","66 and older","direct migration background","22","","",""
"Very often","2011","66 and older","indirect migration background","","","",""
"Very rare","2012","16-34 y.","no migration background","27","","",""
"Very rare","2012","16-34 y.","direct migration background","3","","",""
"Very rare","2012","16-34 y.","indirect migration background","4","","",""
"Very rare","2012","35-65 y.","no migration background","187","0.0237819495336675","0.0207473916787855","0.0268165073885495"
"Very rare","2012","35-65 y.","direct migration background","27","","",""
"Very rare","2012","35-65 y.","indirect migration background","5","","",""
"Very rare","2012","66 and older","no migration background","148","0.0330405671123725","0.0279834781953497","0.0380976560293952"
"Very rare","2012","66 and older","direct migration background","19","","",""
"Very rare","2012","66 and older","indirect migration background","1","","",""
"Rarely","2012","16-34 y.","no migration background","132","0.041997576073894","0.0351518710459475","0.0488432811018406"
"Rarely","2012","16-34 y.","direct migration background","22","","",""
"Rarely","2012","16-34 y.","indirect migration background","32","0.070760289013361","0.0480790892028655","0.0934414888238566"
"Rarely","2012","35-65 y.","no migration background","765","0.0901306946047209","0.0844274218137932","0.0958339673956486"
"Rarely","2012","35-65 y.","direct migration background","132","0.115331690439101","0.0971219432370092","0.133541437641193"
"Rarely","2012","35-65 y.","indirect migration background","27","","",""
"Rarely","2012","66 and older","no migration background","458","0.105723469559931","0.0970239686837801","0.114422970436082"
"Rarely","2012","66 and older","direct migration background","54","0.159335140337786","0.123778713011971","0.194891567663601"
"Rarely","2012","66 and older","indirect migration background","","","",""
"Sometimes","2012","16-34 y.","no migration background","742","0.232362386445017","0.21794841017385","0.246776362716185"
"Sometimes","2012","16-34 y.","direct migration background","104","0.306865418754002","0.258822518360345","0.35490831914766"
"Sometimes","2012","16-34 y.","indirect migration background","135","0.248833510937932","0.210592454531844","0.287074567344021"
"Sometimes","2012","35-65 y.","no migration background","3167","0.339052633904001","0.329624727164085","0.348480540643917"
"Sometimes","2012","35-65 y.","direct migration background","444","0.369756793931392","0.342236598075464","0.39727698978732"
"Sometimes","2012","35-65 y.","indirect migration background","80","0.265804816481334","0.215815793080234","0.315793839882434"
"Sometimes","2012","66 and older","no migration background","1702","0.371140789546513","0.357472355146846","0.384809223946179"
"Sometimes","2012","66 and older","direct migration background","171","0.423059911931906","0.375062570558546","0.471057253305266"
"Sometimes","2012","66 and older","indirect migration background","4","","",""
"Often","2012","16-34 y.","no migration background","1871","0.559811615465849","0.542869680618966","0.576753550312732"
"Often","2012","16-34 y.","direct migration background","179","0.493771666711998","0.44169025264253","0.545853080781465"
"Often","2012","16-34 y.","indirect migration background","241","0.505164204155023","0.460940594944669","0.549387813365377"
"Often","2012","35-65 y.","no migration background","4820","0.473977824880947","0.464033408124448","0.483922241637445"
"Often","2012","35-65 y.","direct migration background","490","0.411969015608524","0.383910044955245","0.440027986261803"
"Often","2012","35-65 y.","indirect migration background","160","0.535210332878939","0.478771510861471","0.591649154896408"
"Often","2012","66 and older","no migration background","2117","0.415939712497469","0.401994769329756","0.429884655665182"
"Often","2012","66 and older","direct migration background","139","0.327556241470661","0.281960759642587","0.373151723298734"
"Often","2012","66 and older","indirect migration background","1","","",""
"Very often","2012","16-34 y.","no migration background","526","0.155756280026538","0.143380303759223","0.168132256293853"
"Very often","2012","16-34 y.","direct migration background","46","0.118042486939834","0.0844308651971157","0.151654108682552"
"Very often","2012","16-34 y.","indirect migration background","79","0.170056401783193","0.136826571174404","0.203286232391983"
"Very often","2012","35-65 y.","no migration background","746","0.0730568970766639","0.0678742047381018","0.0782395894152259"
"Very often","2012","35-65 y.","direct migration background","89","0.076945236071316","0.0617522214782128","0.0921382506644191"
"Very often","2012","35-65 y.","indirect migration background","28","","",""
"Very often","2012","66 and older","no migration background","374","0.0741554612837144","0.066742131486925","0.0815687910805038"
"Very often","2012","66 and older","direct migration background","24","","",""
"Very often","2012","66 and older","indirect migration background","","","",""
"Very rare","2013","16-34 y.","no migration background","52","0.0109844853465191","0.00791796499577485","0.0140510056972634"
"Very rare","2013","16-34 y.","direct migration background","11","","",""
"Very rare","2013","16-34 y.","indirect migration background","7","","",""
"Very rare","2013","35-65 y.","no migration background","234","0.022617137028974","0.0200385201969213","0.0251957538610267"
"Very rare","2013","35-65 y.","direct migration background","44","0.0345378704270221","0.025842125590729","0.0432336152633152"
"Very rare","2013","35-65 y.","indirect migration background","7","","",""
"Very rare","2013","66 and older","no migration background","144","0.0367185064200258","0.0312913107998937","0.042145702040158"
"Very rare","2013","66 and older","direct migration background","20","","",""
"Very rare","2013","66 and older","indirect migration background","","","",""
"Rarely","2013","16-34 y.","no migration background","196","0.0409158099925501","0.0350876913429863","0.0467439286421138"
"Rarely","2013","16-34 y.","direct migration background","33","0.0418165657677756","0.0260730834199804","0.0575600481155707"
"Rarely","2013","16-34 y.","indirect migration background","31","0.033559420223821","0.0199532668507589","0.0471655735968831"
"Rarely","2013","35-65 y.","no migration background","1043","0.0911895149838247","0.0861967082430293","0.0961823217246202"
"Rarely","2013","35-65 y.","direct migration background","171","0.13489441123754","0.118626832205486","0.151161990269595"
"Rarely","2013","35-65 y.","indirect migration background","34","0.057291790064646","0.0374123897203124","0.0771711904089796"
"Rarely","2013","66 and older","no migration background","451","0.110713498393293","0.101658726775379","0.119768270011206"
"Rarely","2013","66 and older","direct migration background","47","0.135386985913276","0.10071237201494","0.170061599811613"
"Rarely","2013","66 and older","indirect migration background","2","","",""
"Sometimes","2013","16-34 y.","no migration background","939","0.248483021740885","0.235769314688305","0.261196728793464"
"Sometimes","2013","16-34 y.","direct migration background","154","0.20433177104733","0.172618849799106","0.236044692295553"
"Sometimes","2013","16-34 y.","indirect migration background","183","0.270124568347166","0.236578086986298","0.303671049708035"
"Sometimes","2013","35-65 y.","no migration background","3987","0.338935889685117","0.330726399129323","0.34714538024091"
"Sometimes","2013","35-65 y.","direct migration background","548","0.33970852295091","0.317155100475218","0.362261945426602"
"Sometimes","2013","35-65 y.","indirect migration background","152","0.320166914114792","0.280259111748642","0.360074716480942"
"Sometimes","2013","66 and older","no migration background","1667","0.371395557506827","0.35745232597663","0.385338789037024"
"Sometimes","2013","66 and older","direct migration background","145","0.369661826380109","0.320740142513411","0.418583510246808"
"Sometimes","2013","66 and older","indirect migration background","1","","",""
"Often","2013","16-34 y.","no migration background","2560","0.542579235933126","0.527922273848659","0.557236198017592"
"Often","2013","16-34 y.","direct migration background","342","0.613853401700587","0.575561165333405","0.652145638067769"
"Often","2013","16-34 y.","indirect migration background","352","0.542387889583348","0.504748349723925","0.580027429442771"
"Often","2013","35-65 y.","no migration background","6519","0.481460381825485","0.472794617209819","0.49012614644115"
"Often","2013","35-65 y.","direct migration background","791","0.413935831742857","0.390481099261386","0.437390564224327"
"Often","2013","35-65 y.","indirect migration background","271","0.505341406049241","0.462573926058969","0.548108886039513"
"Often","2013","66 and older","no migration background","2037","0.414053576701872","0.399839665832863","0.428267487570881"
"Often","2013","66 and older","direct migration background","139","0.387666811133037","0.338288583162903","0.437045039103172"
"Often","2013","66 and older","indirect migration background","2","","",""
"Very often","2013","16-34 y.","no migration background","691","0.157037446986921","0.14633309956114","0.167741794412701"
"Very often","2013","16-34 y.","direct migration background","81","0.115323330042425","0.0902013905401644","0.140445269544686"
"Very often","2013","16-34 y.","indirect migration background","100","0.140932281104539","0.114644162860264","0.167220399348814"
"Very often","2013","35-65 y.","no migration background","988","0.0657970764766003","0.061497164668301","0.0700969882848996"
"Very often","2013","35-65 y.","direct migration background","140","0.0769233636416708","0.0642340129307023","0.0896127143526394"
"Very often","2013","35-65 y.","indirect migration background","61","0.0976133003840851","0.0722258387246491","0.123000762043521"
"Very often","2013","66 and older","no migration background","314","0.0671188609779824","0.0598979530254782","0.0743397689304867"
"Very often","2013","66 and older","direct migration background","23","","",""
"Very often","2013","66 and older","indirect migration background","","","",""
"Very rare","2014","16-34 y.","no migration background","35","0.0059669396079468","0.00359825176096327","0.00833562745493033"
"Very rare","2014","16-34 y.","direct migration background","16","","",""
"Very rare","2014","16-34 y.","indirect migration background","15","","",""
"Very rare","2014","35-65 y.","no migration background","189","0.0194839577178486","0.0169726871029727","0.0219952283327246"
"Very rare","2014","35-65 y.","direct migration background","75","0.0225361866523421","0.0174429169677439","0.0276294563369404"
"Very rare","2014","35-65 y.","indirect migration background","6","","",""
"Very rare","2014","66 and older","no migration background","124","0.0330874306171049","0.02787879334009","0.0382960678941197"
"Very rare","2014","66 and older","direct migration background","21","","",""
"Very rare","2014","66 and older","indirect migration background","1","","",""
"Rarely","2014","16-34 y.","no migration background","169","0.0386408252850863","0.0327129694831869","0.0445686810869857"
"Rarely","2014","16-34 y.","direct migration background","82","0.0637415705190348","0.0510175103341458","0.0764656307039238"
"Rarely","2014","16-34 y.","indirect migration background","64","0.0605162974528687","0.0464765592186301","0.0745560356871074"
"Rarely","2014","35-65 y.","no migration background","868","0.0866473426347625","0.0815361241448755","0.0917585611246494"
