"plh0186","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","16-34 y.","1-pers.-HH","9","","",""
"Very rare","2007","16-34 y.","(Married) couple without C. ","4","","",""
"Very rare","2007","16-34 y.","Single parent ","7","","",""
"Very rare","2007","16-34 y.","Couple + C. LE 16 ","12","","",""
"Very rare","2007","16-34 y.","Couple + C. GT 16 ","14","","",""
"Very rare","2007","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Very rare","2007","35-65 y.","1-pers.-HH","92","0.0782018775988772","0.0635390860912978","0.0928646691064566"
"Very rare","2007","35-65 y.","(Married) couple without C. ","72","0.0186440053537262","0.0142914526800913","0.022996558027361"
"Very rare","2007","35-65 y.","Single parent ","35","0.0645852390082203","0.0449180989403698","0.0842523790760708"
"Very rare","2007","35-65 y.","Couple + C. LE 16 ","30","0.0161617616145394","0.0112723248228834","0.0210511984061955"
"Very rare","2007","35-65 y.","Couple + C. GT 16 ","33","0.0164816906058393","0.0110949590230205","0.021868422188658"
"Very rare","2007","35-65 y.","Couple + C. LE and GT 16","15","","",""
"Very rare","2007","66 and older","1-pers.-HH","87","0.0684215771765088","0.0541608688159394","0.0826822855370783"
"Very rare","2007","66 and older","(Married) couple without C. ","87","0.0309390880538335","0.0245324004185847","0.0373457756890822"
"Very rare","2007","66 and older","Single parent ","8","","",""
"Very rare","2007","66 and older","Couple + C. LE 16 ","","","",""
"Very rare","2007","66 and older","Couple + C. GT 16 ","5","","",""
"Very rare","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2007","16-34 y.","1-pers.-HH","50","0.0779673554440767","0.0575583953054623","0.098376315582691"
"Rarely","2007","16-34 y.","(Married) couple without C. ","26","","",""
"Rarely","2007","16-34 y.","Single parent ","34","0.113846305352085","0.0837198420739503","0.14397276863022"
"Rarely","2007","16-34 y.","Couple + C. LE 16 ","45","0.0354365742168086","0.024101773120481","0.0467713753131361"
"Rarely","2007","16-34 y.","Couple + C. GT 16 ","71","0.0672276193206667","0.0531004171214673","0.0813548215198661"
"Rarely","2007","16-34 y.","Couple + C. LE and GT 16","18","","",""
"Rarely","2007","35-65 y.","1-pers.-HH","227","0.180181461236749","0.159191865248497","0.201171057225001"
"Rarely","2007","35-65 y.","(Married) couple without C. ","320","0.0952329698699238","0.0857875083406998","0.104678431399148"
"Rarely","2007","35-65 y.","Single parent ","118","0.195278735898912","0.163559502539834","0.22699796925799"
"Rarely","2007","35-65 y.","Couple + C. LE 16 ","131","0.0552748370649491","0.0464141149670146","0.0641355591628837"
"Rarely","2007","35-65 y.","Couple + C. GT 16 ","189","0.104634081653561","0.0916840719072683","0.117584091399853"
"Rarely","2007","35-65 y.","Couple + C. LE and GT 16","71","0.0792357065222371","0.0618291875936102","0.0966422254508639"
"Rarely","2007","66 and older","1-pers.-HH","267","0.212587952757204","0.189477673150863","0.235698232363544"
"Rarely","2007","66 and older","(Married) couple without C. ","268","0.102286312885993","0.0910743424741356","0.11349828329785"
"Rarely","2007","66 and older","Single parent ","13","","",""
"Rarely","2007","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2007","66 and older","Couple + C. GT 16 ","22","","",""
"Rarely","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Sometimes","2007","16-34 y.","1-pers.-HH","212","0.327337260186193","0.291619210729372","0.363055309643014"
"Sometimes","2007","16-34 y.","(Married) couple without C. ","153","0.191438496508754","0.165082321891178","0.21779467112633"
"Sometimes","2007","16-34 y.","Single parent ","142","0.322402018481682","0.278069839147321","0.366734197816044"
"Sometimes","2007","16-34 y.","Couple + C. LE 16 ","216","0.206860196148015","0.182026807695068","0.231693584600961"
"Sometimes","2007","16-34 y.","Couple + C. GT 16 ","335","0.28755321052321","0.262018567940589","0.31308785310583"
"Sometimes","2007","16-34 y.","Couple + C. LE and GT 16","128","0.344631803533434","0.298741615149607","0.390521991917261"
"Sometimes","2007","35-65 y.","1-pers.-HH","496","0.380863041637782","0.35434338236754","0.407382700908024"
"Sometimes","2007","35-65 y.","(Married) couple without C. ","1298","0.370205068595522","0.354667541570781","0.385742595620264"
"Sometimes","2007","35-65 y.","Single parent ","212","0.345396840954571","0.307349816739347","0.383443865169796"
"Sometimes","2007","35-65 y.","Couple + C. LE 16 ","829","0.329042383164677","0.310823317399918","0.347261448929436"
"Sometimes","2007","35-65 y.","Couple + C. GT 16 ","867","0.409572446899149","0.388766767277161","0.430378126521137"
"Sometimes","2007","35-65 y.","Couple + C. LE and GT 16","360","0.376573190674438","0.345348750479755","0.407797630869121"
"Sometimes","2007","66 and older","1-pers.-HH","480","0.418525549465175","0.390660414323078","0.446390684607272"
"Sometimes","2007","66 and older","(Married) couple without C. ","1099","0.385045086039375","0.367040560200866","0.403049611877885"
"Sometimes","2007","66 and older","Single parent ","27","","",""
"Sometimes","2007","66 and older","Couple + C. LE 16 ","2","","",""
"Sometimes","2007","66 and older","Couple + C. GT 16 ","74","0.412784072371938","0.34125661682572","0.484311527918157"
"Sometimes","2007","66 and older","Couple + C. LE and GT 16","1","","",""
"Often","2007","16-34 y.","1-pers.-HH","315","0.456292077944644","0.418378425758269","0.494205730131019"
"Often","2007","16-34 y.","(Married) couple without C. ","478","0.52787186688312","0.494428853164393","0.561314880601846"
"Often","2007","16-34 y.","Single parent ","202","0.445202671187239","0.398063687502142","0.492341654872336"
"Often","2007","16-34 y.","Couple + C. LE 16 ","553","0.538090113306669","0.507524805170934","0.568655421442403"
"Often","2007","16-34 y.","Couple + C. GT 16 ","636","0.495386195042666","0.467179904851153","0.523592485234178"
"Often","2007","16-34 y.","Couple + C. LE and GT 16","216","0.509765160647647","0.461494121923663","0.558036199371632"
"Often","2007","35-65 y.","1-pers.-HH","408","0.307890343932822","0.282680181257315","0.333100506608329"
"Often","2007","35-65 y.","(Married) couple without C. ","1770","0.446929312685678","0.430931121710988","0.462927503660368"
"Often","2007","35-65 y.","Single parent ","207","0.338037061184466","0.300186575010411","0.375887547358521"
"Often","2007","35-65 y.","Couple + C. LE 16 ","1356","0.518630013436146","0.499255938907335","0.538004087964957"
"Often","2007","35-65 y.","Couple + C. GT 16 ","947","0.417094453003203","0.396232760805708","0.437956145200699"
"Often","2007","35-65 y.","Couple + C. LE and GT 16","432","0.458084460707762","0.425976272000508","0.490192649415017"
"Often","2007","66 and older","1-pers.-HH","327","0.264945194323624","0.240018038332333","0.289872350314915"
"Often","2007","66 and older","(Married) couple without C. ","1178","0.419596776419101","0.401337429624886","0.437856123213317"
"Often","2007","66 and older","Single parent ","17","","",""
"Often","2007","66 and older","Couple + C. LE 16 ","3","","",""
"Often","2007","66 and older","Couple + C. GT 16 ","68","0.300162010582395","0.233575076811916","0.366748944352875"
"Often","2007","66 and older","Couple + C. LE and GT 16","2","","",""
"Very often","2007","16-34 y.","1-pers.-HH","77","0.117674058898948","0.0931469579991932","0.142201159798703"
"Very often","2007","16-34 y.","(Married) couple without C. ","195","0.24406271929155","0.215288416219773","0.272837022363327"
"Very often","2007","16-34 y.","Single parent ","42","0.107022721804479","0.0777008052422962","0.136344638366662"
"Very often","2007","16-34 y.","Couple + C. LE 16 ","196","0.20840416663443","0.183502547194661","0.233305786074199"
"Very often","2007","16-34 y.","Couple + C. GT 16 ","151","0.135602209541411","0.116287656478156","0.154916762604665"
"Very often","2007","16-34 y.","Couple + C. LE and GT 16","46","0.0858385727167884","0.0587895129744104","0.112887632459166"
"Very often","2007","35-65 y.","1-pers.-HH","65","0.0528632755937696","0.0406432101234532","0.0650833410640859"
"Very often","2007","35-65 y.","(Married) couple without C. ","250","0.0689886434951498","0.0608335784696247","0.077143708520675"
"Very often","2007","35-65 y.","Single parent ","28","","",""
"Very often","2007","35-65 y.","Couple + C. LE 16 ","209","0.0808910047196885","0.0703182961356998","0.0914637133036772"
"Very often","2007","35-65 y.","Couple + C. GT 16 ","110","0.0522173278382476","0.0428050457155062","0.0616296099609889"
"Very often","2007","35-65 y.","Couple + C. LE and GT 16","47","0.0683017054639519","0.052045070688925","0.0845583402389789"
"Very often","2007","66 and older","1-pers.-HH","43","0.0355197262774885","0.0250649118740903","0.0459745406808866"
"Very often","2007","66 and older","(Married) couple without C. ","174","0.0621327366016978","0.0532010148054805","0.0710644583979151"
"Very often","2007","66 and older","Single parent ","2","","",""
"Very often","2007","66 and older","Couple + C. LE 16 ","1","","",""
"Very often","2007","66 and older","Couple + C. GT 16 ","13","","",""
"Very often","2007","66 and older","Couple + C. LE and GT 16","","","",""
"Very rare","2008","16-34 y.","1-pers.-HH","11","","",""
"Very rare","2008","16-34 y.","(Married) couple without C. ","3","","",""
"Very rare","2008","16-34 y.","Single parent ","10","","",""
"Very rare","2008","16-34 y.","Couple + C. LE 16 ","7","","",""
"Very rare","2008","16-34 y.","Couple + C. GT 16 ","10","","",""
"Very rare","2008","16-34 y.","Couple + C. LE and GT 16","2","","",""
"Very rare","2008","35-65 y.","1-pers.-HH","68","0.066558071584838","0.0526114239909242","0.0805047191787519"
"Very rare","2008","35-65 y.","(Married) couple without C. ","70","0.0242666112573484","0.0191423731832668","0.02939084933143"
"Very rare","2008","35-65 y.","Single parent ","36","0.0701310424742842","0.0493304918666083","0.0909315930819602"
"Very rare","2008","35-65 y.","Couple + C. LE 16 ","33","0.0176536709506184","0.0123111345214528","0.022996207379784"
"Very rare","2008","35-65 y.","Couple + C. GT 16 ","44","0.024669759261154","0.0179153608945314","0.0314241576277766"
"Very rare","2008","35-65 y.","Couple + C. LE and GT 16","14","","",""
"Very rare","2008","66 and older","1-pers.-HH","96","0.0683820010048171","0.0541369412638041","0.0826270607458301"
"Very rare","2008","66 and older","(Married) couple without C. ","62","0.0235645359080824","0.0179278900973101","0.0292011817188548"
"Very rare","2008","66 and older","Single parent ","6","","",""
"Very rare","2008","66 and older","Couple + C. LE 16 ","1","","",""
"Very rare","2008","66 and older","Couple + C. GT 16 ","5","","",""
"Very rare","2008","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2008","16-34 y.","1-pers.-HH","55","0.0842897940036641","0.0621151856297208","0.106464402377607"
"Rarely","2008","16-34 y.","(Married) couple without C. ","35","0.0672425968838394","0.050006288529848","0.0844789052378309"
"Rarely","2008","16-34 y.","Single parent ","33","0.089786923730236","0.0630753279523815","0.11649851950809"
"Rarely","2008","16-34 y.","Couple + C. LE 16 ","32","0.0443299078406725","0.0306450397849643","0.0580147758963807"
"Rarely","2008","16-34 y.","Couple + C. GT 16 ","63","0.046209666718302","0.0340970475454725","0.0583222858911316"
"Rarely","2008","16-34 y.","Couple + C. LE and GT 16","17","","",""
"Rarely","2008","35-65 y.","1-pers.-HH","235","0.1961408910188","0.173923152549686","0.218358629487914"
"Rarely","2008","35-65 y.","(Married) couple without C. ","282","0.0883907511517215","0.0789378106801497","0.0978436916232933"
"Rarely","2008","35-65 y.","Single parent ","101","0.183478169644843","0.15195100542874","0.215005333860946"
