"plh0186","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2007","Not Working","Other degree","84","0.201935081030026","0.165757250712255","0.238112911347798"
"Rarely","2007","Not Working","no degree/no degree yet","34","0.120928290509753","0.0900393995820719","0.151817181437434"
"Sometimes","2007","Full Time","lower secondary degree","705","0.370435549130527","0.348663785223839","0.392207313037215"
"Sometimes","2007","Full Time","secondary school degree","919","0.32710778610297","0.309658472677776","0.344557099528164"
"Sometimes","2007","Full Time","college entrance qualification","837","0.325603402665953","0.307812350343452","0.343394454988455"
"Sometimes","2007","Full Time","Other degree","141","0.374007717895613","0.322115811127624","0.425899624663601"
"Sometimes","2007","Full Time","no degree/no degree yet","16","","",""
"Sometimes","2007","Part Time","lower secondary degree","420","0.352376519442226","0.325537442469145","0.379215596415307"
"Sometimes","2007","Part Time","secondary school degree","506","0.30564825244518","0.283145487799373","0.328151017090986"
"Sometimes","2007","Part Time","college entrance qualification","406","0.290598388877157","0.266634425663308","0.314562352091006"
"Sometimes","2007","Part Time","Other degree","102","0.336342704519379","0.279351338056504","0.393334070982254"
"Sometimes","2007","Part Time","no degree/no degree yet","29","","",""
"Sometimes","2007","Not Working","lower secondary degree","1530","0.40115657463832","0.38563405192042","0.416679097356221"
"Sometimes","2007","Not Working","secondary school degree","584","0.373551391038608","0.350350334679682","0.396752447397533"
"Sometimes","2007","Not Working","college entrance qualification","443","0.32684940804513","0.302243729313097","0.351455086777162"
"Sometimes","2007","Not Working","Other degree","197","0.424814323575879","0.380267050146185","0.469361597005573"
"Sometimes","2007","Not Working","no degree/no degree yet","126","0.334793040334017","0.290084261341827","0.379501819326208"
"Often","2007","Full Time","lower secondary degree","830","0.429050268280888","0.406736638945838","0.451363897615939"
"Often","2007","Full Time","secondary school degree","1360","0.487907100351071","0.469316085516563","0.506498115185579"
"Often","2007","Full Time","college entrance qualification","1391","0.49257914404599","0.473598032080729","0.511560256011252"
"Often","2007","Full Time","Other degree","129","0.412066918179501","0.359280440766363","0.464853395592639"
"Often","2007","Full Time","no degree/no degree yet","11","","",""
"Often","2007","Part Time","lower secondary degree","543","0.398614130265332","0.371106336693912","0.426121923836753"
"Often","2007","Part Time","secondary school degree","840","0.50285385460214","0.478430906701854","0.527276802502427"
"Often","2007","Part Time","college entrance qualification","732","0.514408804892205","0.488029973229958","0.540787636554452"
"Often","2007","Part Time","Other degree","102","0.378626940097977","0.320117210165717","0.437136670030236"
"Often","2007","Part Time","no degree/no degree yet","45","0.383911053748645","0.285068573745181","0.482753533752109"
"Often","2007","Not Working","lower secondary degree","1338","0.340470782027234","0.325463375459934","0.355478188594535"
"Often","2007","Not Working","secondary school degree","715","0.390017070148122","0.366623823276436","0.413410317019807"
"Often","2007","Not Working","college entrance qualification","677","0.459655240987381","0.433512148353691","0.48579833362107"
"Often","2007","Not Working","Other degree","150","0.282201199197656","0.241641165014791","0.322761233380522"
"Often","2007","Not Working","no degree/no degree yet","205","0.415157192231318","0.368474911468086","0.46183947299455"
"Very often","2007","Full Time","lower secondary degree","156","0.0868766123825803","0.0741786697370431","0.0995745550281175"
"Very often","2007","Full Time","secondary school degree","251","0.0887698941609703","0.0781918096570259","0.0993479786649148"
"Very often","2007","Full Time","college entrance qualification","227","0.0834797758243328","0.0729780385849936","0.093981513063672"
"Very often","2007","Full Time","Other degree","20","","",""
"Very often","2007","Full Time","no degree/no degree yet","7","","",""
"Very often","2007","Part Time","lower secondary degree","94","0.103031042872964","0.0859515269993175","0.120110558746611"
"Very often","2007","Part Time","secondary school degree","134","0.100320369718326","0.0856455201206145","0.114995219316037"
"Very often","2007","Part Time","college entrance qualification","157","0.1239271796063","0.106536388266805","0.141317970945794"
"Very often","2007","Part Time","Other degree","25","","",""
"Very often","2007","Part Time","no degree/no degree yet","6","","",""
"Very often","2007","Not Working","lower secondary degree","206","0.0500389045695202","0.0431340345009926","0.0569437746380479"
"Very often","2007","Not Working","secondary school degree","134","0.0791697350005207","0.0662200488337656","0.0921194211672759"
"Very often","2007","Not Working","college entrance qualification","121","0.0849810839592647","0.0703531984947382","0.0996089694237912"
"Very often","2007","Not Working","Other degree","22","","",""
"Very often","2007","Not Working","no degree/no degree yet","56","0.0996497813894111","0.0712725436375129","0.128027019141309"
"Very rare","2008","Full Time","lower secondary degree","27","","",""
"Very rare","2008","Full Time","secondary school degree","40","0.0227280828040166","0.017128277453668","0.0283278881543652"
"Very rare","2008","Full Time","college entrance qualification","34","0.0190103224859982","0.0136346006473568","0.0243860443246396"
"Very rare","2008","Full Time","Other degree","8","","",""
"Very rare","2008","Full Time","no degree/no degree yet","3","","",""
"Very rare","2008","Part Time","lower secondary degree","37","0.031197837712259","0.0211454814080493","0.0412501940164688"
"Very rare","2008","Part Time","secondary school degree","22","","",""
"Very rare","2008","Part Time","college entrance qualification","19","","",""
"Very rare","2008","Part Time","Other degree","4","","",""
"Very rare","2008","Part Time","no degree/no degree yet","1","","",""
"Very rare","2008","Not Working","lower secondary degree","162","0.0488888133698524","0.0418014025406582","0.0559762241990466"
"Very rare","2008","Not Working","secondary school degree","51","0.0511627443480108","0.0402222449992724","0.0621032436967493"
"Very rare","2008","Not Working","college entrance qualification","35","0.0288207266548708","0.0198829864472025","0.0377584668625391"
"Very rare","2008","Not Working","Other degree","27","","",""
"Very rare","2008","Not Working","no degree/no degree yet","8","","",""
"Rarely","2008","Full Time","lower secondary degree","156","0.110477686224121","0.0958486906303399","0.125106681817902"
"Rarely","2008","Full Time","secondary school degree","197","0.0708788574774686","0.0612366084055312","0.080521106549406"
"Rarely","2008","Full Time","college entrance qualification","158","0.0703258308080164","0.0602603935615722","0.0803912680544606"
"Rarely","2008","Full Time","Other degree","20","","",""
"Rarely","2008","Full Time","no degree/no degree yet","4","","",""
"Rarely","2008","Part Time","lower secondary degree","136","0.126112922811482","0.106917595108646","0.145308250514318"
"Rarely","2008","Part Time","secondary school degree","118","0.092837515536923","0.0780073482376993","0.107667682836147"
"Rarely","2008","Part Time","college entrance qualification","83","0.0689132595046078","0.0552171608582366","0.082609358150979"
"Rarely","2008","Part Time","Other degree","31","0.142718425256797","0.0977087514062018","0.187728099107392"
"Rarely","2008","Part Time","no degree/no degree yet","9","","",""
"Rarely","2008","Not Working","lower secondary degree","458","0.143913218019398","0.132376654731345","0.155449781307451"
"Rarely","2008","Not Working","secondary school degree","162","0.117686303897178","0.101685609281766","0.13368699851259"
"Rarely","2008","Not Working","college entrance qualification","102","0.0927694685032526","0.0772710664155537","0.108267870590951"
"Rarely","2008","Not Working","Other degree","76","0.18869694814742","0.151052751311435","0.226341144983406"
"Rarely","2008","Not Working","no degree/no degree yet","27","","",""
"Sometimes","2008","Full Time","lower secondary degree","618","0.352340693867648","0.330048464220347","0.374632923514949"
"Sometimes","2008","Full Time","secondary school degree","926","0.346287535338066","0.328410494477785","0.364164576198348"
"Sometimes","2008","Full Time","college entrance qualification","817","0.373869252916616","0.354823321408695","0.392915184424537"
"Sometimes","2008","Full Time","Other degree","119","0.372275904897249","0.317573763561373","0.426978046233125"
"Sometimes","2008","Full Time","no degree/no degree yet","13","","",""
"Sometimes","2008","Part Time","lower secondary degree","390","0.367670846991617","0.339791071191411","0.395550622791823"
"Sometimes","2008","Part Time","secondary school degree","471","0.3341011333062","0.309997369282087","0.358204897330312"
"Sometimes","2008","Part Time","college entrance qualification","397","0.296273652765245","0.271584918230922","0.320962387299568"
"Sometimes","2008","Part Time","Other degree","76","0.279593673896392","0.221843070278636","0.337344277514147"
"Sometimes","2008","Part Time","no degree/no degree yet","31","0.415962337222909","0.320310032839956","0.511614641605862"
"Sometimes","2008","Not Working","lower secondary degree","1445","0.392469468348843","0.376420238102376","0.40851869859531"
"Sometimes","2008","Not Working","secondary school degree","549","0.349478985116194","0.325803136047797","0.37315483418459"
"Sometimes","2008","Not Working","college entrance qualification","454","0.32397059706362","0.298969379931836","0.348971814195405"
"Sometimes","2008","Not Working","Other degree","149","0.405819944527075","0.358575606166326","0.453064282887824"
"Sometimes","2008","Not Working","no degree/no degree yet","126","0.362435679419538","0.315676966416897","0.409194392422179"
"Often","2008","Full Time","lower secondary degree","810","0.439416712800061","0.416255720669559","0.462577704930563"
"Often","2008","Full Time","secondary school degree","1331","0.479264303179355","0.46049362185948","0.498034984499231"
"Often","2008","Full Time","college entrance qualification","1271","0.461987566470134","0.442362048508837","0.481613084431431"
"Often","2008","Full Time","Other degree","134","0.412354543255582","0.35665129168278","0.468057794828384"
"Often","2008","Full Time","no degree/no degree yet","13","","",""
"Often","2008","Part Time","lower secondary degree","503","0.395607056686901","0.367333542977571","0.42388057039623"
"Often","2008","Part Time","secondary school degree","731","0.46666332241247","0.441168950643221","0.49215769418172"
"Often","2008","Part Time","college entrance qualification","682","0.522546759039375","0.495539630559138","0.549553887519613"
"Often","2008","Part Time","Other degree","100","0.43928566593108","0.37542279414787","0.50314853771429"
"Often","2008","Part Time","no degree/no degree yet","47","0.384256780157672","0.289859692860216","0.478653867455128"
"Often","2008","Not Working","lower secondary degree","1305","0.364831326341884","0.349009456363107","0.38065319632066"
"Often","2008","Not Working","secondary school degree","659","0.391220423363266","0.366987536157481","0.415453310569051"
"Often","2008","Not Working","college entrance qualification","645","0.457958446117921","0.431341704516379","0.484575187719462"
"Often","2008","Not Working","Other degree","136","0.282243859668615","0.238940184918339","0.325547534418892"
"Often","2008","Not Working","no degree/no degree yet","189","0.411712112259044","0.363840632794622","0.459583591723467"
"Very often","2008","Full Time","lower secondary degree","153","0.0793138900512394","0.0667034796236605","0.0919243004788183"
"Very often","2008","Full Time","secondary school degree","227","0.0808412212010931","0.0705989676546228","0.0910834747475634"
"Very often","2008","Full Time","college entrance qualification","199","0.0748070273192353","0.0644509045822064","0.0851631500562642"
"Very often","2008","Full Time","Other degree","19","","",""
"Very often","2008","Full Time","no degree/no degree yet","6","","",""
"Very often","2008","Part Time","lower secondary degree","83","0.0794113357977415","0.0637776226606584","0.0950450489348245"
"Very often","2008","Part Time","secondary school degree","129","0.080353235258378","0.0664615811217725","0.0942448893949834"
"Very often","2008","Part Time","college entrance qualification","133","0.0936870261240245","0.0779316333770296","0.109442418871019"
"Very often","2008","Part Time","Other degree","21","","",""
"Very often","2008","Part Time","no degree/no degree yet","14","","",""
"Very often","2008","Not Working","lower secondary degree","186","0.0498971739200231","0.0427408416923217","0.0570535061477246"
"Very often","2008","Not Working","secondary school degree","137","0.0904515432753513","0.0762090745137357","0.104694012036967"
"Very often","2008","Not Working","college entrance qualification","110","0.0964807616603355","0.0807077499817531","0.112253773338918"
"Very often","2008","Not Working","Other degree","27","","",""
"Very often","2008","Not Working","no degree/no degree yet","56","0.128950108464095","0.0963501200573723","0.161550096870817"
"Very rare","2009","Full Time","lower secondary degree","31","0.0272166810621252","0.0192112399524003","0.0352221221718501"
"Very rare","2009","Full Time","secondary school degree","47","0.0170935051991311","0.0120909246916624","0.0220960857065998"
"Very rare","2009","Full Time","college entrance qualification","28","","",""
"Very rare","2009","Full Time","Other degree","7","","",""
"Very rare","2009","Full Time","no degree/no degree yet","2","","",""
"Very rare","2009","Part Time","lower secondary degree","41","0.0444174912321234","0.0320904360945797","0.0567445463696671"
"Very rare","2009","Part Time","secondary school degree","28","","",""
"Very rare","2009","Part Time","college entrance qualification","21","","",""
"Very rare","2009","Part Time","Other degree","7","","",""
"Very rare","2009","Part Time","no degree/no degree yet","","","",""
"Very rare","2009","Not Working","lower secondary degree","165","0.0561445540520745","0.0482472369381433","0.0640418711660058"
"Very rare","2009","Not Working","secondary school degree","56","0.0591796500433271","0.0469284055644086","0.0714308945222456"
"Very rare","2009","Not Working","college entrance qualification","34","0.0300383657110397","0.0205984373205957","0.0394782941014838"
"Very rare","2009","Not Working","Other degree","22","","",""
"Very rare","2009","Not Working","no degree/no degree yet","6","","",""
"Rarely","2009","Full Time","lower secondary degree","145","0.103669434942915","0.0886719271442418","0.118666942741588"
"Rarely","2009","Full Time","secondary school degree","184","0.0767694802069239","0.066494717603054","0.0870442428107938"
"Rarely","2009","Full Time","college entrance qualification","168","0.074020802435384","0.0634627052835508","0.0845788995872172"
"Rarely","2009","Full Time","Other degree","26","","",""
"Rarely","2009","Full Time","no degree/no degree yet","3","","",""
"Rarely","2009","Part Time","lower secondary degree","136","0.12568013382224","0.10584584100517","0.145514426639311"
"Rarely","2009","Part Time","secondary school degree","128","0.12287465803322","0.105708546915797","0.140040769150644"
"Rarely","2009","Part Time","college entrance qualification","89","0.0831922218811871","0.0680331188413805","0.0983513249209937"
"Rarely","2009","Part Time","Other degree","29","","",""
"Rarely","2009","Part Time","no degree/no degree yet","7","","",""
"Rarely","2009","Not Working","lower secondary degree","511","0.161793856326975","0.149160188642122","0.174427524011828"
"Rarely","2009","Not Working","secondary school degree","156","0.139755700244263","0.121753054899095","0.157758345589432"
"Rarely","2009","Not Working","college entrance qualification","117","0.0975836838315258","0.0811722946213193","0.113995073041732"
"Rarely","2009","Not Working","Other degree","66","0.211671710458124","0.16856712141077","0.254776299505478"
"Rarely","2009","Not Working","no degree/no degree yet","30","0.114331254964095","0.0813222732061264","0.147340236722064"
"Sometimes","2009","Full Time","lower secondary degree","615","0.373301865998213","0.349505046916375","0.397098685080051"
"Sometimes","2009","Full Time","secondary school degree","888","0.345158206154277","0.32680974206182","0.363506670246734"
"Sometimes","2009","Full Time","college entrance qualification","706","0.298956795614287","0.280494540355974","0.3174190508726"
"Sometimes","2009","Full Time","Other degree","97","0.402919183103354","0.342119177649006","0.463719188557703"
"Sometimes","2009","Full Time","no degree/no degree yet","14","","",""
"Sometimes","2009","Part Time","lower secondary degree","383","0.356943233448106","0.328276879227618","0.385609587668595"
"Sometimes","2009","Part Time","secondary school degree","460","0.322381490120707","0.29794225506487","0.346820725176544"
"Sometimes","2009","Part Time","college entrance qualification","374","0.314262819980955","0.288781709619757","0.339743930342153"
"Sometimes","2009","Part Time","Other degree","70","0.341437078691532","0.277755727762523","0.40511842962054"
"Sometimes","2009","Part Time","no degree/no degree yet","30","0.328551864153956","0.234103488675047","0.423000239632865"
"Sometimes","2009","Not Working","lower secondary degree","1355","0.408698484212223","0.391833768464056","0.425563199960389"
"Sometimes","2009","Not Working","secondary school degree","513","0.363734071715183","0.338756398191685","0.388711745238681"
"Sometimes","2009","Not Working","college entrance qualification","388","0.311504289418656","0.285892736834227","0.337115842003085"
"Sometimes","2009","Not Working","Other degree","132","0.381584769837562","0.330325295518207","0.432844244156917"
"Sometimes","2009","Not Working","no degree/no degree yet","95","0.304512060792122","0.256774411046407","0.352249710537836"
"Often","2009","Full Time","lower secondary degree","698","0.434442002759414","0.410054681175836","0.458829324342992"
"Often","2009","Full Time","secondary school degree","1277","0.492515626919667","0.473220672183811","0.511810581655524"
"Often","2009","Full Time","college entrance qualification","1251","0.518197216182448","0.498046507028254","0.538347925336641"
"Often","2009","Full Time","Other degree","103","0.397248118063424","0.336591485188484","0.457904750938364"
"Often","2009","Full Time","no degree/no degree yet","11","","",""
"Often","2009","Part Time","lower secondary degree","441","0.39233422110245","0.363119031095084","0.421549411109816"
"Often","2009","Part Time","secondary school degree","676","0.456102404418692","0.430058884609947","0.482145924227437"
"Often","2009","Part Time","college entrance qualification","650","0.467720338485651","0.440332606937522","0.495108070033779"
"Often","2009","Part Time","Other degree","91","0.411418491153947","0.345333399015608","0.477503583292287"
"Often","2009","Part Time","no degree/no degree yet","45","0.496771996762141","0.396230061172333","0.597313932351949"
"Often","2009","Not Working","lower secondary degree","1088","0.326164968444254","0.310081916457782","0.342248020430726"
"Often","2009","Not Working","secondary school degree","607","0.387154862792419","0.361864306028347","0.412445419556492"
"Often","2009","Not Working","college entrance qualification","612","0.468946304816568","0.441347895725329","0.496544713907807"
"Often","2009","Not Working","Other degree","102","0.307722109810475","0.259018839404848","0.356425380216103"
"Often","2009","Not Working","no degree/no degree yet","169","0.435417014533122","0.383985350742895","0.48684867832335"
"Very often","2009","Full Time","lower secondary degree","98","0.0613700152373326","0.0495617811223075","0.0731782493523577"
"Very often","2009","Full Time","secondary school degree","183","0.0684631815200007","0.0587166302661037","0.0782097327738977"
"Very often","2009","Full Time","college entrance qualification","209","0.0946418528476903","0.0828370165624392","0.106446689132941"
"Very often","2009","Full Time","Other degree","17","","",""
"Very often","2009","Full Time","no degree/no degree yet","6","","",""
"Very often","2009","Part Time","lower secondary degree","72","0.0806249203950797","0.0643346143558156","0.0969152264343438"
"Very often","2009","Part Time","secondary school degree","113","0.0768648041567956","0.0629362400920125","0.0907933682215787"
"Very often","2009","Part Time","college entrance qualification","141","0.114141784643924","0.0966876855822132","0.131595883705635"
"Very often","2009","Part Time","Other degree","16","","",""
"Very often","2009","Part Time","no degree/no degree yet","13","","",""
"Very often","2009","Not Working","lower secondary degree","145","0.0471981369644738","0.0399230742261829","0.0544731997027647"
"Very often","2009","Not Working","secondary school degree","93","0.0501757152048071","0.0388410400161589","0.0615103903934552"
"Very often","2009","Not Working","college entrance qualification","105","0.0919273562222111","0.0759488582204773","0.107905854223945"
"Very often","2009","Not Working","Other degree","23","","",""
"Very often","2009","Not Working","no degree/no degree yet","57","0.124181549217394","0.0899718256527553","0.158391272782033"
"Very rare","2010","Full Time","lower secondary degree","28","","",""
"Very rare","2010","Full Time","secondary school degree","31","0.0144534557792145","0.00962594265118517","0.0192809689072439"
"Very rare","2010","Full Time","college entrance qualification","31","0.0143229586032241","0.00944689752254473","0.0191990196839035"
"Very rare","2010","Full Time","Other degree","2","","",""
"Very rare","2010","Full Time","no degree/no degree yet","","","",""
"Very rare","2010","Part Time","lower secondary degree","25","","",""
"Very rare","2010","Part Time","secondary school degree","23","","",""
"Very rare","2010","Part Time","college entrance qualification","17","","",""
"Very rare","2010","Part Time","Other degree","3","","",""
"Very rare","2010","Part Time","no degree/no degree yet","2","","",""
"Very rare","2010","Not Working","lower secondary degree","133","0.0475910148712458","0.039956091109793","0.0552259386326985"
"Very rare","2010","Not Working","secondary school degree","49","0.0439583732350497","0.0330711094768958","0.0548456369932035"
"Very rare","2010","Not Working","college entrance qualification","29","","",""
"Very rare","2010","Not Working","Other degree","23","","",""
"Very rare","2010","Not Working","no degree/no degree yet","11","","",""
"Rarely","2010","Full Time","lower secondary degree","116","0.0937140606656153","0.0784646080507317","0.108963513280499"
"Rarely","2010","Full Time","secondary school degree","178","0.0793427865278964","0.0684107330052681","0.0902748400505248"
"Rarely","2010","Full Time","college entrance qualification","146","0.0697736900898128","0.0593186523782133","0.0802287278014123"
"Rarely","2010","Full Time","Other degree","20","","",""
"Rarely","2010","Full Time","no degree/no degree yet","3","","",""
"Rarely","2010","Part Time","lower secondary degree","109","0.11761373350586","0.0973718901770667","0.137855576834654"
"Rarely","2010","Part Time","secondary school degree","95","0.0850046132050752","0.0700499870085206","0.0999592394016299"
"Rarely","2010","Part Time","college entrance qualification","87","0.0905267619825575","0.0741273647563445","0.10692615920877"
"Rarely","2010","Part Time","Other degree","20","","",""
"Rarely","2010","Part Time","no degree/no degree yet","7","","",""
"Rarely","2010","Not Working","lower secondary degree","413","0.149343603421895","0.136561542630317","0.162125664213473"
"Rarely","2010","Not Working","secondary school degree","139","0.135885671803016","0.117687323479616","0.154084020126417"
"Rarely","2010","Not Working","college entrance qualification","91","0.0851088767496136","0.069379660729748","0.100838092769479"
"Rarely","2010","Not Working","Other degree","55","0.239323383982742","0.192792700670692","0.285854067294792"
"Rarely","2010","Not Working","no degree/no degree yet","23","","",""
"Sometimes","2010","Full Time","lower secondary degree","516","0.3738674121047","0.348550471931468","0.399184352277932"
"Sometimes","2010","Full Time","secondary school degree","761","0.322616469712843","0.303707858660104","0.341525080765582"
"Sometimes","2010","Full Time","college entrance qualification","725","0.36295871585564","0.343225500645022","0.382691931066259"
"Sometimes","2010","Full Time","Other degree","73","0.373601676047285","0.308016656938362","0.439186695156209"
"Sometimes","2010","Full Time","no degree/no degree yet","5","","",""
"Sometimes","2010","Part Time","lower secondary degree","363","0.374112178719062","0.343707470184591","0.404516887253533"
"Sometimes","2010","Part Time","secondary school degree","442","0.352137865542237","0.32652592267091","0.377749808413564"
"Sometimes","2010","Part Time","college entrance qualification","348","0.331601204789065","0.30469389311879","0.358508516459341"
"Sometimes","2010","Part Time","Other degree","69","0.299150406449217","0.233871270032843","0.364429542865591"
"Sometimes","2010","Part Time","no degree/no degree yet","21","","",""
"Sometimes","2010","Not Working","lower secondary degree","1209","0.409041097892862","0.391409462679588","0.426672733106136"
"Sometimes","2010","Not Working","secondary school degree","492","0.383371540320115","0.357550052961839","0.409193027678392"
"Sometimes","2010","Not Working","college entrance qualification","378","0.314289239453519","0.288121260672882","0.340457218234156"
"Sometimes","2010","Not Working","Other degree","125","0.379827693545239","0.326898371954549","0.432757015135929"
"Sometimes","2010","Not Working","no degree/no degree yet","96","0.331713589072412","0.279131761157555","0.384295416987269"
"Often","2010","Full Time","lower secondary degree","636","0.440041640808727","0.414067331414816","0.466015950202639"
"Often","2010","Full Time","secondary school degree","1197","0.502524503457802","0.482300668456153","0.52274833845945"
"Often","2010","Full Time","college entrance qualification","1173","0.45836584463811","0.437918138544303","0.478813550731917"
"Often","2010","Full Time","Other degree","98","0.39873454482459","0.332352594831017","0.465116494818163"
"Often","2010","Full Time","no degree/no degree yet","13","","",""
"Often","2010","Part Time","lower secondary degree","403","0.408983840109534","0.3780919541481","0.439875726070969"
"Often","2010","Part Time","secondary school degree","670","0.458890663963309","0.432170323556802","0.485611004369817"
"Often","2010","Part Time","college entrance qualification","613","0.467897466369917","0.439379573032471","0.496415359707363"
"Often","2010","Part Time","Other degree","82","0.499029370814545","0.427746304188665","0.570312437440425"
"Often","2010","Part Time","no degree/no degree yet","38","0.408667029937688","0.303541234302969","0.513792825572406"
"Often","2010","Not Working","lower secondary degree","1069","0.341649497832693","0.324641646199402","0.358657349465984"
"Often","2010","Not Working","secondary school degree","595","0.376341262683939","0.350612200202436","0.402070325165441"
"Often","2010","Not Working","college entrance qualification","608","0.498623198803107","0.470439155435301","0.526807242170914"
"Often","2010","Not Working","Other degree","104","0.262737327868148","0.214739803013044","0.310734852723252"
"Often","2010","Not Working","no degree/no degree yet","142","0.436915107960907","0.381521685146373","0.492308530775441"
"Very often","2010","Full Time","lower secondary degree","107","0.0693398886041569","0.0560473975893377","0.0826323796189762"
"Very often","2010","Full Time","secondary school degree","181","0.0810627845222446","0.0700232001332638","0.0921023689112255"
"Very often","2010","Full Time","college entrance qualification","206","0.0945787908132129","0.0825697683064918","0.106587813319934"
"Very often","2010","Full Time","Other degree","16","","",""
"Very often","2010","Full Time","no degree/no degree yet","4","","",""
"Very often","2010","Part Time","lower secondary degree","73","0.0740155235324843","0.0575659390692813","0.0904651079956872"
"Very often","2010","Part Time","secondary school degree","106","0.0844261775813438","0.069517809425119","0.0993345457375686"
"Very often","2010","Part Time","college entrance qualification","111","0.0908226983806559","0.07439919051218","0.107246206249132"
"Very often","2010","Part Time","Other degree","15","","",""
"Very often","2010","Part Time","no degree/no degree yet","16","","",""
"Very often","2010","Not Working","lower secondary degree","163","0.0523747859813047","0.0443854641833204","0.060364107779289"
"Very often","2010","Not Working","secondary school degree","87","0.0604431519578798","0.0477872057520418","0.0730990981637178"
"Very often","2010","Not Working","college entrance qualification","103","0.0745323691472967","0.0597280642641233","0.0893366740304701"
"Very often","2010","Not Working","Other degree","16","","",""
"Very often","2010","Not Working","no degree/no degree yet","36","0.0964687656522522","0.0634973435872949","0.129440187717209"
"Very rare","2011","Full Time","lower secondary degree","27","","",""
"Very rare","2011","Full Time","secondary school degree","44","0.0197811045202465","0.0146206416014634","0.0249415674390295"
"Very rare","2011","Full Time","college entrance qualification","37","0.0202813497977362","0.0149325752347702","0.0256301243607022"
"Very rare","2011","Full Time","Other degree","12","","",""
"Very rare","2011","Full Time","no degree/no degree yet","","","",""
"Very rare","2011","Part Time","lower secondary degree","26","","",""
"Very rare","2011","Part Time","secondary school degree","31","0.0190636875237802","0.0124892827009304","0.0256380923466299"
"Very rare","2011","Part Time","college entrance qualification","13","","",""
"Very rare","2011","Part Time","Other degree","6","","",""
"Very rare","2011","Part Time","no degree/no degree yet","3","","",""
"Very rare","2011","Not Working","lower secondary degree","173","0.051664563996808","0.0446016801802127","0.0587274478134034"
"Very rare","2011","Not Working","secondary school degree","62","0.0509742760623941","0.0405250809485468","0.0614234711762413"
"Very rare","2011","Not Working","college entrance qualification","27","","",""
"Very rare","2011","Not Working","Other degree","25","","",""
"Very rare","2011","Not Working","no degree/no degree yet","13","","",""
"Rarely","2011","Full Time","lower secondary degree","155","0.0972041322863318","0.0831470326607348","0.111261231911929"
"Rarely","2011","Full Time","secondary school degree","209","0.0822891128532555","0.0721049346517691","0.0924732910547419"
"Rarely","2011","Full Time","college entrance qualification","162","0.0590288114510657","0.0500859735078737","0.0679716493942577"
"Rarely","2011","Full Time","Other degree","30","0.0881168409739035","0.0579418395670384","0.118291842380769"
"Rarely","2011","Full Time","no degree/no degree yet","6","","",""
"Rarely","2011","Part Time","lower secondary degree","122","0.0963611713352547","0.0796375248566159","0.113084817813894"
"Rarely","2011","Part Time","secondary school degree","130","0.0967407277399489","0.0825291115343354","0.110952343945562"
"Rarely","2011","Part Time","college entrance qualification","93","0.0771894319629926","0.0635829429226611","0.0907959210033241"
"Rarely","2011","Part Time","Other degree","22","","",""
"Rarely","2011","Part Time","no degree/no degree yet","10","","",""
