"plh0186","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Sometimes","2009","35-65 y.","Rural Area","1222","0.36808721461417","0.351968294583901","0.384206134644438"
"Sometimes","2009","35-65 y.","Urban Area","2304","0.367047947188865","0.355263084233715","0.378832810144015"
"Sometimes","2009","66 and older","Rural Area","603","0.432652388285504","0.407018392493041","0.458286384077968"
"Sometimes","2009","66 and older","Urban Area","1076","0.38038953136854","0.362194907699891","0.39858415503719"
"Very often","2009","16-34 y.","Rural Area","195","0.152668542594305","0.133496817626694","0.171840267561916"
"Very often","2009","16-34 y.","Urban Area","383","0.141929163411195","0.128622196508345","0.155236130314046"
"Very often","2009","35-65 y.","Rural Area","203","0.0488409068079777","0.0416372926237981","0.0560445209921573"
"Very often","2009","35-65 y.","Urban Area","401","0.0635560456958376","0.0575912295787554","0.0695208618129199"
"Very often","2009","66 and older","Rural Area","50","0.0265539437380804","0.0182354900925301","0.0348723973836308"
"Very often","2009","66 and older","Urban Area","130","0.0412090319177853","0.033759523779724","0.0486585400558465"
"Very rare","2009","16-34 y.","Rural Area","11","","",""
"Very rare","2009","16-34 y.","Urban Area","24","","",""
"Very rare","2009","35-65 y.","Rural Area","74","0.0250270736265321","0.0198063185818917","0.0302478286711726"
"Very rare","2009","35-65 y.","Urban Area","187","0.0371143266039419","0.0324922633404926","0.0417363898673913"
"Very rare","2009","66 and older","Rural Area","66","0.046677626688964","0.0357633133844765","0.0575919399934516"
"Very rare","2009","66 and older","Urban Area","140","0.0596422432869562","0.0507667404676118","0.0685177461063007"
"Often","2010","16-34 y.","Rural Area","608","0.515072986978348","0.486448202921109","0.543697771035587"
"Often","2010","16-34 y.","Urban Area","1263","0.484242624880356","0.464286145762","0.504199103998712"
"Often","2010","35-65 y.","Rural Area","1445","0.443355365947681","0.425918234814486","0.460792497080877"
"Often","2010","35-65 y.","Urban Area","2749","0.417885011363769","0.405356111511182","0.430413911216357"
"Often","2010","66 and older","Rural Area","559","0.376518496891055","0.350890316784864","0.402146676997246"
"Often","2010","66 and older","Urban Area","1042","0.378481382643925","0.360067353919584","0.396895411368267"
"Rarely","2010","16-34 y.","Rural Area","56","0.0356744264228839","0.0250511132342129","0.046297739611555"
"Rarely","2010","16-34 y.","Urban Area","155","0.0744924542600331","0.0640072760940402","0.0849776324260261"
"Rarely","2010","35-65 y.","Rural Area","262","0.0894268782599233","0.079410712937508","0.0994430435823386"
"Rarely","2010","35-65 y.","Urban Area","582","0.118017766927491","0.109822110111496","0.126213423743486"
"Rarely","2010","66 and older","Rural Area","157","0.134657425412283","0.116601406063858","0.152713444760708"
"Rarely","2010","66 and older","Urban Area","324","0.138186285783527","0.125084253756847","0.151288317810208"
"Sometimes","2010","16-34 y.","Rural Area","304","0.288247945311022","0.262305129134527","0.314190761487517"
"Sometimes","2010","16-34 y.","Urban Area","630","0.302694378993821","0.284348291845727","0.321040466141915"
"Sometimes","2010","35-65 y.","Rural Area","1144","0.384510239717427","0.367434701299553","0.401585778135301"
"Sometimes","2010","35-65 y.","Urban Area","2087","0.365870874664106","0.353635059175126","0.378106690153085"
"Sometimes","2010","66 and older","Rural Area","543","0.412487758608351","0.386448607932389","0.438526909284312"
"Sometimes","2010","66 and older","Urban Area","1044","0.377926825361756","0.359518084639075","0.396335566084437"
"Very often","2010","16-34 y.","Rural Area","191","0.147453184593039","0.127145713672463","0.167760655513614"
"Very often","2010","16-34 y.","Urban Area","331","0.124452577435109","0.111270875848929","0.137634279021289"
"Very often","2010","35-65 y.","Rural Area","199","0.0607664772168243","0.0523809792495481","0.0691519751841005"
"Very often","2010","35-65 y.","Urban Area","393","0.0701119795983835","0.0636257608546417","0.0765981983421253"
"Very often","2010","66 and older","Rural Area","62","0.0381468590078738","0.0280148259460778","0.0482788920696697"
"Very often","2010","66 and older","Urban Area","137","0.0587815728484854","0.0498512883199549","0.067711857377016"
"Very rare","2010","16-34 y.","Rural Area","12","","",""
"Very rare","2010","16-34 y.","Urban Area","30","0.0141179644306809","0.00940680057635396","0.0188291282850078"
"Very rare","2010","35-65 y.","Rural Area","68","0.0219410388581443","0.0167991682093286","0.02708290950696"
"Very rare","2010","35-65 y.","Urban Area","142","0.0281143674462509","0.0239153092952244","0.0323134255972774"
"Very rare","2010","66 and older","Rural Area","52","0.0381894600804378","0.0280519955526919","0.0483269246081837"
"Very rare","2010","66 and older","Urban Area","118","0.0466239333623056","0.038619399214852","0.0546284675097593"
"Often","2011","16-34 y.","Rural Area","747","0.543477834809431","0.517226048923925","0.569729620694937"
"Often","2011","16-34 y.","Urban Area","1580","0.521223378586332","0.503063874407855","0.539382882764809"
"Often","2011","35-65 y.","Rural Area","1949","0.455622516424683","0.440325847313259","0.470919185536108"
"Often","2011","35-65 y.","Urban Area","3364","0.444354610832016","0.432915225176297","0.455793996487735"
"Often","2011","66 and older","Rural Area","659","0.344022445329559","0.321904024780327","0.366140865878792"
"Often","2011","66 and older","Urban Area","1316","0.364990096940051","0.348721470494654","0.381258723385448"
"Rarely","2011","16-34 y.","Rural Area","68","0.0503041541738094","0.038784718719665","0.0618235896279537"
"Rarely","2011","16-34 y.","Urban Area","163","0.0604179886978912","0.051756828854688","0.0690791485410944"
"Rarely","2011","35-65 y.","Rural Area","376","0.104252155154364","0.0948661753984588","0.113638134910269"
"Rarely","2011","35-65 y.","Urban Area","688","0.106286175808521","0.0991907799974291","0.113381571619613"
"Rarely","2011","66 and older","Rural Area","234","0.153377231354623","0.136599174905845","0.170155287803401"
"Rarely","2011","66 and older","Urban Area","382","0.123407218264422","0.112292733777695","0.134521702751149"
"Sometimes","2011","16-34 y.","Rural Area","324","0.246412773580487","0.22370181978631","0.269123727374664"
"Sometimes","2011","16-34 y.","Urban Area","681","0.262094561874811","0.246108005054264","0.278081118695358"
"Sometimes","2011","35-65 y.","Rural Area","1359","0.351030137964839","0.336370316775128","0.365689959154551"
"Sometimes","2011","35-65 y.","Urban Area","2450","0.342945355156171","0.332017065283505","0.353873645028838"
"Sometimes","2011","66 and older","Rural Area","671","0.400001425594326","0.377191592309378","0.422811258879273"
"Sometimes","2011","66 and older","Urban Area","1280","0.390971430109756","0.374481779946456","0.407461080273055"
"Very often","2011","16-34 y.","Rural Area","228","0.146038173258992","0.12742632831787","0.164650018200114"
"Very often","2011","16-34 y.","Urban Area","457","0.142078230047541","0.129386723201313","0.15476973689377"
"Very often","2011","35-65 y.","Rural Area","315","0.0705556058185751","0.0626901902195061","0.0784210214176442"
"Very often","2011","35-65 y.","Urban Area","559","0.0756804434011578","0.0695915004711053","0.0817693863312103"
"Very often","2011","66 and older","Rural Area","123","0.0519379592568347","0.041606134005391","0.0622697845082785"
"Very often","2011","66 and older","Urban Area","262","0.0755512560323486","0.0666206206136157","0.0844818914510814"
"Very rare","2011","16-34 y.","Rural Area","16","","",""
"Very rare","2011","16-34 y.","Urban Area","26","","",""
"Very rare","2011","35-65 y.","Rural Area","73","0.0185395846375387","0.0143964351767276","0.0226827340983498"
"Very rare","2011","35-65 y.","Urban Area","187","0.0307334148021337","0.0267599805795924","0.034706849024675"
"Very rare","2011","66 and older","Rural Area","85","0.0506609384646577","0.0404500502219072","0.0608718267074081"
"Very rare","2011","66 and older","Urban Area","124","0.0450799986534226","0.0380687472548413","0.0520912500520039"
"Often","2012","16-34 y.","Rural Area","720","0.548982240337202","0.522138866808233","0.57582561386617"
"Often","2012","16-34 y.","Urban Area","1571","0.543489693259536","0.525115274842152","0.56186411167692"
"Often","2012","35-65 y.","Rural Area","2059","0.48920222289556","0.473943782911556","0.504460662879565"
"Often","2012","35-65 y.","Urban Area","3411","0.454703980079239","0.443075606944193","0.466332353214286"
"Often","2012","66 and older","Rural Area","779","0.391100830852852","0.368809384052189","0.413392277653514"
"Often","2012","66 and older","Urban Area","1478","0.413809711026726","0.397183688537875","0.430435733515576"
"Rarely","2012","16-34 y.","Rural Area","59","0.0539758114318944","0.0417855832274037","0.0661660396363851"
"Rarely","2012","16-34 y.","Urban Area","127","0.0481583891986005","0.0402605011874793","0.0560562772097218"
"Rarely","2012","35-65 y.","Rural Area","320","0.0863556166938828","0.0777817779128548","0.0949294554749108"
"Rarely","2012","35-65 y.","Urban Area","604","0.0972741328206344","0.0903539902043601","0.104194275436909"
"Rarely","2012","66 and older","Rural Area","195","0.120211188688254","0.105355839667128","0.13506653770938"
"Rarely","2012","66 and older","Urban Area","317","0.106855229030711","0.0964265924225314","0.11728386563889"
"Sometimes","2012","16-34 y.","Rural Area","310","0.235400069871949","0.212513455811351","0.258286683932546"
"Sometimes","2012","16-34 y.","Urban Area","671","0.246513515035346","0.230615212665282","0.262411817405411"
"Sometimes","2012","35-65 y.","Rural Area","1347","0.334191535778877","0.319793150095766","0.348589921461989"
"Sometimes","2012","35-65 y.","Urban Area","2344","0.3457680649432","0.334661066093947","0.356875063792452"
"Sometimes","2012","66 and older","Rural Area","676","0.400273208908578","0.377892379174439","0.422654038642718"
"Sometimes","2012","66 and older","Urban Area","1201","0.366153778173243","0.349891086522112","0.382416469824374"
"Very often","2012","16-34 y.","Rural Area","216","0.149024714327787","0.129813768468095","0.168235660187479"
"Very often","2012","16-34 y.","Urban Area","435","0.154746798568832","0.141405536950885","0.168088060186779"
"Very often","2012","35-65 y.","Rural Area","332","0.0701936878974505","0.0623956256272518","0.0779917501676491"
"Very often","2012","35-65 y.","Urban Area","531","0.0764154833768049","0.0702115457693317","0.0826194209842781"
"Very often","2012","66 and older","Rural Area","128","0.0550370267030341","0.0446197050368438","0.0654543483692243"
"Very often","2012","66 and older","Urban Area","270","0.0787471311867904","0.0696547944416316","0.0878394679319492"
"Very rare","2012","16-34 y.","Rural Area","15","","",""
"Very rare","2012","16-34 y.","Urban Area","19","","",""
"Very rare","2012","35-65 y.","Rural Area","65","0.020056936734229","0.0157776228044262","0.0243362506640319"
"Very rare","2012","35-65 y.","Urban Area","154","0.0258383387801215","0.0221333557060045","0.0295433218542386"
"Very rare","2012","66 and older","Rural Area","63","0.0333777448472819","0.0251727542640724","0.0415827354304913"
"Very rare","2012","66 and older","Urban Area","105","0.0344341505825306","0.0282787779335913","0.0405895232314698"
"Often","2013","16-34 y.","Rural Area","1099","0.550873413966526","0.528796362309057","0.572950465623996"
"Often","2013","16-34 y.","Urban Area","2155","0.547221291448166","0.531357323624926","0.563085259271407"
"Often","2013","35-65 y.","Rural Area","2799","0.478598512590383","0.465427642811327","0.491769382369439"
"Often","2013","35-65 y.","Urban Area","4782","0.47309101437025","0.463032105414244","0.483149923326256"
"Often","2013","66 and older","Rural Area","754","0.411320665411712","0.388186551752208","0.434454779071215"
"Often","2013","66 and older","Urban Area","1424","0.412384455304132","0.395470814707033","0.429298095901231"
"Rarely","2013","16-34 y.","Rural Area","97","0.0451419270746434","0.0359270351746326","0.0543568189746543"
"Rarely","2013","16-34 y.","Urban Area","163","0.0382737136695217","0.0321591795349512","0.0443882478040922"
"Rarely","2013","35-65 y.","Rural Area","435","0.0893886001678667","0.0818663069128349","0.0969108934228984"
"Rarely","2013","35-65 y.","Urban Area","813","0.0979472030145172","0.0919586386271743","0.10393576740186"
"Rarely","2013","66 and older","Rural Area","167","0.104144657319911","0.0897844520917421","0.11850486254808"
"Rarely","2013","66 and older","Urban Area","333","0.1168246959311","0.105788228026494","0.127861163835705"
"Sometimes","2013","16-34 y.","Rural Area","422","0.235944317449285","0.217099234584929","0.254789400313641"
"Sometimes","2013","16-34 y.","Urban Area","854","0.251471641110958","0.237644386300536","0.265298895921379"
"Sometimes","2013","35-65 y.","Rural Area","1749","0.345076498618506","0.332542327207376","0.357610670029636"
"Sometimes","2013","35-65 y.","Urban Area","2938","0.335037708000955","0.325528243118926","0.344547172882984"
"Sometimes","2013","66 and older","Rural Area","654","0.392159029215288","0.369205509015729","0.415112549414847"
"Sometimes","2013","66 and older","Urban Area","1159","0.361554741925011","0.345046980622405","0.378062503227617"
"Very often","2013","16-34 y.","Rural Area","306","0.157587327174526","0.141415694211318","0.173758960137734"
"Very often","2013","16-34 y.","Urban Area","566","0.149977471367017","0.138598171019771","0.161356771714263"
"Very often","2013","35-65 y.","Rural Area","451","0.0635141334136297","0.0570838746063789","0.0699443922208806"
"Very often","2013","35-65 y.","Urban Area","738","0.0699511338512975","0.0648123424559133","0.0750899252466816"
"Very often","2013","66 and older","Rural Area","108","0.0577783521611985","0.0468089661427917","0.0687477381796052"
"Very often","2013","66 and older","Urban Area","229","0.0694260269331589","0.0606927763046363","0.0781592775616815"
"Very rare","2013","16-34 y.","Rural Area","26","","",""
"Very rare","2013","16-34 y.","Urban Area","44","0.0130558824043369","0.00943814762465953","0.0166736171840144"
"Very rare","2013","35-65 y.","Rural Area","92","0.0234222552096148","0.0194346659592126","0.027409844460017"
"Very rare","2013","35-65 y.","Urban Area","193","0.0239729407629806","0.0208911559515734","0.0270547255743878"
"Very rare","2013","66 and older","Rural Area","55","0.0345972958918908","0.0260052114142377","0.0431893803695438"
"Very rare","2013","66 and older","Urban Area","109","0.039810079906599","0.0330924756924461","0.046527684120752"
"Often","2014","16-34 y.","Rural Area","1147","0.564483946253778","0.543098616819177","0.585869275688379"
"Often","2014","16-34 y.","Urban Area","2556","0.566102385091836","0.551653977077053","0.580550793106619"
"Often","2014","35-65 y.","Rural Area","2788","0.479336008148617","0.466095857439342","0.492576158857892"
"Often","2014","35-65 y.","Urban Area","5059","0.475819393165239","0.466084917139878","0.4855538691906"
"Often","2014","66 and older","Rural Area","775","0.419137557697587","0.396065987756739","0.442209127638435"
"Often","2014","66 and older","Urban Area","1458","0.433145758385535","0.416012283136241","0.450279233634829"
"Rarely","2014","16-34 y.","Rural Area","99","0.0492308960497299","0.0398995463880161","0.0585622457114437"
"Rarely","2014","16-34 y.","Urban Area","216","0.0443125362033378","0.0383132425280367","0.050311829878639"
"Rarely","2014","35-65 y.","Rural Area","394","0.079567896892318","0.072395588618633","0.0867402051660029"
"Rarely","2014","35-65 y.","Urban Area","806","0.0932817207628506","0.0876129943698206","0.0989504471558806"
"Rarely","2014","66 and older","Rural Area","168","0.106517752211485","0.0920927406164981","0.120942763806473"
"Rarely","2014","66 and older","Urban Area","305","0.105372026609198","0.0947556422984533","0.115988410919943"
"Sometimes","2014","16-34 y.","Rural Area","461","0.232138251111269","0.213928545114591","0.250347957107947"
"Sometimes","2014","16-34 y.","Urban Area","980","0.218764143586364","0.206712173975721","0.230816113197008"
"Sometimes","2014","35-65 y.","Rural Area","1661","0.335270664967941","0.322759022378928","0.347782307556954"
"Sometimes","2014","35-65 y.","Urban Area","3130","0.321806517117105","0.312700567157167","0.330912467077043"
"Sometimes","2014","66 and older","Rural Area","638","0.380514691516286","0.357812727520147","0.403216655512426"
"Sometimes","2014","66 and older","Urban Area","1106","0.357191330792484","0.340622798225524","0.373759863359443"
"Very often","2014","16-34 y.","Rural Area","341","0.149034999556404","0.133675111609336","0.164394887503472"
"Very often","2014","16-34 y.","Urban Area","719","0.161695214360738","0.150962033945121","0.172428394776355"
"Very often","2014","35-65 y.","Rural Area","529","0.0856181710279252","0.0782026632300774","0.093033678825773"
"Very often","2014","35-65 y.","Urban Area","943","0.0895510589430553","0.0839854306736117","0.0951166872124989"
"Very often","2014","66 and older","Rural Area","120","0.06065968839095","0.0494981571808786","0.0718212196010215"
"Very often","2014","66 and older","Urban Area","254","0.0697094936654007","0.0609041160176023","0.0785148713131991"
"Very rare","2014","16-34 y.","Rural Area","17","","",""
"Very rare","2014","16-34 y.","Urban Area","49","0.00912572075772442","0.00635353875961709","0.0118979027558317"
"Very rare","2014","35-65 y.","Rural Area","97","0.020207258963199","0.0164780652646492","0.0239364526617487"
"Very rare","2014","35-65 y.","Urban Area","173","0.0195413100117501","0.0168433064218961","0.0222393136016042"
"Very rare","2014","66 and older","Rural Area","56","0.0331703101836913","0.0247967149133241","0.0415439054540586"
"Very rare","2014","66 and older","Urban Area","90","0.0345813905473829","0.0282635045130262","0.0408992765817397"
"Often","2015","16-34 y.","Rural Area","1010","0.530104064436861","0.507237340037796","0.552970788835925"
"Often","2015","16-34 y.","Urban Area","2230","0.570668684418044","0.555193347247133","0.586144021588955"
"Often","2015","35-65 y.","Rural Area","2609","0.472204175167183","0.458536361711885","0.48587198862248"
"Often","2015","35-65 y.","Urban Area","4710","0.486960782141583","0.476803390476804","0.497118173806363"
"Often","2015","66 and older","Rural Area","788","0.399830322714469","0.376937989445061","0.422722655983876"
"Often","2015","66 and older","Urban Area","1409","0.408984581949118","0.391853581479572","0.426115582418665"
"Rarely","2015","16-34 y.","Rural Area","94","0.0508261292889849","0.0407628633060005","0.0608893952719693"
"Rarely","2015","16-34 y.","Urban Area","170","0.0447998207690881","0.0383323101311517","0.0512673314070244"
"Rarely","2015","35-65 y.","Rural Area","370","0.0788224417931733","0.0714451362142189","0.0861997473721277"
"Rarely","2015","35-65 y.","Urban Area","726","0.0855746502293209","0.0798899624308867","0.091259338027755"
"Rarely","2015","66 and older","Rural Area","180","0.128048521933245","0.112433283669142","0.143663760197349"
"Rarely","2015","66 and older","Urban Area","317","0.112676937298954","0.101659305479598","0.12369456911831"
"Sometimes","2015","16-34 y.","Rural Area","394","0.255206478390079","0.23523149905429","0.275181457725867"
"Sometimes","2015","16-34 y.","Urban Area","830","0.212277275600525","0.199492584018553","0.225061967182498"
"Sometimes","2015","35-65 y.","Rural Area","1605","0.350920574495637","0.337854218286897","0.363986930704377"
"Sometimes","2015","35-65 y.","Urban Area","2874","0.320063429228518","0.310583345987151","0.329543512469886"
"Sometimes","2015","66 and older","Rural Area","656","0.397441199461616","0.374571980607455","0.420310418315777"
"Sometimes","2015","66 and older","Urban Area","1103","0.359047002862037","0.342331532654193","0.375762473069881"
"Very often","2015","16-34 y.","Rural Area","317","0.158645451579334","0.141906591379553","0.175384311779116"
"Very often","2015","16-34 y.","Urban Area","661","0.160738805611443","0.149255663073486","0.1722219481494"
"Very often","2015","35-65 y.","Rural Area","453","0.0808388725447672","0.0733759814397322","0.0883017636498021"
"Very often","2015","35-65 y.","Urban Area","823","0.0845798291484021","0.0789252073370929","0.0902344509597114"
"Very often","2015","66 and older","Rural Area","81","0.046944391151907","0.0370596307354861","0.0568291515683279"
"Very often","2015","66 and older","Urban Area","235","0.0755352836955402","0.0663276092400579","0.0847429581510225"
"Very rare","2015","16-34 y.","Rural Area","15","","",""
"Very rare","2015","16-34 y.","Urban Area","39","0.0115154136008996","0.00817979384575696","0.0148510333560422"
"Very rare","2015","35-65 y.","Rural Area","88","0.0172139359992403","0.0136529460910906","0.02077492590739"
"Very rare","2015","35-65 y.","Urban Area","169","0.0228213092521753","0.0197865992547554","0.0258560192495952"
"Very rare","2015","66 and older","Rural Area","54","0.0277355647387627","0.0200614925923016","0.0354096368852238"
"Very rare","2015","66 and older","Urban Area","100","0.0437561941943501","0.0366287480955839","0.0508836402931163"
"Often","2016","16-34 y.","Rural Area","1015","0.603620677770774","0.580637450238285","0.626603905303263"
"Often","2016","16-34 y.","Urban Area","2233","0.5789055058772","0.563323732159568","0.594487279594832"
"Often","2016","35-65 y.","Rural Area","2450","0.481585237552149","0.467600699560444","0.495569775543855"
"Often","2016","35-65 y.","Urban Area","4531","0.486779020658322","0.476448697176398","0.497109344140247"
"Often","2016","66 and older","Rural Area","782","0.425467129200546","0.402081266777478","0.448852991623615"
"Often","2016","66 and older","Urban Area","1413","0.434661799954756","0.41703166657129","0.452291933338221"
"Rarely","2016","16-34 y.","Rural Area","80","0.0533006220743318","0.042745927958034","0.0638553161906296"
"Rarely","2016","16-34 y.","Urban Area","150","0.0394074088644603","0.0332672186121479","0.0455475991167728"
"Rarely","2016","35-65 y.","Rural Area","380","0.0887285840116238","0.0807701336906998","0.0966870343325479"
"Rarely","2016","35-65 y.","Urban Area","709","0.0871056543997043","0.0812775244484417","0.0929337843509669"
"Rarely","2016","66 and older","Rural Area","190","0.121182937402097","0.105747003107163","0.136618871697031"
"Rarely","2016","66 and older","Urban Area","294","0.111259684869142","0.100076073977288","0.122443295760995"
"Sometimes","2016","16-34 y.","Rural Area","327","0.19047736708155","0.172026802743747","0.208927931419354"
"Sometimes","2016","16-34 y.","Urban Area","800","0.214668705681787","0.201710821544877","0.227626589818697"
"Sometimes","2016","35-65 y.","Rural Area","1540","0.332990502024706","0.319800198404651","0.346180805644761"
"Sometimes","2016","35-65 y.","Urban Area","2779","0.317250534472291","0.307631584634043","0.326869484310539"
"Sometimes","2016","66 and older","Rural Area","620","0.381181411975249","0.358208794771684","0.404154029178813"
"Sometimes","2016","66 and older","Urban Area","1047","0.354089090659041","0.337080501998003","0.371097679320078"
