"plh0186","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Often","2007","Hesse","Employed","452","0.455891553610241","0.423708467727301","0.48807463949318"
"Often","2007","Rhineland-Palatinate,Saarland","Not Employed","156","0.262197666599531","0.222177994663756","0.302217338535306"
"Often","2007","Rhineland-Palatinate,Saarland","Employed","326","0.430148860786776","0.393757073143677","0.466540648429874"
"Often","2007","Baden-Württemberg","Not Employed","410","0.425855488870027","0.394177915905324","0.45753306183473"
"Often","2007","Baden-Württemberg","Employed","760","0.460669475546332","0.43591882702398","0.485420124068684"
"Often","2007","Bavaria","Not Employed","412","0.371583821717707","0.342369298017539","0.400798345417875"
"Often","2007","Bavaria","Employed","966","0.474967583366442","0.452560571194966","0.497374595537918"
"Often","2007","Berlin","Not Employed","102","0.343129500478554","0.287018158954538","0.39924084200257"
"Often","2007","Berlin","Employed","231","0.489890112588773","0.445215915001883","0.534564310175662"
"Often","2007","Brandenburg","Not Employed","137","0.30543146593292","0.259423591755391","0.351439340110449"
"Often","2007","Brandenburg","Employed","210","0.402495182566931","0.358624082823244","0.446366282310618"
"Often","2007","Mecklenburg-Western Pomerania","Not Employed","88","0.428542390026113","0.360800070275356","0.496284709776871"
"Often","2007","Mecklenburg-Western Pomerania","Employed","157","0.489402284499208","0.433393028002107","0.545411540996309"
"Often","2007","Saxony","Not Employed","254","0.363228478379247","0.325094751856882","0.401362204901613"
"Often","2007","Saxony","Employed","468","0.496037697064692","0.463426962383237","0.528648431746146"
"Often","2007","Saxony-Anhalt","Not Employed","142","0.357707465709338","0.309129119116412","0.406285812302264"
"Often","2007","Saxony-Anhalt","Employed","221","0.42408855111383","0.380727085946838","0.467450016280821"
"Often","2007","Thuringia","Not Employed","151","0.359532317318065","0.312506573607759","0.406558061028371"
"Often","2007","Thuringia","Employed","244","0.447211686448293","0.404269863695366","0.49015350920122"
"Very often","2007","Schleswig-Holstein","Not Employed","17","","",""
"Very often","2007","Schleswig-Holstein","Employed","39","0.129571985099206","0.0948325419147971","0.164311428283615"
"Very often","2007","Hamburg","Not Employed","5","","",""
"Very often","2007","Hamburg","Employed","18","","",""
"Very often","2007","Lower Saxony","Not Employed","61","0.0787258467952157","0.0588744304488238","0.0985772631416076"
"Very often","2007","Lower Saxony","Employed","114","0.11106003989013","0.0927075910131376","0.129412488767122"
"Very often","2007","Bremen","Not Employed","8","","",""
"Very often","2007","Bremen","Employed","15","","",""
"Very often","2007","North Rhine-Westphalia","Not Employed","116","0.0651553236802122","0.0532180212299293","0.0770926261304951"
"Very often","2007","North Rhine-Westphalia","Employed","221","0.103419966005375","0.0916311411658933","0.115208790844857"
"Very often","2007","Hesse","Not Employed","38","0.0719725190619132","0.0487309707665885","0.0952140673572378"
"Very often","2007","Hesse","Employed","94","0.105109420664559","0.0852914141588022","0.124927427170317"
"Very often","2007","Rhineland-Palatinate,Saarland","Not Employed","31","0.0611181130107018","0.0393219749738185","0.0829142510475852"
"Very often","2007","Rhineland-Palatinate,Saarland","Employed","47","0.0595214457416852","0.0421304489585051","0.0769124425248652"
"Very often","2007","Baden-Württemberg","Not Employed","59","0.0610675563644485","0.0457273002480889","0.0764078124808082"
"Very often","2007","Baden-Württemberg","Employed","143","0.105605186989834","0.0903445864222498","0.120865787557419"
"Very often","2007","Bavaria","Not Employed","79","0.0779210820452768","0.0617157375907744","0.0941264264997793"
"Very often","2007","Bavaria","Employed","187","0.0987253745172192","0.0853408831218006","0.112109865912638"
"Very often","2007","Berlin","Not Employed","19","","",""
"Very often","2007","Berlin","Employed","36","0.0630738261231","0.0413491741976031","0.0847984780485968"
"Very often","2007","Brandenburg","Not Employed","28","","",""
"Very often","2007","Brandenburg","Employed","38","0.0853154396734132","0.0603248235673097","0.110306055779517"
"Very often","2007","Mecklenburg-Western Pomerania","Not Employed","13","","",""
"Very often","2007","Mecklenburg-Western Pomerania","Employed","33","0.101472810593399","0.0676407979621001","0.135304823224697"
"Very often","2007","Saxony","Not Employed","37","0.0591093464061357","0.0404100553395953","0.077808637472676"
"Very often","2007","Saxony","Employed","70","0.0714483086236085","0.0546485425407111","0.0882480747065059"
"Very often","2007","Saxony-Anhalt","Not Employed","31","0.0660008832165433","0.0408380003292335","0.0911637661038531"
"Very often","2007","Saxony-Anhalt","Employed","44","0.105454867313728","0.0785065122096997","0.132403222417756"
"Very often","2007","Thuringia","Not Employed","17","","",""
"Very often","2007","Thuringia","Employed","28","","",""
"Very rare","2008","Schleswig-Holstein","Not Employed","15","","",""
"Very rare","2008","Schleswig-Holstein","Employed","8","","",""
"Very rare","2008","Hamburg","Not Employed","5","","",""
"Very rare","2008","Hamburg","Employed","1","","",""
"Very rare","2008","Lower Saxony","Not Employed","28","","",""
"Very rare","2008","Lower Saxony","Employed","24","","",""
"Very rare","2008","Bremen","Not Employed","1","","",""
"Very rare","2008","Bremen","Employed","","","",""
"Very rare","2008","North Rhine-Westphalia","Not Employed","64","0.0525649394344453","0.0413864452324301","0.0637434336364605"
"Very rare","2008","North Rhine-Westphalia","Employed","29","","",""
"Very rare","2008","Hesse","Not Employed","17","","",""
"Very rare","2008","Hesse","Employed","16","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","Not Employed","28","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","Employed","21","","",""
"Very rare","2008","Baden-Württemberg","Not Employed","31","0.0416737416781504","0.02843239957253","0.0549150837837709"
"Very rare","2008","Baden-Württemberg","Employed","22","","",""
"Very rare","2008","Bavaria","Not Employed","26","","",""
"Very rare","2008","Bavaria","Employed","31","0.0222549539775035","0.0154271018238744","0.0290828061311327"
"Very rare","2008","Berlin","Not Employed","11","","",""
"Very rare","2008","Berlin","Employed","8","","",""
"Very rare","2008","Brandenburg","Not Employed","16","","",""
"Very rare","2008","Brandenburg","Employed","6","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","Not Employed","4","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","Employed","6","","",""
"Very rare","2008","Saxony","Not Employed","16","","",""
"Very rare","2008","Saxony","Employed","11","","",""
"Very rare","2008","Saxony-Anhalt","Not Employed","11","","",""
"Very rare","2008","Saxony-Anhalt","Employed","7","","",""
"Very rare","2008","Thuringia","Not Employed","16","","",""
"Very rare","2008","Thuringia","Employed","11","","",""
"Rarely","2008","Schleswig-Holstein","Not Employed","16","","",""
"Rarely","2008","Schleswig-Holstein","Employed","19","","",""
"Rarely","2008","Hamburg","Not Employed","7","","",""
"Rarely","2008","Hamburg","Employed","9","","",""
"Rarely","2008","Lower Saxony","Not Employed","50","0.0978111666815376","0.075434432647574","0.120187900715501"
"Rarely","2008","Lower Saxony","Employed","64","0.0747930470018099","0.0590238602846785","0.0905622337189412"
"Rarely","2008","Bremen","Not Employed","2","","",""
"Rarely","2008","Bremen","Employed","5","","",""
"Rarely","2008","North Rhine-Westphalia","Not Employed","194","0.144673664778988","0.127053045847541","0.162294283710435"
"Rarely","2008","North Rhine-Westphalia","Employed","194","0.0895655439247355","0.0781434207925164","0.100987667056955"
"Rarely","2008","Hesse","Not Employed","51","0.142753883374669","0.11036053714667","0.175147229602667"
"Rarely","2008","Hesse","Employed","51","0.0751151445344352","0.0575704371238091","0.0926598519450613"
"Rarely","2008","Rhineland-Palatinate,Saarland","Not Employed","61","0.174860613310299","0.139165142035204","0.210556084585394"
"Rarely","2008","Rhineland-Palatinate,Saarland","Employed","68","0.118325812416588","0.0937214051589341","0.142930219674241"
"Rarely","2008","Baden-Württemberg","Not Employed","89","0.0955255313503408","0.076049433329103","0.115001629371579"
"Rarely","2008","Baden-Württemberg","Employed","107","0.0772696229212977","0.0637206777601373","0.0908185680824581"
"Rarely","2008","Bavaria","Not Employed","99","0.116236821119493","0.0959833078570459","0.136490334381939"
"Rarely","2008","Bavaria","Employed","148","0.0946857677747795","0.081133874502972","0.108237661046587"
"Rarely","2008","Berlin","Not Employed","48","0.238628969581775","0.186617635306213","0.290640303857337"
"Rarely","2008","Berlin","Employed","57","0.136777405963953","0.105546096364094","0.168008715563811"
"Rarely","2008","Brandenburg","Not Employed","47","0.150588218786887","0.114676165112498","0.186500272461277"
"Rarely","2008","Brandenburg","Employed","52","0.135746638118459","0.103886937819564","0.167606338417355"
"Rarely","2008","Mecklenburg-Western Pomerania","Not Employed","24","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","Employed","21","","",""
"Rarely","2008","Saxony","Not Employed","66","0.143157669183839","0.114098127671348","0.172217210696331"
"Rarely","2008","Saxony","Employed","62","0.0748542911588553","0.0574377578470498","0.0922708244706607"
"Rarely","2008","Saxony-Anhalt","Not Employed","45","0.147892525916974","0.109416118452101","0.186368933381847"
"Rarely","2008","Saxony-Anhalt","Employed","32","0.0596425522102632","0.0386307756421756","0.0806543287783508"
"Rarely","2008","Thuringia","Not Employed","44","0.11851927016065","0.0861487558568833","0.150889784464416"
"Rarely","2008","Thuringia","Employed","39","0.0918728261707465","0.0664784955020221","0.117267156839471"
"Sometimes","2008","Schleswig-Holstein","Not Employed","99","0.392337917018636","0.330305197297367","0.454370636739905"
"Sometimes","2008","Schleswig-Holstein","Employed","106","0.396686244796574","0.342489761551856","0.450882728041292"
"Sometimes","2008","Hamburg","Not Employed","63","0.557800278853059","0.467421245483068","0.648179312223049"
"Sometimes","2008","Hamburg","Employed","46","0.296894833361132","0.227181221592565","0.366608445129699"
"Sometimes","2008","Lower Saxony","Not Employed","210","0.325947974196581","0.290639852979077","0.361256095414085"
"Sometimes","2008","Lower Saxony","Employed","339","0.334549591367226","0.306265167407266","0.362834015327186"
"Sometimes","2008","Bremen","Not Employed","20","","",""
"Sometimes","2008","Bremen","Employed","25","","",""
"Sometimes","2008","North Rhine-Westphalia","Not Employed","579","0.36874979527174","0.344582549673492","0.392917040869987"
"Sometimes","2008","North Rhine-Westphalia","Employed","829","0.37570698653659","0.356335146065846","0.395078827007334"
"Sometimes","2008","Hesse","Not Employed","145","0.313110912046825","0.270167010923432","0.356054813170218"
"Sometimes","2008","Hesse","Employed","303","0.364474548893509","0.332438524208932","0.396510573578086"
"Sometimes","2008","Rhineland-Palatinate,Saarland","Not Employed","164","0.385117261033865","0.339387797613802","0.430846724453927"
"Sometimes","2008","Rhineland-Palatinate,Saarland","Employed","217","0.326845749824729","0.291114532420941","0.362576967228516"
"Sometimes","2008","Baden-Württemberg","Not Employed","292","0.349071480713352","0.317487424894534","0.38065553653217"
"Sometimes","2008","Baden-Württemberg","Employed","483","0.343391620520997","0.319297463490386","0.367485777551609"
"Sometimes","2008","Bavaria","Not Employed","386","0.386701741381679","0.355927703455865","0.417475779307493"
"Sometimes","2008","Bavaria","Employed","577","0.317521706044668","0.295974593623501","0.339068818465834"
"Sometimes","2008","Berlin","Not Employed","89","0.337884333257027","0.280169267112967","0.395599399401087"
"Sometimes","2008","Berlin","Employed","158","0.333757901245533","0.290897776743328","0.376618025747739"
"Sometimes","2008","Brandenburg","Not Employed","162","0.434040561548762","0.384273337730152","0.483807785367372"
"Sometimes","2008","Brandenburg","Employed","156","0.345871456675122","0.301628359901275","0.390114553448969"
"Sometimes","2008","Mecklenburg-Western Pomerania","Not Employed","67","0.406488548209973","0.33925130951255","0.473725786907396"
"Sometimes","2008","Mecklenburg-Western Pomerania","Employed","84","0.342640682424493","0.287923963846154","0.397357401002831"
"Sometimes","2008","Saxony","Not Employed","217","0.384748974065926","0.344380168464055","0.425117779667798"
"Sometimes","2008","Saxony","Employed","267","0.32676756107507","0.295725519262876","0.357809602887263"
"Sometimes","2008","Saxony-Anhalt","Not Employed","114","0.345201107902384","0.293670617791007","0.396731598013761"
"Sometimes","2008","Saxony-Anhalt","Employed","183","0.349387703100886","0.30708646083337","0.391688945368402"
"Sometimes","2008","Thuringia","Not Employed","161","0.438007582668486","0.388319213094021","0.487695952242952"
"Sometimes","2008","Thuringia","Employed","186","0.38630078443983","0.343494209942548","0.429107358937112"
"Often","2008","Schleswig-Holstein","Not Employed","91","0.373353162378347","0.311901879219252","0.434804445537442"
"Often","2008","Schleswig-Holstein","Employed","159","0.479921970266489","0.424574791022433","0.535269149510546"
"Often","2008","Hamburg","Not Employed","37","0.283312078143968","0.201311543496182","0.365312612791754"
"Often","2008","Hamburg","Employed","95","0.544310596422875","0.468319278190912","0.620301914654838"
"Often","2008","Lower Saxony","Not Employed","313","0.438673796585603","0.401294402142153","0.476053191029052"
"Often","2008","Lower Saxony","Employed","533","0.480067061110752","0.450117955405822","0.510016166815682"
"Often","2008","Bremen","Not Employed","24","","",""
"Often","2008","Bremen","Employed","32","0.350818940234359","0.246244021937757","0.45539385853096"
"Often","2008","North Rhine-Westphalia","Not Employed","602","0.374787800928105","0.350540302459404","0.399035299396805"
"Often","2008","North Rhine-Westphalia","Employed","1173","0.44355651680175","0.423684725226653","0.463428308376846"
"Often","2008","Hesse","Not Employed","195","0.414875735176127","0.369251861535907","0.460499608816346"
"Often","2008","Hesse","Employed","412","0.43953332391718","0.406495659019038","0.472570988815323"
"Often","2008","Rhineland-Palatinate,Saarland","Not Employed","157","0.316808296614589","0.273089013944114","0.360527579285065"
"Often","2008","Rhineland-Palatinate,Saarland","Employed","306","0.429118692036117","0.391415273923913","0.466822110148322"
"Often","2008","Baden-Württemberg","Not Employed","402","0.433031595370998","0.400200657756206","0.46586253298579"
"Often","2008","Baden-Württemberg","Employed","736","0.459942397785069","0.434653177240901","0.485231618329237"
"Often","2008","Bavaria","Not Employed","371","0.369434075137329","0.338934465604337","0.39993368467032"
"Often","2008","Bavaria","Employed","852","0.460251978674295","0.437181781420175","0.483322175928414"
"Often","2008","Berlin","Not Employed","97","0.359950157731816","0.301381358593737","0.418518956869895"
"Often","2008","Berlin","Employed","213","0.458089515460595","0.412803869461376","0.503375161459813"
"Often","2008","Brandenburg","Not Employed","134","0.317997997175583","0.27123626172908","0.364759732622086"
"Often","2008","Brandenburg","Employed","202","0.417201999804471","0.371336215626104","0.463067783982838"
"Often","2008","Mecklenburg-Western Pomerania","Not Employed","99","0.432705432159793","0.364883267540674","0.500527596778911"
"Often","2008","Mecklenburg-Western Pomerania","Employed","147","0.435684009941544","0.378516910375504","0.492851109507585"
"Often","2008","Saxony","Not Employed","218","0.3695474953238","0.32949843687246","0.409596553775141"
"Often","2008","Saxony","Employed","459","0.510001993381918","0.476916974429991","0.543087012333845"
"Often","2008","Saxony-Anhalt","Not Employed","136","0.432278092836841","0.378584352950315","0.485971832723368"
"Often","2008","Saxony-Anhalt","Employed","237","0.517380244106951","0.47304535275214","0.561715135461762"
"Often","2008","Thuringia","Not Employed","143","0.311792661380096","0.265400853391641","0.358184469368552"
"Often","2008","Thuringia","Employed","234","0.462372110889139","0.41853856473723","0.506205657041047"
"Very often","2008","Schleswig-Holstein","Not Employed","17","","",""
"Very often","2008","Schleswig-Holstein","Employed","21","","",""
"Very often","2008","Hamburg","Not Employed","4","","",""
"Very often","2008","Hamburg","Employed","14","","",""
"Very often","2008","Lower Saxony","Not Employed","76","0.09231615780326","0.0705109655872358","0.114121350019284"
"Very often","2008","Lower Saxony","Employed","109","0.0900798665755557","0.0729175960720925","0.107242137079019"
"Very often","2008","Bremen","Not Employed","11","","",""
"Very often","2008","Bremen","Employed","18","","",""
"Very often","2008","North Rhine-Westphalia","Not Employed","92","0.0592237995867226","0.0474001434685692","0.0710474557048759"
"Very often","2008","North Rhine-Westphalia","Employed","176","0.0707857891493629","0.0605273102010565","0.0810442680976694"
"Very often","2008","Hesse","Not Employed","40","0.0887287824979293","0.0623979147445293","0.115059650251329"
"Very often","2008","Hesse","Employed","85","0.0963068001000303","0.0766696922186945","0.115943907981366"
"Very often","2008","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"Very often","2008","Rhineland-Palatinate,Saarland","Employed","50","0.0838048985511666","0.0626968647304183","0.104912932371915"
"Very often","2008","Baden-Württemberg","Not Employed","61","0.0806976508871586","0.0626507058473779","0.0987445959269393"
"Very often","2008","Baden-Württemberg","Employed","144","0.0973390430944996","0.0822982912893742","0.112379794899625"
"Very often","2008","Bavaria","Not Employed","80","0.0932762836906338","0.0748989009666007","0.111653666414667"
"Very often","2008","Bavaria","Employed","185","0.105285593528755","0.0910791739799814","0.119492013077528"
"Very often","2008","Berlin","Not Employed","13","","",""
"Very often","2008","Berlin","Employed","29","","",""
"Very often","2008","Brandenburg","Not Employed","22","","",""
"Very often","2008","Brandenburg","Employed","28","","",""
"Very often","2008","Mecklenburg-Western Pomerania","Not Employed","11","","",""
"Very often","2008","Mecklenburg-Western Pomerania","Employed","31","0.124280220603642","0.0862452787311272","0.162315162476157"
"Very often","2008","Saxony","Not Employed","41","0.0777710417504244","0.0555502603335869","0.0999918231672619"
"Very often","2008","Saxony","Employed","78","0.0657674924098885","0.0493622964089755","0.0821726884108016"
"Very often","2008","Saxony-Anhalt","Not Employed","21","","",""
"Very often","2008","Saxony-Anhalt","Employed","29","","",""
"Very often","2008","Thuringia","Not Employed","19","","",""
"Very often","2008","Thuringia","Employed","27","","",""
"Very rare","2009","Schleswig-Holstein","Not Employed","11","","",""
"Very rare","2009","Schleswig-Holstein","Employed","5","","",""
"Very rare","2009","Hamburg","Not Employed","8","","",""
"Very rare","2009","Hamburg","Employed","6","","",""
"Very rare","2009","Lower Saxony","Not Employed","16","","",""
"Very rare","2009","Lower Saxony","Employed","23","","",""
"Very rare","2009","Bremen","Not Employed","3","","",""
"Very rare","2009","Bremen","Employed","","","",""
"Very rare","2009","North Rhine-Westphalia","Not Employed","75","0.0541599498497211","0.0422700978163235","0.0660498018831187"
"Very rare","2009","North Rhine-Westphalia","Employed","54","0.028554914148489","0.0216577011326761","0.0354521271643019"
"Very rare","2009","Hesse","Not Employed","33","0.0816156996369169","0.0553384962255703","0.107892903048263"
"Very rare","2009","Hesse","Employed","15","","",""
"Very rare","2009","Rhineland-Palatinate,Saarland","Not Employed","21","","",""
"Very rare","2009","Rhineland-Palatinate,Saarland","Employed","22","","",""
"Very rare","2009","Baden-Württemberg","Not Employed","17","","",""
"Very rare","2009","Baden-Württemberg","Employed","21","","",""
"Very rare","2009","Bavaria","Not Employed","25","","",""
"Very rare","2009","Bavaria","Employed","20","","",""
"Very rare","2009","Berlin","Not Employed","14","","",""
"Very rare","2009","Berlin","Employed","7","","",""
"Very rare","2009","Brandenburg","Not Employed","18","","",""
"Very rare","2009","Brandenburg","Employed","13","","",""
"Very rare","2009","Mecklenburg-Western Pomerania","Not Employed","8","","",""
"Very rare","2009","Mecklenburg-Western Pomerania","Employed","4","","",""
"Very rare","2009","Saxony","Not Employed","17","","",""
"Very rare","2009","Saxony","Employed","11","","",""
"Very rare","2009","Saxony-Anhalt","Not Employed","6","","",""
"Very rare","2009","Saxony-Anhalt","Employed","5","","",""
"Very rare","2009","Thuringia","Not Employed","15","","",""
"Very rare","2009","Thuringia","Employed","9","","",""
"Rarely","2009","Schleswig-Holstein","Not Employed","31","0.124256489873489","0.0804672054255625","0.168045774321415"
"Rarely","2009","Schleswig-Holstein","Employed","18","","",""
"Rarely","2009","Hamburg","Not Employed","19","","",""
