"plh0186","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2007","(Married) couple without C. ","3426","0.446379742439876","0.435031890704835","0.457727594174917"
"Often","2007","1-pers.-HH","1050","0.321340135820954","0.305045037748799","0.337635233893109"
"Often","2007","Couple + C. GT 16 ","1651","0.439566594070105","0.423204920302977","0.455928267837232"
"Often","2007","Couple + C. LE 16 ","1912","0.52463854436816","0.50828669919826","0.540990389538061"
"Often","2007","Couple + C. LE and GT 16","650","0.47542892367372","0.448690200687271","0.502167646660168"
"Often","2007","Single parent ","426","0.380238781890855","0.351472758232525","0.409004805549185"
"Rarely","2007","(Married) couple without C. ","614","0.0900037020180449","0.083470810793092","0.0965365932429978"
"Rarely","2007","1-pers.-HH","544","0.172000795369643","0.158832529191164","0.185169061548121"
"Rarely","2007","Couple + C. GT 16 ","282","0.0943807940790882","0.0847432138241882","0.104018374333988"
"Rarely","2007","Couple + C. LE 16 ","176","0.0493299678465011","0.0422391716170598","0.0564207640759424"
"Rarely","2007","Couple + C. LE and GT 16","89","0.0709495117983321","0.0572030776642438","0.0846959459324203"
"Rarely","2007","Single parent ","165","0.157505785452754","0.135919836334018","0.17909173457149"
"Sometimes","2007","(Married) couple without C. ","2550","0.353836533537637","0.342921427391291","0.364751639683984"
"Sometimes","2007","1-pers.-HH","1188","0.384506024093884","0.367530941864753","0.401481106323016"
"Sometimes","2007","Couple + C. GT 16 ","1276","0.365380442335039","0.349506574627657","0.38125431004242"
"Sometimes","2007","Couple + C. LE 16 ","1047","0.292906735106083","0.278005313025489","0.307808157186677"
"Sometimes","2007","Couple + C. LE and GT 16","489","0.365965040647855","0.340173808265426","0.391756273030284"
"Sometimes","2007","Single parent ","381","0.342694198873584","0.314570234507091","0.370818163240076"
"Very often","2007","(Married) couple without C. ","619","0.0879842174002784","0.0815178706053101","0.0944505641952467"
"Very often","2007","1-pers.-HH","185","0.0592779293850981","0.0510379601843271","0.067517898585869"
"Very often","2007","Couple + C. GT 16 ","274","0.0843478374366778","0.07518656874367","0.0935091061296856"
"Very often","2007","Couple + C. LE 16 ","406","0.118451497705182","0.107870708285984","0.129032287124381"
"Very often","2007","Couple + C. LE and GT 16","93","0.0740543735578796","0.0600338642378253","0.088074882877934"
"Very often","2007","Single parent ","72","0.0763677317943583","0.0606299353246751","0.0921055282640416"
"Very rare","2007","(Married) couple without C. ","163","0.0217958046041637","0.0184626409212629","0.0251289682870644"
"Very rare","2007","1-pers.-HH","188","0.062875115330421","0.054405054257991","0.071345176402851"
"Very rare","2007","Couple + C. GT 16 ","52","0.0163243320790905","0.0121470187012768","0.0205016454569043"
"Very rare","2007","Couple + C. LE 16 ","42","0.0146732549740732","0.010736140388738","0.0186103695594083"
"Very rare","2007","Couple + C. LE and GT 16","19","","",""
"Very rare","2007","Single parent ","50","0.0431935019884493","0.0311470072187821","0.0552399967581165"
"Often","2008","(Married) couple without C. ","3416","0.472966058038195","0.461317496117852","0.484614619958537"
"Often","2008","1-pers.-HH","958","0.313611703150158","0.297108118962313","0.330115287338003"
"Often","2008","Couple + C. GT 16 ","1586","0.447327137305621","0.430522414607406","0.464131860003835"
"Often","2008","Couple + C. LE 16 ","1721","0.519785857429134","0.502494530842012","0.537077184016256"
"Often","2008","Couple + C. LE and GT 16","591","0.48091131489779","0.452805768907953","0.509016860887627"
"Often","2008","Single parent ","385","0.345967642209729","0.317663462013088","0.37427182240637"
"Rarely","2008","(Married) couple without C. ","546","0.0858997996391129","0.0793620089876877","0.0924375902905381"
"Rarely","2008","1-pers.-HH","516","0.173376821054776","0.15991057595755","0.186843066152001"
"Rarely","2008","Couple + C. GT 16 ","274","0.0852692809999887","0.0758302461430286","0.0947083158569487"
"Rarely","2008","Couple + C. LE 16 ","168","0.0553345573536563","0.0474216542917097","0.0632474604156028"
"Rarely","2008","Couple + C. LE and GT 16","69","0.0529698942064264","0.0403709198182669","0.0655688685945859"
"Rarely","2008","Single parent ","151","0.145242803378613","0.124277463066074","0.166208143691151"
"Sometimes","2008","(Married) couple without C. ","2382","0.336467247670035","0.325443211931975","0.347491283408095"
"Sometimes","2008","1-pers.-HH","1230","0.405008092587835","0.387546470396333","0.422469714779337"
"Sometimes","2008","Couple + C. GT 16 ","1202","0.36389833405795","0.347637681978554","0.380158986137347"
"Sometimes","2008","Couple + C. LE 16 ","898","0.290911964493952","0.27519279917824","0.306631129809664"
"Sometimes","2008","Couple + C. LE and GT 16","438","0.367422035353853","0.340302741513781","0.394541329193925"
"Sometimes","2008","Single parent ","419","0.387358486739253","0.358372174203625","0.416344799274881"
"Very often","2008","(Married) couple without C. ","578","0.0834845946901944","0.077030860287766","0.0899383290926228"
"Very often","2008","1-pers.-HH","157","0.0474997709688594","0.0399336111675211","0.0550659307701978"
"Very often","2008","Couple + C. GT 16 ","242","0.0826590894713878","0.0733523973531123","0.0919657815896633"
"Very often","2008","Couple + C. LE 16 ","379","0.116665995129061","0.105555504672914","0.127776485585209"
"Very often","2008","Couple + C. LE and GT 16","100","0.0859675528090533","0.0701991815665716","0.101735924051535"
"Very often","2008","Single parent ","78","0.0674099079996039","0.0524908814196348","0.0823289345795731"
"Very rare","2008","(Married) couple without C. ","135","0.0211822999624628","0.0178227933807771","0.0245418065441485"
"Very rare","2008","1-pers.-HH","175","0.0605036122383719","0.0520228396699972","0.0689843848067465"
"Very rare","2008","Couple + C. GT 16 ","59","0.0208461581650528","0.0160175369544594","0.0256747793756463"
"Very rare","2008","Couple + C. LE 16 ","41","0.0173016255941963","0.0127887622287952","0.0218144889595974"
"Very rare","2008","Couple + C. LE and GT 16","16","","",""
"Very rare","2008","Single parent ","52","0.0540211596728017","0.040570119043062","0.0674722003025414"
"Often","2009","(Married) couple without C. ","3127","0.468293104045605","0.456288240998939","0.480297967092272"
"Often","2009","1-pers.-HH","924","0.318414180556594","0.301420745638092","0.335407615475096"
"Often","2009","Couple + C. GT 16 ","1448","0.439662822680282","0.422348903298558","0.456976742062005"
"Often","2009","Couple + C. LE 16 ","1483","0.493083325251232","0.474731556457766","0.511435094044697"
"Often","2009","Couple + C. LE and GT 16","605","0.515584416821344","0.487021446130945","0.544147387511742"
"Often","2009","Single parent ","364","0.38100355343286","0.350737308923907","0.411269797941813"
"Rarely","2009","(Married) couple without C. ","625","0.0987940853129292","0.0916154866914021","0.105972683934456"
"Rarely","2009","1-pers.-HH","528","0.190014642051455","0.175704075847971","0.204325208254939"
"Rarely","2009","Couple + C. GT 16 ","271","0.093534926349793","0.0833777441708943","0.103692108528692"
"Rarely","2009","Couple + C. LE 16 ","166","0.058062732929846","0.04947834749412","0.066647118365572"
"Rarely","2009","Couple + C. LE and GT 16","61","0.0511975252392697","0.0386008242964877","0.0637942261820518"
"Rarely","2009","Single parent ","137","0.140944619707926","0.119258353860753","0.162630885555099"
"Sometimes","2009","(Married) couple without C. ","2287","0.337480660675763","0.326104756960417","0.34885656439111"
"Sometimes","2009","1-pers.-HH","1077","0.374819603656822","0.357161725191076","0.392477482122569"
"Sometimes","2009","Couple + C. GT 16 ","1140","0.375021278784155","0.358133545131865","0.391909012436446"
"Sometimes","2009","Couple + C. LE 16 ","851","0.31609373866392","0.299026796416572","0.333160680911267"
"Sometimes","2009","Couple + C. LE and GT 16","397","0.325611964501253","0.298829561802594","0.352394367199913"
"Sometimes","2009","Single parent ","369","0.355364815238449","0.325535439735982","0.385194190740916"
"Very often","2009","(Married) couple without C. ","449","0.0689819693384832","0.0628850700318404","0.075078868645126"
"Very often","2009","1-pers.-HH","156","0.0526323645133969","0.0444870021103845","0.0607777269164093"
"Very often","2009","Couple + C. GT 16 ","244","0.0730239619793983","0.0639483117474312","0.0820996122113655"
"Very often","2009","Couple + C. LE 16 ","318","0.120984012856493","0.109013524681592","0.132954501031394"
"Very often","2009","Couple + C. LE and GT 16","102","0.0959211218065417","0.0790903234740605","0.112751920139023"
"Very often","2009","Single parent ","78","0.0726808121562342","0.0565009635321453","0.0888606607803231"
"Very rare","2009","(Married) couple without C. ","149","0.0264501806272188","0.0225895736294445","0.0303107876249932"
"Very rare","2009","1-pers.-HH","202","0.0641192092217314","0.0551834996573546","0.0730549187861081"
"Very rare","2009","Couple + C. GT 16 ","54","0.0187570102063718","0.0140246162509403","0.0234894041618032"
"Very rare","2009","Couple + C. LE 16 ","33","0.0117761902985099","0.00781633289934303","0.0157360476976769"
"Very rare","2009","Couple + C. LE and GT 16","11","","",""
"Very rare","2009","Single parent ","41","0.0500061994645306","0.0364223689186367","0.0635900300104245"
"Often","2010","(Married) couple without C. ","3041","0.467773728863044","0.455473271400819","0.480074186325269"
"Often","2010","1-pers.-HH","912","0.330528545559742","0.312908708523751","0.348148382595734"
"Often","2010","Couple + C. GT 16 ","1370","0.456902097659145","0.438552404983801","0.475251790334489"
"Often","2010","Couple + C. LE 16 ","1322","0.485916776060722","0.466521743002471","0.505311809118973"
"Often","2010","Couple + C. LE and GT 16","539","0.544666640082226","0.514501532863375","0.574831747301078"
"Often","2010","Single parent ","361","0.380461434553885","0.348582871838601","0.412339997269169"
"Rarely","2010","(Married) couple without C. ","497","0.0855880503541682","0.0786914873351731","0.0924846133731632"
"Rarely","2010","1-pers.-HH","462","0.171424699215073","0.157307970827716","0.18554142760243"
"Rarely","2010","Couple + C. GT 16 ","205","0.075528319259937","0.0657945763237462","0.0852620621961278"
"Rarely","2010","Couple + C. LE 16 ","149","0.0608052496708955","0.0515318019505559","0.0700786973912351"
"Rarely","2010","Couple + C. LE and GT 16","72","0.0561101341572757","0.0421703494821122","0.0700499188324392"
"Rarely","2010","Single parent ","120","0.12599729248031","0.104207844171477","0.147786740789144"
"Sometimes","2010","(Married) couple without C. ","2174","0.346453323392524","0.334722841134824","0.358183805650224"
"Sometimes","2010","1-pers.-HH","1047","0.38131515081115","0.363121990755759","0.399508310866541"
"Sometimes","2010","Couple + C. GT 16 ","986","0.373597878325741","0.355777908391779","0.391417848259703"
"Sometimes","2010","Couple + C. LE 16 ","756","0.341056804134327","0.322660515720083","0.359453092548571"
"Sometimes","2010","Couple + C. LE and GT 16","341","0.296565751095622","0.268899710971472","0.324231791219773"
"Sometimes","2010","Single parent ","315","0.376022940065265","0.344217550371245","0.407828329759286"
"Very often","2010","(Married) couple without C. ","485","0.0798812123996708","0.0731977813957357","0.0865646434036058"
"Very often","2010","1-pers.-HH","154","0.0622177818126757","0.0531700519023025","0.0712655117230488"
"Very often","2010","Couple + C. GT 16 ","219","0.0820059823082242","0.0718990152676733","0.0921129493487751"
"Very often","2010","Couple + C. LE 16 ","298","0.101357500811158","0.0896459532799827","0.113069048342334"
"Very often","2010","Couple + C. LE and GT 16","85","0.0920742209421146","0.0745608821013985","0.109587559782831"
"Very often","2010","Single parent ","59","0.0744544511274253","0.0572177770223073","0.0916911252325432"
"Very rare","2010","(Married) couple without C. ","124","0.0203036849905934","0.0168268156809948","0.023780554300192"
"Very rare","2010","1-pers.-HH","163","0.0545138226013591","0.0460100374453586","0.0630176077573596"
"Very rare","2010","Couple + C. GT 16 ","51","0.0119657224469529","0.00796043559836143","0.0159710092955444"
"Very rare","2010","Couple + C. LE 16 ","26","","",""
"Very rare","2010","Couple + C. LE and GT 16","10","","",""
"Very rare","2010","Single parent ","36","0.0430638817731141","0.0297345830938505","0.0563931804523778"
"Often","2011","(Married) couple without C. ","3860","0.478236892420676","0.467354491723594","0.489119293117757"
"Often","2011","1-pers.-HH","1165","0.324149446015644","0.308748256522937","0.339550635508351"
"Often","2011","Couple + C. GT 16 ","1557","0.473900017263567","0.456572742765618","0.491227291761517"
"Often","2011","Couple + C. LE 16 ","1752","0.556216141231679","0.538746458839913","0.573685823623445"
"Often","2011","Couple + C. LE and GT 16","647","0.554869329297565","0.527106854069193","0.582631804525937"
"Often","2011","Single parent ","474","0.389260198250698","0.361285798626977","0.41723459787442"
"Rarely","2011","(Married) couple without C. ","640","0.0811148990298902","0.0751672215290767","0.0870625765307037"
"Rarely","2011","1-pers.-HH","592","0.166398110913507","0.154143209375279","0.178653012451735"
"Rarely","2011","Couple + C. GT 16 ","218","0.0698639108557202","0.061017798652329","0.0787100230591115"
"Rarely","2011","Couple + C. LE 16 ","163","0.0578371292562506","0.0496290069066551","0.0660452516058462"
"Rarely","2011","Couple + C. LE and GT 16","76","0.0714563768046285","0.0570670420482505","0.0858457115610065"
"Rarely","2011","Single parent ","179","0.13935537879434","0.119485900666813","0.159224856921867"
"Sometimes","2011","(Married) couple without C. ","2622","0.322831173924202","0.312645196668555","0.333017151179849"
"Sometimes","2011","1-pers.-HH","1364","0.390954140829438","0.374897888244291","0.407010393414585"
"Sometimes","2011","Couple + C. GT 16 ","1071","0.347247571078974","0.330726180208059","0.36376896194989"
"Sometimes","2011","Couple + C. LE 16 ","776","0.253687616235989","0.23838775745572","0.268987475016258"
"Sometimes","2011","Couple + C. LE and GT 16","388","0.276907914735432","0.251911164368511","0.301904665102353"
"Sometimes","2011","Single parent ","384","0.354734822580253","0.327285369937823","0.382184275222682"
"Very often","2011","(Married) couple without C. ","826","0.0995867347394414","0.0930631218860806","0.106110347592802"
"Very often","2011","1-pers.-HH","218","0.0591735933798053","0.0514097814555763","0.0669374053040344"
"Very often","2011","Couple + C. GT 16 ","294","0.093192056435662","0.0831041776531143","0.10327993521821"
"Very often","2011","Couple + C. LE 16 ","383","0.119759982862011","0.108343459198219","0.131176506525802"
"Very often","2011","Couple + C. LE and GT 16","104","0.0866190905085574","0.0709063535807516","0.102331827436363"
"Very often","2011","Single parent ","95","0.0782506057523009","0.0628420140440698","0.093659197460532"
"Very rare","2011","(Married) couple without C. ","146","0.0182302998857906","0.0153157720354279","0.0211448277361534"
"Very rare","2011","1-pers.-HH","209","0.0593247088616058","0.0515516141131487","0.0670978036100629"
"Very rare","2011","Couple + C. GT 16 ","50","0.0157964443660764","0.0114695640208146","0.0201233247113381"
"Very rare","2011","Couple + C. LE 16 ","33","0.012499130414071","0.00859264589597291","0.016405614932169"
"Very rare","2011","Couple + C. LE and GT 16","16","","",""
"Very rare","2011","Single parent ","35","0.0383989946224081","0.0273742117710153","0.049423777473801"
"Often","2012","(Married) couple without C. ","4211","0.508006326095368","0.497140475590898","0.518872176599837"
"Often","2012","1-pers.-HH","1292","0.354512768287276","0.339027753320106","0.369997783254446"
"Often","2012","Couple + C. GT 16 ","1540","0.520116605912618","0.502170224458328","0.538062987366908"
"Often","2012","Couple + C. LE 16 ","1722","0.539730050151137","0.522079054712707","0.557381045589567"
"Often","2012","Couple + C. LE and GT 16","594","0.556759656294493","0.527255196212453","0.586264116376532"
"Often","2012","Single parent ","504","0.411380905932354","0.383585431859568","0.439176380005141"
"Rarely","2012","(Married) couple without C. ","547","0.0686112290157051","0.0631169273054837","0.0741055307259265"
"Rarely","2012","1-pers.-HH","503","0.136958124817595","0.125828982516571","0.148087267118618"
"Rarely","2012","Couple + C. GT 16 ","188","0.0725072948172187","0.0631918247194988","0.0818227649149386"
"Rarely","2012","Couple + C. LE 16 ","140","0.0485999882300238","0.0409849120748985","0.056215064385149"
"Rarely","2012","Couple + C. LE and GT 16","51","0.0517243477285963","0.0385706165370771","0.0648780789201154"
"Rarely","2012","Single parent ","144","0.131052350749914","0.111990982938983","0.150113718560846"
"Sometimes","2012","(Married) couple without C. ","2497","0.311595171706348","0.301528944710276","0.321661398702421"
"Sometimes","2012","1-pers.-HH","1439","0.39123686120973","0.375439086448868","0.407034635970591"
"Sometimes","2012","Couple + C. GT 16 ","924","0.302022540804772","0.285529563898499","0.318515517711046"
"Sometimes","2012","Couple + C. LE 16 ","796","0.282105350917592","0.266168202662466","0.298042499172719"
"Sometimes","2012","Couple + C. LE and GT 16","336","0.295857073875748","0.268748570570465","0.322965577181031"
"Sometimes","2012","Single parent ","420","0.332095501575598","0.305492935642193","0.358698067509003"
"Very often","2012","(Married) couple without C. ","780","0.100029821026369","0.0935086106418044","0.106551031410933"
"Very often","2012","1-pers.-HH","230","0.0662390916463118","0.0581885168557253","0.0742896664368983"
"Very often","2012","Couple + C. GT 16 ","291","0.0921751760895622","0.0817839525237395","0.102566399655385"
"Very often","2012","Couple + C. LE 16 ","384","0.122607826503661","0.110992522859423","0.134223130147898"
"Very often","2012","Couple + C. LE and GT 16","93","0.0759484179289783","0.0602143281335005","0.0916825077244561"
"Very often","2012","Single parent ","100","0.09924715615651","0.0823584373764736","0.116135874936546"
"Very rare","2012","(Married) couple without C. ","97","0.0117574521562102","0.00941463826633442","0.0141002660460861"
"Very rare","2012","1-pers.-HH","202","0.0510531540390877","0.0439281667662308","0.0581781413119446"
"Very rare","2012","Couple + C. GT 16 ","34","0.0131783823758288","0.0090819192176002","0.0172748455340573"
"Very rare","2012","Couple + C. LE 16 ","21","","",""
"Very rare","2012","Couple + C. LE and GT 16","15","","",""
"Very rare","2012","Single parent ","36","0.0262240855856233","0.0171976863456691","0.0352504848255775"
"Often","2013","(Married) couple without C. ","4002","0.514305000704315","0.503149606314776","0.525460395093854"
"Often","2013","1-pers.-HH","1291","0.355588949039378","0.339901792205724","0.371276105873032"
"Often","2013","Couple + C. GT 16 ","1424","0.506642107475406","0.4881238227926","0.525160392158213"
"Often","2013","Couple + C. LE 16 ","3836","0.577737637258708","0.565733036221346","0.589742238296069"
"Often","2013","Couple + C. LE and GT 16","1093","0.507385432988938","0.48562654292137","0.529144323056505"
"Often","2013","Single parent ","1156","0.419465677622248","0.400577332328202","0.438354022916293"
"Rarely","2013","(Married) couple without C. ","512","0.0664185141389938","0.0608605795338142","0.0719764487441735"
"Rarely","2013","1-pers.-HH","520","0.144968479298047","0.133430852811892","0.156506105784203"
"Rarely","2013","Couple + C. GT 16 ","207","0.077344490225485","0.0674497691608917","0.0872392112900784"
"Rarely","2013","Couple + C. LE 16 ","290","0.04553925513515","0.0404721115470525","0.0506063987232475"
"Rarely","2013","Couple + C. LE and GT 16","118","0.0573062040077933","0.0471904033877695","0.0674220046278172"
"Rarely","2013","Single parent ","309","0.112459699169","0.100366972205846","0.124552426132154"
"Sometimes","2013","(Married) couple without C. ","2455","0.323539394346992","0.313097541258965","0.333981247435018"
"Sometimes","2013","1-pers.-HH","1307","0.377864360163052","0.361975266419866","0.393753453906238"
"Sometimes","2013","Couple + C. GT 16 ","872","0.321914026068675","0.304608635485601","0.339219416651749"
"Sometimes","2013","Couple + C. LE 16 ","1513","0.240083708618037","0.229702320277698","0.250465096958377"
"Sometimes","2013","Couple + C. LE and GT 16","630","0.328548189971399","0.308106298435703","0.348990081507094"
"Sometimes","2013","Single parent ","846","0.326392833320892","0.308445273728189","0.344340392913595"
"Very often","2013","(Married) couple without C. ","651","0.0828118649653163","0.0766605461567888","0.0889631837738438"
"Very often","2013","1-pers.-HH","243","0.0645097124224783","0.0564592502192182","0.0725601746257384"
"Very often","2013","Couple + C. GT 16 ","256","0.0788163731705761","0.0688359167270951","0.088796829614057"
"Very often","2013","Couple + C. LE 16 ","810","0.128966065317704","0.120820026476456","0.137112104158952"
"Very often","2013","Couple + C. LE and GT 16","168","0.0951313997107113","0.0823620489097816","0.107900750511641"
"Very often","2013","Single parent ","234","0.111673584639872","0.0996178615494061","0.123729307730338"
"Very rare","2013","(Married) couple without C. ","91","0.0129252258443835","0.0104041446306798","0.0154463070580872"
"Very rare","2013","1-pers.-HH","216","0.0570684990770439","0.0494665156483653","0.0646704825057225"
"Very rare","2013","Couple + C. GT 16 ","41","0.0152830030598575","0.0107390991108812","0.0198269070088338"
"Very rare","2013","Couple + C. LE 16 ","54","0.00767333367040142","0.00555248057742929","0.00979418676337356"
"Very rare","2013","Couple + C. LE and GT 16","19","","",""
"Very rare","2013","Single parent ","77","0.0300082052479875","0.0234778653207983","0.0365385451751767"
"Often","2014","(Married) couple without C. ","4223","0.525389365545785","0.51443120480804","0.53634752628353"
"Often","2014","1-pers.-HH","1389","0.384849911974538","0.369067316850293","0.400632507098782"
"Often","2014","Couple + C. GT 16 ","1557","0.507234044931381","0.489563494572262","0.524904595290501"
"Often","2014","Couple + C. LE 16 ","3933","0.56894903547783","0.557232692272282","0.580665378683377"
"Often","2014","Couple + C. LE and GT 16","1215","0.535819519642216","0.515157596007569","0.556481443276863"
"Often","2014","Single parent ","1070","0.427550282773393","0.407992508773054","0.447108056773731"
"Rarely","2014","(Married) couple without C. ","490","0.0628728634567334","0.0575461520001386","0.0681995749133281"
"Rarely","2014","1-pers.-HH","506","0.137448332921407","0.12627958542845","0.148617080414363"
"Rarely","2014","Couple + C. GT 16 ","184","0.0649244504015689","0.056215756569203","0.0736331442339348"
"Rarely","2014","Couple + C. LE 16 ","311","0.0442229166799544","0.0393589220194013","0.0490869113405076"
"Rarely","2014","Couple + C. LE and GT 16","143","0.0643344316351071","0.0541696019042393","0.0744992613659749"
"Rarely","2014","Single parent ","278","0.110288665159689","0.0979050583681239","0.122672271951253"
"Sometimes","2014","(Married) couple without C. ","2335","0.287252460236328","0.277322945219731","0.297181975252925"
"Sometimes","2014","1-pers.-HH","1339","0.374090562605161","0.358394659806911","0.38978646540341"
"Sometimes","2014","Couple + C. GT 16 ","977","0.318476142352406","0.302009520405872","0.334942764298941"
"Sometimes","2014","Couple + C. LE 16 ","1650","0.240635964287845","0.230522583219483","0.250749345356207"
"Sometimes","2014","Couple + C. LE and GT 16","611","0.287592660886573","0.268839644121992","0.306345677651154"
"Sometimes","2014","Single parent ","788","0.340050996645194","0.321323299979579","0.358778693310809"
"Very often","2014","(Married) couple without C. ","826","0.110454466943789","0.103575804012896","0.117333129874681"
