"plh0186","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2007","35-65 y.","(2a) intermediate vocational","1149","0.344971913311574","0.32890118109237","0.361042645530779"
"Sometimes","2007","35-65 y.","(2c_gen) general maturity certificate","42","0.401496275626701","0.315216017129206","0.487776534124195"
"Sometimes","2007","35-65 y.","(2c_voc) vocational maturity certificate","320","0.350593409442409","0.319557434927785","0.381629383957034"
"Sometimes","2007","35-65 y.","(3a) lower tertiary education","391","0.323708906582395","0.29658394484808","0.35083386831671"
"Sometimes","2007","35-65 y.","(3b) higher tertiary education","662","0.379266116737509","0.357292378280783","0.401239855194236"
"Sometimes","2007","66 and older","(0) in school","","","",""
"Sometimes","2007","66 and older","(1a) inadequately completed","32","0.502676088244044","0.38295394757391","0.622398228914178"
"Sometimes","2007","66 and older","(1b) general elementary school","302","0.405252303716589","0.369880161572368","0.44062444586081"
"Sometimes","2007","66 and older","(1c) basic vocational qualification","816","0.410610569330854","0.388991005232927","0.432230133428781"
"Sometimes","2007","66 and older","(2b) intermediate general qualification","16","","",""
"Sometimes","2007","66 and older","(2a) intermediate vocational","198","0.397277156152613","0.35505612236038","0.439498189944846"
"Sometimes","2007","66 and older","(2c_gen) general maturity certificate","9","","",""
"Sometimes","2007","66 and older","(2c_voc) vocational maturity certificate","57","0.300961929264318","0.233389792356361","0.368534066172275"
"Sometimes","2007","66 and older","(3a) lower tertiary education","129","0.368534560665129","0.318702282218663","0.418366839111595"
"Sometimes","2007","66 and older","(3b) higher tertiary education","176","0.405127723943088","0.360314573674847","0.449940874211329"
"Often","2007","16-34 y.","(0) in school","198","0.545063417245944","0.492210392177339","0.597916442314548"
"Often","2007","16-34 y.","(1a) inadequately completed","8","","",""
"Often","2007","16-34 y.","(1b) general elementary school","135","0.413966445909841","0.361222878679922","0.466710013139761"
"Often","2007","16-34 y.","(1c) basic vocational qualification","247","0.463756335694881","0.42056077402497","0.506951897364793"
"Often","2007","16-34 y.","(2b) intermediate general qualification","192","0.520458731470276","0.470556051497805","0.570361411442748"
"Often","2007","16-34 y.","(2a) intermediate vocational","540","0.512292982544505","0.481358964805651","0.543227000283359"
"Often","2007","16-34 y.","(2c_gen) general maturity certificate","377","0.522769068167688","0.484948336746827","0.560589799588549"
"Often","2007","16-34 y.","(2c_voc) vocational maturity certificate","262","0.565809709332394","0.521189236116472","0.610430182548317"
"Often","2007","16-34 y.","(3a) lower tertiary education","123","0.573993021821838","0.506629531522851","0.641356512120826"
"Often","2007","16-34 y.","(3b) higher tertiary education","193","0.489010738889157","0.436641151319401","0.541380326458913"
"Often","2007","35-65 y.","(0) in school","","","",""
"Often","2007","35-65 y.","(1a) inadequately completed","35","0.291788461949091","0.208704972712108","0.374871951186075"
"Often","2007","35-65 y.","(1b) general elementary school","207","0.320221953092273","0.284600264530479","0.355843641654066"
"Often","2007","35-65 y.","(1c) basic vocational qualification","1309","0.396281982103422","0.379141069094069","0.413422895112776"
"Often","2007","35-65 y.","(2b) intermediate general qualification","33","0.276561433531327","0.189327784106589","0.363795082956065"
"Often","2007","35-65 y.","(2a) intermediate vocational","1623","0.464194651238529","0.447334268732543","0.481055033744516"
"Often","2007","35-65 y.","(2c_gen) general maturity certificate","56","0.380628526098573","0.295168402860648","0.466088649336497"
"Often","2007","35-65 y.","(2c_voc) vocational maturity certificate","428","0.453820642266933","0.42143780249259","0.486203482041276"
"Often","2007","35-65 y.","(3a) lower tertiary education","567","0.4818040592899","0.45283681336035","0.510771305219451"
"Often","2007","35-65 y.","(3b) higher tertiary education","928","0.449694365954694","0.427165470216","0.472223261693388"
"Often","2007","66 and older","(0) in school","","","",""
"Often","2007","66 and older","(1a) inadequately completed","17","","",""
"Often","2007","66 and older","(1b) general elementary school","211","0.276972450645227","0.244730007648117","0.309214893642337"
"Often","2007","66 and older","(1c) basic vocational qualification","704","0.345079330627401","0.324187113945316","0.365971547309486"
"Often","2007","66 and older","(2b) intermediate general qualification","13","","",""
"Often","2007","66 and older","(2a) intermediate vocational","215","0.385690350806235","0.343691607493646","0.427689094118824"
"Often","2007","66 and older","(2c_gen) general maturity certificate","6","","",""
"Often","2007","66 and older","(2c_voc) vocational maturity certificate","82","0.492468854168033","0.418817253155715","0.566120455180351"
"Often","2007","66 and older","(3a) lower tertiary education","167","0.430283211938623","0.379138168695235","0.481428255182012"
"Often","2007","66 and older","(3b) higher tertiary education","205","0.418631510652587","0.373597634387015","0.46366538691816"
"Very often","2007","16-34 y.","(0) in school","54","0.128143211157103","0.0926666692843543","0.163619753029852"
"Very often","2007","16-34 y.","(1a) inadequately completed","7","","",""
"Very often","2007","16-34 y.","(1b) general elementary school","46","0.123986459265937","0.0886951129809556","0.159277805550918"
"Very often","2007","16-34 y.","(1c) basic vocational qualification","67","0.151440199416207","0.120389247132703","0.182491151699711"
"Very often","2007","16-34 y.","(2b) intermediate general qualification","63","0.167138590966633","0.129870043698659","0.204407138234606"
"Very often","2007","16-34 y.","(2a) intermediate vocational","152","0.149187104633164","0.127138541167485","0.171235668098842"
"Very often","2007","16-34 y.","(2c_gen) general maturity certificate","96","0.146749201562142","0.119955240935619","0.173543162188665"
"Very often","2007","16-34 y.","(2c_voc) vocational maturity certificate","71","0.149794982077638","0.117668040407226","0.18192192374805"
"Very often","2007","16-34 y.","(3a) lower tertiary education","38","0.206534492011565","0.15138732080787","0.26168166321526"
"Very often","2007","16-34 y.","(3b) higher tertiary education","66","0.199021542171266","0.15719282646057","0.240850257881961"
"Very often","2007","35-65 y.","(0) in school","","","",""
"Very often","2007","35-65 y.","(1a) inadequately completed","6","","",""
"Very often","2007","35-65 y.","(1b) general elementary school","29","","",""
"Very often","2007","35-65 y.","(1c) basic vocational qualification","196","0.0723538406939708","0.0632748684391434","0.0814328129487982"
"Very often","2007","35-65 y.","(2b) intermediate general qualification","9","","",""
"Very often","2007","35-65 y.","(2a) intermediate vocational","221","0.0702448065496109","0.061604975467179","0.0788846376320429"
"Very often","2007","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Very often","2007","35-65 y.","(2c_voc) vocational maturity certificate","59","0.0634671094553375","0.0476093785654519","0.0793248403452231"
"Very often","2007","35-65 y.","(3a) lower tertiary education","74","0.0648674593349342","0.050589208577791","0.0791457100920775"
"Very often","2007","35-65 y.","(3b) higher tertiary education","122","0.056940542812947","0.0464460962348235","0.0674349893910704"
"Very often","2007","66 and older","(0) in school","","","",""
"Very often","2007","66 and older","(1a) inadequately completed","2","","",""
"Very often","2007","66 and older","(1b) general elementary school","25","","",""
"Very often","2007","66 and older","(1c) basic vocational qualification","110","0.0527563919069959","0.0429321491792786","0.0625806346347132"
"Very often","2007","66 and older","(2b) intermediate general qualification","4","","",""
"Very often","2007","66 and older","(2a) intermediate vocational","28","","",""
"Very often","2007","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very often","2007","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Very often","2007","66 and older","(3a) lower tertiary education","23","","",""
"Very often","2007","66 and older","(3b) higher tertiary education","29","","",""
"Very rare","2008","16-34 y.","(0) in school","3","","",""
"Very rare","2008","16-34 y.","(1a) inadequately completed","","","",""
"Very rare","2008","16-34 y.","(1b) general elementary school","5","","",""
"Very rare","2008","16-34 y.","(1c) basic vocational qualification","7","","",""
"Very rare","2008","16-34 y.","(2b) intermediate general qualification","3","","",""
"Very rare","2008","16-34 y.","(2a) intermediate vocational","4","","",""
"Very rare","2008","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Very rare","2008","16-34 y.","(2c_voc) vocational maturity certificate","4","","",""
"Very rare","2008","16-34 y.","(3a) lower tertiary education","2","","",""
"Very rare","2008","16-34 y.","(3b) higher tertiary education","5","","",""
"Very rare","2008","35-65 y.","(0) in school","","","",""
"Very rare","2008","35-65 y.","(1a) inadequately completed","6","","",""
"Very rare","2008","35-65 y.","(1b) general elementary school","27","","",""
"Very rare","2008","35-65 y.","(1c) basic vocational qualification","86","0.0349797369944344","0.0282579672922887","0.04170150669658"
"Very rare","2008","35-65 y.","(2b) intermediate general qualification","2","","",""
"Very rare","2008","35-65 y.","(2a) intermediate vocational","75","0.0352200722324812","0.0288322882384537","0.0416078562265086"
"Very rare","2008","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Very rare","2008","35-65 y.","(2c_voc) vocational maturity certificate","23","","",""
"Very rare","2008","35-65 y.","(3a) lower tertiary education","23","","",""
"Very rare","2008","35-65 y.","(3b) higher tertiary education","18","","",""
"Very rare","2008","66 and older","(0) in school","","","",""
"Very rare","2008","66 and older","(1a) inadequately completed","3","","",""
"Very rare","2008","66 and older","(1b) general elementary school","36","0.0483189383001895","0.0323877608061961","0.0642501157941829"
"Very rare","2008","66 and older","(1c) basic vocational qualification","87","0.0463161823763911","0.036983162319048","0.0556492024337343"
"Very rare","2008","66 and older","(2b) intermediate general qualification","1","","",""
"Very rare","2008","66 and older","(2a) intermediate vocational","19","","",""
"Very rare","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Very rare","2008","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Very rare","2008","66 and older","(3a) lower tertiary education","10","","",""
"Very rare","2008","66 and older","(3b) higher tertiary education","12","","",""
"Rarely","2008","16-34 y.","(0) in school","13","","",""
"Rarely","2008","16-34 y.","(1a) inadequately completed","3","","",""
"Rarely","2008","16-34 y.","(1b) general elementary school","23","","",""
"Rarely","2008","16-34 y.","(1c) basic vocational qualification","27","","",""
"Rarely","2008","16-34 y.","(2b) intermediate general qualification","22","","",""
"Rarely","2008","16-34 y.","(2a) intermediate vocational","60","0.0790805211961566","0.0616518664455924","0.0965091759467209"
"Rarely","2008","16-34 y.","(2c_gen) general maturity certificate","30","0.0559561645276916","0.0375195585132077","0.0743927705421755"
"Rarely","2008","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2008","16-34 y.","(3a) lower tertiary education","5","","",""
"Rarely","2008","16-34 y.","(3b) higher tertiary education","13","","",""
"Rarely","2008","35-65 y.","(0) in school","","","",""
"Rarely","2008","35-65 y.","(1a) inadequately completed","16","","",""
"Rarely","2008","35-65 y.","(1b) general elementary school","98","0.197459120227794","0.165310478832045","0.229607761623544"
"Rarely","2008","35-65 y.","(1c) basic vocational qualification","322","0.125270387767426","0.11315971504363","0.137381060491223"
"Rarely","2008","35-65 y.","(2b) intermediate general qualification","4","","",""
"Rarely","2008","35-65 y.","(2a) intermediate vocational","288","0.0954776775430975","0.0852940727039479","0.105661282382247"
"Rarely","2008","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Rarely","2008","35-65 y.","(2c_voc) vocational maturity certificate","64","0.0914205226475809","0.0722253308304895","0.110615714464672"
"Rarely","2008","35-65 y.","(3a) lower tertiary education","80","0.0829485232176137","0.0663919415691983","0.099505104866029"
"Rarely","2008","35-65 y.","(3b) higher tertiary education","131","0.0846168465207524","0.0714870628341349","0.0977466302073699"
"Rarely","2008","66 and older","(0) in school","","","",""
"Rarely","2008","66 and older","(1a) inadequately completed","8","","",""
"Rarely","2008","66 and older","(1b) general elementary school","136","0.202535913571705","0.17267864602683","0.232393181116579"
"Rarely","2008","66 and older","(1c) basic vocational qualification","218","0.123540864343786","0.108928356119267","0.138153372568305"
"Rarely","2008","66 and older","(2b) intermediate general qualification","2","","",""
"Rarely","2008","66 and older","(2a) intermediate vocational","54","0.105354162289975","0.0789412776794242","0.131767046900525"
"Rarely","2008","66 and older","(2c_gen) general maturity certificate","4","","",""
"Rarely","2008","66 and older","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2008","66 and older","(3a) lower tertiary education","31","0.116709295403249","0.0845958404168246","0.148822750389674"
"Rarely","2008","66 and older","(3b) higher tertiary education","36","0.0830414337513507","0.058683137573615","0.107399729929086"
"Sometimes","2008","16-34 y.","(0) in school","88","0.274146579487396","0.227743180399622","0.320549978575169"
"Sometimes","2008","16-34 y.","(1a) inadequately completed","10","","",""
"Sometimes","2008","16-34 y.","(1b) general elementary school","92","0.291280836250601","0.239607927322129","0.342953745179073"
"Sometimes","2008","16-34 y.","(1c) basic vocational qualification","132","0.280177823453776","0.237780450668496","0.322575196239055"
"Sometimes","2008","16-34 y.","(2b) intermediate general qualification","97","0.249801689748078","0.204449339754657","0.295154039741499"
"Sometimes","2008","16-34 y.","(2a) intermediate vocational","240","0.270702165476905","0.242006480043201","0.299397850910608"
"Sometimes","2008","16-34 y.","(2c_gen) general maturity certificate","181","0.329428317356318","0.291726351624356","0.36713028308828"
"Sometimes","2008","16-34 y.","(2c_voc) vocational maturity certificate","107","0.261948975466069","0.219645544814865","0.304252406117273"
"Sometimes","2008","16-34 y.","(3a) lower tertiary education","47","0.315057270350668","0.250188321435863","0.379926219265473"
"Sometimes","2008","16-34 y.","(3b) higher tertiary education","75","0.257885189449692","0.210898513272892","0.304871865626492"
"Sometimes","2008","35-65 y.","(0) in school","","","",""
"Sometimes","2008","35-65 y.","(1a) inadequately completed","44","0.534997299504948","0.437239453566169","0.632755145443727"
"Sometimes","2008","35-65 y.","(1b) general elementary school","233","0.376361242864179","0.337235784421077","0.415486701307281"
"Sometimes","2008","35-65 y.","(1c) basic vocational qualification","1055","0.376823454059559","0.359094559562731","0.394552348556388"
"Sometimes","2008","35-65 y.","(2b) intermediate general qualification","40","0.474033483183789","0.373092455363027","0.574974511004552"
"Sometimes","2008","35-65 y.","(2a) intermediate vocational","1129","0.368322573027566","0.351607710166645","0.385037435888487"
"Sometimes","2008","35-65 y.","(2c_gen) general maturity certificate","38","0.29817313401181","0.216664304721568","0.379681963302051"
"Sometimes","2008","35-65 y.","(2c_voc) vocational maturity certificate","290","0.348251367314176","0.316520961647976","0.379981772980376"
"Sometimes","2008","35-65 y.","(3a) lower tertiary education","390","0.360818641695883","0.331989877725385","0.38964740566638"
"Sometimes","2008","35-65 y.","(3b) higher tertiary education","604","0.391230104668685","0.368206654132759","0.414253555204611"
"Sometimes","2008","66 and older","(0) in school","","","",""
"Sometimes","2008","66 and older","(1a) inadequately completed","27","","",""
"Sometimes","2008","66 and older","(1b) general elementary school","281","0.410788921001677","0.374238844992406","0.447338997010948"
"Sometimes","2008","66 and older","(1c) basic vocational qualification","800","0.399592020621597","0.377840719232951","0.421343322010243"
"Sometimes","2008","66 and older","(2b) intermediate general qualification","16","","",""
"Sometimes","2008","66 and older","(2a) intermediate vocational","189","0.351232883117543","0.3101646128831","0.392301153351985"
"Sometimes","2008","66 and older","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2008","66 and older","(2c_voc) vocational maturity certificate","55","0.312400145274556","0.241895529738446","0.382904760810665"
"Sometimes","2008","66 and older","(3a) lower tertiary education","144","0.407540850290585","0.358393822579728","0.456687878001443"
"Sometimes","2008","66 and older","(3b) higher tertiary education","176","0.351462170152278","0.309318574977641","0.393605765326914"
"Often","2008","16-34 y.","(0) in school","193","0.5244833447679","0.472533694075969","0.57643299545983"
"Often","2008","16-34 y.","(1a) inadequately completed","13","","",""
"Often","2008","16-34 y.","(1b) general elementary school","138","0.483311186203246","0.42647854763748","0.540143824769013"
"Often","2008","16-34 y.","(1c) basic vocational qualification","205","0.479727937925663","0.432562679940721","0.526893195910605"
"Often","2008","16-34 y.","(2b) intermediate general qualification","182","0.498932808535186","0.446550686990161","0.55131493008021"
"Often","2008","16-34 y.","(2a) intermediate vocational","488","0.511262897832499","0.478979586877157","0.543546208787841"
"Often","2008","16-34 y.","(2c_gen) general maturity certificate","299","0.442282224085915","0.402442354209162","0.482122093962667"
"Often","2008","16-34 y.","(2c_voc) vocational maturity certificate","229","0.576589915171389","0.529052215491564","0.624127614851213"
"Often","2008","16-34 y.","(3a) lower tertiary education","108","0.500265892688717","0.430445076570718","0.570086708806716"
"Often","2008","16-34 y.","(3b) higher tertiary education","189","0.534652289824865","0.481078733035865","0.588225846613866"
"Often","2008","35-65 y.","(0) in school","","","",""
"Often","2008","35-65 y.","(1a) inadequately completed","27","","",""
"Often","2008","35-65 y.","(1b) general elementary school","192","0.30736498884938","0.27010267133819","0.34462730636057"
"Often","2008","35-65 y.","(1c) basic vocational qualification","1222","0.39779130082248","0.379884900242273","0.415697701402688"
"Often","2008","35-65 y.","(2b) intermediate general qualification","39","0.350483392354984","0.254030997326702","0.446935787383267"
"Often","2008","35-65 y.","(2a) intermediate vocational","1479","0.434058758501329","0.416883594033538","0.45123392296912"
"Often","2008","35-65 y.","(2c_gen) general maturity certificate","52","0.36852160135177","0.282567593805073","0.454475608898467"
"Often","2008","35-65 y.","(2c_voc) vocational maturity certificate","428","0.4767028202049","0.443437845101832","0.509967795307967"
"Often","2008","35-65 y.","(3a) lower tertiary education","513","0.46758802761643","0.437636078690948","0.497539976541912"
"Often","2008","35-65 y.","(3b) higher tertiary education","871","0.461002585586855","0.437486083885586","0.484519087288124"
"Often","2008","66 and older","(0) in school","","","",""
"Often","2008","66 and older","(1a) inadequately completed","15","","",""
"Often","2008","66 and older","(1b) general elementary school","214","0.30214070935942","0.268026758007601","0.336254660711238"
"Often","2008","66 and older","(1c) basic vocational qualification","739","0.381063900313078","0.359497611059225","0.402630189566931"
"Often","2008","66 and older","(2b) intermediate general qualification","16","","",""
"Often","2008","66 and older","(2a) intermediate vocational","222","0.410459789835609","0.368138739531821","0.452780840139396"
"Often","2008","66 and older","(2c_gen) general maturity certificate","7","","",""
"Often","2008","66 and older","(2c_voc) vocational maturity certificate","74","0.450620139765147","0.374930626360876","0.526309653169417"
"Often","2008","66 and older","(3a) lower tertiary education","176","0.380553113695169","0.331991606676264","0.429114620714074"
"Often","2008","66 and older","(3b) higher tertiary education","240","0.466338430452836","0.422302396357596","0.510374464548077"
"Very often","2008","16-34 y.","(0) in school","58","0.166380251822069","0.127639432586643","0.205121071057495"
"Very often","2008","16-34 y.","(1a) inadequately completed","7","","",""
"Very often","2008","16-34 y.","(1b) general elementary school","39","0.132685370399224","0.0941047041740078","0.17126603662444"
"Very often","2008","16-34 y.","(1c) basic vocational qualification","60","0.145156310766938","0.111900252546181","0.178412368987695"
"Very often","2008","16-34 y.","(2b) intermediate general qualification","46","0.15692039483867","0.118814860434885","0.195025929242455"
"Very often","2008","16-34 y.","(2a) intermediate vocational","129","0.124747775422069","0.103407437486194","0.146088113357943"
"Very often","2008","16-34 y.","(2c_gen) general maturity certificate","82","0.150341908429238","0.121672214686234","0.179011602172243"
"Very often","2008","16-34 y.","(2c_voc) vocational maturity certificate","54","0.109943374886446","0.0798467778624623","0.140039971910429"
"Very often","2008","16-34 y.","(3a) lower tertiary education","35","0.154516976407195","0.104044394149818","0.204989558664572"
"Very often","2008","16-34 y.","(3b) higher tertiary education","51","0.129099242509637","0.0930851765671246","0.165113308452148"
"Very often","2008","35-65 y.","(0) in school","","","",""
"Very often","2008","35-65 y.","(1a) inadequately completed","7","","",""
"Very often","2008","35-65 y.","(1b) general elementary school","39","0.0735136173675829","0.0524373421693857","0.0945898925657802"
"Very often","2008","35-65 y.","(1c) basic vocational qualification","185","0.0651351203560994","0.0561071697343768","0.074163070977822"
"Very often","2008","35-65 y.","(2b) intermediate general qualification","9","","",""
"Very often","2008","35-65 y.","(2a) intermediate vocational","228","0.0669209186955269","0.0582616514201843","0.0755801859708694"
"Very often","2008","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Very often","2008","35-65 y.","(2c_voc) vocational maturity certificate","61","0.0603629983032648","0.0445011204210633","0.0762248761854663"
"Very often","2008","35-65 y.","(3a) lower tertiary education","60","0.0450664808698282","0.0326132258778665","0.0575197358617899"
"Very often","2008","35-65 y.","(3b) higher tertiary education","102","0.0527780314349544","0.0422297873677593","0.0633262755021495"
"Very often","2008","66 and older","(0) in school","","","",""
"Very often","2008","66 and older","(1a) inadequately completed","2","","",""
"Very often","2008","66 and older","(1b) general elementary school","29","","",""
"Very often","2008","66 and older","(1c) basic vocational qualification","104","0.049487032345148","0.0398558779899721","0.0591181867003238"
"Very often","2008","66 and older","(2b) intermediate general qualification","3","","",""
"Very often","2008","66 and older","(2a) intermediate vocational","35","0.0759433255107182","0.0531525805285187","0.0987340704929177"
"Very often","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2008","66 and older","(2c_voc) vocational maturity certificate","14","","",""
"Very often","2008","66 and older","(3a) lower tertiary education","23","","",""
"Very often","2008","66 and older","(3b) higher tertiary education","29","","",""
"Very rare","2009","16-34 y.","(0) in school","1","","",""
"Very rare","2009","16-34 y.","(1a) inadequately completed","2","","",""
"Very rare","2009","16-34 y.","(1b) general elementary school","1","","",""
"Very rare","2009","16-34 y.","(1c) basic vocational qualification","7","","",""
"Very rare","2009","16-34 y.","(2b) intermediate general qualification","3","","",""
"Very rare","2009","16-34 y.","(2a) intermediate vocational","6","","",""
"Very rare","2009","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"Very rare","2009","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"Very rare","2009","16-34 y.","(3a) lower tertiary education","","","",""
"Very rare","2009","16-34 y.","(3b) higher tertiary education","2","","",""
"Very rare","2009","35-65 y.","(0) in school","","","",""
"Very rare","2009","35-65 y.","(1a) inadequately completed","3","","",""
"Very rare","2009","35-65 y.","(1b) general elementary school","30","0.0593175402070939","0.0388565710717535","0.0797785093424342"
