"plh0186","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","(0) in school","","","",""
"Very rare","2007","(1a) inadequately completed","9","","",""
"Very rare","2007","(1b) general elementary school","85","0.0499988175370277","0.0397407516518161","0.0602568834222394"
"Very rare","2007","(1c) basic vocational qualification","196","0.0349893818369604","0.0301891009847832","0.0397896626891375"
"Very rare","2007","(2b) intermediate general qualification","6","","",""
"Very rare","2007","(2a) intermediate vocational","101","0.0253855612211273","0.0209724183740465","0.029798704068208"
"Very rare","2007","(2c_gen) general maturity certificate","8","","",""
"Very rare","2007","(2c_voc) vocational maturity certificate","38","0.0321942799590942","0.0234321743400779","0.0409563855781105"
"Very rare","2007","(3a) lower tertiary education","26","","",""
"Very rare","2007","(3b) higher tertiary education","48","0.0251656408037684","0.0192401238365287","0.0310911577710081"
"Rarely","2007","(0) in school","12","","",""
"Rarely","2007","(1a) inadequately completed","38","0.191334226408791","0.138877391989586","0.243791060827996"
"Rarely","2007","(1b) general elementary school","286","0.174687383733847","0.156815778746853","0.192558988720841"
"Rarely","2007","(1c) basic vocational qualification","648","0.124243377594968","0.11562628407308","0.132860471116856"
"Rarely","2007","(2b) intermediate general qualification","33","0.054785378867685","0.0353012946688051","0.074269463066565"
"Rarely","2007","(2a) intermediate vocational","408","0.091337353953379","0.0832545186335418","0.0994201892732162"
"Rarely","2007","(2c_gen) general maturity certificate","40","0.0742415700057018","0.0562096285847399","0.0922735114266636"
"Rarely","2007","(2c_voc) vocational maturity certificate","125","0.0861127667630161","0.0721874491274199","0.100038084398612"
"Rarely","2007","(3a) lower tertiary education","135","0.0953159918667967","0.0813978461731699","0.109234137560424"
"Rarely","2007","(3b) higher tertiary education","178","0.0779251806773435","0.0677842263838071","0.08806613497088"
"Sometimes","2007","(0) in school","77","0.271492512284932","0.224289812438753","0.31869521213111"
"Sometimes","2007","(1a) inadequately completed","94","0.432961336331318","0.366884063649676","0.49903860901296"
"Sometimes","2007","(1b) general elementary school","710","0.39892206170563","0.375874076529394","0.421970046881865"
"Sometimes","2007","(1c) basic vocational qualification","2152","0.382637925080441","0.369941061700355","0.395334788460527"
"Sometimes","2007","(2b) intermediate general qualification","171","0.335486473232153","0.295059440368474","0.375913506095831"
"Sometimes","2007","(2a) intermediate vocational","1592","0.33245939933081","0.319241990284494","0.345676808377127"
"Sometimes","2007","(2c_gen) general maturity certificate","217","0.293921495925313","0.262587755158594","0.325255236692031"
"Sometimes","2007","(2c_voc) vocational maturity certificate","483","0.304033092775218","0.281199210535334","0.326866975015102"
"Sometimes","2007","(3a) lower tertiary education","557","0.310149493439357","0.288225832963694","0.332073153915019"
"Sometimes","2007","(3b) higher tertiary education","915","0.362463444223258","0.344277264122317","0.380649624324199"
"Often","2007","(0) in school","198","0.545063417245944","0.492210392177339","0.597916442314548"
"Often","2007","(1a) inadequately completed","60","0.256800887315217","0.198540674502542","0.315061100127892"
"Often","2007","(1b) general elementary school","553","0.320118921434293","0.298160774124549","0.342077068744037"
"Often","2007","(1c) basic vocational qualification","2260","0.384834745589697","0.372124161629393","0.397545329550001"
"Often","2007","(2b) intermediate general qualification","238","0.456917306183285","0.414265813669275","0.499568798697295"
"Often","2007","(2a) intermediate vocational","2378","0.465273340049093","0.451278814386207","0.47926786571198"
"Often","2007","(2c_gen) general maturity certificate","439","0.493512339171484","0.45912460831516","0.527900070027807"
"Often","2007","(2c_voc) vocational maturity certificate","772","0.491286512991229","0.46647066728365","0.516102358698808"
"Often","2007","(3a) lower tertiary education","857","0.483265395827779","0.459580217544339","0.506950574111218"
"Often","2007","(3b) higher tertiary education","1326","0.451070566790698","0.432245464748088","0.469895668833309"
"Very often","2007","(0) in school","54","0.128143211157103","0.0926666692843543","0.163619753029852"
"Very often","2007","(1a) inadequately completed","15","","",""
"Very often","2007","(1b) general elementary school","100","0.0562728155892026","0.0454261537697713","0.0671194774086339"
"Very often","2007","(1c) basic vocational qualification","373","0.0732945698979327","0.0664862614834821","0.0801028783123833"
"Very often","2007","(2b) intermediate general qualification","76","0.144288449802028","0.114202624575379","0.174374275028678"
"Very often","2007","(2a) intermediate vocational","401","0.08554434544559","0.0776971375467854","0.0933915533443945"
"Very often","2007","(2c_gen) general maturity certificate","108","0.126142522958427","0.103306465020963","0.148978580895891"
"Very often","2007","(2c_voc) vocational maturity certificate","141","0.0863733475114433","0.0724289649383036","0.100317730084583"
"Very often","2007","(3a) lower tertiary education","135","0.0844806870104994","0.0712992575643573","0.0976621164566415"
"Very often","2007","(3b) higher tertiary education","217","0.0833751675049315","0.0729166288882921","0.0938337061215709"
"Very rare","2008","(0) in school","3","","",""
"Very rare","2008","(1a) inadequately completed","9","","",""
"Very rare","2008","(1b) general elementary school","68","0.0416579944449098","0.0318121200193786","0.051503868870441"
"Very rare","2008","(1c) basic vocational qualification","180","0.03757728334774","0.0324326381708871","0.042721928524593"
"Very rare","2008","(2b) intermediate general qualification","6","","",""
"Very rare","2008","(2a) intermediate vocational","98","0.0333845603722645","0.0282152144002555","0.0385539063442735"
"Very rare","2008","(2c_gen) general maturity certificate","12","","",""
"Very rare","2008","(2c_voc) vocational maturity certificate","33","0.0201789676598472","0.0129339962433218","0.0274239390763725"
"Very rare","2008","(3a) lower tertiary education","35","0.0335700134325432","0.0248711553145877","0.0422688715504987"
"Very rare","2008","(3b) higher tertiary education","35","0.0154162215972384","0.0106362747610994","0.0201961684333774"
"Rarely","2008","(0) in school","13","","",""
"Rarely","2008","(1a) inadequately completed","27","","",""
"Rarely","2008","(1b) general elementary school","257","0.175533626347628","0.1567875022523","0.194279750442956"
"Rarely","2008","(1c) basic vocational qualification","567","0.119899133232226","0.111111254591339","0.128687011873112"
"Rarely","2008","(2b) intermediate general qualification","28","","",""
"Rarely","2008","(2a) intermediate vocational","402","0.0931627344825512","0.0847985866963201","0.101526882268782"
"Rarely","2008","(2c_gen) general maturity certificate","47","0.0880605384372934","0.0676013680203523","0.108519708854235"
"Rarely","2008","(2c_voc) vocational maturity certificate","102","0.0842111449628077","0.069902573116261","0.0985197168093545"
"Rarely","2008","(3a) lower tertiary education","116","0.0832567235209274","0.0699142971145988","0.0965991499272561"
"Rarely","2008","(3b) higher tertiary education","180","0.078190802289227","0.0677746790601567","0.0886069255182974"
"Sometimes","2008","(0) in school","88","0.274146579487396","0.227743180399622","0.320549978575169"
"Sometimes","2008","(1a) inadequately completed","81","0.477962826640982","0.406559747315021","0.549365905966943"
"Sometimes","2008","(1b) general elementary school","606","0.37453680754908","0.35068655499422","0.39838706010394"
"Sometimes","2008","(1c) basic vocational qualification","1987","0.375820218127508","0.362717701384792","0.388922734870225"
"Sometimes","2008","(2b) intermediate general qualification","153","0.305112651304802","0.264006020522149","0.346219282087454"
"Sometimes","2008","(2a) intermediate vocational","1558","0.345141163039615","0.331460469005308","0.358821857073923"
"Sometimes","2008","(2c_gen) general maturity certificate","227","0.32624359315962","0.292395298195436","0.360091888123804"
"Sometimes","2008","(2c_voc) vocational maturity certificate","452","0.319231133733373","0.295211505098517","0.343250762368229"
"Sometimes","2008","(3a) lower tertiary education","581","0.366258565343484","0.342990984169025","0.389526146517943"
"Sometimes","2008","(3b) higher tertiary education","855","0.361038217347426","0.342403543943045","0.379672890751807"
"Often","2008","(0) in school","193","0.5244833447679","0.472533694075969","0.57643299545983"
"Often","2008","(1a) inadequately completed","55","0.279890229826283","0.215715745525982","0.344064714126584"
"Often","2008","(1b) general elementary school","544","0.339161793015013","0.315832805816422","0.362490780213604"
"Often","2008","(1c) basic vocational qualification","2166","0.399575850534277","0.386325160445336","0.412826540623218"
"Often","2008","(2b) intermediate general qualification","237","0.473953446052147","0.429377096070112","0.518529796034181"
"Often","2008","(2a) intermediate vocational","2189","0.447795136888305","0.433485595844587","0.462104677932024"
"Often","2008","(2c_gen) general maturity certificate","358","0.425831811977087","0.390133065907615","0.461530558046559"
"Often","2008","(2c_voc) vocational maturity certificate","731","0.500597310338584","0.474835076382193","0.526359544294974"
"Often","2008","(3a) lower tertiary education","797","0.44987426022263","0.425848460805645","0.473900059639616"
"Often","2008","(3b) higher tertiary education","1300","0.474539887549882","0.455166124013556","0.493913651086209"
"Very often","2008","(0) in school","58","0.166380251822069","0.127639432586643","0.205121071057495"
"Very often","2008","(1a) inadequately completed","16","","",""
"Very often","2008","(1b) general elementary school","107","0.069109778643369","0.0566111076387548","0.0816084496479832"
"Very often","2008","(1c) basic vocational qualification","349","0.067127514758249","0.0603577865809693","0.0738972429355287"
"Very often","2008","(2b) intermediate general qualification","58","0.137031526101618","0.106331956682711","0.167731095520525"
"Very often","2008","(2a) intermediate vocational","392","0.0805164052172635","0.0726866157297299","0.0883461947047971"
"Very often","2008","(2c_gen) general maturity certificate","93","0.128831579658508","0.104644882044809","0.153018277272207"
"Very often","2008","(2c_voc) vocational maturity certificate","129","0.0757814433053883","0.0621455811047283","0.0894173055060484"
"Very often","2008","(3a) lower tertiary education","118","0.0670404374804153","0.0549622679397293","0.0791186070211012"
"Very often","2008","(3b) higher tertiary education","182","0.070814871216226","0.0608626249024934","0.0807671175299585"
"Very rare","2009","(0) in school","1","","",""
"Very rare","2009","(1a) inadequately completed","7","","",""
"Very rare","2009","(1b) general elementary school","68","0.0498556579898881","0.0384466857141093","0.0612646302656669"
"Very rare","2009","(1c) basic vocational qualification","187","0.043367748720341","0.0376134009118958","0.0491220965287861"
"Very rare","2009","(2b) intermediate general qualification","9","","",""
"Very rare","2009","(2a) intermediate vocational","112","0.0298930236492683","0.024844061565716","0.0349419857328205"
"Very rare","2009","(2c_gen) general maturity certificate","9","","",""
"Very rare","2009","(2c_voc) vocational maturity certificate","34","0.0241687789594885","0.0158966212091277","0.0324409367098493"
"Very rare","2009","(3a) lower tertiary education","26","","",""
"Very rare","2009","(3b) higher tertiary education","43","0.0203425031522784","0.0147571563926597","0.0259278499118971"
"Rarely","2009","(0) in school","11","","",""
"Rarely","2009","(1a) inadequately completed","29","","",""
"Rarely","2009","(1b) general elementary school","265","0.184404649600191","0.164075565639088","0.204733733561295"
"Rarely","2009","(1c) basic vocational qualification","606","0.134287591196755","0.124654960211188","0.143920222182323"
"Rarely","2009","(2b) intermediate general qualification","37","0.117345984054698","0.0870676070176462","0.147624361091749"
"Rarely","2009","(2a) intermediate vocational","372","0.100981106510812","0.092047808038173","0.109914404983452"
"Rarely","2009","(2c_gen) general maturity certificate","39","0.0700890777279357","0.051122485016898","0.0890556704389734"
"Rarely","2009","(2c_voc) vocational maturity certificate","104","0.0826891679863093","0.0678541980526216","0.097524137919997"
"Rarely","2009","(3a) lower tertiary education","119","0.0833446381470652","0.0697243365079991","0.0969649397861314"
"Rarely","2009","(3b) higher tertiary education","214","0.0980318609380812","0.0862669123487501","0.109796809527412"
"Sometimes","2009","(0) in school","63","0.204674872800924","0.159906077249098","0.24944366835275"
"Sometimes","2009","(1a) inadequately completed","76","0.449016427053611","0.374898121905576","0.523134732201647"
"Sometimes","2009","(1b) general elementary school","572","0.398899691392484","0.373231230367681","0.424568152417287"
"Sometimes","2009","(1c) basic vocational qualification","1875","0.380996782400359","0.367276998608988","0.39471656619173"
"Sometimes","2009","(2b) intermediate general qualification","141","0.302102652592772","0.258903396379368","0.345301908806175"
"Sometimes","2009","(2a) intermediate vocational","1480","0.346162313839739","0.332057016691961","0.360267610987518"
"Sometimes","2009","(2c_gen) general maturity certificate","180","0.25357830225533","0.221256792116815","0.285899812393846"
"Sometimes","2009","(2c_voc) vocational maturity certificate","437","0.345367941900706","0.319755927080378","0.370979956721034"
"Sometimes","2009","(3a) lower tertiary education","554","0.333066127868073","0.309841355133199","0.356290900602947"
"Sometimes","2009","(3b) higher tertiary education","752","0.326545874934592","0.307991901881934","0.345099847987251"
"Often","2009","(0) in school","172","0.574224133567986","0.519358293239304","0.629089973896669"
"Often","2009","(1a) inadequately completed","51","0.25239982903167","0.187670029253145","0.317129628810195"
"Often","2009","(1b) general elementary school","424","0.31308801981936","0.288778393914299","0.337397645724421"
"Often","2009","(1c) basic vocational qualification","1881","0.383056594738283","0.369322681638443","0.396790507838123"
"Often","2009","(2b) intermediate general qualification","191","0.461089139548438","0.414191159159879","0.507987119936997"
"Often","2009","(2a) intermediate vocational","2105","0.460257192588369","0.445479688219817","0.475034696956921"
"Often","2009","(2c_gen) general maturity certificate","365","0.507575112431552","0.470433254183969","0.544716970679134"
"Often","2009","(2c_voc) vocational maturity certificate","647","0.47348037393725","0.446585942250416","0.500374805624084"
"Often","2009","(3a) lower tertiary education","770","0.480352238993989","0.455732735436241","0.504971742551737"
"Often","2009","(3b) higher tertiary education","1234","0.45927653419651","0.439559774260536","0.478993294132483"
"Very often","2009","(0) in school","65","0.178077269076062","0.135626014156662","0.220528523995462"
"Very often","2009","(1a) inadequately completed","10","","",""
"Very often","2009","(1b) general elementary school","69","0.0537519811980768","0.0419298919125552","0.0655740704835985"
"Very often","2009","(1c) basic vocational qualification","264","0.0582912829442623","0.0516721628255565","0.0649104030629681"
"Very often","2009","(2b) intermediate general qualification","56","0.102660498005284","0.0741054231626762","0.131215572847891"
"Very often","2009","(2a) intermediate vocational","301","0.0627063634118114","0.0555184801630383","0.0698942466605844"
"Very often","2009","(2c_gen) general maturity certificate","103","0.154321749311324","0.127483163953922","0.181160334668725"
"Very often","2009","(2c_voc) vocational maturity certificate","102","0.0742937372162459","0.0601678152735421","0.0884196591589497"
"Very often","2009","(3a) lower tertiary education","113","0.0738199142403227","0.0609350650725214","0.0867047634081239"
"Very often","2009","(3b) higher tertiary education","211","0.0958032267785382","0.0841584181230031","0.107448035434073"
"Very rare","2010","(0) in school","3","","",""
"Very rare","2010","(1a) inadequately completed","10","","",""
"Very rare","2010","(1b) general elementary school","65","0.0535874992970238","0.0411379843312487","0.0660370142627989"
"Very rare","2010","(1c) basic vocational qualification","134","0.0314930028490267","0.0263102120632545","0.0366757936347989"
"Very rare","2010","(2b) intermediate general qualification","5","","",""
"Very rare","2010","(2a) intermediate vocational","90","0.0248247791935045","0.0200452891013961","0.029604269285613"
"Very rare","2010","(2c_gen) general maturity certificate","8","","",""
"Very rare","2010","(2c_voc) vocational maturity certificate","24","","",""
"Very rare","2010","(3a) lower tertiary education","31","0.0274009216495295","0.0191478025383561","0.0356540407607029"
"Very rare","2010","(3b) higher tertiary education","38","0.0157018627031282","0.010657228954077","0.0207464964521795"
"Rarely","2010","(0) in school","12","","",""
"Rarely","2010","(1a) inadequately completed","21","","",""
"Rarely","2010","(1b) general elementary school","183","0.175383734456927","0.154360426244721","0.196407042669132"
"Rarely","2010","(1c) basic vocational qualification","496","0.119556576255349","0.109928429037017","0.12918472347368"
"Rarely","2010","(2b) intermediate general qualification","20","","",""
"Rarely","2010","(2a) intermediate vocational","341","0.0966563273620627","0.0875793931463871","0.105733261577738"
"Rarely","2010","(2c_gen) general maturity certificate","46","0.0723358521822674","0.052406282115675","0.0922654222488598"
"Rarely","2010","(2c_voc) vocational maturity certificate","102","0.0884347760608996","0.0728009527970705","0.104068599324729"
"Rarely","2010","(3a) lower tertiary education","119","0.105797032956215","0.0902472834203322","0.121346782492099"
"Rarely","2010","(3b) higher tertiary education","165","0.0748107500404199","0.0641352551982086","0.0854862448826311"
"Sometimes","2010","(0) in school","59","0.22525259745278","0.175423711540326","0.275081483365235"
"Sometimes","2010","(1a) inadequately completed","62","0.452024943241832","0.371017358231686","0.533032528251977"
"Sometimes","2010","(1b) general elementary school","514","0.396569098877617","0.369526174075901","0.423612023679334"
"Sometimes","2010","(1c) basic vocational qualification","1695","0.396524958811635","0.382008182620061","0.41104173500321"
"Sometimes","2010","(2b) intermediate general qualification","126","0.310582639009174","0.265460767528186","0.355704510490162"
"Sometimes","2010","(2a) intermediate vocational","1369","0.348569643438267","0.333931826305726","0.363207460570808"
"Sometimes","2010","(2c_gen) general maturity certificate","171","0.283350553657425","0.248681566007175","0.318019541307676"
"Sometimes","2010","(2c_voc) vocational maturity certificate","386","0.338849801628502","0.312787457932172","0.364912145324832"
"Sometimes","2010","(3a) lower tertiary education","482","0.326175622068764","0.302474565332754","0.349876678804774"
"Sometimes","2010","(3b) higher tertiary education","771","0.366583232455967","0.347029854381533","0.386136610530402"
"Often","2010","(0) in school","154","0.56283622389926","0.503669256024949","0.622003191773571"
"Often","2010","(1a) inadequately completed","38","0.246977892982695","0.176784377489634","0.317171408475757"
"Often","2010","(1b) general elementary school","422","0.31336842791371","0.287725361564766","0.339011494262654"
"Often","2010","(1c) basic vocational qualification","1755","0.389708045391646","0.375235538379891","0.404180552403402"
"Often","2010","(2b) intermediate general qualification","210","0.522363532753328","0.473656399134567","0.571070666372089"
"Often","2010","(2a) intermediate vocational","1979","0.453313875212147","0.438021812453941","0.468605937970353"
"Often","2010","(2c_gen) general maturity certificate","334","0.486423642618689","0.447970167695212","0.524877117542167"
"Often","2010","(2c_voc) vocational maturity certificate","648","0.471732741817761","0.444245279883841","0.499220203751682"
"Often","2010","(3a) lower tertiary education","751","0.462961011586589","0.437752702341591","0.488169320831587"
"Often","2010","(3b) higher tertiary education","1174","0.460601386972192","0.44037546837474","0.480827305569644"
"Very often","2010","(0) in school","42","0.165869199535362","0.121501576501272","0.210236822569452"
"Very often","2010","(1a) inadequately completed","14","","",""
"Very often","2010","(1b) general elementary school","73","0.0610912394547223","0.0478514336219376","0.074331045287507"
