"pgoeffd","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No","1996","Hesse","Other degree","60","0.894067269520217","0.820920724751936","0.967213814288498"
"No","1996","Hesse","no degree/no degree yet","","","",""
"No","1996","Rhineland-Palatinate,Saarland","lower secondary degree","158","0.823494421457344","0.769284242706923","0.877704600207766"
"No","1996","Rhineland-Palatinate,Saarland","secondary school degree","45","0.640637329417194","0.527424368938048","0.753850289896341"
"No","1996","Rhineland-Palatinate,Saarland","college entrance qualification","33","0.627442654275319","0.493429733118212","0.761455575432425"
"No","1996","Rhineland-Palatinate,Saarland","Other degree","41","0.785731117867143","0.67420850198705","0.897253733747237"
"No","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"No","1996","Baden-Württemberg","lower secondary degree","341","0.831858093590871","0.795115554762295","0.868600632419446"
"No","1996","Baden-Württemberg","secondary school degree","130","0.69645389376677","0.629837508291225","0.763070279242315"
"No","1996","Baden-Württemberg","college entrance qualification","103","0.700048385396743","0.625204473971554","0.774892296821932"
"No","1996","Baden-Württemberg","Other degree","133","0.827661859337132","0.766608917349241","0.888714801325024"
"No","1996","Baden-Württemberg","no degree/no degree yet","60","0.881601841859798","0.80748867372654","0.955715009993055"
"No","1996","Bavaria","lower secondary degree","353","0.806350508925393","0.769216351456825","0.84348466639396"
"No","1996","Bavaria","secondary school degree","165","0.732467916130146","0.675258645310855","0.789677186949437"
"No","1996","Bavaria","college entrance qualification","111","0.671742388364643","0.598054761266269","0.745430015463017"
"No","1996","Bavaria","Other degree","94","0.84808605081594","0.780075704057503","0.916096397574376"
"No","1996","Bavaria","no degree/no degree yet","","","",""
"No","1996","Berlin","lower secondary degree","42","0.644049613953953","0.526745700729125","0.761353527178781"
"No","1996","Berlin","secondary school degree","77","0.555322020304294","0.46889660205241","0.641747438556178"
"No","1996","Berlin","college entrance qualification","52","0.627062549858997","0.519744142172219","0.734380957545774"
"No","1996","Berlin","Other degree","","","",""
"No","1996","Berlin","no degree/no degree yet","","","",""
"No","1996","Brandenburg","lower secondary degree","44","0.754883813006097","0.641201526822809","0.868566099189386"
"No","1996","Brandenburg","secondary school degree","157","0.755158526122348","0.697815214114482","0.812501838130213"
"No","1996","Brandenburg","college entrance qualification","30","0.522383585489775","0.390375318623682","0.654391852355868"
"No","1996","Brandenburg","Other degree","","","",""
"No","1996","Brandenburg","no degree/no degree yet","","","",""
"No","1996","Mecklenburg-Western Pomerania","lower secondary degree","30","0.762580374323203","0.627292954915349","0.897867793731058"
"No","1996","Mecklenburg-Western Pomerania","secondary school degree","90","0.675025172475906","0.597441752777435","0.752608592174376"
"No","1996","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"No","1996","Mecklenburg-Western Pomerania","Other degree","","","",""
"No","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"No","1996","Saxony","lower secondary degree","94","0.732042247511874","0.655014452383948","0.8090700426398"
"No","1996","Saxony","secondary school degree","245","0.668493387687249","0.620591151051507","0.716395624322991"
"No","1996","Saxony","college entrance qualification","73","0.62628024688846","0.539720724453496","0.712839769323425"
"No","1996","Saxony","Other degree","","","",""
"No","1996","Saxony","no degree/no degree yet","","","",""
"No","1996","Saxony-Anhalt","lower secondary degree","71","0.839135841018422","0.761932828601095","0.916338853435749"
"No","1996","Saxony-Anhalt","secondary school degree","138","0.631803792977598","0.566878946685892","0.696728639269303"
"No","1996","Saxony-Anhalt","college entrance qualification","31","0.606306701651846","0.484694418609519","0.727918984694174"
"No","1996","Saxony-Anhalt","Other degree","","","",""
"No","1996","Saxony-Anhalt","no degree/no degree yet","","","",""
"No","1996","Thuringia","lower secondary degree","62","0.7138861321538","0.61891920370627","0.808853060601329"
"No","1996","Thuringia","secondary school degree","186","0.788269398837723","0.735471903324933","0.841066894350513"
"No","1996","Thuringia","college entrance qualification","32","0.632628778455058","0.496247577457451","0.769009979452665"
"No","1996","Thuringia","Other degree","","","",""
"No","1996","Thuringia","no degree/no degree yet","","","",""
"Yes","1997","Schleswig-Holstein","lower secondary degree","","","",""
"Yes","1997","Schleswig-Holstein","secondary school degree","","","",""
"Yes","1997","Schleswig-Holstein","college entrance qualification","","","",""
"Yes","1997","Schleswig-Holstein","Other degree","","","",""
"Yes","1997","Schleswig-Holstein","no degree/no degree yet","","","",""
"Yes","1997","Hamburg","lower secondary degree","","","",""
"Yes","1997","Hamburg","secondary school degree","","","",""
"Yes","1997","Hamburg","college entrance qualification","","","",""
"Yes","1997","Hamburg","Other degree","","","",""
"Yes","1997","Hamburg","no degree/no degree yet","","","",""
"Yes","1997","Lower Saxony","lower secondary degree","38","0.194177465172642","0.141425294695527","0.246929635649756"
"Yes","1997","Lower Saxony","secondary school degree","52","0.313709493017608","0.245545359868084","0.381873626167132"
"Yes","1997","Lower Saxony","college entrance qualification","48","0.411177740555751","0.319641407796068","0.502714073315434"
"Yes","1997","Lower Saxony","Other degree","","","",""
"Yes","1997","Lower Saxony","no degree/no degree yet","","","",""
"Yes","1997","Bremen","lower secondary degree","","","",""
"Yes","1997","Bremen","secondary school degree","","","",""
"Yes","1997","Bremen","college entrance qualification","","","",""
"Yes","1997","Bremen","Other degree","","","",""
"Yes","1997","Bremen","no degree/no degree yet","","","",""
"Yes","1997","North Rhine-Westphalia","lower secondary degree","80","0.148800493974036","0.117973514129989","0.179627473818084"
"Yes","1997","North Rhine-Westphalia","secondary school degree","106","0.287356955925411","0.240480641341766","0.334233270509056"
"Yes","1997","North Rhine-Westphalia","college entrance qualification","147","0.434236061821024","0.381857997528206","0.486614126113841"
"Yes","1997","North Rhine-Westphalia","Other degree","","","",""
"Yes","1997","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Yes","1997","Hesse","lower secondary degree","35","0.247884868126328","0.182592770457146","0.31317696579551"
"Yes","1997","Hesse","secondary school degree","39","0.371164888946114","0.280469193220066","0.461860584672162"
"Yes","1997","Hesse","college entrance qualification","32","0.340024963082184","0.248981120977518","0.43106880518685"
"Yes","1997","Hesse","Other degree","","","",""
"Yes","1997","Hesse","no degree/no degree yet","","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","lower secondary degree","30","0.198590949347968","0.14031106438879","0.256870834307145"
"Yes","1997","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Yes","1997","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Yes","1997","Baden-Württemberg","lower secondary degree","56","0.167860830271942","0.131371303255279","0.204350357288606"
"Yes","1997","Baden-Württemberg","secondary school degree","47","0.264818893591355","0.200890440123902","0.328747347058809"
"Yes","1997","Baden-Württemberg","college entrance qualification","47","0.297785283999262","0.226026946058348","0.369543621940176"
"Yes","1997","Baden-Württemberg","Other degree","","","",""
"Yes","1997","Baden-Württemberg","no degree/no degree yet","","","",""
"Yes","1997","Bavaria","lower secondary degree","74","0.19010565478947","0.153018325162578","0.227192984416362"
"Yes","1997","Bavaria","secondary school degree","67","0.258756053821316","0.203116267705312","0.31439583993732"
"Yes","1997","Bavaria","college entrance qualification","47","0.329553031412383","0.25579137462299","0.403314688201775"
"Yes","1997","Bavaria","Other degree","","","",""
"Yes","1997","Bavaria","no degree/no degree yet","","","",""
"Yes","1997","Berlin","lower secondary degree","","","",""
"Yes","1997","Berlin","secondary school degree","44","0.411017607026268","0.325446411453596","0.496588802598941"
"Yes","1997","Berlin","college entrance qualification","30","0.36353739568086","0.260054151229385","0.467020640132334"
"Yes","1997","Berlin","Other degree","","","",""
"Yes","1997","Berlin","no degree/no degree yet","","","",""
"Yes","1997","Brandenburg","lower secondary degree","","","",""
"Yes","1997","Brandenburg","secondary school degree","61","0.255427952279476","0.196861911676235","0.313993992882717"
"Yes","1997","Brandenburg","college entrance qualification","","","",""
"Yes","1997","Brandenburg","Other degree","","","",""
"Yes","1997","Brandenburg","no degree/no degree yet","","","",""
"Yes","1997","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Yes","1997","Mecklenburg-Western Pomerania","secondary school degree","55","0.360497698165825","0.28180174927782","0.439193647053829"
"Yes","1997","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Yes","1997","Mecklenburg-Western Pomerania","Other degree","","","",""
"Yes","1997","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Yes","1997","Saxony","lower secondary degree","33","0.262412433327037","0.186197143746775","0.3386277229073"
"Yes","1997","Saxony","secondary school degree","120","0.319050187423226","0.270901561790657","0.367198813055795"
"Yes","1997","Saxony","college entrance qualification","51","0.41312876588564","0.327491979849727","0.498765551921553"
"Yes","1997","Saxony","Other degree","","","",""
"Yes","1997","Saxony","no degree/no degree yet","","","",""
"Yes","1997","Saxony-Anhalt","lower secondary degree","","","",""
"Yes","1997","Saxony-Anhalt","secondary school degree","69","0.327208555939615","0.26434575034319","0.390071361536039"
"Yes","1997","Saxony-Anhalt","college entrance qualification","","","",""
"Yes","1997","Saxony-Anhalt","Other degree","","","",""
"Yes","1997","Saxony-Anhalt","no degree/no degree yet","","","",""
"Yes","1997","Thuringia","lower secondary degree","","","",""
"Yes","1997","Thuringia","secondary school degree","41","0.193853226973772","0.14208447929596","0.245621974651585"
"Yes","1997","Thuringia","college entrance qualification","","","",""
"Yes","1997","Thuringia","Other degree","","","",""
"Yes","1997","Thuringia","no degree/no degree yet","","","",""
"No","1997","Schleswig-Holstein","lower secondary degree","53","0.770209196810326","0.670217415256382","0.87020097836427"
"No","1997","Schleswig-Holstein","secondary school degree","32","0.600321140899697","0.46718565533338","0.733456626466013"
"No","1997","Schleswig-Holstein","college entrance qualification","","","",""
"No","1997","Schleswig-Holstein","Other degree","","","",""
"No","1997","Schleswig-Holstein","no degree/no degree yet","","","",""
"No","1997","Hamburg","lower secondary degree","","","",""
"No","1997","Hamburg","secondary school degree","","","",""
"No","1997","Hamburg","college entrance qualification","","","",""
"No","1997","Hamburg","Other degree","","","",""
"No","1997","Hamburg","no degree/no degree yet","","","",""
"No","1997","Lower Saxony","lower secondary degree","178","0.805822534827359","0.753070364350244","0.858574705304473"
"No","1997","Lower Saxony","secondary school degree","126","0.686290506982392","0.618126373832868","0.754454640131916"
"No","1997","Lower Saxony","college entrance qualification","63","0.588822259444249","0.497285926684566","0.680358592203932"
"No","1997","Lower Saxony","Other degree","45","0.791821529200398","0.683532921214594","0.900110137186203"
"No","1997","Lower Saxony","no degree/no degree yet","","","",""
