"pgoeffd","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","1987","Not Employed","Couple + C. GT 16 ","9","","","","2"
"No","1987","Not Employed","Couple + C. LE and GT 16","15","","","","2"
"No","1987","Employed","1-pers.-HH","357","0.663664156742735","0.622293731428056","0.705034582057414","2"
"No","1987","Employed","Single parent ","215","0.772411597248611","0.722492939127219","0.822330255370002","2"
"No","1987","Employed","Couple + C. LE 16 ","1171","0.760193169500007","0.738374186157543","0.782012152842471","2"
"No","1987","Employed","Couple + C. GT 16 ","990","0.757467753472581","0.733866960086178","0.781068546858985","2"
"No","1987","Employed","Couple + C. LE and GT 16","584","0.767252933707175","0.736471404285403","0.798034463128947","2"
"Yes","1987","Not Employed","Couple + C. GT 16 ","8","","","","1"
"Yes","1987","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","1987","Employed","1-pers.-HH","144","0.336335843257265","0.294965417942586","0.377706268571944","1"
"Yes","1987","Employed","(Married) couple without C. ","305","0.274929696241172","0.249636605556648","0.300222786925695","1"
"Yes","1987","Employed","Single parent ","56","0.227588402751389","0.177669744629998","0.277507060872781","1"
"Yes","1987","Employed","Couple + C. LE 16 ","300","0.239806830499993","0.217987847157529","0.261625813842457","1"
"Yes","1987","Not Employed","1-pers.-HH","4","","","","1"
"Yes","1987","Not Employed","(Married) couple without C. ","6","","","","1"
"Yes","1987","Not Employed","Single parent ","1","","","","1"
"Yes","1987","Not Employed","Couple + C. LE 16 ","3","","","","1"
"Yes","1987","Employed","Couple + C. GT 16 ","277","0.242532246527419","0.218931453141015","0.266133039913822","1"
"Yes","1987","Employed","Couple + C. LE and GT 16","140","0.232747066292825","0.201965536871053","0.263528595714597","1"
"No","1988","Not Employed","1-pers.-HH","5","","","","2"
"No","1988","Not Employed","(Married) couple without C. ","15","","","","2"
"No","1988","Not Employed","Single parent ","4","","","","2"
"No","1988","Not Employed","Couple + C. LE 16 ","22","","","","2"
"No","1988","Not Employed","Couple + C. GT 16 ","15","","","","2"
"No","1988","Not Employed","Couple + C. LE and GT 16","10","","","","2"
"No","1988","Employed","(Married) couple without C. ","902","0.73191730136422","0.706760373164018","0.757074229564421","2"
"No","1988","Employed","1-pers.-HH","335","0.672888854418807","0.630337931022427","0.715439777815186","2"
"No","1988","Employed","Single parent ","235","0.785546001245301","0.738388098556926","0.832703903933675","2"
"No","1988","Employed","Couple + C. LE 16 ","1138","0.757462338470382","0.735262659347383","0.779662017593381","2"
"No","1988","Employed","Couple + C. GT 16 ","1017","0.748376713818783","0.72488675296716","0.771866674670405","2"
"No","1988","Employed","Couple + C. LE and GT 16","526","0.79012026118047","0.758396980566368","0.821843541794572","2"
"Yes","1988","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1988","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","1988","Not Employed","Couple + C. GT 16 ","5","","","","1"
"Yes","1988","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"Yes","1988","Employed","1-pers.-HH","132","0.327111145581193","0.284560222184814","0.369662068977572","1"
"Yes","1988","Employed","(Married) couple without C. ","289","0.26808269863578","0.242925770435579","0.293239626835982","1"
"Yes","1988","Employed","Single parent ","56","0.214453998754699","0.167296096066325","0.261611901443074","1"
"Yes","1988","Employed","Couple + C. LE 16 ","294","0.242537661529618","0.220337982406619","0.264737340652617","1"
"Yes","1988","Not Employed","Single parent ","4","","","","1"
"Yes","1988","Not Employed","Couple + C. LE 16 ","5","","","","1"
"Yes","1988","Employed","Couple + C. GT 16 ","294","0.251623286181217","0.228133325329595","0.27511324703284","1"
"Yes","1988","Employed","Couple + C. LE and GT 16","107","0.20987973881953","0.178156458205428","0.241603019433632","1"
"No","1989","Not Employed","(Married) couple without C. ","9","","","","2"
"No","1989","Not Employed","1-pers.-HH","11","","","","2"
"No","1989","Employed","(Married) couple without C. ","950","0.748312831803598","0.724206254727722","0.772419408879473","2"
"No","1989","Not Employed","Couple + C. LE 16 ","25","","","","2"
"No","1989","Not Employed","Single parent ","9","","","","2"
"No","1989","Not Employed","Couple + C. GT 16 ","27","","","","2"
"No","1989","Not Employed","Couple + C. LE and GT 16","8","","","","2"
"No","1989","Employed","1-pers.-HH","364","0.686030511528977","0.645830280493181","0.726230742564772","2"
"No","1989","Employed","Single parent ","219","0.776628367642714","0.727401480054945","0.825855255230483","2"
"No","1989","Employed","Couple + C. LE 16 ","1145","0.759967402264693","0.737907710506075","0.78202709402331","2"
"No","1989","Employed","Couple + C. GT 16 ","1024","0.749959912748588","0.726545986058117","0.77337383943906","2"
"No","1989","Employed","Couple + C. LE and GT 16","522","0.810891092084736","0.780017219210824","0.841764964958648","2"
"Yes","1989","Not Employed","1-pers.-HH","5","","","","1"
"Yes","1989","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","1989","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","1989","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"Yes","1989","Employed","1-pers.-HH","148","0.313969488471023","0.273769257435228","0.354169719506819","1"
"Yes","1989","Employed","(Married) couple without C. ","295","0.251687168196402","0.227580591120526","0.275793745272278","1"
"Yes","1989","Employed","Single parent ","56","0.223371632357286","0.174144744769517","0.272598519945055","1"
"Yes","1989","Employed","Couple + C. LE 16 ","295","0.240032597735307","0.21797290597669","0.262092289493924","1"
"Yes","1989","Not Employed","Single parent ","3","","","","1"
"Yes","1989","Not Employed","Couple + C. LE 16 ","7","","","","1"
"Yes","1989","Employed","Couple + C. GT 16 ","290","0.250040087251412","0.22662616056094","0.273454013941883","1"
"Yes","1989","Employed","Couple + C. LE and GT 16","96","0.189108907915264","0.158235035041352","0.219982780789176","1"
"No","1990","Not Employed","1-pers.-HH","1","","","","2"
"No","1990","Not Employed","(Married) couple without C. ","10","","","","2"
"No","1990","Employed","(Married) couple without C. ","949","0.73415733620459","0.709666704012903","0.758647968396278","2"
"No","1990","Not Employed","Couple + C. LE 16 ","27","","","","2"
"No","1990","Not Employed","Single parent ","2","","","","2"
"No","1990","Not Employed","Couple + C. GT 16 ","12","","","","2"
"No","1990","Not Employed","Couple + C. LE and GT 16","10","","","","2"
"No","1990","Employed","1-pers.-HH","361","0.720897695184282","0.681302438625354","0.76049295174321","2"
"No","1990","Employed","Single parent ","205","0.725233202869549","0.672085510726547","0.778380895012551","2"
"No","1990","Employed","Couple + C. LE 16 ","1124","0.762967385399722","0.740770319316367","0.785164451483076","2"
"No","1990","Employed","Couple + C. GT 16 ","971","0.74865733037088","0.724609951990853","0.772704708750906","2"
"No","1990","Employed","Couple + C. LE and GT 16","443","0.775182270725817","0.739972077751467","0.810392463700167","2"
"Yes","1990","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1990","Not Employed","(Married) couple without C. ","1","","","","1"
"Yes","1990","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","1990","Not Employed","Couple + C. LE and GT 16","5","","","","1"
"Yes","1990","Employed","1-pers.-HH","132","0.279102304815718","0.23950704825679","0.318697561374646","1"
"Yes","1990","Employed","(Married) couple without C. ","301","0.26584266379541","0.241352031603722","0.290333295987097","1"
"Yes","1990","Employed","Single parent ","66","0.274766797130451","0.221619104987449","0.327914489273453","1"
"Yes","1990","Employed","Couple + C. LE 16 ","286","0.237032614600278","0.214835548516924","0.259229680683633","1"
"Yes","1990","Not Employed","Single parent ","","","","","1"
"Yes","1990","Not Employed","Couple + C. LE 16 ","5","","","","1"
"Yes","1990","Employed","Couple + C. GT 16 ","279","0.25134266962912","0.227295291249094","0.275390048009147","1"
"Yes","1990","Employed","Couple + C. LE and GT 16","97","0.224817729274183","0.189607536299833","0.260027922248533","1"
"No","1991","Not Employed","(Married) couple without C. ","19","","","","2"
"No","1991","Not Employed","1-pers.-HH","3","","","","2"
"No","1991","Employed","(Married) couple without C. ","919","0.707211897552203","0.682036419863481","0.732387375240924","2"
"No","1991","Not Employed","Couple + C. LE 16 ","27","","","","2"
"No","1991","Not Employed","Single parent ","9","","","","2"
"No","1991","Not Employed","Couple + C. GT 16 ","25","","","","2"
"No","1991","Not Employed","Couple + C. LE and GT 16","15","","","","2"
"No","1991","Employed","1-pers.-HH","381","0.712899651828528","0.674200673444821","0.751598630212235","2"
"No","1991","Employed","Single parent ","220","0.732737986646119","0.681893417931176","0.783582555361061","2"
"No","1991","Employed","Couple + C. LE 16 ","1152","0.748107667855302","0.725863536310295","0.770351799400309","2"
"No","1991","Employed","Couple + C. GT 16 ","971","0.773445155519229","0.749984707530611","0.796905603507846","2"
"No","1991","Employed","Couple + C. LE and GT 16","486","0.795506261304553","0.762988835405354","0.828023687203752","2"
"Yes","1991","Not Employed","1-pers.-HH","1","","","","1"
"Yes","1991","Not Employed","Couple + C. GT 16 ","7","","","","1"
"Yes","1991","Not Employed","Couple + C. LE and GT 16","1","","","","1"
"Yes","1991","Employed","1-pers.-HH","144","0.287100348171472","0.248401369787765","0.325799326555179","1"
"Yes","1991","Employed","(Married) couple without C. ","336","0.292788102447797","0.267612624759076","0.317963580136519","1"
"Yes","1991","Employed","Single parent ","71","0.267262013353882","0.216417444638939","0.318106582068824","1"
"Yes","1991","Employed","Couple + C. LE 16 ","311","0.251892332144698","0.229648200599691","0.274136463689705","1"
"Yes","1991","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","1991","Employed","Couple + C. GT 16 ","252","0.226554844480771","0.203094396492154","0.250015292469389","1"
"Yes","1991","Employed","Couple + C. LE and GT 16","105","0.204493738695447","0.171976312796248","0.237011164594646","1"
"Yes","1991","Not Employed","Single parent ","1","","","","1"
"Yes","1991","Not Employed","Couple + C. LE 16 ","8","","","","1"
"No","1992","Not Employed","1-pers.-HH","2","","","","2"
"No","1992","Not Employed","(Married) couple without C. ","14","","","","2"
"No","1992","Employed","(Married) couple without C. ","1159","0.694418402344871","0.672000401803986","0.716836402885756","2"
"No","1992","Not Employed","Couple + C. LE 16 ","26","","","","2"
"No","1992","Not Employed","Single parent ","8","","","","2"
"No","1992","Not Employed","Couple + C. GT 16 ","22","","","","2"
"No","1992","Not Employed","Couple + C. LE and GT 16","10","","","","2"
"No","1992","Employed","1-pers.-HH","413","0.702634576935269","0.665656950261802","0.739612203608737","2"
"No","1992","Employed","Single parent ","270","0.682876969935322","0.636271828698833","0.729482111171812","2"
"No","1992","Employed","Couple + C. LE 16 ","1713","0.719414393441576","0.701345209466619","0.737483577416532","2"
"No","1992","Employed","Couple + C. GT 16 ","1259","0.741317272009875","0.720414442349997","0.762220101669753","2"
"No","1992","Employed","Couple + C. LE and GT 16","592","0.750605154576281","0.720124301436344","0.781086007716218","2"
"Yes","1992","Not Employed","1-pers.-HH","3","","","","1"
"Yes","1992","Not Employed","Couple + C. GT 16 ","13","","","","1"
"Yes","1992","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","1992","Employed","1-pers.-HH","174","0.297365423064731","0.260387796391263","0.334343049738198","1"
"Yes","1992","Employed","(Married) couple without C. ","463","0.305581597655129","0.283163597114244","0.327999598196014","1"
"Yes","1992","Employed","Single parent ","113","0.317123030064678","0.270517888828188","0.363728171301167","1"
"Yes","1992","Employed","Couple + C. LE 16 ","662","0.280585606558424","0.262516422583468","0.298654790533381","1"
"Yes","1992","Not Employed","(Married) couple without C. ","2","","","","1"
"Yes","1992","Employed","Couple + C. GT 16 ","427","0.258682727990125","0.237779898330247","0.279585557650003","1"
"Yes","1992","Employed","Couple + C. LE and GT 16","182","0.249394845423719","0.218913992283782","0.279875698563656","1"
"Yes","1992","Not Employed","Single parent ","2","","","","1"
"Yes","1992","Not Employed","Couple + C. LE 16 ","9","","","","1"
"No","1993","Not Employed","(Married) couple without C. ","13","","","","2"
"No","1993","Not Employed","1-pers.-HH","13","","","","2"
"No","1993","Not Employed","Couple + C. LE 16 ","40","0.781216576526805","0.667753139553913","0.894680013499697","2"
"No","1993","Employed","(Married) couple without C. ","1176","0.709151907417591","0.687185235570078","0.731118579265105","2"
"No","1993","Not Employed","Single parent ","11","","","","2"
"No","1993","Not Employed","Couple + C. GT 16 ","23","","","","2"
"No","1993","Not Employed","Couple + C. LE and GT 16","18","","","","2"
"No","1993","Employed","1-pers.-HH","441","0.68942259646224","0.653116172021232","0.725729020903247","2"
"No","1993","Employed","Single parent ","245","0.70138855891539","0.653443193911119","0.749333923919661","2"
"No","1993","Employed","Couple + C. LE 16 ","1649","0.734731855066415","0.716482104941111","0.752981605191719","2"
"No","1993","Employed","Couple + C. GT 16 ","1206","0.766392711866231","0.745509315986392","0.78727610774607","2"
"No","1993","Employed","Couple + C. LE and GT 16","589","0.736738604369356","0.705989300699778","0.767487908038935","2"
"Yes","1993","Not Employed","1-pers.-HH","5","","","","1"
"Yes","1993","Not Employed","(Married) couple without C. ","7","","","","1"
"Yes","1993","Not Employed","Couple + C. GT 16 ","9","","","","1"
"Yes","1993","Not Employed","Couple + C. LE and GT 16","9","","","","1"
"Yes","1993","Employed","1-pers.-HH","183","0.31057740353776","0.274270979096753","0.346883827978768","1"
"Yes","1993","Employed","(Married) couple without C. ","466","0.290848092582409","0.268881420734895","0.312814764429922","1"
"Yes","1993","Employed","Single parent ","105","0.29861144108461","0.250666076080339","0.346556806088881","1"
"Yes","1993","Employed","Couple + C. LE 16 ","599","0.265268144933585","0.247018394808281","0.28351789505889","1"
"Yes","1993","Not Employed","Single parent ","2","","","","1"
"Yes","1993","Not Employed","Couple + C. LE 16 ","11","","","","1"
"Yes","1993","Employed","Couple + C. GT 16 ","371","0.233607288133769","0.21272389225393","0.254490684013608","1"
"Yes","1993","Employed","Couple + C. LE and GT 16","199","0.263261395630644","0.232512091961065","0.294010699300222","1"
"No","1994","Not Employed","1-pers.-HH","11","","","","2"
"No","1994","Not Employed","(Married) couple without C. ","13","","","","2"
"No","1994","Not Employed","Couple + C. LE 16 ","34","0.780287450213622","0.650339171700577","0.910235728726668","2"
"No","1994","Not Employed","Single parent ","8","","","","2"
"No","1994","Employed","Single parent ","220","0.69635760888803","0.645577903347775","0.747137314428284","2"
"No","1994","Not Employed","Couple + C. GT 16 ","21","","","","2"
"No","1994","Not Employed","Couple + C. LE and GT 16","12","","","","2"
"No","1994","Employed","1-pers.-HH","411","0.680436280940405","0.643093458097689","0.717779103783122","2"
"No","1994","Employed","(Married) couple without C. ","1169","0.704873543691504","0.682806026315791","0.726941061067217","2"
"No","1994","Employed","Couple + C. LE 16 ","1547","0.742086392605689","0.723289917539617","0.760882867671761","2"
"No","1994","Employed","Couple + C. GT 16 ","1093","0.754242839559057","0.732021299774775","0.77646437934334","2"
"No","1994","Employed","Couple + C. LE and GT 16","549","0.731453041489169","0.699627683413244","0.763278399565094","2"
"Yes","1994","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1994","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","1994","Not Employed","Couple + C. GT 16 ","6","","","","1"
"Yes","1994","Not Employed","Couple + C. LE and GT 16","4","","","","1"
"Yes","1994","Employed","1-pers.-HH","188","0.319563719059595","0.282220896216878","0.356906541902311","1"
"Yes","1994","Employed","(Married) couple without C. ","472","0.295126456308496","0.273058938932783","0.317193973684209","1"
"Yes","1994","Employed","Single parent ","95","0.303642391111971","0.252862685571716","0.354422096652225","1"
"Yes","1994","Employed","Couple + C. LE 16 ","534","0.257913607394311","0.239117132328239","0.276710082460383","1"
"Yes","1994","Not Employed","Single parent ","3","","","","1"
"Yes","1994","Not Employed","Couple + C. LE 16 ","5","","","","1"
"Yes","1994","Employed","Couple + C. GT 16 ","349","0.245757160440943","0.22353562065666","0.267978700225225","1"
"Yes","1994","Employed","Couple + C. LE and GT 16","196","0.268546958510831","0.236721600434906","0.300372316586756","1"
"No","1995","Not Employed","(Married) couple without C. ","30","0.884545741836579","0.778674210577306","0.990417273095852","2"
"No","1995","Not Employed","1-pers.-HH","16","","","","2"
"No","1995","Not Employed","Couple + C. LE 16 ","38","0.704748388700584","0.575703544883235","0.833793232517932","2"
"No","1995","Employed","Single parent ","239","0.710939683480653","0.662965052129116","0.75891431483219","2"
"No","1995","Not Employed","Single parent ","9","","","","2"
"No","1995","Not Employed","Couple + C. GT 16 ","24","","","","2"
"No","1995","Not Employed","Couple + C. LE and GT 16","24","","","","2"
"No","1995","Employed","1-pers.-HH","460","0.689573551298986","0.653756590433574","0.725390512164399","2"
"No","1995","Employed","(Married) couple without C. ","1271","0.713597192291091","0.692506495017709","0.734687889564473","2"
"No","1995","Employed","Couple + C. LE 16 ","1671","0.750206760376211","0.732076382302459","0.768337138449963","2"
"No","1995","Employed","Couple + C. GT 16 ","1135","0.743966446740938","0.721909302199112","0.766023591282763","2"
"No","1995","Employed","Couple + C. LE and GT 16","581","0.727414060568161","0.696204526478848","0.758623594657474","2"
"Yes","1995","Not Employed","1-pers.-HH","2","","","","1"
"Yes","1995","Not Employed","(Married) couple without C. ","5","","","","1"
"Yes","1995","Not Employed","Couple + C. GT 16 ","5","","","","1"
"Yes","1995","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","1995","Employed","1-pers.-HH","181","0.310426448701014","0.274609487835601","0.346243409566426","1"
"Yes","1995","Employed","(Married) couple without C. ","494","0.286402807708909","0.265312110435527","0.307493504982291","1"
"Yes","1995","Employed","Single parent ","104","0.289060316519347","0.24108568516781","0.337034947870884","1"
"Yes","1995","Employed","Couple + C. LE 16 ","519","0.249793239623789","0.231662861550037","0.267923617697541","1"
"Yes","1995","Not Employed","Single parent ","6","","","","1"
"Yes","1995","Not Employed","Couple + C. LE 16 ","10","","","","1"
"Yes","1995","Employed","Couple + C. GT 16 ","369","0.256033553259062","0.233976408717237","0.278090697800888","1"
"Yes","1995","Employed","Couple + C. LE and GT 16","201","0.272585939431839","0.241376405342525","0.303795473521152","1"
"No","1996","Not Employed","1-pers.-HH","5","","","","2"
"No","1996","Not Employed","(Married) couple without C. ","17","","","","2"
"No","1996","Not Employed","Couple + C. LE 16 ","23","","","","2"
"No","1996","Not Employed","Single parent ","3","","","","2"
"No","1996","Employed","Single parent ","248","0.669325176551617","0.620995204390445","0.717655148712788","2"
"No","1996","Not Employed","Couple + C. GT 16 ","25","","","","2"
"No","1996","Not Employed","Couple + C. LE and GT 16","21","","","","2"
"No","1996","Employed","1-pers.-HH","458","0.679581361345931","0.643680459561275","0.715482263130587","2"
"No","1996","Employed","(Married) couple without C. ","1216","0.713140058365555","0.691658630966169","0.734621485764942","2"
"No","1996","Employed","Couple + C. LE 16 ","1574","0.755559446084576","0.736956055263057","0.774162836906096","2"
"No","1996","Employed","Couple + C. GT 16 ","1036","0.74611858590444","0.72313896468604","0.76909820712284","2"
"No","1996","Employed","Couple + C. LE and GT 16","615","0.761141153979339","0.731594632092402","0.790687675866276","2"
"Yes","1996","Not Employed","1-pers.-HH","3","","","","1"
"Yes","1996","Not Employed","(Married) couple without C. ","1","","","","1"
"Yes","1996","Not Employed","Couple + C. GT 16 ","4","","","","1"
"Yes","1996","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"Yes","1996","Employed","1-pers.-HH","191","0.320418638654069","0.284517736869413","0.356319540438725","1"
"Yes","1996","Employed","(Married) couple without C. ","487","0.286859941634445","0.265378514235058","0.308341369033831","1"
"Yes","1996","Employed","Single parent ","116","0.330674823448383","0.282344851287212","0.379004795609555","1"
"Yes","1996","Employed","Couple + C. LE 16 ","476","0.244440553915424","0.225837163093904","0.263043944736943","1"
"Yes","1996","Employed","Couple + C. GT 16 ","342","0.25388141409556","0.23090179287716","0.27686103531396","1"
"Yes","1996","Employed","Couple + C. LE and GT 16","185","0.238858846020661","0.209312324133724","0.268405367907598","1"
"Yes","1996","Not Employed","Single parent ","5","","","","1"
"Yes","1996","Not Employed","Couple + C. LE 16 ","10","","","","1"
"No","1997","Not Employed","1-pers.-HH","7","","","","2"
"No","1997","Not Employed","(Married) couple without C. ","17","","","","2"
"No","1997","Not Employed","Single parent ","8","","","","2"
"No","1997","Not Employed","Couple + C. LE 16 ","24","","","","2"
"No","1997","Employed","Single parent ","258","0.70015237605394","0.652887221817049","0.747417530290832","2"
"No","1997","Not Employed","Couple + C. GT 16 ","23","","","","2"
"No","1997","Not Employed","Couple + C. LE and GT 16","11","","","","2"
"No","1997","Employed","1-pers.-HH","435","0.696737865034337","0.661013597428861","0.732462132639814","2"
"No","1997","Employed","(Married) couple without C. ","1229","0.709712943619063","0.688330627015249","0.731095260222876","2"
"No","1997","Employed","Couple + C. LE 16 ","1520","0.765429161834864","0.746670166849772","0.784188156819956","2"
"No","1997","Employed","Couple + C. GT 16 ","1086","0.742286579561562","0.719489579094263","0.765083580028861","2"
"No","1997","Employed","Couple + C. LE and GT 16","581","0.749823279756468","0.719349934113248","0.780296625399689","2"
"Yes","1997","Not Employed","1-pers.-HH","","","","","1"
"Yes","1997","Not Employed","(Married) couple without C. ","3","","","","1"
"Yes","1997","Not Employed","Couple + C. GT 16 ","3","","","","1"
"Yes","1997","Not Employed","Couple + C. LE and GT 16","3","","","","1"
"Yes","1997","Employed","1-pers.-HH","201","0.303262134965663","0.267537867360186","0.338986402571139","1"
"Yes","1997","Employed","(Married) couple without C. ","502","0.290287056380937","0.268904739777124","0.311669372984751","1"
"Yes","1997","Employed","Single parent ","103","0.29984762394606","0.252582469709168","0.347112778182951","1"
