"pgoeffd","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No","1995","16-34 y.","Other degree","169","0.895485561702867","0.851638072771964","0.939333050633769"
"No","1995","16-34 y.","no degree/no degree yet","55","0.89113323269772","0.812970064017871","0.969296401377569"
"No","1995","35-65 y.","lower secondary degree","1327","0.770454852662926","0.750551617044174","0.790358088281678"
"No","1995","35-65 y.","secondary school degree","831","0.669367587836828","0.643319394429387","0.69541578124427"
"No","1995","35-65 y.","college entrance qualification","442","0.566323325109522","0.531136031715855","0.601510618503189"
"No","1995","35-65 y.","Other degree","464","0.81996595283344","0.787649520589519","0.85228238507736"
"No","1995","35-65 y.","no degree/no degree yet","173","0.808415782879796","0.754804009332305","0.862027556427286"
"No","1995","66 and older","lower secondary degree","13","","",""
"No","1995","66 and older","secondary school degree","6","","",""
"No","1995","66 and older","college entrance qualification","9","","",""
"No","1995","66 and older","Other degree","1","","",""
"No","1995","66 and older","no degree/no degree yet","","","",""
"Yes","1996","16-34 y.","lower secondary degree","124","0.161132986749797","0.136828164985828","0.185437808513767"
"Yes","1996","16-34 y.","secondary school degree","321","0.276923334517278","0.251563030781758","0.302283638252798"
"Yes","1996","16-34 y.","college entrance qualification","185","0.323029952920073","0.284673701146817","0.361386204693329"
"Yes","1996","16-34 y.","Other degree","19","","",""
"Yes","1996","16-34 y.","no degree/no degree yet","6","","",""
"Yes","1996","35-65 y.","lower secondary degree","365","0.222409133217372","0.202306679603596","0.242511586831149"
"Yes","1996","35-65 y.","secondary school degree","440","0.333764344374386","0.308051463379199","0.359477225369573"
"Yes","1996","35-65 y.","college entrance qualification","308","0.425272526674637","0.389866937572758","0.460678115776516"
"Yes","1996","35-65 y.","Other degree","61","0.167687663022418","0.134473472041884","0.200901854002953"
"Yes","1996","35-65 y.","no degree/no degree yet","34","0.213784842899902","0.155642762283243","0.271926923516562"
"Yes","1996","66 and older","lower secondary degree","1","","",""
"Yes","1996","66 and older","secondary school degree","1","","",""
"Yes","1996","66 and older","college entrance qualification","","","",""
"Yes","1996","66 and older","Other degree","","","",""
"Yes","1996","66 and older","no degree/no degree yet","","","",""
"No","1996","16-34 y.","lower secondary degree","755","0.838867013250203","0.814562191486233","0.863171835014172"
"No","1996","16-34 y.","secondary school degree","875","0.723076665482722","0.697716361747202","0.748436969218242"
"No","1996","16-34 y.","college entrance qualification","386","0.676970047079927","0.638613795306671","0.715326298853183"
"No","1996","16-34 y.","Other degree","128","0.867797333886637","0.81304297651431","0.922551691258964"
"No","1996","16-34 y.","no degree/no degree yet","43","0.827064159769177","0.721172402402544","0.932955917135811"
"No","1996","35-65 y.","lower secondary degree","1279","0.777590866782628","0.757488413168851","0.797693320396404"
"No","1996","35-65 y.","secondary school degree","852","0.666235655625614","0.640522774630428","0.691948536620801"
"No","1996","35-65 y.","college entrance qualification","441","0.574727473325363","0.539321884223484","0.610133062427242"
"No","1996","35-65 y.","Other degree","425","0.832312336977582","0.799098145997047","0.865526527958116"
"No","1996","35-65 y.","no degree/no degree yet","157","0.786215157100098","0.728073076483438","0.844357237716757"
"No","1996","66 and older","lower secondary degree","9","","",""
"No","1996","66 and older","secondary school degree","5","","",""
"No","1996","66 and older","college entrance qualification","14","","",""
"No","1996","66 and older","Other degree","1","","",""
"No","1996","66 and older","no degree/no degree yet","","","",""
"Yes","1997","16-34 y.","lower secondary degree","113","0.150841637532649","0.126795890404252","0.174887384661045"
"Yes","1997","16-34 y.","secondary school degree","304","0.267318652513268","0.241949086685405","0.292688218341131"
"Yes","1997","16-34 y.","college entrance qualification","215","0.331159205980054","0.293993915792403","0.368324496167705"
"Yes","1997","16-34 y.","Other degree","12","","",""
"Yes","1997","16-34 y.","no degree/no degree yet","7","","",""
"Yes","1997","35-65 y.","lower secondary degree","331","0.209619204477773","0.189593244147017","0.22964516480853"
"Yes","1997","35-65 y.","secondary school degree","449","0.330757681458492","0.30550080247504","0.356014560441945"
"Yes","1997","35-65 y.","college entrance qualification","314","0.420810546162598","0.385665257184903","0.455955835140294"
"Yes","1997","35-65 y.","Other degree","65","0.218537166959282","0.180054687519701","0.257019646398864"
"Yes","1997","35-65 y.","no degree/no degree yet","31","0.190541705386409","0.132188363954609","0.24889504681821"
"Yes","1997","66 and older","lower secondary degree","2","","",""
"Yes","1997","66 and older","secondary school degree","","","",""
"Yes","1997","66 and older","college entrance qualification","","","",""
"Yes","1997","66 and older","Other degree","","","",""
"Yes","1997","66 and older","no degree/no degree yet","","","",""
"No","1997","16-34 y.","lower secondary degree","738","0.849158362467351","0.825112615338955","0.873204109595748"
"No","1997","16-34 y.","secondary school degree","865","0.732681347486732","0.707311781658869","0.758050913314595"
"No","1997","16-34 y.","college entrance qualification","401","0.668840794019946","0.631675503832295","0.706006084207597"
"No","1997","16-34 y.","Other degree","117","0.918163224202883","0.870860360013022","0.965466088392744"
"No","1997","16-34 y.","no degree/no degree yet","39","0.868028633831629","0.770220255748897","0.965837011914361"
"No","1997","35-65 y.","lower secondary degree","1256","0.790380795522227","0.770354835191471","0.810406755852983"
"No","1997","35-65 y.","secondary school degree","884","0.669242318541508","0.643985439558055","0.69449919752496"
"No","1997","35-65 y.","college entrance qualification","444","0.579189453837402","0.544044164859706","0.614334742815097"
"No","1997","35-65 y.","Other degree","378","0.781462833040718","0.742980353601136","0.819945312480299"
"No","1997","35-65 y.","no degree/no degree yet","143","0.809458294613591","0.75110495318179","0.867811636045391"
"No","1997","66 and older","lower secondary degree","11","","",""
"No","1997","66 and older","secondary school degree","2","","",""
"No","1997","66 and older","college entrance qualification","17","","",""
"No","1997","66 and older","Other degree","3","","",""
"No","1997","66 and older","no degree/no degree yet","","","",""
"Yes","1998","16-34 y.","lower secondary degree","107","0.164017022820731","0.139050220891948","0.188983824749514"
"Yes","1998","16-34 y.","secondary school degree","307","0.261326884583045","0.236652709686137","0.286001059479953"
"Yes","1998","16-34 y.","college entrance qualification","202","0.312394548530481","0.276709855353421","0.34807924170754"
"Yes","1998","16-34 y.","Other degree","12","","",""
"Yes","1998","16-34 y.","no degree/no degree yet","5","","",""
"Yes","1998","35-65 y.","lower secondary degree","354","0.206255894087062","0.187249831888994","0.225261956285131"
"Yes","1998","35-65 y.","secondary school degree","516","0.332663760420065","0.308946004714257","0.356381516125873"
"Yes","1998","35-65 y.","college entrance qualification","363","0.408106137201689","0.375996505984186","0.440215768419192"
"Yes","1998","35-65 y.","Other degree","78","0.220255605711326","0.18166462248429","0.258846588938363"
"Yes","1998","35-65 y.","no degree/no degree yet","24","","",""
"Yes","1998","66 and older","lower secondary degree","4","","",""
"Yes","1998","66 and older","secondary school degree","1","","",""
"Yes","1998","66 and older","college entrance qualification","","","",""
"Yes","1998","66 and older","Other degree","","","",""
"Yes","1998","66 and older","no degree/no degree yet","","","",""
"No","1998","16-34 y.","lower secondary degree","738","0.835982977179269","0.811016175250486","0.860949779108052"
"No","1998","16-34 y.","secondary school degree","911","0.738673115416955","0.713998940520047","0.763347290313863"
"No","1998","16-34 y.","college entrance qualification","446","0.687605451469519","0.65192075829246","0.723290144646579"
"No","1998","16-34 y.","Other degree","114","0.865256876840238","0.805637332426527","0.92487642125395"
"No","1998","16-34 y.","no degree/no degree yet","41","0.927691324157797","0.852845749538278","1.00253689877732"
"No","1998","35-65 y.","lower secondary degree","1387","0.793744105912938","0.774738043714869","0.812750168111006"
"No","1998","35-65 y.","secondary school degree","1000","0.667336239579935","0.643618483874127","0.691053995285743"
"No","1998","35-65 y.","college entrance qualification","537","0.591893862798311","0.559784231580808","0.624003494015814"
"No","1998","35-65 y.","Other degree","365","0.779744394288674","0.741153411061637","0.81833537751571"
"No","1998","35-65 y.","no degree/no degree yet","139","0.839371198095295","0.78300184766225","0.89574054852834"
"No","1998","66 and older","lower secondary degree","11","","",""
"No","1998","66 and older","secondary school degree","5","","",""
"No","1998","66 and older","college entrance qualification","14","","",""
"No","1998","66 and older","Other degree","3","","",""
"No","1998","66 and older","no degree/no degree yet","","","",""
"Yes","1999","16-34 y.","lower secondary degree","90","0.145874211277808","0.120811919419234","0.170936503136383"
"Yes","1999","16-34 y.","secondary school degree","253","0.254439281204191","0.228366684464852","0.28051187794353"
"Yes","1999","16-34 y.","college entrance qualification","186","0.295017414046404","0.25876730460557","0.331267523487238"
"Yes","1999","16-34 y.","Other degree","12","","",""
"Yes","1999","16-34 y.","no degree/no degree yet","5","","",""
"Yes","1999","35-65 y.","lower secondary degree","332","0.205517348495132","0.185918910832091","0.225115786158173"
"Yes","1999","35-65 y.","secondary school degree","495","0.320284579900758","0.29683608021736","0.343733079584156"
"Yes","1999","35-65 y.","college entrance qualification","364","0.401884929563645","0.37013493997731","0.43363491914998"
"Yes","1999","35-65 y.","Other degree","67","0.203157660485142","0.163429104271616","0.242886216698669"
"Yes","1999","35-65 y.","no degree/no degree yet","20","","",""
"Yes","1999","66 and older","lower secondary degree","1","","",""
"Yes","1999","66 and older","secondary school degree","","","",""
"Yes","1999","66 and older","college entrance qualification","1","","",""
"Yes","1999","66 and older","Other degree","","","",""
"Yes","1999","66 and older","no degree/no degree yet","","","",""
"No","1999","16-34 y.","lower secondary degree","672","0.854125788722192","0.829063496863617","0.879188080580766"
"No","1999","16-34 y.","secondary school degree","819","0.745560718795809","0.71948812205647","0.771633315535148"
"No","1999","16-34 y.","college entrance qualification","422","0.704982585953596","0.668732476512762","0.74123269539443"
"No","1999","16-34 y.","Other degree","87","0.819705580893896","0.743978610648982","0.89543255113881"
"No","1999","16-34 y.","no degree/no degree yet","52","0.928065232590384","0.86098889579183","0.995141569388939"
"No","1999","35-65 y.","lower secondary degree","1301","0.794482651504868","0.774884213841827","0.814081089167909"
"No","1999","35-65 y.","secondary school degree","1026","0.679715420099242","0.656266920415844","0.70316391978264"
"No","1999","35-65 y.","college entrance qualification","552","0.598115070436355","0.56636508085002","0.62986506002269"
"No","1999","35-65 y.","Other degree","327","0.796842339514858","0.757113783301331","0.836570895728384"
"No","1999","35-65 y.","no degree/no degree yet","126","0.833709977991749","0.773313410359616","0.894106545623882"
"No","1999","66 and older","lower secondary degree","14","","",""
"No","1999","66 and older","secondary school degree","4","","",""
"No","1999","66 and older","college entrance qualification","9","","",""
"No","1999","66 and older","Other degree","","","",""
"No","1999","66 and older","no degree/no degree yet","1","","",""
"Yes","2000","16-34 y.","lower secondary degree","146","0.128938021969186","0.110171012334347","0.147705031604025"
"Yes","2000","16-34 y.","secondary school degree","397","0.211016150639667","0.192849991706387","0.229182309572948"
"Yes","2000","16-34 y.","college entrance qualification","372","0.28256300330129","0.257731903868574","0.307394102734006"
"Yes","2000","16-34 y.","Other degree","27","","",""
"Yes","2000","16-34 y.","no degree/no degree yet","7","","",""
"Yes","2000","35-65 y.","lower secondary degree","632","0.187771285157119","0.174348996282632","0.201193574031606"
"Yes","2000","35-65 y.","secondary school degree","847","0.277248779446955","0.261095291150509","0.293402267743401"
"Yes","2000","35-65 y.","college entrance qualification","765","0.362836221210098","0.3418994731146","0.383772969305596"
"Yes","2000","35-65 y.","Other degree","108","0.184283276762395","0.15485954044177","0.213707013083019"
"Yes","2000","35-65 y.","no degree/no degree yet","17","","",""
"Yes","2000","66 and older","lower secondary degree","5","","",""
"Yes","2000","66 and older","secondary school degree","","","",""
"Yes","2000","66 and older","college entrance qualification","2","","",""
"Yes","2000","66 and older","Other degree","","","",""
"Yes","2000","66 and older","no degree/no degree yet","","","",""
"No","2000","16-34 y.","lower secondary degree","1079","0.871061978030814","0.852294968395975","0.889828987665653"
"No","2000","16-34 y.","secondary school degree","1541","0.788983849360333","0.770817690427053","0.807150008293613"
"No","2000","16-34 y.","college entrance qualification","891","0.71743699669871","0.692605897265994","0.742268096131426"
"No","2000","16-34 y.","Other degree","153","0.847273309676772","0.794722299166255","0.89982432018729"
"No","2000","16-34 y.","no degree/no degree yet","72","0.921246195055905","0.861850061957336","0.980642328154473"
"No","2000","35-65 y.","lower secondary degree","2620","0.812228714842881","0.798806425968394","0.825651003717368"
"No","2000","35-65 y.","secondary school degree","2103","0.722751220553045","0.706597732256598","0.738904708849491"
"No","2000","35-65 y.","college entrance qualification","1261","0.637163778789902","0.616227030694404","0.6581005268854"
"No","2000","35-65 y.","Other degree","559","0.815716723237605","0.786292986916981","0.84514045955823"
"No","2000","35-65 y.","no degree/no degree yet","102","0.878283728398252","0.819539345080917","0.937028111715588"
"No","2000","66 and older","lower secondary degree","37","0.849693964568232","0.741614565225883","0.957773363910581"
"No","2000","66 and older","secondary school degree","17","","",""
"No","2000","66 and older","college entrance qualification","25","","",""
"No","2000","66 and older","Other degree","3","","",""
"No","2000","66 and older","no degree/no degree yet","2","","",""
"Yes","2001","16-34 y.","lower secondary degree","115","0.131960682538647","0.110301670294035","0.153619694783258"
"Yes","2001","16-34 y.","secondary school degree","318","0.21709430254099","0.196409576942926","0.237779028139054"
"Yes","2001","16-34 y.","college entrance qualification","302","0.272702589971397","0.245596968779767","0.299808211163028"
"Yes","2001","16-34 y.","Other degree","18","","",""
"Yes","2001","16-34 y.","no degree/no degree yet","4","","",""
"Yes","2001","35-65 y.","lower secondary degree","516","0.18328930517898","0.16880504701271","0.19777356334525"
"Yes","2001","35-65 y.","secondary school degree","803","0.281718993059258","0.264918525120398","0.298519460998118"
"Yes","2001","35-65 y.","college entrance qualification","691","0.354975355573163","0.333396949206587","0.37655376193974"
"Yes","2001","35-65 y.","Other degree","91","0.175643822010145","0.144295538679632","0.206992105340657"
"Yes","2001","35-65 y.","no degree/no degree yet","13","","",""
"Yes","2001","66 and older","lower secondary degree","5","","",""
"Yes","2001","66 and older","secondary school degree","2","","",""
"Yes","2001","66 and older","college entrance qualification","4","","",""
"Yes","2001","66 and older","Other degree","1","","",""
"Yes","2001","66 and older","no degree/no degree yet","","","",""
"No","2001","16-34 y.","lower secondary degree","823","0.868039317461353","0.846380305216742","0.889698329705965"
"No","2001","16-34 y.","secondary school degree","1208","0.78290569745901","0.762220971860946","0.803590423057075"
"No","2001","16-34 y.","college entrance qualification","735","0.727297410028603","0.700191788836972","0.754403031220233"
"No","2001","16-34 y.","Other degree","119","0.876096439943596","0.820926100289982","0.931266779597209"
"No","2001","16-34 y.","no degree/no degree yet","78","0.955110791806933","0.910294180707371","0.999927402906496"
"No","2001","35-65 y.","lower secondary degree","2225","0.81671069482102","0.80222643665475","0.83119495298729"
"No","2001","35-65 y.","secondary school degree","1951","0.718281006940742","0.701480539001882","0.735081474879602"
"No","2001","35-65 y.","college entrance qualification","1198","0.645024644426837","0.62344623806026","0.666603050793414"
"No","2001","35-65 y.","Other degree","475","0.824356177989855","0.793007894659343","0.855704461320368"
"No","2001","35-65 y.","no degree/no degree yet","67","0.884490838695558","0.814448928413391","0.954532748977725"
"No","2001","66 and older","lower secondary degree","32","0.861496050735149","0.750193542114851","0.972798559355448"
"No","2001","66 and older","secondary school degree","10","","",""
"No","2001","66 and older","college entrance qualification","19","","",""
"No","2001","66 and older","Other degree","3","","",""
"No","2001","66 and older","no degree/no degree yet","","","",""
"Yes","2002","16-34 y.","lower secondary degree","103","0.120397809725743","0.0989454830026573","0.141850136448829"
"Yes","2002","16-34 y.","secondary school degree","326","0.205148760589396","0.185129594687559","0.225167926491233"
"Yes","2002","16-34 y.","college entrance qualification","325","0.270860245680961","0.245264261438138","0.296456229923784"
"Yes","2002","16-34 y.","Other degree","18","","",""
"Yes","2002","16-34 y.","no degree/no degree yet","10","","",""
"Yes","2002","35-65 y.","lower secondary degree","513","0.188129895635289","0.173509837528445","0.202749953742133"
"Yes","2002","35-65 y.","secondary school degree","902","0.29156826557592","0.275501987118378","0.307634544033462"
"Yes","2002","35-65 y.","college entrance qualification","1077","0.340436473377406","0.322941070252341","0.357931876502471"
"Yes","2002","35-65 y.","Other degree","98","0.162652069693894","0.13299881411754","0.192305325270249"
"Yes","2002","35-65 y.","no degree/no degree yet","11","","",""
"Yes","2002","66 and older","lower secondary degree","5","","",""
"Yes","2002","66 and older","secondary school degree","2","","",""
"Yes","2002","66 and older","college entrance qualification","10","","",""
"Yes","2002","66 and older","Other degree","1","","",""
"Yes","2002","66 and older","no degree/no degree yet","","","",""
"No","2002","16-34 y.","lower secondary degree","781","0.879602190274257","0.858149863551171","0.901054516997343"
"No","2002","16-34 y.","secondary school degree","1237","0.794851239410604","0.774832073508767","0.814870405312441"
"No","2002","16-34 y.","college entrance qualification","833","0.729139754319039","0.703543770076216","0.754735738561862"
"No","2002","16-34 y.","Other degree","101","0.868477614921907","0.807754538975599","0.929200690868215"
"No","2002","16-34 y.","no degree/no degree yet","91","0.90737297466259","0.850833836687697","0.963912112637483"
"No","2002","35-65 y.","lower secondary degree","2232","0.811870104364711","0.797250046257867","0.826490162471555"
"No","2002","35-65 y.","secondary school degree","2172","0.70843173442408","0.692365455966538","0.724498012881622"
"No","2002","35-65 y.","college entrance qualification","1741","0.659563526622594","0.642068123497529","0.677058929747659"
"No","2002","35-65 y.","Other degree","497","0.837347930306106","0.807694674729751","0.86700118588246"
"No","2002","35-65 y.","no degree/no degree yet","64","0.903208772256024","0.836292840105255","0.970124704406793"
"No","2002","66 and older","lower secondary degree","38","0.8398333978453","0.730211727553839","0.949455068136761"
"No","2002","66 and older","secondary school degree","21","","",""
"No","2002","66 and older","college entrance qualification","37","0.773860240372075","0.654263624179138","0.893456856565012"
"No","2002","66 and older","Other degree","4","","",""
"No","2002","66 and older","no degree/no degree yet","1","","",""
"Yes","2003","16-34 y.","lower secondary degree","80","0.124894636105461","0.10052548221484","0.149263789996081"
"Yes","2003","16-34 y.","secondary school degree","282","0.233991620426485","0.210852623975019","0.257130616877951"
"Yes","2003","16-34 y.","college entrance qualification","298","0.285161842778776","0.257358760949299","0.312964924608253"
"Yes","2003","16-34 y.","Other degree","17","","",""
"Yes","2003","16-34 y.","no degree/no degree yet","4","","",""
"Yes","2003","35-65 y.","lower secondary degree","466","0.200195922659338","0.184193674155399","0.216198171163278"
"Yes","2003","35-65 y.","secondary school degree","869","0.29562354793005","0.278978056332492","0.312269039527608"
"Yes","2003","35-65 y.","college entrance qualification","978","0.349217622274608","0.330854436262338","0.367580808286877"
"Yes","2003","35-65 y.","Other degree","79","0.145547076721906","0.114698008852245","0.176396144591566"
"Yes","2003","35-65 y.","no degree/no degree yet","9","","",""
"Yes","2003","66 and older","lower secondary degree","4","","",""
"Yes","2003","66 and older","secondary school degree","1","","",""
"Yes","2003","66 and older","college entrance qualification","7","","",""
"Yes","2003","66 and older","Other degree","1","","",""
"Yes","2003","66 and older","no degree/no degree yet","","","",""
"No","2003","16-34 y.","lower secondary degree","627","0.875105363894539","0.850736210003919","0.89947451778516"
"No","2003","16-34 y.","secondary school degree","1004","0.766008379573515","0.742869383122049","0.789147376024981"
"No","2003","16-34 y.","college entrance qualification","715","0.714838157221224","0.687035075391747","0.742641239050701"
"No","2003","16-34 y.","Other degree","87","0.812601037482096","0.737602343844753","0.88759973111944"
"No","2003","16-34 y.","no degree/no degree yet","57","0.981721538577241","0.948105452165918","1.01533762498856"
"No","2003","35-65 y.","lower secondary degree","1936","0.799804077340662","0.783801828836722","0.815806325844601"
"No","2003","35-65 y.","secondary school degree","2018","0.70437645206995","0.687730960472392","0.721021943667508"
"No","2003","35-65 y.","college entrance qualification","1611","0.650782377725392","0.632419191713123","0.669145563737662"
"No","2003","35-65 y.","Other degree","423","0.854452923278094","0.823603855408434","0.885301991147755"
"No","2003","35-65 y.","no degree/no degree yet","54","0.889608775563625","0.812225943377128","0.966991607750123"
"No","2003","66 and older","lower secondary degree","32","0.872411768499812","0.76342772744751","0.981395809552114"
"No","2003","66 and older","secondary school degree","23","","",""
"No","2003","66 and older","college entrance qualification","28","","",""
"No","2003","66 and older","Other degree","3","","",""
"No","2003","66 and older","no degree/no degree yet","1","","",""
"Yes","2004","16-34 y.","lower secondary degree","85","0.140620159595211","0.114941157925656","0.166299161264767"
"Yes","2004","16-34 y.","secondary school degree","258","0.217999159835152","0.195388952444652","0.240609367225652"
"Yes","2004","16-34 y.","college entrance qualification","324","0.291440769184206","0.264598596631252","0.31828294173716"
"Yes","2004","16-34 y.","Other degree","22","","",""
"Yes","2004","16-34 y.","no degree/no degree yet","5","","",""
"Yes","2004","35-65 y.","lower secondary degree","441","0.187722083598742","0.172148106579479","0.203296060618005"
"Yes","2004","35-65 y.","secondary school degree","864","0.28020043476916","0.264059904398872","0.296340965139448"
"Yes","2004","35-65 y.","college entrance qualification","992","0.345522396105248","0.327396359119416","0.363648433091081"
"Yes","2004","35-65 y.","Other degree","78","0.185183525853306","0.150612816043721","0.219754235662891"
"Yes","2004","35-65 y.","no degree/no degree yet","9","","",""
"Yes","2004","66 and older","lower secondary degree","2","","",""
"Yes","2004","66 and older","secondary school degree","","","",""
"Yes","2004","66 and older","college entrance qualification","5","","",""
"Yes","2004","66 and older","Other degree","1","","",""
"Yes","2004","66 and older","no degree/no degree yet","","","",""
"No","2004","16-34 y.","lower secondary degree","619","0.859379840404789","0.833700838735233","0.885058842074344"
"No","2004","16-34 y.","secondary school degree","1023","0.782000840164848","0.759390632774348","0.804611047555348"
"No","2004","16-34 y.","college entrance qualification","777","0.708559230815794","0.68171705826284","0.735401403368748"
"No","2004","16-34 y.","Other degree","87","0.777985390966246","0.699964422038396","0.856006359894096"
"No","2004","16-34 y.","no degree/no degree yet","62","0.918691465212379","0.853248405204286","0.984134525220471"
"No","2004","35-65 y.","lower secondary degree","1974","0.812277916401258","0.796703939381995","0.827851893420521"
"No","2004","35-65 y.","secondary school degree","2110","0.71979956523084","0.703659034860552","0.735940095601128"
"No","2004","35-65 y.","college entrance qualification","1652","0.654477603894752","0.636351566908919","0.672603640880584"
"No","2004","35-65 y.","Other degree","407","0.814816474146694","0.780245764337109","0.849387183956279"
"No","2004","35-65 y.","no degree/no degree yet","54","0.890125948176571","0.812902157295502","0.96734973905764"
"No","2004","66 and older","lower secondary degree","60","0.968564177409165","0.925130273909852","1.01199808090848"
"No","2004","66 and older","secondary school degree","28","","",""
"No","2004","66 and older","college entrance qualification","47","0.952450414025059","0.894608723624139","1.01029210442598"
"No","2004","66 and older","Other degree","6","","",""
"No","2004","66 and older","no degree/no degree yet","1","","",""
"Yes","2005","16-34 y.","lower secondary degree","73","0.150139118701542","0.120527439358194","0.179750798044889"
"Yes","2005","16-34 y.","secondary school degree","200","0.219412093257305","0.194451361010311","0.244372825504299"
"Yes","2005","16-34 y.","college entrance qualification","261","0.268467080078801","0.240137077031404","0.296797083126198"
"Yes","2005","16-34 y.","Other degree","14","","",""
"Yes","2005","16-34 y.","no degree/no degree yet","1","","",""
"Yes","2005","35-65 y.","lower secondary degree","393","0.19030650054548","0.173667341286795","0.206945659804165"
"Yes","2005","35-65 y.","secondary school degree","830","0.28046362796229","0.263854012388441","0.297073243536139"
"Yes","2005","35-65 y.","college entrance qualification","933","0.351427375050225","0.332588254829391","0.370266495271059"
"Yes","2005","35-65 y.","Other degree","75","0.161190697424836","0.127179139402513","0.19520225544716"
"Yes","2005","35-65 y.","no degree/no degree yet","12","","",""
"Yes","2005","66 and older","lower secondary degree","3","","",""
"Yes","2005","66 and older","secondary school degree","","","",""
"Yes","2005","66 and older","college entrance qualification","2","","",""
"Yes","2005","66 and older","Other degree","","","",""
"Yes","2005","66 and older","no degree/no degree yet","","","",""
"No","2005","16-34 y.","lower secondary degree","486","0.849860881298458","0.820249201955111","0.879472560641806"
"No","2005","16-34 y.","secondary school degree","856","0.780587906742695","0.755627174495701","0.805548638989689"
"No","2005","16-34 y.","college entrance qualification","679","0.731532919921199","0.703202916873802","0.759862922968596"
"No","2005","16-34 y.","Other degree","67","0.868360082603716","0.794731013827041","0.94198915138039"
"No","2005","16-34 y.","no degree/no degree yet","40","0.933423349876083","0.857117740900217","1.00972895885195"
"No","2005","35-65 y.","lower secondary degree","1745","0.80969349945452","0.793054340195835","0.826332658713205"
"No","2005","35-65 y.","secondary school degree","1980","0.71953637203771","0.702926756463861","0.736145987611559"
"No","2005","35-65 y.","college entrance qualification","1534","0.648572624949775","0.629733504728941","0.667411745170609"
"No","2005","35-65 y.","Other degree","374","0.838809302575164","0.80479774455284","0.872820860597487"
"No","2005","35-65 y.","no degree/no degree yet","41","0.831799035301022","0.731098076976734","0.93249999362531"
"No","2005","66 and older","lower secondary degree","38","0.921309667286098","0.838892123489031","1.00372721108317"
"No","2005","66 and older","secondary school degree","17","","",""
"No","2005","66 and older","college entrance qualification","44","0.956116875047953","0.896923454053263","1.01531029604264"
"No","2005","66 and older","Other degree","4","","",""
"No","2005","66 and older","no degree/no degree yet","2","","",""
"Yes","2006","16-34 y.","lower secondary degree","77","0.169504281290119","0.137099916582786","0.201908645997451"
"Yes","2006","16-34 y.","secondary school degree","179","0.193444347404674","0.168876412185388","0.21801228262396"
"Yes","2006","16-34 y.","college entrance qualification","257","0.284638584437774","0.25560613058999","0.313671038285558"
"Yes","2006","16-34 y.","Other degree","15","","",""
"Yes","2006","16-34 y.","no degree/no degree yet","1","","",""
"Yes","2006","35-65 y.","lower secondary degree","413","0.191737447916617","0.175335815134669","0.208139080698565"
"Yes","2006","35-65 y.","secondary school degree","885","0.276433140171613","0.260375772698794","0.292490507644431"
"Yes","2006","35-65 y.","college entrance qualification","986","0.347204030387547","0.328928975643964","0.36547908513113"
"Yes","2006","35-65 y.","Other degree","81","0.159082444181239","0.125438414941687","0.192726473420791"
"Yes","2006","35-65 y.","no degree/no degree yet","10","","",""
"Yes","2006","66 and older","lower secondary degree","3","","",""
"Yes","2006","66 and older","secondary school degree","1","","",""
"Yes","2006","66 and older","college entrance qualification","5","","",""
"Yes","2006","66 and older","Other degree","","","",""
"Yes","2006","66 and older","no degree/no degree yet","","","",""
"No","2006","16-34 y.","lower secondary degree","438","0.830495718709882","0.798091354002549","0.862900083417214"
"No","2006","16-34 y.","secondary school degree","814","0.806555652595326","0.78198771737604","0.831123587814611"
"No","2006","16-34 y.","college entrance qualification","671","0.715361415562226","0.686328961714442","0.74439386941001"
"No","2006","16-34 y.","Other degree","66","0.819182638620686","0.735368745286288","0.902996531955083"
"No","2006","16-34 y.","no degree/no degree yet","34","0.984562402282693","0.94371865764159","1.0254061469238"
"No","2006","35-65 y.","lower secondary degree","1800","0.808262552083383","0.791860919301435","0.824664184865331"
"No","2006","35-65 y.","secondary school degree","2095","0.723566859828387","0.707509492355569","0.739624227301206"
"No","2006","35-65 y.","college entrance qualification","1621","0.652795969612453","0.63452091486887","0.671071024356036"
"No","2006","35-65 y.","Other degree","373","0.840917555818761","0.807273526579209","0.874561585058313"
"No","2006","35-65 y.","no degree/no degree yet","44","0.867490069133813","0.777061079039965","0.957919059227661"
"No","2006","66 and older","lower secondary degree","50","0.938974229138783","0.874528575974808","1.00341988230276"
"No","2006","66 and older","secondary school degree","27","","",""
"No","2006","66 and older","college entrance qualification","43","0.867555057364776","0.771660560462384","0.963449554267168"
"No","2006","66 and older","Other degree","6","","",""
"No","2006","66 and older","no degree/no degree yet","3","","",""
"Yes","2007","16-34 y.","lower secondary degree","77","0.109045916945858","0.0832989391077858","0.13479289478393"
"Yes","2007","16-34 y.","secondary school degree","166","0.167266325671211","0.144463024369519","0.190069626972904"
"Yes","2007","16-34 y.","college entrance qualification","296","0.289726673342602","0.262183040264837","0.317270306420368"
"Yes","2007","16-34 y.","Other degree","9","","",""
"Yes","2007","16-34 y.","no degree/no degree yet","3","","",""
"Yes","2007","35-65 y.","lower secondary degree","377","0.176981751677514","0.160923908913688","0.19303959444134"
"Yes","2007","35-65 y.","secondary school degree","832","0.262384999252218","0.246686981809089","0.278083016695346"
"Yes","2007","35-65 y.","college entrance qualification","973","0.349388828086411","0.331184567379453","0.36759308879337"
"Yes","2007","35-65 y.","Other degree","87","0.169197128122982","0.133842057769326","0.204552198476637"
