"pgoeffd","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Yes","1985","Hesse","Employed","151","0.276979911547632","0.24189604903344","0.312063774061825","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Not Employed","1","","","","1"
"Yes","1985","Rhineland-Palatinate,Saarland","Employed","93","0.265843100360675","0.222657177626062","0.309029023095289","1"
"Yes","1985","Baden-Württemberg","Not Employed","2","","","","1"
"Yes","1985","Baden-Württemberg","Employed","208","0.210972683469512","0.188263768644711","0.233681598294313","1"
"Yes","1985","Bavaria","Not Employed","4","","","","1"
"Yes","1985","Bavaria","Employed","220","0.224491236250897","0.199664120290697","0.249318352211097","1"
"Yes","1985","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","1985","Schleswig-Holstein","Employed","48","0.26848365642946","0.20612192425735","0.330845388601569","1"
"Yes","1985","Hamburg","Not Employed","","","","","1"
"Yes","1985","Hamburg","Employed","44","0.262677930626292","0.193838277295133","0.331517583957451","1"
"Yes","1985","Lower Saxony","Not Employed","2","","","","1"
"Yes","1985","Lower Saxony","Employed","142","0.286081271105986","0.247964130675563","0.324198411536408","1"
"Yes","1985","Bremen","Not Employed","","","","","1"
"Yes","1985","Bremen","Employed","9","","","","1"
"Yes","1985","North Rhine-Westphalia","Not Employed","6","","","","1"
"Yes","1985","North Rhine-Westphalia","Employed","356","0.265888420370236","0.243978624795549","0.287798215944923","1"
"Yes","1985","Berlin","Not Employed","1","","","","1"
"Yes","1985","Berlin","Employed","79","0.420819510653597","0.353565558039666","0.488073463267529","1"
"Yes","1985","Brandenburg","Not Employed","","","","","1"
"Yes","1985","Brandenburg","Employed","","","","","1"
"Yes","1985","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1985","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1985","Saxony","Not Employed","","","","","1"
"Yes","1985","Saxony","Employed","","","","","1"
"Yes","1985","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1985","Saxony-Anhalt","Employed","","","","","1"
"Yes","1985","Thuringia","Not Employed","","","","","1"
"Yes","1985","Thuringia","Employed","","","","","1"
"No","1986","Schleswig-Holstein","Employed","133","0.733296416818142","0.668329494027882","0.798263339608402","2"
"No","1986","Schleswig-Holstein","Not Employed","1","","","","2"
"No","1986","Hamburg","Not Employed","2","","","","2"
"No","1986","Hamburg","Employed","92","0.725137892929926","0.647796704344702","0.802479081515151","2"
"No","1986","Lower Saxony","Not Employed","9","","","","2"
"No","1986","Bremen","Not Employed","","","","","2"
"No","1986","Lower Saxony","Employed","405","0.720196311201889","0.682473781832183","0.757918840571595","2"
"No","1986","Bremen","Employed","35","0.820616660319717","0.703176298599562","0.938057022039871","2"
"No","1986","North Rhine-Westphalia","Not Employed","12","","","","2"
"No","1986","Baden-Württemberg","Not Employed","10","","","","2"
"No","1986","North Rhine-Westphalia","Employed","1113","0.732874815070869","0.710147940230142","0.755601689911596","2"
"No","1986","Baden-Württemberg","Employed","988","0.7756077692122","0.751944708878761","0.799270829545639","2"
"No","1986","Bavaria","Not Employed","10","","","","2"
"No","1986","Bavaria","Employed","787","0.759556969887436","0.733096320206219","0.786017619568653","2"
"No","1986","Hesse","Not Employed","3","","","","2"
"No","1986","Hesse","Employed","430","0.708161442120048","0.670775235934411","0.745547648305684","2"
"No","1986","Rhineland-Palatinate,Saarland","Not Employed","3","","","","2"
"No","1986","Rhineland-Palatinate,Saarland","Employed","305","0.744890430462171","0.701737069107653","0.788043791816689","2"
"No","1986","Berlin","Not Employed","1","","","","2"
"No","1986","Berlin","Employed","126","0.588360582187924","0.520156031014442","0.656565133361405","2"
"No","1986","Brandenburg","Not Employed","","","","","2"
"No","1986","Brandenburg","Employed","","","","","2"
"No","1986","Saxony","Not Employed","","","","","2"
"No","1986","Saxony","Employed","","","","","2"
"No","1986","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1986","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1986","Saxony-Anhalt","Not Employed","","","","","2"
"No","1986","Saxony-Anhalt","Employed","","","","","2"
"No","1986","Thuringia","Not Employed","","","","","2"
"No","1986","Thuringia","Employed","","","","","2"
"Yes","1986","Hesse","Not Employed","2","","","","1"
"Yes","1986","Hesse","Employed","138","0.291838557879952","0.254452351694316","0.329224764065589","1"
"Yes","1986","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Yes","1986","Rhineland-Palatinate,Saarland","Employed","87","0.255109569537829","0.211956208183311","0.298262930892348","1"
"Yes","1986","Baden-Württemberg","Not Employed","3","","","","1"
"Yes","1986","Baden-Württemberg","Employed","206","0.2243922307878","0.200729170454361","0.248055291121239","1"
"Yes","1986","Bavaria","Not Employed","4","","","","1"
"Yes","1986","Bavaria","Employed","215","0.240443030112564","0.213982380431347","0.266903679793781","1"
"Yes","1986","Berlin","Not Employed","","","","","1"
"Yes","1986","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1986","Schleswig-Holstein","Employed","45","0.266703583181858","0.201736660391598","0.331670505972118","1"
"Yes","1986","Hamburg","Not Employed","","","","","1"
"Yes","1986","Hamburg","Employed","36","0.274862107070074","0.197520918484849","0.352203295655298","1"
"Yes","1986","Lower Saxony","Not Employed","1","","","","1"
"Yes","1986","Lower Saxony","Employed","139","0.279803688798111","0.242081159428405","0.317526218167817","1"
"Yes","1986","Bremen","Not Employed","","","","","1"
"Yes","1986","Bremen","Employed","6","","","","1"
"Yes","1986","North Rhine-Westphalia","Not Employed","5","","","","1"
"Yes","1986","North Rhine-Westphalia","Employed","343","0.267125184929131","0.244398310088404","0.289852059769858","1"
"Yes","1986","Berlin","Employed","74","0.411639417812077","0.343434866638595","0.479843968985558","1"
"Yes","1986","Brandenburg","Not Employed","","","","","1"
"Yes","1986","Brandenburg","Employed","","","","","1"
"Yes","1986","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1986","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1986","Saxony","Not Employed","","","","","1"
"Yes","1986","Saxony","Employed","","","","","1"
"Yes","1986","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1986","Saxony-Anhalt","Employed","","","","","1"
"Yes","1986","Thuringia","Not Employed","","","","","1"
"Yes","1986","Thuringia","Employed","","","","","1"
"No","1987","Hamburg","Not Employed","3","","","","2"
"No","1987","Schleswig-Holstein","Not Employed","2","","","","2"
"No","1987","Schleswig-Holstein","Employed","129","0.723374650632897","0.657287140859362","0.789462160406432","2"
"No","1987","Hamburg","Employed","87","0.758413484004209","0.680852282447681","0.835974685560736","2"
"No","1987","Lower Saxony","Employed","427","0.705103524679201","0.667961117828245","0.742245931530156","2"
"No","1987","Lower Saxony","Not Employed","5","","","","2"
"No","1987","Bremen","Not Employed","","","","","2"
"No","1987","Bremen","Employed","31","0.78637344016627","0.654307973365969","0.918438906966572","2"
"No","1987","North Rhine-Westphalia","Not Employed","18","","","","2"
"No","1987","North Rhine-Westphalia","Employed","1099","0.716402294579734","0.693321055522262","0.739483533637206","2"
"No","1987","Baden-Württemberg","Employed","977","0.778979745546341","0.75533498943276","0.802624501659921","2"
"No","1987","Baden-Württemberg","Not Employed","14","","","","2"
"No","1987","Bavaria","Not Employed","6","","","","2"
"No","1987","Bavaria","Employed","818","0.772884321592039","0.747272979308992","0.798495663875087","2"
"No","1987","Hesse","Employed","462","0.744625075004413","0.709257961033988","0.779992188974838","2"
"No","1987","Hesse","Not Employed","9","","","","2"
"No","1987","Rhineland-Palatinate,Saarland","Not Employed","4","","","","2"
"No","1987","Rhineland-Palatinate,Saarland","Employed","309","0.763565376062031","0.721233135062217","0.805897617061844","2"
"No","1987","Berlin","Not Employed","1","","","","2"
"No","1987","Berlin","Employed","135","0.574635652878047","0.508703380774332","0.640567924981762","2"
"No","1987","Brandenburg","Not Employed","","","","","2"
"No","1987","Brandenburg","Employed","","","","","2"
"No","1987","Saxony","Not Employed","","","","","2"
"No","1987","Saxony","Employed","","","","","2"
"No","1987","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1987","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1987","Saxony-Anhalt","Not Employed","","","","","2"
"No","1987","Saxony-Anhalt","Employed","","","","","2"
"No","1987","Thuringia","Not Employed","","","","","2"
"No","1987","Thuringia","Employed","","","","","2"
"Yes","1987","Hesse","Not Employed","4","","","","1"
"Yes","1987","Hesse","Employed","122","0.255374924995587","0.220007811025162","0.290742038966012","1"
"Yes","1987","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Yes","1987","Rhineland-Palatinate,Saarland","Employed","78","0.236434623937969","0.194102382938156","0.278766864937783","1"
"Yes","1987","Baden-Württemberg","Not Employed","1","","","","1"
"Yes","1987","Baden-Württemberg","Employed","206","0.221020254453659","0.197375498340078","0.24466501056724","1"
"Yes","1987","Bavaria","Not Employed","9","","","","1"
"Yes","1987","Bavaria","Employed","210","0.227115678407961","0.201504336124913","0.252727020691009","1"
"Yes","1987","Berlin","Not Employed","","","","","1"
"Yes","1987","Berlin","Employed","81","0.425364347121953","0.359432075018238","0.491296619225668","1"
"Yes","1987","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","1987","Schleswig-Holstein","Employed","47","0.276625349367103","0.210537839593568","0.342712859140638","1"
"Yes","1987","Hamburg","Not Employed","","","","","1"
"Yes","1987","Hamburg","Employed","30","0.241586515995791","0.164025314439264","0.319147717552319","1"
"Yes","1987","Lower Saxony","Not Employed","1","","","","1"
"Yes","1987","Lower Saxony","Employed","152","0.294896475320799","0.257754068469844","0.332038882171755","1"
"Yes","1987","Bremen","Not Employed","","","","","1"
"Yes","1987","Bremen","Employed","6","","","","1"
"Yes","1987","North Rhine-Westphalia","Not Employed","6","","","","1"
"Yes","1987","North Rhine-Westphalia","Employed","366","0.283597705420266","0.260516466362794","0.306678944477738","1"
"Yes","1987","Brandenburg","Not Employed","","","","","1"
"Yes","1987","Brandenburg","Employed","","","","","1"
"Yes","1987","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1987","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1987","Saxony","Not Employed","","","","","1"
"Yes","1987","Saxony","Employed","","","","","1"
"Yes","1987","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1987","Saxony-Anhalt","Employed","","","","","1"
"Yes","1987","Thuringia","Not Employed","","","","","1"
"Yes","1987","Thuringia","Employed","","","","","1"
"No","1988","Schleswig-Holstein","Employed","128","0.705518172150257","0.637596496473219","0.773439847827294","2"
"No","1988","Schleswig-Holstein","Not Employed","5","","","","2"
"No","1988","Hamburg","Not Employed","2","","","","2"
"No","1988","Hamburg","Employed","82","0.794047732237026","0.718476180032926","0.869619284441126","2"
"No","1988","Lower Saxony","Not Employed","9","","","","2"
"No","1988","Lower Saxony","Employed","408","0.717685001905433","0.679824873124084","0.755545130686782","2"
"No","1988","Bremen","Not Employed","1","","","","2"
"No","1988","Bremen","Employed","35","0.769449300790874","0.643560501960802","0.895338099620947","2"
"No","1988","North Rhine-Westphalia","Not Employed","22","","","","2"
"No","1988","North Rhine-Westphalia","Employed","1093","0.719607404935541","0.69647105246177","0.742743757409312","2"
"No","1988","Baden-Württemberg","Not Employed","12","","","","2"
"No","1988","Baden-Württemberg","Employed","968","0.775249625245851","0.751311084974091","0.799188165517611","2"
"No","1988","Bavaria","Not Employed","10","","","","2"
"No","1988","Bavaria","Employed","798","0.775565494722437","0.749694126329101","0.801436863115772","2"
"No","1988","Hesse","Not Employed","7","","","","2"
"No","1988","Hesse","Employed","446","0.743350284267469","0.707334654202577","0.77936591433236","2"
"No","1988","Rhineland-Palatinate,Saarland","Not Employed","4","","","","2"
"No","1988","Rhineland-Palatinate,Saarland","Employed","307","0.785257685030582","0.74358431828045","0.826931051780713","2"
"No","1988","Berlin","Not Employed","3","","","","2"
"No","1988","Berlin","Employed","135","0.590414470039117","0.523904118596527","0.656924821481707","2"
"No","1988","Brandenburg","Not Employed","","","","","2"
"No","1988","Brandenburg","Employed","","","","","2"
"No","1988","Saxony","Not Employed","","","","","2"
"No","1988","Saxony","Employed","","","","","2"
"No","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1988","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1988","Saxony-Anhalt","Not Employed","","","","","2"
"No","1988","Saxony-Anhalt","Employed","","","","","2"
"No","1988","Thuringia","Not Employed","","","","","2"
"No","1988","Thuringia","Employed","","","","","2"
"Yes","1988","Hesse","Not Employed","2","","","","1"
"Yes","1988","Hesse","Employed","119","0.256649715732531","0.22063408566764","0.292665345797423","1"
"Yes","1988","Rhineland-Palatinate,Saarland","Not Employed","2","","","","1"
"Yes","1988","Rhineland-Palatinate,Saarland","Employed","66","0.214742314969418","0.173068948219287","0.25641568171955","1"
"Yes","1988","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","1988","Baden-Württemberg","Employed","200","0.224750374754149","0.20081183448239","0.248688915025909","1"
"Yes","1988","Bavaria","Not Employed","4","","","","1"
"Yes","1988","Bavaria","Employed","201","0.224434505277563","0.198563136884228","0.250305873670899","1"
"Yes","1988","Berlin","Not Employed","2","","","","1"
"Yes","1988","Berlin","Employed","75","0.409585529960883","0.343075178518293","0.476095881403473","1"
"Yes","1988","Brandenburg","Not Employed","","","","","1"
"Yes","1988","Schleswig-Holstein","Not Employed","2","","","","1"
"Yes","1988","Schleswig-Holstein","Employed","45","0.294481827849743","0.226560152172706","0.362403503526781","1"
"Yes","1988","Hamburg","Not Employed","","","","","1"
"Yes","1988","Hamburg","Employed","28","","","","1"
"Yes","1988","Lower Saxony","Not Employed","5","","","","1"
"Yes","1988","Lower Saxony","Employed","135","0.282314998094567","0.244454869313218","0.320175126875916","1"
"Yes","1988","Bremen","Not Employed","1","","","","1"
"Yes","1988","Bremen","Employed","8","","","","1"
"Yes","1988","North Rhine-Westphalia","Not Employed","2","","","","1"
"Yes","1988","North Rhine-Westphalia","Employed","355","0.280392595064459","0.257256242590688","0.30352894753823","1"
"Yes","1988","Brandenburg","Employed","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1988","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1988","Saxony","Not Employed","","","","","1"
"Yes","1988","Saxony","Employed","","","","","1"
"Yes","1988","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1988","Saxony-Anhalt","Employed","","","","","1"
"Yes","1988","Thuringia","Not Employed","","","","","1"
"Yes","1988","Thuringia","Employed","","","","","1"
"No","1989","Schleswig-Holstein","Not Employed","1","","","","2"
"No","1989","Schleswig-Holstein","Employed","125","0.701359670745628","0.632964019323621","0.769755322167635","2"
"No","1989","Hamburg","Not Employed","2","","","","2"
"No","1989","Hamburg","Employed","95","0.849607957515592","0.784558929602789","0.914656985428396","2"
"No","1989","Lower Saxony","Not Employed","11","","","","2"
"No","1989","Lower Saxony","Employed","406","0.712498098648783","0.674673096468366","0.7503231008292","2"
"No","1989","Bavaria","Not Employed","16","","","","2"
"No","1989","Bavaria","Employed","808","0.766111094785086","0.740095227946833","0.79212696162334","2"
"No","1989","Bremen","Employed","38","0.734055662808369","0.607739468589032","0.860371857027705","2"
"No","1989","Bremen","Not Employed","1","","","","2"
"No","1989","North Rhine-Westphalia","Not Employed","22","","","","2"
"No","1989","Hesse","Not Employed","9","","","","2"
"No","1989","North Rhine-Westphalia","Employed","1121","0.737036644234501","0.714493139447991","0.759580149021011","2"
"No","1989","Hesse","Employed","463","0.7380580070567","0.702427830877699","0.7736881832357","2"
"No","1989","Rhineland-Palatinate,Saarland","Not Employed","8","","","","2"
"No","1989","Rhineland-Palatinate,Saarland","Employed","320","0.808733183416651","0.76959914431535","0.847867222517952","2"
"No","1989","Berlin","Not Employed","7","","","","2"
"No","1989","Berlin","Employed","137","0.594962984221826","0.528410039114102","0.661515929329551","2"
"No","1989","Brandenburg","Not Employed","","","","","2"
"No","1989","Brandenburg","Employed","","","","","2"
"No","1989","Baden-Württemberg","Not Employed","19","","","","2"
"No","1989","Baden-Württemberg","Employed","974","0.782353719208937","0.758729281202754","0.80597815721512","2"
"No","1989","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1989","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1989","Saxony","Not Employed","","","","","2"
"No","1989","Saxony","Employed","","","","","2"
"No","1989","Saxony-Anhalt","Not Employed","","","","","2"
"No","1989","Saxony-Anhalt","Employed","","","","","2"
"No","1989","Thuringia","Not Employed","","","","","2"
"No","1989","Thuringia","Employed","","","","","2"
"Yes","1989","Hesse","Not Employed","4","","","","1"
"Yes","1989","Hesse","Employed","122","0.2619419929433","0.2263118167643","0.297572169122301","1"
"Yes","1989","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Yes","1989","Rhineland-Palatinate,Saarland","Employed","68","0.191266816583349","0.152132777482048","0.23040085568465","1"
"Yes","1989","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","1989","Baden-Württemberg","Employed","198","0.217646280791063","0.19402184278488","0.241270718797246","1"
"Yes","1989","Bavaria","Not Employed","5","","","","1"
"Yes","1989","Bavaria","Employed","209","0.233888905214914","0.20787303837666","0.259904772053167","1"
"Yes","1989","Berlin","Not Employed","1","","","","1"
"Yes","1989","Berlin","Employed","72","0.405037015778174","0.338484070670449","0.471589960885898","1"
"Yes","1989","Schleswig-Holstein","Not Employed","1","","","","1"
"Yes","1989","Brandenburg","Not Employed","","","","","1"
"Yes","1989","Brandenburg","Employed","","","","","1"
"Yes","1989","Schleswig-Holstein","Employed","47","0.298640329254372","0.230244677832365","0.367035980676379","1"
"Yes","1989","Hamburg","Not Employed","","","","","1"
"Yes","1989","Hamburg","Employed","21","","","","1"
"Yes","1989","Lower Saxony","Not Employed","1","","","","1"
"Yes","1989","Lower Saxony","Employed","144","0.287501901351217","0.2496768991708","0.325326903531634","1"
"Yes","1989","Bremen","Not Employed","","","","","1"
"Yes","1989","Bremen","Employed","9","","","","1"
"Yes","1989","North Rhine-Westphalia","Not Employed","8","","","","1"
"Yes","1989","North Rhine-Westphalia","Employed","344","0.262963355765499","0.240419850978989","0.285506860552009","1"
"Yes","1989","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Yes","1989","Mecklenburg-Western Pomerania","Employed","","","","","1"
"Yes","1989","Saxony","Not Employed","","","","","1"
"Yes","1989","Saxony","Employed","","","","","1"
"Yes","1989","Saxony-Anhalt","Not Employed","","","","","1"
"Yes","1989","Saxony-Anhalt","Employed","","","","","1"
"Yes","1989","Thuringia","Not Employed","","","","","1"
"Yes","1989","Thuringia","Employed","","","","","1"
"No","1990","Schleswig-Holstein","Not Employed","3","","","","2"
"No","1990","Schleswig-Holstein","Employed","114","0.7012266353727","0.630303448726599","0.772149822018801","2"
"No","1990","Hamburg","Employed","80","0.844747363909022","0.772678921157146","0.916815806660898","2"
"No","1990","Hamburg","Not Employed","","","","","2"
"No","1990","Lower Saxony","Not Employed","4","","","","2"
"No","1990","Bavaria","Not Employed","9","","","","2"
"No","1990","Lower Saxony","Employed","404","0.717268876799624","0.679321893073251","0.755215860525998","2"
"No","1990","Bremen","Not Employed","2","","","","2"
"No","1990","Bavaria","Employed","794","0.773911782646864","0.747815766714577","0.800007798579151","2"
"No","1990","Bremen","Employed","35","0.808378320489401","0.68790640579828","0.928850235180521","2"
"No","1990","North Rhine-Westphalia","Employed","1091","0.728932029840471","0.705957254846488","0.751906804834455","2"
"No","1990","North Rhine-Westphalia","Not Employed","19","","","","2"
"No","1990","Hesse","Employed","455","0.735442858861212","0.69972926996455","0.771156447757874","2"
"No","1990","Hesse","Not Employed","4","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","Not Employed","5","","","","2"
"No","1990","Rhineland-Palatinate,Saarland","Employed","291","0.794775075497013","0.752763295140175","0.836786855853852","2"
"No","1990","Berlin","Employed","123","0.592037318074736","0.522702050340638","0.661372585808834","2"
"No","1990","Brandenburg","Not Employed","","","","","2"
"No","1990","Berlin","Not Employed","3","","","","2"
"No","1990","Brandenburg","Employed","","","","","2"
"No","1990","Baden-Württemberg","Not Employed","14","","","","2"
"No","1990","Baden-Württemberg","Employed","958","0.782847373110419","0.759058915756102","0.806635830464736","2"
"No","1990","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"No","1990","Mecklenburg-Western Pomerania","Employed","","","","","2"
"No","1990","Saxony","Not Employed","","","","","2"
"No","1990","Saxony","Employed","","","","","2"
"No","1990","Saxony-Anhalt","Not Employed","","","","","2"
"No","1990","Saxony-Anhalt","Employed","","","","","2"
"No","1990","Thuringia","Not Employed","","","","","2"
"No","1990","Thuringia","Employed","","","","","2"
"Yes","1990","Hesse","Not Employed","3","","","","1"
"Yes","1990","Hesse","Employed","131","0.264557141138788","0.228843552242127","0.30027073003545","1"
"Yes","1990","Rhineland-Palatinate,Saarland","Not Employed","1","","","","1"
"Yes","1990","Rhineland-Palatinate,Saarland","Employed","64","0.205224924502987","0.163213144146148","0.247236704859825","1"
"Yes","1990","Baden-Württemberg","Not Employed","4","","","","1"
"Yes","1990","Baden-Württemberg","Employed","196","0.217152626889581","0.193364169535264","0.240941084243898","1"
"Yes","1990","Bavaria","Not Employed","3","","","","1"
