"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2005","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2005","16-34 y.","Saxony","","","","","","","","","","","","","",""
"2005","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"2005","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"2005","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"2005","35-65 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"2005","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"2005","35-65 y.","Berlin","","","","","","","","","","","","","",""
"2005","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"2005","35-65 y.","Bremen","","","","","","","","","","","","","",""
"2005","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"2005","35-65 y.","Hesse","","","","","","","","","","","","","",""
"2005","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"2005","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"2005","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2005","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2005","35-65 y.","Saxony","","","","","","","","","","","","","",""
"2005","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"2005","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"2005","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"2005","66 and older","Baden-W?rttemberg","","","","","","","","","","","","","",""
"2005","66 and older","Bavaria","","","","","","","","","","","","","",""
"2005","66 and older","Berlin","","","","","","","","","","","","","",""
"2005","66 and older","Brandenburg","","","","","","","","","","","","","",""
"2005","66 and older","Bremen","","","","","","","","","","","","","",""
"2005","66 and older","Hamburg","","","","","","","","","","","","","",""
"2005","66 and older","Hesse","","","","","","","","","","","","","",""
"2005","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"2005","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"2005","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2005","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2005","66 and older","Saxony","","","","","","","","","","","","","",""
"2005","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"2005","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"2005","66 and older","Thuringia","","","","","","","","","","","","","",""
"2006","16-34 y.","Baden-W?rttemberg","23.84","23","714","20","21","26","29","35","23.55","24.13","17","45","23","23"
"2006","16-34 y.","Bavaria","23.87","23","731","19","21","26","29","35","23.57","24.17","14","53","23","23"
"2006","16-34 y.","Berlin","23.28","23","190","19","21","25","28","42","22.74","23.82","17","42","22","23"
"2006","16-34 y.","Brandenburg","24.15","24","217","19","21","26","30","37","23.56","24.74","15","45","22","24"
"2006","16-34 y.","Bremen","24.81","25","34","18","21","27","31","35","23.18","26.44","16","35","21","26"
"2006","16-34 y.","Hamburg","23.64","23","77","19","21","27","28","33","22.82","24.46","17","33","22","24"
"2006","16-34 y.","Hesse","24.16","23","318","20","21","26","30","35","23.73","24.59","17","39","22","24"
"2006","16-34 y.","Lower Saxony","24.9","24","451","19","22","28","31","39","24.45","25.35","16","45","23","24"
"2006","16-34 y.","Mecklenburg-Western Pomerania","23.43","23","119","18","20","26","29","38","22.67","24.19","16","44","22","24"
"2006","16-34 y.","North Rhine-Westphalia","23.93","23","973","19","21","26","29","38","23.64","24.22","14","58","23","23"
"2006","16-34 y.","Rhineland-Palatinate,Saarland","24.68","24","272","19","21","28","32","37","24.13","25.23","13","46","23","24"
"2006","16-34 y.","Saxony","23.99","23","381","20","21","26","30","35","23.54","24.44","17","59","22","23"
"2006","16-34 y.","Saxony-Anhalt","23.03","22","236","19","20","25","28","36","22.46","23.6","17","57","22","23"
"2006","16-34 y.","Schleswig-Holstein","24.83","25","148","20","21","27","30","36","24.15","25.51","17","38","22","25"
"2006","16-34 y.","Thuringia","24","23","235","20","21","26","30","37","23.46","24.54","17","40","23","24"
"2006","35-65 y.","Baden-W?rttemberg","25.97","25","1514","21","23","28","32","39","25.73","26.21","17","61","25","26"
"2006","35-65 y.","Bavaria","26.11","25","1814","21","23","28","32","43","25.91","26.31","16","60","25","26"
"2006","35-65 y.","Berlin","25.47","24.71","454","20","22","28","32","40","25.04","25.9","16","50","24","25"
"2006","35-65 y.","Brandenburg","26.51","26","498","21","23","29","33","39","26.11","26.91","16","44","26","27"
"2006","35-65 y.","Bremen","25.68","26","80","20","22","28","31","33","24.78","26.58","19","38","23","26"
"2006","35-65 y.","Hamburg","26.05","25","160","21","22","28","34","46","25.24","26.86","16","47","24","26"
"2006","35-65 y.","Hesse","26.48","26","876","21","23","29","32","40","26.18","26.78","15","50","25","26"
"2006","35-65 y.","Lower Saxony","26.29","26","1067","21","23","28","32","42","26.01","26.57","15","54","25","26"
"2006","35-65 y.","Mecklenburg-Western Pomerania","27.04","26","310","22","24","30","33","42","26.52","27.56","18","55","26","27"
"2006","35-65 y.","North Rhine-Westphalia","26.14","25","2593","21","23","28","32","41","25.97","26.31","12","65","25","26"
"2006","35-65 y.","Rhineland-Palatinate,Saarland","26.77","26","732","21","23","29","33","43","26.43","27.11","15","53","26","26"
"2006","35-65 y.","Saxony","26.55","26","872","22","23","29","32","40","26.25","26.85","18","76","26","26"
"2006","35-65 y.","Saxony-Anhalt","27.18","26","480","22","24","30","33","43","26.74","27.62","17","56","26","27"
"2006","35-65 y.","Schleswig-Holstein","26.13","25","369","21","23","28","33","39","25.65","26.61","17","43","25","26"
"2006","35-65 y.","Thuringia","26.49","26","503","22","24","29","32","38","26.13","26.85","17","45","26","27"
"2006","66 and older","Baden-W?rttemberg","26.98","26","491","22","24","29","32","42","26.59","27.37","18","58","26","27"
"2006","66 and older","Bavaria","26.98","26","590","22","24","29","33","38","26.63","27.33","17","64","26","26"
"2006","66 and older","Berlin","26.89","25","138","21","24","28","35","45","26.06","27.72","19","46","25","27"
"2006","66 and older","Brandenburg","28.21","28","222","23","25","31","34","41","27.47","28.95","16","67","27","29"
"2006","66 and older","Bremen","26.43","25.18","31","22","23","29","33","35","25.08","27.78","20","35","24","28"
"2006","66 and older","Hamburg","25.04","25","66","19","22","28","31","43","23.94","26.14","17","43","24","26"
"2006","66 and older","Hesse","27.06","26","271","22","24","30","32","40","26.55","27.57","18","51","26","27"
"2006","66 and older","Lower Saxony","26.35","26","430","22","24","29","31","40","25.93","26.77","16","57","26","26"
"2006","66 and older","Mecklenburg-Western Pomerania","26.82","26","114","23","24","29","32","36","26.14","27.5","18","36","26","27"
"2006","66 and older","North Rhine-Westphalia","26.64","26","929","22","24","29","32","39","26.36","26.92","14","64","26","27"
"2006","66 and older","Rhineland-Palatinate,Saarland","26.71","26","276","21","24","29","33","38","26.19","27.23","17","46","26","27"
"2006","66 and older","Saxony","27.09","27","323","22","24","30","32","38","26.65","27.53","15","41","26","27"
"2006","66 and older","Saxony-Anhalt","27.02","26","197","23","24","29","32","38","26.42","27.62","18","47","26","27"
"2006","66 and older","Schleswig-Holstein","25.86","25","148","22","23","28","30","49","25.23","26.49","18","49","25","26"
"2006","66 and older","Thuringia","27.36","27","213","24","25","29","32","36","26.83","27.89","14","47","27","28"
"2007","16-34 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"2007","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"2007","16-34 y.","Berlin","","","","","","","","","","","","","",""
"2007","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"2007","16-34 y.","Bremen","","","","","","","","","","","","","",""
"2007","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"2007","16-34 y.","Hesse","","","","","","","","","","","","","",""
"2007","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"2007","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"2007","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2007","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2007","16-34 y.","Saxony","","","","","","","","","","","","","",""
"2007","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"2007","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"2007","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"2007","35-65 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"2007","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"2007","35-65 y.","Berlin","","","","","","","","","","","","","",""
"2007","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"2007","35-65 y.","Bremen","","","","","","","","","","","","","",""
"2007","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"2007","35-65 y.","Hesse","","","","","","","","","","","","","",""
"2007","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"2007","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"2007","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2007","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2007","35-65 y.","Saxony","","","","","","","","","","","","","",""
"2007","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"2007","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"2007","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"2007","66 and older","Baden-W?rttemberg","","","","","","","","","","","","","",""
"2007","66 and older","Bavaria","","","","","","","","","","","","","",""
"2007","66 and older","Berlin","","","","","","","","","","","","","",""
"2007","66 and older","Brandenburg","","","","","","","","","","","","","",""
"2007","66 and older","Bremen","","","","","","","","","","","","","",""
"2007","66 and older","Hamburg","","","","","","","","","","","","","",""
"2007","66 and older","Hesse","","","","","","","","","","","","","",""
"2007","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"2007","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"2007","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"2007","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"2007","66 and older","Saxony","","","","","","","","","","","","","",""
"2007","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"2007","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"2007","66 and older","Thuringia","","","","","","","","","","","","","",""
"2008","16-34 y.","Baden-W?rttemberg","24.01","24","605","20","22","26","29","35","23.7","24.32","15","39","23","24"
"2008","16-34 y.","Bavaria","24.17","24","602","20","22","26","29","37","23.84","24.5","16","43","23","24"
"2008","16-34 y.","Berlin","23.35","23","187","20","21","25","29","34","22.86","23.84","17","36","22","23"
"2008","16-34 y.","Brandenburg","24.34","24","171","19","22","27","30","35","23.7","24.98","16","40","22","24"
"2008","16-34 y.","Bremen","25.98","25","33","19","20","29","36","36","24.36","27.6","19","37","23","26"
"2008","16-34 y.","Hamburg","23.02","23","79","19","20","26","28","32","22.27","23.77","18","35","22","24"
"2008","16-34 y.","Hesse","24.57","24","271","20","22","26","32","37","24.04","25.1","17","45","22","24"
"2008","16-34 y.","Lower Saxony","24.43","24","372","19","21","26","32","41","23.94","24.92","15","44","23","24"
"2008","16-34 y.","Mecklenburg-Western Pomerania","23.32","23","95","20","21","25","28","35","22.51","24.13","17","42","22","24"
"2008","16-34 y.","North Rhine-Westphalia","24.23","23","808","20","21","26","30","39","23.91","24.55","15","67","23","23"
"2008","16-34 y.","Rhineland-Palatinate,Saarland","23.89","23","213","19","20","26","31","45","23.26","24.52","13","46","23","24"
"2008","16-34 y.","Saxony","23.79","23","337","19","21","25","29","36","23.36","24.22","14","41","23","24"
"2008","16-34 y.","Saxony-Anhalt","23.57","23","209","20","21","25","30","38","23.04","24.1","13","39","23","24"
"2008","16-34 y.","Schleswig-Holstein","24.48","23","117","19","21","26","30","59","23.31","25.65","17","59","22","24"
"2008","16-34 y.","Thuringia","23.9","23","220","19","21","25","29","39","23.35","24.45","16","39","23","24"
"2008","35-65 y.","Baden-W?rttemberg","26.02","25","1272","21","23","29","32","39","25.78","26.26","17","58","25","26"
"2008","35-65 y.","Bavaria","26.55","26","1564","22","23","29","32","43","26.32","26.78","18","66","25","26"
"2008","35-65 y.","Berlin","26.15","25","392","21","22","29","33","48","25.55","26.75","16","99","24","25"
"2008","35-65 y.","Brandenburg","26.55","25","423","22","23","29","33","41","26.1","27","17","46","25","27"
"2008","35-65 y.","Bremen","26.03","26","74","22","23","28","32","38","25.13","26.93","19","38","23","26"
"2008","35-65 y.","Hamburg","25.95","25","133","21","23","28","32","46","25.1","26.8","19","49","24","26"
"2008","35-65 y.","Hesse","26.71","26","780","21","23","29","33","44","26.38","27.04","17","47","26","26"
"2008","35-65 y.","Lower Saxony","26.68","26","934","21","23","29","33","42","26.37","26.99","15","57","26","26"
"2008","35-65 y.","Mecklenburg-Western Pomerania","27.02","26","282","21","24","30","33","41","26.45","27.59","18","57","26","27"
"2008","35-65 y.","North Rhine-Westphalia","26.45","26","2181","21","23","29","33","40","26.26","26.64","16","59","26","26"
"2008","35-65 y.","Rhineland-Palatinate,Saarland","26.97","26","632","21","23","30","34","46","26.6","27.34","16","47","26","27"
"2008","35-65 y.","Saxony","26.05","25","775","21","23","29","32","37","25.76","26.34","17","44","25","26"
"2008","35-65 y.","Saxony-Anhalt","27.32","27","420","22","24","30","33","42","26.87","27.77","17","46","26","27"
"2008","35-65 y.","Schleswig-Holstein","27.56","26","288","21","24","28","32","44","26.26","28.86","17","197","26","26"
"2008","35-65 y.","Thuringia","26.8","26","436","22","24","29","32","38","26.38","27.22","16","47","26","27"
"2008","66 and older","Baden-W?rttemberg","27.42","27","484","22","24","30","32","46","26.96","27.88","17","73","26","27"
"2008","66 and older","Bavaria","26.8","26","575","22","24","29","32","39","26.43","27.17","16","70","26","27"
"2008","66 and older","Berlin","27.01","26","140","22","24","29","34","43","26.23","27.79","19","44","25","27"
"2008","66 and older","Brandenburg","28.48","28","228","22","24","31","35","58","27.82","29.14","16","58","27","28"
"2008","66 and older","Bremen","25.73","25.57","31","22","23","28","29","31","24.59","26.87","20","32","24","27"
