"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","(0) in school","21.81","21","607","19","20","23","25","32","21.59","22.03","13","36","21","21"
"2002","16-34 y.","(1a) inadequately completed","23.75","23","51","19","21","26","29","31","22.71","24.79","17","32","23","26"
"2002","16-34 y.","(1b) general elementary school","23.55","23","533","19","21","26","28","37","23.21","23.89","12","43","23","23"
"2002","16-34 y.","(1c) basic vocational qualification","24.72","24","801","20","22","27","31","37","24.42","25.02","16","44","24","25"
"2002","16-34 y.","(2a) intermediate vocational","23.87","23","1538","20","21","26","29","36","23.66","24.08","16","61","23","23"
"2002","16-34 y.","(2b) intermediate general qualification","22.56","22","523","19","20","24","27","33","22.24","22.88","15","43","21","22"
"2002","16-34 y.","(2c_gen) general maturity certificate","22.77","22","743","19","20","25","27","32","22.52","23.02","15","52","22","22"
"2002","16-34 y.","(2c_voc) vocational maturity certificate","23.93","23","550","20","21","26","29","38","23.58","24.28","17","49","23","23"
"2002","16-34 y.","(3a) lower tertiary education","23.82","23","258","19","22","25","28","39","23.34","24.3","17","40","23","24"
"2002","16-34 y.","(3b) higher tertiary education","23.37","23","367","19","21","26","28","32","23.04","23.7","17","37","22","23"
"2002","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2002","35-65 y.","(1a) inadequately completed","27.65","28","177","22","25","31","33","38","26.97","28.33","17","52","26","28"
"2002","35-65 y.","(1b) general elementary school","27.27","27","981","22","24","30","34","42","26.95","27.59","13","59","27","27"
"2002","35-65 y.","(1c) basic vocational qualification","26.36","26","4167","22","24","29","32","39","26.23","26.49","16","53","26","26"
"2002","35-65 y.","(2a) intermediate vocational","25.68","25","3364","21","23","28","31","39","25.53","25.83","15","66","25","25"
"2002","35-65 y.","(2b) intermediate general qualification","25.35","25","92","20","23","28","31","40","24.43","26.27","18","40","24","26"
"2002","35-65 y.","(2c_gen) general maturity certificate","25.03","25","130","20","21","27","30","40","24.24","25.82","18","43","24","26"
"2002","35-65 y.","(2c_voc) vocational maturity certificate","24.98","25","899","20","22","27","30","38","24.7","25.26","15","60","24","25"
"2002","35-65 y.","(3a) lower tertiary education","25.61","25","1297","21","23","28","31","39","25.39","25.83","16","46","25","25"
