"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","middle vocational","","","","","","","","","","","","","",""
"2007","vocational + Abi","","","","","","","","","","","","","",""
"2008","general elemantary","26.55","26","1996","21","23","29","33","42","26.31","26.79","13","73","26","26"
"2008","higher education","25.46","25","4182","21","23","28","31","37","25.33","25.59","13","137","25","25"
"2008","higher vocational","26.75","26","1410","21","24","29","33","42","26.51","26.99","16","49","26","26"
"2008","in school","22.57","22","351","19","20","24","26","35","22.16","22.98","15","59","21","22"
"2008","inadequately","27.05","26","185","21","24","30","33","40","26.25","27.85","15","59","26","27"
"2008","middle vocational","26.33","26","9674","21","23","29","32","40","26.23","26.43","15","197","26","26"
"2008","vocational + Abi","25.15","25","1083","20","22","27","31","39","24.89","25.41","16","49","24","25"
"2009","general elemantary","","","","","","","","","","","","","",""
"2009","higher education","","","","","","","","","","","","","",""
"2009","higher vocational","","","","","","","","","","","","","",""
"2009","in school","","","","","","","","","","","","","",""
"2009","inadequately","","","","","","","","","","","","","",""
"2009","middle vocational","","","","","","","","","","","","","",""
"2009","vocational + Abi","","","","","","","","","","","","","",""
"2010","general elemantary","26.84","26","1599","21","23","29","33","46","26.51","27.17","13","164","26","26"
"2010","higher education","25.62","25","3824","21","23","28","31","38","25.49","25.75","15","50","25","25"
"2010","higher vocational","27.04","26","1248","21","24","30","33","45","26.76","27.32","15","63","26","27"
"2010","in school","22.61","22","272","19","20","25","26","35","22.21","23.01","17","36","21","22"
"2010","inadequately","27.69","27","139","21","23","31","36","44","26.7","28.68","17","59","25","28"
"2010","middle vocational","26.5","26","8253","21","23","29","33","42","26.4","26.6","16","73","26","26"
"2010","vocational + Abi","25.7","25","937","20","22","28","32","42","25.41","25.99","17","64","24","25"
"2011","general elemantary","","","","","","","","","","","","","",""
"2011","higher education","","","","","","","","","","","","","",""
"2011","higher vocational","","","","","","","","","","","","","",""
"2011","in school","","","","","","","","","","","","","",""
"2011","inadequately","","","","","","","","","","","","","",""
"2011","middle vocational","","","","","","","","","","","","","",""
"2011","vocational + Abi","","","","","","","","","","","","","",""
"2012","general elemantary","26.82","26","2080","21","23","29","33","42","26.59","27.05","15","59","26","27"
"2012","higher education","25.44","25","4619","21","23","28","31","38","25.3","25.58","13","177","25","25"
"2012","higher vocational","26.8","26","1434","21","24","29","33","41","26.56","27.04","17","58","26","27"
"2012","in school","21.85","21","280","19","20","23","25","33","21.49","22.21","16","36","21","22"
"2012","inadequately","27.58","26","228","21","23","31","36","43","26.72","28.44","17","64","26","28"
"2012","middle vocational","26.56","26","10198","21","23","29","33","42","26.46","26.66","12","74","26","26"
"2012","vocational + Abi","25.66","25","1193","20","22","28","32","42","25.37","25.95","15","91","25","25"
"2013","general elemantary","","","","","","","","","","","","","",""
"2013","higher education","","","","","","","","","","","","","",""
"2013","higher vocational","","","","","","","","","","","","","",""
"2013","in school","","","","","","","","","","","","","",""
"2013","inadequately","","","","","","","","","","","","","",""
"2013","middle vocational","","","","","","","","","","","","","",""
"2013","vocational + Abi","","","","","","","","","","","","","",""
"2014","general elemantary","26.92","26","3058","21","23","30","34","43","26.72","27.12","13","63","26","26"
"2014","higher education","25.39","25","6179","20","22","28","31","39","25.28","25.5","14","58","25","25"
"2014","higher vocational","27.11","26","1581","22","24","30","33","42","26.87","27.35","16","75","26","27"
"2014","in school","22.6","22","441","19","20","24","27","33","22.25","22.95","15","43","21","22"
"2014","inadequately","27.73","27","497","21","23","30","36","46","27.2","28.26","17","54","26","27"
"2014","middle vocational","26.63","26","12429","21","23","29","33","43","26.54","26.72","13","147","26","26"
"2014","vocational + Abi","25.78","25","2024","21","22","28","32","42","25.57","25.99","15","59","25","25"
"2015","general elemantary","","","","","","","","","","","","","",""
"2015","higher education","","","","","","","","","","","","","",""
"2015","higher vocational","","","","","","","","","","","","","",""
"2015","in school","","","","","","","","","","","","","",""
"2015","inadequately","","","","","","","","","","","","","",""
"2015","middle vocational","","","","","","","","","","","","","",""
"2015","vocational + Abi","","","","","","","","","","","","","",""
"2016","general elemantary","27.01","26","2518","21","23","30","34","44","26.78","27.24","15","64","26","26"
"2016","higher education","25.5","25","5852","21","22","28","31","39","25.39","25.61","15","66","25","25"
"2016","higher vocational","27.22","26","1392","22","24","29","33","44","26.96","27.48","17","53","26","27"
"2016","in school","22.1","22","327","19","20","24","26","30","21.66","22.54","16","62","21","22"
"2016","inadequately","28.24","27","394","22","24","30","37","50","27.61","28.87","17","69","26","28"
"2016","middle vocational","26.85","26","10833","21","23","29","33","43","26.75","26.95","14","68","26","26"
"2016","vocational + Abi","25.98","25","1989","21","23","28","32","43","25.76","26.2","16","61","25","25"
"2017","general elemantary","","","","","","","","","","","","","",""
"2017","higher education","","","","","","","","","","","","","",""
"2017","higher vocational","","","","","","","","","","","","","",""
"2017","in school","","","","","","","","","","","","","",""
"2017","inadequately","","","","","","","","","","","","","",""
"2017","middle vocational","","","","","","","","","","","","","",""
"2017","vocational + Abi","","","","","","","","","","","","","",""
"2018","general elemantary","27.03","26","3330","21","23","30","34","45","26.83","27.23","11","65","26","26"
"2018","higher education","25.53","25","6900","21","23","28","31","40","25.42","25.64","15","72","25","25"
"2018","higher vocational","27.21","27","1433","22","24","29","34","43","26.95","27.47","16","56","26","27"
"2018","in school","22.5","22","341","19","20","24","27","32","22.14","22.86","16","44","22","22"
"2018","inadequately","27.55","26","1821","21","23","30","35","51","27.29","27.81","15","84","26","26"
"2018","middle vocational","27.06","26","11922","21","23","30","34","44","26.96","27.16","14","95","26","26"
"2018","vocational + Abi","26.29","25","2152","21","23","29","33","44","26.08","26.5","14","64","25","26"
