"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","(Married) couple without C.","Rural Area","26.45","26","2383","22","24","29","31","38","26.28","26.62","13","60","26","26"
"2002","(Married) couple without C.","Urban Area","25.94","26","5053","21","23","28","31","38","25.83","26.05","14","66","25","26"
"2002","1-pers.-HH","Rural Area","25.4","25","850","21","23","28","31","37","25.12","25.68","17","45","25","25"
"2002","1-pers.-HH","Urban Area","25.22","25","2148","20","22","28","31","38","25.03","25.41","13","61","24","25"
"2002","Couple + C. GT 16 ","Rural Area","25.19","25","1517","20","22","28","31","38","24.97","25.41","12","53","24","25"
"2002","Couple + C. GT 16 ","Urban Area","25.06","25","2459","20","22","28","31","39","24.88","25.24","13","56","24","25"
"2002","Couple + C. LE 16","Rural Area","25.58","25","1451","21","23","28","31","38","25.36","25.8","17","55","25","25"
"2002","Couple + C. LE 16","Urban Area","25.22","25","3260","20","22","27","30","39","25.08","25.36","16","54","24","25"
"2002","Couple + C. LE and GT 16","Rural Area","24.82","24","718","20","22","27","30","39","24.5","25.14","15","44","24","25"
"2002","Couple + C. LE and GT 16","Urban Area","24.6","24","1217","20","22","27","30","38","24.36","24.84","16","45","24","24"
"2002","Single parent","Rural Area","23.86","23","398","19","21","26","30","35","23.41","24.31","15","47","22","24"
"2002","Single parent","Urban Area","24.13","23","726","19","21","26","30","40","23.79","24.47","16","48","23","24"
"2003","(Married) couple without C.","Rural Area","","","","","","","","","","","","","",""
"2003","(Married) couple without C.","Urban Area","","","","","","","","","","","","","",""
"2003","1-pers.-HH","Rural Area","","","","","","","","","","","","","",""
"2003","1-pers.-HH","Urban Area","","","","","","","","","","","","","",""
"2003","Couple + C. GT 16 ","Rural Area","","","","","","","","","","","","","",""
"2003","Couple + C. GT 16 ","Urban Area","","","","","","","","","","","","","",""
"2003","Couple + C. LE 16","Rural Area","","","","","","","","","","","","","",""
"2003","Couple + C. LE 16","Urban Area","","","","","","","","","","","","","",""
"2003","Couple + C. LE and GT 16","Rural Area","","","","","","","","","","","","","",""
"2003","Couple + C. LE and GT 16","Urban Area","","","","","","","","","","","","","",""
"2003","Single parent","Rural Area","","","","","","","","","","","","","",""
"2003","Single parent","Urban Area","","","","","","","","","","","","","",""
"2004","(Married) couple without C.","Rural Area","26.65","26","2312","22","24","29","32","39","26.47","26.83","13","65","26","26"
"2004","(Married) couple without C.","Urban Area","26.06","26","4904","21","23","29","31","37","25.94","26.18","15","62","25","26"
"2004","1-pers.-HH","Rural Area","25.65","25","863","21","22","28","31","36","25.36","25.94","16","65","25","26"
