"ple0004","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Full Time","(0) in school","","","",""
"Strong","2002","Full Time","(1a) inadequately completed","8","","",""
"Strong","2002","Full Time","(1b) general elementary school","23","","",""
"Strong","2002","Full Time","(1c) basic vocational qualification","109","0.0486151222846022","0.0398487887686875","0.0573814558005169"
"Strong","2002","Full Time","(2b) intermediate general qualification","4","","",""
"Strong","2002","Full Time","(2a) intermediate vocational","62","0.0239055661452811","0.0181963408816396","0.0296147914089226"
"Strong","2002","Full Time","(2c_gen) general maturity certificate","2","","",""
"Strong","2002","Full Time","(2c_voc) vocational maturity certificate","20","","",""
"Strong","2002","Full Time","(3a) lower tertiary education","24","","",""
"Strong","2002","Full Time","(3b) higher tertiary education","33","0.0209246604027102","0.0140475072645198","0.0278018135409005"
"Strong","2002","Part Time","(0) in school","","","",""
"Strong","2002","Part Time","(1a) inadequately completed","1","","",""
"Strong","2002","Part Time","(1b) general elementary school","35","0.0874101670845866","0.0611392402943307","0.113681093874843"
"Strong","2002","Part Time","(1c) basic vocational qualification","107","0.0905599224617368","0.0747453340419552","0.106374510881518"
"Strong","2002","Part Time","(2b) intermediate general qualification","5","","",""
"Strong","2002","Part Time","(2a) intermediate vocational","56","0.0500752778889669","0.0386261347925315","0.0615244209854023"
"Strong","2002","Part Time","(2c_gen) general maturity certificate","2","","",""
"Strong","2002","Part Time","(2c_voc) vocational maturity certificate","15","","",""
"Strong","2002","Part Time","(3a) lower tertiary education","16","","",""
"Strong","2002","Part Time","(3b) higher tertiary education","19","","",""
"Strong","2002","Not Working","(0) in school","4","","",""
"Strong","2002","Not Working","(1a) inadequately completed","55","0.320880874416219","0.251319214570331","0.390442534262106"
"Strong","2002","Not Working","(1b) general elementary school","407","0.328912454317768","0.303860006554677","0.353964902080859"
"Strong","2002","Not Working","(1c) basic vocational qualification","780","0.269787396895814","0.254107280783247","0.285467513008381"
"Strong","2002","Not Working","(2b) intermediate general qualification","20","","",""
