"ple0004","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not at all","2002","Part Time","general elemantary","411","0.601650627114186","0.563928149764297","0.639373104464075"
"Not at all","2002","Part Time","middle vocational","1906","0.672683053148827","0.655221440431168","0.690144665866485"
"Not at all","2002","Part Time","vocational + Abi","243","0.727785579308031","0.677914971074486","0.777656187541577"
"Not at all","2002","Part Time","higher vocational","248","0.617427587517105","0.567972499829266","0.666882675204944"
"Not at all","2002","Part Time","higher education","653","0.676149845926687","0.645645802784698","0.706653889068677"
"Not at all","2002","Not Working","in school","458","0.929340629944395","0.906581484390537","0.952099775498253"
"Not at all","2002","Not Working","inadequately","39","0.266717342387368","0.198616588718186","0.33481809605655"
"Not at all","2002","Not Working","general elemantary","571","0.313463680489878","0.290502171019329","0.336425189960428"
"Not at all","2002","Not Working","middle vocational","1737","0.366172045129259","0.351696777683655","0.380647312574864"
"Not at all","2002","Not Working","vocational + Abi","172","0.462327848159495","0.406826818198258","0.517828878120732"
"Not at all","2002","Not Working","higher vocational","174","0.324796731791783","0.2829898607239","0.366603602859665"
"Not at all","2002","Not Working","higher education","416","0.384387355237976","0.35340521511879","0.415369495357161"
"Strong","2003","Full Time","in school","","","",""
"Strong","2003","Full Time","inadequately","","","",""
"Strong","2003","Full Time","general elemantary","","","",""
"Strong","2003","Full Time","middle vocational","","","",""
"Strong","2003","Full Time","vocational + Abi","","","",""
"Strong","2003","Full Time","higher vocational","","","",""
"Strong","2003","Full Time","higher education","","","",""
"Strong","2003","Part Time","in school","","","",""
"Strong","2003","Part Time","inadequately","","","",""
"Strong","2003","Part Time","general elemantary","","","",""
"Strong","2003","Part Time","middle vocational","","","",""
"Strong","2003","Part Time","vocational + Abi","","","",""
"Strong","2003","Part Time","higher vocational","","","",""
"Strong","2003","Part Time","higher education","","","",""
"Strong","2003","Not Working","in school","","","",""
"Strong","2003","Not Working","inadequately","","","",""
"Strong","2003","Not Working","general elemantary","","","",""
"Strong","2003","Not Working","middle vocational","","","",""
"Strong","2003","Not Working","vocational + Abi","","","",""
"Strong","2003","Not Working","higher vocational","","","",""
"Strong","2003","Not Working","higher education","","","",""
"A little","2003","Full Time","in school","","","",""
"A little","2003","Full Time","inadequately","","","",""
"A little","2003","Full Time","general elemantary","","","",""
"A little","2003","Full Time","middle vocational","","","",""
"A little","2003","Full Time","vocational + Abi","","","",""
"A little","2003","Full Time","higher vocational","","","",""
"A little","2003","Full Time","higher education","","","",""
"A little","2003","Part Time","in school","","","",""
"A little","2003","Part Time","inadequately","","","",""
"A little","2003","Part Time","general elemantary","","","",""
"A little","2003","Part Time","middle vocational","","","",""
"A little","2003","Part Time","vocational + Abi","","","",""
"A little","2003","Part Time","higher vocational","","","",""
"A little","2003","Part Time","higher education","","","",""
"A little","2003","Not Working","in school","","","",""
"A little","2003","Not Working","inadequately","","","",""
"A little","2003","Not Working","general elemantary","","","",""
"A little","2003","Not Working","middle vocational","","","",""
"A little","2003","Not Working","vocational + Abi","","","",""
"A little","2003","Not Working","higher vocational","","","",""
"A little","2003","Not Working","higher education","","","",""
"Not at all","2003","Full Time","in school","","","",""
"Not at all","2003","Full Time","inadequately","","","",""
"Not at all","2003","Full Time","general elemantary","","","",""
"Not at all","2003","Full Time","middle vocational","","","",""
"Not at all","2003","Full Time","vocational + Abi","","","",""
"Not at all","2003","Full Time","higher vocational","","","",""
"Not at all","2003","Full Time","higher education","","","",""
"Not at all","2003","Part Time","in school","","","",""
"Not at all","2003","Part Time","inadequately","","","",""
"Not at all","2003","Part Time","general elemantary","","","",""
"Not at all","2003","Part Time","middle vocational","","","",""
"Not at all","2003","Part Time","vocational + Abi","","","",""
"Not at all","2003","Part Time","higher vocational","","","",""
"Not at all","2003","Part Time","higher education","","","",""
"Not at all","2003","Not Working","in school","","","",""
"Not at all","2003","Not Working","inadequately","","","",""
"Not at all","2003","Not Working","general elemantary","","","",""
"Not at all","2003","Not Working","middle vocational","","","",""
"Not at all","2003","Not Working","vocational + Abi","","","",""
"Not at all","2003","Not Working","higher vocational","","","",""
"Not at all","2003","Not Working","higher education","","","",""
"Strong","2004","Full Time","in school","","","",""
"Strong","2004","Full Time","inadequately","5","","",""
"Strong","2004","Full Time","general elemantary","19","","",""
"Strong","2004","Full Time","middle vocational","129","0.0378529455995891","0.0319388456085852","0.0437670455905931"
"Strong","2004","Full Time","vocational + Abi","14","","",""
"Strong","2004","Full Time","higher vocational","25","","",""
"Strong","2004","Full Time","higher education","49","0.0202528809049158","0.0145936161150704","0.0259121456947612"
"Strong","2004","Part Time","in school","2","","",""
"Strong","2004","Part Time","inadequately","5","","",""
"Strong","2004","Part Time","general elemantary","23","","",""
"Strong","2004","Part Time","middle vocational","131","0.063575786753334","0.0542807029556458","0.0728708705510221"
"Strong","2004","Part Time","vocational + Abi","15","","",""
"Strong","2004","Part Time","higher vocational","17","","",""
"Strong","2004","Part Time","higher education","29","","",""
"Strong","2004","Not Working","in school","5","","",""
"Strong","2004","Not Working","inadequately","31","0.194987960475915","0.13200379445576","0.257972126496071"
"Strong","2004","Not Working","general elemantary","414","0.32796136149814","0.303654244141098","0.352268478855183"
"Strong","2004","Not Working","middle vocational","921","0.244791080712405","0.231739488577313","0.257842672847496"
"Strong","2004","Not Working","vocational + Abi","47","0.21733676443761","0.169621074449636","0.265052454425585"
"Strong","2004","Not Working","higher vocational","114","0.267398402368878","0.228169424163007","0.306627380574749"
"Strong","2004","Not Working","higher education","166","0.213893083561491","0.18840166064351","0.239384506479472"
"A little","2004","Full Time","in school","1","","",""
"A little","2004","Full Time","inadequately","15","","",""
"A little","2004","Full Time","general elemantary","129","0.234973344254746","0.201160850326321","0.268785838183171"
"A little","2004","Full Time","middle vocational","1039","0.269557459512867","0.255806379730238","0.283308539295496"
"A little","2004","Full Time","vocational + Abi","116","0.223949237259759","0.188754837128932","0.259143637390585"
"A little","2004","Full Time","higher vocational","218","0.280792322252283","0.249901989254111","0.311682655250456"
"A little","2004","Full Time","higher education","497","0.22208676516017","0.205387916382121","0.238785613938219"
"A little","2004","Part Time","in school","8","","",""
"A little","2004","Part Time","inadequately","12","","",""
"A little","2004","Part Time","general elemantary","157","0.294900314389414","0.256928960104503","0.332871668674324"
"A little","2004","Part Time","middle vocational","700","0.275300184060603","0.258284341963938","0.292316026157267"
"A little","2004","Part Time","vocational + Abi","79","0.226975696204224","0.182516955807993","0.271434436600454"
"A little","2004","Part Time","higher vocational","92","0.267799417934229","0.220868949702166","0.314729886166292"
"A little","2004","Part Time","higher education","221","0.256025665025662","0.227915504476462","0.284135825574862"
"A little","2004","Not Working","in school","43","0.0888266626090303","0.0649637229135216","0.112689602304539"
"A little","2004","Not Working","inadequately","67","0.420394139946043","0.341921004099225","0.498867275792862"
"A little","2004","Not Working","general elemantary","531","0.376273818389005","0.351191135743785","0.401356501034226"
"A little","2004","Not Working","middle vocational","1551","0.388427432972017","0.373632565169551","0.403222300774483"
"A little","2004","Not Working","vocational + Abi","77","0.313290282803947","0.259628239986036","0.366952325621857"
"A little","2004","Not Working","higher vocational","188","0.397801877393325","0.35442115554977","0.441182599236879"
"A little","2004","Not Working","higher education","385","0.393108152591515","0.362743621706706","0.423472683476325"
"Not at all","2004","Full Time","in school","","","",""
"Not at all","2004","Full Time","inadequately","30","0.568811407911357","0.431539753168975","0.706083062653739"
"Not at all","2004","Full Time","general elemantary","456","0.739240345236561","0.704226270774884","0.774254419698237"
"Not at all","2004","Full Time","middle vocational","2832","0.692589594887544","0.678290275773417","0.706888914001671"
"Not at all","2004","Full Time","vocational + Abi","409","0.741116969341972","0.704138504356192","0.778095434327753"
"Not at all","2004","Full Time","higher vocational","570","0.689752608566721","0.657954333389333","0.721550883744109"
"Not at all","2004","Full Time","higher education","1834","0.757660353934914","0.740445270639176","0.774875437230653"
"Not at all","2004","Part Time","in school","82","0.842072918318416","0.767555580231918","0.916590256404914"
"Not at all","2004","Part Time","inadequately","32","0.534308288560613","0.394640820302904","0.673975756818322"
"Not at all","2004","Part Time","general elemantary","374","0.659054657802402","0.619582005747899","0.698527309856905"
"Not at all","2004","Part Time","middle vocational","1816","0.661124029186063","0.643092482572979","0.679155575799147"
"Not at all","2004","Part Time","vocational + Abi","247","0.711200856352637","0.663098651054901","0.759303061650374"
"Not at all","2004","Part Time","higher vocational","233","0.647755440281894","0.597130710310164","0.698380170253625"
"Not at all","2004","Part Time","higher education","676","0.697795872929789","0.668218677464529","0.727373068395048"
"Not at all","2004","Not Working","in school","498","0.907029286181139","0.882671629362874","0.931386942999405"
"Not at all","2004","Not Working","inadequately","54","0.384617899578041","0.307276242485542","0.461959556670541"
"Not at all","2004","Not Working","general elemantary","488","0.295764820112854","0.272135179758267","0.319394460467441"
"Not at all","2004","Not Working","middle vocational","1697","0.366781486315579","0.352152553394735","0.381410419236422"
"Not at all","2004","Not Working","vocational + Abi","163","0.469372952758443","0.411635068672624","0.527110836844262"
"Not at all","2004","Not Working","higher vocational","187","0.334799720237797","0.292972171274583","0.376627269201012"
"Not at all","2004","Not Working","higher education","443","0.392998763846994","0.362635721957234","0.423361805736754"
"Strong","2005","Full Time","in school","","","",""
"Strong","2005","Full Time","inadequately","","","",""
"Strong","2005","Full Time","general elemantary","","","",""
"Strong","2005","Full Time","middle vocational","","","",""
"Strong","2005","Full Time","vocational + Abi","","","",""
"Strong","2005","Full Time","higher vocational","","","",""
"Strong","2005","Full Time","higher education","","","",""
"Strong","2005","Part Time","in school","","","",""
"Strong","2005","Part Time","inadequately","","","",""
"Strong","2005","Part Time","general elemantary","","","",""
"Strong","2005","Part Time","middle vocational","","","",""
"Strong","2005","Part Time","vocational + Abi","","","",""
"Strong","2005","Part Time","higher vocational","","","",""
"Strong","2005","Part Time","higher education","","","",""
"Strong","2005","Not Working","in school","","","",""
"Strong","2005","Not Working","inadequately","","","",""
"Strong","2005","Not Working","general elemantary","","","",""
"Strong","2005","Not Working","middle vocational","","","",""
"Strong","2005","Not Working","vocational + Abi","","","",""
"Strong","2005","Not Working","higher vocational","","","",""
"Strong","2005","Not Working","higher education","","","",""
"A little","2005","Full Time","in school","","","",""
"A little","2005","Full Time","inadequately","","","",""
"A little","2005","Full Time","general elemantary","","","",""
"A little","2005","Full Time","middle vocational","","","",""
"A little","2005","Full Time","vocational + Abi","","","",""
"A little","2005","Full Time","higher vocational","","","",""
"A little","2005","Full Time","higher education","","","",""
"A little","2005","Part Time","in school","","","",""
"A little","2005","Part Time","inadequately","","","",""
"A little","2005","Part Time","general elemantary","","","",""
"A little","2005","Part Time","middle vocational","","","",""
"A little","2005","Part Time","vocational + Abi","","","",""
"A little","2005","Part Time","higher vocational","","","",""
"A little","2005","Part Time","higher education","","","",""
"A little","2005","Not Working","in school","","","",""
"A little","2005","Not Working","inadequately","","","",""
"A little","2005","Not Working","general elemantary","","","",""
"A little","2005","Not Working","middle vocational","","","",""
"A little","2005","Not Working","vocational + Abi","","","",""
"A little","2005","Not Working","higher vocational","","","",""
"A little","2005","Not Working","higher education","","","",""
"Not at all","2005","Full Time","in school","","","",""
"Not at all","2005","Full Time","inadequately","","","",""
"Not at all","2005","Full Time","general elemantary","","","",""
"Not at all","2005","Full Time","middle vocational","","","",""
"Not at all","2005","Full Time","vocational + Abi","","","",""
"Not at all","2005","Full Time","higher vocational","","","",""
"Not at all","2005","Full Time","higher education","","","",""
"Not at all","2005","Part Time","in school","","","",""
"Not at all","2005","Part Time","inadequately","","","",""
"Not at all","2005","Part Time","general elemantary","","","",""
"Not at all","2005","Part Time","middle vocational","","","",""
"Not at all","2005","Part Time","vocational + Abi","","","",""
"Not at all","2005","Part Time","higher vocational","","","",""
"Not at all","2005","Part Time","higher education","","","",""
"Not at all","2005","Not Working","in school","","","",""
"Not at all","2005","Not Working","inadequately","","","",""
"Not at all","2005","Not Working","general elemantary","","","",""
"Not at all","2005","Not Working","middle vocational","","","",""
"Not at all","2005","Not Working","vocational + Abi","","","",""
"Not at all","2005","Not Working","higher vocational","","","",""
"Not at all","2005","Not Working","higher education","","","",""
"Strong","2006","Full Time","in school","","","",""
"Strong","2006","Full Time","inadequately","7","","",""
"Strong","2006","Full Time","general elemantary","23","","",""
"Strong","2006","Full Time","middle vocational","140","0.0364821165030178","0.0306551811692456","0.0423090518367901"
"Strong","2006","Full Time","vocational + Abi","6","","",""
"Strong","2006","Full Time","higher vocational","27","","",""
"Strong","2006","Full Time","higher education","55","0.0185936466776572","0.0132304089699683","0.0239568843853461"
"Strong","2006","Part Time","in school","1","","",""
"Strong","2006","Part Time","inadequately","4","","",""
"Strong","2006","Part Time","general elemantary","34","0.0610959116283545","0.0402890830268662","0.0819027402298429"
"Strong","2006","Part Time","middle vocational","128","0.0567082867597106","0.0478874423140147","0.0655291312054065"
"Strong","2006","Part Time","vocational + Abi","10","","",""
"Strong","2006","Part Time","higher vocational","16","","",""
"Strong","2006","Part Time","higher education","37","0.0600152632066648","0.0451371450455927","0.0748933813677368"
"Strong","2006","Not Working","in school","1","","",""
"Strong","2006","Not Working","inadequately","44","0.254270690718513","0.184585383489056","0.32395599794797"
"Strong","2006","Not Working","general elemantary","429","0.321180415080362","0.297335354669933","0.345025475490792"
"Strong","2006","Not Working","middle vocational","962","0.234332411548098","0.221950968841238","0.246713854254959"
"Strong","2006","Not Working","vocational + Abi","50","0.160819532496984","0.119249099828255","0.202389965165712"
"Strong","2006","Not Working","higher vocational","101","0.222417195888152","0.186534856907892","0.258299534868412"
"Strong","2006","Not Working","higher education","195","0.201888280873263","0.178907134755367","0.224869426991159"
"A little","2006","Full Time","in school","","","",""
"A little","2006","Full Time","inadequately","16","","",""
"A little","2006","Full Time","general elemantary","130","0.302267836708955","0.262527664117338","0.342008009300572"
"A little","2006","Full Time","middle vocational","1063","0.268400875944654","0.2546288177757","0.282172934113608"
"A little","2006","Full Time","vocational + Abi","129","0.225840607333303","0.191240067824186","0.260441146842421"
"A little","2006","Full Time","higher vocational","221","0.284654438392404","0.25344347015291","0.315865406631898"
"A little","2006","Full Time","higher education","533","0.212289685358265","0.19605409671106","0.22852527400547"
"A little","2006","Part Time","in school","4","","",""
"A little","2006","Part Time","inadequately","15","","",""
"A little","2006","Part Time","general elemantary","158","0.31987044670988","0.279350199947983","0.360390693471777"
"A little","2006","Part Time","middle vocational","778","0.305952420949095","0.288377820541854","0.323527021356336"
"A little","2006","Part Time","vocational + Abi","80","0.233580648825431","0.189751984200236","0.277409313450625"
"A little","2006","Part Time","higher vocational","83","0.283828920773545","0.235477240586752","0.332180600960338"
"A little","2006","Part Time","higher education","237","0.249932896215832","0.222811095822821","0.277054696608842"
"A little","2006","Not Working","in school","29","","",""
"A little","2006","Not Working","inadequately","60","0.429799128240789","0.350576514791153","0.509021741690424"
"A little","2006","Not Working","general elemantary","552","0.370380027701176","0.345719080948974","0.395040974453378"
"A little","2006","Not Working","middle vocational","1703","0.397996901514176","0.383689059089411","0.412304743938942"
"A little","2006","Not Working","vocational + Abi","89","0.337510773688788","0.284002530292239","0.391019017085336"
"A little","2006","Not Working","higher vocational","221","0.450081642685369","0.407155882110106","0.493007403260631"
"A little","2006","Not Working","higher education","447","0.389131820950939","0.36121882775476","0.417044814147119"
"Not at all","2006","Full Time","in school","4","","",""
"Not at all","2006","Full Time","inadequately","29","","",""
"Not at all","2006","Full Time","general elemantary","360","0.655174445495451","0.614043603036773","0.69630528795413"
"Not at all","2006","Full Time","middle vocational","2774","0.695117007552329","0.680809438453119","0.709424576651538"
"Not at all","2006","Full Time","vocational + Abi","426","0.747722631114521","0.711782796886834","0.783662465342208"
"Not at all","2006","Full Time","higher vocational","555","0.685815369893171","0.653709355716783","0.717921384069558"
"Not at all","2006","Full Time","higher education","1849","0.769116667964078","0.752386021247261","0.785847314680896"
"Not at all","2006","Part Time","in school","59","0.894468714102613","0.819197088311107","0.96974033989412"
"Not at all","2006","Part Time","inadequately","18","","",""
"Not at all","2006","Part Time","general elemantary","317","0.619033641661766","0.576845573510937","0.661221709812595"
"Not at all","2006","Part Time","middle vocational","1735","0.637339292291194","0.619003508061485","0.655675076520904"
"Not at all","2006","Part Time","vocational + Abi","268","0.73025702266548","0.684282257226206","0.776231788104753"
"Not at all","2006","Part Time","higher vocational","235","0.648605941292346","0.597406817809901","0.699805064774791"
"Not at all","2006","Part Time","higher education","705","0.690051840577503","0.661082264819024","0.719021416335983"
"Not at all","2006","Not Working","in school","299","0.935418131435802","0.908859338249242","0.961976924622361"
"Not at all","2006","Not Working","inadequately","46","0.315930181040699","0.24153441249775","0.390325949583647"
"Not at all","2006","Not Working","general elemantary","492","0.308439557218462","0.284853962861236","0.332025151575688"
"Not at all","2006","Not Working","middle vocational","1831","0.367670686937725","0.353576627441287","0.381764746434164"
"Not at all","2006","Not Working","vocational + Abi","161","0.501669693814228","0.445090722583533","0.558248665044924"
"Not at all","2006","Not Working","higher vocational","194","0.327501161426479","0.287008583022898","0.367993739830061"
"Not at all","2006","Not Working","higher education","530","0.408979898175798","0.380832620816889","0.437127175534707"
"Strong","2007","Full Time","in school","","","",""
"Strong","2007","Full Time","inadequately","","","",""
"Strong","2007","Full Time","general elemantary","","","",""
"Strong","2007","Full Time","middle vocational","","","",""
"Strong","2007","Full Time","vocational + Abi","","","",""
"Strong","2007","Full Time","higher vocational","","","",""
"Strong","2007","Full Time","higher education","","","",""
"Strong","2007","Part Time","in school","","","",""
"Strong","2007","Part Time","inadequately","","","",""
"Strong","2007","Part Time","general elemantary","","","",""
"Strong","2007","Part Time","middle vocational","","","",""
"Strong","2007","Part Time","vocational + Abi","","","",""
"Strong","2007","Part Time","higher vocational","","","",""
"Strong","2007","Part Time","higher education","","","",""
"Strong","2007","Not Working","in school","","","",""
"Strong","2007","Not Working","inadequately","","","",""
"Strong","2007","Not Working","general elemantary","","","",""
"Strong","2007","Not Working","middle vocational","","","",""
"Strong","2007","Not Working","vocational + Abi","","","",""
"Strong","2007","Not Working","higher vocational","","","",""
"Strong","2007","Not Working","higher education","","","",""
"A little","2007","Full Time","in school","","","",""
"A little","2007","Full Time","inadequately","","","",""
"A little","2007","Full Time","general elemantary","","","",""
"A little","2007","Full Time","middle vocational","","","",""
"A little","2007","Full Time","vocational + Abi","","","",""
"A little","2007","Full Time","higher vocational","","","",""
"A little","2007","Full Time","higher education","","","",""
"A little","2007","Part Time","in school","","","",""
"A little","2007","Part Time","inadequately","","","",""
"A little","2007","Part Time","general elemantary","","","",""
"A little","2007","Part Time","middle vocational","","","",""
"A little","2007","Part Time","vocational + Abi","","","",""
"A little","2007","Part Time","higher vocational","","","",""
"A little","2007","Part Time","higher education","","","",""
"A little","2007","Not Working","in school","","","",""
"A little","2007","Not Working","inadequately","","","",""
"A little","2007","Not Working","general elemantary","","","",""
"A little","2007","Not Working","middle vocational","","","",""
"A little","2007","Not Working","vocational + Abi","","","",""
"A little","2007","Not Working","higher vocational","","","",""
"A little","2007","Not Working","higher education","","","",""
"Not at all","2007","Full Time","in school","","","",""
"Not at all","2007","Full Time","inadequately","","","",""
"Not at all","2007","Full Time","general elemantary","","","",""
"Not at all","2007","Full Time","middle vocational","","","",""
"Not at all","2007","Full Time","vocational + Abi","","","",""
"Not at all","2007","Full Time","higher vocational","","","",""
"Not at all","2007","Full Time","higher education","","","",""
"Not at all","2007","Part Time","in school","","","",""
"Not at all","2007","Part Time","inadequately","","","",""
"Not at all","2007","Part Time","general elemantary","","","",""
"Not at all","2007","Part Time","middle vocational","","","",""
"Not at all","2007","Part Time","vocational + Abi","","","",""
"Not at all","2007","Part Time","higher vocational","","","",""
"Not at all","2007","Part Time","higher education","","","",""
"Not at all","2007","Not Working","in school","","","",""
"Not at all","2007","Not Working","inadequately","","","",""
"Not at all","2007","Not Working","general elemantary","","","",""
"Not at all","2007","Not Working","middle vocational","","","",""
"Not at all","2007","Not Working","vocational + Abi","","","",""
"Not at all","2007","Not Working","higher vocational","","","",""
"Not at all","2007","Not Working","higher education","","","",""
"Strong","2008","Full Time","in school","","","",""
"Strong","2008","Full Time","inadequately","3","","",""
"Strong","2008","Full Time","general elemantary","14","","",""
"Strong","2008","Full Time","middle vocational","126","0.0397000041645508","0.0333262663285694","0.0460737420005322"
"Strong","2008","Full Time","vocational + Abi","12","","",""
"Strong","2008","Full Time","higher vocational","24","","",""
"Strong","2008","Full Time","higher education","67","0.0268142625465481","0.0199828305589875","0.0336456945341087"
"Strong","2008","Part Time","in school","","","",""
"Strong","2008","Part Time","inadequately","3","","",""
"Strong","2008","Part Time","general elemantary","27","","",""
"Strong","2008","Part Time","middle vocational","109","0.0530395267316162","0.0438725127213078","0.0622065407419245"
"Strong","2008","Part Time","vocational + Abi","5","","",""
"Strong","2008","Part Time","higher vocational","14","","",""
"Strong","2008","Part Time","higher education","30","0.0416840097177336","0.028597217778978","0.0547708016564892"
"Strong","2008","Not Working","in school","1","","",""
"Strong","2008","Not Working","inadequately","33","0.273235754389068","0.192489813208434","0.353981695569702"
"Strong","2008","Not Working","general elemantary","355","0.315692063609555","0.289427336201703","0.341956791017407"
"Strong","2008","Not Working","middle vocational","886","0.243419677712646","0.229869220510112","0.25697013491518"
"Strong","2008","Not Working","vocational + Abi","53","0.22400328100418","0.173030460928278","0.274976101080083"
"Strong","2008","Not Working","higher vocational","105","0.24202174034992","0.202796021022831","0.281247459677009"
"Strong","2008","Not Working","higher education","179","0.174206272786944","0.152379638050499","0.196032907523388"
"A little","2008","Full Time","in school","","","",""
"A little","2008","Full Time","inadequately","10","","",""
"A little","2008","Full Time","general elemantary","90","0.274383327402962","0.231659164211501","0.317107490594424"
"A little","2008","Full Time","middle vocational","963","0.276237483798995","0.261641451867432","0.290833515730558"
"A little","2008","Full Time","vocational + Abi","116","0.218145969291888","0.182408331354537","0.253883607229239"
"A little","2008","Full Time","higher vocational","183","0.240969179436818","0.208537434590455","0.27340092428318"
"A little","2008","Full Time","higher education","420","0.182264573573391","0.16593824656745","0.198590900579332"
"A little","2008","Part Time","in school","11","","",""
"A little","2008","Part Time","inadequately","13","","",""
"A little","2008","Part Time","general elemantary","129","0.348159784074393","0.301991225596381","0.394328342552405"
"A little","2008","Part Time","middle vocational","657","0.318441614436662","0.299385752814573","0.337497476058752"
"A little","2008","Part Time","vocational + Abi","75","0.270484984741891","0.222485249670774","0.318484719813008"
"A little","2008","Part Time","higher vocational","90","0.364608199139934","0.309589737333789","0.419626660946079"
"A little","2008","Part Time","higher education","236","0.29388006076329","0.264052455690511","0.323707665836068"
"A little","2008","Not Working","in school","26","","",""
"A little","2008","Not Working","inadequately","45","0.450523628655994","0.360368910994936","0.540678346317052"
"A little","2008","Not Working","general elemantary","451","0.365046306656959","0.337840582922503","0.392252030391415"
"A little","2008","Not Working","middle vocational","1474","0.391049806455614","0.375641478605181","0.406458134306046"
"A little","2008","Not Working","vocational + Abi","81","0.327599369251337","0.270218501203551","0.384980237299122"
"A little","2008","Not Working","higher vocational","190","0.427011794177848","0.381710758749492","0.472312829606204"
"A little","2008","Not Working","higher education","477","0.410858486186337","0.382546193427617","0.439170778945056"
"Not at all","2008","Full Time","in school","1","","",""
"Not at all","2008","Full Time","inadequately","25","","",""
"Not at all","2008","Full Time","general elemantary","315","0.676610741056307","0.631821539649023","0.721399942463591"
"Not at all","2008","Full Time","middle vocational","2516","0.684062512036454","0.668886979775394","0.699238044297514"
"Not at all","2008","Full Time","vocational + Abi","385","0.744257396311914","0.706504304059527","0.782010488564301"
"Not at all","2008","Full Time","higher vocational","461","0.712820971919864","0.678510518707291","0.747131425132437"
"Not at all","2008","Full Time","higher education","1661","0.790921163880061","0.773724167976346","0.808118159783776"
"Not at all","2008","Part Time","in school","53","0.813773165155084","0.71839896314275","0.909147367167417"
"Not at all","2008","Part Time","inadequately","15","","",""
