"ple0004","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Strong","2002","(2b) intermediate general qualification","higher education","","","",""
"Strong","2002","(2a) intermediate vocational","in school","","","",""
"Strong","2002","(2a) intermediate vocational","inadequately","","","",""
"Strong","2002","(2a) intermediate vocational","general elemantary","","","",""
"Strong","2002","(2a) intermediate vocational","middle vocational","279","0.0779139985986596","0.0701445814256771","0.0856834157716422"
"Strong","2002","(2a) intermediate vocational","vocational + Abi","","","",""
"Strong","2002","(2a) intermediate vocational","higher vocational","43","0.0770126660339524","0.0582057151414569","0.0958196169264479"
"Strong","2002","(2a) intermediate vocational","higher education","","","",""
"Strong","2002","(2c_gen) general maturity certificate","in school","","","",""
"Strong","2002","(2c_gen) general maturity certificate","inadequately","","","",""
"Strong","2002","(2c_gen) general maturity certificate","general elemantary","","","",""
"Strong","2002","(2c_gen) general maturity certificate","middle vocational","11","","",""
"Strong","2002","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Strong","2002","(2c_gen) general maturity certificate","higher vocational","","","",""
"Strong","2002","(2c_gen) general maturity certificate","higher education","","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","in school","","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","vocational + Abi","79","0.0934061733184653","0.0767814652255755","0.110030881411355"
"Strong","2002","(2c_voc) vocational maturity certificate","higher vocational","19","","",""
"Strong","2002","(2c_voc) vocational maturity certificate","higher education","","","",""
"Strong","2002","(3a) lower tertiary education","in school","","","",""
"Strong","2002","(3a) lower tertiary education","inadequately","","","",""
"Strong","2002","(3a) lower tertiary education","general elemantary","","","",""
"Strong","2002","(3a) lower tertiary education","middle vocational","","","",""
"Strong","2002","(3a) lower tertiary education","vocational + Abi","","","",""
"Strong","2002","(3a) lower tertiary education","higher vocational","","","",""
"Strong","2002","(3a) lower tertiary education","higher education","120","0.0823222265949996","0.0696353741629731","0.0950090790270261"
"Strong","2002","(3b) higher tertiary education","in school","","","",""
"Strong","2002","(3b) higher tertiary education","inadequately","","","",""
"Strong","2002","(3b) higher tertiary education","general elemantary","","","",""
"Strong","2002","(3b) higher tertiary education","middle vocational","","","",""
"Strong","2002","(3b) higher tertiary education","vocational + Abi","","","",""
"Strong","2002","(3b) higher tertiary education","higher vocational","","","",""
"Strong","2002","(3b) higher tertiary education","higher education","126","0.0659807028893425","0.0567192324828011","0.0752421732958839"
"A little","2002","(0) in school","in school","43","0.0801946521642485","0.0587296368689119","0.101659667459585"
"A little","2002","(0) in school","inadequately","","","",""
"A little","2002","(0) in school","general elemantary","","","",""
"A little","2002","(0) in school","middle vocational","","","",""
"A little","2002","(0) in school","vocational + Abi","","","",""
"A little","2002","(0) in school","higher vocational","","","",""
"A little","2002","(0) in school","higher education","","","",""
"A little","2002","(1a) inadequately completed","in school","","","",""
"A little","2002","(1a) inadequately completed","inadequately","99","0.421999222733217","0.360407882974608","0.483590562491827"
"A little","2002","(1a) inadequately completed","general elemantary","","","",""
"A little","2002","(1a) inadequately completed","middle vocational","15","","",""
"A little","2002","(1a) inadequately completed","vocational + Abi","","","",""
"A little","2002","(1a) inadequately completed","higher vocational","2","","",""
"A little","2002","(1a) inadequately completed","higher education","","","",""
"A little","2002","(1b) general elementary school","in school","","","",""
"A little","2002","(1b) general elementary school","inadequately","9","","",""
"A little","2002","(1b) general elementary school","general elemantary","798","0.370182025347912","0.350252818856319","0.390111231839506"
"A little","2002","(1b) general elementary school","middle vocational","","","",""
"A little","2002","(1b) general elementary school","vocational + Abi","","","",""
"A little","2002","(1b) general elementary school","higher vocational","","","",""
"A little","2002","(1b) general elementary school","higher education","","","",""
"A little","2002","(1c) basic vocational qualification","in school","","","",""
"A little","2002","(1c) basic vocational qualification","inadequately","","","",""
"A little","2002","(1c) basic vocational qualification","general elemantary","","","",""
"A little","2002","(1c) basic vocational qualification","middle vocational","2138","0.359381280047315","0.347346248602803","0.371416311491828"
"A little","2002","(1c) basic vocational qualification","vocational + Abi","","","",""
"A little","2002","(1c) basic vocational qualification","higher vocational","214","0.39864305173483","0.357686801775777","0.439599301693884"
"A little","2002","(1c) basic vocational qualification","higher education","","","",""
"A little","2002","(2b) intermediate general qualification","in school","","","",""
"A little","2002","(2b) intermediate general qualification","inadequately","","","",""
"A little","2002","(2b) intermediate general qualification","general elemantary","128","0.213182361832897","0.181936766672272","0.244427956993522"
"A little","2002","(2b) intermediate general qualification","middle vocational","","","",""
"A little","2002","(2b) intermediate general qualification","vocational + Abi","","","",""
"A little","2002","(2b) intermediate general qualification","higher vocational","","","",""
"A little","2002","(2b) intermediate general qualification","higher education","","","",""
"A little","2002","(2a) intermediate vocational","in school","","","",""
"A little","2002","(2a) intermediate vocational","inadequately","","","",""
"A little","2002","(2a) intermediate vocational","general elemantary","","","",""
"A little","2002","(2a) intermediate vocational","middle vocational","1170","0.256224352235443","0.243570400911653","0.268878303559234"
"A little","2002","(2a) intermediate vocational","vocational + Abi","","","",""
"A little","2002","(2a) intermediate vocational","higher vocational","231","0.304158073558633","0.271705853549224","0.336610293568042"
"A little","2002","(2a) intermediate vocational","higher education","","","",""
"A little","2002","(2c_gen) general maturity certificate","in school","","","",""
"A little","2002","(2c_gen) general maturity certificate","inadequately","","","",""
"A little","2002","(2c_gen) general maturity certificate","general elemantary","","","",""
"A little","2002","(2c_gen) general maturity certificate","middle vocational","106","0.146074277785215","0.122909972319042","0.169238583251388"
"A little","2002","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"A little","2002","(2c_gen) general maturity certificate","higher vocational","","","",""
"A little","2002","(2c_gen) general maturity certificate","higher education","","","",""
"A little","2002","(2c_voc) vocational maturity certificate","in school","","","",""
"A little","2002","(2c_voc) vocational maturity certificate","inadequately","","","",""
"A little","2002","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"A little","2002","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"A little","2002","(2c_voc) vocational maturity certificate","vocational + Abi","259","0.242469314587358","0.217984976554202","0.266953652620514"
"A little","2002","(2c_voc) vocational maturity certificate","higher vocational","110","0.322939422648589","0.277951251513281","0.367927593783898"
"A little","2002","(2c_voc) vocational maturity certificate","higher education","","","",""
"A little","2002","(3a) lower tertiary education","in school","","","",""
"A little","2002","(3a) lower tertiary education","inadequately","","","",""
"A little","2002","(3a) lower tertiary education","general elemantary","","","",""
"A little","2002","(3a) lower tertiary education","middle vocational","","","",""
"A little","2002","(3a) lower tertiary education","vocational + Abi","","","",""
"A little","2002","(3a) lower tertiary education","higher vocational","","","",""
"A little","2002","(3a) lower tertiary education","higher education","507","0.31248542910109","0.291090735718118","0.333880122484062"
"A little","2002","(3b) higher tertiary education","in school","","","",""
"A little","2002","(3b) higher tertiary education","inadequately","","","",""
"A little","2002","(3b) higher tertiary education","general elemantary","","","",""
"A little","2002","(3b) higher tertiary education","middle vocational","","","",""
"A little","2002","(3b) higher tertiary education","vocational + Abi","","","",""
"A little","2002","(3b) higher tertiary education","higher vocational","","","",""
"A little","2002","(3b) higher tertiary education","higher education","607","0.240575077817927","0.224628727886867","0.256521427748987"
"Not at all","2002","(0) in school","in school","568","0.912794109310754","0.890495906635635","0.935092311985873"
"Not at all","2002","(0) in school","inadequately","","","",""
"Not at all","2002","(0) in school","general elemantary","","","",""
"Not at all","2002","(0) in school","middle vocational","1","","",""
"Not at all","2002","(0) in school","vocational + Abi","","","",""
"Not at all","2002","(0) in school","higher vocational","","","",""
"Not at all","2002","(0) in school","higher education","","","",""
"Not at all","2002","(1a) inadequately completed","in school","","","",""
"Not at all","2002","(1a) inadequately completed","inadequately","93","0.368168779111951","0.308020440761313","0.428317117462588"
"Not at all","2002","(1a) inadequately completed","general elemantary","","","",""
"Not at all","2002","(1a) inadequately completed","middle vocational","21","","",""
"Not at all","2002","(1a) inadequately completed","vocational + Abi","","","",""
"Not at all","2002","(1a) inadequately completed","higher vocational","1","","",""
"Not at all","2002","(1a) inadequately completed","higher education","","","",""
"Not at all","2002","(1b) general elementary school","in school","","","",""
"Not at all","2002","(1b) general elementary school","inadequately","21","","",""
"Not at all","2002","(1b) general elementary school","general elemantary","998","0.401385540246272","0.381153984450163","0.421617096042381"
"Not at all","2002","(1b) general elementary school","middle vocational","","","",""
"Not at all","2002","(1b) general elementary school","vocational + Abi","","","",""
"Not at all","2002","(1b) general elementary school","higher vocational","","","",""
"Not at all","2002","(1b) general elementary school","higher education","","","",""
"Not at all","2002","(1c) basic vocational qualification","in school","","","",""
"Not at all","2002","(1c) basic vocational qualification","inadequately","","","",""
"Not at all","2002","(1c) basic vocational qualification","general elemantary","","","",""
"Not at all","2002","(1c) basic vocational qualification","middle vocational","3040","0.476984415282313","0.464456491551336","0.48951233901329"
"Not at all","2002","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not at all","2002","(1c) basic vocational qualification","higher vocational","267","0.455950547994331","0.414288561058612","0.497612534930049"
"Not at all","2002","(1c) basic vocational qualification","higher education","","","",""
"Not at all","2002","(2b) intermediate general qualification","in school","","","",""
"Not at all","2002","(2b) intermediate general qualification","inadequately","","","",""
"Not at all","2002","(2b) intermediate general qualification","general elemantary","503","0.727579981714199","0.693614638852489","0.761545324575908"
"Not at all","2002","(2b) intermediate general qualification","middle vocational","","","",""
"Not at all","2002","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not at all","2002","(2b) intermediate general qualification","higher vocational","","","",""
"Not at all","2002","(2b) intermediate general qualification","higher education","","","",""
"Not at all","2002","(2a) intermediate vocational","in school","","","",""
"Not at all","2002","(2a) intermediate vocational","inadequately","","","",""
"Not at all","2002","(2a) intermediate vocational","general elemantary","","","",""
"Not at all","2002","(2a) intermediate vocational","middle vocational","3123","0.665861649165897","0.652189079541761","0.679534218790033"
"Not at all","2002","(2a) intermediate vocational","vocational + Abi","","","",""
"Not at all","2002","(2a) intermediate vocational","higher vocational","498","0.618829260407414","0.584569474988668","0.653089045826161"
"Not at all","2002","(2a) intermediate vocational","higher education","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","in school","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","inadequately","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","middle vocational","776","0.842360711332828","0.818460395162193","0.866261027503462"
"Not at all","2002","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not at all","2002","(2c_gen) general maturity certificate","higher education","","","",""
"Not at all","2002","(2c_voc) vocational maturity certificate","in school","","","",""
"Not at all","2002","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not at all","2002","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not at all","2002","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not at all","2002","(2c_voc) vocational maturity certificate","vocational + Abi","839","0.664124512094177","0.637142534973942","0.691106489214412"
"Not at all","2002","(2c_voc) vocational maturity certificate","higher vocational","286","0.636967316078392","0.590702005691826","0.683232626464958"
"Not at all","2002","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not at all","2002","(3a) lower tertiary education","in school","","","",""
"Not at all","2002","(3a) lower tertiary education","inadequately","","","",""
"Not at all","2002","(3a) lower tertiary education","general elemantary","","","",""
"Not at all","2002","(3a) lower tertiary education","middle vocational","","","",""
"Not at all","2002","(3a) lower tertiary education","vocational + Abi","","","",""
"Not at all","2002","(3a) lower tertiary education","higher vocational","","","",""
"Not at all","2002","(3a) lower tertiary education","higher education","1176","0.60519234430391","0.582629714219893","0.627754974387928"
"Not at all","2002","(3b) higher tertiary education","in school","","","",""
"Not at all","2002","(3b) higher tertiary education","inadequately","","","",""
"Not at all","2002","(3b) higher tertiary education","general elemantary","","","",""
"Not at all","2002","(3b) higher tertiary education","middle vocational","","","",""
"Not at all","2002","(3b) higher tertiary education","vocational + Abi","","","",""
"Not at all","2002","(3b) higher tertiary education","higher vocational","","","",""
"Not at all","2002","(3b) higher tertiary education","higher education","2027","0.69344421929273","0.67624320443203","0.710645234153431"
"Strong","2003","(0) in school","in school","","","",""
"Strong","2003","(0) in school","inadequately","","","",""
"Strong","2003","(0) in school","general elemantary","","","",""
"Strong","2003","(0) in school","middle vocational","","","",""
"Strong","2003","(0) in school","vocational + Abi","","","",""
"Strong","2003","(0) in school","higher vocational","","","",""
"Strong","2003","(0) in school","higher education","","","",""
"Strong","2003","(1a) inadequately completed","in school","","","",""
"Strong","2003","(1a) inadequately completed","inadequately","","","",""
"Strong","2003","(1a) inadequately completed","general elemantary","","","",""
"Strong","2003","(1a) inadequately completed","middle vocational","","","",""
"Strong","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Strong","2003","(1a) inadequately completed","higher vocational","","","",""
"Strong","2003","(1a) inadequately completed","higher education","","","",""
"Strong","2003","(1b) general elementary school","in school","","","",""
"Strong","2003","(1b) general elementary school","inadequately","","","",""
"Strong","2003","(1b) general elementary school","general elemantary","","","",""
"Strong","2003","(1b) general elementary school","middle vocational","","","",""
"Strong","2003","(1b) general elementary school","vocational + Abi","","","",""
"Strong","2003","(1b) general elementary school","higher vocational","","","",""
"Strong","2003","(1b) general elementary school","higher education","","","",""
"Strong","2003","(1c) basic vocational qualification","in school","","","",""
"Strong","2003","(1c) basic vocational qualification","inadequately","","","",""
"Strong","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Strong","2003","(1c) basic vocational qualification","middle vocational","","","",""
"Strong","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Strong","2003","(1c) basic vocational qualification","higher vocational","","","",""
"Strong","2003","(1c) basic vocational qualification","higher education","","","",""
"Strong","2003","(2b) intermediate general qualification","in school","","","",""
"Strong","2003","(2b) intermediate general qualification","inadequately","","","",""
"Strong","2003","(2b) intermediate general qualification","general elemantary","","","",""
"Strong","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Strong","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Strong","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Strong","2003","(2b) intermediate general qualification","higher education","","","",""
"Strong","2003","(2a) intermediate vocational","in school","","","",""
"Strong","2003","(2a) intermediate vocational","inadequately","","","",""
"Strong","2003","(2a) intermediate vocational","general elemantary","","","",""
"Strong","2003","(2a) intermediate vocational","middle vocational","","","",""
"Strong","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Strong","2003","(2a) intermediate vocational","higher vocational","","","",""
"Strong","2003","(2a) intermediate vocational","higher education","","","",""
"Strong","2003","(2c_gen) general maturity certificate","in school","","","",""
"Strong","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Strong","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Strong","2003","(2c_gen) general maturity certificate","middle vocational","","","",""
"Strong","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Strong","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Strong","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Strong","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Strong","2003","(3a) lower tertiary education","in school","","","",""
"Strong","2003","(3a) lower tertiary education","inadequately","","","",""
"Strong","2003","(3a) lower tertiary education","general elemantary","","","",""
"Strong","2003","(3a) lower tertiary education","middle vocational","","","",""
"Strong","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Strong","2003","(3a) lower tertiary education","higher vocational","","","",""
"Strong","2003","(3a) lower tertiary education","higher education","","","",""
"Strong","2003","(3b) higher tertiary education","in school","","","",""
"Strong","2003","(3b) higher tertiary education","inadequately","","","",""
"Strong","2003","(3b) higher tertiary education","general elemantary","","","",""
"Strong","2003","(3b) higher tertiary education","middle vocational","","","",""
"Strong","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Strong","2003","(3b) higher tertiary education","higher vocational","","","",""
"Strong","2003","(3b) higher tertiary education","higher education","","","",""
"A little","2003","(0) in school","in school","","","",""
"A little","2003","(0) in school","inadequately","","","",""
"A little","2003","(0) in school","general elemantary","","","",""
"A little","2003","(0) in school","middle vocational","","","",""
"A little","2003","(0) in school","vocational + Abi","","","",""
"A little","2003","(0) in school","higher vocational","","","",""
"A little","2003","(0) in school","higher education","","","",""
"A little","2003","(1a) inadequately completed","in school","","","",""
"A little","2003","(1a) inadequately completed","inadequately","","","",""
"A little","2003","(1a) inadequately completed","general elemantary","","","",""
"A little","2003","(1a) inadequately completed","middle vocational","","","",""
"A little","2003","(1a) inadequately completed","vocational + Abi","","","",""
"A little","2003","(1a) inadequately completed","higher vocational","","","",""
"A little","2003","(1a) inadequately completed","higher education","","","",""
"A little","2003","(1b) general elementary school","in school","","","",""
"A little","2003","(1b) general elementary school","inadequately","","","",""
"A little","2003","(1b) general elementary school","general elemantary","","","",""
"A little","2003","(1b) general elementary school","middle vocational","","","",""
"A little","2003","(1b) general elementary school","vocational + Abi","","","",""
"A little","2003","(1b) general elementary school","higher vocational","","","",""
"A little","2003","(1b) general elementary school","higher education","","","",""
"A little","2003","(1c) basic vocational qualification","in school","","","",""
"A little","2003","(1c) basic vocational qualification","inadequately","","","",""
"A little","2003","(1c) basic vocational qualification","general elemantary","","","",""
"A little","2003","(1c) basic vocational qualification","middle vocational","","","",""
"A little","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"A little","2003","(1c) basic vocational qualification","higher vocational","","","",""
"A little","2003","(1c) basic vocational qualification","higher education","","","",""
"A little","2003","(2b) intermediate general qualification","in school","","","",""
"A little","2003","(2b) intermediate general qualification","inadequately","","","",""
"A little","2003","(2b) intermediate general qualification","general elemantary","","","",""
"A little","2003","(2b) intermediate general qualification","middle vocational","","","",""
"A little","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"A little","2003","(2b) intermediate general qualification","higher vocational","","","",""
"A little","2003","(2b) intermediate general qualification","higher education","","","",""
"A little","2003","(2a) intermediate vocational","in school","","","",""
"A little","2003","(2a) intermediate vocational","inadequately","","","",""
"A little","2003","(2a) intermediate vocational","general elemantary","","","",""
"A little","2003","(2a) intermediate vocational","middle vocational","","","",""
"A little","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"A little","2003","(2a) intermediate vocational","higher vocational","","","",""
"A little","2003","(2a) intermediate vocational","higher education","","","",""
"A little","2003","(2c_gen) general maturity certificate","in school","","","",""
"A little","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"A little","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"A little","2003","(2c_gen) general maturity certificate","middle vocational","","","",""
"A little","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"A little","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"A little","2003","(2c_gen) general maturity certificate","higher education","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"A little","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"A little","2003","(3a) lower tertiary education","in school","","","",""
"A little","2003","(3a) lower tertiary education","inadequately","","","",""
"A little","2003","(3a) lower tertiary education","general elemantary","","","",""
"A little","2003","(3a) lower tertiary education","middle vocational","","","",""
"A little","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"A little","2003","(3a) lower tertiary education","higher vocational","","","",""
"A little","2003","(3a) lower tertiary education","higher education","","","",""
"A little","2003","(3b) higher tertiary education","in school","","","",""
"A little","2003","(3b) higher tertiary education","inadequately","","","",""
"A little","2003","(3b) higher tertiary education","general elemantary","","","",""
"A little","2003","(3b) higher tertiary education","middle vocational","","","",""
"A little","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"A little","2003","(3b) higher tertiary education","higher vocational","","","",""
"A little","2003","(3b) higher tertiary education","higher education","","","",""
"Not at all","2003","(0) in school","in school","","","",""
"Not at all","2003","(0) in school","inadequately","","","",""
"Not at all","2003","(0) in school","general elemantary","","","",""
"Not at all","2003","(0) in school","middle vocational","","","",""
"Not at all","2003","(0) in school","vocational + Abi","","","",""
"Not at all","2003","(0) in school","higher vocational","","","",""
"Not at all","2003","(0) in school","higher education","","","",""
"Not at all","2003","(1a) inadequately completed","in school","","","",""
"Not at all","2003","(1a) inadequately completed","inadequately","","","",""
"Not at all","2003","(1a) inadequately completed","general elemantary","","","",""
"Not at all","2003","(1a) inadequately completed","middle vocational","","","",""
"Not at all","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Not at all","2003","(1a) inadequately completed","higher vocational","","","",""
"Not at all","2003","(1a) inadequately completed","higher education","","","",""
"Not at all","2003","(1b) general elementary school","in school","","","",""
"Not at all","2003","(1b) general elementary school","inadequately","","","",""
"Not at all","2003","(1b) general elementary school","general elemantary","","","",""
"Not at all","2003","(1b) general elementary school","middle vocational","","","",""
"Not at all","2003","(1b) general elementary school","vocational + Abi","","","",""
"Not at all","2003","(1b) general elementary school","higher vocational","","","",""
"Not at all","2003","(1b) general elementary school","higher education","","","",""
"Not at all","2003","(1c) basic vocational qualification","in school","","","",""
"Not at all","2003","(1c) basic vocational qualification","inadequately","","","",""
"Not at all","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Not at all","2003","(1c) basic vocational qualification","middle vocational","","","",""
"Not at all","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not at all","2003","(1c) basic vocational qualification","higher vocational","","","",""
"Not at all","2003","(1c) basic vocational qualification","higher education","","","",""
"Not at all","2003","(2b) intermediate general qualification","in school","","","",""
"Not at all","2003","(2b) intermediate general qualification","inadequately","","","",""
"Not at all","2003","(2b) intermediate general qualification","general elemantary","","","",""
"Not at all","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Not at all","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not at all","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Not at all","2003","(2b) intermediate general qualification","higher education","","","",""
"Not at all","2003","(2a) intermediate vocational","in school","","","",""
"Not at all","2003","(2a) intermediate vocational","inadequately","","","",""
"Not at all","2003","(2a) intermediate vocational","general elemantary","","","",""
"Not at all","2003","(2a) intermediate vocational","middle vocational","","","",""
"Not at all","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Not at all","2003","(2a) intermediate vocational","higher vocational","","","",""
"Not at all","2003","(2a) intermediate vocational","higher education","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","in school","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","middle vocational","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not at all","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Not at all","2003","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not at all","2003","(3a) lower tertiary education","in school","","","",""
"Not at all","2003","(3a) lower tertiary education","inadequately","","","",""
"Not at all","2003","(3a) lower tertiary education","general elemantary","","","",""
"Not at all","2003","(3a) lower tertiary education","middle vocational","","","",""
"Not at all","2003","(3a) lower tertiary education","vocational + Abi","","","",""
"Not at all","2003","(3a) lower tertiary education","higher vocational","","","",""
"Not at all","2003","(3a) lower tertiary education","higher education","","","",""
"Not at all","2003","(3b) higher tertiary education","in school","","","",""
"Not at all","2003","(3b) higher tertiary education","inadequately","","","",""
"Not at all","2003","(3b) higher tertiary education","general elemantary","","","",""
"Not at all","2003","(3b) higher tertiary education","middle vocational","","","",""
"Not at all","2003","(3b) higher tertiary education","vocational + Abi","","","",""
"Not at all","2003","(3b) higher tertiary education","higher vocational","","","",""
"Not at all","2003","(3b) higher tertiary education","higher education","","","",""
"Strong","2004","(0) in school","in school","7","","",""
"Strong","2004","(0) in school","inadequately","","","",""
"Strong","2004","(0) in school","general elemantary","","","",""
"Strong","2004","(0) in school","middle vocational","","","",""
"Strong","2004","(0) in school","vocational + Abi","","","",""
"Strong","2004","(0) in school","higher vocational","","","",""
"Strong","2004","(0) in school","higher education","","","",""
"Strong","2004","(1a) inadequately completed","in school","","","",""
"Strong","2004","(1a) inadequately completed","inadequately","39","0.190767818181203","0.138126066344997","0.243409570017409"
"Strong","2004","(1a) inadequately completed","general elemantary","","","",""
