"ple0004","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2012","Urban Area","East Germany","882","0.495582398261067","0.471857102745238","0.519307693776896","3"
"Not at all","2012","Rural Area","West Germany","2293","0.524272901300973","0.509030744912899","0.539515057689047","3"
"Not at all","2012","Rural Area","East Germany","1521","0.45736530269909","0.439984694044096","0.474745911354085","3"
"Strong","2012","Urban Area","West Germany","1223","0.117867665568295","0.111989359824744","0.123745971311846","1"
"Strong","2012","Urban Area","East Germany","233","0.149664014417796","0.132735745406963","0.166592283428628","1"
"Strong","2012","Rural Area","West Germany","487","0.125190325058415","0.115090102699514","0.135290547417316","1"
"Strong","2012","Rural Area","East Germany","432","0.149523227528128","0.137081944966699","0.161964510089557","1"
"A little","2013","Urban Area","West Germany","","","","","2"
"A little","2013","Urban Area","East Germany","","","","","2"
"A little","2013","Rural Area","West Germany","","","","","2"
"A little","2013","Rural Area","East Germany","","","","","2"
"Not at all","2013","Urban Area","West Germany","","","","","3"
"Not at all","2013","Urban Area","East Germany","","","","","3"
"Not at all","2013","Rural Area","West Germany","","","","","3"
"Not at all","2013","Rural Area","East Germany","","","","","3"
"Strong","2013","Urban Area","West Germany","","","","","1"
"Strong","2013","Urban Area","East Germany","","","","","1"
"Strong","2013","Rural Area","West Germany","","","","","1"
"Strong","2013","Rural Area","East Germany","","","","","1"
"A little","2014","Urban Area","West Germany","4234","0.290489864329611","0.283415463787714","0.297564264871509","2"
"A little","2014","Urban Area","East Germany","660","0.341614210131747","0.320983781068913","0.362244639194581","2"
"A little","2014","Rural Area","West Germany","1584","0.319761107708801","0.307673743949532","0.331848471468071","2"
"A little","2014","Rural Area","East Germany","1257","0.368239575679534","0.352417792741976","0.384061358617091","2"
"Not at all","2014","Urban Area","West Germany","10066","0.589457067528348","0.581791395555717","0.597122739500979","3"
"Not at all","2014","Urban Area","East Germany","1136","0.523626031237286","0.501899785007139","0.545352277467434","3"
"Not at all","2014","Rural Area","West Germany","3625","0.570211926456069","0.557381728089855","0.583042124822284","3"
"Not at all","2014","Rural Area","East Germany","1845","0.473097413520915","0.456719656070687","0.489475170971144","3"
"Strong","2014","Urban Area","West Germany","1520","0.12005306814204","0.114988298190524","0.125117838093557","1"
"Strong","2014","Urban Area","East Germany","234","0.134759758630967","0.119905583526239","0.149613933735696","1"
"Strong","2014","Rural Area","West Germany","510","0.110026965835129","0.101916869087162","0.118137062583096","1"
"Strong","2014","Rural Area","East Germany","468","0.158663010799551","0.146678044420071","0.17064797717903","1"
"A little","2015","Urban Area","West Germany","","","","","2"
"A little","2015","Urban Area","East Germany","","","","","2"
"A little","2015","Rural Area","West Germany","","","","","2"
"A little","2015","Rural Area","East Germany","","","","","2"
"Not at all","2015","Urban Area","West Germany","","","","","3"
"Not at all","2015","Urban Area","East Germany","","","","","3"
"Not at all","2015","Rural Area","West Germany","","","","","3"
"Not at all","2015","Rural Area","East Germany","","","","","3"
"Strong","2015","Urban Area","West Germany","","","","","1"
"Strong","2015","Urban Area","East Germany","","","","","1"
"Strong","2015","Rural Area","West Germany","","","","","1"
"Strong","2015","Rural Area","East Germany","","","","","1"
"A little","2016","Urban Area","West Germany","4506","0.296543470764127","0.289627730236852","0.303459211291402","2"
"A little","2016","Urban Area","East Germany","694","0.321280356803912","0.301555522116893","0.34100519149093","2"
"A little","2016","Rural Area","West Germany","1643","0.317724486427538","0.306019444360934","0.329429528494142","2"
"A little","2016","Rural Area","East Germany","1269","0.362531759314027","0.347012437774966","0.378051080853088","2"
"Not at all","2016","Urban Area","West Germany","10683","0.583533230506256","0.576068762714781","0.590997698297732","3"
"Not at all","2016","Urban Area","East Germany","1202","0.553355507180656","0.532355995970263","0.574355018391049","3"
"Not at all","2016","Rural Area","West Germany","3857","0.565861649685691","0.553401107218753","0.578322192152628","3"
"Not at all","2016","Rural Area","East Germany","1982","0.501137100310972","0.484995770670387","0.517278429951557","3"
"Strong","2016","Urban Area","West Germany","1566","0.119923298729617","0.115004173034632","0.124842424424601","1"
"Strong","2016","Urban Area","East Germany","257","0.125364136015432","0.111377078111785","0.139351193919079","1"
"Strong","2016","Rural Area","West Germany","578","0.116413863886771","0.108350903210934","0.124476824562608","1"
"Strong","2016","Rural Area","East Germany","435","0.136331140375001","0.125253644682718","0.147408636067284","1"
"A little","2017","Urban Area","West Germany","435","0.213352597306118","0.195339508874003","0.231365685738233","2"
"A little","2017","Urban Area","East Germany","37","0.22093790856371","0.150692677185984","0.291183139941435","2"
"A little","2017","Rural Area","West Germany","127","0.154814591206504","0.12711270240669","0.182516480006318","2"
"A little","2017","Rural Area","East Germany","26","","","","2"
"Not at all","2017","Urban Area","West Germany","1381","0.718239540063162","0.698459651696011","0.738019428430313","3"
"Not at all","2017","Urban Area","East Germany","84","0.685124908784391","0.606483782705032","0.763766034863749","3"
"Not at all","2017","Rural Area","West Germany","481","0.78312692729489","0.751566248451479","0.8146876061383","3"
"Not at all","2017","Rural Area","East Germany","98","0.836134344150668","0.773226576797001","0.899042111504335","3"
"Strong","2017","Urban Area","West Germany","171","0.0684078626307202","0.0573080646305316","0.0795076606309087","1"
"Strong","2017","Urban Area","East Germany","13","","","","1"
"Strong","2017","Rural Area","West Germany","47","0.0620584814986059","0.0435821437043813","0.0805348192928305","1"
"Strong","2017","Rural Area","East Germany","9","","","","1"
"A little","2018","Urban Area","West Germany","4861","0.298878484289726","0.292108613960653","0.305648354618798","2"
"A little","2018","Urban Area","East Germany","709","0.317935373262055","0.298573014981968","0.337297731542141","2"
"A little","2018","Rural Area","West Germany","1783","0.327594532901846","0.316020716381821","0.339168349421872","2"
"A little","2018","Rural Area","East Germany","1394","0.373042119942982","0.35783486953211","0.388249370353855","2"
"Not at all","2018","Urban Area","West Germany","10964","0.580986125794412","0.573689308716377","0.588282942872446","3"
"Not at all","2018","Urban Area","East Germany","1287","0.566234946746377","0.545628567980605","0.586841325512148","3"
"Not at all","2018","Rural Area","West Germany","3961","0.559147715680597","0.546904303293519","0.571391128067674","3"
"Not at all","2018","Rural Area","East Germany","2042","0.496411998249737","0.480689867578737","0.512134128920737","3"
"Strong","2018","Urban Area","West Germany","1739","0.120135389915863","0.115327220264813","0.124943559566912","1"
"Strong","2018","Urban Area","East Germany","226","0.115829679991569","0.102523482709967","0.129135877273171","1"
"Strong","2018","Rural Area","West Germany","573","0.113257751417557","0.105442817311491","0.121072685523623","1"
"Strong","2018","Rural Area","East Germany","449","0.13054588180728","0.119951941977327","0.141139821637234","1"
"A little","2019","Urban Area","West Germany","40","0.195073399639086","0.135681501954228","0.254465297323945","2"
"A little","2019","Urban Area","East Germany","","","","","2"
"A little","2019","Rural Area","West Germany","10","","","","2"
"A little","2019","Rural Area","East Germany","8","","","","2"
"Not at all","2019","Urban Area","West Germany","105","0.580404288421011","0.506438504816365","0.654370072025657","3"
"Not at all","2019","Urban Area","East Germany","3","","","","3"
"Not at all","2019","Rural Area","West Germany","61","0.712194737013965","0.614794998586937","0.809594475440992","3"
"Not at all","2019","Rural Area","East Germany","9","","","","3"
"Strong","2019","Urban Area","West Germany","26","","","","1"
"Strong","2019","Urban Area","East Germany","","","","","1"
"Strong","2019","Rural Area","West Germany","12","","","","1"
"Strong","2019","Rural Area","East Germany","1","","","","1"
