"ple0004","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Strong","2002","in school","West Germany","4","","",""
"Strong","2002","in school","East Germany","","","",""
"Strong","2002","inadequately","West Germany","60","0.201359210301376","0.153258227082094","0.249460193520657"
"Strong","2002","inadequately","East Germany","1","","",""
"Strong","2002","general elemantary","West Germany","406","0.193195665445862","0.177676072385517","0.208715258506206"
"Strong","2002","general elemantary","East Germany","82","0.226081707214475","0.186499526893631","0.265663887535319"
"Strong","2002","middle vocational","West Germany","868","0.119489190595791","0.112688953887144","0.126289427304438"
"Strong","2002","middle vocational","East Germany","357","0.138029477529842","0.12545597787214","0.150602977187544"
"Strong","2002","vocational + Abi","West Germany","74","0.0971161888089275","0.0791367562928491","0.115095621325006"
"Strong","2002","vocational + Abi","East Germany","5","","",""
"Strong","2002","higher vocational","West Germany","94","0.0948550923565205","0.0788838680035437","0.110826316709497"
"Strong","2002","higher vocational","East Germany","38","0.0954702695101071","0.0684092292560486","0.122531309764165"
"Strong","2002","higher education","West Germany","148","0.064688756247586","0.0562177481829949","0.073159764312177"
"Strong","2002","higher education","East Germany","98","0.0974713278294363","0.0814951442035456","0.113447511455327"
"A little","2002","in school","West Germany","33","0.0791683641888651","0.0545213917333473","0.103815336644383"
"A little","2002","in school","East Germany","10","","",""
"A little","2002","inadequately","West Germany","102","0.401936077570079","0.343126947151157","0.460745207989002"
"A little","2002","inadequately","East Germany","6","","",""
"A little","2002","general elemantary","West Germany","795","0.341757103970235","0.32311266177477","0.3604015461657"
"A little","2002","general elemantary","East Germany","131","0.335348462050167","0.290673456882926","0.380023467217408"
"A little","2002","middle vocational","West Germany","2467","0.301267359022889","0.291648491781782","0.310886226263996"
"A little","2002","middle vocational","East Germany","967","0.339689612140461","0.32242569897017","0.356953525310752"
"A little","2002","vocational + Abi","West Germany","232","0.24678711549019","0.220609243316918","0.272964987663463"
"A little","2002","vocational + Abi","East Germany","27","","",""
"A little","2002","higher vocational","West Germany","374","0.32127881885767","0.295826018144477","0.346731619570863"
"A little","2002","higher vocational","East Germany","185","0.41384718229637","0.368492260771819","0.45920210382092"
"A little","2002","higher education","West Germany","665","0.229278579727257","0.214801763110596","0.243755396343918"
"A little","2002","higher education","East Germany","449","0.395436587085746","0.369099759931941","0.421773414239551"
"Not at all","2002","in school","West Germany","424","0.911974736737322","0.886110914986378","0.937838558488266"
"Not at all","2002","in school","East Germany","144","0.915906716640883","0.872074442133174","0.959738991148592"
"Not at all","2002","inadequately","West Germany","105","0.396704712128545","0.338024576832197","0.455384847424893"
"Not at all","2002","inadequately","East Germany","9","","",""
"Not at all","2002","general elemantary","West Germany","1285","0.465047230583904","0.445440563252541","0.484653897915266"
"Not at all","2002","general elemantary","East Germany","216","0.438569830735358","0.39161430637881","0.485525355091907"
"Not at all","2002","middle vocational","West Germany","5405","0.57924345038132","0.568893497249795","0.589593403512846"
"Not at all","2002","middle vocational","East Germany","1567","0.522280910329697","0.504072903005251","0.540488917654144"
"Not at all","2002","vocational + Abi","West Germany","736","0.656096695700882","0.627255296143897","0.684938095257867"
"Not at all","2002","vocational + Abi","East Germany","103","0.753456135562453","0.680752305008656","0.82615996611625"
"Not at all","2002","higher vocational","West Germany","825","0.583866088785809","0.556998913499489","0.61073326407213"
"Not at all","2002","higher vocational","East Germany","230","0.490682548193523","0.444646972899318","0.536718123487728"
"Not at all","2002","higher education","West Germany","2426","0.706032664025157","0.690343328444899","0.721721999605414"
"Not at all","2002","higher education","East Germany","777","0.507092085084818","0.480162453599777","0.534021716569858"
"Strong","2003","in school","West Germany","","","",""
"Strong","2003","in school","East Germany","","","",""
"Strong","2003","inadequately","West Germany","","","",""
"Strong","2003","inadequately","East Germany","","","",""
"Strong","2003","general elemantary","West Germany","","","",""
"Strong","2003","general elemantary","East Germany","","","",""
"Strong","2003","middle vocational","West Germany","","","",""
"Strong","2003","middle vocational","East Germany","","","",""
"Strong","2003","vocational + Abi","West Germany","","","",""
"Strong","2003","vocational + Abi","East Germany","","","",""
"Strong","2003","higher vocational","West Germany","","","",""
"Strong","2003","higher vocational","East Germany","","","",""
"Strong","2003","higher education","West Germany","","","",""
"Strong","2003","higher education","East Germany","","","",""
"A little","2003","in school","West Germany","","","",""
"A little","2003","in school","East Germany","","","",""
"A little","2003","inadequately","West Germany","","","",""
"A little","2003","inadequately","East Germany","","","",""
"A little","2003","general elemantary","West Germany","","","",""
"A little","2003","general elemantary","East Germany","","","",""
"A little","2003","middle vocational","West Germany","","","",""
"A little","2003","middle vocational","East Germany","","","",""
"A little","2003","vocational + Abi","West Germany","","","",""
"A little","2003","vocational + Abi","East Germany","","","",""
"A little","2003","higher vocational","West Germany","","","",""
"A little","2003","higher vocational","East Germany","","","",""
"A little","2003","higher education","West Germany","","","",""
"A little","2003","higher education","East Germany","","","",""
"Not at all","2003","in school","West Germany","","","",""
"Not at all","2003","in school","East Germany","","","",""
"Not at all","2003","inadequately","West Germany","","","",""
"Not at all","2003","inadequately","East Germany","","","",""
"Not at all","2003","general elemantary","West Germany","","","",""
"Not at all","2003","general elemantary","East Germany","","","",""
"Not at all","2003","middle vocational","West Germany","","","",""
"Not at all","2003","middle vocational","East Germany","","","",""
"Not at all","2003","vocational + Abi","West Germany","","","",""
"Not at all","2003","vocational + Abi","East Germany","","","",""
"Not at all","2003","higher vocational","West Germany","","","",""
"Not at all","2003","higher vocational","East Germany","","","",""
"Not at all","2003","higher education","West Germany","","","",""
"Not at all","2003","higher education","East Germany","","","",""
"Strong","2004","in school","West Germany","6","","",""
"Strong","2004","in school","East Germany","1","","",""
"Strong","2004","inadequately","West Germany","39","0.172424319800068","0.1240245514713","0.220824088128835"
"Strong","2004","inadequately","East Germany","2","","",""
"Strong","2004","general elemantary","West Germany","375","0.199436993299785","0.182796666783819","0.216077319815752"
"Strong","2004","general elemantary","East Germany","81","0.258112066300385","0.213880993186714","0.302343139414056"
"Strong","2004","middle vocational","West Germany","850","0.126661475717239","0.119400513934256","0.133922437500222"
"Strong","2004","middle vocational","East Germany","331","0.139619618886422","0.126679836940607","0.152559400832237"
"Strong","2004","vocational + Abi","West Germany","65","0.0939301399907912","0.0759651617650285","0.111895118216554"
"Strong","2004","vocational + Abi","East Germany","11","","",""
"Strong","2004","higher vocational","West Germany","101","0.112125920871962","0.0943331607418949","0.12991868100203"
"Strong","2004","higher vocational","East Germany","55","0.156032418699167","0.121970026193556","0.190094811204777"
"Strong","2004","higher education","West Germany","143","0.0695427996422992","0.0604734708498621","0.0786121284347362"
"Strong","2004","higher education","East Germany","101","0.110704564417669","0.0935021874879481","0.127906941347389"
"A little","2004","in school","West Germany","37","0.0811537791740012","0.0565707887858875","0.105736769562115"
"A little","2004","in school","East Germany","15","","",""
"A little","2004","inadequately","West Germany","87","0.37779872877046","0.315678098200141","0.439919359340778"
"A little","2004","inadequately","East Germany","7","","",""
"A little","2004","general elemantary","West Germany","718","0.339192097694987","0.319475966355447","0.358908229034527"
"A little","2004","general elemantary","East Germany","99","0.252836432200568","0.208904344809412","0.296768519591725"
"A little","2004","middle vocational","West Germany","2329","0.311692155050843","0.301580206164504","0.321804103937181"
"A little","2004","middle vocational","East Germany","961","0.353748707278497","0.335897950709218","0.371599463847777"
"A little","2004","vocational + Abi","West Germany","240","0.258036822014101","0.231091995795841","0.284981648232361"
"A little","2004","vocational + Abi","East Germany","32","0.163179308902348","0.104816460391509","0.221542157413186"
"A little","2004","higher vocational","West Germany","332","0.302100848072628","0.276207576196474","0.327994119948782"
"A little","2004","higher vocational","East Germany","166","0.381561057364612","0.335964160994997","0.427157953734227"
"A little","2004","higher education","West Germany","664","0.243670057276316","0.228364202413624","0.258975912139008"
"A little","2004","higher education","East Germany","439","0.379712125610986","0.353104474158989","0.406319777062983"
"Not at all","2004","in school","West Germany","431","0.901935364004918","0.875162006433291","0.928708721576546"
"Not at all","2004","in school","East Germany","149","0.884176676924835","0.835348146144198","0.933005207705473"
"Not at all","2004","inadequately","West Germany","108","0.449776951429473","0.386037525163185","0.51351637769576"
