"ple0004","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Not at all","2003","Employed","Couple + C. GT 16 ","","","",""
"Not at all","2003","Employed","Couple + C. LE and GT 16","","","",""
"Strong","2004","Not Employed","1-pers.-HH","484","0.354279356277119","0.329737031213808","0.378821681340431"
"Strong","2004","Not Employed","(Married) couple without C. ","901","0.269080736058373","0.254496367858509","0.283665104258236"
"Strong","2004","Not Employed","Single parent ","58","0.148843944129764","0.113608865982954","0.184079022276573"
"Strong","2004","Not Employed","Couple + C. LE 16 ","27","","",""
"Strong","2004","Not Employed","Couple + C. GT 16 ","128","0.106817870812798","0.089334286568436","0.124301455057161"
"Strong","2004","Not Employed","Couple + C. LE and GT 16","20","","",""
"Strong","2004","Employed","1-pers.-HH","56","0.0445659474279841","0.0340066514379512","0.055125243418017"
"Strong","2004","Employed","(Married) couple without C. ","190","0.070286397208851","0.0620673689768703","0.0785054254408317"
"Strong","2004","Employed","Single parent ","26","","",""
"Strong","2004","Employed","Couple + C. LE 16 ","55","0.0179481355215336","0.013422562792294","0.0224737082507733"
"Strong","2004","Employed","Couple + C. GT 16 ","93","0.0376385245938446","0.0304848546730653","0.0447921945146238"
"Strong","2004","Employed","Couple + C. LE and GT 16","35","0.0341780608518691","0.0240980026228526","0.0442581190808857"
"A little","2004","Not Employed","1-pers.-HH","539","0.380494779106352","0.355582280840617","0.405407277372087"
"A little","2004","Not Employed","(Married) couple without C. ","1566","0.443883964854936","0.427544830285486","0.460223099424385"
"A little","2004","Not Employed","Single parent ","82","0.196824801128444","0.157465252176636","0.236184350080253"
"A little","2004","Not Employed","Couple + C. LE 16 ","165","0.227977560711732","0.198151059751008","0.257804061672455"
"A little","2004","Not Employed","Couple + C. GT 16 ","334","0.311914792200897","0.285692080763527","0.338137503638267"
"A little","2004","Not Employed","Couple + C. LE and GT 16","74","0.173032416086357","0.141186303453391","0.204878528719324"
"A little","2004","Employed","1-pers.-HH","337","0.245289863359836","0.223272620834716","0.267307105884956"
"A little","2004","Employed","(Married) couple without C. ","1092","0.31001330732854","0.295142971934539","0.32488364272254"
"A little","2004","Employed","Single parent ","135","0.20506143752766","0.175258277560378","0.234864597494943"
"A little","2004","Employed","Couple + C. LE 16 ","659","0.217597999246925","0.203533020136019","0.231662978357832"
"A little","2004","Employed","Couple + C. GT 16 ","726","0.28537166245364","0.26839747372419","0.302345851183089"
"A little","2004","Employed","Couple + C. LE and GT 16","276","0.242687704088813","0.21890275703505","0.266472651142576"
"Not at all","2004","Not Employed","1-pers.-HH","436","0.265225864616528","0.242573929331876","0.287877799901181"
"Not at all","2004","Not Employed","(Married) couple without C. ","1085","0.287035299086692","0.272158370406124","0.30191222776726"
"Not at all","2004","Not Employed","Single parent ","252","0.654331254741792","0.607251526560268","0.701410982923315"
"Not at all","2004","Not Employed","Couple + C. LE 16 ","568","0.729545535575804","0.697965357518021","0.761125713633588"
"Not at all","2004","Not Employed","Couple + C. GT 16 ","737","0.581267336986305","0.553342227872036","0.609192446100574"
"Not at all","2004","Not Employed","Couple + C. LE and GT 16","448","0.789498965012901","0.755178643473025","0.823819286552777"
"Not at all","2004","Employed","1-pers.-HH","1074","0.71014418921218","0.686927659263566","0.733360719160795"
"Not at all","2004","Employed","(Married) couple without C. ","2434","0.61970029546261","0.604091690688748","0.635308900236471"
"Not at all","2004","Employed","Single parent ","544","0.754532732870416","0.722764769834082","0.78630069590675"
"Not at all","2004","Employed","Couple + C. LE 16 ","2592","0.764453865231541","0.749989136351684","0.778918594111398"
"Not at all","2004","Employed","Couple + C. GT 16 ","1900","0.676989812952516","0.659412897501044","0.694566728403987"
"Not at all","2004","Employed","Couple + C. LE and GT 16","937","0.723134235059318","0.698309484779925","0.747958985338711"
"Strong","2005","Not Employed","1-pers.-HH","","","",""
"Strong","2005","Not Employed","(Married) couple without C. ","","","",""
"Strong","2005","Not Employed","Single parent ","","","",""
"Strong","2005","Not Employed","Couple + C. LE 16 ","","","",""
"Strong","2005","Not Employed","Couple + C. GT 16 ","","","",""
"Strong","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Strong","2005","Employed","1-pers.-HH","","","",""
"Strong","2005","Employed","(Married) couple without C. ","","","",""
"Strong","2005","Employed","Single parent ","","","",""
"Strong","2005","Employed","Couple + C. LE 16 ","","","",""
"Strong","2005","Employed","Couple + C. GT 16 ","","","",""
"Strong","2005","Employed","Couple + C. LE and GT 16","","","",""
"A little","2005","Not Employed","1-pers.-HH","","","",""
"A little","2005","Not Employed","(Married) couple without C. ","","","",""
"A little","2005","Not Employed","Single parent ","","","",""
"A little","2005","Not Employed","Couple + C. LE 16 ","","","",""
"A little","2005","Not Employed","Couple + C. GT 16 ","","","",""
"A little","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"A little","2005","Employed","1-pers.-HH","","","",""
"A little","2005","Employed","(Married) couple without C. ","","","",""
"A little","2005","Employed","Single parent ","","","",""
"A little","2005","Employed","Couple + C. LE 16 ","","","",""
"A little","2005","Employed","Couple + C. GT 16 ","","","",""
"A little","2005","Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2005","Not Employed","1-pers.-HH","","","",""
"Not at all","2005","Not Employed","(Married) couple without C. ","","","",""
"Not at all","2005","Not Employed","Single parent ","","","",""
"Not at all","2005","Not Employed","Couple + C. LE 16 ","","","",""
"Not at all","2005","Not Employed","Couple + C. GT 16 ","","","",""
"Not at all","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2005","Employed","1-pers.-HH","","","",""
"Not at all","2005","Employed","(Married) couple without C. ","","","",""
"Not at all","2005","Employed","Single parent ","","","",""
"Not at all","2005","Employed","Couple + C. LE 16 ","","","",""
"Not at all","2005","Employed","Couple + C. GT 16 ","","","",""
"Not at all","2005","Employed","Couple + C. LE and GT 16","","","",""
"Strong","2006","Not Employed","1-pers.-HH","526","0.332257778189912","0.309834183391541","0.354681372988282"
"Strong","2006","Not Employed","(Married) couple without C. ","955","0.252661157930264","0.239194925264007","0.266127390596521"
"Strong","2006","Not Employed","Single parent ","57","0.110776084429889","0.0802845374486941","0.141267631411085"
"Strong","2006","Not Employed","Couple + C. LE 16 ","32","0.0555510860228088","0.0392234727279624","0.0718786993176552"
"Strong","2006","Not Employed","Couple + C. GT 16 ","124","0.122890645993473","0.103022989991475","0.142758301995472"
"Strong","2006","Not Employed","Couple + C. LE and GT 16","18","","",""
"Strong","2006","Employed","1-pers.-HH","62","0.0413106208995235","0.0317199241826331","0.050901317616414"
"Strong","2006","Employed","(Married) couple without C. ","195","0.0572800436490685","0.0499597327570572","0.0646003545410799"
"Strong","2006","Employed","Single parent ","30","0.0439949870745995","0.0294336153965295","0.0585563587526696"
"Strong","2006","Employed","Couple + C. LE 16 ","59","0.0236202411102082","0.0183337195597898","0.0289067626606266"
"Strong","2006","Employed","Couple + C. GT 16 ","97","0.038594363145596","0.0312185022617692","0.0459702240294228"
"Strong","2006","Employed","Couple + C. LE and GT 16","34","0.0359158247073802","0.0248077418807934","0.047023907533967"
"A little","2006","Not Employed","1-pers.-HH","682","0.401136873082264","0.3778037259842","0.424470020180328"
"A little","2006","Not Employed","(Married) couple without C. ","1741","0.447897692730521","0.432487172887231","0.463308212573811"
"A little","2006","Not Employed","Single parent ","101","0.239906476083186","0.198420110666849","0.281392841499523"
"A little","2006","Not Employed","Couple + C. LE 16 ","151","0.212609583149144","0.183443797903742","0.241775368394546"
"A little","2006","Not Employed","Couple + C. GT 16 ","284","0.293242132035054","0.265692940586225","0.320791323483883"
"A little","2006","Not Employed","Couple + C. LE and GT 16","78","0.223240662831167","0.183320726217272","0.263160599445062"
"A little","2006","Employed","1-pers.-HH","372","0.232384914087817","0.212030619551569","0.252739208624065"
"A little","2006","Employed","(Married) couple without C. ","1153","0.313023883540926","0.298415705198762","0.327632061883089"
"A little","2006","Employed","Single parent ","202","0.273221407150801","0.241581949487434","0.304860864814167"
"A little","2006","Employed","Couple + C. LE 16 ","658","0.222520460259122","0.20804114850068","0.236999772017564"
"A little","2006","Employed","Couple + C. GT 16 ","744","0.279929461096234","0.262738139264898","0.29712078292757"
"A little","2006","Employed","Couple + C. LE and GT 16","272","0.294723369102069","0.267507278370022","0.321939459834116"
"Not at all","2006","Not Employed","1-pers.-HH","487","0.266605348727824","0.245554648925269","0.28765604853038"
"Not at all","2006","Not Employed","(Married) couple without C. ","1304","0.299441149339215","0.285247432138601","0.313634866539829"
"Not at all","2006","Not Employed","Single parent ","249","0.649317439486925","0.602958178468469","0.69567670050538"
"Not at all","2006","Not Employed","Couple + C. LE 16 ","573","0.731839330828047","0.700260750143158","0.763417911512936"
"Not at all","2006","Not Employed","Couple + C. GT 16 ","641","0.583867221971473","0.554038588529185","0.61369585541376"
"Not at all","2006","Not Employed","Couple + C. LE and GT 16","322","0.713922417779332","0.670598534892413","0.757246300666252"
"Not at all","2006","Employed","1-pers.-HH","1220","0.72630446501266","0.704817575450222","0.747791354575098"
"Not at all","2006","Employed","(Married) couple without C. ","2523","0.629696072810006","0.614484253549321","0.644907892070691"
"Not at all","2006","Employed","Single parent ","530","0.6827836057746","0.649739807680262","0.715827403868938"
"Not at all","2006","Employed","Couple + C. LE 16 ","2453","0.75385929863067","0.738863992897332","0.768854604364008"
"Not at all","2006","Employed","Couple + C. GT 16 ","1779","0.68147617575817","0.663636221159028","0.699316130357311"
"Not at all","2006","Employed","Couple + C. LE and GT 16","772","0.66936080619055","0.641277643443089","0.697443968938012"
"Strong","2007","Not Employed","1-pers.-HH","","","",""
"Strong","2007","Not Employed","(Married) couple without C. ","","","",""
"Strong","2007","Not Employed","Single parent ","","","",""
"Strong","2007","Not Employed","Couple + C. LE 16 ","","","",""
"Strong","2007","Not Employed","Couple + C. GT 16 ","","","",""
"Strong","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"Strong","2007","Employed","1-pers.-HH","","","",""
"Strong","2007","Employed","(Married) couple without C. ","","","",""
"Strong","2007","Employed","Single parent ","","","",""
"Strong","2007","Employed","Couple + C. LE 16 ","","","",""
"Strong","2007","Employed","Couple + C. GT 16 ","","","",""
"Strong","2007","Employed","Couple + C. LE and GT 16","","","",""
"A little","2007","Not Employed","1-pers.-HH","","","",""
"A little","2007","Not Employed","(Married) couple without C. ","","","",""
"A little","2007","Not Employed","Single parent ","","","",""
"A little","2007","Not Employed","Couple + C. LE 16 ","","","",""
"A little","2007","Not Employed","Couple + C. GT 16 ","","","",""
"A little","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"A little","2007","Employed","1-pers.-HH","","","",""
"A little","2007","Employed","(Married) couple without C. ","","","",""
"A little","2007","Employed","Single parent ","","","",""
"A little","2007","Employed","Couple + C. LE 16 ","","","",""
"A little","2007","Employed","Couple + C. GT 16 ","","","",""
"A little","2007","Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2007","Not Employed","1-pers.-HH","","","",""
"Not at all","2007","Not Employed","(Married) couple without C. ","","","",""
"Not at all","2007","Not Employed","Single parent ","","","",""
"Not at all","2007","Not Employed","Couple + C. LE 16 ","","","",""
"Not at all","2007","Not Employed","Couple + C. GT 16 ","","","",""
"Not at all","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2007","Employed","1-pers.-HH","","","",""
"Not at all","2007","Employed","(Married) couple without C. ","","","",""
"Not at all","2007","Employed","Single parent ","","","",""
"Not at all","2007","Employed","Couple + C. LE 16 ","","","",""
"Not at all","2007","Employed","Couple + C. GT 16 ","","","",""
"Not at all","2007","Employed","Couple + C. LE and GT 16","","","",""
"Strong","2008","Not Employed","1-pers.-HH","473","0.326365885012981","0.302962950434941","0.34976881959102"
"Strong","2008","Not Employed","(Married) couple without C. ","887","0.253912661476344","0.239794466077439","0.268030856875249"
"Strong","2008","Not Employed","Single parent ","51","0.107951186937572","0.0766680560422594","0.139234317832885"
"Strong","2008","Not Employed","Couple + C. LE 16 ","27","","",""
"Strong","2008","Not Employed","Couple + C. GT 16 ","114","0.124993038492135","0.10374974166429","0.146236335319979"
"Strong","2008","Not Employed","Couple + C. LE and GT 16","12","","",""
"Strong","2008","Employed","1-pers.-HH","61","0.0517511472301603","0.0405630364238496","0.062939258036471"
"Strong","2008","Employed","(Married) couple without C. ","172","0.0589678541617273","0.0510706756794587","0.0668650326439959"
"Strong","2008","Employed","Single parent ","21","","",""
"Strong","2008","Employed","Couple + C. LE 16 ","58","0.0211208833498837","0.0157132930679313","0.0265284736318361"
"Strong","2008","Employed","Couple + C. GT 16 ","92","0.036490738269463","0.0290385198114071","0.0439429567275188"
"Strong","2008","Employed","Couple + C. LE and GT 16","21","","",""
"A little","2008","Not Employed","1-pers.-HH","617","0.386978137231298","0.362668017335394","0.411288257127203"
"A little","2008","Not Employed","(Married) couple without C. ","1600","0.450172491694947","0.434034671090907","0.466310312298987"
"A little","2008","Not Employed","Single parent ","85","0.234201136388927","0.191508394386114","0.276893878391741"
"A little","2008","Not Employed","Couple + C. LE 16 ","106","0.215190336036768","0.179060711394033","0.251319960679504"
"A little","2008","Not Employed","Couple + C. GT 16 ","254","0.275568614583155","0.24686829348061","0.304268935685701"
"A little","2008","Not Employed","Couple + C. LE and GT 16","54","0.1501198648295","0.10990147324695","0.190338256412049"
"A little","2008","Employed","1-pers.-HH","366","0.247691064736178","0.225889438739944","0.269492690732413"
"A little","2008","Employed","(Married) couple without C. ","1030","0.323522195232251","0.307838771431691","0.339205619032812"
"A little","2008","Employed","Single parent ","176","0.260486896472557","0.228134663472283","0.292839129472832"
"A little","2008","Employed","Couple + C. LE 16 ","529","0.215303892570692","0.199845657822749","0.230762127318635"
"A little","2008","Employed","Couple + C. GT 16 ","674","0.286252820389367","0.268288392308407","0.304217248470327"
"A little","2008","Employed","Couple + C. LE and GT 16","195","0.233750798424272","0.206268663243539","0.261232933605006"
"Not at all","2008","Not Employed","1-pers.-HH","452","0.286655977755721","0.264085751190475","0.309226204320967"
"Not at all","2008","Not Employed","(Married) couple without C. ","1164","0.295914846828709","0.281108833175079","0.31072086048234"
"Not at all","2008","Not Employed","Single parent ","242","0.657847676673501","0.610020514760928","0.705674838586073"
"Not at all","2008","Not Employed","Couple + C. LE 16 ","364","0.720689522072849","0.681244916777796","0.760134127367903"
"Not at all","2008","Not Employed","Couple + C. GT 16 ","563","0.59943834692471","0.567962299075929","0.630914394773491"
"Not at all","2008","Not Employed","Couple + C. LE and GT 16","237","0.799199081121693","0.754092790616895","0.844305371626491"
"Not at all","2008","Employed","1-pers.-HH","1079","0.700557788033662","0.6774257392819","0.723689836785423"
"Not at all","2008","Employed","(Married) couple without C. ","2216","0.617509950606021","0.601217211148994","0.633802690063049"
"Not at all","2008","Employed","Single parent ","510","0.70380007382402","0.670144615351731","0.737455532296309"
"Not at all","2008","Employed","Couple + C. LE 16 ","2129","0.763575224079424","0.747596002633511","0.779554445525338"
"Not at all","2008","Employed","Couple + C. GT 16 ","1666","0.67725644134117","0.658675330692077","0.695837551990263"
"Not at all","2008","Employed","Couple + C. LE and GT 16","695","0.751607636871929","0.723549836932224","0.779665436811635"
"Strong","2009","Not Employed","1-pers.-HH","","","",""
"Strong","2009","Not Employed","(Married) couple without C. ","","","",""
"Strong","2009","Not Employed","Single parent ","","","",""
"Strong","2009","Not Employed","Couple + C. LE 16 ","","","",""
"Strong","2009","Not Employed","Couple + C. GT 16 ","","","",""
"Strong","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"Strong","2009","Employed","1-pers.-HH","","","",""
"Strong","2009","Employed","(Married) couple without C. ","","","",""
"Strong","2009","Employed","Single parent ","","","",""
"Strong","2009","Employed","Couple + C. LE 16 ","","","",""
"Strong","2009","Employed","Couple + C. GT 16 ","","","",""
"Strong","2009","Employed","Couple + C. LE and GT 16","","","",""
"A little","2009","Not Employed","1-pers.-HH","","","",""
"A little","2009","Not Employed","(Married) couple without C. ","","","",""
"A little","2009","Not Employed","Single parent ","","","",""
"A little","2009","Not Employed","Couple + C. LE 16 ","","","",""
"A little","2009","Not Employed","Couple + C. GT 16 ","","","",""
"A little","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"A little","2009","Employed","1-pers.-HH","","","",""
"A little","2009","Employed","(Married) couple without C. ","","","",""
"A little","2009","Employed","Single parent ","","","",""
"A little","2009","Employed","Couple + C. LE 16 ","","","",""
"A little","2009","Employed","Couple + C. GT 16 ","","","",""
"A little","2009","Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2009","Not Employed","1-pers.-HH","","","",""
"Not at all","2009","Not Employed","(Married) couple without C. ","","","",""
"Not at all","2009","Not Employed","Single parent ","","","",""
"Not at all","2009","Not Employed","Couple + C. LE 16 ","","","",""
"Not at all","2009","Not Employed","Couple + C. GT 16 ","","","",""
"Not at all","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2009","Employed","1-pers.-HH","","","",""
"Not at all","2009","Employed","(Married) couple without C. ","","","",""
"Not at all","2009","Employed","Single parent ","","","",""
"Not at all","2009","Employed","Couple + C. LE 16 ","","","",""
"Not at all","2009","Employed","Couple + C. GT 16 ","","","",""
"Not at all","2009","Employed","Couple + C. LE and GT 16","","","",""
"Strong","2010","Not Employed","1-pers.-HH","443","0.326757109274452","0.30212673884341","0.351387479705493"
"Strong","2010","Not Employed","(Married) couple without C. ","780","0.26661539883071","0.251234393090031","0.281996404571389"
"Strong","2010","Not Employed","Single parent ","30","0.127011698613475","0.0868444391514094","0.16717895807554"
"Strong","2010","Not Employed","Couple + C. LE 16 ","21","","",""
"Strong","2010","Not Employed","Couple + C. GT 16 ","96","0.129028361675057","0.104726810222391","0.153329913127724"
"Strong","2010","Not Employed","Couple + C. LE and GT 16","19","","",""
"Strong","2010","Employed","1-pers.-HH","71","0.0529424089216285","0.0410374361492453","0.0648473816940117"
"Strong","2010","Employed","(Married) couple without C. ","173","0.0608891447914115","0.0525318420711885","0.0692464475116345"
"Strong","2010","Employed","Single parent ","22","","",""
"Strong","2010","Employed","Couple + C. LE 16 ","52","0.0256231117589289","0.0189811290045786","0.0322650945132793"
"Strong","2010","Employed","Couple + C. GT 16 ","68","0.0296003681216589","0.0223550809648482","0.0368456552784696"
"Strong","2010","Employed","Couple + C. LE and GT 16","21","","",""
"A little","2010","Not Employed","1-pers.-HH","569","0.402829264519597","0.377073034323464","0.42858549471573"
"A little","2010","Not Employed","(Married) couple without C. ","1412","0.452465036020172","0.435151942806295","0.469778129234048"
"A little","2010","Not Employed","Single parent ","76","0.261755474351736","0.208728831588498","0.314782117114974"
"A little","2010","Not Employed","Couple + C. LE 16 ","88","0.281786542991905","0.236314856479876","0.327258229503935"
"A little","2010","Not Employed","Couple + C. GT 16 ","205","0.28182187521138","0.249208718370682","0.314435032052077"
"A little","2010","Not Employed","Couple + C. LE and GT 16","43","0.107206134146691","0.0705743369405723","0.143837931352809"
"A little","2010","Employed","1-pers.-HH","342","0.274229277762155","0.250510353140182","0.297948202384127"
"A little","2010","Employed","(Married) couple without C. ","1068","0.35712049401419","0.340374538095916","0.373866449932464"
"A little","2010","Employed","Single parent ","172","0.288352553529016","0.252866698585117","0.323838408472916"
"A little","2010","Employed","Couple + C. LE 16 ","448","0.213125793206189","0.195911508466082","0.230340077946297"
"A little","2010","Employed","Couple + C. GT 16 ","624","0.312890532495459","0.293068831864087","0.332712233126831"
"A little","2010","Employed","Couple + C. LE and GT 16","183","0.26152091348837","0.230620812822102","0.292421014154638"
"Not at all","2010","Not Employed","1-pers.-HH","381","0.270413626205951","0.247088436964555","0.293738815447347"
"Not at all","2010","Not Employed","(Married) couple without C. ","983","0.280919565149118","0.265286074574693","0.296553055723544"
"Not at all","2010","Not Employed","Single parent ","158","0.611232827034789","0.552430534800469","0.67003511926911"
"Not at all","2010","Not Employed","Couple + C. LE 16 ","267","0.668525766336217","0.620944266068825","0.716107266603609"
"Not at all","2010","Not Employed","Couple + C. GT 16 ","430","0.589149763113563","0.553484615397759","0.624814910829367"
"Not at all","2010","Not Employed","Couple + C. LE and GT 16","212","0.781237759168088","0.732287994965528","0.830187523370647"
"Not at all","2010","Employed","1-pers.-HH","946","0.672828313316217","0.647883609681874","0.697773016950559"
"Not at all","2010","Employed","(Married) couple without C. ","1904","0.581990361194399","0.564752284435413","0.599228437953384"
"Not at all","2010","Employed","Single parent ","432","0.671512231360805","0.634720731762838","0.708303730958771"
"Not at all","2010","Employed","Couple + C. LE 16 ","1674","0.761251095034882","0.743330477113844","0.779171712955919"
"Not at all","2010","Employed","Couple + C. GT 16 ","1410","0.657509099382882","0.637222598804814","0.677795599960949"
"Not at all","2010","Employed","Couple + C. LE and GT 16","573","0.696518037032447","0.66419067941643","0.728845394648464"
"Strong","2011","Not Employed","1-pers.-HH","","","",""
"Strong","2011","Not Employed","(Married) couple without C. ","","","",""
"Strong","2011","Not Employed","Single parent ","","","",""
"Strong","2011","Not Employed","Couple + C. LE 16 ","","","",""
"Strong","2011","Not Employed","Couple + C. GT 16 ","","","",""
"Strong","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"Strong","2011","Employed","1-pers.-HH","","","",""
"Strong","2011","Employed","(Married) couple without C. ","","","",""
"Strong","2011","Employed","Single parent ","","","",""
"Strong","2011","Employed","Couple + C. LE 16 ","","","",""
"Strong","2011","Employed","Couple + C. GT 16 ","","","",""
"Strong","2011","Employed","Couple + C. LE and GT 16","","","",""
"A little","2011","Not Employed","1-pers.-HH","","","",""
"A little","2011","Not Employed","(Married) couple without C. ","","","",""
"A little","2011","Not Employed","Single parent ","","","",""
"A little","2011","Not Employed","Couple + C. LE 16 ","","","",""
"A little","2011","Not Employed","Couple + C. GT 16 ","","","",""
"A little","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"A little","2011","Employed","1-pers.-HH","","","",""
"A little","2011","Employed","(Married) couple without C. ","","","",""
"A little","2011","Employed","Single parent ","","","",""
"A little","2011","Employed","Couple + C. LE 16 ","","","",""
"A little","2011","Employed","Couple + C. GT 16 ","","","",""
"A little","2011","Employed","Couple + C. LE and GT 16","","","",""
"Not at all","2011","Not Employed","1-pers.-HH","","","",""
