"ple0004","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Baden-Württemberg","secondary school degree","35","0.0787776015267327","0.0580837552713977","0.0994714477820677"
"Strong","2002","Baden-Württemberg","college entrance qualification","27","","",""
"Strong","2002","Baden-Württemberg","Other degree","45","0.114741464228309","0.0787366894559321","0.150746239000686"
"Strong","2002","Baden-Württemberg","no degree/no degree yet","15","","",""
"Strong","2002","Bavaria","lower secondary degree","152","0.134406041638455","0.116423106691066","0.152388976585844"
"Strong","2002","Bavaria","secondary school degree","41","0.0680016280996668","0.0506646734243201","0.0853385827750135"
"Strong","2002","Bavaria","college entrance qualification","34","0.0644166316057941","0.0472651762576544","0.0815680869539338"
"Strong","2002","Bavaria","Other degree","20","","",""
"Strong","2002","Bavaria","no degree/no degree yet","9","","",""
"Strong","2002","Berlin","lower secondary degree","28","","",""
"Strong","2002","Berlin","secondary school degree","24","","",""
"Strong","2002","Berlin","college entrance qualification","17","","",""
"Strong","2002","Berlin","Other degree","7","","",""
"Strong","2002","Berlin","no degree/no degree yet","2","","",""
"Strong","2002","Brandenburg","lower secondary degree","78","0.282859258067778","0.230842983548173","0.334875532587383"
"Strong","2002","Brandenburg","secondary school degree","29","","",""
"Strong","2002","Brandenburg","college entrance qualification","11","","",""
"Strong","2002","Brandenburg","Other degree","3","","",""
"Strong","2002","Brandenburg","no degree/no degree yet","1","","",""
"Strong","2002","Mecklenburg-Western Pomerania","lower secondary degree","34","0.302464314959447","0.223808156791476","0.381120473127418"
"Strong","2002","Mecklenburg-Western Pomerania","secondary school degree","13","","",""
"Strong","2002","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"Strong","2002","Mecklenburg-Western Pomerania","Other degree","","","",""
"Strong","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Strong","2002","Saxony","lower secondary degree","106","0.24784620630248","0.209099627252363","0.286592785352597"
"Strong","2002","Saxony","secondary school degree","41","0.0612248391520794","0.0442138156936156","0.0782358626105433"
"Strong","2002","Saxony","college entrance qualification","12","","",""
"Strong","2002","Saxony","Other degree","5","","",""
"Strong","2002","Saxony","no degree/no degree yet","","","",""
"Strong","2002","Saxony-Anhalt","lower secondary degree","75","0.236627125312272","0.190909919916476","0.282344330708068"
"Strong","2002","Saxony-Anhalt","secondary school degree","37","0.0920356639788041","0.0638472994917625","0.120224028465846"
"Strong","2002","Saxony-Anhalt","college entrance qualification","10","","",""
"Strong","2002","Saxony-Anhalt","Other degree","2","","",""
"Strong","2002","Saxony-Anhalt","no degree/no degree yet","","","",""
"Strong","2002","Thuringia","lower secondary degree","63","0.185047687847161","0.14295737591583","0.227137999778491"
"Strong","2002","Thuringia","secondary school degree","18","","",""
"Strong","2002","Thuringia","college entrance qualification","7","","",""
"Strong","2002","Thuringia","Other degree","","","",""
"Strong","2002","Thuringia","no degree/no degree yet","1","","",""
"A little","2002","Schleswig-Holstein","lower secondary degree","79","0.30080154096232","0.248379408265317","0.353223673659324"
"A little","2002","Schleswig-Holstein","secondary school degree","43","0.234211173482082","0.173673255018281","0.294749091945884"
"A little","2002","Schleswig-Holstein","college entrance qualification","28","","",""
"A little","2002","Schleswig-Holstein","Other degree","6","","",""
"A little","2002","Schleswig-Holstein","no degree/no degree yet","4","","",""
"A little","2002","Hamburg","lower secondary degree","23","","",""
"A little","2002","Hamburg","secondary school degree","23","","",""
"A little","2002","Hamburg","college entrance qualification","15","","",""
"A little","2002","Hamburg","Other degree","5","","",""
"A little","2002","Hamburg","no degree/no degree yet","2","","",""
"A little","2002","Lower Saxony","lower secondary degree","269","0.387508409235104","0.352917559056692","0.422099259413516"
"A little","2002","Lower Saxony","secondary school degree","141","0.274266726423572","0.237958154035239","0.310575298811904"
"A little","2002","Lower Saxony","college entrance qualification","102","0.224985106150208","0.186318060344358","0.263652151956057"
"A little","2002","Lower Saxony","Other degree","26","","",""
"A little","2002","Lower Saxony","no degree/no degree yet","25","","",""
"A little","2002","Bremen","lower secondary degree","18","","",""
"A little","2002","Bremen","secondary school degree","15","","",""
"A little","2002","Bremen","college entrance qualification","6","","",""
"A little","2002","Bremen","Other degree","4","","",""
"A little","2002","Bremen","no degree/no degree yet","","","",""
"A little","2002","North Rhine-Westphalia","lower secondary degree","642","0.364318443255675","0.34226371948761","0.386373167023741"
"A little","2002","North Rhine-Westphalia","secondary school degree","237","0.231868475912282","0.206207157509313","0.257529794315251"
"A little","2002","North Rhine-Westphalia","college entrance qualification","255","0.212117211189914","0.190310008117896","0.233924414261933"
"A little","2002","North Rhine-Westphalia","Other degree","117","0.333778463530269","0.285794112485437","0.381762814575101"
"A little","2002","North Rhine-Westphalia","no degree/no degree yet","50","0.212908810802532","0.161649307763691","0.264168313841372"
"A little","2002","Hesse","lower secondary degree","162","0.296436327142293","0.257556209370539","0.335316444914047"
"A little","2002","Hesse","secondary school degree","114","0.282881849892221","0.240701620746246","0.325062079038196"
"A little","2002","Hesse","college entrance qualification","86","0.192237299016231","0.156226736884458","0.228247861148005"
"A little","2002","Hesse","Other degree","36","0.237479337900287","0.167733419852833","0.307225255947741"
"A little","2002","Hesse","no degree/no degree yet","11","","",""
"A little","2002","Rhineland-Palatinate,Saarland","lower secondary degree","194","0.309782273149946","0.274637673206984","0.344926873092908"
"A little","2002","Rhineland-Palatinate,Saarland","secondary school degree","67","0.247072416799145","0.197172953081303","0.296971880516987"
"A little","2002","Rhineland-Palatinate,Saarland","college entrance qualification","54","0.23785444591835","0.185390321713358","0.290318570123343"
"A little","2002","Rhineland-Palatinate,Saarland","Other degree","33","0.355158243575027","0.262286086860535","0.448030400289519"
"A little","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","12","","",""
"A little","2002","Baden-Württemberg","lower secondary degree","352","0.383012277209622","0.35315028273592","0.412874271683325"
"A little","2002","Baden-Württemberg","secondary school degree","144","0.230073602754569","0.197742866236656","0.262404339272482"
"A little","2002","Baden-Württemberg","college entrance qualification","99","0.175388865594867","0.146592591644198","0.204185139545535"
"A little","2002","Baden-Württemberg","Other degree","106","0.374100873999973","0.319435619142357","0.428766128857588"
"A little","2002","Baden-Württemberg","no degree/no degree yet","23","","",""
"A little","2002","Bavaria","lower secondary degree","461","0.348177031291656","0.323060540638869","0.373293521944442"
"A little","2002","Bavaria","secondary school degree","211","0.252293305273527","0.222382777283149","0.282203833263904"
"A little","2002","Bavaria","college entrance qualification","142","0.208770670475265","0.180375357717312","0.237165983233218"
"A little","2002","Bavaria","Other degree","64","0.384979261714171","0.314671588204253","0.455286935224088"
"A little","2002","Bavaria","no degree/no degree yet","12","","",""
"A little","2002","Berlin","lower secondary degree","77","0.458083491500978","0.382965624107871","0.533201358894085"
"A little","2002","Berlin","secondary school degree","97","0.359260567283982","0.302962758550138","0.415558376017826"
"A little","2002","Berlin","college entrance qualification","71","0.249570215206462","0.200517403620832","0.298623026792092"
"A little","2002","Berlin","Other degree","12","","",""
"A little","2002","Berlin","no degree/no degree yet","6","","",""
"A little","2002","Brandenburg","lower secondary degree","124","0.453051260438018","0.395560396956719","0.510542123919316"
"A little","2002","Brandenburg","secondary school degree","134","0.302409424792707","0.259097829447362","0.345721020138053"
"A little","2002","Brandenburg","college entrance qualification","61","0.374578926743006","0.3078321447868","0.441325708699213"
"A little","2002","Brandenburg","Other degree","3","","",""
"A little","2002","Brandenburg","no degree/no degree yet","4","","",""
"A little","2002","Mecklenburg-Western Pomerania","lower secondary degree","64","0.476471298422756","0.390944726758378","0.561997870087134"
"A little","2002","Mecklenburg-Western Pomerania","secondary school degree","87","0.333146965865781","0.275067738891475","0.391226192840086"
"A little","2002","Mecklenburg-Western Pomerania","college entrance qualification","34","0.486537129180576","0.390011643586556","0.583062614774595"
"A little","2002","Mecklenburg-Western Pomerania","Other degree","4","","",""
"A little","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"A little","2002","Saxony","lower secondary degree","220","0.458327640821347","0.413613461561755","0.503041820080939"
"A little","2002","Saxony","secondary school degree","197","0.25309366767305","0.222243357670176","0.283943977675924"
"A little","2002","Saxony","college entrance qualification","77","0.262125240633024","0.215650752186009","0.308599729080038"
"A little","2002","Saxony","Other degree","6","","",""
"A little","2002","Saxony","no degree/no degree yet","4","","",""
"A little","2002","Saxony-Anhalt","lower secondary degree","151","0.423317686377493","0.370170463980279","0.476464908774706"
"A little","2002","Saxony-Anhalt","secondary school degree","124","0.301934136271778","0.257166752242148","0.346701520301408"
"A little","2002","Saxony-Anhalt","college entrance qualification","50","0.310365533945512","0.244232965672616","0.376498102218408"
"A little","2002","Saxony-Anhalt","Other degree","2","","",""
"A little","2002","Saxony-Anhalt","no degree/no degree yet","3","","",""
"A little","2002","Thuringia","lower secondary degree","152","0.489581325926585","0.435399964394703","0.543762687458467"
"A little","2002","Thuringia","secondary school degree","121","0.298255410783293","0.25516428457259","0.341346536993996"
"A little","2002","Thuringia","college entrance qualification","25","","",""
"A little","2002","Thuringia","Other degree","3","","",""
"A little","2002","Thuringia","no degree/no degree yet","2","","",""
"Not at all","2002","Schleswig-Holstein","lower secondary degree","163","0.512692453570228","0.45555716084502","0.569827746295436"
"Not at all","2002","Schleswig-Holstein","secondary school degree","133","0.658979483725014","0.591216055854868","0.726742911595159"
"Not at all","2002","Schleswig-Holstein","college entrance qualification","139","0.787663845043311","0.726546244235221","0.848781445851401"
"Not at all","2002","Schleswig-Holstein","Other degree","22","","",""
"Not at all","2002","Schleswig-Holstein","no degree/no degree yet","22","","",""
"Not at all","2002","Hamburg","lower secondary degree","45","0.38092144622954","0.281691039995104","0.480151852463975"
"Not at all","2002","Hamburg","secondary school degree","66","0.541456295908665","0.444757720375126","0.638154871442205"
"Not at all","2002","Hamburg","college entrance qualification","95","0.807502231824183","0.735128597736426","0.87987586591194"
"Not at all","2002","Hamburg","Other degree","4","","",""
"Not at all","2002","Hamburg","no degree/no degree yet","9","","",""
"Not at all","2002","Lower Saxony","lower secondary degree","377","0.455907852358754","0.420545156110007","0.491270548607501"
"Not at all","2002","Lower Saxony","secondary school degree","402","0.651015523549857","0.612224358707763","0.68980668839195"
"Not at all","2002","Lower Saxony","college entrance qualification","323","0.709671994141728","0.667639768868773","0.751704219414683"
"Not at all","2002","Lower Saxony","Other degree","55","0.582391688185794","0.481066003763814","0.683717372607774"
"Not at all","2002","Lower Saxony","no degree/no degree yet","59","0.657314532445161","0.55815345985334","0.756475605036983"
"Not at all","2002","Bremen","lower secondary degree","29","","",""
"Not at all","2002","Bremen","secondary school degree","33","0.618110786154931","0.480665664650393","0.75555590765947"
"Not at all","2002","Bremen","college entrance qualification","39","0.809409819012914","0.697121738596737","0.921697899429091"
"Not at all","2002","Bremen","Other degree","6","","",""
"Not at all","2002","Bremen","no degree/no degree yet","4","","",""
"Not at all","2002","North Rhine-Westphalia","lower secondary degree","901","0.460108763714417","0.437267263224569","0.482950264204265"
"Not at all","2002","North Rhine-Westphalia","secondary school degree","743","0.682964016335844","0.654670071190235","0.711257961481453"
"Not at all","2002","North Rhine-Westphalia","college entrance qualification","1038","0.730607084739416","0.706941554940282","0.754272614538549"
"Not at all","2002","North Rhine-Westphalia","Other degree","215","0.556201555448483","0.505645855964812","0.606757254932155"
"Not at all","2002","North Rhine-Westphalia","no degree/no degree yet","180","0.711390012971248","0.654651936479631","0.768128089462865"
"Not at all","2002","Hesse","lower secondary degree","256","0.462175078467796","0.419729360964913","0.504620795970679"
"Not at all","2002","Hesse","secondary school degree","300","0.639643843898073","0.594681792178691","0.684605895617454"
"Not at all","2002","Hesse","college entrance qualification","358","0.753180865345373","0.713779776203838","0.792581954486909"
"Not at all","2002","Hesse","Other degree","86","0.618834941933041","0.539232933255213","0.69843695061087"
"Not at all","2002","Hesse","no degree/no degree yet","41","0.514165906751242","0.391717331547861","0.636614481954624"
"Not at all","2002","Rhineland-Palatinate,Saarland","lower secondary degree","376","0.539074253138707","0.501188402101161","0.576960104176254"
"Not at all","2002","Rhineland-Palatinate,Saarland","secondary school degree","206","0.686267175955528","0.632584551994671","0.739949799916384"
"Not at all","2002","Rhineland-Palatinate,Saarland","college entrance qualification","186","0.706628607351995","0.650524801960746","0.762732412743245"
"Not at all","2002","Rhineland-Palatinate,Saarland","Other degree","58","0.570745957791343","0.474689487466897","0.666802428115789"
"Not at all","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","42","0.631913155419902","0.508850599278629","0.754975711561174"
"Not at all","2002","Baden-Württemberg","lower secondary degree","542","0.461085056871014","0.430463671242864","0.491706442499163"
"Not at all","2002","Baden-Württemberg","secondary school degree","472","0.691148795718698","0.655657813057836","0.726639778379561"
"Not at all","2002","Baden-Württemberg","college entrance qualification","544","0.755645588511466","0.723108412450395","0.788182764572537"
"Not at all","2002","Baden-Württemberg","Other degree","150","0.511157661771718","0.454686504613075","0.567628818930362"
"Not at all","2002","Baden-Württemberg","no degree/no degree yet","103","0.692558012200343","0.616394282443267","0.76872174195742"
"Not at all","2002","Bavaria","lower secondary degree","769","0.517416927069889","0.491071792094687","0.543762062045091"
"Not at all","2002","Bavaria","secondary school degree","558","0.679705066626807","0.647572836431781","0.711837296821832"
"Not at all","2002","Bavaria","college entrance qualification","611","0.726812697918941","0.695681041231819","0.757944354606062"
"Not at all","2002","Bavaria","Other degree","100","0.499276787912305","0.427031632517585","0.571521943307025"
"Not at all","2002","Bavaria","no degree/no degree yet","58","0.672970725281255","0.5695218085672","0.776419641995309"
"Not at all","2002","Berlin","lower secondary degree","64","0.353137732993833","0.281079648978691","0.425195817008974"
"Not at all","2002","Berlin","secondary school degree","158","0.551937196227989","0.493584588775851","0.610289803680127"
"Not at all","2002","Berlin","college entrance qualification","211","0.701438447608747","0.649567495408681","0.753309399808814"
"Not at all","2002","Berlin","Other degree","17","","",""
"Not at all","2002","Berlin","no degree/no degree yet","32","0.69413230080576","0.551339592548549","0.836925009062971"
"Not at all","2002","Brandenburg","lower secondary degree","86","0.264089481494204","0.213175166594544","0.315003796393865"
"Not at all","2002","Brandenburg","secondary school degree","269","0.636180607057644","0.590813681049184","0.681547533066104"
"Not at all","2002","Brandenburg","college entrance qualification","130","0.568910030871132","0.50061672113738","0.637203340604885"
"Not at all","2002","Brandenburg","Other degree","5","","",""
"Not at all","2002","Brandenburg","no degree/no degree yet","24","","",""
"Not at all","2002","Mecklenburg-Western Pomerania","lower secondary degree","33","0.221064386617797","0.150004810060146","0.292123963175448"
"Not at all","2002","Mecklenburg-Western Pomerania","secondary school degree","153","0.624532875428559","0.564863506997588","0.68420224385953"
"Not at all","2002","Mecklenburg-Western Pomerania","college entrance qualification","65","0.457304388372712","0.361096580760147","0.553512195985277"
"Not at all","2002","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Not at all","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","14","","",""
"Not at all","2002","Saxony","lower secondary degree","151","0.293826152876173","0.252948124506622","0.334704181245723"
"Not at all","2002","Saxony","secondary school degree","525","0.68568149317487","0.652740854727506","0.718622131622234"
"Not at all","2002","Saxony","college entrance qualification","255","0.697185668247225","0.648630964560783","0.745740371933668"
"Not at all","2002","Saxony","Other degree","2","","",""
"Not at all","2002","Saxony","no degree/no degree yet","43","0.881163213490894","0.788650207871735","0.973676219110054"
"Not at all","2002","Saxony-Anhalt","lower secondary degree","106","0.340055188310235","0.289097753059858","0.391012623560613"
"Not at all","2002","Saxony-Anhalt","secondary school degree","243","0.606030199749418","0.558383150761579","0.653677248737257"
"Not at all","2002","Saxony-Anhalt","college entrance qualification","128","0.588945458244087","0.518612897423736","0.659278019064438"
"Not at all","2002","Saxony-Anhalt","Other degree","6","","",""
"Not at all","2002","Saxony-Anhalt","no degree/no degree yet","29","","",""
"Not at all","2002","Thuringia","lower secondary degree","112","0.325370986226254","0.274590584296274","0.376151388156235"
"Not at all","2002","Thuringia","secondary school degree","294","0.655883706888493","0.611136062086317","0.70063135169067"
"Not at all","2002","Thuringia","college entrance qualification","133","0.724504294156508","0.656335750200018","0.792672838112998"
"Not at all","2002","Thuringia","Other degree","","","",""
"Not at all","2002","Thuringia","no degree/no degree yet","26","","",""
"Strong","2003","Schleswig-Holstein","lower secondary degree","","","",""
"Strong","2003","Schleswig-Holstein","secondary school degree","","","",""
"Strong","2003","Schleswig-Holstein","college entrance qualification","","","",""
"Strong","2003","Schleswig-Holstein","Other degree","","","",""
"Strong","2003","Schleswig-Holstein","no degree/no degree yet","","","",""
"Strong","2003","Hamburg","lower secondary degree","","","",""
"Strong","2003","Hamburg","secondary school degree","","","",""
"Strong","2003","Hamburg","college entrance qualification","","","",""
"Strong","2003","Hamburg","Other degree","","","",""
"Strong","2003","Hamburg","no degree/no degree yet","","","",""
"Strong","2003","Lower Saxony","lower secondary degree","","","",""
"Strong","2003","Lower Saxony","secondary school degree","","","",""
"Strong","2003","Lower Saxony","college entrance qualification","","","",""
"Strong","2003","Lower Saxony","Other degree","","","",""
"Strong","2003","Lower Saxony","no degree/no degree yet","","","",""
"Strong","2003","Bremen","lower secondary degree","","","",""
"Strong","2003","Bremen","secondary school degree","","","",""
"Strong","2003","Bremen","college entrance qualification","","","",""
"Strong","2003","Bremen","Other degree","","","",""
"Strong","2003","Bremen","no degree/no degree yet","","","",""
"Strong","2003","North Rhine-Westphalia","lower secondary degree","","","",""
"Strong","2003","North Rhine-Westphalia","secondary school degree","","","",""
"Strong","2003","North Rhine-Westphalia","college entrance qualification","","","",""
"Strong","2003","North Rhine-Westphalia","Other degree","","","",""
"Strong","2003","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Strong","2003","Hesse","lower secondary degree","","","",""
"Strong","2003","Hesse","secondary school degree","","","",""
"Strong","2003","Hesse","college entrance qualification","","","",""
"Strong","2003","Hesse","Other degree","","","",""
"Strong","2003","Hesse","no degree/no degree yet","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Strong","2003","Baden-Württemberg","lower secondary degree","","","",""
"Strong","2003","Baden-Württemberg","secondary school degree","","","",""
"Strong","2003","Baden-Württemberg","college entrance qualification","","","",""
"Strong","2003","Baden-Württemberg","Other degree","","","",""
"Strong","2003","Baden-Württemberg","no degree/no degree yet","","","",""
"Strong","2003","Bavaria","lower secondary degree","","","",""
"Strong","2003","Bavaria","secondary school degree","","","",""
"Strong","2003","Bavaria","college entrance qualification","","","",""
"Strong","2003","Bavaria","Other degree","","","",""
"Strong","2003","Bavaria","no degree/no degree yet","","","",""
"Strong","2003","Berlin","lower secondary degree","","","",""
"Strong","2003","Berlin","secondary school degree","","","",""
"Strong","2003","Berlin","college entrance qualification","","","",""
"Strong","2003","Berlin","Other degree","","","",""
"Strong","2003","Berlin","no degree/no degree yet","","","",""
"Strong","2003","Brandenburg","lower secondary degree","","","",""
"Strong","2003","Brandenburg","secondary school degree","","","",""
"Strong","2003","Brandenburg","college entrance qualification","","","",""
"Strong","2003","Brandenburg","Other degree","","","",""
"Strong","2003","Brandenburg","no degree/no degree yet","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","Other degree","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Strong","2003","Saxony","lower secondary degree","","","",""
"Strong","2003","Saxony","secondary school degree","","","",""
"Strong","2003","Saxony","college entrance qualification","","","",""
"Strong","2003","Saxony","Other degree","","","",""
"Strong","2003","Saxony","no degree/no degree yet","","","",""
"Strong","2003","Saxony-Anhalt","lower secondary degree","","","",""
"Strong","2003","Saxony-Anhalt","secondary school degree","","","",""
"Strong","2003","Saxony-Anhalt","college entrance qualification","","","",""
"Strong","2003","Saxony-Anhalt","Other degree","","","",""
"Strong","2003","Saxony-Anhalt","no degree/no degree yet","","","",""
"Strong","2003","Thuringia","lower secondary degree","","","",""
"Strong","2003","Thuringia","secondary school degree","","","",""
"Strong","2003","Thuringia","college entrance qualification","","","",""
"Strong","2003","Thuringia","Other degree","","","",""
"Strong","2003","Thuringia","no degree/no degree yet","","","",""
"A little","2003","Schleswig-Holstein","lower secondary degree","","","",""
"A little","2003","Schleswig-Holstein","secondary school degree","","","",""
"A little","2003","Schleswig-Holstein","college entrance qualification","","","",""
"A little","2003","Schleswig-Holstein","Other degree","","","",""
"A little","2003","Schleswig-Holstein","no degree/no degree yet","","","",""
"A little","2003","Hamburg","lower secondary degree","","","",""
"A little","2003","Hamburg","secondary school degree","","","",""
"A little","2003","Hamburg","college entrance qualification","","","",""
"A little","2003","Hamburg","Other degree","","","",""
"A little","2003","Hamburg","no degree/no degree yet","","","",""
"A little","2003","Lower Saxony","lower secondary degree","","","",""
"A little","2003","Lower Saxony","secondary school degree","","","",""
"A little","2003","Lower Saxony","college entrance qualification","","","",""
"A little","2003","Lower Saxony","Other degree","","","",""
"A little","2003","Lower Saxony","no degree/no degree yet","","","",""
"A little","2003","Bremen","lower secondary degree","","","",""
"A little","2003","Bremen","secondary school degree","","","",""
"A little","2003","Bremen","college entrance qualification","","","",""
"A little","2003","Bremen","Other degree","","","",""
"A little","2003","Bremen","no degree/no degree yet","","","",""
"A little","2003","North Rhine-Westphalia","lower secondary degree","","","",""
"A little","2003","North Rhine-Westphalia","secondary school degree","","","",""
"A little","2003","North Rhine-Westphalia","college entrance qualification","","","",""
"A little","2003","North Rhine-Westphalia","Other degree","","","",""
"A little","2003","North Rhine-Westphalia","no degree/no degree yet","","","",""
"A little","2003","Hesse","lower secondary degree","","","",""
"A little","2003","Hesse","secondary school degree","","","",""
"A little","2003","Hesse","college entrance qualification","","","",""
"A little","2003","Hesse","Other degree","","","",""
"A little","2003","Hesse","no degree/no degree yet","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","Other degree","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"A little","2003","Baden-Württemberg","lower secondary degree","","","",""
"A little","2003","Baden-Württemberg","secondary school degree","","","",""
"A little","2003","Baden-Württemberg","college entrance qualification","","","",""
"A little","2003","Baden-Württemberg","Other degree","","","",""
"A little","2003","Baden-Württemberg","no degree/no degree yet","","","",""
"A little","2003","Bavaria","lower secondary degree","","","",""
"A little","2003","Bavaria","secondary school degree","","","",""
"A little","2003","Bavaria","college entrance qualification","","","",""
"A little","2003","Bavaria","Other degree","","","",""
"A little","2003","Bavaria","no degree/no degree yet","","","",""
"A little","2003","Berlin","lower secondary degree","","","",""
"A little","2003","Berlin","secondary school degree","","","",""
"A little","2003","Berlin","college entrance qualification","","","",""
"A little","2003","Berlin","Other degree","","","",""
"A little","2003","Berlin","no degree/no degree yet","","","",""
"A little","2003","Brandenburg","lower secondary degree","","","",""
"A little","2003","Brandenburg","secondary school degree","","","",""
"A little","2003","Brandenburg","college entrance qualification","","","",""
"A little","2003","Brandenburg","Other degree","","","",""
"A little","2003","Brandenburg","no degree/no degree yet","","","",""
"A little","2003","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"A little","2003","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"A little","2003","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"A little","2003","Mecklenburg-Western Pomerania","Other degree","","","",""
"A little","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"A little","2003","Saxony","lower secondary degree","","","",""
"A little","2003","Saxony","secondary school degree","","","",""
"A little","2003","Saxony","college entrance qualification","","","",""
"A little","2003","Saxony","Other degree","","","",""
"A little","2003","Saxony","no degree/no degree yet","","","",""
"A little","2003","Saxony-Anhalt","lower secondary degree","","","",""
"A little","2003","Saxony-Anhalt","secondary school degree","","","",""
"A little","2003","Saxony-Anhalt","college entrance qualification","","","",""
"A little","2003","Saxony-Anhalt","Other degree","","","",""
"A little","2003","Saxony-Anhalt","no degree/no degree yet","","","",""
"A little","2003","Thuringia","lower secondary degree","","","",""
"A little","2003","Thuringia","secondary school degree","","","",""
"A little","2003","Thuringia","college entrance qualification","","","",""
"A little","2003","Thuringia","Other degree","","","",""
"A little","2003","Thuringia","no degree/no degree yet","","","",""
"Not at all","2003","Schleswig-Holstein","lower secondary degree","","","",""
"Not at all","2003","Schleswig-Holstein","secondary school degree","","","",""
"Not at all","2003","Schleswig-Holstein","college entrance qualification","","","",""
"Not at all","2003","Schleswig-Holstein","Other degree","","","",""
"Not at all","2003","Schleswig-Holstein","no degree/no degree yet","","","",""
"Not at all","2003","Hamburg","lower secondary degree","","","",""
