"ple0004","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Not at all","2002","Schleswig-Holstein","West Germany","486","0.60446103409812","0.568844012494499","0.640078055701741"
"Not at all","2002","Schleswig-Holstein","East Germany","","","",""
"Not at all","2002","Hamburg","West Germany","219","0.550659372809968","0.496909244723278","0.604409500896659"
"Not at all","2002","Hamburg","East Germany","","","",""
"Not at all","2002","Lower Saxony","West Germany","1229","0.574904310215697","0.553156828791263","0.59665179164013"
"Not at all","2002","Lower Saxony","East Germany","","","",""
"Not at all","2002","Bremen","West Germany","111","0.577701447068529","0.504099964283298","0.651302929853761"
"Not at all","2002","Bremen","East Germany","","","",""
"Not at all","2002","North Rhine-Westphalia","West Germany","3114","0.589836371718058","0.576039089386541","0.603633654049574"
"Not at all","2002","North Rhine-Westphalia","East Germany","","","",""
"Not at all","2002","Hesse","West Germany","1047","0.590948192904484","0.567181921809333","0.614714463999636"
"Not at all","2002","Hesse","East Germany","","","",""
"Not at all","2002","Rhineland-Palatinate,Saarland","West Germany","880","0.599411909199565","0.573548983119845","0.625274835279285"
"Not at all","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not at all","2002","Baden-Württemberg","West Germany","1829","0.595015422834297","0.576858891104517","0.613171954564077"
"Not at all","2002","Baden-Württemberg","East Germany","","","",""
"Not at all","2002","Bavaria","West Germany","2113","0.595340353557541","0.578501961183898","0.612178745931184"
"Not at all","2002","Bavaria","East Germany","","","",""
"Not at all","2002","Berlin","West Germany","276","0.54319219915704","0.498013557552054","0.588370840762027"
"Not at all","2002","Berlin","East Germany","214","0.588639997449874","0.538226890514541","0.639053104385208"
"Not at all","2002","Brandenburg","West Germany","","","",""
"Not at all","2002","Brandenburg","East Germany","518","0.499810106265688","0.468312294347522","0.531307918183854"
"Not at all","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not at all","2002","Mecklenburg-Western Pomerania","East Germany","272","0.461395907655885","0.418383383080568","0.504408432231202"
"Not at all","2002","Saxony","West Germany","","","",""
"Not at all","2002","Saxony","East Germany","985","0.551116373030372","0.527160805509458","0.575071940551286"
"Not at all","2002","Saxony-Anhalt","West Germany","","","",""
"Not at all","2002","Saxony-Anhalt","East Germany","515","0.499299626951899","0.467866720731363","0.530732533172436"
"Not at all","2002","Thuringia","West Germany","","","",""
"Not at all","2002","Thuringia","East Germany","576","0.534446723422261","0.503039965598827","0.565853481245694"
"Strong","2003","Schleswig-Holstein","West Germany","","","",""
"Strong","2003","Schleswig-Holstein","East Germany","","","",""
"Strong","2003","Hamburg","West Germany","","","",""
"Strong","2003","Hamburg","East Germany","","","",""
"Strong","2003","Lower Saxony","West Germany","","","",""
"Strong","2003","Lower Saxony","East Germany","","","",""
"Strong","2003","Bremen","West Germany","","","",""
"Strong","2003","Bremen","East Germany","","","",""
"Strong","2003","North Rhine-Westphalia","West Germany","","","",""
"Strong","2003","North Rhine-Westphalia","East Germany","","","",""
"Strong","2003","Hesse","West Germany","","","",""
"Strong","2003","Hesse","East Germany","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Strong","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Strong","2003","Baden-Württemberg","West Germany","","","",""
"Strong","2003","Baden-Württemberg","East Germany","","","",""
"Strong","2003","Bavaria","West Germany","","","",""
"Strong","2003","Bavaria","East Germany","","","",""
"Strong","2003","Berlin","West Germany","","","",""
"Strong","2003","Berlin","East Germany","","","",""
"Strong","2003","Brandenburg","West Germany","","","",""
"Strong","2003","Brandenburg","East Germany","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"Strong","2003","Mecklenburg-Western Pomerania","East Germany","","","",""
"Strong","2003","Saxony","West Germany","","","",""
"Strong","2003","Saxony","East Germany","","","",""
"Strong","2003","Saxony-Anhalt","West Germany","","","",""
"Strong","2003","Saxony-Anhalt","East Germany","","","",""
"Strong","2003","Thuringia","West Germany","","","",""
"Strong","2003","Thuringia","East Germany","","","",""
"A little","2003","Schleswig-Holstein","West Germany","","","",""
"A little","2003","Schleswig-Holstein","East Germany","","","",""
"A little","2003","Hamburg","West Germany","","","",""
"A little","2003","Hamburg","East Germany","","","",""
"A little","2003","Lower Saxony","West Germany","","","",""
"A little","2003","Lower Saxony","East Germany","","","",""
"A little","2003","Bremen","West Germany","","","",""
"A little","2003","Bremen","East Germany","","","",""
"A little","2003","North Rhine-Westphalia","West Germany","","","",""
"A little","2003","North Rhine-Westphalia","East Germany","","","",""
"A little","2003","Hesse","West Germany","","","",""
"A little","2003","Hesse","East Germany","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","West Germany","","","",""
"A little","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"A little","2003","Baden-Württemberg","West Germany","","","",""
"A little","2003","Baden-Württemberg","East Germany","","","",""
"A little","2003","Bavaria","West Germany","","","",""
"A little","2003","Bavaria","East Germany","","","",""
"A little","2003","Berlin","West Germany","","","",""
"A little","2003","Berlin","East Germany","","","",""
"A little","2003","Brandenburg","West Germany","","","",""
"A little","2003","Brandenburg","East Germany","","","",""
"A little","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"A little","2003","Mecklenburg-Western Pomerania","East Germany","","","",""
"A little","2003","Saxony","West Germany","","","",""
"A little","2003","Saxony","East Germany","","","",""
"A little","2003","Saxony-Anhalt","West Germany","","","",""
"A little","2003","Saxony-Anhalt","East Germany","","","",""
"A little","2003","Thuringia","West Germany","","","",""
"A little","2003","Thuringia","East Germany","","","",""
"Not at all","2003","Schleswig-Holstein","West Germany","","","",""
"Not at all","2003","Schleswig-Holstein","East Germany","","","",""
"Not at all","2003","Hamburg","West Germany","","","",""
"Not at all","2003","Hamburg","East Germany","","","",""
"Not at all","2003","Lower Saxony","West Germany","","","",""
"Not at all","2003","Lower Saxony","East Germany","","","",""
"Not at all","2003","Bremen","West Germany","","","",""
"Not at all","2003","Bremen","East Germany","","","",""
"Not at all","2003","North Rhine-Westphalia","West Germany","","","",""
"Not at all","2003","North Rhine-Westphalia","East Germany","","","",""
"Not at all","2003","Hesse","West Germany","","","",""
"Not at all","2003","Hesse","East Germany","","","",""
"Not at all","2003","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Not at all","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not at all","2003","Baden-Württemberg","West Germany","","","",""
"Not at all","2003","Baden-Württemberg","East Germany","","","",""
"Not at all","2003","Bavaria","West Germany","","","",""
"Not at all","2003","Bavaria","East Germany","","","",""
"Not at all","2003","Berlin","West Germany","","","",""
"Not at all","2003","Berlin","East Germany","","","",""
"Not at all","2003","Brandenburg","West Germany","","","",""
"Not at all","2003","Brandenburg","East Germany","","","",""
"Not at all","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not at all","2003","Mecklenburg-Western Pomerania","East Germany","","","",""
"Not at all","2003","Saxony","West Germany","","","",""
"Not at all","2003","Saxony","East Germany","","","",""
"Not at all","2003","Saxony-Anhalt","West Germany","","","",""
"Not at all","2003","Saxony-Anhalt","East Germany","","","",""
"Not at all","2003","Thuringia","West Germany","","","",""
"Not at all","2003","Thuringia","East Germany","","","",""
"Strong","2004","Schleswig-Holstein","West Germany","64","0.118433256991038","0.0941113468531583","0.142755167128917"
"Strong","2004","Schleswig-Holstein","East Germany","","","",""
"Strong","2004","Hamburg","West Germany","35","0.165660694965027","0.123379139342063","0.207942250587991"
"Strong","2004","Hamburg","East Germany","","","",""
"Strong","2004","Lower Saxony","West Germany","174","0.116119063798671","0.101660475446563","0.130577652150779"
"Strong","2004","Lower Saxony","East Germany","","","",""
"Strong","2004","Bremen","West Germany","18","","",""
"Strong","2004","Bremen","East Germany","","","",""
"Strong","2004","North Rhine-Westphalia","West Germany","475","0.13596277206855","0.126002611142792","0.145922932994307"
"Strong","2004","North Rhine-Westphalia","East Germany","","","",""
"Strong","2004","Hesse","West Germany","156","0.147808441447514","0.129490203602467","0.166126679292561"
"Strong","2004","Hesse","East Germany","","","",""
"Strong","2004","Rhineland-Palatinate,Saarland","West Germany","131","0.120891197576314","0.103197119082316","0.138585276070311"
"Strong","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Strong","2004","Baden-Württemberg","West Germany","229","0.107790021469758","0.0959063116515577","0.119673731287959"
"Strong","2004","Baden-Württemberg","East Germany","","","",""
"Strong","2004","Bavaria","West Germany","258","0.108008074886093","0.0969888972604237","0.119027252511762"
"Strong","2004","Bavaria","East Germany","","","",""
"Strong","2004","Berlin","West Germany","49","0.129910101126292","0.0984959537673701","0.161324248485215"
"Strong","2004","Berlin","East Germany","39","0.109668006134676","0.0778287294661811","0.141507282803171"
"Strong","2004","Brandenburg","West Germany","","","",""
"Strong","2004","Brandenburg","East Germany","117","0.165410180112519","0.141296231525435","0.189524128699603"
"Strong","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Strong","2004","Mecklenburg-Western Pomerania","East Germany","49","0.110144793896106","0.0830797839116978","0.137209803880514"
"Strong","2004","Saxony","West Germany","","","",""
"Strong","2004","Saxony","East Germany","167","0.139769461654738","0.12265025799152","0.156888665317956"
"Strong","2004","Saxony-Anhalt","West Germany","","","",""
"Strong","2004","Saxony-Anhalt","East Germany","109","0.149350856111758","0.126393509540525","0.17230820268299"
"Strong","2004","Thuringia","West Germany","","","",""
"Strong","2004","Thuringia","East Germany","102","0.136875610692329","0.114949488850365","0.158801732534294"
"A little","2004","Schleswig-Holstein","West Germany","160","0.259329953541252","0.226340738945266","0.292319168137238"
"A little","2004","Schleswig-Holstein","East Germany","","","",""
"A little","2004","Hamburg","West Germany","65","0.247298344114367","0.198231072887815","0.29636561534092"
"A little","2004","Hamburg","East Germany","","","",""
"A little","2004","Lower Saxony","West Germany","544","0.32284696262102","0.301745186325528","0.343948738916512"
"A little","2004","Lower Saxony","East Germany","","","",""
"A little","2004","Bremen","West Germany","41","0.302533651668935","0.233072508885408","0.371994794452462"
"A little","2004","Bremen","East Germany","","","",""
"A little","2004","North Rhine-Westphalia","West Germany","1213","0.290762039265355","0.277565654738617","0.303958423792094"
"A little","2004","North Rhine-Westphalia","East Germany","","","",""
"A little","2004","Hesse","West Germany","388","0.275821230797668","0.2527536419998","0.298888819595536"
"A little","2004","Hesse","East Germany","","","",""
"A little","2004","Rhineland-Palatinate,Saarland","West Germany","342","0.29382352082891","0.269100063710491","0.318546977947328"
"A little","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"A little","2004","Baden-Württemberg","West Germany","706","0.301573283773039","0.283986514113596","0.319160053432481"
"A little","2004","Baden-Württemberg","East Germany","","","",""
"A little","2004","Bavaria","West Germany","835","0.301676071061085","0.285381628663915","0.317970513458255"
"A little","2004","Bavaria","East Germany","","","",""
"A little","2004","Berlin","West Germany","136","0.314625498622804","0.271236194731208","0.3580148025144"
"A little","2004","Berlin","East Germany","113","0.318753711091838","0.271271937963451","0.366235484220224"
"A little","2004","Brandenburg","West Germany","","","",""
"A little","2004","Brandenburg","East Germany","326","0.350862197107277","0.319888901902745","0.38183549231181"
"A little","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"A little","2004","Mecklenburg-Western Pomerania","East Germany","179","0.391612290353822","0.349414966965453","0.433809613742192"
"A little","2004","Saxony","West Germany","","","",""
"A little","2004","Saxony","East Germany","486","0.3217393846961","0.298676140484559","0.344802628907641"
"A little","2004","Saxony-Anhalt","West Germany","","","",""
"A little","2004","Saxony-Anhalt","East Germany","317","0.339134297669726","0.308642357346203","0.369626237993249"
"A little","2004","Thuringia","West Germany","","","",""
"A little","2004","Thuringia","East Germany","308","0.342741774632529","0.31246471966217","0.373018829602888"
"Not at all","2004","Schleswig-Holstein","West Germany","454","0.62223678946771","0.58574283574873","0.65873074318669"
"Not at all","2004","Schleswig-Holstein","East Germany","","","",""
"Not at all","2004","Hamburg","West Germany","197","0.587040960920605","0.531044889687915","0.643037032153296"
"Not at all","2004","Hamburg","East Germany","","","",""
"Not at all","2004","Lower Saxony","West Germany","1168","0.561033973580309","0.538637106013217","0.583430841147402"
"Not at all","2004","Lower Saxony","East Germany","","","",""
"Not at all","2004","Bremen","West Germany","109","0.561009232213064","0.485966930260859","0.636051534165268"
"Not at all","2004","Bremen","East Germany","","","",""
"Not at all","2004","North Rhine-Westphalia","West Germany","2861","0.573275188666095","0.558902247657268","0.587648129674922"
"Not at all","2004","North Rhine-Westphalia","East Germany","","","",""
"Not at all","2004","Hesse","West Germany","898","0.576370327754818","0.550866259966125","0.60187439554351"
"Not at all","2004","Hesse","East Germany","","","",""
"Not at all","2004","Rhineland-Palatinate,Saarland","West Germany","831","0.585285281594777","0.55854488640983","0.612025676779724"
"Not at all","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not at all","2004","Baden-Württemberg","West Germany","1681","0.590636694757203","0.571793961985276","0.60947942752913"
"Not at all","2004","Baden-Württemberg","East Germany","","","",""
"Not at all","2004","Bavaria","West Germany","1955","0.590315854052822","0.572857334557701","0.607774373547943"
"Not at all","2004","Bavaria","East Germany","","","",""
"Not at all","2004","Berlin","West Germany","255","0.555464400250904","0.509033923715493","0.601894876786314"
"Not at all","2004","Berlin","East Germany","218","0.571578282773486","0.521156194606102","0.62200037094087"
"Not at all","2004","Brandenburg","West Germany","","","",""
"Not at all","2004","Brandenburg","East Germany","469","0.483727622780204","0.451294366004833","0.516160879555575"
"Not at all","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not at all","2004","Mecklenburg-Western Pomerania","East Germany","286","0.498242915750072","0.455018029983398","0.541467801516746"
"Not at all","2004","Saxony","West Germany","","","",""
"Not at all","2004","Saxony","East Germany","923","0.538491153649162","0.51387901879163","0.563103288506694"
"Not at all","2004","Saxony-Anhalt","West Germany","","","",""
"Not at all","2004","Saxony-Anhalt","East Germany","500","0.511514846218516","0.479319180926631","0.543710511510401"
"Not at all","2004","Thuringia","West Germany","","","",""
"Not at all","2004","Thuringia","East Germany","534","0.520382614675142","0.48851343080334","0.552251798546943"
"Strong","2005","Schleswig-Holstein","West Germany","","","",""
"Strong","2005","Schleswig-Holstein","East Germany","","","",""
"Strong","2005","Hamburg","West Germany","","","",""
"Strong","2005","Hamburg","East Germany","","","",""
"Strong","2005","Lower Saxony","West Germany","","","",""
"Strong","2005","Lower Saxony","East Germany","","","",""
"Strong","2005","Bremen","West Germany","","","",""
"Strong","2005","Bremen","East Germany","","","",""
"Strong","2005","North Rhine-Westphalia","West Germany","","","",""
"Strong","2005","North Rhine-Westphalia","East Germany","","","",""
"Strong","2005","Hesse","West Germany","","","",""
"Strong","2005","Hesse","East Germany","","","",""
"Strong","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Strong","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Strong","2005","Baden-Württemberg","West Germany","","","",""
"Strong","2005","Baden-Württemberg","East Germany","","","",""
"Strong","2005","Bavaria","West Germany","","","",""
"Strong","2005","Bavaria","East Germany","","","",""
"Strong","2005","Berlin","West Germany","","","",""
"Strong","2005","Berlin","East Germany","","","",""
"Strong","2005","Brandenburg","West Germany","","","",""
"Strong","2005","Brandenburg","East Germany","","","",""
"Strong","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Strong","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Strong","2005","Saxony","West Germany","","","",""
"Strong","2005","Saxony","East Germany","","","",""
"Strong","2005","Saxony-Anhalt","West Germany","","","",""
"Strong","2005","Saxony-Anhalt","East Germany","","","",""
"Strong","2005","Thuringia","West Germany","","","",""
"Strong","2005","Thuringia","East Germany","","","",""
"A little","2005","Schleswig-Holstein","West Germany","","","",""
"A little","2005","Schleswig-Holstein","East Germany","","","",""
"A little","2005","Hamburg","West Germany","","","",""
"A little","2005","Hamburg","East Germany","","","",""
"A little","2005","Lower Saxony","West Germany","","","",""
"A little","2005","Lower Saxony","East Germany","","","",""
"A little","2005","Bremen","West Germany","","","",""
"A little","2005","Bremen","East Germany","","","",""
"A little","2005","North Rhine-Westphalia","West Germany","","","",""
"A little","2005","North Rhine-Westphalia","East Germany","","","",""
"A little","2005","Hesse","West Germany","","","",""
"A little","2005","Hesse","East Germany","","","",""
"A little","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"A little","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"A little","2005","Baden-Württemberg","West Germany","","","",""
"A little","2005","Baden-Württemberg","East Germany","","","",""
"A little","2005","Bavaria","West Germany","","","",""
"A little","2005","Bavaria","East Germany","","","",""
"A little","2005","Berlin","West Germany","","","",""
"A little","2005","Berlin","East Germany","","","",""
"A little","2005","Brandenburg","West Germany","","","",""
"A little","2005","Brandenburg","East Germany","","","",""
"A little","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"A little","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"A little","2005","Saxony","West Germany","","","",""
"A little","2005","Saxony","East Germany","","","",""
"A little","2005","Saxony-Anhalt","West Germany","","","",""
"A little","2005","Saxony-Anhalt","East Germany","","","",""
"A little","2005","Thuringia","West Germany","","","",""
"A little","2005","Thuringia","East Germany","","","",""
"Not at all","2005","Schleswig-Holstein","West Germany","","","",""
"Not at all","2005","Schleswig-Holstein","East Germany","","","",""
"Not at all","2005","Hamburg","West Germany","","","",""
"Not at all","2005","Hamburg","East Germany","","","",""
"Not at all","2005","Lower Saxony","West Germany","","","",""
"Not at all","2005","Lower Saxony","East Germany","","","",""
"Not at all","2005","Bremen","West Germany","","","",""
"Not at all","2005","Bremen","East Germany","","","",""
"Not at all","2005","North Rhine-Westphalia","West Germany","","","",""
"Not at all","2005","North Rhine-Westphalia","East Germany","","","",""
"Not at all","2005","Hesse","West Germany","","","",""
"Not at all","2005","Hesse","East Germany","","","",""
"Not at all","2005","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Not at all","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not at all","2005","Baden-Württemberg","West Germany","","","",""
"Not at all","2005","Baden-Württemberg","East Germany","","","",""
"Not at all","2005","Bavaria","West Germany","","","",""
"Not at all","2005","Bavaria","East Germany","","","",""
"Not at all","2005","Berlin","West Germany","","","",""
"Not at all","2005","Berlin","East Germany","","","",""
"Not at all","2005","Brandenburg","West Germany","","","",""
"Not at all","2005","Brandenburg","East Germany","","","",""
"Not at all","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not at all","2005","Mecklenburg-Western Pomerania","East Germany","","","",""
"Not at all","2005","Saxony","West Germany","","","",""
"Not at all","2005","Saxony","East Germany","","","",""
"Not at all","2005","Saxony-Anhalt","West Germany","","","",""
"Not at all","2005","Saxony-Anhalt","East Germany","","","",""
"Not at all","2005","Thuringia","West Germany","","","",""
"Not at all","2005","Thuringia","East Germany","","","",""
"Strong","2006","Schleswig-Holstein","West Germany","79","0.133830983524386","0.108165207491481","0.159496759557292"
"Strong","2006","Schleswig-Holstein","East Germany","","","",""
"Strong","2006","Hamburg","West Germany","27","","",""
"Strong","2006","Hamburg","East Germany","","","",""
"Strong","2006","Lower Saxony","West Germany","189","0.103571748445081","0.0901061911366889","0.117037305753473"
"Strong","2006","Lower Saxony","East Germany","","","",""
"Strong","2006","Bremen","West Germany","13","","",""
"Strong","2006","Bremen","East Germany","","","",""
"Strong","2006","North Rhine-Westphalia","West Germany","464","0.117063463074848","0.10772706568371","0.126399860465986"
"Strong","2006","North Rhine-Westphalia","East Germany","","","",""
"Strong","2006","Hesse","West Germany","169","0.13108790504631","0.1138993331729","0.14827647691972"
"Strong","2006","Hesse","East Germany","","","",""
"Strong","2006","Rhineland-Palatinate,Saarland","West Germany","136","0.112279561194054","0.0950512900271133","0.129507832360995"
"Strong","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Strong","2006","Baden-Württemberg","West Germany","265","0.118247519255745","0.106130514668837","0.130364523842653"
"Strong","2006","Baden-Württemberg","East Germany","","","",""
"Strong","2006","Bavaria","West Germany","305","0.119085332693033","0.107774648623582","0.130396016762483"
"Strong","2006","Bavaria","East Germany","","","",""
"Strong","2006","Berlin","West Germany","42","0.0975847015569494","0.0698568738683078","0.125312529245591"
"Strong","2006","Berlin","East Germany","39","0.148975022853616","0.111511273664924","0.186438772042308"
"Strong","2006","Brandenburg","West Germany","","","",""
"Strong","2006","Brandenburg","East Germany","110","0.12586265734571","0.104703402028464","0.147021912662955"
"Strong","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Strong","2006","Mecklenburg-Western Pomerania","East Germany","66","0.149018007680743","0.119284109289961","0.178751906071524"
"Strong","2006","Saxony","West Germany","","","",""
"Strong","2006","Saxony","East Germany","164","0.126445091322536","0.110067842670353","0.14282233997472"
"Strong","2006","Saxony-Anhalt","West Germany","","","",""
"Strong","2006","Saxony-Anhalt","East Germany","110","0.144518371838787","0.121735712429316","0.167301031248259"
"Strong","2006","Thuringia","West Germany","","","",""
"Strong","2006","Thuringia","East Germany","103","0.129499337428163","0.1081826377377","0.150816037118627"
"A little","2006","Schleswig-Holstein","West Germany","196","0.308194497765719","0.273386488216208","0.343002507315229"
"A little","2006","Schleswig-Holstein","East Germany","","","",""
"A little","2006","Hamburg","West Germany","71","0.275439723073482","0.225548600065444","0.325330846081521"
"A little","2006","Hamburg","East Germany","","","",""
"A little","2006","Lower Saxony","West Germany","578","0.319367074145167","0.298763267859451","0.339970880430884"
"A little","2006","Lower Saxony","East Germany","","","",""
"A little","2006","Bremen","West Germany","45","0.36411245556148","0.285792574945661","0.4424323361773"
"A little","2006","Bremen","East Germany","","","",""
"A little","2006","North Rhine-Westphalia","West Germany","1307","0.305141358381776","0.291769164354433","0.318513552409119"
"A little","2006","North Rhine-Westphalia","East Germany","","","",""
"A little","2006","Hesse","West Germany","436","0.301320687810078","0.277952556797391","0.324688818822765"
"A little","2006","Hesse","East Germany","","","",""
"A little","2006","Rhineland-Palatinate,Saarland","West Germany","315","0.275968484771297","0.251575681367345","0.300361288175248"
"A little","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"A little","2006","Baden-Württemberg","West Germany","715","0.275668835903948","0.258900563148415","0.29243710865948"
"A little","2006","Baden-Württemberg","East Germany","","","",""
"A little","2006","Bavaria","West Germany","884","0.295528334012619","0.279594358621929","0.311462309403308"
"A little","2006","Bavaria","East Germany","","","",""
"A little","2006","Berlin","West Germany","164","0.423575312368536","0.377405473474661","0.469745151262411"
"A little","2006","Berlin","East Germany","125","0.351033795933762","0.300814703569076","0.401252888298448"
"A little","2006","Brandenburg","West Germany","","","",""
"A little","2006","Brandenburg","East Germany","365","0.397720602278938","0.366499362707101","0.428941841850775"
"A little","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"A little","2006","Mecklenburg-Western Pomerania","East Germany","202","0.381328360138117","0.340772655766947","0.421884064509286"
"A little","2006","Saxony","West Germany","","","",""
"A little","2006","Saxony","East Germany","539","0.355595089477429","0.332006490369115","0.379183688585743"
"A little","2006","Saxony-Anhalt","West Germany","","","",""
"A little","2006","Saxony-Anhalt","East Germany","326","0.337932541074165","0.307284432871293","0.368580649277038"
"A little","2006","Thuringia","West Germany","","","",""
