"ple0004","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Strong","2006","Employed","college entrance qualification","79","0.0210754695095396","0.0167315008752578","0.0254194381438214"
"Strong","2006","Employed","Other degree","35","0.0657316173742962","0.0466807656062623","0.08478246914233"
"Strong","2006","Employed","no degree/no degree yet","14","","",""
"A little","2006","Not Employed","lower secondary degree","1787","0.427720729834168","0.412718768903245","0.442722690765092"
"A little","2006","Not Employed","secondary school degree","622","0.361935544648423","0.339503449990463","0.384367639306384"
"A little","2006","Not Employed","college entrance qualification","380","0.299644876132461","0.275859871415089","0.323429880849832"
"A little","2006","Not Employed","Other degree","204","0.401933391196954","0.360921127578988","0.442945654814919"
"A little","2006","Not Employed","no degree/no degree yet","103","0.237489848941637","0.200039782438883","0.27493991544439"
"A little","2006","Employed","lower secondary degree","1060","0.312397288765863","0.296918429990283","0.327876147541443"
"A little","2006","Employed","secondary school degree","1264","0.276130583962391","0.263369292965138","0.288891874959645"
"A little","2006","Employed","college entrance qualification","862","0.202105584933582","0.189960926192475","0.214250243674688"
"A little","2006","Employed","Other degree","211","0.317071496648193","0.281298309578847","0.352844683717539"
"A little","2006","Employed","no degree/no degree yet","38","0.299339236293986","0.22837756721726","0.370300905370713"
"Not at all","2006","Not Employed","lower secondary degree","1259","0.281725510812163","0.268085265476575","0.295365756147752"
"Not at all","2006","Not Employed","secondary school degree","859","0.451142549495695","0.427914720953843","0.474370378037547"
"Not at all","2006","Not Employed","college entrance qualification","877","0.557042599161197","0.531251737959128","0.582833460363266"
"Not at all","2006","Not Employed","Other degree","201","0.325562871716074","0.286366118971898","0.36475962446025"
"Not at all","2006","Not Employed","no degree/no degree yet","342","0.63657210041732","0.59424288828511","0.67890131254953"
"Not at all","2006","Employed","lower secondary degree","2176","0.62872290872554","0.612586932748941","0.644858884702139"
"Not at all","2006","Employed","secondary school degree","3302","0.688204104042892","0.674981984821602","0.701426223264182"
"Not at all","2006","Employed","college entrance qualification","3259","0.776818945556879","0.764226444011641","0.789411447102117"
"Not at all","2006","Employed","Other degree","404","0.617196885977511","0.579829647233214","0.654564124721808"
"Not at all","2006","Employed","no degree/no degree yet","108","0.582236805243544","0.5058175122966","0.658656098190488"
"Strong","2007","Not Employed","lower secondary degree","","","",""
"Strong","2007","Not Employed","secondary school degree","","","",""
"Strong","2007","Not Employed","college entrance qualification","","","",""
"Strong","2007","Not Employed","Other degree","","","",""
"Strong","2007","Not Employed","no degree/no degree yet","","","",""
"Strong","2007","Employed","lower secondary degree","","","",""
"Strong","2007","Employed","secondary school degree","","","",""
"Strong","2007","Employed","college entrance qualification","","","",""
"Strong","2007","Employed","Other degree","","","",""
"Strong","2007","Employed","no degree/no degree yet","","","",""
"A little","2007","Not Employed","lower secondary degree","","","",""
"A little","2007","Not Employed","secondary school degree","","","",""
"A little","2007","Not Employed","college entrance qualification","","","",""
"A little","2007","Not Employed","Other degree","","","",""
"A little","2007","Not Employed","no degree/no degree yet","","","",""
"A little","2007","Employed","lower secondary degree","","","",""
"A little","2007","Employed","secondary school degree","","","",""
"A little","2007","Employed","college entrance qualification","","","",""
"A little","2007","Employed","Other degree","","","",""
"A little","2007","Employed","no degree/no degree yet","","","",""
"Not at all","2007","Not Employed","lower secondary degree","","","",""
"Not at all","2007","Not Employed","secondary school degree","","","",""
"Not at all","2007","Not Employed","college entrance qualification","","","",""
"Not at all","2007","Not Employed","Other degree","","","",""
"Not at all","2007","Not Employed","no degree/no degree yet","","","",""
"Not at all","2007","Employed","lower secondary degree","","","",""
"Not at all","2007","Employed","secondary school degree","","","",""
"Not at all","2007","Employed","college entrance qualification","","","",""
"Not at all","2007","Employed","Other degree","","","",""
"Not at all","2007","Employed","no degree/no degree yet","","","",""
"Strong","2008","Not Employed","lower secondary degree","1002","0.29313324136532","0.278203424501185","0.308063058229455"
"Strong","2008","Not Employed","secondary school degree","293","0.209448967879094","0.189262947526842","0.229634988231346"
"Strong","2008","Not Employed","college entrance qualification","161","0.140939900387607","0.122371654853761","0.159508145921453"
"Strong","2008","Not Employed","Other degree","118","0.283345230309802","0.240094542882995","0.326595917736609"
"Strong","2008","Not Employed","no degree/no degree yet","36","0.108977238787822","0.0788146605329602","0.139139817042684"
"Strong","2008","Employed","lower secondary degree","171","0.0626722428582751","0.0538736713292257","0.0714708143873245"
"Strong","2008","Employed","secondary school degree","126","0.0341327733522079","0.0286337032258367","0.039631843478579"
"Strong","2008","Employed","college entrance qualification","88","0.0241842488430733","0.0192979727132086","0.0290705249729381"
"Strong","2008","Employed","Other degree","40","0.0859141900600748","0.0620785529865733","0.109749827133576"
"Strong","2008","Employed","no degree/no degree yet","8","","",""
"A little","2008","Not Employed","lower secondary degree","1542","0.432171222316794","0.41592360103102","0.448418843602569"
"A little","2008","Not Employed","secondary school degree","540","0.330234165466345","0.306903929262473","0.353564401670216"
"A little","2008","Not Employed","college entrance qualification","427","0.313043982274907","0.288297739906455","0.33779022464336"
"A little","2008","Not Employed","Other degree","154","0.411693715236929","0.364458170722012","0.458929259751846"
"A little","2008","Not Employed","no degree/no degree yet","74","0.226384316657919","0.185876208230351","0.266892425085487"
"A little","2008","Employed","lower secondary degree","906","0.335766407798185","0.318622577806253","0.352910237790116"
"A little","2008","Employed","secondary school degree","1114","0.279990510899942","0.266392182628976","0.293588839170909"
"A little","2008","Employed","college entrance qualification","761","0.195236883868408","0.182628983798849","0.207844783937968"
"A little","2008","Employed","Other degree","152","0.299389187949882","0.260434717558708","0.338343658341056"
"A little","2008","Employed","no degree/no degree yet","38","0.25544973296345","0.183465352195444","0.327434113731457"
"Not at all","2008","Not Employed","lower secondary degree","1027","0.274695536317885","0.260055601529459","0.289335471106312"
"Not at all","2008","Not Employed","secondary school degree","728","0.460316866654561","0.435591399467956","0.485042333841166"
"Not at all","2008","Not Employed","college entrance qualification","761","0.546016117337485","0.519447737914094","0.572584496760877"
"Not at all","2008","Not Employed","Other degree","145","0.304961054453269","0.260772802255088","0.34914930665145"
"Not at all","2008","Not Employed","no degree/no degree yet","300","0.664638444554259","0.618939567380318","0.710337321728201"
"Not at all","2008","Employed","lower secondary degree","1838","0.60156134934354","0.583788809185733","0.619333889501348"
"Not at all","2008","Employed","secondary school degree","2948","0.68587671574785","0.671818899927811","0.699934531567889"
"Not at all","2008","Employed","college entrance qualification","2948","0.780578867288518","0.767415244965216","0.793742489611821"
"Not at all","2008","Employed","Other degree","339","0.614696621990043","0.573303074089037","0.65609016989105"
"Not at all","2008","Employed","no degree/no degree yet","95","0.693808392303317","0.617731116893732","0.769885667712901"
"Strong","2009","Not Employed","lower secondary degree","","","",""
"Strong","2009","Not Employed","secondary school degree","","","",""
"Strong","2009","Not Employed","college entrance qualification","","","",""
"Strong","2009","Not Employed","Other degree","","","",""
"Strong","2009","Not Employed","no degree/no degree yet","","","",""
"Strong","2009","Employed","lower secondary degree","","","",""
"Strong","2009","Employed","secondary school degree","","","",""
"Strong","2009","Employed","college entrance qualification","","","",""
"Strong","2009","Employed","Other degree","","","",""
"Strong","2009","Employed","no degree/no degree yet","","","",""
"A little","2009","Not Employed","lower secondary degree","","","",""
"A little","2009","Not Employed","secondary school degree","","","",""
"A little","2009","Not Employed","college entrance qualification","","","",""
"A little","2009","Not Employed","Other degree","","","",""
"A little","2009","Not Employed","no degree/no degree yet","","","",""
"A little","2009","Employed","lower secondary degree","","","",""
"A little","2009","Employed","secondary school degree","","","",""
"A little","2009","Employed","college entrance qualification","","","",""
"A little","2009","Employed","Other degree","","","",""
"A little","2009","Employed","no degree/no degree yet","","","",""
"Not at all","2009","Not Employed","lower secondary degree","","","",""
"Not at all","2009","Not Employed","secondary school degree","","","",""
"Not at all","2009","Not Employed","college entrance qualification","","","",""
"Not at all","2009","Not Employed","Other degree","","","",""
"Not at all","2009","Not Employed","no degree/no degree yet","","","",""
"Not at all","2009","Employed","lower secondary degree","","","",""
"Not at all","2009","Employed","secondary school degree","","","",""
"Not at all","2009","Employed","college entrance qualification","","","",""
"Not at all","2009","Employed","Other degree","","","",""
"Not at all","2009","Employed","no degree/no degree yet","","","",""
"Strong","2010","Not Employed","lower secondary degree","885","0.307084206579661","0.290566636534593","0.32360177662473"
"Strong","2010","Not Employed","secondary school degree","275","0.233815215184897","0.211320433484875","0.256309996884919"
"Strong","2010","Not Employed","college entrance qualification","143","0.165388468485276","0.144471844734902","0.186305092235649"
"Strong","2010","Not Employed","Other degree","79","0.282786042865172","0.233748473271751","0.331823612458592"
"Strong","2010","Not Employed","no degree/no degree yet","39","0.186143473061369","0.142954922828784","0.229332023293954"
"Strong","2010","Employed","lower secondary degree","152","0.072316574966185","0.0619063290453683","0.0827268208870018"
"Strong","2010","Employed","secondary school degree","139","0.0432772626935259","0.0367038920361597","0.0498506333508921"
"Strong","2010","Employed","college entrance qualification","92","0.0269507924909547","0.0215549009286452","0.0323466840532643"
"Strong","2010","Employed","Other degree","23","","",""
"Strong","2010","Employed","no degree/no degree yet","3","","",""
"A little","2010","Not Employed","lower secondary degree","1297","0.441292344597241","0.423512306208871","0.459072382985611"
"A little","2010","Not Employed","secondary school degree","527","0.398530778468473","0.37251024028586","0.424551316651087"
"A little","2010","Not Employed","college entrance qualification","414","0.349653532773372","0.322807004356441","0.376500061190304"
"A little","2010","Not Employed","Other degree","131","0.408503029318369","0.354978915072002","0.462027143564736"
"A little","2010","Not Employed","no degree/no degree yet","51","0.196701187282861","0.152593646210261","0.24080872835546"
"A little","2010","Employed","lower secondary degree","810","0.369451619870292","0.350052583352433","0.388850656388151"
"A little","2010","Employed","secondary school degree","1102","0.316343757115046","0.301320513546377","0.331367000683715"
"A little","2010","Employed","college entrance qualification","732","0.218198083423273","0.204436009929207","0.231960156917339"
"A little","2010","Employed","Other degree","142","0.382190571527623","0.334331116560172","0.430050026495074"
"A little","2010","Employed","no degree/no degree yet","29","","",""
"Not at all","2010","Not Employed","lower secondary degree","814","0.251623448823098","0.236084815176303","0.267162082469892"
"Not at all","2010","Not Employed","secondary school degree","558","0.367654006346629","0.342028310100185","0.393279702593073"
"Not at all","2010","Not Employed","college entrance qualification","655","0.484957998741352","0.456821492590703","0.513094504892001"
"Not at all","2010","Not Employed","Other degree","114","0.308710927816459","0.258409370222171","0.359012485410747"
"Not at all","2010","Not Employed","no degree/no degree yet","222","0.617155339655771","0.563219264967926","0.671091414343615"
"Not at all","2010","Employed","lower secondary degree","1416","0.558231805163523","0.538272442150265","0.578191168176781"
"Not at all","2010","Employed","secondary school degree","2440","0.640378980191428","0.624876319184288","0.655881641198569"
"Not at all","2010","Employed","college entrance qualification","2636","0.754851124085772","0.740517511969778","0.769184736201767"
"Not at all","2010","Employed","Other degree","231","0.544933652994045","0.495886966505299","0.59398033948279"
"Not at all","2010","Employed","no degree/no degree yet","76","0.655704466740366","0.566094569655488","0.745314363825243"
"Strong","2011","Not Employed","lower secondary degree","","","",""
"Strong","2011","Not Employed","secondary school degree","","","",""
"Strong","2011","Not Employed","college entrance qualification","","","",""
"Strong","2011","Not Employed","Other degree","","","",""
"Strong","2011","Not Employed","no degree/no degree yet","","","",""
"Strong","2011","Employed","lower secondary degree","","","",""
"Strong","2011","Employed","secondary school degree","","","",""
"Strong","2011","Employed","college entrance qualification","","","",""
"Strong","2011","Employed","Other degree","","","",""
"Strong","2011","Employed","no degree/no degree yet","","","",""
"A little","2011","Not Employed","lower secondary degree","","","",""
"A little","2011","Not Employed","secondary school degree","","","",""
"A little","2011","Not Employed","college entrance qualification","","","",""
"A little","2011","Not Employed","Other degree","","","",""
"A little","2011","Not Employed","no degree/no degree yet","","","",""
"A little","2011","Employed","lower secondary degree","","","",""
"A little","2011","Employed","secondary school degree","","","",""
"A little","2011","Employed","college entrance qualification","","","",""
"A little","2011","Employed","Other degree","","","",""
"A little","2011","Employed","no degree/no degree yet","","","",""
"Not at all","2011","Not Employed","lower secondary degree","","","",""
"Not at all","2011","Not Employed","secondary school degree","","","",""
"Not at all","2011","Not Employed","college entrance qualification","","","",""
"Not at all","2011","Not Employed","Other degree","","","",""
"Not at all","2011","Not Employed","no degree/no degree yet","","","",""
"Not at all","2011","Employed","lower secondary degree","","","",""
"Not at all","2011","Employed","secondary school degree","","","",""
"Not at all","2011","Employed","college entrance qualification","","","",""
"Not at all","2011","Employed","Other degree","","","",""
"Not at all","2011","Employed","no degree/no degree yet","","","",""
"Strong","2012","Not Employed","lower secondary degree","1065","0.303052348514173","0.288307640391478","0.317797056636869"
"Strong","2012","Not Employed","secondary school degree","366","0.229077415232206","0.209416394908661","0.248738435555752"
"Strong","2012","Not Employed","college entrance qualification","198","0.157935274610197","0.139608088445655","0.176262460774738"
"Strong","2012","Not Employed","Other degree","133","0.256090206115597","0.21832028902418","0.293860123207015"
"Strong","2012","Not Employed","no degree/no degree yet","56","0.20415708262002","0.162748219936238","0.245565945303802"
"Strong","2012","Employed","lower secondary degree","182","0.0601839295641462","0.0513527393571528","0.0690151197711395"
"Strong","2012","Employed","secondary school degree","186","0.0487358372061186","0.0423173858132683","0.0551542885989689"
"Strong","2012","Employed","college entrance qualification","101","0.0240103632855101","0.0193602144407404","0.0286605121302799"
"Strong","2012","Employed","Other degree","35","0.0499857358072134","0.0333732176327935","0.0665982539816333"
"Strong","2012","Employed","no degree/no degree yet","19","","",""
"A little","2012","Not Employed","lower secondary degree","1614","0.427689081963921","0.411816142100116","0.443562021827725"
"A little","2012","Not Employed","secondary school degree","707","0.414031602804123","0.390987310596883","0.437075895011363"
"A little","2012","Not Employed","college entrance qualification","497","0.338855083279608","0.315068130080894","0.362642036478322"
"A little","2012","Not Employed","Other degree","193","0.4126424762895","0.370040706415821","0.455244246163179"
"A little","2012","Not Employed","no degree/no degree yet","88","0.286357236830652","0.239917268618492","0.332797205042811"
"A little","2012","Employed","lower secondary degree","1016","0.386061845380836","0.367983932533684","0.404139758227988"
"A little","2012","Employed","secondary school degree","1246","0.304179604183445","0.290465447853122","0.317893760513769"
"A little","2012","Employed","college entrance qualification","943","0.230003957644661","0.217220251280838","0.242787664008484"
"A little","2012","Employed","Other degree","217","0.336850923875649","0.300820297089118","0.372881550662181"
"A little","2012","Employed","no degree/no degree yet","42","0.237162321985864","0.176199339977775","0.298125303993953"
"Not at all","2012","Not Employed","lower secondary degree","1053","0.269258569521906","0.255027291401924","0.283489847641888"
"Not at all","2012","Not Employed","secondary school degree","682","0.356890981963671","0.334476969066507","0.379304994860834"
"Not at all","2012","Not Employed","college entrance qualification","826","0.503209642110195","0.478082416446088","0.528336867774302"
"Not at all","2012","Not Employed","Other degree","187","0.331267317594903","0.29053820213789","0.371996433051915"
"Not at all","2012","Not Employed","no degree/no degree yet","220","0.509485680549329","0.458129911699549","0.560841449399108"
"Not at all","2012","Employed","lower secondary degree","1588","0.553754225055018","0.535295439687175","0.572213010422861"
"Not at all","2012","Employed","secondary school degree","2891","0.647084558610436","0.632839267725461","0.661329849495411"
"Not at all","2012","Employed","college entrance qualification","3119","0.745985679069829","0.732762397923119","0.759208960216539"
"Not at all","2012","Employed","Other degree","409","0.613163340317137","0.576035536187772","0.650291144446502"
"Not at all","2012","Employed","no degree/no degree yet","126","0.670054707053743","0.602663476364822","0.737445937742664"
"Strong","2013","Not Employed","lower secondary degree","","","",""
"Strong","2013","Not Employed","secondary school degree","","","",""
"Strong","2013","Not Employed","college entrance qualification","","","",""
"Strong","2013","Not Employed","Other degree","","","",""
"Strong","2013","Not Employed","no degree/no degree yet","","","",""
"Strong","2013","Employed","lower secondary degree","","","",""
"Strong","2013","Employed","secondary school degree","","","",""
"Strong","2013","Employed","college entrance qualification","","","",""
"Strong","2013","Employed","Other degree","","","",""
"Strong","2013","Employed","no degree/no degree yet","","","",""
"A little","2013","Not Employed","lower secondary degree","","","",""
"A little","2013","Not Employed","secondary school degree","","","",""
"A little","2013","Not Employed","college entrance qualification","","","",""
"A little","2013","Not Employed","Other degree","","","",""
"A little","2013","Not Employed","no degree/no degree yet","","","",""
"A little","2013","Employed","lower secondary degree","","","",""
"A little","2013","Employed","secondary school degree","","","",""
"A little","2013","Employed","college entrance qualification","","","",""
"A little","2013","Employed","Other degree","","","",""
"A little","2013","Employed","no degree/no degree yet","","","",""
"Not at all","2013","Not Employed","lower secondary degree","","","",""
"Not at all","2013","Not Employed","secondary school degree","","","",""
"Not at all","2013","Not Employed","college entrance qualification","","","",""
"Not at all","2013","Not Employed","Other degree","","","",""
"Not at all","2013","Not Employed","no degree/no degree yet","","","",""
"Not at all","2013","Employed","lower secondary degree","","","",""
"Not at all","2013","Employed","secondary school degree","","","",""
"Not at all","2013","Employed","college entrance qualification","","","",""
"Not at all","2013","Employed","Other degree","","","",""
"Not at all","2013","Employed","no degree/no degree yet","","","",""
"Strong","2014","Not Employed","lower secondary degree","996","0.300264847639296","0.285165243841135","0.315364451437457"
"Strong","2014","Not Employed","secondary school degree","375","0.219577390239936","0.201635831726384","0.237518948753488"
"Strong","2014","Not Employed","college entrance qualification","209","0.160413968290866","0.14308051035139","0.177747426230341"
"Strong","2014","Not Employed","Other degree","208","0.235225587007229","0.209883002082172","0.260568171932287"
"Strong","2014","Not Employed","no degree/no degree yet","88","0.183887018157049","0.15428741949374","0.213486616820357"
"Strong","2014","Employed","lower secondary degree","255","0.0809907660743839","0.07178241223678","0.0901991199119877"
"Strong","2014","Employed","secondary school degree","232","0.0461520382065711","0.0406050179766688","0.0516990584364733"
"Strong","2014","Employed","college entrance qualification","144","0.025514097027627","0.0214267465682703","0.0296014474869838"
"Strong","2014","Employed","Other degree","132","0.0872320508711067","0.0755205139470361","0.0989435877951774"
"Strong","2014","Employed","no degree/no degree yet","35","0.0819060325559808","0.053177358596269","0.110634706515693"
"A little","2014","Not Employed","lower secondary degree","1425","0.426639595891661","0.410346977390193","0.442932214393129"
"A little","2014","Not Employed","secondary school degree","742","0.392011675274565","0.370852508798592","0.413170841750538"
"A little","2014","Not Employed","college entrance qualification","490","0.316224217517122","0.294261506948006","0.338186928086238"
"A little","2014","Not Employed","Other degree","364","0.369510697794069","0.340670759651842","0.398350635936296"
"A little","2014","Not Employed","no degree/no degree yet","134","0.2089898567699","0.177923610931368","0.240056102608432"
"A little","2014","Employed","lower secondary degree","1067","0.344605846629747","0.328565383246912","0.360646310012583"
