"ple0004","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Strong","2002","16-34 y.","(0) in school","4","","",""
"Strong","2002","16-34 y.","(1a) inadequately completed","3","","",""
"Strong","2002","16-34 y.","(1b) general elementary school","10","","",""
"Strong","2002","16-34 y.","(1c) basic vocational qualification","19","","",""
"Strong","2002","16-34 y.","(2b) intermediate general qualification","8","","",""
"Strong","2002","16-34 y.","(2a) intermediate vocational","33","0.0213967080074311","0.0141929509483854","0.0286004650664768"
"Strong","2002","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Strong","2002","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"Strong","2002","16-34 y.","(3a) lower tertiary education","5","","",""
"Strong","2002","16-34 y.","(3b) higher tertiary education","7","","",""
"Strong","2002","35-65 y.","(0) in school","","","",""
"Strong","2002","35-65 y.","(1a) inadequately completed","31","0.139729920691663","0.0886531333199021","0.190806708063423"
"Strong","2002","35-65 y.","(1b) general elementary school","163","0.159044318930152","0.136297582179972","0.181791055680332"
"Strong","2002","35-65 y.","(1c) basic vocational qualification","470","0.116133705577628","0.106430456431618","0.125836954723638"
"Strong","2002","35-65 y.","(2b) intermediate general qualification","10","","",""
"Strong","2002","35-65 y.","(2a) intermediate vocational","177","0.0577584974614415","0.0499147164182133","0.0656022785046698"
"Strong","2002","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Strong","2002","35-65 y.","(2c_voc) vocational maturity certificate","47","0.0627214478023131","0.0468985071506885","0.0785443884539376"
"Strong","2002","35-65 y.","(3a) lower tertiary education","69","0.0552159782442798","0.0428049404516045","0.0676270160369552"
"Strong","2002","35-65 y.","(3b) higher tertiary education","74","0.0443540830425936","0.0355275478957125","0.0531806181894747"
"Strong","2002","66 and older","(0) in school","","","",""
"Strong","2002","66 and older","(1a) inadequately completed","30","0.478491078521974","0.358878050924841","0.598104106119108"
"Strong","2002","66 and older","(1b) general elementary school","292","0.398698228150287","0.363956276092766","0.433440180207809"
"Strong","2002","66 and older","(1c) basic vocational qualification","507","0.314232993813702","0.291854757844769","0.336611229782635"
"Strong","2002","66 and older","(2b) intermediate general qualification","11","","",""
"Strong","2002","66 and older","(2a) intermediate vocational","112","0.323742238203519","0.277657586250063","0.369826890156975"
"Strong","2002","66 and older","(2c_gen) general maturity certificate","1","","",""
"Strong","2002","66 and older","(2c_voc) vocational maturity certificate","41","0.324202393873768","0.245534944374099","0.402869843373438"
"Strong","2002","66 and older","(3a) lower tertiary education","46","0.212995418461829","0.161411519009651","0.264579317914006"
"Strong","2002","66 and older","(3b) higher tertiary education","45","0.212343897855611","0.16637125058028","0.258316545130943"
"A little","2002","16-34 y.","(0) in school","43","0.0800845939082464","0.0586504486353246","0.101518739181168"
"A little","2002","16-34 y.","(1a) inadequately completed","8","","",""
"A little","2002","16-34 y.","(1b) general elementary school","70","0.152733161087943","0.122250844126412","0.183215478049473"
"A little","2002","16-34 y.","(1c) basic vocational qualification","131","0.186658470282564","0.159891685078215","0.213425255486913"
"A little","2002","16-34 y.","(2b) intermediate general qualification","81","0.157733714351622","0.126584851781276","0.188882576921967"
"A little","2002","16-34 y.","(2a) intermediate vocational","232","0.144095846257149","0.126612661789102","0.161579030725197"
"A little","2002","16-34 y.","(2c_gen) general maturity certificate","64","0.093291122663438","0.0724346008634479","0.114147644463428"
"A little","2002","16-34 y.","(2c_voc) vocational maturity certificate","74","0.136525153622382","0.107934479793194","0.16511582745157"
"A little","2002","16-34 y.","(3a) lower tertiary education","31","0.14194474250418","0.0995239574924943","0.184365527515866"
"A little","2002","16-34 y.","(3b) higher tertiary education","41","0.112070165070434","0.0797523584072298","0.144387971733639"
"A little","2002","35-65 y.","(0) in school","","","",""
"A little","2002","35-65 y.","(1a) inadequately completed","76","0.475713521561688","0.402140509827091","0.549286533296285"
"A little","2002","35-65 y.","(1b) general elementary school","413","0.431412219647901","0.400607415720494","0.462217023575307"
"A little","2002","35-65 y.","(1c) basic vocational qualification","1446","0.34688596022414","0.332470363457032","0.361301556991248"
"A little","2002","35-65 y.","(2b) intermediate general qualification","30","0.341791814391923","0.246413694647684","0.437169934136163"
"A little","2002","35-65 y.","(2a) intermediate vocational","986","0.281672649580894","0.266548535500738","0.29679676366105"
"A little","2002","35-65 y.","(2c_gen) general maturity certificate","32","0.289537910838564","0.21245724757172","0.366618574105407"
"A little","2002","35-65 y.","(2c_voc) vocational maturity certificate","232","0.300909304664196","0.270977741951723","0.330840867376669"
"A little","2002","35-65 y.","(3a) lower tertiary education","357","0.298541899939626","0.273675497603426","0.323408302275826"
"A little","2002","35-65 y.","(3b) higher tertiary education","422","0.224101953064296","0.206224728398109","0.241979177730483"
"A little","2002","66 and older","(0) in school","","","",""
"A little","2002","66 and older","(1a) inadequately completed","32","0.436025608676734","0.317285790305152","0.554765427048316"
"A little","2002","66 and older","(1b) general elementary school","324","0.416766391066402","0.381783682035377","0.451749100097427"
"A little","2002","66 and older","(1c) basic vocational qualification","775","0.462977976843553","0.438940555351081","0.487015398336026"
"A little","2002","66 and older","(2b) intermediate general qualification","17","","",""
"A little","2002","66 and older","(2a) intermediate vocational","183","0.460889352583555","0.411794293131953","0.509984412035157"
"A little","2002","66 and older","(2c_gen) general maturity certificate","10","","",""
