"ple0004","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Strong","2003","indirect migration background","Rural Area","","","","","1"
"A little","2004","direct migration background","Urban Area","623","0.301599900323866","0.281989206173543","0.321210594474188","2"
"A little","2004","direct migration background","Rural Area","153","0.313553661435043","0.270204471377816","0.35690285149227","2"
"A little","2004","no migration background","Urban Area","3232","0.303377019314496","0.295047367653372","0.31170667097562","2"
"A little","2004","no migration background","Rural Area","2037","0.323122923478217","0.31185297437651","0.334392872579923","2"
"A little","2004","indirect migration background","Urban Area","87","0.133930602775676","0.108591886186734","0.159269319364617","2"
"A little","2004","indirect migration background","Rural Area","27","","","","2"
"Not at all","2004","no migration background","Rural Area","3916","0.55515018746405","0.543174647121909","0.567125727806191","3"
"Not at all","2004","direct migration background","Urban Area","1249","0.571099487347094","0.549951969940202","0.592247004753986","3"
"Not at all","2004","direct migration background","Rural Area","231","0.560465607504783","0.514089673620996","0.60684154138857","3"
"Not at all","2004","no migration background","Urban Area","7268","0.561751290252618","0.552761098318138","0.570741482187098","3"
"Not at all","2004","indirect migration background","Urban Area","590","0.834448438521993","0.806795916323722","0.862100960720263","3"
"Not at all","2004","indirect migration background","Rural Area","85","0.724301355116027","0.642981600213442","0.805621110018613","3"
"Strong","2004","no migration background","Urban Area","1201","0.134871690432886","0.128682451288771","0.141060929577002","1"
"Strong","2004","no migration background","Rural Area","662","0.121726889057733","0.113847524010575","0.129606254104892","1"
"Strong","2004","direct migration background","Urban Area","232","0.12730061232904","0.11305855252036","0.14154267213772","1"
"Strong","2004","direct migration background","Rural Area","56","0.125980731060174","0.094975546663911","0.156985915456436","1"
"Strong","2004","indirect migration background","Urban Area","17","","","","1"
"Strong","2004","indirect migration background","Rural Area","4","","","","1"
"A little","2005","direct migration background","Urban Area","","","","","2"
"A little","2005","direct migration background","Rural Area","","","","","2"
"A little","2005","no migration background","Urban Area","","","","","2"
"A little","2005","no migration background","Rural Area","","","","","2"
"A little","2005","indirect migration background","Urban Area","","","","","2"
"A little","2005","indirect migration background","Rural Area","","","","","2"
"Not at all","2005","no migration background","Rural Area","","","","","3"
"Not at all","2005","direct migration background","Urban Area","","","","","3"
"Not at all","2005","direct migration background","Rural Area","","","","","3"
"Not at all","2005","no migration background","Urban Area","","","","","3"
"Not at all","2005","indirect migration background","Urban Area","","","","","3"
"Not at all","2005","indirect migration background","Rural Area","","","","","3"
"Strong","2005","no migration background","Urban Area","","","","","1"
"Strong","2005","no migration background","Rural Area","","","","","1"
"Strong","2005","direct migration background","Urban Area","","","","","1"
"Strong","2005","direct migration background","Rural Area","","","","","1"
"Strong","2005","indirect migration background","Urban Area","","","","","1"
"Strong","2005","indirect migration background","Rural Area","","","","","1"
"A little","2006","direct migration background","Urban Area","632","0.345655265520468","0.32458463300935","0.366725898031587","2"
"A little","2006","direct migration background","Rural Area","160","0.359431698939348","0.314078829175715","0.404784568702981","2"
"A little","2006","no migration background","Urban Area","3449","0.30694210031754","0.298676789663252","0.315207410971828","2"
"A little","2006","no migration background","Rural Area","2234","0.3312427487468","0.320105912772458","0.342379584721142","2"
"A little","2006","indirect migration background","Urban Area","102","0.151575355471317","0.125066476410832","0.178084234531802","2"
"A little","2006","indirect migration background","Rural Area","26","","","","2"
"Not at all","2006","no migration background","Rural Area","3871","0.542728461949629","0.530940661768529","0.55451626213073","3"
"Not at all","2006","direct migration background","Urban Area","1083","0.526791265354811","0.504670592291117","0.548911938418505","3"
"Not at all","2006","direct migration background","Rural Area","200","0.481804585394789","0.434576959919747","0.52903221086983","3"
"Not at all","2006","no migration background","Urban Area","7321","0.571429317659706","0.562561052285699","0.580297583033712","3"
"Not at all","2006","indirect migration background","Urban Area","586","0.826596369935096","0.798610019508105","0.854582720362087","3"
"Not at all","2006","indirect migration background","Rural Area","87","0.743485729090401","0.665022406528269","0.821949051652533","3"
"Strong","2006","no migration background","Urban Area","1192","0.121628582022754","0.115771205912816","0.127485958132693","1"
"Strong","2006","no migration background","Rural Area","756","0.126028789303571","0.118175748990105","0.133881829617036","1"
"Strong","2006","direct migration background","Urban Area","242","0.127553469124721","0.112773680409597","0.142333257839844","1"
"Strong","2006","direct migration background","Rural Area","70","0.158763715665863","0.124221635424758","0.193305795906968","1"
"Strong","2006","indirect migration background","Urban Area","15","","","","1"
"Strong","2006","indirect migration background","Rural Area","6","","","","1"
"A little","2007","no migration background","Urban Area","","","","","2"
"A little","2007","no migration background","Rural Area","","","","","2"
"A little","2007","direct migration background","Urban Area","","","","","2"
"A little","2007","direct migration background","Rural Area","","","","","2"
"A little","2007","indirect migration background","Urban Area","","","","","2"
"A little","2007","indirect migration background","Rural Area","","","","","2"
"Not at all","2007","no migration background","Urban Area","","","","","3"
"Not at all","2007","no migration background","Rural Area","","","","","3"
"Not at all","2007","direct migration background","Urban Area","","","","","3"
"Not at all","2007","direct migration background","Rural Area","","","","","3"
"Not at all","2007","indirect migration background","Urban Area","","","","","3"
"Not at all","2007","indirect migration background","Rural Area","","","","","3"
"Strong","2007","no migration background","Urban Area","","","","","1"
"Strong","2007","no migration background","Rural Area","","","","","1"
"Strong","2007","direct migration background","Urban Area","","","","","1"
"Strong","2007","direct migration background","Rural Area","","","","","1"
"Strong","2007","indirect migration background","Urban Area","","","","","1"
"Strong","2007","indirect migration background","Rural Area","","","","","1"
"A little","2008","no migration background","Urban Area","3074","0.307973979682511","0.299185922007819","0.316762037357203","2"
"A little","2008","no migration background","Rural Area","2000","0.336901158324121","0.325040096756154","0.348762219892087","2"
"A little","2008","direct migration background","Urban Area","479","0.320591952232909","0.297447376302981","0.343736528162837","2"
"A little","2008","direct migration background","Rural Area","125","0.354349109687664","0.304094833859209","0.404603385516118","2"
"A little","2008","indirect migration background","Urban Area","89","0.135289751789775","0.109195558424962","0.161383945154588","2"
"A little","2008","indirect migration background","Rural Area","23","","","","2"
"Not at all","2008","no migration background","Urban Area","6440","0.571480624303893","0.562060412647457","0.58090083596033","3"
"Not at all","2008","no migration background","Rural Area","3412","0.540408238604006","0.527901897443207","0.552914579764805","3"
"Not at all","2008","direct migration background","Urban Area","889","0.546717103936654","0.522029805184175","0.571404402689134","3"
"Not at all","2008","direct migration background","Rural Area","163","0.50793560998943","0.455409677874322","0.560461542104539","3"
"Not at all","2008","indirect migration background","Urban Area","549","0.819119725985712","0.789753683739994","0.84848576823143","3"
"Not at all","2008","indirect migration background","Rural Area","83","0.788649878384397","0.713374622471865","0.863925134296929","3"
"Strong","2008","no migration background","Urban Area","1087","0.120545396013596","0.114347322811059","0.126743469216132","1"
"Strong","2008","no migration background","Rural Area","688","0.122690603071873","0.114457468488578","0.130923737655169","1"
"Strong","2008","direct migration background","Urban Area","194","0.132690943830437","0.11586749008439","0.149514397576483","1"
"Strong","2008","direct migration background","Rural Area","60","0.137715280322906","0.101509752823283","0.173920807822529","1"
"Strong","2008","indirect migration background","Urban Area","22","","","","1"
"Strong","2008","indirect migration background","Rural Area","7","","","","1"
"A little","2009","no migration background","Urban Area","","","","","2"
"A little","2009","no migration background","Rural Area","","","","","2"
"A little","2009","direct migration background","Urban Area","","","","","2"
"A little","2009","direct migration background","Rural Area","","","","","2"
"A little","2009","indirect migration background","Urban Area","","","","","2"
"A little","2009","indirect migration background","Rural Area","","","","","2"
"Not at all","2009","no migration background","Urban Area","","","","","3"
"Not at all","2009","no migration background","Rural Area","","","","","3"
"Not at all","2009","direct migration background","Urban Area","","","","","3"
"Not at all","2009","direct migration background","Rural Area","","","","","3"
"Not at all","2009","indirect migration background","Urban Area","","","","","3"
"Not at all","2009","indirect migration background","Rural Area","","","","","3"
"Strong","2009","no migration background","Urban Area","","","","","1"
"Strong","2009","no migration background","Rural Area","","","","","1"
"Strong","2009","direct migration background","Urban Area","","","","","1"
"Strong","2009","direct migration background","Rural Area","","","","","1"
"Strong","2009","indirect migration background","Urban Area","","","","","1"
"Strong","2009","indirect migration background","Rural Area","","","","","1"
"A little","2010","no migration background","Urban Area","2820","0.324093942996009","0.314574994112404","0.333612891879614","2"
"A little","2010","no migration background","Rural Area","1873","0.3804775812418","0.367386975714258","0.393568186769342","2"
"A little","2010","direct migration background","Urban Area","383","0.324691007350072","0.298119617828643","0.3512623968715","2"
"A little","2010","direct migration background","Rural Area","107","0.389242751304021","0.332234264581061","0.446251238026981","2"
"A little","2010","indirect migration background","Urban Area","104","0.208926779342267","0.175195222357477","0.242658336327056","2"
"A little","2010","indirect migration background","Rural Area","32","0.327778227617794","0.23623341444253","0.419323040793059","2"
"Not at all","2010","no migration background","Urban Area","5453","0.544858425764971","0.534730384607252","0.55498646692269","3"
"Not at all","2010","no migration background","Rural Area","2801","0.493979325860823","0.480498850606077","0.50745980111557","3"
"Not at all","2010","direct migration background","Urban Area","649","0.521171591196977","0.492824520228161","0.549518662165793","3"
"Not at all","2010","direct migration background","Rural Area","128","0.407301872657835","0.349854534272324","0.464749211043345","3"
"Not at all","2010","indirect migration background","Urban Area","441","0.775732407324373","0.741124907947937","0.810339906700808","3"
"Not at all","2010","indirect migration background","Rural Area","65","0.598761783639434","0.503171095852383","0.694352471426484","3"
"Strong","2010","no migration background","Urban Area","1014","0.13104763123902","0.124184489919405","0.137910772558635","1"
"Strong","2010","no migration background","Rural Area","610","0.125543092897377","0.116609373556497","0.134476812238257","1"
"Strong","2010","direct migration background","Urban Area","161","0.154137401452951","0.133647880869488","0.174626922036414","1"
"Strong","2010","direct migration background","Rural Area","46","0.203455376038144","0.156386419407744","0.250524332668544","1"
"Strong","2010","indirect migration background","Urban Area","13","","","","1"
"Strong","2010","indirect migration background","Rural Area","4","","","","1"
"A little","2011","no migration background","Urban Area","","","","","2"
"A little","2011","no migration background","Rural Area","","","","","2"
"A little","2011","direct migration background","Urban Area","","","","","2"
"A little","2011","direct migration background","Rural Area","","","","","2"
"A little","2011","indirect migration background","Urban Area","","","","","2"
"A little","2011","indirect migration background","Rural Area","","","","","2"
"Not at all","2011","no migration background","Urban Area","","","","","3"
"Not at all","2011","no migration background","Rural Area","","","","","3"
"Not at all","2011","direct migration background","Urban Area","","","","","3"
"Not at all","2011","direct migration background","Rural Area","","","","","3"
"Not at all","2011","indirect migration background","Urban Area","","","","","3"
"Not at all","2011","indirect migration background","Rural Area","","","","","3"
"Strong","2011","no migration background","Urban Area","","","","","1"
"Strong","2011","no migration background","Rural Area","","","","","1"
"Strong","2011","direct migration background","Urban Area","","","","","1"
"Strong","2011","direct migration background","Rural Area","","","","","1"
"Strong","2011","indirect migration background","Urban Area","","","","","1"
"Strong","2011","indirect migration background","Rural Area","","","","","1"
"A little","2012","no migration background","Urban Area","3491","0.326492192001927","0.317785859351923","0.335198524651931","2"
"A little","2012","no migration background","Rural Area","2333","0.3648066036815","0.353246473973732","0.376366733389269","2"
"A little","2012","direct migration background","Urban Area","496","0.343097556684025","0.318853462145116","0.367341651222933","2"
"A little","2012","direct migration background","Rural Area","166","0.388427687690821","0.344411073315024","0.432444302066618","2"
"A little","2012","indirect migration background","Urban Area","127","0.183802835809735","0.153981009759004","0.213624661860466","2"
"A little","2012","indirect migration background","Rural Area","48","0.311796028672206","0.237166429309659","0.386425628034754","2"
"Not at all","2012","no migration background","Urban Area","6398","0.546770385526495","0.537527891660653","0.556012879392337","3"
"Not at all","2012","no migration background","Rural Area","3488","0.500041963478857","0.488034580107429","0.512049346850286","3"
"Not at all","2012","direct migration background","Urban Area","803","0.541171205380358","0.515724041281574","0.566618369479142","3"
"Not at all","2012","direct migration background","Rural Area","233","0.474629672588255","0.429532651989359","0.519726693187151","3"
"Not at all","2012","indirect migration background","Urban Area","494","0.776705094129426","0.744640328301547","0.808769859957305","3"
"Not at all","2012","indirect migration background","Rural Area","93","0.614011160897618","0.535579260217321","0.692443061577915","3"
"Strong","2012","no migration background","Urban Area","1255","0.126737422471578","0.120560780912325","0.13291406403083","1"
"Strong","2012","no migration background","Rural Area","840","0.135151432839642","0.126941138318718","0.143361727360567","1"
"Strong","2012","direct migration background","Urban Area","174","0.115731237935617","0.0993945445324839","0.13206793133875","1"
"Strong","2012","direct migration background","Rural Area","72","0.136942639720924","0.105895126883066","0.167990152558783","1"
"Strong","2012","indirect migration background","Urban Area","27","","","","1"
"Strong","2012","indirect migration background","Rural Area","7","","","","1"
"A little","2013","no migration background","Urban Area","","","","","2"
"A little","2013","no migration background","Rural Area","","","","","2"
"A little","2013","direct migration background","Urban Area","","","","","2"
"A little","2013","direct migration background","Rural Area","","","","","2"
"A little","2013","indirect migration background","Urban Area","","","","","2"
"A little","2013","indirect migration background","Rural Area","","","","","2"
"Not at all","2013","no migration background","Urban Area","","","","","3"
"Not at all","2013","no migration background","Rural Area","","","","","3"
"Not at all","2013","direct migration background","Urban Area","","","","","3"
"Not at all","2013","direct migration background","Rural Area","","","","","3"
"Not at all","2013","indirect migration background","Urban Area","","","","","3"
"Not at all","2013","indirect migration background","Rural Area","","","","","3"
"Strong","2013","no migration background","Urban Area","","","","","1"
"Strong","2013","no migration background","Rural Area","","","","","1"
"Strong","2013","direct migration background","Urban Area","","","","","1"
"Strong","2013","direct migration background","Rural Area","","","","","1"
"Strong","2013","indirect migration background","Urban Area","","","","","1"
"Strong","2013","indirect migration background","Rural Area","","","","","1"
"A little","2014","no migration background","Urban Area","3627","0.310333540353766","0.302233463550183","0.318433617157349","2"
"A little","2014","no migration background","Rural Area","2453","0.347125094707362","0.336486446532978","0.357763742881745","2"
"A little","2014","direct migration background","Urban Area","996","0.269099702086611","0.255094459692422","0.2831049444808","2"
"A little","2014","direct migration background","Rural Area","334","0.280079974744201","0.255393534365177","0.304766415123225","2"
"A little","2014","indirect migration background","Urban Area","271","0.175135134901157","0.155685516838905","0.194584752963408","2"
"A little","2014","indirect migration background","Rural Area","54","0.20655613182512","0.162610426315782","0.250501837334459","2"
"Not at all","2014","no migration background","Urban Area","7581","0.56365621930464","0.554973079914204","0.572339358695077","3"
"Not at all","2014","no migration background","Rural Area","4396","0.522858786600454","0.511696732479793","0.534020840721114","3"
"Not at all","2014","direct migration background","Urban Area","2479","0.599324094814707","0.58384903151229","0.614799158117125","3"
"Not at all","2014","direct migration background","Rural Area","811","0.598495150921376","0.571545631120135","0.625444670722616","3"
"Not at all","2014","indirect migration background","Urban Area","1142","0.789744275383072","0.768892156517119","0.810596394249025","3"
"Not at all","2014","indirect migration background","Rural Area","263","0.735463735601731","0.687582810710225","0.783344660493237","3"
"Strong","2014","no migration background","Urban Area","1323","0.126010240341593","0.120199769608133","0.131820711075054","1"
"Strong","2014","no migration background","Rural Area","843","0.130016118692185","0.122500189932927","0.137532047451442","1"
"Strong","2014","direct migration background","Urban Area","377","0.131576203098682","0.12090140954938","0.142250996647983","1"
"Strong","2014","direct migration background","Rural Area","126","0.121424874334423","0.103468502140681","0.139381246528165","1"
"Strong","2014","indirect migration background","Urban Area","54","0.0351205897157715","0.0257005994629702","0.0445405799685729","1"
"Strong","2014","indirect migration background","Rural Area","9","","","","1"
"A little","2015","no migration background","Urban Area","","","","","2"
"A little","2015","no migration background","Rural Area","","","","","2"
"A little","2015","indirect migration background","Urban Area","","","","","2"
"A little","2015","indirect migration background","Rural Area","","","","","2"
"A little","2015","direct migration background","Urban Area","","","","","2"
"A little","2015","direct migration background","Rural Area","","","","","2"
"Not at all","2015","no migration background","Urban Area","","","","","3"
"Not at all","2015","no migration background","Rural Area","","","","","3"
"Not at all","2015","direct migration background","Urban Area","","","","","3"
"Not at all","2015","direct migration background","Rural Area","","","","","3"
"Not at all","2015","indirect migration background","Urban Area","","","","","3"
"Not at all","2015","indirect migration background","Rural Area","","","","","3"
"Strong","2015","no migration background","Urban Area","","","","","1"
"Strong","2015","no migration background","Rural Area","","","","","1"
"Strong","2015","indirect migration background","Rural Area","","","","","1"
"Strong","2015","direct migration background","Urban Area","","","","","1"
"Strong","2015","direct migration background","Rural Area","","","","","1"
"Strong","2015","indirect migration background","Urban Area","","","","","1"
"A little","2016","no migration background","Urban Area","3385","0.313216595747972","0.304586089151481","0.321847102344464","2"
"A little","2016","no migration background","Rural Area","2246","0.348112113089385","0.336806296726588","0.359417929452182","2"
"A little","2016","indirect migration background","Urban Area","250","0.172815573366954","0.151788447901151","0.193842698832757","2"
"A little","2016","indirect migration background","Rural Area","55","0.179645655624195","0.136703088417779","0.222588222830611","2"
"A little","2016","direct migration background","Urban Area","1565","0.283525023649334","0.272628310343122","0.294421736955546","2"
"A little","2016","direct migration background","Rural Area","611","0.256943311770372","0.240266130139721","0.273620493401024","2"
"Not at all","2016","no migration background","Urban Area","6506","0.558997855048871","0.549758760066931","0.568236950030812","3"
"Not at all","2016","no migration background","Rural Area","3788","0.521820240688819","0.50996495678671","0.533675524590928","3"
"Not at all","2016","direct migration background","Urban Area","4441","0.598168832213604","0.586315703143703","0.610021961283506","3"
"Not at all","2016","direct migration background","Rural Area","1809","0.644255761039036","0.625983549293797","0.662527972784275","3"
"Not at all","2016","indirect migration background","Urban Area","938","0.787682469056849","0.764939047012521","0.810425891101177","3"
"Not at all","2016","indirect migration background","Rural Area","242","0.806527250215832","0.762339862439219","0.850714637992444","3"
"Strong","2016","no migration background","Urban Area","1203","0.127785549203156","0.121573190542988","0.133997907863325","1"
"Strong","2016","no migration background","Rural Area","786","0.130067646221796","0.122084330853017","0.138050961590575","1"
"Strong","2016","indirect migration background","Rural Area","10","","","","1"
"Strong","2016","direct migration background","Urban Area","566","0.118306144137062","0.110497747408724","0.1261145408654","1"
"Strong","2016","direct migration background","Rural Area","217","0.098800927190592","0.0874119714727164","0.110189882908468","1"
"Strong","2016","indirect migration background","Urban Area","54","0.0395019575761966","0.0286690548292674","0.0503348603231258","1"
"A little","2017","no migration background","Urban Area","","","","","2"
"A little","2017","no migration background","Rural Area","","","","","2"
"A little","2017","indirect migration background","Urban Area","","","","","2"
"A little","2017","indirect migration background","Rural Area","","","","","2"
"A little","2017","direct migration background","Urban Area","472","0.213912021742594","0.196460595332238","0.231363448152949","2"
"A little","2017","direct migration background","Rural Area","153","0.146007146851962","0.121352478914442","0.170661814789481","2"
"Not at all","2017","no migration background","Urban Area","","","","","3"
"Not at all","2017","no migration background","Rural Area","","","","","3"
"Not at all","2017","direct migration background","Urban Area","1465","0.715797302254702","0.696602356751961","0.734992247757442","3"
"Not at all","2017","direct migration background","Rural Area","579","0.796191097043024","0.76806527552687","0.824316918559178","3"
"Not at all","2017","indirect migration background","Urban Area","","","","","3"
"Not at all","2017","indirect migration background","Rural Area","","","","","3"
"Strong","2017","no migration background","Urban Area","","","","","1"
"Strong","2017","no migration background","Rural Area","","","","","1"
"Strong","2017","indirect migration background","Rural Area","","","","","1"
"Strong","2017","direct migration background","Urban Area","184","0.0702906760027047","0.0594113946073917","0.0811699573980178","1"
"Strong","2017","direct migration background","Rural Area","56","0.0578017561050146","0.0415077961708594","0.0740957160391699","1"
"Strong","2017","indirect migration background","Urban Area","","","","","1"
"A little","2018","no migration background","Urban Area","3572","0.312363719926217","0.304077092454868","0.320650347397566","2"
"A little","2018","no migration background","Rural Area","2505","0.353291354562162","0.342531517840701","0.364051191283624","2"
"A little","2018","direct migration background","Rural Area","607","0.296323847447026","0.277678238474492","0.314969456419559","2"
"A little","2018","indirect migration background","Urban Area","292","0.208965268376431","0.187530001244375","0.230400535508487","2"
"A little","2018","indirect migration background","Rural Area","65","0.208899582750668","0.164148550960131","0.253650614541205","2"
"A little","2018","direct migration background","Urban Area","1706","0.289258885895349","0.278139911984471","0.300377859806228","2"
"Not at all","2018","no migration background","Urban Area","7165","0.560362912518103","0.551488288063555","0.569237536972651","3"
"Not at all","2018","no migration background","Rural Area","4269","0.524637668173353","0.513396098418836","0.535879237927871","3"
"Not at all","2018","direct migration background","Urban Area","4048","0.589664966248558","0.577602458671458","0.601727473825658","3"
"Not at all","2018","direct migration background","Rural Area","1498","0.583810742320138","0.563683312186951","0.603938172453325","3"
"Not at all","2018","indirect migration background","Urban Area","1038","0.753128964916697","0.730395595262552","0.775862334570843","3"
"Not at all","2018","indirect migration background","Rural Area","236","0.76250946799193","0.715664361515742","0.809354574468118","3"
"Strong","2018","no migration background","Urban Area","1279","0.12727336755568","0.121314331495484","0.133232403615876","1"
"Strong","2018","no migration background","Rural Area","807","0.122070977264484","0.11470177025483","0.129440184274139","1"
"Strong","2018","direct migration background","Urban Area","634","0.121076147856093","0.113076505705689","0.129075790006496","1"
"Strong","2018","direct migration background","Rural Area","199","0.119865410232837","0.106602820467804","0.13312799999787","1"
"Strong","2018","indirect migration background","Urban Area","52","0.0379057667068715","0.0278374813019752","0.0479740521117678","1"
"Strong","2018","indirect migration background","Rural Area","16","","","","1"
"A little","2019","no migration background","Urban Area","","","","","2"
"A little","2019","no migration background","Rural Area","","","","","2"
"A little","2019","direct migration background","Rural Area","18","","","","2"
"A little","2019","indirect migration background","Urban Area","","","","","2"
"A little","2019","indirect migration background","Rural Area","","","","","2"
"A little","2019","direct migration background","Urban Area","40","0.188329036190333","0.130236262354495","0.246421810026171","2"
"Not at all","2019","no migration background","Urban Area","","","","","3"
"Not at all","2019","no migration background","Rural Area","","","","","3"
"Not at all","2019","direct migration background","Urban Area","108","0.594911166271413","0.521969670792372","0.667852661750454","3"
"Not at all","2019","direct migration background","Rural Area","70","0.681235539840066","0.590354978682889","0.772116100997242","3"
"Not at all","2019","indirect migration background","Urban Area","","","","","3"
"Not at all","2019","indirect migration background","Rural Area","","","","","3"
"Strong","2019","no migration background","Urban Area","","","","","1"
"Strong","2019","no migration background","Rural Area","","","","","1"
"Strong","2019","indirect migration background","Urban Area","","","","","1"
"Strong","2019","indirect migration background","Rural Area","","","","","1"
"Strong","2019","direct migration background","Urban Area","26","","","","1"
"Strong","2019","direct migration background","Rural Area","13","","","","1"
