"ple0004","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2004","Full Time","Couple + C. GT 16 ","466","0.281806041169731","0.260389010278606","0.303223072060855","2"
"A little","2004","Not Working","Couple + C. LE and GT 16","74","0.173032416086357","0.141186303453391","0.204878528719324","2"
"A little","2004","Not Working","Couple + C. LE 16 ","165","0.227977560711732","0.198151059751008","0.257804061672455","2"
"A little","2004","Part Time","Couple + C. LE and GT 16","119","0.226890369187355","0.192046195326477","0.261734543048233","2"
"A little","2004","Full Time","Couple + C. LE 16 ","386","0.21394283051213","0.196041769928204","0.231843891096057","2"
"A little","2004","Full Time","(Married) couple without C. ","683","0.298385119909715","0.280402698341878","0.316367541477551","2"
"A little","2004","Full Time","Single parent ","68","0.197030863577791","0.15628119273162","0.237780534423961","2"
"A little","2004","Full Time","1-pers.-HH","220","0.239770190132775","0.21350472408432","0.26603565618123","2"
"A little","2004","Not Working","1-pers.-HH","539","0.380494779106352","0.355582280840617","0.405407277372087","2"
"A little","2004","Not Working","(Married) couple without C. ","1566","0.443883964854936","0.427544830285486","0.460223099424385","2"
"A little","2004","Not Working","Single parent ","82","0.196824801128444","0.157465252176636","0.236184350080253","2"
"Not at all","2004","Part Time","1-pers.-HH","306","0.669794309620164","0.62643904143962","0.713149577800708","3"
"Not at all","2004","Full Time","Couple + C. LE and GT 16","518","0.713892450739432","0.68024419725392","0.747540704224943","3"
"Not at all","2004","Not Working","Couple + C. LE 16 ","568","0.729545535575804","0.697965357518021","0.761125713633588","3"
"Not at all","2004","Not Working","Couple + C. LE and GT 16","448","0.789498965012901","0.755178643473025","0.823819286552777","3"
"Not at all","2004","Not Working","Couple + C. GT 16 ","737","0.581267336986305","0.553342227872036","0.609192446100574","3"
"Not at all","2004","Full Time","Couple + C. GT 16 ","1182","0.696937622720047","0.675058686242726","0.718816559197367","3"
"Not at all","2004","Full Time","(Married) couple without C. ","1707","0.652237236876734","0.633519448533737","0.670955025219731","3"
"Not at all","2004","Full Time","Couple + C. LE 16 ","1596","0.766612804120353","0.748148651788574","0.785076956452132","3"
"Not at all","2004","Full Time","Single parent ","285","0.771282124300053","0.728252828794875","0.81431141980523","3"
"Not at all","2004","Full Time","1-pers.-HH","768","0.728577585542997","0.701220122089717","0.755935048996277","3"
"Not at all","2004","Part Time","(Married) couple without C. ","727","0.55926555637381","0.531508738087998","0.587022374659622","3"
"Not at all","2004","Part Time","Single parent ","259","0.73621753529028","0.689306579510627","0.783128491069932","3"
"Not at all","2004","Part Time","Couple + C. LE 16 ","996","0.760860820808843","0.737583595316737","0.784138046300949","3"
"Not at all","2004","Part Time","Couple + C. GT 16 ","718","0.647571147699178","0.618310927787739","0.676831367610617","3"
"Not at all","2004","Part Time","Couple + C. LE and GT 16","419","0.734869668131143","0.698146810559488","0.771592525702798","3"
"Not at all","2004","Not Working","1-pers.-HH","436","0.265225864616528","0.242573929331876","0.287877799901181","3"
"Not at all","2004","Not Working","(Married) couple without C. ","1085","0.287035299086692","0.272158370406124","0.30191222776726","3"
"Not at all","2004","Not Working","Single parent ","252","0.654331254741792","0.607251526560268","0.701410982923315","3"
"Strong","2004","Full Time","1-pers.-HH","27","","","","1"
"Strong","2004","Full Time","(Married) couple without C. ","97","0.0493776432135517","0.0408627464088445","0.0578925400182588","1"
"Strong","2004","Full Time","Single parent ","13","","","","1"
"Strong","2004","Full Time","Couple + C. LE 16 ","34","0.0194443653675163","0.0134168845975731","0.0254718461374596","1"
"Strong","2004","Full Time","Couple + C. GT 16 ","47","0.0212563361102229","0.0143897333168684","0.0281229389035775","1"
"Strong","2004","Full Time","Couple + C. LE and GT 16","18","","","","1"
"Strong","2004","Part Time","1-pers.-HH","29","","","","1"
"Strong","2004","Part Time","(Married) couple without C. ","93","0.109122717940254","0.0916910606514451","0.126554375229063","1"
"Strong","2004","Part Time","Single parent ","13","","","","1"
"Strong","2004","Part Time","Couple + C. LE 16 ","21","","","","1"
"Strong","2004","Part Time","Couple + C. GT 16 ","46","0.0617986767475514","0.0470505887162803","0.0765467647788226","1"
"Strong","2004","Part Time","Couple + C. LE and GT 16","17","","","","1"
"Strong","2004","Not Working","1-pers.-HH","484","0.354279356277119","0.329737031213808","0.378821681340431","1"
"Strong","2004","Not Working","(Married) couple without C. ","901","0.269080736058373","0.254496367858509","0.283665104258236","1"
"Strong","2004","Not Working","Single parent ","58","0.148843944129764","0.113608865982954","0.184079022276573","1"
"Strong","2004","Not Working","Couple + C. LE 16 ","27","","","","1"
"Strong","2004","Not Working","Couple + C. GT 16 ","128","0.106817870812798","0.089334286568436","0.124301455057161","1"
"Strong","2004","Not Working","Couple + C. LE and GT 16","20","","","","1"
"A little","2005","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2005","Part Time","1-pers.-HH","","","","","2"
"A little","2005","Part Time","(Married) couple without C. ","","","","","2"
"A little","2005","Part Time","Single parent ","","","","","2"
"A little","2005","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2005","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2005","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2005","Full Time","Single parent ","","","","","2"
"A little","2005","Full Time","(Married) couple without C. ","","","","","2"
"A little","2005","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2005","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2005","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2005","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2005","Full Time","1-pers.-HH","","","","","2"
"A little","2005","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2005","Not Working","1-pers.-HH","","","","","2"
"A little","2005","Not Working","(Married) couple without C. ","","","","","2"
"A little","2005","Not Working","Single parent ","","","","","2"
"Not at all","2005","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2005","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2005","Full Time","Single parent ","","","","","3"
"Not at all","2005","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2005","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2005","Part Time","1-pers.-HH","","","","","3"
"Not at all","2005","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2005","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2005","Not Working","Couple + C. LE and GT 16","","","","","3"
"Not at all","2005","Full Time","1-pers.-HH","","","","","3"
"Not at all","2005","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2005","Part Time","Single parent ","","","","","3"
"Not at all","2005","Part Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2005","Part Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2005","Part Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2005","Not Working","1-pers.-HH","","","","","3"
"Not at all","2005","Not Working","(Married) couple without C. ","","","","","3"
"Not at all","2005","Not Working","Single parent ","","","","","3"
"Strong","2005","Full Time","1-pers.-HH","","","","","1"
"Strong","2005","Full Time","(Married) couple without C. ","","","","","1"
"Strong","2005","Full Time","Single parent ","","","","","1"
"Strong","2005","Full Time","Couple + C. LE 16 ","","","","","1"
"Strong","2005","Full Time","Couple + C. GT 16 ","","","","","1"
"Strong","2005","Full Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2005","Part Time","1-pers.-HH","","","","","1"
"Strong","2005","Part Time","(Married) couple without C. ","","","","","1"
"Strong","2005","Part Time","Single parent ","","","","","1"
"Strong","2005","Part Time","Couple + C. LE 16 ","","","","","1"
"Strong","2005","Part Time","Couple + C. GT 16 ","","","","","1"
"Strong","2005","Part Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2005","Not Working","1-pers.-HH","","","","","1"
"Strong","2005","Not Working","(Married) couple without C. ","","","","","1"
"Strong","2005","Not Working","Single parent ","","","","","1"
"Strong","2005","Not Working","Couple + C. LE 16 ","","","","","1"
"Strong","2005","Not Working","Couple + C. GT 16 ","","","","","1"
"Strong","2005","Not Working","Couple + C. LE and GT 16","","","","","1"
"A little","2006","Full Time","Couple + C. LE 16 ","380","0.216875814046668","0.198221970300758","0.235529657792579","2"
"A little","2006","Full Time","Couple + C. GT 16 ","481","0.282451702921143","0.260676651843267","0.304226753999019","2"
"A little","2006","Full Time","Couple + C. LE and GT 16","157","0.3034385957188","0.267133060097737","0.339744131339863","2"
"A little","2006","Part Time","1-pers.-HH","127","0.267650812686022","0.228329591637239","0.306972033734805","2"
"A little","2006","Part Time","(Married) couple without C. ","460","0.374599408399667","0.348145472664631","0.401053344134702","2"
"A little","2006","Part Time","Single parent ","98","0.282529665589227","0.237903074400446","0.327156256778008","2"
"A little","2006","Part Time","Couple + C. LE 16 ","278","0.231245677452619","0.208281874907893","0.254209479997345","2"
"A little","2006","Not Working","Couple + C. GT 16 ","284","0.293242132035054","0.265692940586225","0.320791323483883","2"
"A little","2006","Not Working","Couple + C. LE and GT 16","78","0.223240662831167","0.183320726217272","0.263160599445062","2"
"A little","2006","Full Time","Single parent ","104","0.262570041610666","0.217794163545749","0.307345919675584","2"
"A little","2006","Not Working","Couple + C. LE 16 ","151","0.212609583149144","0.183443797903742","0.241775368394546","2"
"A little","2006","Full Time","1-pers.-HH","245","0.218088564217627","0.194396227725034","0.241780900710219","2"
"A little","2006","Full Time","(Married) couple without C. ","693","0.279953254671578","0.262645492312158","0.297261017030997","2"
"A little","2006","Part Time","Couple + C. GT 16 ","263","0.275811195682809","0.247801363140789","0.303821028224829","2"
"A little","2006","Part Time","Couple + C. LE and GT 16","115","0.282499963444454","0.241446739813931","0.323553187074977","2"
"A little","2006","Not Working","1-pers.-HH","682","0.401136873082264","0.3778037259842","0.424470020180328","2"
"A little","2006","Not Working","(Married) couple without C. ","1741","0.447897692730521","0.432487172887231","0.463308212573811","2"
"A little","2006","Not Working","Single parent ","101","0.239906476083186","0.198420110666849","0.281392841499523","2"
"Not at all","2006","Full Time","Couple + C. GT 16 ","1114","0.692272207491917","0.669947626132187","0.714596788851647","3"
"Not at all","2006","Not Working","Couple + C. LE 16 ","573","0.731839330828047","0.700260750143158","0.763417911512936","3"
"Not at all","2006","Not Working","Couple + C. GT 16 ","641","0.583867221971473","0.554038588529185","0.61369585541376","3"
"Not at all","2006","Full Time","Couple + C. LE and GT 16","438","0.663399369204577","0.626082712709928","0.700716025699226","3"
"Not at all","2006","Not Working","Couple + C. LE and GT 16","322","0.713922417779332","0.670598534892413","0.757246300666252","3"
"Not at all","2006","Part Time","1-pers.-HH","327","0.654115552321225","0.611870450092964","0.696360654549486","3"
"Not at all","2006","Full Time","(Married) couple without C. ","1786","0.674814750928694","0.656756506817304","0.692872995040084","3"
"Not at all","2006","Full Time","Couple + C. LE 16 ","1463","0.761646087714562","0.742360396667768","0.780931778761355","3"
"Not at all","2006","Full Time","Single parent ","253","0.692879383267429","0.645939236698143","0.739819529836715","3"
"Not at all","2006","Full Time","1-pers.-HH","893","0.755568938444732","0.730912638319191","0.780225238570274","3"
"Not at all","2006","Part Time","(Married) couple without C. ","737","0.545687803808933","0.51847477206336","0.572900835554506","3"
"Not at all","2006","Part Time","Single parent ","277","0.673960877300395","0.627497378100294","0.720424376500497","3"
"Not at all","2006","Part Time","Couple + C. LE 16 ","990","0.741822862078276","0.71798747524537","0.765658248911181","3"
"Not at all","2006","Part Time","Couple + C. GT 16 ","665","0.663848633604102","0.634242572105616","0.693454695102589","3"
"Not at all","2006","Part Time","Couple + C. LE and GT 16","334","0.67772192699514","0.635106361982187","0.720337492008094","3"
"Not at all","2006","Not Working","1-pers.-HH","487","0.266605348727824","0.245554648925269","0.28765604853038","3"
"Not at all","2006","Not Working","(Married) couple without C. ","1304","0.299441149339215","0.285247432138601","0.313634866539829","3"
"Not at all","2006","Not Working","Single parent ","249","0.649317439486925","0.602958178468469","0.69567670050538","3"
"Strong","2006","Full Time","1-pers.-HH","29","","","","1"
"Strong","2006","Full Time","(Married) couple without C. ","106","0.0452319943997284","0.0372209412213128","0.0532430475781439","1"
"Strong","2006","Full Time","Single parent ","14","","","","1"
"Strong","2006","Full Time","Couple + C. LE 16 ","32","0.0214780982387701","0.0149161826021616","0.0280400138753787","1"
"Strong","2006","Full Time","Couple + C. GT 16 ","47","0.02527608958694","0.0176840709166933","0.0328681082571868","1"
"Strong","2006","Full Time","Couple + C. LE and GT 16","21","","","","1"
"Strong","2006","Part Time","1-pers.-HH","33","0.0782336349927532","0.0543835026339726","0.102083767351534","1"
"Strong","2006","Part Time","(Married) couple without C. ","89","0.0797127877914","0.0649096664394185","0.0945159091433816","1"
"Strong","2006","Part Time","Single parent ","16","","","","1"
"Strong","2006","Part Time","Couple + C. LE 16 ","27","","","","1"
"Strong","2006","Part Time","Couple + C. GT 16 ","50","0.0603401707130883","0.0454167885250279","0.0752635529011486","1"
"Strong","2006","Part Time","Couple + C. LE and GT 16","13","","","","1"
"Strong","2006","Not Working","1-pers.-HH","526","0.332257778189912","0.309834183391541","0.354681372988282","1"
"Strong","2006","Not Working","(Married) couple without C. ","955","0.252661157930264","0.239194925264007","0.266127390596521","1"
"Strong","2006","Not Working","Single parent ","57","0.110776084429889","0.0802845374486941","0.141267631411085","1"
"Strong","2006","Not Working","Couple + C. LE 16 ","32","0.0555510860228088","0.0392234727279624","0.0718786993176552","1"
"Strong","2006","Not Working","Couple + C. GT 16 ","124","0.122890645993473","0.103022989991475","0.142758301995472","1"
"Strong","2006","Not Working","Couple + C. LE and GT 16","18","","","","1"
"A little","2007","Part Time","1-pers.-HH","","","","","2"
"A little","2007","Part Time","(Married) couple without C. ","","","","","2"
"A little","2007","Full Time","Couple + C. LE and GT 16","","","","","2"
"A little","2007","Full Time","Couple + C. GT 16 ","","","","","2"
"A little","2007","Full Time","Couple + C. LE 16 ","","","","","2"
"A little","2007","Full Time","Single parent ","","","","","2"
"A little","2007","Full Time","(Married) couple without C. ","","","","","2"
"A little","2007","Part Time","Single parent ","","","","","2"
"A little","2007","Part Time","Couple + C. LE 16 ","","","","","2"
"A little","2007","Not Working","Couple + C. LE 16 ","","","","","2"
"A little","2007","Not Working","Couple + C. GT 16 ","","","","","2"
"A little","2007","Not Working","Couple + C. LE and GT 16","","","","","2"
"A little","2007","Full Time","1-pers.-HH","","","","","2"
"A little","2007","Part Time","Couple + C. GT 16 ","","","","","2"
"A little","2007","Part Time","Couple + C. LE and GT 16","","","","","2"
"A little","2007","Not Working","1-pers.-HH","","","","","2"
"A little","2007","Not Working","(Married) couple without C. ","","","","","2"
"A little","2007","Not Working","Single parent ","","","","","2"
"Not at all","2007","Full Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2007","Full Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2007","Full Time","Single parent ","","","","","3"
"Not at all","2007","Full Time","(Married) couple without C. ","","","","","3"
"Not at all","2007","Full Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2007","Not Working","Couple + C. GT 16 ","","","","","3"
"Not at all","2007","Not Working","Couple + C. LE and GT 16","","","","","3"
"Not at all","2007","Not Working","Couple + C. LE 16 ","","","","","3"
"Not at all","2007","Full Time","1-pers.-HH","","","","","3"
"Not at all","2007","Part Time","1-pers.-HH","","","","","3"
"Not at all","2007","Part Time","(Married) couple without C. ","","","","","3"
"Not at all","2007","Part Time","Single parent ","","","","","3"
"Not at all","2007","Part Time","Couple + C. LE 16 ","","","","","3"
"Not at all","2007","Part Time","Couple + C. GT 16 ","","","","","3"
"Not at all","2007","Part Time","Couple + C. LE and GT 16","","","","","3"
"Not at all","2007","Not Working","1-pers.-HH","","","","","3"
"Not at all","2007","Not Working","(Married) couple without C. ","","","","","3"
"Not at all","2007","Not Working","Single parent ","","","","","3"
"Strong","2007","Full Time","1-pers.-HH","","","","","1"
"Strong","2007","Full Time","(Married) couple without C. ","","","","","1"
"Strong","2007","Full Time","Single parent ","","","","","1"
"Strong","2007","Full Time","Couple + C. LE 16 ","","","","","1"
"Strong","2007","Full Time","Couple + C. GT 16 ","","","","","1"
"Strong","2007","Full Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2007","Part Time","1-pers.-HH","","","","","1"
"Strong","2007","Part Time","(Married) couple without C. ","","","","","1"
"Strong","2007","Part Time","Single parent ","","","","","1"
"Strong","2007","Part Time","Couple + C. LE 16 ","","","","","1"
"Strong","2007","Part Time","Couple + C. GT 16 ","","","","","1"
"Strong","2007","Part Time","Couple + C. LE and GT 16","","","","","1"
"Strong","2007","Not Working","1-pers.-HH","","","","","1"
"Strong","2007","Not Working","(Married) couple without C. ","","","","","1"
"Strong","2007","Not Working","Single parent ","","","","","1"
"Strong","2007","Not Working","Couple + C. LE 16 ","","","","","1"
"Strong","2007","Not Working","Couple + C. GT 16 ","","","","","1"
"Strong","2007","Not Working","Couple + C. LE and GT 16","","","","","1"
"A little","2008","Full Time","Couple + C. LE 16 ","280","0.186978155322754","0.167716559315787","0.206239751329721","2"
"A little","2008","Full Time","Couple + C. GT 16 ","423","0.270149116579967","0.24787042562653","0.292427807533404","2"
"A little","2008","Part Time","1-pers.-HH","130","0.30442276631645","0.262140949894522","0.346704582738377","2"
"A little","2008","Part Time","(Married) couple without C. ","396","0.407694571643828","0.378373645122293","0.437015498165363","2"
"A little","2008","Full Time","Couple + C. LE and GT 16","115","0.243398514065264","0.206829537073232","0.279967491057295","2"
"A little","2008","Full Time","Single parent ","74","0.218928676451144","0.175166621875575","0.262690731026714","2"
"A little","2008","Full Time","1-pers.-HH","236","0.223297952775669","0.198120236881453","0.248475668669885","2"
"A little","2008","Full Time","(Married) couple without C. ","634","0.283085515463681","0.264828680828728","0.301342350098634","2"
"A little","2008","Part Time","Single parent ","102","0.299749861897684","0.252684273050041","0.346815450745327","2"
"A little","2008","Part Time","Couple + C. LE 16 ","249","0.257117839191536","0.231769990346777","0.282465688036295","2"
"A little","2008","Not Working","Couple + C. LE 16 ","106","0.215190336036768","0.179060711394033","0.251319960679504","2"
"A little","2008","Not Working","Couple + C. GT 16 ","254","0.275568614583155","0.24686829348061","0.304268935685701","2"
"A little","2008","Not Working","Couple + C. LE and GT 16","54","0.1501198648295","0.10990147324695","0.190338256412049","2"
