"ple0004","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"A little","2003","1-pers.-HH","Urban Area","","","",""
"A little","2003","1-pers.-HH","Rural Area","","","",""
"A little","2003","(Married) couple without C. ","Urban Area","","","",""
"A little","2003","(Married) couple without C. ","Rural Area","","","",""
"A little","2003","Single parent ","Urban Area","","","",""
"A little","2003","Single parent ","Rural Area","","","",""
"A little","2003","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2003","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2003","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2003","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2003","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2003","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2003","1-pers.-HH","Urban Area","","","",""
"Not at all","2003","1-pers.-HH","Rural Area","","","",""
"Not at all","2003","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2003","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2003","Single parent ","Urban Area","","","",""
"Not at all","2003","Single parent ","Rural Area","","","",""
"Not at all","2003","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2003","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2003","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2003","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2003","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2003","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2004","1-pers.-HH","Urban Area","381","0.207306368491166","0.189788149475077","0.224824587507254"
"Strong","2004","1-pers.-HH","Rural Area","159","0.198928796090907","0.172387471690652","0.225470120491161"
"Strong","2004","(Married) couple without C. ","Urban Area","723","0.176801924653549","0.166169882192069","0.18743396711503"
"Strong","2004","(Married) couple without C. ","Rural Area","368","0.177078694501655","0.161551989838529","0.192605399164781"
"Strong","2004","Single parent ","Urban Area","55","0.0757665131953258","0.0564908953053407","0.0950421310853109"
"Strong","2004","Single parent ","Rural Area","29","","",""
"Strong","2004","Couple + C. LE 16 ","Urban Area","58","0.0246546993701245","0.018915013294224","0.0303943854460249"
"Strong","2004","Couple + C. LE 16 ","Rural Area","24","","",""
"Strong","2004","Couple + C. GT 16 ","Urban Area","133","0.058541862856221","0.0492133844132501","0.0678703412991918"
"Strong","2004","Couple + C. GT 16 ","Rural Area","88","0.0632418985157931","0.0508624572821367","0.0756213397494495"
"Strong","2004","Couple + C. LE and GT 16","Urban Area","30","0.0283693427505586","0.0187736924423141","0.0379649930588031"
"Strong","2004","Couple + C. LE and GT 16","Rural Area","25","","",""
"A little","2004","1-pers.-HH","Urban Area","586","0.308616465982124","0.288654651819262","0.328578280144986"
"A little","2004","1-pers.-HH","Rural Area","290","0.33338798061986","0.302044318140749","0.364731643098971"
"A little","2004","(Married) couple without C. ","Urban Area","1735","0.370800562055682","0.357339312058006","0.384261812053358"
"A little","2004","(Married) couple without C. ","Rural Area","923","0.406203060316535","0.386227105071413","0.426179015561657"
"A little","2004","Single parent ","Urban Area","136","0.200170927941646","0.17102499898142","0.229316856901872"
"A little","2004","Single parent ","Rural Area","81","0.207409379015349","0.166262932454763","0.248555825575935"
"A little","2004","Couple + C. LE 16 ","Urban Area","548","0.214083169388514","0.198900831803761","0.229265506973267"
"A little","2004","Couple + C. LE 16 ","Rural Area","276","0.232693155435265","0.209380338459735","0.256005972410795"
"A little","2004","Couple + C. GT 16 ","Urban Area","613","0.271423971190472","0.253753888745324","0.289094053635621"
"A little","2004","Couple + C. GT 16 ","Rural Area","447","0.333003331387823","0.309033168475581","0.356973494300065"
"A little","2004","Couple + C. LE and GT 16","Urban Area","223","0.242465709432153","0.217695739308113","0.267235679556193"
"A little","2004","Couple + C. LE and GT 16","Rural Area","127","0.18715389581923","0.156936175013198","0.217371616625262"
"Not at all","2004","1-pers.-HH","Urban Area","1090","0.48407716552671","0.462480802528029","0.505673528525392"
"Not at all","2004","1-pers.-HH","Rural Area","420","0.467683223289234","0.434509121316408","0.500857325262059"
"Not at all","2004","(Married) couple without C. ","Urban Area","2488","0.452397513290769","0.438526319303023","0.466268707278515"
"Not at all","2004","(Married) couple without C. ","Rural Area","1031","0.41671824518181","0.396665333686913","0.436771156676708"
"Not at all","2004","Single parent ","Urban Area","533","0.724062558863028","0.691503475504906","0.75662164222115"
"Not at all","2004","Single parent ","Rural Area","263","0.713556655753219","0.667676247512174","0.759437063994263"
"Not at all","2004","Couple + C. LE 16 ","Urban Area","2198","0.761262131241361","0.745482863115606","0.777041399367117"
"Not at all","2004","Couple + C. LE 16 ","Rural Area","962","0.749520125618247","0.725614699948046","0.773425551288447"
"Not at all","2004","Couple + C. GT 16 ","Urban Area","1687","0.670034165953307","0.651350590182085","0.688717741724529"
"Not at all","2004","Couple + C. GT 16 ","Rural Area","950","0.603754770096384","0.578877817691848","0.62863172250092"
"Not at all","2004","Couple + C. LE and GT 16","Urban Area","897","0.729164947817289","0.703480839189469","0.754849056445108"
"Not at all","2004","Couple + C. LE and GT 16","Rural Area","488","0.765711635799838","0.73289711341743","0.798526158182245"
"Strong","2005","1-pers.-HH","Urban Area","","","",""
"Strong","2005","1-pers.-HH","Rural Area","","","",""
"Strong","2005","(Married) couple without C. ","Urban Area","","","",""
"Strong","2005","(Married) couple without C. ","Rural Area","","","",""
"Strong","2005","Single parent ","Urban Area","","","",""
"Strong","2005","Single parent ","Rural Area","","","",""
"Strong","2005","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2005","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2005","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2005","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2005","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2005","Couple + C. LE and GT 16","Rural Area","","","",""
"A little","2005","1-pers.-HH","Urban Area","","","",""
"A little","2005","1-pers.-HH","Rural Area","","","",""
"A little","2005","(Married) couple without C. ","Urban Area","","","",""
"A little","2005","(Married) couple without C. ","Rural Area","","","",""
"A little","2005","Single parent ","Urban Area","","","",""
"A little","2005","Single parent ","Rural Area","","","",""
"A little","2005","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2005","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2005","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2005","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2005","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2005","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2005","1-pers.-HH","Urban Area","","","",""
"Not at all","2005","1-pers.-HH","Rural Area","","","",""
"Not at all","2005","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2005","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2005","Single parent ","Urban Area","","","",""
"Not at all","2005","Single parent ","Rural Area","","","",""
"Not at all","2005","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2005","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2005","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2005","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2005","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2005","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2006","1-pers.-HH","Urban Area","395","0.189713692012374","0.173693844796398","0.205733539228349"
"Strong","2006","1-pers.-HH","Rural Area","193","0.188514058435227","0.164834160753636","0.212193956116817"
"Strong","2006","(Married) couple without C. ","Urban Area","733","0.151315431912544","0.141687668281096","0.160943195543991"
"Strong","2006","(Married) couple without C. ","Rural Area","417","0.176275998470656","0.161483190308365","0.191068806632947"
"Strong","2006","Single parent ","Urban Area","58","0.0681100302102998","0.0499582139722315","0.0862618464483682"
"Strong","2006","Single parent ","Rural Area","29","","",""
"Strong","2006","Couple + C. LE 16 ","Urban Area","56","0.0248022631023597","0.0189436345934167","0.0306608916113028"
"Strong","2006","Couple + C. LE 16 ","Rural Area","35","0.0431358142034176","0.0317309429221421","0.0545406854846932"
"Strong","2006","Couple + C. GT 16 ","Urban Area","120","0.0567845951486004","0.0471597329302829","0.066409457366918"
"Strong","2006","Couple + C. GT 16 ","Rural Area","101","0.0731881102272298","0.059773443884437","0.0866027765700226"
"Strong","2006","Couple + C. LE and GT 16","Urban Area","33","0.0442218955096993","0.0313960285622347","0.0570477624571638"
"Strong","2006","Couple + C. LE and GT 16","Rural Area","19","","",""
"A little","2006","1-pers.-HH","Urban Area","685","0.301527354507112","0.28277620737462","0.320278501639604"
"A little","2006","1-pers.-HH","Rural Area","369","0.359464256199053","0.330412861244682","0.388515651153424"
"A little","2006","(Married) couple without C. ","Urban Area","1879","0.378401871207766","0.365371939401234","0.391431803014299"
"A little","2006","(Married) couple without C. ","Rural Area","1015","0.394148638183225","0.375178249348406","0.413119027018044"
"A little","2006","Single parent ","Urban Area","180","0.247527215958926","0.216432319996663","0.278622111921189"
"A little","2006","Single parent ","Rural Area","123","0.289417822502126","0.246504786990373","0.33233085801388"
"A little","2006","Couple + C. LE 16 ","Urban Area","529","0.209413965895772","0.194086111967734","0.224741819823809"
"A little","2006","Couple + C. LE 16 ","Rural Area","280","0.247226884909198","0.223009561776582","0.271444208041814"
"A little","2006","Couple + C. GT 16 ","Urban Area","585","0.28187262106945","0.263161448635468","0.300583793503432"
"A little","2006","Couple + C. GT 16 ","Rural Area","443","0.286939351295648","0.263641165670757","0.31023753692054"
"A little","2006","Couple + C. LE and GT 16","Urban Area","226","0.279097698266307","0.251113952395116","0.307081444137498"
"A little","2006","Couple + C. LE and GT 16","Rural Area","124","0.2646264201995","0.226303392586757","0.302949447812243"
"Not at all","2006","1-pers.-HH","Urban Area","1221","0.508758953480514","0.488332492051816","0.529185414909213"
"Not at all","2006","1-pers.-HH","Rural Area","486","0.45202168536572","0.421889629013494","0.482153741717946"
"Not at all","2006","(Married) couple without C. ","Urban Area","2710","0.47028269687969","0.456873207656423","0.483692186102958"
"Not at all","2006","(Married) couple without C. ","Rural Area","1117","0.429575363346119","0.410358522489915","0.448792204202323"
"Not at all","2006","Single parent ","Urban Area","502","0.684362753830774","0.650876270869917","0.717849236791631"
"Not at all","2006","Single parent ","Rural Area","277","0.646984064786152","0.601760645888726","0.692207483683578"
"Not at all","2006","Couple + C. LE 16 ","Urban Area","2122","0.765783771001869","0.749829919900508","0.781737622103229"
"Not at all","2006","Couple + C. LE 16 ","Rural Area","904","0.709637300887385","0.684155221270196","0.735119380504573"
"Not at all","2006","Couple + C. GT 16 ","Urban Area","1516","0.66134278378195","0.641660871660798","0.681024695903102"
"Not at all","2006","Couple + C. GT 16 ","Rural Area","904","0.639872538477122","0.615147403797508","0.664597673156736"
"Not at all","2006","Couple + C. LE and GT 16","Urban Area","728","0.676680406223994","0.647499597249346","0.705861215198641"
"Not at all","2006","Couple + C. LE and GT 16","Rural Area","366","0.693507890170201","0.653455858355222","0.73355992198518"
"Strong","2007","1-pers.-HH","Urban Area","","","",""
"Strong","2007","1-pers.-HH","Rural Area","","","",""
"Strong","2007","(Married) couple without C. ","Urban Area","","","",""
"Strong","2007","(Married) couple without C. ","Rural Area","","","",""
"Strong","2007","Single parent ","Urban Area","","","",""
"Strong","2007","Single parent ","Rural Area","","","",""
"Strong","2007","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2007","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2007","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2007","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"A little","2007","1-pers.-HH","Urban Area","","","",""
"A little","2007","1-pers.-HH","Rural Area","","","",""
"A little","2007","(Married) couple without C. ","Urban Area","","","",""
"A little","2007","(Married) couple without C. ","Rural Area","","","",""
"A little","2007","Single parent ","Urban Area","","","",""
"A little","2007","Single parent ","Rural Area","","","",""
"A little","2007","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2007","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2007","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2007","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2007","1-pers.-HH","Urban Area","","","",""
"Not at all","2007","1-pers.-HH","Rural Area","","","",""
"Not at all","2007","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2007","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2007","Single parent ","Urban Area","","","",""
"Not at all","2007","Single parent ","Rural Area","","","",""
"Not at all","2007","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2007","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2007","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2007","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2008","1-pers.-HH","Urban Area","366","0.188472257766094","0.171713467999529","0.205231047532658"
"Strong","2008","1-pers.-HH","Rural Area","168","0.186487383785088","0.161797103545287","0.211177664024888"
"Strong","2008","(Married) couple without C. ","Urban Area","662","0.153884772977992","0.143598267318144","0.16417127863784"
"Strong","2008","(Married) couple without C. ","Rural Area","397","0.167318858655343","0.152201829287547","0.182435888023138"
"Strong","2008","Single parent ","Urban Area","47","0.0658041065035323","0.0472638730765365","0.0843443399305282"
"Strong","2008","Single parent ","Rural Area","25","","",""
"Strong","2008","Couple + C. LE 16 ","Urban Area","49","0.0244984109035067","0.0180605116867747","0.0309363101202388"
"Strong","2008","Couple + C. LE 16 ","Rural Area","36","0.0360808990194071","0.0245106744425268","0.0476511235962874"
"Strong","2008","Couple + C. GT 16 ","Urban Area","120","0.0610162443340631","0.0507272572479803","0.071305231420146"
"Strong","2008","Couple + C. GT 16 ","Rural Area","86","0.0606517113986495","0.0475960032465264","0.0737074195507725"
"Strong","2008","Couple + C. LE and GT 16","Urban Area","21","","",""
"Strong","2008","Couple + C. LE and GT 16","Rural Area","12","","",""
"A little","2008","1-pers.-HH","Urban Area","622","0.298166232548287","0.27856363563279","0.317768829463785"
"A little","2008","1-pers.-HH","Rural Area","361","0.363895199618573","0.333397179634354","0.394393219602792"
"A little","2008","(Married) couple without C. ","Urban Area","1679","0.374365512536228","0.360569183388192","0.388161841684264"
"A little","2008","(Married) couple without C. ","Rural Area","951","0.416456200528532","0.396490891287832","0.436421509769233"
"A little","2008","Single parent ","Urban Area","165","0.261139469517491","0.228293112053","0.293985826981983"
"A little","2008","Single parent ","Rural Area","96","0.23115030789987","0.189733701044252","0.272566914755487"
"A little","2008","Couple + C. LE 16 ","Urban Area","425","0.207140684915415","0.190263811375933","0.224017558454897"
"A little","2008","Couple + C. LE 16 ","Rural Area","210","0.235053719051861","0.208746081328977","0.261361356774746"
"A little","2008","Couple + C. GT 16 ","Urban Area","541","0.282303118654457","0.262954533470341","0.301651703838573"
"A little","2008","Couple + C. GT 16 ","Rural Area","387","0.285055872522126","0.260363283566339","0.309748461477914"
"A little","2008","Couple + C. LE and GT 16","Urban Area","149","0.20875610991328","0.180486968248869","0.23702525157769"
"A little","2008","Couple + C. LE and GT 16","Rural Area","100","0.223843523427085","0.183980488941644","0.263706557912525"
"Not at all","2008","1-pers.-HH","Urban Area","1104","0.513361509685619","0.491943351057854","0.534779668313384"
"Not at all","2008","1-pers.-HH","Rural Area","427","0.44961741659634","0.418083853285618","0.481150979907062"
"Not at all","2008","(Married) couple without C. ","Urban Area","2386","0.47174971448578","0.457518859829847","0.485980569141713"
"Not at all","2008","(Married) couple without C. ","Rural Area","994","0.416224940816125","0.396261221093303","0.436188660538947"
"Not at all","2008","Single parent ","Urban Area","475","0.673056423978976","0.637978663069431","0.708134184888522"
"Not at all","2008","Single parent ","Rural Area","277","0.715685909613847","0.671369253839024","0.76000256538867"
"Not at all","2008","Couple + C. LE 16 ","Urban Area","1741","0.768360904181078","0.7507917932195","0.785930015142657"
"Not at all","2008","Couple + C. LE 16 ","Rural Area","752","0.728865381928732","0.701285083077015","0.756445680780448"
"Not at all","2008","Couple + C. GT 16 ","Urban Area","1418","0.65668063701148","0.636270444513109","0.677090829509851"
"Not at all","2008","Couple + C. GT 16 ","Rural Area","811","0.654292416079224","0.628278485567526","0.680306346590923"
"Not at all","2008","Couple + C. LE and GT 16","Urban Area","624","0.770871884520713","0.74163923804296","0.800104530998465"
"Not at all","2008","Couple + C. LE and GT 16","Rural Area","308","0.744195578767969","0.70246820886219","0.785922948673748"
"Strong","2009","1-pers.-HH","Urban Area","","","",""
"Strong","2009","1-pers.-HH","Rural Area","","","",""
"Strong","2009","(Married) couple without C. ","Urban Area","","","",""
"Strong","2009","(Married) couple without C. ","Rural Area","","","",""
"Strong","2009","Single parent ","Urban Area","","","",""
"Strong","2009","Single parent ","Rural Area","","","",""
"Strong","2009","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2009","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2009","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2009","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"A little","2009","1-pers.-HH","Urban Area","","","",""
"A little","2009","1-pers.-HH","Rural Area","","","",""
"A little","2009","(Married) couple without C. ","Urban Area","","","",""
"A little","2009","(Married) couple without C. ","Rural Area","","","",""
"A little","2009","Single parent ","Urban Area","","","",""
"A little","2009","Single parent ","Rural Area","","","",""
"A little","2009","Couple + C. LE 16 ","Urban Area","","","",""
"A little","2009","Couple + C. LE 16 ","Rural Area","","","",""
"A little","2009","Couple + C. GT 16 ","Urban Area","","","",""
"A little","2009","Couple + C. GT 16 ","Rural Area","","","",""
"A little","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"A little","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"Not at all","2009","1-pers.-HH","Urban Area","","","",""
"Not at all","2009","1-pers.-HH","Rural Area","","","",""
"Not at all","2009","(Married) couple without C. ","Urban Area","","","",""
"Not at all","2009","(Married) couple without C. ","Rural Area","","","",""
"Not at all","2009","Single parent ","Urban Area","","","",""
"Not at all","2009","Single parent ","Rural Area","","","",""
"Not at all","2009","Couple + C. LE 16 ","Urban Area","","","",""
"Not at all","2009","Couple + C. LE 16 ","Rural Area","","","",""
"Not at all","2009","Couple + C. GT 16 ","Urban Area","","","",""
"Not at all","2009","Couple + C. GT 16 ","Rural Area","","","",""
"Not at all","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"Not at all","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"Strong","2010","1-pers.-HH","Urban Area","344","0.185122836043053","0.167658689709911","0.202586982376195"
"Strong","2010","1-pers.-HH","Rural Area","170","0.180924910467856","0.15507617299116","0.206773647944552"
"Strong","2010","(Married) couple without C. ","Urban Area","613","0.158297556119057","0.147249088201532","0.169346024036582"
"Strong","2010","(Married) couple without C. ","Rural Area","340","0.163620095028431","0.147898939605316","0.179341250451546"
"Strong","2010","Single parent ","Urban Area","41","0.0786314417907444","0.0567638271441614","0.100499056437327"
"Strong","2010","Single parent ","Rural Area","11","","",""
"Strong","2010","Couple + C. LE 16 ","Urban Area","41","0.0220715959326071","0.0150712692061355","0.0290719226590788"
"Strong","2010","Couple + C. LE 16 ","Rural Area","32","0.0411282271987895","0.0278403774376636","0.0544160769599155"
"Strong","2010","Couple + C. GT 16 ","Urban Area","93","0.0508127993608604","0.0405816610614024","0.0610439376603183"
"Strong","2010","Couple + C. GT 16 ","Rural Area","71","0.0642073553565717","0.0494718965240597","0.0789428141890837"
"Strong","2010","Couple + C. LE and GT 16","Urban Area","28","","",""
"Strong","2010","Couple + C. LE and GT 16","Rural Area","12","","",""
"A little","2010","1-pers.-HH","Urban Area","590","0.32134962996268","0.30035137340078","0.342347886524579"
"A little","2010","1-pers.-HH","Rural Area","321","0.372672006958038","0.340205242265775","0.4051387716503"
"A little","2010","(Married) couple without C. ","Urban Area","1565","0.381379259693621","0.36667725917621","0.396081260211033"
"A little","2010","(Married) couple without C. ","Rural Area","915","0.448374943067303","0.427239711721104","0.469510174413501"
"A little","2010","Single parent ","Urban Area","156","0.271255048486884","0.235133755051559","0.307376341922209"
"A little","2010","Single parent ","Rural Area","92","0.300570620905047","0.249364965138046","0.351776276672047"
"A little","2010","Couple + C. LE 16 ","Urban Area","328","0.201059921966387","0.181962806660053","0.220157037272721"
"A little","2010","Couple + C. LE 16 ","Rural Area","208","0.261821195072844","0.232404923035802","0.291237467109886"
"A little","2010","Couple + C. GT 16 ","Urban Area","479","0.283360674219462","0.262367333001467","0.304354015437457"
"A little","2010","Couple + C. GT 16 ","Rural Area","350","0.344769482026611","0.316197331766399","0.373341632286824"
"A little","2010","Couple + C. LE and GT 16","Urban Area","145","0.219793425345678","0.189418785538277","0.250168065153078"
"A little","2010","Couple + C. LE and GT 16","Rural Area","81","0.254545909953996","0.208038018184474","0.301053801723517"
"Not at all","2010","1-pers.-HH","Urban Area","966","0.493527533994267","0.471047088975666","0.516007979012868"
"Not at all","2010","1-pers.-HH","Rural Area","361","0.446403082574106","0.413022899235843","0.47978326591237"
"Not at all","2010","(Married) couple without C. ","Urban Area","2015","0.460323184187322","0.445236841626278","0.475409526748366"
"Not at all","2010","(Married) couple without C. ","Rural Area","872","0.388004961904267","0.367296066417707","0.408713857390826"
"Not at all","2010","Single parent ","Urban Area","385","0.650113509722371","0.611365912095133","0.68886110734961"
"Not at all","2010","Single parent ","Rural Area","205","0.658351457851533","0.605386159924259","0.711316755778807"
"Not at all","2010","Couple + C. LE 16 ","Urban Area","1323","0.776868482101006","0.757030288568675","0.796706675633337"
"Not at all","2010","Couple + C. LE 16 ","Rural Area","618","0.697050577728366","0.666302238966341","0.727798916490391"
"Not at all","2010","Couple + C. GT 16 ","Urban Area","1198","0.665826526419678","0.643851571590785","0.68780148124857"
"Not at all","2010","Couple + C. GT 16 ","Rural Area","642","0.591023162616817","0.561468019573366","0.620578305660268"
"Not at all","2010","Couple + C. LE and GT 16","Urban Area","541","0.729421799793174","0.696835521938645","0.762008077647704"
"Not at all","2010","Couple + C. LE and GT 16","Rural Area","244","0.671968701242806","0.621842440962888","0.722094961522723"
"Strong","2011","1-pers.-HH","Urban Area","","","",""
"Strong","2011","1-pers.-HH","Rural Area","","","",""
"Strong","2011","(Married) couple without C. ","Urban Area","","","",""
"Strong","2011","(Married) couple without C. ","Rural Area","","","",""
"Strong","2011","Single parent ","Urban Area","","","",""
"Strong","2011","Single parent ","Rural Area","","","",""
"Strong","2011","Couple + C. LE 16 ","Urban Area","","","",""
"Strong","2011","Couple + C. LE 16 ","Rural Area","","","",""
"Strong","2011","Couple + C. GT 16 ","Urban Area","","","",""
"Strong","2011","Couple + C. GT 16 ","Rural Area","","","",""
"Strong","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"Strong","2011","Couple + C. LE and GT 16","Rural Area","","","",""
