"ple0004","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2006","Not Working","East Germany","805","0.319785258230175","0.300423477549765","0.339147038910585","3"
"Strong","2006","Full Time","West Germany","206","0.034392371513989","0.0299353539431689","0.0388493890848091","1"
"Strong","2006","Full Time","East Germany","52","0.022125524502931","0.0156967173501689","0.0285543316556931","1"
"Strong","2006","Part Time","West Germany","181","0.0568958561383033","0.0496911164774763","0.0641005957991303","1"
"Strong","2006","Part Time","East Germany","53","0.0592453844587416","0.0449792714151078","0.0735114975023754","1"
"Strong","2006","Not Working","West Germany","1302","0.230590736253889","0.220228261742582","0.240953210765195","1"
"Strong","2006","Not Working","East Germany","487","0.250928124025497","0.232929907488244","0.26892634056275","1"
"A little","2007","Full Time","West Germany","","","","","2"
"A little","2007","Full Time","East Germany","","","","","2"
"A little","2007","Part Time","West Germany","","","","","2"
"A little","2007","Part Time","East Germany","","","","","2"
"A little","2007","Not Working","West Germany","","","","","2"
"A little","2007","Not Working","East Germany","","","","","2"
"Not at all","2007","Full Time","West Germany","","","","","3"
"Not at all","2007","Full Time","East Germany","","","","","3"
"Not at all","2007","Part Time","West Germany","","","","","3"
"Not at all","2007","Part Time","East Germany","","","","","3"
"Not at all","2007","Not Working","West Germany","","","","","3"
"Not at all","2007","Not Working","East Germany","","","","","3"
"Strong","2007","Full Time","West Germany","","","","","1"
"Strong","2007","Full Time","East Germany","","","","","1"
"Strong","2007","Part Time","West Germany","","","","","1"
"Strong","2007","Part Time","East Germany","","","","","1"
"Strong","2007","Not Working","West Germany","","","","","1"
"Strong","2007","Not Working","East Germany","","","","","1"
"A little","2008","Full Time","West Germany","1274","0.237172245569646","0.22605765669747","0.248286834441822","2"
"A little","2008","Full Time","East Germany","521","0.275288992455164","0.254995735405315","0.295582249505012","2"
"A little","2008","Part Time","West Germany","941","0.30542115056971","0.290116225477798","0.320726075661622","2"
"A little","2008","Part Time","East Germany","284","0.33399752184949","0.303831027777729","0.364164015921251","2"
"A little","2008","Not Working","West Germany","1919","0.360731035165786","0.348031820749795","0.373430249581777","2"
"A little","2008","Not Working","East Germany","851","0.436514188865735","0.414702005306449","0.458326372425021","2"
"Not at all","2008","Full Time","West Germany","4152","0.722435647848142","0.710734467982497","0.734136827713787","3"
"Not at all","2008","Full Time","East Germany","1291","0.699878374386609","0.679055780126486","0.720700968646731","3"
"Not at all","2008","Part Time","West Germany","2385","0.643963190053861","0.628052139750553","0.659874240357169","3"
"Not at all","2008","Part Time","East Germany","617","0.619901215968582","0.588853848696887","0.650948583240277","3"
"Not at all","2008","Not Working","West Germany","2415","0.40323770759267","0.390265181680432","0.416210233504909","3"
"Not at all","2008","Not Working","East Germany","676","0.318906823604486","0.298409666044218","0.339403981164753","3"
"Strong","2008","Full Time","West Germany","200","0.0403921065822117","0.0352476040565726","0.0455366091078509","1"
"Strong","2008","Full Time","East Germany","49","0.0248326331582279","0.01776252804375","0.0319027382727059","1"
"Strong","2008","Part Time","West Germany","153","0.0506156593764292","0.0433314175033193","0.0578999012495391","1"
"Strong","2008","Part Time","East Germany","38","0.0461012621819275","0.0326883574511454","0.0595141669127095","1"
"Strong","2008","Not Working","West Germany","1159","0.236031257241544","0.224801616917307","0.24726089756578","1"
"Strong","2008","Not Working","East Germany","459","0.244578987529779","0.225674601773949","0.26348337328561","1"
"A little","2009","Full Time","West Germany","","","","","2"
"A little","2009","Full Time","East Germany","","","","","2"
"A little","2009","Part Time","West Germany","","","","","2"
"A little","2009","Part Time","East Germany","","","","","2"
"A little","2009","Not Working","West Germany","","","","","2"
"A little","2009","Not Working","East Germany","","","","","2"
"Not at all","2009","Full Time","West Germany","","","","","3"
"Not at all","2009","Full Time","East Germany","","","","","3"
"Not at all","2009","Part Time","West Germany","","","","","3"
"Not at all","2009","Part Time","East Germany","","","","","3"
"Not at all","2009","Not Working","West Germany","","","","","3"
"Not at all","2009","Not Working","East Germany","","","","","3"
"Strong","2009","Full Time","West Germany","","","","","1"
"Strong","2009","Full Time","East Germany","","","","","1"
"Strong","2009","Part Time","West Germany","","","","","1"
"Strong","2009","Part Time","East Germany","","","","","1"
"Strong","2009","Not Working","West Germany","","","","","1"
"Strong","2009","Not Working","East Germany","","","","","1"
"A little","2010","Full Time","West Germany","1212","0.28313409047488","0.270361040203806","0.295907140745955","2"
"A little","2010","Full Time","East Germany","526","0.329838184145295","0.307255202729482","0.352421165561108","2"
"A little","2010","Part Time","West Germany","868","0.302828944844669","0.286680293347759","0.31897759634158","2"
"A little","2010","Part Time","East Germany","270","0.368703664375059","0.335230096408843","0.402177232341276","2"
"A little","2010","Not Working","West Germany","1718","0.38683359267726","0.372878817761029","0.400788367593491","2"
"A little","2010","Not Working","East Germany","725","0.439640833932135","0.415856972158756","0.463424695705513","2"
"Not at all","2010","Full Time","West Germany","3399","0.677792653806813","0.664543268700896","0.69104203891273","3"
"Not at all","2010","Full Time","East Germany","1083","0.625915154224466","0.602672604809149","0.649157703639783","3"
"Not at all","2010","Part Time","West Germany","2097","0.642649682262757","0.62580735385536","0.659492010670154","3"
"Not at all","2010","Part Time","East Germany","481","0.563688418957462","0.529280011547338","0.598096826367586","3"
"Not at all","2010","Not Working","West Germany","1946","0.359621885743211","0.345871563823679","0.373372207662743","3"
"Not at all","2010","Not Working","East Germany","531","0.278034312841791","0.256565521380655","0.299503104302928","3"
"Strong","2010","Full Time","West Germany","168","0.0390732557183072","0.0335795610796153","0.0445669503569991","1"
"Strong","2010","Full Time","East Germany","56","0.0442466616302394","0.0343690001447218","0.054124323115757","1"
"Strong","2010","Part Time","West Germany","145","0.0545213728925736","0.0465418459388307","0.0625008998463165","1"
"Strong","2010","Part Time","East Germany","47","0.0676079166674787","0.0501880546461514","0.085027778688806","1"
"Strong","2010","Not Working","West Germany","1015","0.253544521579529","0.241079281745783","0.266009761413275","1"
"Strong","2010","Not Working","East Germany","417","0.282324853226074","0.260755425163551","0.303894281288598","1"
"A little","2011","Full Time","West Germany","","","","","2"
"A little","2011","Full Time","East Germany","","","","","2"
"A little","2011","Part Time","West Germany","","","","","2"
"A little","2011","Part Time","East Germany","","","","","2"
"A little","2011","Not Working","West Germany","","","","","2"
"A little","2011","Not Working","East Germany","","","","","2"
"Not at all","2011","Full Time","West Germany","","","","","3"
"Not at all","2011","Full Time","East Germany","","","","","3"
"Not at all","2011","Part Time","West Germany","","","","","3"
"Not at all","2011","Part Time","East Germany","","","","","3"
"Not at all","2011","Not Working","West Germany","","","","","3"
"Not at all","2011","Not Working","East Germany","","","","","3"
"Strong","2011","Full Time","West Germany","","","","","1"
"Strong","2011","Full Time","East Germany","","","","","1"
"Strong","2011","Part Time","West Germany","","","","","1"
"Strong","2011","Part Time","East Germany","","","","","1"
"Strong","2011","Not Working","West Germany","","","","","1"
"Strong","2011","Not Working","East Germany","","","","","1"
"A little","2012","Full Time","West Germany","1453","0.271381935907222","0.259876362854394","0.282887508960049","2"
"A little","2012","Full Time","East Germany","586","0.306125316936656","0.28528641428662","0.326964219586693","2"
"A little","2012","Part Time","West Germany","1165","0.317718167682328","0.303216984915559","0.332219350449097","2"
"A little","2012","Part Time","East Germany","322","0.40325742924546","0.371541675703328","0.434973182787593","2"
"A little","2012","Not Working","West Germany","2249","0.388402858416837","0.376055048200211","0.400750668633464","2"
"A little","2012","Not Working","East Germany","886","0.437276973469909","0.415876721237122","0.458677225702696","2"
"Not at all","2012","Full Time","West Germany","4085","0.693759686331903","0.681833446751076","0.70568592591273","3"
"Not at all","2012","Full Time","East Germany","1223","0.656371453584366","0.634897888104408","0.677845019064323","3"
"Not at all","2012","Part Time","West Germany","2583","0.62580465981932","0.610732722412001","0.640876597226639","3"
"Not at all","2012","Part Time","East Germany","544","0.525053412311123","0.492767395849377","0.557339428772869","3"
"Not at all","2012","Not Working","West Germany","2438","0.366509235187235","0.354301682177684","0.378716788196785","3"
"Not at all","2012","Not Working","East Germany","636","0.275939643028041","0.256656062373296","0.295223223682786","3"
"Strong","2012","Full Time","West Germany","200","0.0348583777608749","0.0301124958501992","0.0396042596715506","1"
"Strong","2012","Full Time","East Germany","70","0.0375032294789779","0.0289127248710934","0.0460937340868624","1"
"Strong","2012","Part Time","West Germany","212","0.0564771724983516","0.0492874326389773","0.0636669123577259","1"
"Strong","2012","Part Time","East Germany","53","0.0716891584434166","0.0550103973569225","0.0883679195299107","1"
"Strong","2012","Not Working","West Germany","1298","0.245087906395928","0.2341904498475","0.255985362944356","1"
"Strong","2012","Not Working","East Germany","542","0.286783383502051","0.267272319070805","0.306294447933297","1"
"A little","2013","Full Time","West Germany","","","","","2"
"A little","2013","Full Time","East Germany","","","","","2"
"A little","2013","Part Time","West Germany","","","","","2"
"A little","2013","Part Time","East Germany","","","","","2"
"A little","2013","Not Working","West Germany","","","","","2"
"A little","2013","Not Working","East Germany","","","","","2"
"Not at all","2013","Full Time","West Germany","","","","","3"
"Not at all","2013","Full Time","East Germany","","","","","3"
"Not at all","2013","Part Time","West Germany","","","","","3"
"Not at all","2013","Part Time","East Germany","","","","","3"
"Not at all","2013","Not Working","West Germany","","","","","3"
"Not at all","2013","Not Working","East Germany","","","","","3"
"Strong","2013","Full Time","West Germany","","","","","1"
"Strong","2013","Full Time","East Germany","","","","","1"
"Strong","2013","Part Time","West Germany","","","","","1"
"Strong","2013","Part Time","East Germany","","","","","1"
"Strong","2013","Not Working","West Germany","","","","","1"
"Strong","2013","Not Working","East Germany","","","","","1"
"A little","2014","Full Time","West Germany","1832","0.243053555189034","0.233700513874902","0.252406596503166","2"
"A little","2014","Full Time","East Germany","640","0.323929531068655","0.304116165174583","0.343742896962728","2"
"A little","2014","Part Time","West Germany","1608","0.272550869428828","0.261514430176955","0.2835873086807","2"
"A little","2014","Part Time","East Germany","427","0.33784273240589","0.312151764630037","0.363533700181742","2"
"A little","2014","Not Working","West Germany","2378","0.370746399353936","0.359595185218723","0.381897613489149","2"
"A little","2014","Not Working","East Germany","850","0.402819542974704","0.382111812038919","0.423527273910489","2"
"Not at all","2014","Full Time","West Germany","5958","0.718300736742794","0.708491949863941","0.728109523621646","3"
"Not at all","2014","Full Time","East Germany","1431","0.638733439607665","0.618395323877095","0.659071555338235","3"
"Not at all","2014","Part Time","West Germany","4276","0.660801411658913","0.649066863388013","0.672535959929813","3"
"Not at all","2014","Part Time","East Germany","791","0.585813287096129","0.559057342427357","0.6125692317649","3"
"Not at all","2014","Not Working","West Germany","3457","0.396803555508423","0.385508509769202","0.408098601247644","3"
"Not at all","2014","Not Working","East Germany","759","0.299311872777039","0.279976666697288","0.31864707885679","3"
"Strong","2014","Full Time","West Germany","289","0.0386457080681721","0.034442686136839","0.0428487299995053","1"
"Strong","2014","Full Time","East Germany","72","0.0373370293236799","0.029310200170995","0.0453638584763648","1"
"Strong","2014","Part Time","West Germany","369","0.0666477189122598","0.0604658567374491","0.0728295810870706","1"
"Strong","2014","Part Time","East Germany","84","0.0763439804979818","0.0619199998417244","0.0907679611542392","1"
"Strong","2014","Not Working","West Germany","1372","0.232450045137641","0.222698151122649","0.242201939152632","1"
"Strong","2014","Not Working","East Germany","546","0.297868584248257","0.278560196706173","0.317176971790341","1"
"A little","2015","Full Time","West Germany","","","","","2"
"A little","2015","Full Time","East Germany","","","","","2"
"A little","2015","Not Working","West Germany","","","","","2"
"A little","2015","Not Working","East Germany","","","","","2"
"A little","2015","Part Time","West Germany","","","","","2"
"A little","2015","Part Time","East Germany","","","","","2"
"Not at all","2015","Full Time","West Germany","","","","","3"
"Not at all","2015","Full Time","East Germany","","","","","3"
"Not at all","2015","Part Time","West Germany","","","","","3"
"Not at all","2015","Part Time","East Germany","","","","","3"
"Not at all","2015","Not Working","West Germany","","","","","3"
"Not at all","2015","Not Working","East Germany","","","","","3"
"Strong","2015","Full Time","West Germany","","","","","1"
"Strong","2015","Full Time","East Germany","","","","","1"
"Strong","2015","Not Working","East Germany","","","","","1"
"Strong","2015","Part Time","West Germany","","","","","1"
"Strong","2015","Part Time","East Germany","","","","","1"
"Strong","2015","Not Working","West Germany","","","","","1"
"A little","2016","Full Time","West Germany","1765","0.264966720250503","0.254790691348588","0.275142749152418","2"
"A little","2016","Full Time","East Germany","578","0.311118129645255","0.290565035631615","0.331671223658895","2"
"A little","2016","Not Working","West Germany","2941","0.368549798311322","0.359012814057843","0.378086782564801","2"
"A little","2016","Not Working","East Germany","972","0.394029800158619","0.375522930237623","0.412536670079616","2"
"A little","2016","Part Time","West Germany","1437","0.260839793617567","0.249499331172035","0.272180256063099","2"
"A little","2016","Part Time","East Germany","412","0.334095487261829","0.3075190543424","0.360671920181259","2"
"Not at all","2016","Full Time","West Germany","5195","0.695947941102887","0.685340966798107","0.706554915407667","3"
"Not at all","2016","Full Time","East Germany","1303","0.651296538405815","0.63013926561014","0.67245381120149","3"
"Not at all","2016","Part Time","West Germany","3983","0.673091120801394","0.660976081123225","0.685206160479563","3"
"Not at all","2016","Part Time","East Germany","725","0.606875278830742","0.579353892508262","0.634396665153222","3"
"Not at all","2016","Not Working","West Germany","5349","0.392023906220202","0.38237244765073","0.401675364789674","3"
"Not at all","2016","Not Working","East Germany","1155","0.325837507767995","0.308086392850949","0.343588622685041","3"
"Strong","2016","Full Time","West Germany","265","0.0390853386466101","0.034616666275095","0.0435540110181252","1"
"Strong","2016","Full Time","East Germany","68","0.0375853319489301","0.0291416380029087","0.0460290258949515","1"
"Strong","2016","Not Working","East Germany","551","0.280132692073386","0.263124782913866","0.297140601232906","1"
"Strong","2016","Part Time","West Germany","339","0.0660690855810391","0.0596535772174057","0.0724845939446726","1"
"Strong","2016","Part Time","East Germany","73","0.0590292339074289","0.0457498769599953","0.0723085908548625","1"
"Strong","2016","Not Working","West Germany","1539","0.239426295468476","0.230990034619487","0.247862556317465","1"
"A little","2017","Full Time","West Germany","","","","","2"
"A little","2017","Full Time","East Germany","","","","","2"
"A little","2017","Not Working","West Germany","562","0.199914767913614","0.184664683414093","0.215164852413134","2"
"A little","2017","Not Working","East Germany","63","0.164880577572391","0.120371201903545","0.209389953241236","2"
"A little","2017","Part Time","West Germany","","","","","2"
"A little","2017","Part Time","East Germany","","","","","2"
"Not at all","2017","Full Time","West Germany","","","","","3"
"Not at all","2017","Full Time","East Germany","","","","","3"
"Not at all","2017","Part Time","West Germany","","","","","3"
"Not at all","2017","Part Time","East Germany","","","","","3"
"Not at all","2017","Not Working","West Germany","1862","0.733134916544922","0.716268628477172","0.750001204612672","3"
"Not at all","2017","Not Working","East Germany","182","0.76823163248729","0.717618218314541","0.818845046660038","3"
"Strong","2017","Full Time","West Germany","","","","","1"
"Strong","2017","Full Time","East Germany","","","","","1"
"Strong","2017","Not Working","East Germany","22","","","","1"
"Strong","2017","Part Time","West Germany","","","","","1"
"Strong","2017","Part Time","East Germany","","","","","1"
"Strong","2017","Not Working","West Germany","218","0.0669503155414642","0.0574199318927404","0.0764806991901881","1"
"A little","2018","Full Time","West Germany","1906","0.252857135291306","0.243267071354145","0.262447199228468","2"
"A little","2018","Full Time","East Germany","645","0.303937246466311","0.284646993009761","0.323227499922861","2"
"A little","2018","Part Time","East Germany","500","0.350340027679942","0.3254207931089","0.375259262250983","2"
"A little","2018","Not Working","West Germany","3007","0.368203615941646","0.358501732115724","0.377905499767567","2"
"A little","2018","Not Working","East Germany","958","0.4074613304887","0.38825781921126","0.426664841766141","2"
"A little","2018","Part Time","West Germany","1731","0.301742970778497","0.290580731654389","0.312905209902605","2"
"Not at all","2018","Full Time","West Germany","5677","0.708481368110944","0.698454173483797","0.718508562738092","3"
"Not at all","2018","Full Time","East Germany","1469","0.669430034054139","0.649700988886165","0.689159079222114","3"
"Not at all","2018","Part Time","West Germany","4394","0.632826785893785","0.621104751125113","0.644548820662458","3"
"Not at all","2018","Part Time","East Germany","820","0.574784403213903","0.548961572740991","0.600607233686814","3"
"Not at all","2018","Not Working","West Germany","4854","0.38499943557965","0.3752114959752","0.3947873751841","3"
"Not at all","2018","Not Working","East Germany","1040","0.326255217773888","0.307931839949274","0.344578595598501","3"
"Strong","2018","Full Time","West Germany","308","0.0386614965977491","0.0344078679851709","0.0429151252103273","1"
"Strong","2018","Full Time","East Germany","70","0.0266327194795503","0.0198801680111641","0.0333852709479365","1"
"Strong","2018","Part Time","West Germany","371","0.0654302433277172","0.0594168416832096","0.0714436449722249","1"
"Strong","2018","Part Time","East Germany","88","0.0748755691061555","0.061128285038727","0.0886228531735841","1"
"Strong","2018","Not Working","West Germany","1633","0.246796948478704","0.238124346694903","0.255469550262506","1"
"Strong","2018","Not Working","East Germany","517","0.266283451737412","0.249008559677344","0.28355834379748","1"
"A little","2019","Full Time","West Germany","","","","","2"
"A little","2019","Full Time","East Germany","","","","","2"
"A little","2019","Part Time","East Germany","","","","","2"
"A little","2019","Not Working","West Germany","50","0.180116782366316","0.133134445138742","0.22709911959389","2"
"A little","2019","Not Working","East Germany","8","","","","2"
"A little","2019","Part Time","West Germany","","","","","2"
"Not at all","2019","Full Time","West Germany","","","","","3"
"Not at all","2019","Full Time","East Germany","","","","","3"
"Not at all","2019","Part Time","West Germany","","","","","3"
"Not at all","2019","Part Time","East Germany","","","","","3"
"Not at all","2019","Not Working","West Germany","169","0.627077494844504","0.567955179546967","0.686199810142042","3"
"Not at all","2019","Not Working","East Germany","13","","","","3"
"Strong","2019","Full Time","West Germany","","","","","1"
"Strong","2019","Full Time","East Germany","","","","","1"
"Strong","2019","Not Working","West Germany","38","0.19280572278918","0.144574249672772","0.241037195905588","1"
"Strong","2019","Not Working","East Germany","1","","","","1"
"Strong","2019","Part Time","West Germany","","","","","1"
"Strong","2019","Part Time","East Germany","","","","","1"
