"ple0004","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","Berlin","Part Time","52","0.28136633096416","0.216037897972354","0.346694763955967","2"
"A little","2002","Saxony","Part Time","92","0.296800887706653","0.246108523239201","0.347493252174106","2"
"A little","2002","Saxony","Not Working","247","0.405277627279397","0.366726461032308","0.443828793526486","2"
"A little","2002","Saxony-Anhalt","Full Time","126","0.30596466392617","0.260347163472442","0.351582164379897","2"
"A little","2002","Saxony-Anhalt","Part Time","50","0.28044391983694","0.214451595073153","0.346436244600727","2"
"Not at all","2002","Rhineland-Palatinate,Saarland","Part Time","253","0.771099888702124","0.725633601464545","0.816566175939703","3"
"Not at all","2002","Brandenburg","Part Time","104","0.637462179911128","0.565197264005809","0.709727095816446","3"
"Not at all","2002","Brandenburg","Not Working","132","0.279913624778378","0.235750768547537","0.324076481009219","3"
"Not at all","2002","Hamburg","Not Working","54","0.318759883256956","0.233590969608879","0.403928796905033","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Full Time","374","0.681702136520626","0.641510339028411","0.72189393401284","3"
"Not at all","2002","Hesse","Not Working","239","0.39596649730999","0.354525429755662","0.437407564864319","3"
"Not at all","2002","Thuringia","Not Working","159","0.371850841143025","0.323258025084157","0.420443657201893","3"
"Not at all","2002","Hamburg","Part Time","61","0.762615497005429","0.668791584258601","0.856439409752257","3"
"Not at all","2002","Brandenburg","Full Time","282","0.705174994941431","0.660547088485431","0.749802901397431","3"
"Not at all","2002","Thuringia","Part Time","113","0.577689531372545","0.504509559357985","0.650869503387105","3"
"Not at all","2002","Hamburg","Full Time","104","0.659803926934379","0.579884326696501","0.739723527172258","3"
"Not at all","2002","Hesse","Part Time","282","0.671906022393168","0.626291379142248","0.717520665644089","3"
"Not at all","2002","Berlin","Not Working","111","0.32881985317158","0.274657473640287","0.382982232702873","3"
"Not at all","2002","Schleswig-Holstein","Not Working","129","0.409982133815759","0.349734061566331","0.470230206065188","3"
"Not at all","2002","Thuringia","Full Time","304","0.721466118483594","0.678284898672818","0.76464733829437","3"
"Not at all","2002","Lower Saxony","Full Time","550","0.682160935995095","0.649629159166636","0.714692712823554","3"
"Not at all","2002","Lower Saxony","Part Time","322","0.678146099911561","0.635218815583437","0.721073384239685","3"
"Not at all","2002","Schleswig-Holstein","Part Time","139","0.694547881120657","0.627446498324529","0.761649263916785","3"
"Not at all","2002","North Rhine-Westphalia","Not Working","835","0.400860778704885","0.37813878302269","0.42358277438708","3"
"Not at all","2002","Hesse","Full Time","526","0.735815121987616","0.70320008563925","0.768430158335982","3"
"Not at all","2002","Schleswig-Holstein","Full Time","218","0.739197085482798","0.688399451347384","0.789994719618211","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Not Working","253","0.439606075737012","0.397547965779625","0.481664185694399","3"
"Not at all","2002","Saxony-Anhalt","Not Working","153","0.337339433529396","0.291121110477369","0.383557756581423","3"
"Not at all","2002","Lower Saxony","Not Working","357","0.426822794661441","0.391257865992794","0.462387723330087","3"
"Not at all","2002","Bremen","Full Time","58","0.794816107417873","0.701536479512997","0.888095735322748","3"
"Not at all","2002","Bremen","Part Time","30","0.776323966695146","0.647187375418162","0.905460557972129","3"
"Not at all","2002","Bremen","Not Working","23","","","","3"
"Not at all","2002","North Rhine-Westphalia","Full Time","1501","0.753731270293377","0.734643043779635","0.772819496807119","3"
"Not at all","2002","North Rhine-Westphalia","Part Time","778","0.653358901656287","0.625709044481947","0.681008758830627","3"
"Not at all","2002","Baden-Württemberg","Full Time","912","0.741156179552747","0.716228634255038","0.766083724850456","3"
"Not at all","2002","Baden-Württemberg","Part Time","503","0.655147101730602","0.619859832241028","0.690434371220175","3"
"Not at all","2002","Baden-Württemberg","Not Working","414","0.390171703840846","0.35873703455375","0.421606373127942","3"
"Not at all","2002","Bavaria","Full Time","1093","0.766967546879217","0.744947757442336","0.788987336316097","3"
"Not at all","2002","Bavaria","Part Time","572","0.675220542670055","0.642668246670692","0.707772838669418","3"
"Not at all","2002","Bavaria","Not Working","448","0.363964368137252","0.334903802521214","0.393024933753291","3"
"Not at all","2002","Berlin","Full Time","255","0.721628823999883","0.67545850514991","0.767799142849856","3"
"Not at all","2002","Berlin","Part Time","124","0.664683191737212","0.596095307343981","0.733271076130444","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Full Time","144","0.608913438943533","0.545983642504008","0.671843235383057","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Part Time","62","0.498035948314976","0.403298244171127","0.592773652458826","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Not Working","66","0.312705906661549","0.244601151185872","0.380810662137227","3"
"Not at all","2002","Saxony","Full Time","541","0.734584756715493","0.702354456897171","0.766815056533814","3"
"Not at all","2002","Saxony","Part Time","204","0.64340973226049","0.590260211869968","0.696559252651012","3"
"Not at all","2002","Saxony","Not Working","240","0.345942218675758","0.308590214514346","0.383294222837171","3"
"Not at all","2002","Saxony-Anhalt","Full Time","250","0.64890298530746","0.601652256456368","0.696153714158552","3"
"Not at all","2002","Saxony-Anhalt","Part Time","112","0.637533020843998","0.566913680585635","0.708152361102362","3"
"Strong","2002","Schleswig-Holstein","Full Time","15","","","","1"
"Strong","2002","Schleswig-Holstein","Part Time","6","","","","1"
"Strong","2002","Schleswig-Holstein","Not Working","54","0.258144870575375","0.204538128960475","0.311751612190275","1"
"Strong","2002","Hamburg","Full Time","8","","","","1"
"Strong","2002","Hamburg","Part Time","2","","","","1"
"Strong","2002","Hamburg","Not Working","32","0.386749829561979","0.297741003097803","0.475758656026156","1"
"Strong","2002","Lower Saxony","Full Time","31","0.0426604053107191","0.0285413309948107","0.0567794796266275","1"
"Strong","2002","Lower Saxony","Part Time","26","","","","1"
"Strong","2002","Lower Saxony","Not Working","133","0.187254687627811","0.15920375726792","0.215305617987702","1"
"Strong","2002","Bremen","Full Time","1","","","","1"
"Strong","2002","Bremen","Part Time","3","","","","1"
"Strong","2002","Bremen","Not Working","15","","","","1"
"Strong","2002","North Rhine-Westphalia","Full Time","48","0.0266763765246026","0.0195372557413133","0.0338154973078918","1"
"Strong","2002","North Rhine-Westphalia","Part Time","68","0.0679258197717104","0.0533067532259616","0.0825448863174592","1"
"Strong","2002","North Rhine-Westphalia","Not Working","342","0.234160035808245","0.214525926003175","0.253794145613315","1"
"Strong","2002","Hesse","Full Time","28","","","","1"
"Strong","2002","Hesse","Part Time","24","","","","1"
"Strong","2002","Hesse","Not Working","135","0.287960688205847","0.249590865956767","0.326330510454928","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Full Time","20","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Part Time","14","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Not Working","104","0.215180163624123","0.180357875677997","0.250002451570248","1"
"Strong","2002","Baden-Württemberg","Full Time","28","","","","1"
"Strong","2002","Baden-Württemberg","Part Time","34","0.0580385979140672","0.0406803170223123","0.075396878805822","1"
"Strong","2002","Baden-Württemberg","Not Working","186","0.242037182741224","0.214435076705595","0.269639288776853","1"
"Strong","2002","Bavaria","Full Time","41","0.0299196892769351","0.0210461096901903","0.0387932688636799","1"
"Strong","2002","Bavaria","Part Time","26","","","","1"
"Strong","2002","Bavaria","Not Working","192","0.229921278438391","0.204506223671046","0.255336333205736","1"
"Strong","2002","Berlin","Full Time","11","","","","1"
"Strong","2002","Berlin","Part Time","6","","","","1"
"Strong","2002","Berlin","Not Working","62","0.214963307996131","0.167601713415142","0.26232490257712","1"
"Strong","2002","Brandenburg","Full Time","14","","","","1"
"Strong","2002","Brandenburg","Part Time","4","","","","1"
"Strong","2002","Brandenburg","Not Working","105","0.280337437748329","0.236154168969821","0.324520706526836","1"
"Strong","2002","Mecklenburg-Western Pomerania","Full Time","3","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Part Time","7","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Not Working","42","0.276708575138533","0.210987288515262","0.342429861761803","1"
"Strong","2002","Saxony","Full Time","12","","","","1"
"Strong","2002","Saxony","Part Time","16","","","","1"
"Strong","2002","Saxony","Not Working","136","0.248780154044845","0.214833618356739","0.282726689732951","1"
"Strong","2002","Saxony-Anhalt","Full Time","16","","","","1"
"Strong","2002","Saxony-Anhalt","Part Time","16","","","","1"
"Strong","2002","Saxony-Anhalt","Not Working","92","0.260914881049219","0.217987764430738","0.3038419976677","1"
"Strong","2002","Thuringia","Full Time","10","","","","1"
"Strong","2002","Thuringia","Part Time","6","","","","1"
"Strong","2002","Thuringia","Not Working","73","0.197378022600702","0.157359485078513","0.237396560122891","1"
"A little","2003","Schleswig-Holstein","Not Working","","","","","2"
"A little","2003","Hamburg","Full Time","","","","","2"
"A little","2003","Hamburg","Part Time","","","","","2"
"A little","2003","Hamburg","Not Working","","","","","2"
"A little","2003","Lower Saxony","Full Time","","","","","2"
"A little","2003","Lower Saxony","Part Time","","","","","2"
"A little","2003","Lower Saxony","Not Working","","","","","2"
"A little","2003","Bremen","Full Time","","","","","2"
"A little","2003","Hesse","Full Time","","","","","2"
"A little","2003","Hesse","Part Time","","","","","2"
"A little","2003","Hesse","Not Working","","","","","2"
"A little","2003","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"A little","2003","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"A little","2003","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"A little","2003","Baden-Württemberg","Full Time","","","","","2"
"A little","2003","Baden-Württemberg","Part Time","","","","","2"
"A little","2003","Baden-Württemberg","Not Working","","","","","2"
"A little","2003","Bavaria","Full Time","","","","","2"
"A little","2003","Berlin","Not Working","","","","","2"
"A little","2003","Brandenburg","Full Time","","","","","2"
"A little","2003","Brandenburg","Part Time","","","","","2"
"A little","2003","Brandenburg","Not Working","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"A little","2003","Saxony","Full Time","","","","","2"
"A little","2003","Thuringia","Part Time","","","","","2"
"A little","2003","Thuringia","Not Working","","","","","2"
"A little","2003","North Rhine-Westphalia","Not Working","","","","","2"
"A little","2003","Schleswig-Holstein","Full Time","","","","","2"
"A little","2003","Schleswig-Holstein","Part Time","","","","","2"
"A little","2003","Bremen","Part Time","","","","","2"
"A little","2003","Bremen","Not Working","","","","","2"
"A little","2003","North Rhine-Westphalia","Full Time","","","","","2"
"A little","2003","North Rhine-Westphalia","Part Time","","","","","2"
"A little","2003","Saxony-Anhalt","Not Working","","","","","2"
"A little","2003","Thuringia","Full Time","","","","","2"
"A little","2003","Bavaria","Part Time","","","","","2"
"A little","2003","Bavaria","Not Working","","","","","2"
"A little","2003","Berlin","Full Time","","","","","2"
"A little","2003","Berlin","Part Time","","","","","2"
"A little","2003","Saxony","Part Time","","","","","2"
"A little","2003","Saxony","Not Working","","","","","2"
"A little","2003","Saxony-Anhalt","Full Time","","","","","2"
"A little","2003","Saxony-Anhalt","Part Time","","","","","2"
"Not at all","2003","Brandenburg","Not Working","","","","","3"
"Not at all","2003","Brandenburg","Part Time","","","","","3"
"Not at all","2003","Thuringia","Not Working","","","","","3"
"Not at all","2003","Thuringia","Part Time","","","","","3"
"Not at all","2003","Thuringia","Full Time","","","","","3"
"Not at all","2003","Schleswig-Holstein","Not Working","","","","","3"
"Not at all","2003","Hamburg","Part Time","","","","","3"
"Not at all","2003","Hamburg","Not Working","","","","","3"
"Not at all","2003","Hamburg","Full Time","","","","","3"
"Not at all","2003","Brandenburg","Full Time","","","","","3"
"Not at all","2003","Berlin","Not Working","","","","","3"
"Not at all","2003","Saxony-Anhalt","Not Working","","","","","3"
"Not at all","2003","North Rhine-Westphalia","Not Working","","","","","3"
"Not at all","2003","Hesse","Full Time","","","","","3"
"Not at all","2003","Hesse","Part Time","","","","","3"
"Not at all","2003","Hesse","Not Working","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Not at all","2003","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Not at all","2003","Baden-Württemberg","Full Time","","","","","3"
"Not at all","2003","Baden-Württemberg","Part Time","","","","","3"
"Not at all","2003","Baden-Württemberg","Not Working","","","","","3"
"Not at all","2003","Bavaria","Full Time","","","","","3"
"Not at all","2003","Bavaria","Part Time","","","","","3"
"Not at all","2003","Bavaria","Not Working","","","","","3"
"Not at all","2003","Berlin","Full Time","","","","","3"
"Not at all","2003","Berlin","Part Time","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Not at all","2003","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Not at all","2003","Saxony","Full Time","","","","","3"
"Not at all","2003","Saxony","Part Time","","","","","3"
"Not at all","2003","Saxony","Not Working","","","","","3"
"Not at all","2003","Saxony-Anhalt","Full Time","","","","","3"
"Not at all","2003","Saxony-Anhalt","Part Time","","","","","3"
"Not at all","2003","Schleswig-Holstein","Full Time","","","","","3"
"Not at all","2003","Schleswig-Holstein","Part Time","","","","","3"
"Not at all","2003","Lower Saxony","Full Time","","","","","3"
"Not at all","2003","Lower Saxony","Part Time","","","","","3"
"Not at all","2003","Lower Saxony","Not Working","","","","","3"
"Not at all","2003","Bremen","Full Time","","","","","3"
"Not at all","2003","Bremen","Part Time","","","","","3"
"Not at all","2003","Bremen","Not Working","","","","","3"
"Not at all","2003","North Rhine-Westphalia","Full Time","","","","","3"
"Not at all","2003","North Rhine-Westphalia","Part Time","","","","","3"
"Strong","2003","Schleswig-Holstein","Full Time","","","","","1"
"Strong","2003","Schleswig-Holstein","Part Time","","","","","1"
"Strong","2003","Schleswig-Holstein","Not Working","","","","","1"
"Strong","2003","Hamburg","Full Time","","","","","1"
"Strong","2003","Hamburg","Part Time","","","","","1"
"Strong","2003","Hamburg","Not Working","","","","","1"
"Strong","2003","Lower Saxony","Full Time","","","","","1"
"Strong","2003","Lower Saxony","Part Time","","","","","1"
"Strong","2003","Lower Saxony","Not Working","","","","","1"
"Strong","2003","Bremen","Full Time","","","","","1"
"Strong","2003","Bremen","Part Time","","","","","1"
"Strong","2003","Bremen","Not Working","","","","","1"
"Strong","2003","North Rhine-Westphalia","Full Time","","","","","1"
"Strong","2003","North Rhine-Westphalia","Part Time","","","","","1"
"Strong","2003","North Rhine-Westphalia","Not Working","","","","","1"
"Strong","2003","Hesse","Full Time","","","","","1"
"Strong","2003","Hesse","Part Time","","","","","1"
"Strong","2003","Hesse","Not Working","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Strong","2003","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Strong","2003","Baden-Württemberg","Full Time","","","","","1"
"Strong","2003","Baden-Württemberg","Part Time","","","","","1"
"Strong","2003","Baden-Württemberg","Not Working","","","","","1"
"Strong","2003","Bavaria","Full Time","","","","","1"
"Strong","2003","Bavaria","Part Time","","","","","1"
"Strong","2003","Bavaria","Not Working","","","","","1"
"Strong","2003","Berlin","Full Time","","","","","1"
"Strong","2003","Berlin","Part Time","","","","","1"
"Strong","2003","Berlin","Not Working","","","","","1"
"Strong","2003","Brandenburg","Full Time","","","","","1"
"Strong","2003","Brandenburg","Part Time","","","","","1"
"Strong","2003","Brandenburg","Not Working","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Strong","2003","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Strong","2003","Saxony","Full Time","","","","","1"
"Strong","2003","Saxony","Part Time","","","","","1"
"Strong","2003","Saxony","Not Working","","","","","1"
"Strong","2003","Saxony-Anhalt","Full Time","","","","","1"
"Strong","2003","Saxony-Anhalt","Part Time","","","","","1"
"Strong","2003","Saxony-Anhalt","Not Working","","","","","1"
"Strong","2003","Thuringia","Full Time","","","","","1"
"Strong","2003","Thuringia","Part Time","","","","","1"
"Strong","2003","Thuringia","Not Working","","","","","1"
"A little","2004","Schleswig-Holstein","Full Time","60","0.239270605028015","0.187708577116272","0.290832632939759","2"
"A little","2004","Schleswig-Holstein","Part Time","34","0.179063403176327","0.119468687202326","0.238658119150327","2"
"A little","2004","Schleswig-Holstein","Not Working","66","0.325828741024774","0.268416047744807","0.383241434304742","2"
"A little","2004","Hamburg","Full Time","25","","","","2"
"A little","2004","Hamburg","Part Time","11","","","","2"
"A little","2004","Hamburg","Not Working","29","","","","2"
"A little","2004","Lower Saxony","Full Time","175","0.275974504054398","0.242741691391769","0.309207316717026","2"
"A little","2004","Lower Saxony","Part Time","133","0.315733880528139","0.274494579837318","0.356973181218961","2"
"A little","2004","Lower Saxony","Not Working","236","0.364031011074781","0.328463163104688","0.399598859044875","2"
"A little","2004","Bremen","Full Time","13","","","","2"
"A little","2004","Bremen","Part Time","10","","","","2"
"A little","2004","Bremen","Not Working","18","","","","2"
"A little","2004","North Rhine-Westphalia","Full Time","368","0.244015994583117","0.22362908719957","0.264402901966663","2"
"A little","2004","North Rhine-Westphalia","Part Time","261","0.258827871736841","0.232778440899244","0.284877302574438","2"
"A little","2004","North Rhine-Westphalia","Not Working","584","0.348427070904482","0.326154204258292","0.370699937550673","2"
"A little","2004","Hesse","Full Time","143","0.224373104176313","0.191376007146731","0.257370201205896","2"
"A little","2004","Hesse","Part Time","92","0.280936135842648","0.23463609861858","0.327236173066717","2"
"A little","2004","Hesse","Not Working","153","0.3279608649617","0.285335959739115","0.370585770184286","2"
"A little","2004","Rhineland-Palatinate,Saarland","Full Time","109","0.271526404740682","0.231146241098745","0.311906568382618","2"
"A little","2004","Rhineland-Palatinate,Saarland","Part Time","74","0.219029405023918","0.172840115125271","0.265218694922565","2"
"A little","2004","Rhineland-Palatinate,Saarland","Not Working","159","0.349082668601398","0.308500316225899","0.389665020976896","2"
"A little","2004","Baden-Württemberg","Full Time","218","0.233543998019961","0.207989822381869","0.259098173658054","2"
"A little","2004","Baden-Württemberg","Part Time","168","0.309564443727123","0.273718933014929","0.345409954439318","2"
"A little","2004","Baden-Württemberg","Not Working","320","0.366231412621682","0.335167564347646","0.397295260895718","2"
"A little","2004","Bavaria","Full Time","276","0.228659671918075","0.205396778350209","0.251922565485942","2"
"A little","2004","Berlin","Not Working","108","0.383007899571855","0.328090683828875","0.437925115314834","2"
"A little","2004","Brandenburg","Full Time","103","0.309885002977972","0.260215823419362","0.359554182536581","2"
"A little","2004","Brandenburg","Part Time","64","0.325122153343933","0.257623035914914","0.392621270772953","2"
"A little","2004","Brandenburg","Not Working","159","0.388562322405612","0.340433368562459","0.436691276248766","2"
"A little","2004","Mecklenburg-Western Pomerania","Full Time","53","0.322566868176476","0.258419904737751","0.386713831615201","2"
"A little","2004","Mecklenburg-Western Pomerania","Part Time","32","0.323391790125395","0.236371659997382","0.410411920253408","2"
"A little","2004","Mecklenburg-Western Pomerania","Not Working","94","0.479865369882195","0.410452637172777","0.549278102591613","2"
"A little","2004","Saxony","Full Time","164","0.252524652437425","0.218943705965438","0.286105598909413","2"
"A little","2004","Saxony-Anhalt","Not Working","154","0.383263567164776","0.336145766776208","0.430381367553343","2"
"A little","2004","Thuringia","Full Time","116","0.30198047207479","0.25611974429026","0.34784119985932","2"
"A little","2004","Thuringia","Part Time","46","0.297699615632421","0.2291664763609","0.366232754903942","2"
"A little","2004","Thuringia","Not Working","146","0.391206049075154","0.342647000018766","0.439765098131543","2"
"A little","2004","Bavaria","Part Time","175","0.254310683982436","0.22308233288611","0.285539035078762","2"
"A little","2004","Bavaria","Not Working","384","0.403228477382574","0.373543276629875","0.432913678135272","2"
"A little","2004","Berlin","Full Time","93","0.304350639931834","0.254014735148968","0.3546865447147","2"
"A little","2004","Berlin","Part Time","48","0.2200493152891","0.160830086266494","0.279268544311705","2"
"A little","2004","Saxony","Part Time","80","0.264316952478156","0.21416616580205","0.314467739154262","2"
"A little","2004","Saxony","Not Working","242","0.394823686019129","0.356834315843993","0.432813056194265","2"
"A little","2004","Saxony-Anhalt","Full Time","110","0.311547412698334","0.262889042110149","0.360205783286519","2"
"A little","2004","Saxony-Anhalt","Part Time","53","0.264088867484622","0.197623949653518","0.330553785315726","2"
"Not at all","2004","Brandenburg","Not Working","134","0.29910622664289","0.253895778907938","0.344316674377841","3"
"Not at all","2004","Brandenburg","Full Time","224","0.678000248352285","0.627815856097204","0.728184640607366","3"
"Not at all","2004","Brandenburg","Part Time","111","0.621679282783026","0.55179564783064","0.691562917735412","3"
"Not at all","2004","Thuringia","Not Working","154","0.349121406053","0.301689512621072","0.396553299484927","3"
"Not at all","2004","Berlin","Not Working","127","0.394863351634684","0.339640988849042","0.450085714420326","3"
"Not at all","2004","Thuringia","Full Time","262","0.681700764020121","0.635170832354662","0.728230695685581","3"
"Not at all","2004","Thuringia","Part Time","118","0.642426816144486","0.570590453027687","0.714263179261285","3"
"Not at all","2004","Saxony-Anhalt","Not Working","167","0.368038927131584","0.321300028010976","0.414777826252191","3"
"Not at all","2004","Schleswig-Holstein","Full Time","192","0.710604186208893","0.655797919492137","0.765410452925649","3"
"Not at all","2004","Schleswig-Holstein","Part Time","120","0.743634271414595","0.675767184075646","0.811501358753544","3"
"Not at all","2004","Schleswig-Holstein","Not Working","142","0.46713416228474","0.406017748573504","0.528250575995975","3"
"Not at all","2004","Hamburg","Full Time","89","0.71099612703674","0.629207571861475","0.792784682212005","3"
"Not at all","2004","Hamburg","Part Time","55","0.67013960391435","0.560777552775869","0.779501655052832","3"
"Not at all","2004","Hamburg","Not Working","53","0.417165951213446","0.324170201923209","0.510161700503683","3"
"Not at all","2004","Lower Saxony","Full Time","499","0.694570594963969","0.660327791876537","0.7288133980514","3"
"Not at all","2004","Lower Saxony","Part Time","331","0.618733985544796","0.575641235230512","0.66182673585908","3"
"Not at all","2004","Lower Saxony","Not Working","338","0.423649243229266","0.387121984581056","0.460176501877476","3"
"Not at all","2004","Bremen","Full Time","49","0.593380969657292","0.471112942874275","0.715648996440309","3"
"Not at all","2004","Bremen","Part Time","30","0.822262901858815","0.706646929312885","0.937878874404745","3"
"Not at all","2004","Bremen","Not Working","30","0.421878881041851","0.300885555380724","0.542872206702977","3"
"Not at all","2004","North Rhine-Westphalia","Full Time","1274","0.709577041828393","0.688029330461857","0.731124753194928","3"
"Not at all","2004","North Rhine-Westphalia","Part Time","779","0.686495453645312","0.658904041231591","0.714086866059032","3"
"Not at all","2004","North Rhine-Westphalia","Not Working","808","0.394215169825437","0.371371571309019","0.417058768341855","3"
"Not at all","2004","Hesse","Full Time","456","0.751468688793025","0.717285709979335","0.785651667606715","3"
"Not at all","2004","Hesse","Part Time","248","0.624872220502459","0.574997666175316","0.674746774829602","3"
"Not at all","2004","Hesse","Not Working","194","0.358235501985175","0.314701630729397","0.401769373240953","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","Full Time","343","0.695246575955151","0.653454027090548","0.737039124819754","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","Part Time","220","0.714727056818133","0.664298895236235","0.765155218400031","3"
"Not at all","2004","Rhineland-Palatinate,Saarland","Not Working","268","0.432965134087252","0.390781741923853","0.475148526250652","3"
"Not at all","2004","Baden-Württemberg","Full Time","818","0.751362717155602","0.72525662590546","0.777468808405745","3"
"Not at all","2004","Baden-Württemberg","Part Time","443","0.630546576994647","0.593123792773413","0.66796936121588","3"
"Not at all","2004","Baden-Württemberg","Not Working","420","0.403311953805828","0.371681434564104","0.434942473047552","3"
"Not at all","2004","Bavaria","Full Time","935","0.735698107293054","0.711272471193961","0.760123743392148","3"
"Not at all","2004","Bavaria","Part Time","545","0.693483067725347","0.660420775805232","0.726545359645461","3"
