"ple0004","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Strong","2002","Full Time","lower secondary degree","118","0.0470094577921486","0.0388705630115744","0.0551483525727229"
"Strong","2002","Full Time","secondary school degree","78","0.0234998429745248","0.0183974576470895","0.0286022283019601"
"Strong","2002","Full Time","college entrance qualification","60","0.0204513194979938","0.0153670056351098","0.0255356333608777"
"Strong","2002","Full Time","Other degree","21","","",""
"Strong","2002","Full Time","no degree/no degree yet","8","","",""
"Strong","2002","Part Time","lower secondary degree","120","0.0847553075186678","0.0709121565284843","0.0985984585088513"
"Strong","2002","Part Time","secondary school degree","65","0.0449076876429522","0.0351344926767588","0.0546808826091455"
"Strong","2002","Part Time","college entrance qualification","39","0.0391291325194647","0.0289648406274335","0.049293424411496"
"Strong","2002","Part Time","Other degree","31","0.0949465289388971","0.0630764546441996","0.126816603233595"
"Strong","2002","Part Time","no degree/no degree yet","1","","",""
"Strong","2002","Not Working","lower secondary degree","1122","0.289116110139886","0.275413586084594","0.302818634195178"
"Strong","2002","Not Working","secondary school degree","254","0.193204278412751","0.173834626755029","0.212573930070472"
"Strong","2002","Not Working","college entrance qualification","143","0.155558599216405","0.135279083470818","0.175838114961993"
"Strong","2002","Not Working","Other degree","114","0.222626445961759","0.186521536473939","0.258731355449579"
"Strong","2002","Not Working","no degree/no degree yet","59","0.115042570190668","0.0907184108839114","0.139366729497424"
"A little","2002","Full Time","lower secondary degree","698","0.285341009683765","0.267976599141125","0.302705420226405"
"A little","2002","Full Time","secondary school degree","807","0.232145620233498","0.217924811533984","0.246366428933011"
"A little","2002","Full Time","college entrance qualification","520","0.177560647514854","0.163833383863591","0.191287911166117"
"A little","2002","Full Time","Other degree","125","0.273633442779935","0.233997201451382","0.313269684108487"
"A little","2002","Full Time","no degree/no degree yet","22","","",""
"A little","2002","Part Time","lower secondary degree","511","0.334658335976448","0.311204921533872","0.358111750419025"
"A little","2002","Part Time","secondary school degree","428","0.251304223115665","0.230834775337913","0.271773670893416"
"A little","2002","Part Time","college entrance qualification","245","0.188902248699093","0.168383556914518","0.209420940483668"
"A little","2002","Part Time","Other degree","97","0.3336933181678","0.282428756302964","0.384957880032635"
"A little","2002","Part Time","no degree/no degree yet","35","0.241658219826455","0.178769700781927","0.304546738870983"
"A little","2002","Not Working","lower secondary degree","1779","0.42765390901722","0.412700484096872","0.442607333937568"
"A little","2002","Not Working","secondary school degree","520","0.34463945298386","0.321323439906971","0.367955466060748"
"A little","2002","Not Working","college entrance qualification","340","0.323788514336717","0.297606816837583","0.34997021183585"
"A little","2002","Not Working","Other degree","205","0.395864518220119","0.35342177332772","0.438307263112517"
"A little","2002","Not Working","no degree/no degree yet","102","0.187036576703174","0.157309915259843","0.216763238146506"
"Not at all","2002","Full Time","lower secondary degree","1782","0.667649532524087","0.649536092423211","0.685762972624962"
"Not at all","2002","Full Time","secondary school degree","2501","0.744354536791977","0.729661431900218","0.759047641683737"
"Not at all","2002","Full Time","college entrance qualification","2397","0.801988032987152","0.787673132388866","0.816302933585438"
"Not at all","2002","Full Time","Other degree","340","0.680738181764216","0.639291143418742","0.722185220109689"
"Not at all","2002","Full Time","no degree/no degree yet","44","0.579975792343224","0.467521943232612","0.692429641453835"
"Not at all","2002","Part Time","lower secondary degree","924","0.580586356504884","0.556059743179643","0.605112969830124"
"Not at all","2002","Part Time","secondary school degree","1232","0.703788089241383","0.682241637724945","0.725334540757821"
"Not at all","2002","Part Time","college entrance qualification","1114","0.771968618781442","0.749975256032248","0.793961981530637"
"Not at all","2002","Part Time","Other degree","197","0.571360152893303","0.517557008741365","0.625163297045242"
"Not at all","2002","Part Time","no degree/no degree yet","142","0.756275375004237","0.693204656998062","0.819346093010411"
"Not at all","2002","Not Working","lower secondary degree","1304","0.283229980842895","0.269611626874083","0.296848334811706"
"Not at all","2002","Not Working","secondary school degree","822","0.462156268603389","0.437696399578365","0.486616137628414"
"Not at all","2002","Not Working","college entrance qualification","744","0.520652886446878","0.492700106337695","0.548605666556061"
"Not at all","2002","Not Working","Other degree","191","0.381509035818122","0.339350832230236","0.423667239406008"
"Not at all","2002","Not Working","no degree/no degree yet","500","0.697920853106158","0.662917405487791","0.732924300724524"
"Strong","2003","Full Time","lower secondary degree","","","",""
"Strong","2003","Full Time","secondary school degree","","","",""
"Strong","2003","Full Time","college entrance qualification","","","",""
