"ple0004","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","Berlin","Couple + C. GT 16 ","40","0.276755142827914","0.201004518099451","0.352505767556377","2"
"A little","2002","Brandenburg","Single parent ","10","","","","2"
"A little","2002","Thuringia","1-pers.-HH","46","0.357615009461819","0.273253797548693","0.441976221374944","2"
"A little","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","28","","","","2"
"A little","2002","Baden-Württemberg","(Married) couple without C. ","276","0.35122860324802","0.31861573778557","0.383841468710469","2"
"A little","2002","Schleswig-Holstein","Single parent ","9","","","","2"
"A little","2002","Hamburg","Single parent ","4","","","","2"
"A little","2002","Schleswig-Holstein","Couple + C. LE 16 ","18","","","","2"
"A little","2002","Thuringia","Single parent ","11","","","","2"
"A little","2002","Saxony-Anhalt","Couple + C. LE and GT 16","15","","","","2"
"A little","2002","Schleswig-Holstein","(Married) couple without C. ","74","0.314200928039932","0.258099696498869","0.370302159580994","2"
"A little","2002","Hamburg","(Married) couple without C. ","28","","","","2"
"A little","2002","Lower Saxony","Couple + C. GT 16 ","100","0.302221383383654","0.25206322552228","0.352379541245028","2"
"A little","2002","Lower Saxony","Couple + C. LE and GT 16","49","0.332221175047027","0.264892643394434","0.399549706699619","2"
"A little","2002","Bremen","1-pers.-HH","10","","","","2"
"A little","2002","Berlin","Single parent ","21","","","","2"
"A little","2002","Bremen","Couple + C. LE 16 ","6","","","","2"
"A little","2002","Bremen","Couple + C. GT 16 ","7","","","","2"
"A little","2002","Baden-Württemberg","Couple + C. GT 16 ","149","0.305031765803617","0.264389338003519","0.345674193603715","2"
"A little","2002","Saxony-Anhalt","Couple + C. GT 16 ","75","0.326817171022419","0.266719296806753","0.386915045238086","2"
"A little","2002","Schleswig-Holstein","1-pers.-HH","19","","","","2"
"A little","2002","Berlin","(Married) couple without C. ","88","0.396931933449209","0.333563709388213","0.460300157510204","2"
"A little","2002","North Rhine-Westphalia","Couple + C. GT 16 ","204","0.27099270174401","0.240269618178214","0.301715785309806","2"
"A little","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","79","0.194813184076911","0.156335547684703","0.233290820469119","2"
"A little","2002","Hesse","1-pers.-HH","55","0.307848652829494","0.242893084194907","0.372804221464081","2"
"A little","2002","Hesse","Couple + C. LE and GT 16","24","","","","2"
"A little","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","55","0.363272539383146","0.290762554630622","0.43578252413567","2"
"A little","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","138","0.36415068074661","0.31813126356049","0.41017009793273","2"
"A little","2002","Rhineland-Palatinate,Saarland","Single parent ","15","","","","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","67","0.248742233125726","0.201672163805854","0.295812302445597","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","44","0.243359544612706","0.182344032378664","0.304375056846747","2"
"A little","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","22","","","","2"
"A little","2002","Baden-Württemberg","1-pers.-HH","97","0.332303593636641","0.281327305664455","0.383279881608826","2"
"A little","2002","Bavaria","(Married) couple without C. ","363","0.39235719419455","0.362348119476062","0.422366268913037","2"
"A little","2002","Bavaria","Single parent ","37","0.216073565805289","0.155781515941253","0.276365615669326","2"
"A little","2002","Bavaria","Couple + C. LE 16 ","130","0.19618707218681","0.166894438081249","0.225479706292371","2"
"A little","2002","Bavaria","Couple + C. GT 16 ","159","0.290899128540404","0.254344197917612","0.327454059163196","2"
"A little","2002","Bavaria","Couple + C. LE and GT 16","51","0.185102227228136","0.137802831050208","0.232401623406063","2"
"A little","2002","Berlin","1-pers.-HH","60","0.339297586165304","0.272843128653484","0.405752043677125","2"
"A little","2002","Brandenburg","Couple + C. LE 16 ","30","0.217226246774391","0.152099106699501","0.282353386849281","2"
"A little","2002","Brandenburg","Couple + C. GT 16 ","60","0.288823022113874","0.225535261826896","0.352110782400852","2"
"A little","2002","Brandenburg","Couple + C. LE and GT 16","18","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","1-pers.-HH","19","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","94","0.595439681107723","0.522722071392067","0.66815729082338","2"
"A little","2002","Mecklenburg-Western Pomerania","Single parent ","10","","","","2"
"A little","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","23","","","","2"
"A little","2002","Saxony","Couple + C. LE 16 ","53","0.204172655961945","0.15687341111585","0.25147190080804","2"
"A little","2002","Saxony","Couple + C. GT 16 ","71","0.222734464575338","0.176565598233466","0.268903330917211","2"
"A little","2002","Saxony","Couple + C. LE and GT 16","36","0.19984350949912","0.140082715682421","0.259604303315818","2"
"A little","2002","Saxony-Anhalt","1-pers.-HH","47","0.392281612730073","0.306343183230596","0.478220042229551","2"
"A little","2002","Saxony-Anhalt","(Married) couple without C. ","133","0.39445464086945","0.342196936536372","0.446712345202528","2"
"A little","2002","Saxony-Anhalt","Single parent ","14","","","","2"
"A little","2002","Saxony-Anhalt","Couple + C. LE 16 ","40","0.288722369038741","0.211706173369372","0.36573856470811","2"
"A little","2002","Thuringia","Couple + C. LE and GT 16","29","","","","2"
"A little","2002","Hamburg","Couple + C. LE 16 ","5","","","","2"
"A little","2002","Hamburg","Couple + C. GT 16 ","3","","","","2"
"A little","2002","Hamburg","Couple + C. LE and GT 16","8","","","","2"
"A little","2002","Lower Saxony","1-pers.-HH","62","0.330349432343579","0.268198499183473","0.392500365503686","2"
"A little","2002","Lower Saxony","(Married) couple without C. ","219","0.368779563273279","0.331194076039068","0.40636505050749","2"
"A little","2002","Lower Saxony","Single parent ","24","","","","2"
"A little","2002","Lower Saxony","Couple + C. LE 16 ","89","0.225847254723177","0.186553439408152","0.265141070038202","2"
"A little","2002","Bremen","Couple + C. LE and GT 16","2","","","","2"
"A little","2002","North Rhine-Westphalia","1-pers.-HH","196","0.312877601970623","0.276927348909889","0.348827855031357","2"
"A little","2002","North Rhine-Westphalia","(Married) couple without C. ","571","0.378070821923265","0.354566579410301","0.40157506443623","2"
"A little","2002","North Rhine-Westphalia","Single parent ","47","0.242304962339859","0.18169753459835","0.302912390081369","2"
"A little","2002","North Rhine-Westphalia","Couple + C. LE 16 ","174","0.179705673522149","0.156449380095173","0.202961966949125","2"
"Not at all","2002","Hamburg","Couple + C. LE 16 ","56","0.847856053451006","0.759863381524758","0.935848725377254","3"
"Not at all","2002","Bremen","Couple + C. LE 16 ","23","","","","3"
"Not at all","2002","North Rhine-Westphalia","(Married) couple without C. ","840","0.462622572030577","0.438454481888185","0.486790662172969","3"
"Not at all","2002","Hamburg","Couple + C. GT 16 ","28","","","","3"
"Not at all","2002","Hamburg","Couple + C. LE and GT 16","14","","","","3"
"Not at all","2002","Hamburg","Single parent ","8","","","","3"
"Not at all","2002","Bremen","Single parent ","6","","","","3"
"Not at all","2002","Bremen","Couple + C. GT 16 ","11","","","","3"
"Not at all","2002","Hamburg","(Married) couple without C. ","65","0.416108898650102","0.32441170771759","0.507806089582615","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","222","0.493636490351355","0.445822138347752","0.541450842354958","3"
"Not at all","2002","Hesse","Couple + C. GT 16 ","182","0.649745961023035","0.591759742571614","0.707732179474456","3"
"Not at all","2002","Bremen","Couple + C. LE and GT 16","10","","","","3"
"Not at all","2002","North Rhine-Westphalia","1-pers.-HH","332","0.489841078165296","0.451081592427689","0.528600563902902","3"
"Not at all","2002","Hesse","Single parent ","51","0.808686187227185","0.713792067961521","0.903580306492849","3"
"Not at all","2002","Hesse","Couple + C. LE and GT 16","85","0.778411554083079","0.702173139215218","0.854649968950941","3"
"Not at all","2002","Hamburg","1-pers.-HH","45","0.522885847817287","0.414778364326954","0.63099333130762","3"
"Not at all","2002","Bavaria","1-pers.-HH","221","0.531715251361701","0.482814823288944","0.580615679434459","3"
"Not at all","2002","Hesse","Couple + C. LE 16 ","301","0.796439427084728","0.756375322940327","0.836503531229129","3"
"Not at all","2002","Baden-Württemberg","Couple + C. GT 16 ","313","0.62645449006532","0.583753184371747","0.669155795758894","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","83","0.433090997065748","0.358385769396163","0.507796224735333","3"
"Not at all","2002","Bavaria","(Married) couple without C. ","538","0.460042083943311","0.429410718835412","0.490673449051211","3"
"Not at all","2002","Bavaria","Single parent ","124","0.685553396942327","0.61753667883985","0.753570115044804","3"
"Not at all","2002","Baden-Württemberg","Couple + C. LE and GT 16","211","0.730363412648542","0.677430581337987","0.783296243959098","3"
"Not at all","2002","Berlin","Couple + C. LE and GT 16","34","0.739330181140697","0.6124675343654","0.866192827915994","3"
"Not at all","2002","Schleswig-Holstein","Couple + C. LE and GT 16","53","0.778648105690648","0.678489479165416","0.87880673221588","3"
"Not at all","2002","Baden-Württemberg","Couple + C. LE 16 ","545","0.763928389890175","0.731505360513141","0.79635141926721","3"
"Not at all","2002","Lower Saxony","1-pers.-HH","117","0.477199726678625","0.411198083677655","0.543201369679595","3"
"Not at all","2002","Brandenburg","Couple + C. LE 16 ","116","0.742010808094621","0.672908333125033","0.811113283064208","3"
"Not at all","2002","Brandenburg","1-pers.-HH","50","0.360560960864692","0.275357526501614","0.44576439522777","3"
"Not at all","2002","Brandenburg","(Married) couple without C. ","125","0.319550384856647","0.270487733657398","0.368613036055897","3"
"Not at all","2002","Berlin","Couple + C. GT 16 ","84","0.608068806406755","0.525412314447881","0.69072529836563","3"
"Not at all","2002","Berlin","Single parent ","38","0.574255282877732","0.454051386304259","0.694459179451205","3"
"Not at all","2002","Brandenburg","Single parent ","32","0.677677430928675","0.544062180131875","0.811292681725475","3"
"Not at all","2002","Berlin","Couple + C. LE 16 ","96","0.673983389544925","0.595775060261026","0.752191718828823","3"
"Not at all","2002","Schleswig-Holstein","Couple + C. GT 16 ","62","0.548716094767094","0.44968741347339","0.647744776060797","3"
"Not at all","2002","North Rhine-Westphalia","Single parent ","132","0.674825393238555","0.608565383290663","0.741085403186446","3"
"Not at all","2002","Schleswig-Holstein","1-pers.-HH","62","0.527849340559086","0.431438743894098","0.624259937224073","3"
"Not at all","2002","Lower Saxony","Couple + C. LE and GT 16","132","0.620927492706238","0.551576807718305","0.690278177694171","3"
"Not at all","2002","Bremen","1-pers.-HH","22","","","","3"
"Not at all","2002","Bremen","(Married) couple without C. ","39","0.542619241945617","0.418614359094219","0.666624124797014","3"
"Not at all","2002","North Rhine-Westphalia","Couple + C. GT 16 ","549","0.659073096268121","0.626307543753866","0.691838648782375","3"
"Not at all","2002","Lower Saxony","Couple + C. GT 16 ","198","0.614985817444681","0.561837310448458","0.668134324440904","3"
"Not at all","2002","Hesse","1-pers.-HH","100","0.447838275264061","0.377863585836919","0.517812964691203","3"
"Not at all","2002","Hesse","(Married) couple without C. ","303","0.47816429927678","0.437048188341884","0.519280410211677","3"
"Not at all","2002","Schleswig-Holstein","(Married) couple without C. ","151","0.5240430142593","0.463684639460869","0.58440138905773","3"
"Not at all","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","319","0.781363925440073","0.741209032222146","0.821518818658","3"
"Not at all","2002","Schleswig-Holstein","Couple + C. LE 16 ","124","0.781208001261562","0.714146893617171","0.848269108905953","3"
"Not at all","2002","Schleswig-Holstein","Single parent ","26","","","","3"
"Not at all","2002","Lower Saxony","(Married) couple without C. ","330","0.484727029267664","0.445794417813548","0.523659640721781","3"
"Not at all","2002","Lower Saxony","Single parent ","63","0.646960826136186","0.552340270372934","0.741581381899438","3"
"Not at all","2002","Lower Saxony","Couple + C. LE 16 ","335","0.759572978801231","0.719414259552808","0.799731698049654","3"
"Not at all","2002","North Rhine-Westphalia","Couple + C. LE 16 ","850","0.799438119849047","0.775183673093939","0.823692566604155","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Single parent ","53","0.709996174832389","0.607301641209693","0.812690708455086","3"
"Not at all","2002","Baden-Württemberg","1-pers.-HH","181","0.50763855439989","0.453534415723049","0.561742693076732","3"
"Not at all","2002","Baden-Württemberg","(Married) couple without C. ","439","0.497622230159283","0.463462591594235","0.53178186872433","3"
"Not at all","2002","Baden-Württemberg","Single parent ","87","0.704759506001367","0.627812869675641","0.781706142327093","3"
"Not at all","2002","Bavaria","Couple + C. LE 16 ","566","0.782282455776391","0.751840380943321","0.812724530609461","3"
"Not at all","2002","Bavaria","Couple + C. LE and GT 16","200","0.790405293076307","0.740835936195005","0.839974649957609","3"
"Not at all","2002","Berlin","1-pers.-HH","112","0.550551753947084","0.480733383921141","0.620370123973028","3"
"Not at all","2002","Berlin","(Married) couple without C. ","111","0.439942637280793","0.375652458672514","0.504232815889072","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","253","0.734695045062195","0.686621979006534","0.782768111117855","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","131","0.672814002144728","0.606100128841756","0.7395278754477","3"
"Not at all","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","97","0.820044249419475","0.752968686383763","0.887119812455186","3"
"Not at all","2002","Bavaria","Couple + C. GT 16 ","401","0.639508571083848","0.600863741118021","0.678153401049675","3"
"Not at all","2002","Brandenburg","Couple + C. GT 16 ","131","0.692394135080524","0.627949172773438","0.756839097387609","3"
"Not at all","2002","Brandenburg","Couple + C. LE and GT 16","43","0.688968336410651","0.574659514341291","0.803277158480011","3"
"Not at all","2002","Mecklenburg-Western Pomerania","1-pers.-HH","39","0.390652883471631","0.282377760166329","0.498928006776932","3"
"Not at all","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","60","0.291323073585334","0.224003608756463","0.358642538414205","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Single parent ","27","","","","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","60","0.676960994701562","0.578696241001242","0.775225748401882","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","64","0.623084529401787","0.525634549409998","0.720534509393577","3"
"Not at all","2002","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","","","3"
"Not at all","2002","Saxony","1-pers.-HH","103","0.479648441250955","0.410924189398018","0.548372693103891","3"
"Not at all","2002","Saxony","(Married) couple without C. ","231","0.368483428866218","0.328812234152024","0.408154623580412","3"
"Not at all","2002","Saxony","Single parent ","59","0.753104374275871","0.65741029405059","0.848798454501151","3"
"Not at all","2002","Saxony","Couple + C. LE 16 ","218","0.766434501542441","0.716788090579569","0.816080912505313","3"
"Not at all","2002","Saxony","Couple + C. GT 16 ","225","0.700232744141116","0.649395254395918","0.751070233886313","3"
"Not at all","2002","Saxony","Couple + C. LE and GT 16","132","0.78346919831606","0.721915426106474","0.845022970525647","3"
"Not at all","2002","Saxony-Anhalt","1-pers.-HH","54","0.418325273513745","0.331502351587969","0.505148195439522","3"
"Not at all","2002","Saxony-Anhalt","(Married) couple without C. ","136","0.373116424295356","0.321404097240565","0.424828751350147","3"
"Not at all","2002","Saxony-Anhalt","Single parent ","34","0.690068825694745","0.563145384594109","0.81699226679538","3"
"Not at all","2002","Saxony-Anhalt","Couple + C. LE 16 ","87","0.663694770340147","0.583402584943677","0.743986955736617","3"
"Not at all","2002","Saxony-Anhalt","Couple + C. GT 16 ","139","0.584873366929855","0.521739646374028","0.648007087485682","3"
"Not at all","2002","Saxony-Anhalt","Couple + C. LE and GT 16","61","0.853526730947948","0.774033701956451","0.933019759939444","3"
"Not at all","2002","Thuringia","1-pers.-HH","57","0.477767797996264","0.389849856773091","0.565685739219438","3"
"Not at all","2002","Thuringia","(Married) couple without C. ","110","0.337917078161257","0.283098680381795","0.392735475940719","3"
"Not at all","2002","Thuringia","Single parent ","38","0.770269831540731","0.655935441549245","0.884604221532217","3"
"Not at all","2002","Thuringia","Couple + C. LE 16 ","124","0.717616101929646","0.648296408127229","0.786935795732064","3"
"Not at all","2002","Thuringia","Couple + C. GT 16 ","157","0.681596359737448","0.619470293017486","0.743722426457409","3"
"Not at all","2002","Thuringia","Couple + C. LE and GT 16","67","0.617439713092218","0.521215963746322","0.713663462438113","3"
"Strong","2002","Schleswig-Holstein","1-pers.-HH","22","","","","1"
"Strong","2002","Schleswig-Holstein","(Married) couple without C. ","38","0.161756057700769","0.11725342483465","0.206258690566888","1"
"Strong","2002","Schleswig-Holstein","Single parent ","3","","","","1"
"Strong","2002","Schleswig-Holstein","Couple + C. LE 16 ","4","","","","1"
"Strong","2002","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","1"
"Strong","2002","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"Strong","2002","Hamburg","1-pers.-HH","18","","","","1"
"Strong","2002","Hamburg","(Married) couple without C. ","18","","","","1"
"Strong","2002","Hamburg","Single parent ","1","","","","1"
"Strong","2002","Hamburg","Couple + C. LE 16 ","3","","","","1"
"Strong","2002","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Strong","2002","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Strong","2002","Lower Saxony","1-pers.-HH","41","0.192450840977796","0.14035762831465","0.244544053640941","1"
"Strong","2002","Lower Saxony","(Married) couple without C. ","84","0.146493407459057","0.118947396467671","0.174039418450443","1"
"Strong","2002","Lower Saxony","Single parent ","11","","","","1"
"Strong","2002","Lower Saxony","Couple + C. LE 16 ","11","","","","1"
"Strong","2002","Lower Saxony","Couple + C. GT 16 ","24","","","","1"
"Strong","2002","Lower Saxony","Couple + C. LE and GT 16","7","","","","1"
"Strong","2002","Bremen","1-pers.-HH","6","","","","1"
"Strong","2002","Bremen","(Married) couple without C. ","7","","","","1"
"Strong","2002","Bremen","Single parent ","1","","","","1"
"Strong","2002","Bremen","Couple + C. LE 16 ","","","","","1"
"Strong","2002","Bremen","Couple + C. GT 16 ","3","","","","1"
"Strong","2002","Bremen","Couple + C. LE and GT 16","1","","","","1"
"Strong","2002","North Rhine-Westphalia","1-pers.-HH","111","0.197281319864081","0.166426548746372","0.228136090981791","1"
"Strong","2002","North Rhine-Westphalia","(Married) couple without C. ","224","0.159306606046158","0.141567778052218","0.177045434040098","1"
"Strong","2002","North Rhine-Westphalia","Single parent ","13","","","","1"
"Strong","2002","North Rhine-Westphalia","Couple + C. LE 16 ","23","","","","1"
"Strong","2002","North Rhine-Westphalia","Couple + C. GT 16 ","51","0.0699342019878691","0.0523054440104815","0.0875629599652566","1"
"Strong","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","9","","","","1"
"Strong","2002","Hesse","1-pers.-HH","39","0.244313071906445","0.183849815549731","0.30477632826316","1"
"Strong","2002","Hesse","(Married) couple without C. ","83","0.194124127639763","0.161568175842086","0.22668007943744","1"
"Strong","2002","Hesse","Single parent ","9","","","","1"
"Strong","2002","Hesse","Couple + C. LE 16 ","16","","","","1"
"Strong","2002","Hesse","Couple + C. GT 16 ","21","","","","1"
"Strong","2002","Hesse","Couple + C. LE and GT 16","5","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","31","0.203636463551106","0.142922554586365","0.264350372515848","1"
"Strong","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","60","0.142212828902035","0.10881004938145","0.175615608422621","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Single parent ","7","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","4","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","15","","","","1"
"Strong","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","","","1"
"Strong","2002","Baden-Württemberg","1-pers.-HH","50","0.160057851963469","0.120377606637261","0.199738097289677","1"
"Strong","2002","Baden-Württemberg","(Married) couple without C. ","108","0.151149166592698","0.126677319997382","0.175621013188013","1"
"Strong","2002","Baden-Württemberg","Single parent ","16","","","","1"
"Strong","2002","Baden-Württemberg","Couple + C. LE 16 ","9","","","","1"
"Strong","2002","Baden-Württemberg","Couple + C. GT 16 ","31","0.0685137441310625","0.0462139061490133","0.0908135821131117","1"
"Strong","2002","Baden-Württemberg","Couple + C. LE and GT 16","10","","","","1"
"Strong","2002","Bavaria","1-pers.-HH","61","0.163974814124038","0.127690714597658","0.200258913650418","1"
"Strong","2002","Bavaria","(Married) couple without C. ","116","0.147600721862139","0.125800877554739","0.169400566169538","1"
"Strong","2002","Bavaria","Single parent ","18","","","","1"
"Strong","2002","Bavaria","Couple + C. LE 16 ","10","","","","1"
"Strong","2002","Bavaria","Couple + C. GT 16 ","33","0.0695923003757478","0.0491119214149323","0.0900726793365633","1"
"Strong","2002","Bavaria","Couple + C. LE and GT 16","8","","","","1"
"Strong","2002","Berlin","1-pers.-HH","23","","","","1"
"Strong","2002","Berlin","(Married) couple without C. ","30","0.163125429269998","0.115271085023936","0.21097977351606","1"
"Strong","2002","Berlin","Single parent ","6","","","","1"
"Strong","2002","Berlin","Couple + C. LE 16 ","6","","","","1"
"Strong","2002","Berlin","Couple + C. GT 16 ","10","","","","1"
"Strong","2002","Berlin","Couple + C. LE and GT 16","1","","","","1"
"Strong","2002","Brandenburg","1-pers.-HH","25","","","","1"
"Strong","2002","Brandenburg","(Married) couple without C. ","70","0.209515892947997","0.166696706547327","0.252335079348667","1"
"Strong","2002","Brandenburg","Single parent ","5","","","","1"
"Strong","2002","Brandenburg","Couple + C. LE 16 ","8","","","","1"
"Strong","2002","Brandenburg","Couple + C. GT 16 ","6","","","","1"
"Strong","2002","Brandenburg","Couple + C. LE and GT 16","2","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","1-pers.-HH","20","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","","","1"
"Strong","2002","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","","","1"
"Strong","2002","Saxony","1-pers.-HH","38","0.216708434136816","0.160032367239589","0.273384501034043","1"
"Strong","2002","Saxony","(Married) couple without C. ","84","0.159876818169565","0.129737171574649","0.19001646476448","1"
"Strong","2002","Saxony","Single parent ","4","","","","1"
"Strong","2002","Saxony","Couple + C. LE 16 ","8","","","","1"
"Strong","2002","Saxony","Couple + C. GT 16 ","16","","","","1"
"Strong","2002","Saxony","Couple + C. LE and GT 16","4","","","","1"
"Strong","2002","Saxony-Anhalt","1-pers.-HH","23","","","","1"
"Strong","2002","Saxony-Anhalt","(Married) couple without C. ","67","0.232428934835194","0.187265928274562","0.277591941395826","1"
"Strong","2002","Saxony-Anhalt","Single parent ","3","","","","1"
"Strong","2002","Saxony-Anhalt","Couple + C. LE 16 ","6","","","","1"
"Strong","2002","Saxony-Anhalt","Couple + C. GT 16 ","20","","","","1"
"Strong","2002","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Strong","2002","Thuringia","1-pers.-HH","21","","","","1"
"Strong","2002","Thuringia","(Married) couple without C. ","47","0.165172677037887","0.122136616912535","0.208208737163239","1"
"Strong","2002","Thuringia","Single parent ","3","","","","1"
"Strong","2002","Thuringia","Couple + C. LE 16 ","3","","","","1"
"Strong","2002","Thuringia","Couple + C. GT 16 ","10","","","","1"
"Strong","2002","Thuringia","Couple + C. LE and GT 16","2","","","","1"
"A little","2003","Thuringia","Couple + C. LE 16 ","","","","","2"
"A little","2003","Thuringia","Single parent ","","","","","2"
"A little","2003","Saxony","Single parent ","","","","","2"
"A little","2003","Thuringia","Couple + C. GT 16 ","","","","","2"
"A little","2003","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"A little","2003","Berlin","Couple + C. GT 16 ","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"A little","2003","Berlin","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Brandenburg","1-pers.-HH","","","","","2"
"A little","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Saxony","1-pers.-HH","","","","","2"
"A little","2003","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Thuringia","1-pers.-HH","","","","","2"
"A little","2003","Saxony","(Married) couple without C. ","","","","","2"
"A little","2003","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"A little","2003","Thuringia","(Married) couple without C. ","","","","","2"
"A little","2003","Schleswig-Holstein","1-pers.-HH","","","","","2"
"A little","2003","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"A little","2003","Schleswig-Holstein","Single parent ","","","","","2"
"A little","2003","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"A little","2003","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"A little","2003","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Hamburg","1-pers.-HH","","","","","2"
"A little","2003","Hamburg","(Married) couple without C. ","","","","","2"
"A little","2003","Hamburg","Single parent ","","","","","2"
"A little","2003","Hamburg","Couple + C. LE 16 ","","","","","2"
"A little","2003","Hamburg","Couple + C. GT 16 ","","","","","2"
"A little","2003","Hamburg","Couple + C. LE and GT 16","","","","","2"
"A little","2003","Lower Saxony","1-pers.-HH","","","","","2"
"A little","2003","Lower Saxony","(Married) couple without C. ","","","","","2"
