"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","2.03","2","291","1","2","2","3","4","1.94","2.12","1","4","2","2"
"1990","college entrance qualification","1-pers.-HH","2.05","2","175","1","1","2","3","4","1.92","2.18","1","4","2","2"
"1990","college entrance qualification","Couple + C. GT 16 ","1.87","2","253","1","1","2","3","4","1.78","1.96","1","4","2","2"
"1990","college entrance qualification","Couple + C. LE 16","1.97","2","254","1","2","2","3","4","1.88","2.06","1","4","2","2"
"1990","college entrance qualification","Couple + C. LE and GT 16","1.91","2","40","1","2","2","3","4","1.7","2.12","1","4","2","2"
"1990","college entrance qualification","Single parent","1.83","2","64","1","1","2","3","4","1.64","2.02","1","4","2","2"
"1990","lower secondary degree","(Married) couple without C.","2.53","2","1150","1","2","4","4","4","2.47","2.59","1","4","2","2"
"1990","lower secondary degree","1-pers.-HH","2.8","3","485","1","2","4","4","4","2.7","2.9","1","4","2","3"
"1990","lower secondary degree","Couple + C. GT 16 ","2.12","2","790","1","2","3","3","4","2.06","2.18","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE 16","2.04","2","752","1","2","2","3","4","1.98","2.1","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE and GT 16","2.02","2","236","1","1","2","3","4","1.92","2.12","1","4","2","2"
"1990","lower secondary degree","Single parent","2.18","2","205","1","2","3","4","4","2.06","2.3","1","4","2","2"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","1.84","2","65","1","1","2","3","4","1.65","2.03","1","4","2","2"
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","1.66","2","38","1","1","2","3","4","1.42","1.9","1","4","1","2"
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","2.19","2","403","1","2","3","4","4","2.1","2.28","1","4","2","2"
"1990","secondary school degree","1-pers.-HH","2.6","2","196","1","2","4","4","4","2.46","2.74","1","4","2","2"
