"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","Female","2.08","2","427","1","2","2","3","4","2.01","2.15","1","4","2","2"
"1990","college entrance qualification","Male","1.91","2","700","1","1","2","3","4","1.86","1.96","1","4","2","2"
"1990","lower secondary degree","Female","2.62","2","2034","1","2","4","4","4","2.58","2.66","1","4","2","2"
"1990","lower secondary degree","Male","2.09","2","1822","1","1","2","4","4","2.05","2.13","1","4","2","2"
"1990","no degree/no degree yet","Female","2.18","2","78","1","1","3","4","4","1.97","2.39","1","4","2","2"
"1990","no degree/no degree yet","Male","1.75","2","89","1","1","2","3","4","1.59","1.91","1","4","1","2"
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","2.1","2","30","1","1","3","3","4","1.75","2.45","1","4","2","3"
"1990","secondary school degree","Female","2.32","2","907","1","2","3","4","4","2.26","2.38","1","4","2","2"
"1990","secondary school degree","Male","1.92","2","626","1","1","2","3","4","1.86","1.98","1","4","2","2"
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","","","","","","","","","","","","","",""
"1991","secondary school degree","Male","","","","","","","","","","","","","",""
"1992","college entrance qualification","Female","2.05","2","668","1","2","2","3","4","1.99","2.11","1","4","2","2"
"1992","college entrance qualification","Male","1.89","2","975","1","1","2","3","4","1.84","1.94","1","4","2","2"
"1992","lower secondary degree","Female","2.69","3","2728","1","2","4","4","4","2.65","2.73","1","4","2","2"
"1992","lower secondary degree","Male","2.15","2","2395","1","1","3","4","4","2.11","2.19","1","4","2","2"
"1992","no degree/no degree yet","Female","2.12","2","119","1","1","3","4","4","1.94","2.3","1","4","2","2"
"1992","no degree/no degree yet","Male","2.02","2","101","1","1","2","4","4","1.84","2.2","1","4","2","2"
"1992","Other degree","Female","2.16","2","43","1","1","3","4","4","1.82","2.5","1","4","2","2"
"1992","Other degree","Male","2.33","2","48","1","2","3","4","4","2.04","2.62","1","4","2","2"
"1992","secondary school degree","Female","2.16","2","1935","1","2","3","4","4","2.12","2.2","1","4","2","2"
"1992","secondary school degree","Male","1.84","2","1495","1","1","2","3","4","1.8","1.88","1","4","2","2"
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
