"plh0176","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2004","direct migration background","East Germany","12","","","","3"
"3 on Scale 1 to 10","2004","direct migration background","West Germany","209","0.0992421804794023","0.0870628122050995","0.111421548753705","3"
"3 on Scale 1 to 10","2004","no migration background","West Germany","875","0.0772543113933894","0.0726158880575493","0.0818927347292295","3"
"3 on Scale 1 to 10","2004","indirect migration background","West Germany","58","0.0966461834679631","0.0751084380834986","0.118183928852428","3"
"3 on Scale 1 to 10","2004","indirect migration background","East Germany","6","","","","3"
"4 on Scale 1 to 10","2004","direct migration background","West Germany","237","0.119424418851282","0.106214429100394","0.132634408602169","4"
"4 on Scale 1 to 10","2004","direct migration background","East Germany","11","","","","4"
"4 on Scale 1 to 10","2004","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","2004","no migration background","East Germany","477","0.0932351613916284","0.0851950794536429","0.101275243329614","4"
"4 on Scale 1 to 10","2004","indirect migration background","West Germany","66","0.108887092388803","0.0861814648174919","0.131592719960114","4"
"4 on Scale 1 to 10","2004","no migration background","West Germany","917","0.0754566951684812","0.0708680917242598","0.0800452986127026","4"
"5 on Scale 1 to 10","2004","direct migration background","West Germany","360","0.152864127789057","0.138205209605582","0.167523045972531","5"
"5 on Scale 1 to 10","2004","no migration background","East Germany","836","0.16333355651872","0.153111526300314","0.173555586737127","5"
"5 on Scale 1 to 10","2004","direct migration background","East Germany","23","","","","5"
"5 on Scale 1 to 10","2004","indirect migration background","West Germany","140","0.192188006236165","0.16346716002204","0.22090885245029","5"
"5 on Scale 1 to 10","2004","indirect migration background","East Germany","6","","","","5"
"5 on Scale 1 to 10","2004","no migration background","West Germany","1749","0.149900948649575","0.1436993313271","0.156102565972049","5"
"6 on Scale 1 to 10","2004","direct migration background","West Germany","275","0.117475267825974","0.104359030754917","0.130591504897031","6"
"6 on Scale 1 to 10","2004","indirect migration background","East Germany","4","","","","6"
"6 on Scale 1 to 10","2004","indirect migration background","West Germany","80","0.12088771053212","0.0971252070052083","0.144650214059031","6"
"6 on Scale 1 to 10","2004","no migration background","East Germany","601","0.117521563495701","0.108616559738421","0.126426567252982","6"
"6 on Scale 1 to 10","2004","direct migration background","East Germany","16","","","","6"
"6 on Scale 1 to 10","2004","no migration background","West Germany","1426","0.109098565674627","0.103682394802535","0.114514736546719","6"
"7 on Scale 1 to 10","2004","no migration background","East Germany","735","0.140277955575519","0.130675174654191","0.149880736496847","7"
"7 on Scale 1 to 10","2004","direct migration background","East Germany","6","","","","7"
"7 on Scale 1 to 10","2004","indirect migration background","West Germany","90","0.127069448082037","0.102792764321028","0.151346131843047","7"
"7 on Scale 1 to 10","2004","indirect migration background","East Germany","3","","","","7"
"7 on Scale 1 to 10","2004","direct migration background","West Germany","319","0.118627397468234","0.105455605352198","0.13179918958427","7"
"7 on Scale 1 to 10","2004","no migration background","West Germany","2063","0.168201459352272","0.161703275950731","0.174699642753814","7"
"8 on Scale 1 to 10","2004","no migration background","East Germany","629","0.11755036233746","0.108644412876649","0.126456311798272","8"
"8 on Scale 1 to 10","2004","direct migration background","West Germany","305","0.123734465797697","0.110321160727484","0.13714777086791","8"
"8 on Scale 1 to 10","2004","indirect migration background","West Germany","86","0.096434067074219","0.0749174441860872","0.117950689962351","8"
"8 on Scale 1 to 10","2004","indirect migration background","East Germany","3","","","","8"
"8 on Scale 1 to 10","2004","direct migration background","East Germany","10","","","","8"
"8 on Scale 1 to 10","2004","no migration background","West Germany","2533","0.17973707476571","0.173066498044284","0.186407651487136","8"
"9 on Scale 1 to 10","2004","indirect migration background","East Germany","","","","","9"
"9 on Scale 1 to 10","2004","no migration background","West Germany","1031","0.0673026059990475","0.0629499501548699","0.071655261843225","9"
"9 on Scale 1 to 10","2004","direct migration background","West Germany","104","0.0417843937820465","0.0336333867820277","0.0499354007820653","9"
"9 on Scale 1 to 10","2004","direct migration background","East Germany","2","","","","9"
"9 on Scale 1 to 10","2004","indirect migration background","West Germany","32","0.026063369087771","0.0144499641403409","0.037676774035201","9"
"9 on Scale 1 to 10","2004","no migration background","East Germany","225","0.0375991645046385","0.0323391084949249","0.0428592205143521","9"
"0 Completely dissatisfied","2005","direct migration background","West Germany","222","0.110418132676749","0.0972072022216705","0.123629063131826","0"
"0 Completely dissatisfied","2005","direct migration background","East Germany","7","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","West Germany","89","0.10354583979038","0.0815348508935932","0.125556828687168","0"
"0 Completely dissatisfied","2005","indirect migration background","East Germany","6","","","","0"
"0 Completely dissatisfied","2005","no migration background","East Germany","300","0.0672183568078738","0.0601559386263997","0.074280774989348","0"
"0 Completely dissatisfied","2005","no migration background","West Germany","540","0.0466386589050918","0.0428964900957992","0.0503808277143845","0"
"1 on Scale 1 to 10","2005","indirect migration background","West Germany","37","0.0491366415273507","0.0335205993043017","0.0647526837503998","1"
"1 on Scale 1 to 10","2005","direct migration background","East Germany","4","","","","1"
"1 on Scale 1 to 10","2005","no migration background","East Germany","198","0.0473736635971828","0.041381974555346","0.0533653526390195","1"
"1 on Scale 1 to 10","2005","direct migration background","West Germany","95","0.0470011686608419","0.0380800203680687","0.0559223169536151","1"
"1 on Scale 1 to 10","2005","no migration background","West Germany","333","0.0316517112841793","0.0285447490695633","0.0347586734987953","1"
"1 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2005","direct migration background","West Germany","69","0.030968237667374","0.023666142343932","0.0382703329908161","10"
"10 Completely satisfied","2005","no migration background","East Germany","129","0.0296567081426519","0.0248721298688511","0.0344412864164528","10"
"10 Completely satisfied","2005","indirect migration background","East Germany","1","","","","10"
"10 Completely satisfied","2005","no migration background","West Germany","779","0.0597142365167632","0.0555089997636748","0.0639194732698515","10"
"10 Completely satisfied","2005","direct migration background","East Germany","","","","","10"
"10 Completely satisfied","2005","indirect migration background","West Germany","26","","","","10"
"2 on Scale 1 to 10","2005","no migration background","East Germany","350","0.0780948374146977","0.0705269654776039","0.0856627093517915","2"
"2 on Scale 1 to 10","2005","direct migration background","West Germany","138","0.0613644813721704","0.0512480515689419","0.0714809111753989","2"
"2 on Scale 1 to 10","2005","direct migration background","East Germany","8","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","West Germany","38","0.0550525207793107","0.038574629843448","0.0715304117151734","2"
"2 on Scale 1 to 10","2005","indirect migration background","East Germany","4","","","","2"
"2 on Scale 1 to 10","2005","no migration background","West Germany","490","0.0466877719376562","0.0429437297357621","0.0504318141395503","2"
"3 on Scale 1 to 10","2005","direct migration background","West Germany","219","0.118149375773272","0.104543281515424","0.13175547003112","3"
"3 on Scale 1 to 10","2005","direct migration background","East Germany","12","","","","3"
"3 on Scale 1 to 10","2005","no migration background","East Germany","451","0.0946602434309712","0.0864034942338936","0.102916992628049","3"
"3 on Scale 1 to 10","2005","indirect migration background","West Germany","66","0.0865051760725857","0.0661964221899021","0.106813929955269","3"
"3 on Scale 1 to 10","2005","indirect migration background","East Germany","6","","","","3"
"3 on Scale 1 to 10","2005","no migration background","West Germany","833","0.0733488560016533","0.0687221022629762","0.0779756097403305","3"
"4 on Scale 1 to 10","2005","no migration background","East Germany","454","0.0903425438281445","0.0822570865324048","0.0984280011238843","4"
"4 on Scale 1 to 10","2005","direct migration background","West Germany","192","0.0912770019145322","0.0791370577495694","0.103416946079495","4"
"4 on Scale 1 to 10","2005","direct migration background","East Germany","12","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","West Germany","61","0.0860660068382397","0.0658040014665849","0.106328012209894","4"
"4 on Scale 1 to 10","2005","indirect migration background","East Germany","1","","","","4"
"4 on Scale 1 to 10","2005","no migration background","West Germany","851","0.075541732659225","0.0708518853281156","0.0802315799903344","4"
"5 on Scale 1 to 10","2005","direct migration background","West Germany","314","0.161522065629649","0.14600955846015","0.177034572799147","5"
"5 on Scale 1 to 10","2005","direct migration background","East Germany","16","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","West Germany","129","0.175966593229854","0.148456205828718","0.20347698063099","5"
"5 on Scale 1 to 10","2005","indirect migration background","East Germany","9","","","","5"
"5 on Scale 1 to 10","2005","no migration background","East Germany","770","0.163884290171812","0.153443789100532","0.174324791243092","5"
"5 on Scale 1 to 10","2005","no migration background","West Germany","1612","0.144000432642841","0.137769683733175","0.150231181552508","5"
"6 on Scale 1 to 10","2005","no migration background","East Germany","590","0.112177140256351","0.103276221602339","0.121078058910363","6"
"6 on Scale 1 to 10","2005","direct migration background","West Germany","257","0.105208146757653","0.0922749482889162","0.11814134522639","6"
"6 on Scale 1 to 10","2005","no migration background","West Germany","1321","0.107754979469061","0.102252197319385","0.113257761618738","6"
"6 on Scale 1 to 10","2005","direct migration background","East Germany","15","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","East Germany","2","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","West Germany","82","0.133205133156401","0.108656470963301","0.1577537953495","6"
"7 on Scale 1 to 10","2005","indirect migration background","West Germany","84","0.107118077889343","0.0847752785855252","0.129460877193161","7"
"7 on Scale 1 to 10","2005","indirect migration background","East Germany","4","","","","7"
"7 on Scale 1 to 10","2005","no migration background","East Germany","704","0.142942258896287","0.133070265646601","0.152814252145973","7"
"7 on Scale 1 to 10","2005","no migration background","West Germany","1966","0.158338869163655","0.151860227132806","0.164817511194504","7"
"7 on Scale 1 to 10","2005","direct migration background","West Germany","290","0.119119967586642","0.105465621314371","0.132774313858913","7"
"7 on Scale 1 to 10","2005","direct migration background","East Germany","7","","","","7"
"8 on Scale 1 to 10","2005","direct migration background","West Germany","270","0.109370104523628","0.0962142763005481","0.122525932746707","8"
"8 on Scale 1 to 10","2005","no migration background","West Germany","2417","0.181325749636711","0.174488099343991","0.188163399929431","8"
"8 on Scale 1 to 10","2005","no migration background","East Germany","646","0.127281771314517","0.117881516695617","0.136682025933418","8"
"8 on Scale 1 to 10","2005","indirect migration background","East Germany","2","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","East Germany","17","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","West Germany","98","0.135476012827699","0.110751433506517","0.160200592148882","8"
"9 on Scale 1 to 10","2005","indirect migration background","West Germany","26","","","","9"
"9 on Scale 1 to 10","2005","no migration background","West Germany","1055","0.0749970017831629","0.0703227177357001","0.0796712858306257","9"
"9 on Scale 1 to 10","2005","no migration background","East Germany","237","0.0463681861395106","0.0404372956181702","0.0522990766608511","9"
"9 on Scale 1 to 10","2005","direct migration background","West Germany","96","0.0456013174374897","0.0368075726636428","0.0543950622113366","9"
"9 on Scale 1 to 10","2005","direct migration background","East Germany","2","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","9"
"0 Completely dissatisfied","2006","no migration background","West Germany","556","0.0436176810151728","0.0401436890137961","0.0470916730165495","0"
"0 Completely dissatisfied","2006","no migration background","East Germany","303","0.0643850898384435","0.0576378017082336","0.0711323779686534","0"
"0 Completely dissatisfied","2006","direct migration background","West Germany","194","0.102866528854646","0.090067263722136","0.115665793987155","0"
"0 Completely dissatisfied","2006","direct migration background","East Germany","5","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","West Germany","68","0.105457677619591","0.0832227535060744","0.127692601733108","0"
"0 Completely dissatisfied","2006","indirect migration background","East Germany","4","","","","0"
"1 on Scale 1 to 10","2006","direct migration background","West Germany","79","0.0394298473406074","0.0312301739377042","0.0476295207435106","1"
"1 on Scale 1 to 10","2006","indirect migration background","West Germany","31","0.0483640997190837","0.0328333269226087","0.0638948725155586","1"
"1 on Scale 1 to 10","2006","direct migration background","East Germany","8","","","","1"
"1 on Scale 1 to 10","2006","no migration background","East Germany","236","0.0535570431180855","0.047367714329506","0.059746371906665","1"
"1 on Scale 1 to 10","2006","no migration background","West Germany","332","0.0278300876950685","0.0250323297722775","0.0306278456178595","1"
"1 on Scale 1 to 10","2006","indirect migration background","East Germany","3","","","","1"
"10 Completely satisfied","2006","no migration background","East Germany","137","0.0274271451001898","0.0229372167543201","0.0319170734460596","10"
"10 Completely satisfied","2006","direct migration background","West Germany","71","0.0291593041263816","0.022070352268495","0.0362482559842682","10"
"10 Completely satisfied","2006","indirect migration background","West Germany","26","","","","10"
"10 Completely satisfied","2006","indirect migration background","East Germany","2","","","","10"
"10 Completely satisfied","2006","no migration background","West Germany","845","0.0583400492619701","0.0543533616683361","0.0623267368556041","10"
"10 Completely satisfied","2006","direct migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","2006","no migration background","East Germany","341","0.0726535177985199","0.0655178048003967","0.079789230796643","2"
"2 on Scale 1 to 10","2006","direct migration background","West Germany","147","0.0731420854221211","0.0621720074714544","0.0841121633727877","2"
"2 on Scale 1 to 10","2006","indirect migration background","West Germany","48","0.0587897307044093","0.0417606906256108","0.0758187707832078","2"
"2 on Scale 1 to 10","2006","indirect migration background","East Germany","3","","","","2"
"2 on Scale 1 to 10","2006","no migration background","West Germany","594","0.0513667943405444","0.0476121210622029","0.0551214676188858","2"
"2 on Scale 1 to 10","2006","direct migration background","East Germany","10","","","","2"
"3 on Scale 1 to 10","2006","direct migration background","West Germany","191","0.0983834783016576","0.0858349879852537","0.110931968618062","3"
"3 on Scale 1 to 10","2006","direct migration background","East Germany","14","","","","3"
"3 on Scale 1 to 10","2006","no migration background","East Germany","497","0.0999223674728861","0.0916779613248487","0.108166773620924","3"
"3 on Scale 1 to 10","2006","indirect migration background","East Germany","6","","","","3"
"3 on Scale 1 to 10","2006","no migration background","West Germany","920","0.0723830140388418","0.0679755940520782","0.0767904340256054","3"
"3 on Scale 1 to 10","2006","indirect migration background","West Germany","62","0.0891611871679858","0.0685309229953749","0.109791451340597","3"
"4 on Scale 1 to 10","2006","direct migration background","West Germany","209","0.105015955486125","0.0920991608932559","0.117932750078995","4"
"4 on Scale 1 to 10","2006","no migration background","East Germany","442","0.0863264202617464","0.0786057423399571","0.0940470981835357","4"
"4 on Scale 1 to 10","2006","no migration background","West Germany","918","0.0772325128520834","0.0726917587534602","0.0817732669507067","4"
"4 on Scale 1 to 10","2006","indirect migration background","West Germany","67","0.0749070382693739","0.0558502326105106","0.0939638439282373","4"
"4 on Scale 1 to 10","2006","direct migration background","East Germany","17","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","East Germany","6","","","","4"
"5 on Scale 1 to 10","2006","indirect migration background","West Germany","115","0.168559741052933","0.14145853887016","0.195660943235707","5"
"5 on Scale 1 to 10","2006","indirect migration background","East Germany","4","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","West Germany","365","0.169190697034207","0.15339428773879","0.184987106329625","5"
"5 on Scale 1 to 10","2006","no migration background","East Germany","852","0.172583793366607","0.162195360130895","0.182972226602318","5"
"5 on Scale 1 to 10","2006","no migration background","West Germany","1813","0.14529004928202","0.139296155059163","0.151283943504877","5"
"5 on Scale 1 to 10","2006","direct migration background","East Germany","21","","","","5"
"6 on Scale 1 to 10","2006","direct migration background","East Germany","9","","","","6"
"6 on Scale 1 to 10","2006","no migration background","East Germany","650","0.123520669926773","0.114475250807198","0.132566089046349","6"
"6 on Scale 1 to 10","2006","direct migration background","West Germany","271","0.114095193699608","0.100700071905996","0.12749031549322","6"
"6 on Scale 1 to 10","2006","no migration background","West Germany","1507","0.111759827626029","0.106400752736774","0.117118902515284","6"
"6 on Scale 1 to 10","2006","indirect migration background","West Germany","93","0.134946428295449","0.110212203548782","0.159680653042116","6"
"6 on Scale 1 to 10","2006","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","2006","indirect migration background","West Germany","85","0.114875036987516","0.0917910282278965","0.137959045747136","7"
"7 on Scale 1 to 10","2006","indirect migration background","East Germany","5","","","","7"
"7 on Scale 1 to 10","2006","no migration background","East Germany","756","0.138125451384597","0.128640242064983","0.14761066070421","7"
"7 on Scale 1 to 10","2006","direct migration background","West Germany","278","0.111724411379618","0.0984514642648273","0.124997358494408","7"
"7 on Scale 1 to 10","2006","direct migration background","East Germany","9","","","","7"
"7 on Scale 1 to 10","2006","no migration background","West Germany","2099","0.155888782019295","0.149718727141363","0.162058836897226","7"
"8 on Scale 1 to 10","2006","direct migration background","East Germany","12","","","","8"
"8 on Scale 1 to 10","2006","no migration background","West Germany","2585","0.180357743278409","0.173817990585825","0.186897495970992","8"
"8 on Scale 1 to 10","2006","direct migration background","West Germany","258","0.109149293305807","0.0960111985040654","0.122287388107548","8"
"8 on Scale 1 to 10","2006","no migration background","East Germany","645","0.12241580319275","0.11340525577672","0.13142635060878","8"
"8 on Scale 1 to 10","2006","indirect migration background","West Germany","93","0.116159763647386","0.0929638839378461","0.139355643356926","8"
"8 on Scale 1 to 10","2006","indirect migration background","East Germany","2","","","","8"
"9 on Scale 1 to 10","2006","no migration background","West Germany","1109","0.0759334585905665","0.0714278861945158","0.0804390309866171","9"
"9 on Scale 1 to 10","2006","no migration background","East Germany","224","0.039082698539402","0.0337552003099707","0.0444101967688334","9"
"9 on Scale 1 to 10","2006","direct migration background","West Germany","101","0.0478432050492212","0.0388506349662645","0.056835775132178","9"
"9 on Scale 1 to 10","2006","direct migration background","East Germany","2","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","West Germany","45","0.0610941079592074","0.0437557965104773","0.0784324194079376","9"
"9 on Scale 1 to 10","2006","indirect migration background","East Germany","1","","","","9"
"0 Completely dissatisfied","2007","direct migration background","West Germany","162","0.0926639435703286","0.0797809690675685","0.105546918073089","0"
"0 Completely dissatisfied","2007","direct migration background","East Germany","6","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","West Germany","63","0.087661364620671","0.066681507484268","0.108641221757074","0"
"0 Completely dissatisfied","2007","indirect migration background","East Germany","3","","","","0"
"0 Completely dissatisfied","2007","no migration background","West Germany","508","0.0442740541919963","0.0406581332663301","0.0478899751176624","0"
"0 Completely dissatisfied","2007","no migration background","East Germany","260","0.0551493749131212","0.0487037271665796","0.0615950226596628","0"
"1 on Scale 1 to 10","2007","indirect migration background","West Germany","28","","","","1"
"1 on Scale 1 to 10","2007","no migration background","East Germany","222","0.0516756441420451","0.0454248370680125","0.0579264512160777","1"
"1 on Scale 1 to 10","2007","direct migration background","West Germany","97","0.056495966498788","0.0462380945124934","0.0667538384850827","1"
"1 on Scale 1 to 10","2007","direct migration background","East Germany","5","","","","1"
"1 on Scale 1 to 10","2007","no migration background","West Germany","350","0.0313575182208469","0.0282939314327372","0.0344211050089566","1"
"1 on Scale 1 to 10","2007","indirect migration background","East Germany","3","","","","1"
"10 Completely satisfied","2007","indirect migration background","East Germany","1","","","","10"
"10 Completely satisfied","2007","indirect migration background","West Germany","27","","","","10"
"10 Completely satisfied","2007","no migration background","East Germany","94","0.0286499193630052","0.0239394488939979","0.0333603898320124","10"
"10 Completely satisfied","2007","direct migration background","West Germany","48","0.0249082465107024","0.0179840243685089","0.031832468652896","10"
"10 Completely satisfied","2007","no migration background","West Germany","690","0.0518262116216255","0.0479295176916193","0.0557229055516317","10"
"10 Completely satisfied","2007","direct migration background","East Germany","","","","","10"
"2 on Scale 1 to 10","2007","indirect migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","West Germany","130","0.0803840905381489","0.0683041453884799","0.092464035687818","2"
"2 on Scale 1 to 10","2007","direct migration background","East Germany","13","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","West Germany","46","0.0928393079711993","0.0713100808769002","0.114368535065498","2"
"2 on Scale 1 to 10","2007","no migration background","East Germany","358","0.0820641138519791","0.0743141886733784","0.0898140390305798","2"
"2 on Scale 1 to 10","2007","no migration background","West Germany","534","0.0478026919057904","0.0440523812677566","0.0515530025438242","2"
"3 on Scale 1 to 10","2007","indirect migration background","East Germany","4","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","West Germany","60","0.0828619978165317","0.0624109565875885","0.103313039045475","3"
"3 on Scale 1 to 10","2007","no migration background","East Germany","493","0.104838495291468","0.0961883026074433","0.113488687975494","3"
"3 on Scale 1 to 10","2007","direct migration background","West Germany","169","0.0894323793417167","0.0767535204867525","0.102111238196681","3"
"3 on Scale 1 to 10","2007","direct migration background","East Germany","15","","","","3"
"3 on Scale 1 to 10","2007","no migration background","West Germany","829","0.0734337703654839","0.0688485127843063","0.0780190279466614","3"
"4 on Scale 1 to 10","2007","direct migration background","West Germany","195","0.0993791359395299","0.086086984423046","0.112671287456014","4"
"4 on Scale 1 to 10","2007","direct migration background","East Germany","6","","","","4"
"4 on Scale 1 to 10","2007","no migration background","East Germany","450","0.0925226871642786","0.0843407394439359","0.100704634884621","4"
"4 on Scale 1 to 10","2007","no migration background","West Germany","920","0.0795246901214356","0.0747687688700963","0.0842806113727748","4"
"4 on Scale 1 to 10","2007","indirect migration background","West Germany","75","0.102338460958106","0.0798532933410991","0.124823628575112","4"
"4 on Scale 1 to 10","2007","indirect migration background","East Germany","4","","","","4"
"5 on Scale 1 to 10","2007","indirect migration background","East Germany","7","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","West Germany","326","0.168402864760716","0.151776094234829","0.185029635286604","5"
"5 on Scale 1 to 10","2007","indirect migration background","West Germany","88","0.140644081617747","0.114853113379393","0.166435049856101","5"
"5 on Scale 1 to 10","2007","no migration background","East Germany","764","0.154587926511689","0.144380019573438","0.16479583344994","5"
"5 on Scale 1 to 10","2007","no migration background","West Germany","1703","0.138835081937732","0.132756946608093","0.14491321726737","5"
"5 on Scale 1 to 10","2007","direct migration background","East Germany","14","","","","5"
"6 on Scale 1 to 10","2007","direct migration background","West Germany","260","0.129623953391815","0.114700381925712","0.144547524857918","6"
"6 on Scale 1 to 10","2007","no migration background","East Germany","637","0.126744944465191","0.117350944154738","0.136138944775644","6"
"6 on Scale 1 to 10","2007","direct migration background","East Germany","7","","","","6"
"6 on Scale 1 to 10","2007","no migration background","West Germany","1416","0.116463748991821","0.110824968872995","0.122102529110647","6"
"6 on Scale 1 to 10","2007","indirect migration background","West Germany","88","0.141683470842334","0.115813037024541","0.167553904660127","6"
"6 on Scale 1 to 10","2007","indirect migration background","East Germany","3","","","","6"
"7 on Scale 1 to 10","2007","indirect migration background","East Germany","2","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","West Germany","85","0.0896762455973597","0.0684800935429319","0.110872397651788","7"
"7 on Scale 1 to 10","2007","no migration background","East Germany","688","0.132247600596203","0.122682126379596","0.141813074812811","7"
"7 on Scale 1 to 10","2007","no migration background","West Germany","2099","0.161849016200038","0.155374702301183","0.168323330098893","7"
"7 on Scale 1 to 10","2007","direct migration background","West Germany","241","0.115973732665445","0.101747527243297","0.130199938087594","7"
"7 on Scale 1 to 10","2007","direct migration background","East Germany","15","","","","7"
"8 on Scale 1 to 10","2007","no migration background","East Germany","634","0.131009238875151","0.121481864422755","0.140536613327547","8"
"8 on Scale 1 to 10","2007","direct migration background","West Germany","241","0.109821085704113","0.0959292962982451","0.123712875109981","8"
"8 on Scale 1 to 10","2007","direct migration background","East Germany","10","","","","8"
"8 on Scale 1 to 10","2007","no migration background","West Germany","2381","0.18108524178915","0.174316024298903","0.187854459279398","8"
"8 on Scale 1 to 10","2007","indirect migration background","West Germany","95","0.132415851439432","0.107271167985251","0.157560534893612","8"
"8 on Scale 1 to 10","2007","indirect migration background","East Germany","3","","","","8"
"9 on Scale 1 to 10","2007","indirect migration background","East Germany","4","","","","9"
"9 on Scale 1 to 10","2007","no migration background","West Germany","1002","0.0735479746540811","0.0689594357662572","0.078136513541905","9"
"9 on Scale 1 to 10","2007","indirect migration background","West Germany","43","0.0549181311590079","0.0380171090296985","0.0718191532883173","9"
"9 on Scale 1 to 10","2007","no migration background","East Germany","218","0.040510054825868","0.0349431176188719","0.0460769920328641","9"
"9 on Scale 1 to 10","2007","direct migration background","West Germany","77","0.0329146010786957","0.0249877009933861","0.0408415011640054","9"
"9 on Scale 1 to 10","2007","direct migration background","East Germany","3","","","","9"
"0 Completely dissatisfied","2008","no migration background","West Germany","408","0.0353046435310587","0.0319626431843627","0.0386466438777547","0"
"0 Completely dissatisfied","2008","no migration background","East Germany","266","0.0622811086257654","0.0552981981472639","0.069264019104267","0"
"0 Completely dissatisfied","2008","direct migration background","West Germany","137","0.0874870213184977","0.0742717167851477","0.100702325851848","0"
"0 Completely dissatisfied","2008","direct migration background","East Germany","5","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","West Germany","51","0.0674375543384507","0.0487932769416049","0.0860818317352964","0"
"0 Completely dissatisfied","2008","indirect migration background","East Germany","5","","","","0"
"1 on Scale 1 to 10","2008","indirect migration background","West Germany","31","0.0689730564236883","0.0501332450971681","0.0878128677502085","1"
"1 on Scale 1 to 10","2008","no migration background","East Germany","197","0.0442130029938541","0.0382731247871922","0.050152881200516","1"
"1 on Scale 1 to 10","2008","no migration background","West Germany","303","0.0255254025033765","0.0226693443769351","0.0283814606298178","1"
"1 on Scale 1 to 10","2008","direct migration background","West Germany","70","0.0434560842832769","0.0339201425812676","0.0529920259852862","1"
"1 on Scale 1 to 10","2008","direct migration background","East Germany","7","","","","1"
"1 on Scale 1 to 10","2008","indirect migration background","East Germany","2","","","","1"
"10 Completely satisfied","2008","no migration background","East Germany","91","0.0235730638900904","0.019189272626803","0.0279568551533778","10"
