"plh0176","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","in school","West Germany","46","0.132527005548543","0.0981178630771097","0.166936148019977","0"
"0 Completely dissatisfied","2004","in school","East Germany","24","","","","0"
"0 Completely dissatisfied","2004","inadequately","West Germany","28","","","","0"
"0 Completely dissatisfied","2004","inadequately","East Germany","3","","","","0"
"0 Completely dissatisfied","2004","general elemantary","West Germany","166","0.0824778275399253","0.070714993886336","0.0942406611935146","0"
"0 Completely dissatisfied","2004","general elemantary","East Germany","37","0.11381012403231","0.0814068608354981","0.146213387229122","0"
"0 Completely dissatisfied","2004","middle vocational","West Germany","307","0.0406752838709719","0.0362821994243958","0.045068368317548","0"
"0 Completely dissatisfied","2004","middle vocational","East Germany","199","0.079200056887982","0.069079257549303","0.0893208562266611","0"
"0 Completely dissatisfied","2004","vocational + Abi","West Germany","41","0.0360235320657927","0.0243085582830194","0.0477385058485659","0"
"0 Completely dissatisfied","2004","vocational + Abi","East Germany","10","","","","0"
"0 Completely dissatisfied","2004","higher vocational","West Germany","33","0.0330281879587057","0.0228573899965715","0.0431989859208399","0"
"0 Completely dissatisfied","2004","higher vocational","East Germany","17","","","","0"
"0 Completely dissatisfied","2004","higher education","West Germany","74","0.0383139495140269","0.0314047002371617","0.0452231987908922","0"
"0 Completely dissatisfied","2004","higher education","East Germany","46","0.0359855256540034","0.0257540189760127","0.0462170323319941","0"
"1 on Scale 1 to 10","2004","higher education","East Germany","31","0.0340543832407201","0.0240912316818171","0.0440175347996231","1"
"1 on Scale 1 to 10","2004","higher vocational","West Germany","20","","","","1"
"1 on Scale 1 to 10","2004","higher vocational","East Germany","9","","","","1"
"1 on Scale 1 to 10","2004","higher education","West Germany","42","0.0202236196436459","0.0151568790568005","0.0252903602304913","1"
"1 on Scale 1 to 10","2004","in school","West Germany","17","","","","1"
"1 on Scale 1 to 10","2004","in school","East Germany","8","","","","1"
"1 on Scale 1 to 10","2004","inadequately","West Germany","15","","","","1"
"1 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","1"
"1 on Scale 1 to 10","2004","general elemantary","West Germany","94","0.0395274316177846","0.0311958616532058","0.0478590015823633","1"
"1 on Scale 1 to 10","2004","general elemantary","East Germany","20","","","","1"
"1 on Scale 1 to 10","2004","middle vocational","West Germany","242","0.031027119689875","0.0271710224235241","0.0348832169562259","1"
"1 on Scale 1 to 10","2004","middle vocational","East Germany","120","0.0580408706902792","0.0492778786969246","0.0668038626836337","1"
"1 on Scale 1 to 10","2004","vocational + Abi","West Germany","34","0.039528829798981","0.027279449892999","0.0517782097049631","1"
"1 on Scale 1 to 10","2004","vocational + Abi","East Germany","9","","","","1"
"10 Completely satisfied","2004","general elemantary","East Germany","13","","","","10"
"10 Completely satisfied","2004","middle vocational","West Germany","363","0.0446598593606276","0.0400661964070674","0.0492535223141878","10"
"10 Completely satisfied","2004","middle vocational","East Germany","40","0.0204546616453003","0.0151497537656311","0.0257595695249695","10"
"10 Completely satisfied","2004","vocational + Abi","West Germany","57","0.0638888086311091","0.0485146601157468","0.0792629571464715","10"
"10 Completely satisfied","2004","vocational + Abi","East Germany","1","","","","10"
"10 Completely satisfied","2004","higher vocational","West Germany","66","0.0552776683060594","0.0422719993597167","0.0682833372524021","10"
"10 Completely satisfied","2004","higher vocational","East Germany","10","","","","10"
"10 Completely satisfied","2004","higher education","West Germany","286","0.084250706055161","0.0742527594514223","0.0942486526588997","10"
"10 Completely satisfied","2004","higher education","East Germany","44","0.0223377194863871","0.0142197440003116","0.0304556949724627","10"
"10 Completely satisfied","2004","in school","West Germany","20","","","","10"
"10 Completely satisfied","2004","in school","East Germany","6","","","","10"
"10 Completely satisfied","2004","inadequately","West Germany","3","","","","10"
"10 Completely satisfied","2004","inadequately","East Germany","","","","","10"
"10 Completely satisfied","2004","general elemantary","West Germany","86","0.0485355911207209","0.039346733967613","0.0577244482738288","10"
"2 on Scale 1 to 10","2004","in school","West Germany","26","","","","2"
"2 on Scale 1 to 10","2004","in school","East Germany","10","","","","2"
"2 on Scale 1 to 10","2004","inadequately","West Germany","15","","","","2"
"2 on Scale 1 to 10","2004","inadequately","East Germany","2","","","","2"
"2 on Scale 1 to 10","2004","general elemantary","West Germany","147","0.0702481089739912","0.0593202289342561","0.0811759890137263","2"
"2 on Scale 1 to 10","2004","general elemantary","East Germany","31","0.0842512322263888","0.0559104906419827","0.112591973810795","2"
"2 on Scale 1 to 10","2004","middle vocational","West Germany","366","0.0479300603717368","0.0431793357942132","0.0526807849492604","2"
"2 on Scale 1 to 10","2004","middle vocational","East Germany","243","0.0840431678265357","0.0736449685596856","0.0944413670933858","2"
"2 on Scale 1 to 10","2004","vocational + Abi","West Germany","47","0.0591005310532387","0.0442759557011531","0.0739251064053244","2"
"2 on Scale 1 to 10","2004","vocational + Abi","East Germany","10","","","","2"
"2 on Scale 1 to 10","2004","higher vocational","West Germany","41","0.0367802014584116","0.0260680797415414","0.0474923231752819","2"
"2 on Scale 1 to 10","2004","higher vocational","East Germany","30","0.0644459379354245","0.0412374908559353","0.0876543850149138","2"
"2 on Scale 1 to 10","2004","higher education","West Germany","77","0.0289329839016502","0.0228996556231899","0.0349663121801106","2"
"2 on Scale 1 to 10","2004","higher education","East Germany","59","0.054349231944519","0.0418956012003669","0.0668028626886711","2"
"3 on Scale 1 to 10","2004","general elemantary","East Germany","44","0.114465320449499","0.0819809346996038","0.146949706199395","3"
"3 on Scale 1 to 10","2004","middle vocational","West Germany","540","0.0772556339677424","0.0713178113462795","0.0831934565892053","3"
"3 on Scale 1 to 10","2004","middle vocational","East Germany","312","0.115437689994848","0.103461809466125","0.12741357052357","3"
"3 on Scale 1 to 10","2004","vocational + Abi","West Germany","83","0.0982149279796858","0.0795057274142264","0.116924128545145","3"
"3 on Scale 1 to 10","2004","vocational + Abi","East Germany","19","","","","3"
"3 on Scale 1 to 10","2004","higher vocational","West Germany","84","0.0731977146492871","0.0583743068829249","0.0880211224156492","3"
"3 on Scale 1 to 10","2004","higher vocational","East Germany","38","0.121749968179569","0.0908429307196132","0.152657005639525","3"
"3 on Scale 1 to 10","2004","higher education","West Germany","116","0.0548779555375278","0.0466805079156731","0.0630754031593825","3"
"3 on Scale 1 to 10","2004","higher education","East Germany","82","0.0810958700577343","0.0661001142501325","0.0960916258653362","3"
"3 on Scale 1 to 10","2004","in school","West Germany","38","0.124776993396173","0.091240295699831","0.158313691092516","3"
"3 on Scale 1 to 10","2004","in school","East Germany","8","","","","3"
"3 on Scale 1 to 10","2004","inadequately","West Germany","29","","","","3"
"3 on Scale 1 to 10","2004","inadequately","East Germany","3","","","","3"
"3 on Scale 1 to 10","2004","general elemantary","West Germany","232","0.108198937579451","0.094916415218467","0.121481459940435","3"
"4 on Scale 1 to 10","2004","in school","West Germany","24","","","","4"
"4 on Scale 1 to 10","2004","in school","East Germany","9","","","","4"
"4 on Scale 1 to 10","2004","inadequately","West Germany","27","","","","4"
"4 on Scale 1 to 10","2004","inadequately","East Germany","2","","","","4"
"4 on Scale 1 to 10","2004","general elemantary","West Germany","226","0.107085940461423","0.0938636673627998","0.120308213560046","4"
"4 on Scale 1 to 10","2004","general elemantary","East Germany","41","0.106898438769998","0.0753722832619497","0.138424594278046","4"
"4 on Scale 1 to 10","2004","middle vocational","West Germany","628","0.0836779866070723","0.0775198246077886","0.0898361486063561","4"
"4 on Scale 1 to 10","2004","middle vocational","East Germany","276","0.0956986117516903","0.0846736055271585","0.106723617976222","4"
"4 on Scale 1 to 10","2004","vocational + Abi","West Germany","72","0.0762853753353631","0.0595973668445145","0.0929733838262118","4"
"4 on Scale 1 to 10","2004","vocational + Abi","East Germany","13","","","","4"
"4 on Scale 1 to 10","2004","higher vocational","West Germany","88","0.0836996103319734","0.0679385148442994","0.0994607058196474","4"
"4 on Scale 1 to 10","2004","higher vocational","East Germany","46","0.105789519697318","0.0767188481910525","0.134860191203584","4"
"4 on Scale 1 to 10","2004","higher education","West Germany","131","0.0572747967022331","0.0489108726753838","0.0656387207290824","4"
"4 on Scale 1 to 10","2004","higher education","East Germany","94","0.0694950227623416","0.0555258692438209","0.0834641762808623","4"
"5 on Scale 1 to 10","2004","higher vocational","West Germany","155","0.147105121569216","0.126946195301978","0.167264047836453","5"
"5 on Scale 1 to 10","2004","higher education","East Germany","188","0.151806761043256","0.13209493538034","0.171518586706172","5"
"5 on Scale 1 to 10","2004","higher vocational","East Germany","78","0.155731852779538","0.121459589083016","0.190004116476059","5"
"5 on Scale 1 to 10","2004","higher education","West Germany","258","0.096328484995954","0.085708634481841","0.106948335510067","5"
"5 on Scale 1 to 10","2004","in school","West Germany","54","0.143011047234393","0.107483430070619","0.178538664398167","5"
"5 on Scale 1 to 10","2004","in school","East Germany","19","","","","5"
"5 on Scale 1 to 10","2004","inadequately","West Germany","33","0.162992010378355","0.113734872249","0.212249148507711","5"
"5 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","5"
"5 on Scale 1 to 10","2004","general elemantary","West Germany","340","0.166272520711107","0.150351996514162","0.182193044908052","5"
"5 on Scale 1 to 10","2004","general elemantary","East Germany","70","0.175876406492448","0.137031429058825","0.214721383926071","5"
"5 on Scale 1 to 10","2004","middle vocational","West Germany","1256","0.168815392471768","0.160484793932374","0.177145991011162","5"
"5 on Scale 1 to 10","2004","middle vocational","East Germany","474","0.16948695542506","0.155426130721452","0.183547780128668","5"
"5 on Scale 1 to 10","2004","vocational + Abi","West Germany","130","0.119219679502416","0.0988481923297558","0.139591166675076","5"
"5 on Scale 1 to 10","2004","vocational + Abi","East Germany","26","","","","5"
"6 on Scale 1 to 10","2004","middle vocational","West Germany","969","0.119193448367547","0.111987553876942","0.126399342858151","6"
"6 on Scale 1 to 10","2004","middle vocational","East Germany","327","0.116289952482068","0.104275736955323","0.128304168008814","6"
"6 on Scale 1 to 10","2004","higher education","West Germany","274","0.0985411475073505","0.0878131786579387","0.109269116356762","6"
"6 on Scale 1 to 10","2004","higher education","East Germany","165","0.132848166962751","0.114203301856679","0.151493032068823","6"
"6 on Scale 1 to 10","2004","vocational + Abi","West Germany","114","0.11048473735205","0.0907767259667153","0.130192748737385","6"
"6 on Scale 1 to 10","2004","vocational + Abi","East Germany","17","","","","6"
"6 on Scale 1 to 10","2004","higher vocational","West Germany","133","0.118060047759048","0.0996956482456949","0.136424447272401","6"
"6 on Scale 1 to 10","2004","higher vocational","East Germany","61","0.130439899297793","0.0986075352643282","0.162272263331257","6"
"6 on Scale 1 to 10","2004","in school","West Germany","34","0.0903928178261049","0.0612931803884653","0.119492455263745","6"
"6 on Scale 1 to 10","2004","in school","East Germany","10","","","","6"
"6 on Scale 1 to 10","2004","inadequately","West Germany","21","","","","6"
"6 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","6"
"6 on Scale 1 to 10","2004","general elemantary","West Germany","217","0.0962012700027108","0.0835928307344016","0.10880970927102","6"
"6 on Scale 1 to 10","2004","general elemantary","East Germany","35","0.100015330685592","0.0694037503132392","0.130626911057945","6"
"7 on Scale 1 to 10","2004","middle vocational","East Germany","371","0.125754367882622","0.113327900032733","0.138180835732512","7"
"7 on Scale 1 to 10","2004","higher education","East Germany","242","0.194075779896504","0.172350435834993","0.215801123958016","7"
"7 on Scale 1 to 10","2004","general elemantary","East Germany","35","0.0948608245447551","0.0649632445469347","0.124758404542575","7"
"7 on Scale 1 to 10","2004","middle vocational","West Germany","1263","0.164829176305795","0.156577804826225","0.173080547785364","7"
"7 on Scale 1 to 10","2004","vocational + Abi","West Germany","158","0.174217073733878","0.150372296714176","0.198061850753581","7"
"7 on Scale 1 to 10","2004","vocational + Abi","East Germany","23","","","","7"
"7 on Scale 1 to 10","2004","higher vocational","West Germany","208","0.175138674753962","0.153507144322494","0.196770205185431","7"
"7 on Scale 1 to 10","2004","higher vocational","East Germany","61","0.154586106634902","0.120416987485244","0.18875522578456","7"
"7 on Scale 1 to 10","2004","higher education","West Germany","495","0.175307188698809","0.161621025661251","0.188993351736367","7"
"7 on Scale 1 to 10","2004","in school","West Germany","46","0.109949600440223","0.0782029578541026","0.141696243026344","7"
"7 on Scale 1 to 10","2004","in school","East Germany","7","","","","7"
"7 on Scale 1 to 10","2004","inadequately","West Germany","16","","","","7"
"7 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","7"
"7 on Scale 1 to 10","2004","general elemantary","West Germany","270","0.126657033554716","0.112435640675426","0.140878426434006","7"
"8 on Scale 1 to 10","2004","higher vocational","East Germany","61","0.149472308367512","0.115771643962412","0.183172972772613","8"
"8 on Scale 1 to 10","2004","higher education","East Germany","226","0.157557093164209","0.137543590283703","0.177570596044715","8"
"8 on Scale 1 to 10","2004","higher vocational","West Germany","276","0.196086056817473","0.173489936232845","0.2186821774021","8"
"8 on Scale 1 to 10","2004","higher education","West Germany","775","0.229638093271875","0.214498817222568","0.244777369321182","8"
"8 on Scale 1 to 10","2004","in school","West Germany","46","0.0979036970191619","0.0677445070724827","0.128062886965841","8"
"8 on Scale 1 to 10","2004","in school","East Germany","14","","","","8"
"8 on Scale 1 to 10","2004","inadequately","West Germany","20","","","","8"
"8 on Scale 1 to 10","2004","inadequately","East Germany","2","","","","8"
"8 on Scale 1 to 10","2004","general elemantary","West Germany","240","0.11976855807958","0.105884867885658","0.133652248273502","8"
"8 on Scale 1 to 10","2004","general elemantary","East Germany","27","","","","8"
"8 on Scale 1 to 10","2004","middle vocational","West Germany","1370","0.1670208383085","0.158725696086297","0.175315980530702","8"
"8 on Scale 1 to 10","2004","middle vocational","East Germany","291","0.108509965851259","0.0968536183722243","0.120166313330294","8"
"8 on Scale 1 to 10","2004","vocational + Abi","West Germany","180","0.166229189299917","0.142825089280357","0.189633289319477","8"
"8 on Scale 1 to 10","2004","vocational + Abi","East Germany","21","","","","8"
"9 on Scale 1 to 10","2004","in school","West Germany","22","","","","9"
"9 on Scale 1 to 10","2004","in school","East Germany","6","","","","9"
"9 on Scale 1 to 10","2004","inadequately","West Germany","9","","","","9"
"9 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","9"
"9 on Scale 1 to 10","2004","general elemantary","West Germany","83","0.0350267803585899","0.0271655086914603","0.0428880520257194","9"
"9 on Scale 1 to 10","2004","general elemantary","East Germany","16","","","","9"
"9 on Scale 1 to 10","2004","middle vocational","West Germany","463","0.0549152006783648","0.0498487582151773","0.0599816431415524","9"
"9 on Scale 1 to 10","2004","middle vocational","East Germany","82","0.027083699562355","0.0210000924449419","0.033167306679768","9"
"9 on Scale 1 to 10","2004","vocational + Abi","West Germany","56","0.0568073152475679","0.0422554956242559","0.0713591348708799","9"
"9 on Scale 1 to 10","2004","vocational + Abi","East Germany","4","","","","9"
"9 on Scale 1 to 10","2004","higher vocational","West Germany","82","0.0640366726247394","0.0501035152755107","0.0779698299739681","9"
"9 on Scale 1 to 10","2004","higher vocational","East Germany","19","","","","9"
"9 on Scale 1 to 10","2004","higher education","West Germany","437","0.116311074171767","0.104771335292101","0.127850813051432","9"
"9 on Scale 1 to 10","2004","higher education","East Germany","96","0.0663944457875737","0.0527177408470338","0.0800711507281136","9"
"0 Completely dissatisfied","2005","in school","West Germany","88","0.21298624484399","0.173063136422361","0.252909353265618","0"
"0 Completely dissatisfied","2005","in school","East Germany","10","","","","0"
"0 Completely dissatisfied","2005","inadequately","West Germany","33","0.13203287463176","0.0858046560092214","0.178261093254298","0"
"0 Completely dissatisfied","2005","inadequately","East Germany","3","","","","0"
"0 Completely dissatisfied","2005","general elemantary","West Germany","171","0.0909539014202631","0.0782660475430919","0.103641755297434","0"
"0 Completely dissatisfied","2005","general elemantary","East Germany","27","","","","0"
"0 Completely dissatisfied","2005","middle vocational","West Germany","357","0.0484622175826802","0.0435609187236206","0.0533635164417398","0"
"0 Completely dissatisfied","2005","middle vocational","East Germany","191","0.0760244200982243","0.0658681082850044","0.0861807319114442","0"
"0 Completely dissatisfied","2005","vocational + Abi","West Germany","51","0.0511635472375275","0.0371083126671852","0.0652187818078699","0"
"0 Completely dissatisfied","2005","vocational + Abi","East Germany","15","","","","0"
"0 Completely dissatisfied","2005","higher vocational","West Germany","40","0.0432858502573107","0.0313784833071155","0.0551932172075059","0"
"0 Completely dissatisfied","2005","higher vocational","East Germany","16","","","","0"
"0 Completely dissatisfied","2005","higher education","West Germany","81","0.0397593446959222","0.0325970750558011","0.0469216143360433","0"
"0 Completely dissatisfied","2005","higher education","East Germany","39","0.0282212920474966","0.0190444855904308","0.0373980985045624","0"
"1 on Scale 1 to 10","2005","inadequately","East Germany","2","","","","1"
"1 on Scale 1 to 10","2005","inadequately","West Germany","13","","","","1"
"1 on Scale 1 to 10","2005","general elemantary","West Germany","95","0.0531909640982529","0.0432886960913609","0.0630932321051448","1"
"1 on Scale 1 to 10","2005","in school","West Germany","19","","","","1"
"1 on Scale 1 to 10","2005","in school","East Germany","6","","","","1"
"1 on Scale 1 to 10","2005","general elemantary","East Germany","16","","","","1"
"1 on Scale 1 to 10","2005","middle vocational","West Germany","225","0.0335266413836598","0.0294181111007633","0.0376351716665564","1"
"1 on Scale 1 to 10","2005","middle vocational","East Germany","129","0.0519039656485727","0.0434032467223517","0.0604046845747938","1"
"1 on Scale 1 to 10","2005","vocational + Abi","West Germany","24","","","","1"
"1 on Scale 1 to 10","2005","vocational + Abi","East Germany","7","","","","1"
"1 on Scale 1 to 10","2005","higher vocational","West Germany","22","","","","1"
"1 on Scale 1 to 10","2005","higher vocational","East Germany","8","","","","1"
"1 on Scale 1 to 10","2005","higher education","West Germany","42","0.0198658667047267","0.0147509622121166","0.0249807711973368","1"
"1 on Scale 1 to 10","2005","higher education","East Germany","25","","","","1"
"10 Completely satisfied","2005","middle vocational","West Germany","349","0.0460974439709954","0.0413112868326299","0.0508836011093609","10"
"10 Completely satisfied","2005","higher education","East Germany","37","0.0198832506912697","0.0121475076423259","0.0276189937402134","10"
"10 Completely satisfied","2005","general elemantary","West Germany","89","0.0489235290556107","0.0394054094983276","0.0584416486128938","10"
"10 Completely satisfied","2005","general elemantary","East Germany","7","","","","10"
"10 Completely satisfied","2005","higher education","West Germany","276","0.087674322337913","0.0773073444691179","0.0980413002067082","10"
"10 Completely satisfied","2005","in school","West Germany","26","","","","10"
"10 Completely satisfied","2005","in school","East Germany","9","","","","10"
"10 Completely satisfied","2005","inadequately","West Germany","5","","","","10"
"10 Completely satisfied","2005","inadequately","East Germany","3","","","","10"
"10 Completely satisfied","2005","middle vocational","East Germany","56","0.0258462886953354","0.0197657499327469","0.031926827457924","10"
"10 Completely satisfied","2005","vocational + Abi","West Germany","55","0.0553364125432753","0.040751420992292","0.0699214040942586","10"
"10 Completely satisfied","2005","vocational + Abi","East Germany","1","","","","10"
"10 Completely satisfied","2005","higher vocational","West Germany","66","0.0673873531033471","0.0527186569783392","0.082056049228355","10"
"10 Completely satisfied","2005","higher vocational","East Germany","15","","","","10"
"2 on Scale 1 to 10","2005","in school","West Germany","31","0.0633347614466981","0.0395843750532104","0.0870851478401858","2"
"2 on Scale 1 to 10","2005","in school","East Germany","10","","","","2"
"2 on Scale 1 to 10","2005","inadequately","West Germany","18","","","","2"
"2 on Scale 1 to 10","2005","inadequately","East Germany","","","","","2"
"2 on Scale 1 to 10","2005","general elemantary","West Germany","139","0.0780397269353004","0.0662039022716832","0.0898755515989176","2"
"2 on Scale 1 to 10","2005","vocational + Abi","East Germany","12","","","","2"
"2 on Scale 1 to 10","2005","higher vocational","West Germany","42","0.0427861423152285","0.0309446151148217","0.0546276695156353","2"
"2 on Scale 1 to 10","2005","higher vocational","East Germany","24","","","","2"
"2 on Scale 1 to 10","2005","higher education","West Germany","74","0.0277269673222246","0.0217084942921069","0.0337454403523424","2"
"2 on Scale 1 to 10","2005","higher education","East Germany","66","0.0623806090972736","0.0489789819251584","0.0757822362693888","2"
"2 on Scale 1 to 10","2005","vocational + Abi","West Germany","38","0.0466339205213475","0.0331832818624283","0.0600845591802667","2"
"2 on Scale 1 to 10","2005","middle vocational","West Germany","311","0.0458616255275519","0.0410871361893593","0.0506361148657445","2"
"2 on Scale 1 to 10","2005","general elemantary","East Germany","39","0.126253860235558","0.0905270686092172","0.161980651861899","2"
"2 on Scale 1 to 10","2005","middle vocational","East Germany","208","0.0818574233120262","0.0713520057343478","0.0923628408897046","2"
"3 on Scale 1 to 10","2005","in school","West Germany","34","0.0994619922358548","0.0702785168913428","0.128645467580367","3"
