"plh0176","year","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","direct migration background","190","0.0855963361988348","0.0744406524827753","0.0967520199148943","0"
"0 Completely dissatisfied","2004","indirect migration background","65","0.0768536180946811","0.0578792379973116","0.0958279981920506","0"
"0 Completely dissatisfied","2004","no migration background","805","0.0482012082879074","0.0450503709482846","0.0513520456275302","0"
"1 on Scale 1 to 10","2004","direct migration background","110","0.0491091148344385","0.0404923146652047","0.0577259150036723","1"
"1 on Scale 1 to 10","2004","indirect migration background","42","0.0520758386309024","0.0362486024163507","0.0679030748454541","1"
"1 on Scale 1 to 10","2004","no migration background","527","0.0325872824031815","0.0299753952174274","0.0351991695889356","1"
"10 Completely satisfied","2004","indirect migration background","21","","","","10"
"10 Completely satisfied","2004","direct migration background","75","0.0294521547317877","0.0227104979677553","0.0361938114958202","10"
"10 Completely satisfied","2004","no migration background","906","0.0505110198502588","0.0472894876295582","0.0537325520709594","10"
"2 on Scale 1 to 10","2004","indirect migration background","54","0.0730431480080358","0.0545069930302393","0.0915793029858323","2"
"2 on Scale 1 to 10","2004","direct migration background","152","0.0626665851076428","0.0530024122258358","0.0723307579894499","2"
"2 on Scale 1 to 10","2004","no migration background","921","0.0527717720471643","0.0494828574133001","0.0560606866810286","2"
"3 on Scale 1 to 10","2004","indirect migration background","64","0.0983313800222839","0.0771199623268692","0.119542797717699","3"
"3 on Scale 1 to 10","2004","direct migration background","221","0.100515439971423","0.0885256142209282","0.112505265721918","3"
"3 on Scale 1 to 10","2004","no migration background","1371","0.083734554797816","0.0796599315526871","0.087809178042945","3"
"4 on Scale 1 to 10","2004","indirect migration background","67","0.104306110606767","0.0825322803589646","0.126079940854569","4"
"4 on Scale 1 to 10","2004","no migration background","1394","0.0793377306684265","0.0753620224273835","0.0833134389094695","4"
"4 on Scale 1 to 10","2004","direct migration background","248","0.118406498431881","0.105523362615072","0.131289634248691","4"
"5 on Scale 1 to 10","2004","direct migration background","383","0.155153122454203","0.140716390674273","0.169589854234133","5"
"5 on Scale 1 to 10","2004","indirect migration background","146","0.197150517437999","0.16880945167639","0.225491583199608","5"
"5 on Scale 1 to 10","2004","no migration background","2585","0.15283328416956","0.147540089561132","0.158126478777989","5"
"6 on Scale 1 to 10","2004","indirect migration background","84","0.120081093243291","0.0969253464157741","0.143236840070808","6"
"6 on Scale 1 to 10","2004","no migration background","2027","0.110937304357101","0.106317437656466","0.115557171057736","6"
"6 on Scale 1 to 10","2004","direct migration background","291","0.11894659023907","0.106038061599163","0.131855118878977","6"
"7 on Scale 1 to 10","2004","direct migration background","325","0.11630141799661","0.103518081823658","0.129084754169563","7"
"7 on Scale 1 to 10","2004","indirect migration background","93","0.125891453119674","0.102260515276148","0.1495223909632","7"
"7 on Scale 1 to 10","2004","no migration background","2798","0.162105764252358","0.156684279049344","0.167527249455371","7"
"8 on Scale 1 to 10","2004","no migration background","3162","0.166161728302769","0.160686139091706","0.171637317513831","8"
