"plh0176","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2004","direct migration background","Rural Area","41","0.115773100235845","0.0855669659388146","0.145979234532876","4"
"5 on Scale 1 to 10","2004","indirect migration background","Rural Area","21","","","","5"
"5 on Scale 1 to 10","2004","no migration background","Urban Area","1603","0.150368169898717","0.143780246583796","0.156956093213637","5"
"5 on Scale 1 to 10","2004","no migration background","Rural Area","982","0.157644301770411","0.148747022494213","0.166541581046609","5"
"5 on Scale 1 to 10","2004","direct migration background","Urban Area","318","0.156253995043821","0.14028089303337","0.172227097054272","5"
"5 on Scale 1 to 10","2004","indirect migration background","Urban Area","125","0.196520859869198","0.165854666868923","0.227187052869473","5"
"5 on Scale 1 to 10","2004","direct migration background","Rural Area","65","0.150089237445613","0.116370531736713","0.183807943154512","5"
"6 on Scale 1 to 10","2004","direct migration background","Urban Area","233","0.11834844670864","0.104138331299469","0.132558562117812","6"
"6 on Scale 1 to 10","2004","indirect migration background","Urban Area","71","0.130484068023777","0.104489311762347","0.156478824285206","6"
"6 on Scale 1 to 10","2004","no migration background","Rural Area","721","0.105489667905482","0.0979895521141648","0.112989783696799","6"
"6 on Scale 1 to 10","2004","no migration background","Urban Area","1306","0.113728615358931","0.107877031536113","0.119580199181749","6"
"6 on Scale 1 to 10","2004","indirect migration background","Rural Area","13","","","","6"
"6 on Scale 1 to 10","2004","direct migration background","Rural Area","58","0.121697980441071","0.0908324970993202","0.152563463782823","6"
"7 on Scale 1 to 10","2004","direct migration background","Urban Area","277","0.123526036383361","0.109051102176567","0.138000970590155","7"
"7 on Scale 1 to 10","2004","indirect migration background","Rural Area","16","","","","7"
"7 on Scale 1 to 10","2004","no migration background","Rural Area","1002","0.157505978154922","0.148611872992725","0.16640008331712","7"
"7 on Scale 1 to 10","2004","no migration background","Urban Area","1796","0.164462645746537","0.157630269680089","0.171295021812985","7"
"7 on Scale 1 to 10","2004","indirect migration background","Urban Area","77","0.120978011674375","0.0958115983891569","0.146144424959594","7"
"7 on Scale 1 to 10","2004","direct migration background","Rural Area","48","0.0830690193644157","0.057013644786656","0.109124393942176","7"
"8 on Scale 1 to 10","2004","no migration background","Urban Area","2171","0.175941024919379","0.168922951669361","0.182959098169398","8"
"8 on Scale 1 to 10","2004","direct migration background","Rural Area","65","0.149133614367211","0.115503533545949","0.182763695188473","8"
"8 on Scale 1 to 10","2004","indirect migration background","Rural Area","17","","","","8"
"8 on Scale 1 to 10","2004","indirect migration background","Urban Area","72","0.095100420529522","0.0724612951031006","0.117739545955943","8"
"8 on Scale 1 to 10","2004","no migration background","Rural Area","991","0.147076053978084","0.138428436640905","0.155723671315264","8"
"8 on Scale 1 to 10","2004","direct migration background","Urban Area","250","0.117250034388009","0.103097207991036","0.131402860784982","8"
"9 on Scale 1 to 10","2004","indirect migration background","Rural Area","7","","","","9"
"9 on Scale 1 to 10","2004","direct migration background","Urban Area","90","0.0431424896748944","0.0342044130728531","0.0520805662769357","9"
"9 on Scale 1 to 10","2004","no migration background","Rural Area","403","0.0558969584530215","0.0502881047538055","0.0615058121522375","9"
"9 on Scale 1 to 10","2004","no migration background","Urban Area","853","0.0633400200132948","0.0588506513408914","0.0678293886856982","9"
"9 on Scale 1 to 10","2004","direct migration background","Rural Area","16","","","","9"
"9 on Scale 1 to 10","2004","indirect migration background","Urban Area","25","","","","9"
"0 Completely dissatisfied","2005","indirect migration background","Rural Area","13","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","Urban Area","82","0.101139163095723","0.078274449436239","0.124003876755207","0"
"0 Completely dissatisfied","2005","no migration background","Rural Area","366","0.0598933567670738","0.0539773080539799","0.0658094054801678","0"
"0 Completely dissatisfied","2005","no migration background","Urban Area","474","0.0465512696188942","0.0425864107913282","0.0505161284464603","0"
"0 Completely dissatisfied","2005","direct migration background","Urban Area","185","0.106385258136842","0.0924067981212924","0.120363718152392","0"
"0 Completely dissatisfied","2005","direct migration background","Rural Area","44","0.125391007497541","0.09265000439772","0.158132010597362","0"
"1 on Scale 1 to 10","2005","no migration background","Rural Area","235","0.0429226021826104","0.0378693565986992","0.0479758477665216","1"
"1 on Scale 1 to 10","2005","indirect migration background","Urban Area","36","0.0552272664353922","0.0379051757042431","0.0725493571665412","1"
"1 on Scale 1 to 10","2005","direct migration background","Urban Area","86","0.0491373941104883","0.0393377932982168","0.0589369949227598","1"
"1 on Scale 1 to 10","2005","indirect migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","Rural Area","13","","","","1"
"1 on Scale 1 to 10","2005","no migration background","Urban Area","296","0.0309871175275785","0.0277259834397442","0.0342482516154129","1"
"10 Completely satisfied","2005","direct migration background","Urban Area","53","0.0274039926534934","0.0200025461795947","0.0348054391273921","10"
"10 Completely satisfied","2005","indirect migration background","Rural Area","5","","","","10"
"10 Completely satisfied","2005","indirect migration background","Urban Area","22","","","","10"
"10 Completely satisfied","2005","no migration background","Rural Area","291","0.054731636309368","0.0490607540391221","0.0604025185796138","10"
"10 Completely satisfied","2005","no migration background","Urban Area","617","0.0523349552555623","0.0481437719996059","0.0565261385115187","10"
"10 Completely satisfied","2005","direct migration background","Rural Area","16","","","","10"
"2 on Scale 1 to 10","2005","indirect migration background","Rural Area","6","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","Urban Area","36","0.0560377380465844","0.0385964933857464","0.0734789827074225","2"
"2 on Scale 1 to 10","2005","direct migration background","Urban Area","127","0.0628660323717403","0.0518619886795762","0.0738700760639043","2"
"2 on Scale 1 to 10","2005","no migration background","Rural Area","366","0.0630892651583878","0.0570277569803854","0.0691507733363903","2"
"2 on Scale 1 to 10","2005","no migration background","Urban Area","474","0.0485526109209551","0.0445076719370493","0.0525975499048609","2"
"2 on Scale 1 to 10","2005","direct migration background","Rural Area","19","","","","2"
"3 on Scale 1 to 10","2005","direct migration background","Urban Area","186","0.117056694402839","0.102481714073985","0.131631674731693","3"
"3 on Scale 1 to 10","2005","indirect migration background","Rural Area","11","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","Urban Area","61","0.08933158989887","0.0677022867598867","0.110960893037853","3"
"3 on Scale 1 to 10","2005","no migration background","Rural Area","522","0.0855406583667502","0.0785676152899095","0.0925137014435908","3"
"3 on Scale 1 to 10","2005","no migration background","Urban Area","762","0.074059444258979","0.0691311677281709","0.0789877207897871","3"
"3 on Scale 1 to 10","2005","direct migration background","Rural Area","45","0.131368694758808","0.097971076458803","0.164766313058814","3"
"4 on Scale 1 to 10","2005","indirect migration background","Rural Area","7","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","Urban Area","55","0.0775374752291205","0.0572564430820707","0.0978185073761704","4"
"4 on Scale 1 to 10","2005","no migration background","Rural Area","512","0.0831017525436502","0.0762196757216441","0.0899838293656563","4"
"4 on Scale 1 to 10","2005","no migration background","Urban Area","793","0.076508957212663","0.0715064724316418","0.0815114419936843","4"
"4 on Scale 1 to 10","2005","direct migration background","Urban Area","168","0.0936778737641587","0.080467860792181","0.106887886736136","4"
"4 on Scale 1 to 10","2005","direct migration background","Rural Area","36","0.104423315582607","0.0741888745150168","0.134657756650198","4"
"5 on Scale 1 to 10","2005","direct migration background","Urban Area","268","0.162278704667118","0.145563027138209","0.178994382196027","5"
"5 on Scale 1 to 10","2005","indirect migration background","Rural Area","23","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","Rural Area","62","0.156774976352025","0.120828036008786","0.192721916695264","5"
"5 on Scale 1 to 10","2005","indirect migration background","Urban Area","115","0.166321096667908","0.138083161580698","0.194559031755118","5"
"5 on Scale 1 to 10","2005","no migration background","Urban Area","1475","0.14674101484515","0.140081700967583","0.153400328722716","5"
"5 on Scale 1 to 10","2005","no migration background","Rural Area","907","0.151396790123254","0.142460350566295","0.160333229680214","5"
"6 on Scale 1 to 10","2005","no migration background","Rural Area","699","0.104025513361163","0.0964139895757079","0.111637037146618","6"
"6 on Scale 1 to 10","2005","no migration background","Urban Area","1212","0.111170827580929","0.105254967953754","0.117086687208104","6"
"6 on Scale 1 to 10","2005","direct migration background","Urban Area","221","0.10513232753453","0.0912266872840361","0.119037967785023","6"
"6 on Scale 1 to 10","2005","direct migration background","Rural Area","51","0.110582528323805","0.0795763741833303","0.14158868246428","6"
"6 on Scale 1 to 10","2005","indirect migration background","Rural Area","8","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","Urban Area","76","0.144730154328915","0.118049839341202","0.171410469316629","6"
"7 on Scale 1 to 10","2005","indirect migration background","Rural Area","15","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","Rural Area","42","0.110098957787568","0.0791522625883376","0.141045652986798","7"
"7 on Scale 1 to 10","2005","direct migration background","Urban Area","255","0.117951001266113","0.103327862140275","0.132574140391951","7"
"7 on Scale 1 to 10","2005","no migration background","Urban Area","1775","0.162983003926602","0.156031935107028","0.169934072746175","7"
"7 on Scale 1 to 10","2005","indirect migration background","Urban Area","73","0.101895840196964","0.0789554161680513","0.124836264225876","7"
"7 on Scale 1 to 10","2005","no migration background","Rural Area","895","0.13965367899142","0.13101163053708","0.14829572744576","7"
"8 on Scale 1 to 10","2005","no migration background","Rural Area","978","0.151945321663467","0.142995601687728","0.160895041639207","8"
"8 on Scale 1 to 10","2005","direct migration background","Rural Area","52","0.104034363278414","0.0738497303200069","0.13421899623682","8"
"8 on Scale 1 to 10","2005","direct migration background","Urban Area","235","0.111273741768337","0.0970168848051966","0.125530598731477","8"
"8 on Scale 1 to 10","2005","indirect migration background","Rural Area","8","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","Urban Area","92","0.149581767731848","0.122534993757052","0.176628541706645","8"
"8 on Scale 1 to 10","2005","no migration background","Urban Area","2085","0.178721177662399","0.171510989279636","0.185931366045163","8"
"9 on Scale 1 to 10","2005","indirect migration background","Rural Area","6","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","Urban Area","85","0.0468369793243409","0.0372579506812526","0.0564160079674291","9"
"9 on Scale 1 to 10","2005","no migration background","Urban Area","883","0.071389621190288","0.066544020791578","0.0762352215889979","9"
"9 on Scale 1 to 10","2005","direct migration background","Rural Area","13","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","Urban Area","20","","","","9"
"9 on Scale 1 to 10","2005","no migration background","Rural Area","409","0.0636994245328555","0.0576106589638163","0.0697881901018947","9"
"0 Completely dissatisfied","2006","direct migration background","Rural Area","32","0.0934391314174399","0.0654034703321542","0.121474792502726","0"
"0 Completely dissatisfied","2006","direct migration background","Urban Area","167","0.101710378216069","0.0879699830853169","0.11545077334682","0"
"0 Completely dissatisfied","2006","indirect migration background","Rural Area","9","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","Urban Area","63","0.110090969623865","0.0862475933977931","0.133934345849937","0"
"0 Completely dissatisfied","2006","no migration background","Rural Area","362","0.0497701745840913","0.0445671798952794","0.0549731692729031","0"
"0 Completely dissatisfied","2006","no migration background","Urban Area","497","0.0474109963831219","0.0435519726322037","0.05127002013404","0"
"1 on Scale 1 to 10","2006","indirect migration background","Rural Area","4","","","","1"
"1 on Scale 1 to 10","2006","no migration background","Rural Area","243","0.0400955282328042","0.0354018161203747","0.0447892403452338","1"
"1 on Scale 1 to 10","2006","indirect migration background","Urban Area","30","0.0539765331147241","0.0367628999185704","0.0711901663108778","1"
"1 on Scale 1 to 10","2006","direct migration background","Urban Area","72","0.041401069218339","0.0323451478087205","0.0504569906279574","1"
"1 on Scale 1 to 10","2006","direct migration background","Rural Area","15","","","","1"
"1 on Scale 1 to 10","2006","no migration background","Urban Area","325","0.0300922731724604","0.0269900157256616","0.0331945306192592","1"
"10 Completely satisfied","2006","direct migration background","Urban Area","63","0.0297775300982508","0.0220509306894976","0.0375041295070039","10"
"10 Completely satisfied","2006","indirect migration background","Rural Area","5","","","","10"
"10 Completely satisfied","2006","no migration background","Rural Area","304","0.0524127705954408","0.0470808628073472","0.0577446783835344","10"
"10 Completely satisfied","2006","no migration background","Urban Area","678","0.0509979868064026","0.047003185241513","0.0549927883712921","10"
"10 Completely satisfied","2006","direct migration background","Rural Area","10","","","","10"
"10 Completely satisfied","2006","indirect migration background","Urban Area","23","","","","10"
"2 on Scale 1 to 10","2006","indirect migration background","Rural Area","11","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","Urban Area","40","0.0469966010986896","0.0308753201702852","0.0631178820270939","2"
"2 on Scale 1 to 10","2006","direct migration background","Urban Area","125","0.0767266124392448","0.0646276935014571","0.0888255313770326","2"
"2 on Scale 1 to 10","2006","no migration background","Urban Area","531","0.0521364793058874","0.0480997569174298","0.056173201694345","2"
"2 on Scale 1 to 10","2006","direct migration background","Rural Area","32","0.0699470813447254","0.0453781340182121","0.0945160286712387","2"
"2 on Scale 1 to 10","2006","no migration background","Rural Area","404","0.0636152770495616","0.0577759561455897","0.0694545979535335","2"
"3 on Scale 1 to 10","2006","indirect migration background","Rural Area","14","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","Urban Area","165","0.097852685938758","0.0843464758191811","0.111358896058335","3"
"3 on Scale 1 to 10","2006","direct migration background","Rural Area","40","0.108027028641504","0.0781257346457832","0.137928322637224","3"
"3 on Scale 1 to 10","2006","no migration background","Rural Area","594","0.0888285587165903","0.0820219493188934","0.0956351681142872","3"
"3 on Scale 1 to 10","2006","indirect migration background","Urban Area","54","0.0795673464428792","0.0589523842647018","0.100182308621057","3"
"3 on Scale 1 to 10","2006","no migration background","Urban Area","823","0.0730642799566793","0.0683386197404486","0.0777899401729099","3"
"4 on Scale 1 to 10","2006","no migration background","Rural Area","538","0.0806887692684734","0.0741726008583195","0.0872049376786272","4"
"4 on Scale 1 to 10","2006","no migration background","Urban Area","822","0.0784936119374569","0.073609884021423","0.0833773398534908","4"
"4 on Scale 1 to 10","2006","indirect migration background","Rural Area","8","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","Urban Area","174","0.103894883131067","0.0900246118852623","0.117765154376871","4"
"4 on Scale 1 to 10","2006","direct migration background","Rural Area","52","0.13457876129643","0.101704957531605","0.167452565061254","4"
"4 on Scale 1 to 10","2006","indirect migration background","Urban Area","65","0.0800963801870449","0.0594189432539897","0.1007738171201","4"
"5 on Scale 1 to 10","2006","indirect migration background","Urban Area","100","0.168934791363777","0.14039201616985","0.197477566557703","5"
"5 on Scale 1 to 10","2006","direct migration background","Urban Area","315","0.172816981474884","0.155629889194075","0.190004073755694","5"
"5 on Scale 1 to 10","2006","indirect migration background","Rural Area","19","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","Rural Area","71","0.167636429021332","0.13165415112942","0.203618706913244","5"
"5 on Scale 1 to 10","2006","no migration background","Rural Area","991","0.151693252782979","0.143110747799087","0.160275757766871","5"
"5 on Scale 1 to 10","2006","no migration background","Urban Area","1674","0.151158575603101","0.144654062296548","0.157663088909654","5"
"6 on Scale 1 to 10","2006","no migration background","Rural Area","784","0.115303353403633","0.107661958731048","0.122944748076218","6"
"6 on Scale 1 to 10","2006","no migration background","Urban Area","1373","0.113876912385281","0.108108583738609","0.119645241031953","6"
"6 on Scale 1 to 10","2006","direct migration background","Urban Area","226","0.110897285211376","0.0966233138318525","0.125171256590899","6"
"6 on Scale 1 to 10","2006","indirect migration background","Rural Area","10","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","Urban Area","85","0.135292561122876","0.109237586593705","0.161347535652046","6"
"6 on Scale 1 to 10","2006","direct migration background","Rural Area","54","0.112462222094083","0.082029228505527","0.142895215682638","6"
"7 on Scale 1 to 10","2006","indirect migration background","Urban Area","78","0.119472788719647","0.0947655058358966","0.144180071603398","7"
"7 on Scale 1 to 10","2006","direct migration background","Rural Area","41","0.0870866073984539","0.0599260676810879","0.11424714711582","7"
"7 on Scale 1 to 10","2006","indirect migration background","Rural Area","12","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","Urban Area","246","0.113300643800332","0.0988923425056464","0.127708945095019","7"
"7 on Scale 1 to 10","2006","no migration background","Rural Area","1023","0.150675833463466","0.142117030790479","0.159234636136453","7"
"7 on Scale 1 to 10","2006","no migration background","Urban Area","1832","0.152618170633197","0.146087950468452","0.159148390797943","7"
"8 on Scale 1 to 10","2006","direct migration background","Rural Area","45","0.118609295391147","0.0874640672516628","0.14975452353063","8"
"8 on Scale 1 to 10","2006","direct migration background","Urban Area","225","0.104911730548705","0.0909816587670027","0.118841802330407","8"
"8 on Scale 1 to 10","2006","indirect migration background","Rural Area","10","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","Urban Area","85","0.117143311550382","0.0926457447497183","0.141640878351046","8"
"8 on Scale 1 to 10","2006","no migration background","Rural Area","1044","0.142987736376023","0.134612493976929","0.151362978775117","8"
"8 on Scale 1 to 10","2006","no migration background","Urban Area","2186","0.180377626220598","0.173395569629536","0.187359682811659","8"
"9 on Scale 1 to 10","2006","direct migration background","Urban Area","81","0.046710199922975","0.0371178120292871","0.0563025878166629","9"
"9 on Scale 1 to 10","2006","indirect migration background","Rural Area","7","","","","9"
"9 on Scale 1 to 10","2006","no migration background","Rural Area","424","0.063928745526937","0.0580760353689896","0.0697814556848844","9"
"9 on Scale 1 to 10","2006","no migration background","Urban Area","909","0.069773087595815","0.0651468967042114","0.0743992784874187","9"
"9 on Scale 1 to 10","2006","direct migration background","Rural Area","22","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","Urban Area","39","0.0565328193791004","0.0389401063943102","0.0741255323638905","9"
"0 Completely dissatisfied","2007","indirect migration background","Rural Area","7","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","Urban Area","59","0.0976938138018505","0.0745465292045164","0.120841098399185","0"
"0 Completely dissatisfied","2007","no migration background","Rural Area","315","0.0468583430440339","0.0416497029517224","0.0520669831363454","0"
"0 Completely dissatisfied","2007","no migration background","Urban Area","453","0.0465875024203895","0.0426357236178601","0.0505392812229189","0"
"0 Completely dissatisfied","2007","direct migration background","Rural Area","27","","","","0"
"0 Completely dissatisfied","2007","direct migration background","Urban Area","141","0.0953694839356609","0.081235479242195","0.109503488629127","0"
"1 on Scale 1 to 10","2007","no migration background","Rural Area","251","0.0426308359409265","0.037651702078044","0.0476099698038089","1"
"1 on Scale 1 to 10","2007","direct migration background","Urban Area","81","0.057199811934978","0.0460252108443171","0.0683744130256388","1"
"1 on Scale 1 to 10","2007","indirect migration background","Rural Area","7","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","Urban Area","24","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","Rural Area","21","","","","1"
"1 on Scale 1 to 10","2007","no migration background","Urban Area","321","0.0322782185684071","0.0289642565237162","0.0355921806130979","1"
"10 Completely satisfied","2007","no migration background","Urban Area","570","0.0500638106354155","0.045974720713892","0.0541529005569391","10"
"10 Completely satisfied","2007","indirect migration background","Rural Area","5","","","","10"
"10 Completely satisfied","2007","indirect migration background","Urban Area","23","","","","10"
"10 Completely satisfied","2007","no migration background","Rural Area","214","0.0403165265797701","0.0354685811474885","0.0451644720120517","10"
"10 Completely satisfied","2007","direct migration background","Urban Area","44","0.0280705480678291","0.0201223676746376","0.0360187284610207","10"
"10 Completely satisfied","2007","direct migration background","Rural Area","4","","","","10"
"2 on Scale 1 to 10","2007","no migration background","Urban Area","503","0.0508303585920008","0.0467117454659738","0.0549489717180278","2"
"2 on Scale 1 to 10","2007","no migration background","Rural Area","389","0.0640172030115255","0.0579841875074514","0.0700502185155996","2"
"2 on Scale 1 to 10","2007","direct migration background","Urban Area","117","0.0861801417231982","0.0726762547046376","0.0996840287417588","2"
"2 on Scale 1 to 10","2007","indirect migration background","Rural Area","12","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","Urban Area","39","0.0780901024088404","0.0571715423241191","0.0990086624935617","2"
"2 on Scale 1 to 10","2007","direct migration background","Rural Area","26","","","","2"
"3 on Scale 1 to 10","2007","indirect migration background","Rural Area","7","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","Urban Area","57","0.0849904505516111","0.0632490543243139","0.106731846778908","3"
"3 on Scale 1 to 10","2007","direct migration background","Urban Area","145","0.0866858019134277","0.0731461035860129","0.100225500240842","3"
"3 on Scale 1 to 10","2007","direct migration background","Rural Area","39","0.122766415833679","0.0898143219310529","0.155718509736305","3"
"3 on Scale 1 to 10","2007","no migration background","Rural Area","575","0.0881730302095276","0.0811846542621805","0.0951614061568748","3"
"3 on Scale 1 to 10","2007","no migration background","Urban Area","747","0.0762740616496858","0.0712969486719332","0.0812511746274384","3"
"4 on Scale 1 to 10","2007","no migration background","Urban Area","818","0.0795050623397801","0.0744325211020818","0.0845776035774785","4"
"4 on Scale 1 to 10","2007","indirect migration background","Rural Area","10","","","","4"
"4 on Scale 1 to 10","2007","no migration background","Rural Area","552","0.0878897306990383","0.0809115067979094","0.0948679546001672","4"
"4 on Scale 1 to 10","2007","direct migration background","Urban Area","163","0.0970021166312076","0.0827605138137697","0.111243719448645","4"
"4 on Scale 1 to 10","2007","direct migration background","Rural Area","38","0.0980173740017335","0.0681610578527113","0.127873690150756","4"
"4 on Scale 1 to 10","2007","indirect migration background","Urban Area","69","0.0984986464818607","0.0752665782368556","0.121730714726866","4"
"5 on Scale 1 to 10","2007","indirect migration background","Rural Area","14","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","Urban Area","282","0.167035121135855","0.149086043282853","0.184984198988858","5"
"5 on Scale 1 to 10","2007","indirect migration background","Urban Area","81","0.147896450799679","0.120219731125018","0.175573170474339","5"
"5 on Scale 1 to 10","2007","direct migration background","Rural Area","58","0.166253183365355","0.128869018571403","0.203637348159307","5"
"5 on Scale 1 to 10","2007","no migration background","Rural Area","924","0.13986593878104","0.131317413198057","0.148414464364023","5"
"5 on Scale 1 to 10","2007","no migration background","Urban Area","1543","0.143617622735404","0.137041722426448","0.150193523044359","5"
"6 on Scale 1 to 10","2007","no migration background","Urban Area","1299","0.117430095773192","0.111393643692689","0.123466547853696","6"
"6 on Scale 1 to 10","2007","no migration background","Rural Area","754","0.121219888451625","0.113175756051458","0.129264020851791","6"
"6 on Scale 1 to 10","2007","direct migration background","Urban Area","211","0.128356620973802","0.112261158730606","0.144452083216998","6"
"6 on Scale 1 to 10","2007","direct migration background","Rural Area","56","0.119222869544051","0.0866843040001569","0.151761435087946","6"
"6 on Scale 1 to 10","2007","indirect migration background","Rural Area","12","","","","6"
"6 on Scale 1 to 10","2007","indirect migration background","Urban Area","79","0.139996651378146","0.112944709422374","0.167048593333917","6"
"7 on Scale 1 to 10","2007","direct migration background","Urban Area","214","0.11796467222304","0.102442808337214","0.133486536108866","7"
"7 on Scale 1 to 10","2007","indirect migration background","Rural Area","15","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","Urban Area","72","0.0818018599394228","0.0604350668010892","0.103168653077756","7"
"7 on Scale 1 to 10","2007","direct migration background","Rural Area","42","0.0950933549214689","0.0656381141723868","0.124548595670551","7"
"7 on Scale 1 to 10","2007","no migration background","Rural Area","954","0.146639937322268","0.137921383547839","0.155358491096697","7"
"7 on Scale 1 to 10","2007","no migration background","Urban Area","1833","0.159866435981846","0.15299463920848","0.166738232755213","7"
"8 on Scale 1 to 10","2007","no migration background","Urban Area","2015","0.176858026118294","0.169703724366992","0.184012327869595","8"
"8 on Scale 1 to 10","2007","direct migration background","Rural Area","48","0.120142519105836","0.0874957554220429","0.152789282789629","8"
"8 on Scale 1 to 10","2007","no migration background","Rural Area","1000","0.157011212205334","0.148044599889328","0.16597782452134","8"
"8 on Scale 1 to 10","2007","direct migration background","Urban Area","203","0.106876993777024","0.0920100174091972","0.12174397014485","8"
"8 on Scale 1 to 10","2007","indirect migration background","Rural Area","11","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","Urban Area","87","0.130437176570384","0.104180441107971","0.156693912032797","8"
"9 on Scale 1 to 10","2007","no migration background","Urban Area","824","0.0666888051855848","0.0620108377015283","0.0713667726696414","9"
