"plh0176","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2004","(Married) couple without C. ","West Germany","178","0.0409844791117195","0.0356455318311938","0.0463234263922453","0"
"0 Completely dissatisfied","2004","(Married) couple without C. ","East Germany","81","0.0460732426044908","0.0364071507128297","0.0557393344961519","0"
"0 Completely dissatisfied","2004","1-pers.-HH","West Germany","67","0.0362581777388634","0.0284433827973518","0.044072972680375","0"
"0 Completely dissatisfied","2004","1-pers.-HH","East Germany","44","0.0759932392010869","0.0565836370893811","0.0954028413127928","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","West Germany","125","0.0507313927741729","0.0423204399596909","0.0591423455886549","0"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","East Germany","99","0.0935315657429362","0.0762457337735128","0.11081739771236","0"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","West Germany","162","0.0546416294030346","0.0466869968761871","0.062596261929882","0"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","East Germany","53","0.0744900770570057","0.0556610646502752","0.0933190894637363","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","West Germany","99","0.0839237196986776","0.0688280017895238","0.0990194376078315","0"
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","East Germany","35","0.0900832192863601","0.0607519852931045","0.119414453279616","0"
"0 Completely dissatisfied","2004","Single parent ","West Germany","60","0.0982703283382206","0.0774064953171662","0.119134161359275","0"
"0 Completely dissatisfied","2004","Single parent ","East Germany","27","","","","0"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","West Germany","132","0.0275448685087719","0.0231374098995791","0.0319523271179647","1"
"1 on Scale 1 to 10","2004","(Married) couple without C. ","East Germany","55","0.0400036558620793","0.03096812558349","0.0490391861406685","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","West Germany","57","0.0226010893170964","0.0163876099847003","0.0288145686494925","1"
"1 on Scale 1 to 10","2004","1-pers.-HH","East Germany","34","0.052264035213866","0.0359621913375067","0.0685658790902252","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","West Germany","91","0.0393450100024451","0.0318935599286777","0.0467964600762124","1"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","East Germany","35","0.0442433635651802","0.0320356994521158","0.0564510276782446","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","West Germany","46","0.0385054738369519","0.0280298418196846","0.0489811058542191","1"
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","East Germany","22","","","","1"
"1 on Scale 1 to 10","2004","Single parent ","West Germany","42","0.0565519903837045","0.0403627061429707","0.0727412746244382","1"
"1 on Scale 1 to 10","2004","Single parent ","East Germany","12","","","","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","West Germany","89","0.0344415198367315","0.0280590244564815","0.0408240152169814","1"
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","East Germany","38","0.0791033728412271","0.059748481744345","0.0984582639381091","1"
"10 Completely satisfied","2004","(Married) couple without C. ","West Germany","371","0.058850993567542","0.0525131838178676","0.0651888033172163","10"
"10 Completely satisfied","2004","(Married) couple without C. ","East Germany","32","0.0174535827442545","0.0114156558893474","0.0234915095991616","10"
"10 Completely satisfied","2004","1-pers.-HH","West Germany","141","0.06531248268369","0.0549833093665487","0.0756416560008313","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","East Germany","11","","","","10"
"10 Completely satisfied","2004","1-pers.-HH","East Germany","31","0.0454766037925746","0.0302157482724061","0.0607374593127432","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","East Germany","18","","","","10"
"10 Completely satisfied","2004","Couple + C. LE 16 ","West Germany","131","0.0315255929412964","0.0254100394373012","0.0376411464452916","10"
"10 Completely satisfied","2004","Couple + C. GT 16 ","West Germany","122","0.0492853058875724","0.0409887837612601","0.0575818280138847","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","West Germany","66","0.0533105784446185","0.0410797450653737","0.0655414118238633","10"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","East Germany","15","","","","10"
"10 Completely satisfied","2004","Single parent ","East Germany","7","","","","10"
"10 Completely satisfied","2004","Single parent ","West Germany","28","","","","10"
"2 on Scale 1 to 10","2004","1-pers.-HH","West Germany","100","0.0491487392469114","0.0401112721063102","0.0581862063875126","2"
"2 on Scale 1 to 10","2004","1-pers.-HH","East Germany","54","0.0826883242390049","0.0625152477207187","0.102861400757291","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","West Germany","119","0.0377963188040626","0.0304871077353702","0.045105529872755","2"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","East Germany","99","0.0960077558222703","0.078518539345181","0.11349697229936","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","West Germany","142","0.0461556911459795","0.0388120501147898","0.0534993321771693","2"
"2 on Scale 1 to 10","2004","Single parent ","East Germany","34","0.1297455342138","0.0906652007716221","0.168825867655978","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","West Germany","196","0.0413548605800335","0.0359928789425335","0.0467168422175336","2"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","East Germany","109","0.0582938326921053","0.0474909906196527","0.0690966747645579","2"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","East Germany","52","0.0656068280658587","0.0478515638759565","0.0833620922557609","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","East Germany","34","0.0854613920813744","0.0568200376364673","0.114102746526281","2"
"2 on Scale 1 to 10","2004","Single parent ","West Germany","75","0.0926554442080883","0.0723334508725894","0.112977437543587","2"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","West Germany","76","0.0763612533796105","0.0619024222321589","0.0908200845270622","2"
