"pli0097_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Daily","1994","Mecklenburg-Western Pomerania","Part Time","","","",""
"Daily","1994","Mecklenburg-Western Pomerania","Not Working","","","",""
"Daily","1994","Saxony","Full Time","","","",""
"Daily","1994","Saxony","Part Time","","","",""
"Daily","1994","Saxony","Not Working","","","",""
"Daily","1994","Saxony-Anhalt","Full Time","","","",""
"Daily","1994","Saxony-Anhalt","Part Time","","","",""
"Daily","1994","Saxony-Anhalt","Not Working","","","",""
"Daily","1994","Thuringia","Full Time","","","",""
"Daily","1994","Thuringia","Part Time","","","",""
"Daily","1994","Thuringia","Not Working","","","",""
"Min 1x per week","1994","Schleswig-Holstein","Full Time","1","","",""
"Min 1x per week","1994","Schleswig-Holstein","Part Time","","","",""
"Min 1x per week","1994","Schleswig-Holstein","Not Working","1","","",""
"Min 1x per week","1994","Hamburg","Full Time","1","","",""
"Min 1x per week","1994","Hamburg","Part Time","","","",""
"Min 1x per week","1994","Hamburg","Not Working","","","",""
"Min 1x per week","1994","Lower Saxony","Full Time","5","","",""
"Min 1x per week","1994","Lower Saxony","Part Time","2","","",""
"Min 1x per week","1994","Lower Saxony","Not Working","5","","",""
"Min 1x per week","1994","Bremen","Full Time","1","","",""
"Min 1x per week","1994","Bremen","Part Time","","","",""
"Min 1x per week","1994","Bremen","Not Working","1","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Full Time","10","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Part Time","4","","",""
"Min 1x per week","1994","North Rhine-Westphalia","Not Working","1","","",""
"Min 1x per week","1994","Hesse","Full Time","6","","",""
"Min 1x per week","1994","Hesse","Part Time","1","","",""
"Min 1x per week","1994","Hesse","Not Working","","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Full Time","4","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Min 1x per week","1994","Rhineland-Palatinate,Saarland","Not Working","1","","",""
"Min 1x per week","1994","Baden-Württemberg","Full Time","9","","",""
"Min 1x per week","1994","Baden-Württemberg","Part Time","1","","",""
"Min 1x per week","1994","Baden-Württemberg","Not Working","1","","",""
"Min 1x per week","1994","Bavaria","Full Time","7","","",""
"Min 1x per week","1994","Bavaria","Part Time","","","",""
"Min 1x per week","1994","Bavaria","Not Working","2","","",""
"Min 1x per week","1994","Berlin","Full Time","2","","",""
"Min 1x per week","1994","Berlin","Part Time","","","",""
"Min 1x per week","1994","Berlin","Not Working","2","","",""
"Min 1x per week","1994","Brandenburg","Full Time","2","","",""
"Min 1x per week","1994","Brandenburg","Part Time","1","","",""
"Min 1x per week","1994","Brandenburg","Not Working","2","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Full Time","4","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Min 1x per week","1994","Mecklenburg-Western Pomerania","Not Working","2","","",""
"Min 1x per week","1994","Saxony","Full Time","5","","",""
"Min 1x per week","1994","Saxony","Part Time","","","",""
"Min 1x per week","1994","Saxony","Not Working","3","","",""
"Min 1x per week","1994","Saxony-Anhalt","Full Time","13","","",""
"Min 1x per week","1994","Saxony-Anhalt","Part Time","","","",""
"Min 1x per week","1994","Saxony-Anhalt","Not Working","","","",""
"Min 1x per week","1994","Thuringia","Full Time","3","","",""
"Min 1x per week","1994","Thuringia","Part Time","","","",""
"Min 1x per week","1994","Thuringia","Not Working","1","","",""
"Min 1x per month","1994","Schleswig-Holstein","Full Time","2","","",""
"Min 1x per month","1994","Schleswig-Holstein","Part Time","1","","",""
"Min 1x per month","1994","Schleswig-Holstein","Not Working","2","","",""
"Min 1x per month","1994","Hamburg","Full Time","","","",""
"Min 1x per month","1994","Hamburg","Part Time","","","",""
"Min 1x per month","1994","Hamburg","Not Working","1","","",""
"Min 1x per month","1994","Lower Saxony","Full Time","8","","",""
"Min 1x per month","1994","Lower Saxony","Part Time","4","","",""
"Min 1x per month","1994","Lower Saxony","Not Working","4","","",""
"Min 1x per month","1994","Bremen","Full Time","1","","",""
"Min 1x per month","1994","Bremen","Part Time","","","",""
"Min 1x per month","1994","Bremen","Not Working","1","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Full Time","13","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Part Time","6","","",""
"Min 1x per month","1994","North Rhine-Westphalia","Not Working","12","","",""
"Min 1x per month","1994","Hesse","Full Time","4","","",""
"Min 1x per month","1994","Hesse","Part Time","1","","",""
"Min 1x per month","1994","Hesse","Not Working","5","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Full Time","7","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Min 1x per month","1994","Rhineland-Palatinate,Saarland","Not Working","6","","",""
"Min 1x per month","1994","Baden-Württemberg","Full Time","10","","",""
"Min 1x per month","1994","Baden-Württemberg","Part Time","4","","",""
"Min 1x per month","1994","Baden-Württemberg","Not Working","1","","",""
"Min 1x per month","1994","Bavaria","Full Time","13","","",""
"Min 1x per month","1994","Bavaria","Part Time","5","","",""
"Min 1x per month","1994","Bavaria","Not Working","4","","",""
"Min 1x per month","1994","Berlin","Full Time","3","","",""
"Min 1x per month","1994","Berlin","Part Time","2","","",""
"Min 1x per month","1994","Berlin","Not Working","9","","",""
"Min 1x per month","1994","Brandenburg","Full Time","9","","",""
"Min 1x per month","1994","Brandenburg","Part Time","2","","",""
"Min 1x per month","1994","Brandenburg","Not Working","6","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Full Time","7","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Min 1x per month","1994","Mecklenburg-Western Pomerania","Not Working","5","","",""
"Min 1x per month","1994","Saxony","Full Time","14","","",""
"Min 1x per month","1994","Saxony","Part Time","2","","",""
"Min 1x per month","1994","Saxony","Not Working","9","","",""
"Min 1x per month","1994","Saxony-Anhalt","Full Time","8","","",""
"Min 1x per month","1994","Saxony-Anhalt","Part Time","2","","",""
"Min 1x per month","1994","Saxony-Anhalt","Not Working","","","",""
"Min 1x per month","1994","Thuringia","Full Time","9","","",""
"Min 1x per month","1994","Thuringia","Part Time","1","","",""
"Min 1x per month","1994","Thuringia","Not Working","2","","",""
"Rarely","1994","Schleswig-Holstein","Full Time","11","","",""
"Rarely","1994","Schleswig-Holstein","Part Time","1","","",""
"Rarely","1994","Schleswig-Holstein","Not Working","6","","",""
"Rarely","1994","Hamburg","Full Time","1","","",""
"Rarely","1994","Hamburg","Part Time","2","","",""
"Rarely","1994","Hamburg","Not Working","2","","",""
"Rarely","1994","Lower Saxony","Full Time","34","0.0871289002742432","0.0601249733023055","0.114132827246181"
"Rarely","1994","Lower Saxony","Part Time","13","","",""
"Rarely","1994","Lower Saxony","Not Working","19","","",""
"Rarely","1994","Bremen","Full Time","","","",""
"Rarely","1994","Bremen","Part Time","3","","",""
"Rarely","1994","Bremen","Not Working","2","","",""
"Rarely","1994","North Rhine-Westphalia","Full Time","74","0.071934748940912","0.0565250258233669","0.0873444720584572"
"Rarely","1994","North Rhine-Westphalia","Part Time","36","0.0795214728225376","0.0549571853574603","0.104085760287615"
"Rarely","1994","North Rhine-Westphalia","Not Working","35","0.0392442343246002","0.0265371386654726","0.0519513299837279"
"Rarely","1994","Hesse","Full Time","27","","",""
"Rarely","1994","Hesse","Part Time","13","","",""
"Rarely","1994","Hesse","Not Working","14","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Full Time","24","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Rarely","1994","Rhineland-Palatinate,Saarland","Not Working","11","","",""
"Rarely","1994","Baden-Württemberg","Full Time","55","0.0736787633961439","0.055665417643132","0.0916921091491558"
"Rarely","1994","Baden-Württemberg","Part Time","27","","",""
"Rarely","1994","Baden-Württemberg","Not Working","27","","",""
"Rarely","1994","Bavaria","Full Time","69","0.0913450146354755","0.0709561829467343","0.111733846324217"
"Rarely","1994","Bavaria","Part Time","20","","",""
"Rarely","1994","Bavaria","Not Working","45","0.0987240903497421","0.0724198921398135","0.125028288559671"
"Rarely","1994","Berlin","Full Time","11","","",""
"Rarely","1994","Berlin","Part Time","4","","",""
"Rarely","1994","Berlin","Not Working","8","","",""
"Rarely","1994","Brandenburg","Full Time","21","","",""
"Rarely","1994","Brandenburg","Part Time","6","","",""
"Rarely","1994","Brandenburg","Not Working","5","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Full Time","10","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Part Time","4","","",""
"Rarely","1994","Mecklenburg-Western Pomerania","Not Working","5","","",""
"Rarely","1994","Saxony","Full Time","35","0.0574593477260937","0.0380631806468412","0.0768555148053461"
"Rarely","1994","Saxony","Part Time","12","","",""
"Rarely","1994","Saxony","Not Working","21","","",""
"Rarely","1994","Saxony-Anhalt","Full Time","23","","",""
"Rarely","1994","Saxony-Anhalt","Part Time","5","","",""
"Rarely","1994","Saxony-Anhalt","Not Working","9","","",""
"Rarely","1994","Thuringia","Full Time","18","","",""
"Rarely","1994","Thuringia","Part Time","6","","",""
"Rarely","1994","Thuringia","Not Working","6","","",""
"Never","1994","Schleswig-Holstein","Full Time","108","0.838535280093483","0.773242123168015","0.90382843701895"
"Never","1994","Schleswig-Holstein","Part Time","61","0.975932607249968","0.938088152435646","1.01377706206429"
"Never","1994","Schleswig-Holstein","Not Working","88","0.901520146526648","0.842224386641213","0.960815906412084"
"Never","1994","Hamburg","Full Time","57","0.96477991471163","0.917743802949837","1.01181602647342"
"Never","1994","Hamburg","Part Time","21","","",""
"Never","1994","Hamburg","Not Working","58","0.981593714326636","0.947862487507167","1.0153249411461"
"Never","1994","Lower Saxony","Full Time","372","0.886699165149883","0.856350067410044","0.917048262889721"
"Never","1994","Lower Saxony","Part Time","170","0.858698178201194","0.809037649336989","0.908358707065399"
"Never","1994","Lower Saxony","Not Working","330","0.930789434766043","0.904497745050608","0.957081124481477"
"Never","1994","Bremen","Full Time","25","","",""
"Never","1994","Bremen","Part Time","11","","",""
"Never","1994","Bremen","Not Working","44","0.932044211047842","0.860847659554062","1.00324076254162"
"Never","1994","North Rhine-Westphalia","Full Time","983","0.904985296036782","0.887496803157053","0.922473788916512"
"Never","1994","North Rhine-Westphalia","Part Time","420","0.895826277307503","0.868090130748818","0.923562423866188"
"Never","1994","North Rhine-Westphalia","Not Working","849","0.945449314331845","0.930587524959956","0.960311103703735"
"Never","1994","Hesse","Full Time","371","0.865916442561936","0.832853327794049","0.898979557329824"
"Never","1994","Hesse","Part Time","166","0.909263047990713","0.867417846071767","0.951108249909659"
"Never","1994","Hesse","Not Working","301","0.927141070284968","0.89866451812099","0.955617622448946"
"Never","1994","Rhineland-Palatinate,Saarland","Full Time","239","0.870387577750913","0.830617863994911","0.910157291506914"
"Never","1994","Rhineland-Palatinate,Saarland","Part Time","90","0.900775731067869","0.841280861578527","0.960270600557211"
"Never","1994","Rhineland-Palatinate,Saarland","Not Working","235","0.933012557152951","0.902207056270275","0.963818058035627"
"Never","1994","Baden-Württemberg","Full Time","734","0.903927368273058","0.883608055179413","0.924246681366702"
"Never","1994","Baden-Württemberg","Part Time","327","0.891440469163086","0.859260841211273","0.923620097114898"
"Never","1994","Baden-Württemberg","Not Working","533","0.950214609434558","0.93223245413","0.968196764739116"
"Never","1994","Bavaria","Full Time","678","0.882845881634103","0.860085914173447","0.905605849094759"
"Never","1994","Bavaria","Part Time","283","0.906355563605484","0.873819648565179","0.938891478645789"
"Never","1994","Bavaria","Not Working","443","0.888008661934706","0.860199657946267","0.915817665923145"
"Never","1994","Berlin","Full Time","249","0.928222522964681","0.897145078460181","0.959299967469181"
"Never","1994","Berlin","Part Time","104","0.929698866091977","0.881923495555037","0.977474236628918"
"Never","1994","Berlin","Not Working","149","0.894252231810722","0.847751576665998","0.940752886955447"
"Never","1994","Brandenburg","Full Time","273","0.878519207919309","0.841856240786339","0.91518217505228"
"Never","1994","Brandenburg","Part Time","79","0.896321763679887","0.832630109824936","0.960013417534839"
"Never","1994","Brandenburg","Not Working","198","0.939585765351008","0.907438449539141","0.971733081162875"
"Never","1994","Mecklenburg-Western Pomerania","Full Time","159","0.892515210038165","0.847267859146889","0.93776256092944"
"Never","1994","Mecklenburg-Western Pomerania","Part Time","75","0.934106232249027","0.880407816861617","0.987804647636438"
"Never","1994","Mecklenburg-Western Pomerania","Not Working","134","0.897181638492788","0.847915651151512","0.946447625834063"
"Never","1994","Saxony","Full Time","499","0.914342110073632","0.891017006968402","0.937667213178862"
"Never","1994","Saxony","Part Time","137","0.902812131190089","0.855566207972735","0.950058054407443"
"Never","1994","Saxony","Not Working","384","0.92437564962432","0.898998949929194","0.949752349319447"
"Never","1994","Saxony-Anhalt","Full Time","303","0.890107087379001","0.857200009028867","0.923014165729136"
"Never","1994","Saxony-Anhalt","Part Time","101","0.906715189139977","0.851865126682053","0.961565251597901"
"Never","1994","Saxony-Anhalt","Not Working","231","0.955115976298636","0.928921096104679","0.981310856492593"
"Never","1994","Thuringia","Full Time","283","0.915230264201202","0.884372708375631","0.946087820026773"
"Never","1994","Thuringia","Part Time","105","0.961517009430284","0.925892247353217","0.997141771507352"
"Never","1994","Thuringia","Not Working","227","0.958269895477369","0.932756941349995","0.983782849604744"
"Daily","1995","Schleswig-Holstein","Full Time","","","",""
"Daily","1995","Schleswig-Holstein","Part Time","1","","",""
"Daily","1995","Schleswig-Holstein","Not Working","","","",""
"Daily","1995","Hamburg","Full Time","","","",""
"Daily","1995","Hamburg","Part Time","","","",""
"Daily","1995","Hamburg","Not Working","","","",""
"Daily","1995","Lower Saxony","Full Time","1","","",""
"Daily","1995","Lower Saxony","Part Time","1","","",""
"Daily","1995","Lower Saxony","Not Working","1","","",""
"Daily","1995","Bremen","Full Time","","","",""
"Daily","1995","Bremen","Part Time","","","",""
"Daily","1995","Bremen","Not Working","1","","",""
"Daily","1995","North Rhine-Westphalia","Full Time","3","","",""
"Daily","1995","North Rhine-Westphalia","Part Time","","","",""
"Daily","1995","North Rhine-Westphalia","Not Working","1","","",""
"Daily","1995","Hesse","Full Time","","","",""
"Daily","1995","Hesse","Part Time","1","","",""
"Daily","1995","Hesse","Not Working","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Daily","1995","Baden-Württemberg","Full Time","2","","",""
"Daily","1995","Baden-Württemberg","Part Time","","","",""
"Daily","1995","Baden-Württemberg","Not Working","2","","",""
"Daily","1995","Bavaria","Full Time","3","","",""
"Daily","1995","Bavaria","Part Time","","","",""
"Daily","1995","Bavaria","Not Working","1","","",""
"Daily","1995","Berlin","Full Time","","","",""
"Daily","1995","Berlin","Part Time","","","",""
"Daily","1995","Berlin","Not Working","","","",""
"Daily","1995","Brandenburg","Full Time","1","","",""
"Daily","1995","Brandenburg","Part Time","","","",""
"Daily","1995","Brandenburg","Not Working","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Full Time","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Part Time","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Not Working","1","","",""
"Daily","1995","Saxony","Full Time","2","","",""
"Daily","1995","Saxony","Part Time","","","",""
"Daily","1995","Saxony","Not Working","1","","",""
"Daily","1995","Saxony-Anhalt","Full Time","1","","",""
"Daily","1995","Saxony-Anhalt","Part Time","","","",""
"Daily","1995","Saxony-Anhalt","Not Working","","","",""
"Daily","1995","Thuringia","Full Time","2","","",""
"Daily","1995","Thuringia","Part Time","","","",""
"Daily","1995","Thuringia","Not Working","","","",""
"Min 1x per week","1995","Schleswig-Holstein","Full Time","","","",""
"Min 1x per week","1995","Schleswig-Holstein","Part Time","1","","",""
"Min 1x per week","1995","Schleswig-Holstein","Not Working","1","","",""
"Min 1x per week","1995","Hamburg","Full Time","","","",""
"Min 1x per week","1995","Hamburg","Part Time","","","",""
"Min 1x per week","1995","Hamburg","Not Working","","","",""
"Min 1x per week","1995","Lower Saxony","Full Time","7","","",""
"Min 1x per week","1995","Lower Saxony","Part Time","2","","",""
"Min 1x per week","1995","Lower Saxony","Not Working","4","","",""
"Min 1x per week","1995","Bremen","Full Time","1","","",""
"Min 1x per week","1995","Bremen","Part Time","","","",""
"Min 1x per week","1995","Bremen","Not Working","","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Full Time","6","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Part Time","7","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Not Working","9","","",""
"Min 1x per week","1995","Hesse","Full Time","8","","",""
"Min 1x per week","1995","Hesse","Part Time","2","","",""
"Min 1x per week","1995","Hesse","Not Working","","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Full Time","5","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Part Time","2","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Not Working","3","","",""
"Min 1x per week","1995","Baden-Württemberg","Full Time","4","","",""
"Min 1x per week","1995","Baden-Württemberg","Part Time","1","","",""
"Min 1x per week","1995","Baden-Württemberg","Not Working","1","","",""
"Min 1x per week","1995","Bavaria","Full Time","9","","",""
"Min 1x per week","1995","Bavaria","Part Time","4","","",""
"Min 1x per week","1995","Bavaria","Not Working","3","","",""
"Min 1x per week","1995","Berlin","Full Time","4","","",""
"Min 1x per week","1995","Berlin","Part Time","","","",""
"Min 1x per week","1995","Berlin","Not Working","5","","",""
"Min 1x per week","1995","Brandenburg","Full Time","3","","",""
"Min 1x per week","1995","Brandenburg","Part Time","2","","",""
"Min 1x per week","1995","Brandenburg","Not Working","2","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Full Time","4","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Part Time","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Min 1x per week","1995","Saxony","Full Time","2","","",""
"Min 1x per week","1995","Saxony","Part Time","","","",""
"Min 1x per week","1995","Saxony","Not Working","7","","",""
"Min 1x per week","1995","Saxony-Anhalt","Full Time","8","","",""
"Min 1x per week","1995","Saxony-Anhalt","Part Time","","","",""
"Min 1x per week","1995","Saxony-Anhalt","Not Working","","","",""
"Min 1x per week","1995","Thuringia","Full Time","2","","",""
"Min 1x per week","1995","Thuringia","Part Time","","","",""
"Min 1x per week","1995","Thuringia","Not Working","1","","",""
"Min 1x per month","1995","Schleswig-Holstein","Full Time","2","","",""
"Min 1x per month","1995","Schleswig-Holstein","Part Time","","","",""
"Min 1x per month","1995","Schleswig-Holstein","Not Working","4","","",""
"Min 1x per month","1995","Hamburg","Full Time","1","","",""
"Min 1x per month","1995","Hamburg","Part Time","","","",""
"Min 1x per month","1995","Hamburg","Not Working","","","",""
"Min 1x per month","1995","Lower Saxony","Full Time","8","","",""
"Min 1x per month","1995","Lower Saxony","Part Time","5","","",""
"Min 1x per month","1995","Lower Saxony","Not Working","4","","",""
"Min 1x per month","1995","Bremen","Full Time","2","","",""
"Min 1x per month","1995","Bremen","Part Time","","","",""
"Min 1x per month","1995","Bremen","Not Working","2","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Full Time","17","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Part Time","10","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Not Working","12","","",""
"Min 1x per month","1995","Hesse","Full Time","8","","",""
"Min 1x per month","1995","Hesse","Part Time","1","","",""
"Min 1x per month","1995","Hesse","Not Working","4","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Full Time","8","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Part Time","1","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Not Working","4","","",""
"Min 1x per month","1995","Baden-Württemberg","Full Time","8","","",""
"Min 1x per month","1995","Baden-Württemberg","Part Time","7","","",""
"Min 1x per month","1995","Baden-Württemberg","Not Working","9","","",""
"Min 1x per month","1995","Bavaria","Full Time","20","","",""
"Min 1x per month","1995","Bavaria","Part Time","2","","",""
"Min 1x per month","1995","Bavaria","Not Working","7","","",""
"Min 1x per month","1995","Berlin","Full Time","6","","",""
"Min 1x per month","1995","Berlin","Part Time","2","","",""
"Min 1x per month","1995","Berlin","Not Working","7","","",""
"Min 1x per month","1995","Brandenburg","Full Time","7","","",""
"Min 1x per month","1995","Brandenburg","Part Time","1","","",""
"Min 1x per month","1995","Brandenburg","Not Working","9","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Full Time","4","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Part Time","3","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Not Working","7","","",""
"Min 1x per month","1995","Saxony","Full Time","11","","",""
"Min 1x per month","1995","Saxony","Part Time","2","","",""
"Min 1x per month","1995","Saxony","Not Working","8","","",""
"Min 1x per month","1995","Saxony-Anhalt","Full Time","7","","",""
"Min 1x per month","1995","Saxony-Anhalt","Part Time","3","","",""
"Min 1x per month","1995","Saxony-Anhalt","Not Working","4","","",""
"Min 1x per month","1995","Thuringia","Full Time","9","","",""
"Min 1x per month","1995","Thuringia","Part Time","2","","",""
"Min 1x per month","1995","Thuringia","Not Working","3","","",""
"Rarely","1995","Schleswig-Holstein","Full Time","10","","",""
"Rarely","1995","Schleswig-Holstein","Part Time","7","","",""
"Rarely","1995","Schleswig-Holstein","Not Working","7","","",""
"Rarely","1995","Hamburg","Full Time","4","","",""
"Rarely","1995","Hamburg","Part Time","3","","",""
"Rarely","1995","Hamburg","Not Working","2","","",""
"Rarely","1995","Lower Saxony","Full Time","40","0.127611609639623","0.0965762603160884","0.158646958963159"
"Rarely","1995","Lower Saxony","Part Time","16","","",""
"Rarely","1995","Lower Saxony","Not Working","24","","",""
"Rarely","1995","Bremen","Full Time","","","",""
"Rarely","1995","Bremen","Part Time","1","","",""
"Rarely","1995","Bremen","Not Working","2","","",""
"Rarely","1995","North Rhine-Westphalia","Full Time","108","0.108557478413913","0.089944118439735","0.12717083838809"
"Rarely","1995","North Rhine-Westphalia","Part Time","42","0.0732938708405332","0.0516504780905303","0.0949372635905362"
"Rarely","1995","North Rhine-Westphalia","Not Working","49","0.0595230151759454","0.0444934587195426","0.0745525716323482"
"Rarely","1995","Hesse","Full Time","32","0.0904735800651061","0.0623267046667768","0.118620455463435"
"Rarely","1995","Hesse","Part Time","16","","",""
"Rarely","1995","Hesse","Not Working","27","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Full Time","37","0.158390664945065","0.115927830154232","0.200853499735898"
"Rarely","1995","Rhineland-Palatinate,Saarland","Part Time","8","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Not Working","20","","",""
"Rarely","1995","Baden-Württemberg","Full Time","65","0.10366762535418","0.0827397373063366","0.124595513402023"
"Rarely","1995","Baden-Württemberg","Part Time","16","","",""
"Rarely","1995","Baden-Württemberg","Not Working","29","","",""
"Rarely","1995","Bavaria","Full Time","83","0.109132509508186","0.0870659799895023","0.13119903902687"
"Rarely","1995","Bavaria","Part Time","25","","",""
"Rarely","1995","Bavaria","Not Working","46","0.0885936453592511","0.0649955036076827","0.11219178711082"
"Rarely","1995","Berlin","Full Time","19","","",""
"Rarely","1995","Berlin","Part Time","4","","",""
"Rarely","1995","Berlin","Not Working","8","","",""
"Rarely","1995","Brandenburg","Full Time","29","","",""
"Rarely","1995","Brandenburg","Part Time","5","","",""
"Rarely","1995","Brandenburg","Not Working","14","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Full Time","19","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Part Time","5","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Not Working","4","","",""
"Rarely","1995","Saxony","Full Time","41","0.0899942417529001","0.0651332396017729","0.114855243904027"
"Rarely","1995","Saxony","Part Time","12","","",""
"Rarely","1995","Saxony","Not Working","29","","",""
"Rarely","1995","Saxony-Anhalt","Full Time","44","0.111576773030499","0.0780613201326196","0.145092225928378"
"Rarely","1995","Saxony-Anhalt","Part Time","12","","",""
"Rarely","1995","Saxony-Anhalt","Not Working","11","","",""
"Rarely","1995","Thuringia","Full Time","30","0.0787505039604804","0.0488632443155891","0.108637763605372"
"Rarely","1995","Thuringia","Part Time","9","","",""
"Rarely","1995","Thuringia","Not Working","6","","",""
"Never","1995","Schleswig-Holstein","Full Time","102","0.835016877963638","0.766883008973574","0.903150746953702"
"Never","1995","Schleswig-Holstein","Part Time","58","0.811996869546647","0.718441136168486","0.905552602924808"
"Never","1995","Schleswig-Holstein","Not Working","87","0.836296228846935","0.763410935680044","0.909181522013825"
"Never","1995","Hamburg","Full Time","50","0.887878570604749","0.804493587275948","0.971263553933549"
"Never","1995","Hamburg","Part Time","21","","",""
"Never","1995","Hamburg","Not Working","49","0.975415800612525","0.932916094103751","1.0179155071213"
"Never","1995","Lower Saxony","Full Time","388","0.829551918372694","0.794575571222672","0.864528265522717"
"Never","1995","Lower Saxony","Part Time","180","0.860015297198084","0.812402205235524","0.907628389160643"
"Never","1995","Lower Saxony","Not Working","361","0.910149656817139","0.881912806278486","0.938386507355792"
"Never","1995","Bremen","Full Time","26","","",""
"Never","1995","Bremen","Part Time","16","","",""
"Never","1995","Bremen","Not Working","45","0.883894813191751","0.795099674003294","0.972689952380209"
"Never","1995","North Rhine-Westphalia","Full Time","939","0.866517452227629","0.846168168328685","0.886866736126574"
"Never","1995","North Rhine-Westphalia","Part Time","498","0.896436753946977","0.871133105346141","0.921740402547814"
"Never","1995","North Rhine-Westphalia","Not Working","881","0.916015043090234","0.898396026211271","0.933634059969197"
"Never","1995","Hesse","Full Time","351","0.845662840829556","0.810214532210514","0.881111149448599"
"Never","1995","Hesse","Part Time","181","0.900186880264157","0.858747789589097","0.941625970939217"
"Never","1995","Hesse","Not Working","317","0.858876520153739","0.822298223937435","0.895454816370043"
"Never","1995","Rhineland-Palatinate,Saarland","Full Time","233","0.79142715743032","0.744174822307176","0.838679492553463"
"Never","1995","Rhineland-Palatinate,Saarland","Part Time","118","0.927644615447208","0.882937208848119","0.972352022046296"
"Never","1995","Rhineland-Palatinate,Saarland","Not Working","267","0.907873310277864","0.874815066076602","0.940931554479127"
"Never","1995","Baden-Württemberg","Full Time","736","0.881409916522858","0.859213521756591","0.903606311289125"
"Never","1995","Baden-Württemberg","Part Time","342","0.89895589409726","0.868079097765251","0.929832690429269"
"Never","1995","Baden-Württemberg","Not Working","578","0.911160397382569","0.888747216925667","0.933573577839471"
"Never","1995","Bavaria","Full Time","652","0.841071175612235","0.815196904807487","0.866945446416983"
"Never","1995","Bavaria","Part Time","329","0.915996370212082","0.887341876256251","0.944650864167913"
"Never","1995","Bavaria","Not Working","500","0.888829446315678","0.862724392383049","0.914934500248307"
"Never","1995","Berlin","Full Time","227","0.891236017489283","0.853097217539351","0.929374817439214"
"Never","1995","Berlin","Part Time","105","0.930536992616495","0.883240360793481","0.977833624439508"
"Never","1995","Berlin","Not Working","177","0.90361352679606","0.862402409929684","0.944824643662436"
"Never","1995","Brandenburg","Full Time","254","0.843451783315805","0.801915405746678","0.884988160884933"
"Never","1995","Brandenburg","Part Time","69","0.929565115438418","0.872412443267981","0.986717787608856"
"Never","1995","Brandenburg","Not Working","191","0.883244539540841","0.840419251123306","0.926069827958376"
"Never","1995","Mecklenburg-Western Pomerania","Full Time","171","0.891813685123043","0.848548484092158","0.935078886153929"
"Never","1995","Mecklenburg-Western Pomerania","Part Time","67","0.922855749467897","0.862469764781732","0.983241734154061"
