"pli0097_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2000","Couple + C. GT 16 ","direct migration background","","","","","3"
"Min 1x per month","2000","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","no migration background","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Min 1x per week","2000","1-pers.-HH","indirect migration background","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","no migration background","","","","","2"
"Min 1x per week","2000","1-pers.-HH","no migration background","","","","","2"
"Min 1x per week","2000","1-pers.-HH","direct migration background","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","direct migration background","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","indirect migration background","","","","","2"
"Min 1x per week","2000","Single parent ","no migration background","","","","","2"
"Min 1x per week","2000","Single parent ","direct migration background","","","","","2"
"Min 1x per week","2000","Single parent ","indirect migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","no migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","direct migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","no migration background","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","direct migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","no migration background","","","","","2"
"Never","2000","1-pers.-HH","direct migration background","","","","","5"
"Never","2000","(Married) couple without C. ","no migration background","","","","","5"
"Never","2000","1-pers.-HH","no migration background","","","","","5"
"Never","2000","1-pers.-HH","indirect migration background","","","","","5"
"Never","2000","(Married) couple without C. ","direct migration background","","","","","5"
"Never","2000","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","2000","Single parent ","no migration background","","","","","5"
"Never","2000","Single parent ","direct migration background","","","","","5"
"Never","2000","Single parent ","indirect migration background","","","","","5"
"Never","2000","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","2000","Couple + C. LE 16 ","direct migration background","","","","","5"
"Never","2000","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","2000","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","2000","Couple + C. GT 16 ","direct migration background","","","","","5"
"Never","2000","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2000","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","2000","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Never","2000","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Rarely","2000","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","2000","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","2000","1-pers.-HH","no migration background","","","","","4"
"Rarely","2000","1-pers.-HH","direct migration background","","","","","4"
"Rarely","2000","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","2000","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","2000","Single parent ","no migration background","","","","","4"
"Rarely","2000","Single parent ","direct migration background","","","","","4"
"Rarely","2000","Single parent ","indirect migration background","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","direct migration background","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Daily","2001","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2001","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2001","1-pers.-HH","no migration background","","","","","1"
"Daily","2001","1-pers.-HH","direct migration background","","","","","1"
"Daily","2001","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2001","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2001","Single parent ","no migration background","","","","","1"
"Daily","2001","Single parent ","direct migration background","","","","","1"
"Daily","2001","Single parent ","indirect migration background","","","","","1"
"Daily","2001","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2001","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2001","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Daily","2001","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2001","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2001","Couple + C. GT 16 ","direct migration background","","","","","1"
"Min 1x per month","2001","1-pers.-HH","no migration background","45","0.0179196527579406","0.0128544587284523","0.0229848467874288","3"
"Min 1x per month","2001","(Married) couple without C. ","indirect migration background","","","","","3"
"Min 1x per month","2001","(Married) couple without C. ","direct migration background","9","","","","3"
"Min 1x per month","2001","1-pers.-HH","direct migration background","4","","","","3"
"Min 1x per month","2001","1-pers.-HH","indirect migration background","1","","","","3"
"Min 1x per month","2001","(Married) couple without C. ","no migration background","133","0.0217684420824475","0.018064619329643","0.025472264835252","3"
"Min 1x per month","2001","Single parent ","no migration background","9","","","","3"
"Min 1x per month","2001","Single parent ","direct migration background","2","","","","3"
"Min 1x per month","2001","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","2001","Couple + C. LE 16 ","no migration background","82","0.0229077606798852","0.0181078144306954","0.027707706929075","3"
"Min 1x per month","2001","Couple + C. LE 16 ","direct migration background","2","","","","3"
"Min 1x per month","2001","Couple + C. LE 16 ","indirect migration background","1","","","","3"
"Min 1x per month","2001","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","no migration background","19","","","","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","direct migration background","4","","","","3"
"Min 1x per month","2001","Couple + C. GT 16 ","direct migration background","4","","","","3"
"Min 1x per month","2001","Couple + C. GT 16 ","no migration background","55","0.0193292411807001","0.0143277903482914","0.0243306920131089","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Min 1x per week","2001","1-pers.-HH","no migration background","20","","","","2"
"Min 1x per week","2001","1-pers.-HH","direct migration background","1","","","","2"
"Min 1x per week","2001","1-pers.-HH","indirect migration background","","","","","2"
"Min 1x per week","2001","(Married) couple without C. ","no migration background","51","0.00901981808490271","0.00662017273812448","0.0114194634316809","2"
"Min 1x per week","2001","(Married) couple without C. ","direct migration background","5","","","","2"
"Min 1x per week","2001","(Married) couple without C. ","indirect migration background","1","","","","2"
"Min 1x per week","2001","Single parent ","no migration background","3","","","","2"
"Min 1x per week","2001","Single parent ","direct migration background","1","","","","2"
"Min 1x per week","2001","Single parent ","indirect migration background","","","","","2"
"Min 1x per week","2001","Couple + C. LE 16 ","no migration background","36","0.0104177192842072","0.00716018080836677","0.0136752577600476","2"
"Min 1x per week","2001","Couple + C. LE 16 ","direct migration background","","","","","2"
"Min 1x per week","2001","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Min 1x per week","2001","Couple + C. GT 16 ","no migration background","44","0.016017259398407","0.0114567344780259","0.0205777843187882","2"
"Min 1x per week","2001","Couple + C. GT 16 ","direct migration background","3","","","","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","indirect migration background","1","","","","2"
"Min 1x per week","2001","Couple + C. GT 16 ","indirect migration background","3","","","","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","no migration background","11","","","","2"
"Never","2001","(Married) couple without C. ","direct migration background","707","0.956152921548095","0.941499080775002","0.970806762321189","5"
"Never","2001","1-pers.-HH","no migration background","2418","0.921700445398015","0.911443162685994","0.931957728110036","5"
"Never","2001","(Married) couple without C. ","no migration background","5355","0.893523614119379","0.885694811307946","0.901352416930812","5"
"Never","2001","(Married) couple without C. ","indirect migration background","103","0.957306649709082","0.919001085956099","0.995612213462065","5"
"Never","2001","1-pers.-HH","direct migration background","223","0.934270163979713","0.902720740151709","0.965819587807718","5"
"Never","2001","1-pers.-HH","indirect migration background","90","0.937708659948461","0.889858559534083","0.985558760362839","5"
"Never","2001","Single parent ","no migration background","853","0.933131120729429","0.916892486165367","0.949369755293492","5"
"Never","2001","Single parent ","direct migration background","140","0.934321756089992","0.894139838364711","0.974503673815273","5"
"Never","2001","Single parent ","indirect migration background","56","0.922682655860134","0.853944363878592","0.991420947841676","5"
"Never","2001","Couple + C. LE 16 ","no migration background","3339","0.890374427183687","0.880350923592996","0.900397930774378","5"
"Never","2001","Couple + C. LE 16 ","direct migration background","797","0.972947704468066","0.961890581315494","0.984004827620639","5"
"Never","2001","Couple + C. LE 16 ","indirect migration background","155","0.934188543315632","0.896123852275884","0.972253234355379","5"
"Never","2001","Couple + C. GT 16 ","no migration background","2586","0.892514664048173","0.881263193762905","0.903766134333442","5"
"Never","2001","Couple + C. GT 16 ","direct migration background","457","0.971766588716592","0.956839325891965","0.986693851541218","5"
"Never","2001","Couple + C. LE and GT 16","direct migration background","296","0.959856083813366","0.937862281997313","0.981849885629418","5"
"Never","2001","Couple + C. LE and GT 16","indirect migration background","103","0.983644172838274","0.959497882050991","1.00779046362556","5"
"Never","2001","Couple + C. GT 16 ","indirect migration background","200","0.940489319583492","0.908567969197654","0.97241066996933","5"
"Never","2001","Couple + C. LE and GT 16","no migration background","1178","0.89726336472869","0.88089070186548","0.913636027591899","5"
"Rarely","2001","1-pers.-HH","indirect migration background","7","","","","4"
"Rarely","2001","(Married) couple without C. ","no migration background","424","0.0756881257132709","0.0689747828516017","0.0824014685749401","4"
"Rarely","2001","1-pers.-HH","no migration background","152","0.052904593673996","0.0443578370363807","0.0614513503116113","4"
"Rarely","2001","1-pers.-HH","direct migration background","9","","","","4"
"Rarely","2001","(Married) couple without C. ","direct migration background","29","","","","4"
"Rarely","2001","(Married) couple without C. ","indirect migration background","3","","","","4"
"Rarely","2001","Single parent ","no migration background","44","0.0542362150980699","0.0395130162822849","0.0689594139138549","4"
"Rarely","2001","Single parent ","direct migration background","3","","","","4"
"Rarely","2001","Single parent ","indirect migration background","2","","","","4"
"Rarely","2001","Couple + C. LE 16 ","no migration background","275","0.0763000928522203","0.0677827278922501","0.0848174578121905","4"
"Rarely","2001","Couple + C. LE 16 ","direct migration background","28","","","","4"
"Rarely","2001","Couple + C. LE 16 ","indirect migration background","7","","","","4"
"Rarely","2001","Couple + C. GT 16 ","no migration background","226","0.0721388353727194","0.062740454292824","0.0815372164526148","4"
"Rarely","2001","Couple + C. GT 16 ","direct migration background","9","","","","4"
"Rarely","2001","Couple + C. GT 16 ","indirect migration background","8","","","","4"
"Rarely","2001","Couple + C. LE and GT 16","no migration background","113","0.081562083539796","0.0668027842220851","0.0963213828575069","4"
"Rarely","2001","Couple + C. LE and GT 16","direct migration background","6","","","","4"
"Rarely","2001","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Daily","2002","1-pers.-HH","no migration background","","","","","1"
"Daily","2002","1-pers.-HH","direct migration background","","","","","1"
"Daily","2002","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2002","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2002","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2002","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2002","Single parent ","no migration background","","","","","1"
"Daily","2002","Single parent ","direct migration background","","","","","1"
"Daily","2002","Single parent ","indirect migration background","","","","","1"
"Daily","2002","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2002","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2002","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2002","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2002","Couple + C. GT 16 ","direct migration background","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2002","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Min 1x per month","2002","1-pers.-HH","no migration background","","","","","3"
"Min 1x per month","2002","1-pers.-HH","direct migration background","","","","","3"
"Min 1x per month","2002","1-pers.-HH","indirect migration background","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","no migration background","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","direct migration background","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","indirect migration background","","","","","3"
"Min 1x per month","2002","Single parent ","no migration background","","","","","3"
"Min 1x per month","2002","Single parent ","direct migration background","","","","","3"
"Min 1x per month","2002","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","no migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","direct migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","no migration background","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","direct migration background","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","no migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Min 1x per week","2002","1-pers.-HH","no migration background","","","","","2"
"Min 1x per week","2002","1-pers.-HH","direct migration background","","","","","2"
"Min 1x per week","2002","1-pers.-HH","indirect migration background","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","no migration background","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","direct migration background","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","indirect migration background","","","","","2"
"Min 1x per week","2002","Single parent ","no migration background","","","","","2"
"Min 1x per week","2002","Single parent ","direct migration background","","","","","2"
"Min 1x per week","2002","Single parent ","indirect migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","no migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","direct migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","no migration background","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","direct migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","no migration background","","","","","2"
"Never","2002","1-pers.-HH","no migration background","","","","","5"
"Never","2002","1-pers.-HH","direct migration background","","","","","5"
"Never","2002","1-pers.-HH","indirect migration background","","","","","5"
"Never","2002","(Married) couple without C. ","no migration background","","","","","5"
"Never","2002","(Married) couple without C. ","direct migration background","","","","","5"
"Never","2002","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","2002","Single parent ","no migration background","","","","","5"
"Never","2002","Single parent ","direct migration background","","","","","5"
"Never","2002","Single parent ","indirect migration background","","","","","5"
"Never","2002","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","2002","Couple + C. LE 16 ","direct migration background","","","","","5"
"Never","2002","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","2002","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","2002","Couple + C. GT 16 ","direct migration background","","","","","5"
"Never","2002","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Never","2002","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Never","2002","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2002","Couple + C. LE and GT 16","no migration background","","","","","5"
"Rarely","2002","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","2002","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","2002","1-pers.-HH","no migration background","","","","","4"
"Rarely","2002","1-pers.-HH","direct migration background","","","","","4"
"Rarely","2002","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","2002","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","2002","Single parent ","no migration background","","","","","4"
"Rarely","2002","Single parent ","direct migration background","","","","","4"
"Rarely","2002","Single parent ","indirect migration background","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","direct migration background","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","no migration background","","","","","4"
"Daily","2003","1-pers.-HH","no migration background","2","","","","1"
"Daily","2003","1-pers.-HH","direct migration background","","","","","1"
"Daily","2003","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2003","(Married) couple without C. ","no migration background","19","","","","1"
"Daily","2003","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2003","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2003","Single parent ","no migration background","1","","","","1"
"Daily","2003","Single parent ","direct migration background","","","","","1"
"Daily","2003","Single parent ","indirect migration background","","","","","1"
"Daily","2003","Couple + C. LE 16 ","no migration background","6","","","","1"
"Daily","2003","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2003","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2003","Couple + C. GT 16 ","no migration background","10","","","","1"
"Daily","2003","Couple + C. GT 16 ","direct migration background","1","","","","1"
"Daily","2003","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2003","Couple + C. LE and GT 16","no migration background","3","","","","1"
"Daily","2003","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2003","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Min 1x per month","2003","1-pers.-HH","direct migration background","2","","","","3"
"Min 1x per month","2003","(Married) couple without C. ","no migration background","156","0.0230584770216693","0.0193876617103662","0.0267292923329725","3"
"Min 1x per month","2003","1-pers.-HH","no migration background","45","0.0170332652758722","0.0121122759708893","0.0219542545808552","3"
"Min 1x per month","2003","1-pers.-HH","indirect migration background","4","","","","3"
"Min 1x per month","2003","(Married) couple without C. ","direct migration background","4","","","","3"
"Min 1x per month","2003","(Married) couple without C. ","indirect migration background","2","","","","3"
"Min 1x per month","2003","Single parent ","no migration background","13","","","","3"
"Min 1x per month","2003","Single parent ","direct migration background","","","","","3"
"Min 1x per month","2003","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","2003","Couple + C. LE 16 ","no migration background","73","0.0247002991078689","0.0195750860833969","0.0298255121323409","3"
"Min 1x per month","2003","Couple + C. LE 16 ","direct migration background","5","","","","3"
"Min 1x per month","2003","Couple + C. LE 16 ","indirect migration background","1","","","","3"
"Min 1x per month","2003","Couple + C. GT 16 ","no migration background","89","0.0250387573362154","0.0197272517214979","0.0303502629509329","3"
"Min 1x per month","2003","Couple + C. GT 16 ","direct migration background","7","","","","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","no migration background","32","0.0137840906439421","0.00770696173791284","0.0198612195499713","3"
"Min 1x per month","2003","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","indirect migration background","1","","","","3"
"Min 1x per week","2003","1-pers.-HH","no migration background","32","0.010407407089171","0.00654788487549366","0.0142669293028483","2"
"Min 1x per week","2003","1-pers.-HH","direct migration background","","","","","2"
"Min 1x per week","2003","1-pers.-HH","indirect migration background","","","","","2"
"Min 1x per week","2003","(Married) couple without C. ","no migration background","66","0.00897158023847566","0.00666541475518398","0.0112777457217673","2"
"Min 1x per week","2003","(Married) couple without C. ","direct migration background","4","","","","2"
"Min 1x per week","2003","(Married) couple without C. ","indirect migration background","","","","","2"
"Min 1x per week","2003","Single parent ","no migration background","3","","","","2"
"Min 1x per week","2003","Single parent ","direct migration background","4","","","","2"
"Min 1x per week","2003","Single parent ","indirect migration background","","","","","2"
"Min 1x per week","2003","Couple + C. LE 16 ","no migration background","30","0.00745570945158749","0.00461510211227541","0.0102963167908996","2"
"Min 1x per week","2003","Couple + C. LE 16 ","direct migration background","4","","","","2"
"Min 1x per week","2003","Couple + C. LE 16 ","indirect migration background","2","","","","2"
"Min 1x per week","2003","Couple + C. GT 16 ","no migration background","40","0.00949645235564498","0.00619939655025015","0.0127935081610398","2"
"Min 1x per week","2003","Couple + C. GT 16 ","direct migration background","3","","","","2"
"Min 1x per week","2003","Couple + C. GT 16 ","indirect migration background","3","","","","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","no migration background","8","","","","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Never","2003","1-pers.-HH","no migration background","2362","0.899148040531019","0.887695763974918","0.910600317087119","5"
"Never","2003","1-pers.-HH","indirect migration background","73","0.867776408458299","0.794460273973055","0.941092542943543","5"
"Never","2003","(Married) couple without C. ","no migration background","5586","0.867471299833994","0.859178609138067","0.875763990529921","5"
"Never","2003","1-pers.-HH","direct migration background","217","0.920706765494115","0.886087416532418","0.955326114455812","5"
"Never","2003","(Married) couple without C. ","direct migration background","698","0.944890167535459","0.928459916564769","0.961320418506148","5"
"Never","2003","(Married) couple without C. ","indirect migration background","110","0.860090957713771","0.798282132565895","0.921899782861648","5"
"Never","2003","Single parent ","no migration background","821","0.902324009860146","0.883024720512427","0.921623299207865","5"
"Never","2003","Single parent ","direct migration background","136","0.96162582386333","0.930140898845057","0.993110748881603","5"
"Never","2003","Single parent ","indirect migration background","62","0.988768563573699","0.962950534784697","1.0145865923627","5"
"Never","2003","Couple + C. LE 16 ","no migration background","3031","0.861688731939668","0.850288970636118","0.873088493243219","5"
"Never","2003","Couple + C. LE 16 ","direct migration background","630","0.918714437865814","0.897991236965909","0.939437638765719","5"
"Never","2003","Couple + C. LE 16 ","indirect migration background","164","0.922880717751169","0.883354674438885","0.962406761063453","5"
"Never","2003","Couple + C. GT 16 ","no migration background","2847","0.858879079161668","0.847043778466081","0.870714379857255","5"
"Never","2003","Couple + C. GT 16 ","direct migration background","398","0.925992496320531","0.901191574807587","0.950793417833474","5"
"Never","2003","Couple + C. GT 16 ","indirect migration background","167","0.868207996464266","0.819854755665635","0.916561237262897","5"
"Never","2003","Couple + C. LE and GT 16","no migration background","1183","0.847981762896748","0.829267854972694","0.866695670820803","5"
"Never","2003","Couple + C. LE and GT 16","direct migration background","280","0.953249806734727","0.929119130424062","0.977380483045392","5"
"Never","2003","Couple + C. LE and GT 16","indirect migration background","122","0.936907575528143","0.894951948175348","0.978863202880938","5"
"Rarely","2003","1-pers.-HH","indirect migration background","5","","","","4"
"Rarely","2003","(Married) couple without C. ","no migration background","595","0.0988591283655695","0.0915592155584177","0.106159041172721","4"
"Rarely","2003","1-pers.-HH","no migration background","215","0.072975874834069","0.063084213724312","0.0828675359438259","4"
"Rarely","2003","1-pers.-HH","direct migration background","15","","","","4"
"Rarely","2003","(Married) couple without C. ","direct migration background","35","0.0467401097535084","0.0315420022946006","0.0619382172124163","4"
"Rarely","2003","(Married) couple without C. ","indirect migration background","9","","","","4"
"Rarely","2003","Single parent ","no migration background","71","0.0806023687133911","0.06290569098427","0.0982990464425122","4"
"Rarely","2003","Single parent ","direct migration background","3","","","","4"
"Rarely","2003","Single parent ","indirect migration background","2","","","","4"
"Rarely","2003","Couple + C. LE 16 ","no migration background","383","0.104910190586169","0.0947912763787303","0.115029104793608","4"
"Rarely","2003","Couple + C. LE 16 ","direct migration background","29","","","","4"
"Rarely","2003","Couple + C. LE 16 ","indirect migration background","8","","","","4"
"Rarely","2003","Couple + C. GT 16 ","no migration background","338","0.104973190776606","0.094553020768037","0.115393360785175","4"
"Rarely","2003","Couple + C. GT 16 ","direct migration background","19","","","","4"
"Rarely","2003","Couple + C. GT 16 ","indirect migration background","18","","","","4"
"Rarely","2003","Couple + C. LE and GT 16","no migration background","188","0.126289040739342","0.108975331886552","0.143602749592133","4"
"Rarely","2003","Couple + C. LE and GT 16","direct migration background","12","","","","4"
"Rarely","2003","Couple + C. LE and GT 16","indirect migration background","6","","","","4"
"Daily","2004","1-pers.-HH","no migration background","","","","","1"
"Daily","2004","1-pers.-HH","direct migration background","","","","","1"
"Daily","2004","1-pers.-HH","indirect migration background","","","","","1"
"Daily","2004","(Married) couple without C. ","no migration background","","","","","1"
"Daily","2004","(Married) couple without C. ","indirect migration background","","","","","1"
"Daily","2004","Single parent ","no migration background","","","","","1"
"Daily","2004","Single parent ","direct migration background","","","","","1"
"Daily","2004","(Married) couple without C. ","direct migration background","","","","","1"
"Daily","2004","Single parent ","indirect migration background","","","","","1"
"Daily","2004","Couple + C. LE 16 ","no migration background","","","","","1"
"Daily","2004","Couple + C. LE 16 ","direct migration background","","","","","1"
"Daily","2004","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Daily","2004","Couple + C. GT 16 ","no migration background","","","","","1"
"Daily","2004","Couple + C. GT 16 ","direct migration background","","","","","1"
"Daily","2004","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","no migration background","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Min 1x per month","2004","(Married) couple without C. ","no migration background","","","","","3"
"Min 1x per month","2004","1-pers.-HH","indirect migration background","","","","","3"
"Min 1x per month","2004","1-pers.-HH","direct migration background","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","direct migration background","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","indirect migration background","","","","","3"
"Min 1x per month","2004","Single parent ","no migration background","","","","","3"
"Min 1x per month","2004","Single parent ","direct migration background","","","","","3"
"Min 1x per month","2004","1-pers.-HH","no migration background","","","","","3"
"Min 1x per month","2004","Single parent ","indirect migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","no migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","direct migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","no migration background","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","direct migration background","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","no migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Min 1x per week","2004","1-pers.-HH","no migration background","","","","","2"
"Min 1x per week","2004","1-pers.-HH","direct migration background","","","","","2"
