"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","20468.02","19138.65","1709","9942","13826","24867","31284","53338","19973.86","20962.18","716","148650","19138","20031"
"1984","Employed","higher education","27675.99","25768.38","633","13897","18758","33290","40961","76979","26495.16","28856.82","895","143736","25248","27143"
"1984","Employed","higher vocational","24207.07","22946.19","474","11860","16581","29181","38312","57027","23239.87","25174.27","4651","94603","22181","24454"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","18809.08","17289.02","639","9815","12476","22454","28894","45767","18065.6","19552.56","2352","103309","18621","20017"
"1984","Employed","middle vocational","21677.35","20121","3835","11034","15175","26004","33198","58171","21341.45","22013.25","1411","148650","20046","20569"
"1984","Employed","vocational + Abi","21172.88","20264.24","231","9397","12615","26464","34561","54161","19469.83","22875.93","1863","148650","17913","21769"
"1984","Not Employed","general elemantary","15051.05","12426.12","1759","5338","7957","19118","27558","53338","14523.47","15578.63","0","170618","13608","14559"
"1984","Not Employed","higher education","18295.68","15494.83","160","4996","10824","24267","31054","73308","16128.44","20462.92","51","113747","15216","19072"
"1984","Not Employed","higher vocational","16728.21","14103.75","186","6136","9592","21243","28930","56801","15259.67","18196.75","2383","58171","13590","17551"
"1984","Not Employed","in school","24457.07","23284.87","178","12437","17179","29721","36626","67087","22778.14","26136","0","89039","20510","24070"
"1984","Not Employed","inadequately","15229.92","13808.6","380","7056","9784","18677","27077","35467","14294.81","16165.03","0","103309","14273","15852"
"1984","Not Employed","middle vocational","16132.63","13969.97","1890","6277","9817","19600","28087","47662","15642.45","16622.81","0","170618","14705","15406"
"1984","Not Employed","vocational + Abi","16912.65","16181.89","81","6258","11044","24861","29483","35989","14946.16","18879.14","744","35989","13129","17793"
"1985","Employed","general elemantary","21485.77","19782.48","1541","9895","14167","25884","33826","59398","20937.48","22034.06","501","137599","19954","20808"
"1985","Employed","higher education","27191.84","25996.12","608","13400","18314","33410","42088","62449","26173.27","28210.41","5025","114342","25683","27906"
"1985","Employed","higher vocational","24010.02","23075.29","452","10686","16399","29178","37421","61140","22997.17","25022.87","3147","71811","22861","25227"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","19346.51","18110","507","9102","12616","23165","29572","61433","18588.82","20104.2","3707","62449","19027","20804"
"1985","Employed","middle vocational","22348.91","20432","3473","11259","15115","26704","34257","63764","21966.86","22730.96","614","169250","20495","21272"
"1985","Employed","vocational + Abi","21186.33","18547.76","201","10836","12846","27374","37526","50605","19857.89","22514.77","4602","55811","18325","21251"
"1985","Not Employed","general elemantary","14856.97","12661.83","1538","5568","8225","19353","27139","46677","14386.2","15327.74","46","108060","13985","14971"
"1985","Not Employed","higher education","21041.19","19631.53","150","9203","13090","24873","33157","56659","19191.31","22891.07","1174","56807","18656","22109"
"1985","Not Employed","higher vocational","17782.95","15729.48","169","7433","11104","23244","29958","56141","16313.62","19252.28","3706","63764","15429","18687"
"1985","Not Employed","in school","26085.07","25731.55","180","13304","18314","32585","40583","59398","24536.99","27633.15","4039","61961","23073","26916"
"1985","Not Employed","inadequately","14939.33","13667.87","342","5610","8946","19934","26016","37888","14080.1","15798.56","0","49866","14827","16632"
"1985","Not Employed","middle vocational","16407.83","14189.54","1725","6304","9945","20227","28692","52690","15909.02","16906.64","0","142772","15013","15994"
"1985","Not Employed","vocational + Abi","15734.98","14561.59","79","4936","10886","19836","26141","56930","13556.7","17913.26","75","56930","13353","18648"
"1986","Employed","general elemantary","21739.46","20259.11","1543","10233","14867","26430","34202","57523","21204.38","22274.54","2113","215855","20535","21553"
"1986","Employed","higher education","28536.44","27309.08","607","13633","19758","34975","41403","73321","27401.52","29671.36","2641","185058","26839","29053"
"1986","Employed","higher vocational","24407.78","23196.84","418","12565","16626","29601","36490","63325","23327.72","25487.84","2390","92846","22522","25321"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","19921.62","17992.31","466","10064","12868","24000","30941","60172","19113.28","20729.96","393","61416","19971","21553"
"1986","Employed","middle vocational","22781.59","21045","3378","11798","15662","27132","34858","62495","22387.74","23175.44","1644","215855","21276","21823"
"1986","Employed","vocational + Abi","21917.69","19415.26","205","9814","13392","27602","39614","61790","20438.84","23396.54","2523","72208","18425","22754"
"1986","Not Employed","general elemantary","14998.98","12399.99","1381","5774","8211","18980","27605","47031","14409.17","15588.79","0","215855","14380","15435"
"1986","Not Employed","higher education","21028.18","19552.23","144","6301","13689","26668","34521","64079","19086.98","22969.38","0","66315","18620","22920"
"1986","Not Employed","higher vocational","17125.92","15190.49","165","6948","10248","22027","31927","41099","15538.55","18713.29","1840","63325","15931","18939"
"1986","Not Employed","in school","25336","23920.48","183","12458","17880","30942","36907","57602","23690.63","26981.37","0","75592","21422","25009"
"1986","Not Employed","inadequately","15931.82","14784.86","324","4832","8439","20892","29462","45325","14911.74","16951.9","108","56731","16076","18805"
"1986","Not Employed","middle vocational","16383.21","14192.77","1637","6230","9792","20863","28747","53514","15866.65","16899.77","0","121424","15090","16278"
"1986","Not Employed","vocational + Abi","16451.6","15027.54","73","8660","11589","17771","26761","53163","14070.07","18833.13","108","59474","14170","17064"
"1987","Employed","general elemantary","22376.11","20894.25","1542","10425","15458","27427","35200","59431","21841.89","22910.33","1219","124820","21590","22540"
"1987","Employed","higher education","29683.1","27770.83","601","13872","20591","36699","45361","79047","28519.75","30846.45","3862","121339","27497","29992"
"1987","Employed","higher vocational","25924.4","24865.57","407","12998","18193","30866","39974","62833","24777.35","27071.45","3260","104625","24252","26239"
"1987","Employed","in school","","","","","","","","","","","","","",""
"1987","Employed","inadequately","19914.34","19131.87","471","10036","13953","24025","31307","46063","19059.34","20769.34","825","68160","20562","22150"
"1987","Employed","middle vocational","23679.87","21867","3389","12115","16480","27951","36886","62833","23308.19","24051.55","1379","124820","22319","22948"
"1987","Employed","vocational + Abi","23038.69","20011.6","206","10197","14685","29084","39543","65891","21295.09","24782.29","2415","104625","19991","22873"
"1987","Not Employed","general elemantary","15310.32","12919.42","1315","6206","8342","19799","27497","45684","14761.68","15858.96","0","124820","15170","16614"
"1987","Not Employed","higher education","22058.1","20534.65","143","6023","14087","28536","38000","46522","19907.75","24208.45","307","106872","19895","25621"
"1987","Not Employed","higher vocational","18315.05","15683.49","162","8250","11527","23219","31852","62833","16632.64","19997.46","1201","67198","16733","19565"
"1987","Not Employed","in school","25966.77","24746.18","179","11992","17564","33179","42749","61705","24237.89","27695.65","3631","77872","22132","26273"
"1987","Not Employed","inadequately","17396.98","16439.46","291","6439","10360","22639","29856","43507","16258.14","18535.82","1841","52113","17834","21347"
"1987","Not Employed","middle vocational","16962.09","14626.61","1599","6708","9871","21548","29414","54076","16425.98","17498.2","0","92361","15918","17031"
"1987","Not Employed","vocational + Abi","17711.78","15835.27","72","8106","11711","20703","28224","55462","15218.99","20204.57","922","64678","15025","20023"
"1988","Employed","general elemantary","23069.97","21673","1527","10821","15678","28318","36320","59563","22533.11","23606.83","2137","101344","22162","23004"
"1988","Employed","higher education","30774.54","29477.19","572","14554","21518","37352","46562","84608","29586.75","31962.33","744","110883","29190","31536"
"1988","Employed","higher vocational","26743.91","25606.9","390","12956","19199","31938","40956","71988","25558.89","27928.93","3345","91840","24999","27123"
"1988","Employed","in school","","","","","","","","","","","","","",""
"1988","Employed","inadequately","21063.2","20283.08","402","10512","14554","24974","32969","52945","19976.34","22150.06","2471","80790","21290","23360"
"1988","Employed","middle vocational","24145.19","22392.9","3250","12190","16866","28765","37445","61604","23757.87","24532.51","1841","152338","22638","23318"
"1988","Employed","vocational + Abi","26014.47","22296.73","200","12382","16089","31259","42327","75084","24184","27844.94","3755","97058","21588","25063"
"1988","Not Employed","general elemantary","15392.38","12578.71","1213","5951","8233","19856","29509","45697","14815.33","15969.43","813","86608","15471","16706"
"1988","Not Employed","higher education","22190.21","20435.12","130","5124","14261","26951","36534","110883","19299.32","25081.1","0","124872","19417","22339"
"1988","Not Employed","higher vocational","18916.01","16626.03","151","7346","10272","24518","34524","61604","17121.72","20710.3","3508","68600","16587","20708"
"1988","Not Employed","in school","26398.24","25401.94","155","14201","18661","32331","38135","79672","24559.52","28236.96","5080","79672","23719","26666"
"1988","Not Employed","inadequately","16805.76","15807.08","300","6899","9859","21470","29586","48407","15613.82","17997.7","1930","75185","17320","19559"
"1988","Not Employed","middle vocational","17524.88","15202.76","1507","7018","10302","22019","31212","58371","16964.47","18085.29","0","82625","16550","17814"
"1988","Not Employed","vocational + Abi","17284.69","16791.14","71","5315","11596","20453","29153","51836","14572.93","19996.45","498","65788","15103","19236"
"1989","Employed","general elemantary","23537.47","22674.41","1441","11182","15832","28947","37038","54929","22997.28","24077.66","1308","79979","22793","23993"
"1989","Employed","higher education","33907.49","30543","574","15166","22667","40269","51697","120561","32393.47","35421.51","4284","155412","29554","32558"
"1989","Employed","higher vocational","28276.75","26401.28","374","13205","19841","33920","42851","72825","27002.99","29550.51","3865","102045","25701","28498"
"1989","Employed","in school","","","","","","","","","","","","","",""
"1989","Employed","inadequately","22826.46","20945.49","372","12102","15573","28297","36616","54929","21719.94","23932.98","666","68126","22111","24334"
"1989","Employed","middle vocational","25220.11","23173","3183","12605","17497","29686","38849","66904","24791.07","25649.15","727","170922","23578","24291"
"1989","Employed","vocational + Abi","26575.16","23698.69","212","12481","16801","32658","45761","71584","24840.94","28309.38","3506","100612","23173","25940"
"1989","Not Employed","general elemantary","15767.52","13246.5","1148","6268","8744","20382","28807","48590","15124.75","16410.29","507","132408","15647","16981"
"1989","Not Employed","higher education","22682.39","20480.2","125","5982","14028","27068","37783","78254","19511.26","25853.52","3106","170922","20287","23177"
"1989","Not Employed","higher vocational","18316.32","16663.14","142","8393","10650","22901","32230","61679","16467.01","20165.63","4988","79258","16693","20337"
"1989","Not Employed","in school","29226.23","26297.58","156","17626","22292","33705","41831","79979","27045.8","31406.66","3681","90347","24531","27678"
"1989","Not Employed","inadequately","17952.99","16573.05","288","7271","10266","24126","32705","45569","16728.42","19177.56","2850","60847","18220","22292"
"1989","Not Employed","middle vocational","18599.22","16134.5","1455","7123","10624","23096","32658","66080","17956.83","19241.61","0","120561","17573","18970"
"1989","Not Employed","vocational + Abi","19142.32","17335.17","78","6472","11600","22765","31730","69649","15922.33","22362.31","3448","80541","16719","22231"
"1990","Employed","general elemantary","23640.06","22887.57","1399","10946","15475","29667","36698","55420","23066.37","24213.75","1508","76628","23462","24495"
"1990","Employed","higher education","33699.11","30396.01","568","15922","22137","40615","51232","110876","32128.25","35269.97","1875","181118","30279","33443"
"1990","Employed","higher vocational","30278.36","27642","376","14994","21107","34667","43099","88894","28472.5","32084.22","4602","221883","26913","29116"
"1990","Employed","in school","","","","","","","","","","","","","",""
"1990","Employed","inadequately","23056.54","21846.77","368","12485","15911","28033","35969","51214","21957.35","24155.73","6311","75701","22685","25207"
"1990","Employed","middle vocational","26144.72","24030.62","3135","12843","17812","31321","39682","67876","25667.85","26621.59","693","221883","24394","25239"
"1990","Employed","vocational + Abi","27180.84","23595.18","210","10975","18065","33781","44498","88894","25287.87","29073.81","2894","92644","23659","26785"
"1990","Not Employed","general elemantary","15759.66","13073","1089","6314","9218","19786","28707","52467","15108.77","16410.55","0","84618","15524","16983"
"1990","Not Employed","higher education","25589.36","22308.29","133","8035","17329","31624","41243","87854","22752.82","28425.9","10","145759","22008","25761"
"1990","Not Employed","higher vocational","18227.87","15690.85","138","8211","10954","22885","31597","50978","16243.53","20212.21","1751","84618","15906","20051"
"1990","Not Employed","in school","30273.31","28737.86","147","11270","21673","37115","45055","87854","27972.24","32574.38","2509","100994","25967","30124"
"1990","Not Employed","inadequately","17243.78","16248.12","271","5721","11004","22775","28621","49205","15886.69","18600.87","0","61673","18480","22355"
"1990","Not Employed","middle vocational","19519.44","16631.65","1426","8003","11480","23917","33826","71049","18834.7","20204.18","10","123478","17680","18958"
"1990","Not Employed","vocational + Abi","19478.14","17233.58","85","5234","12953","24561","35794","61673","16627.58","22328.7","24","66576","16040","23023"
"1991","Employed","general elemantary","25604.9","24575","1374","11817","16898","32374","40909","60646","24972.62","26237.18","1457","93460","25197","26408"
"1991","Employed","higher education","35953.21","33064.98","580","16644","23632","43663","54295","135291","34410.99","37495.43","3363","178897","32485","35625"
"1991","Employed","higher vocational","32055.14","29326.96","380","16128","22411","37538","49057","89641","30459.14","33651.14","7509","178897","28676","31671"
"1991","Employed","in school","","","","","","","","","","","","","",""
"1991","Employed","inadequately","24893.54","23389.9","367","13791","17119","30190","39466","49464","23804.36","25982.72","6173","63160","24745","27289"
"1991","Employed","middle vocational","28045.39","25896.83","3132","13934","19013","33765","43319","80002","27576.64","28514.14","1784","153869","26323","27289"
